Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP,Player-additional
14,Brandon Bass,C,23,DAL,10,192,22.8,.638,.000,.517,8.7,17.2,13.1,6.4,1.9,1.7,5.2,19.2,,0.8,0.1,0.9,.220,,3.1,0.4,3.5,0.3,bassbr01
15,Tony Battie,PF,32,ORL,21,128,10.5,.477,.000,.111,6.9,12.7,9.8,2.9,0.0,1.9,4.1,18.6,,0.0,0.1,0.1,.051,,-2.3,-0.9,-3.2,0.0,battito01
16,Shane Battier,SG,30,HOU,13,496,11.1,.576,.667,.284,5.2,9.9,7.6,9.7,1.6,1.4,14.1,10.3,,0.6,0.5,1.1,.110,,0.3,2.6,2.9,0.6,battish01
17,Nicolas Batum,SF,20,POR,6,63,6.1,.667,.444,.000,1.8,4.4,3.0,2.6,0.9,2.7,25.0,9.7,,0.0,0.0,0.0,.018,,-2.0,-0.6,-2.6,0.0,batumni01
18,Jerryd Bayless,PG,20,POR,2,11,9.5,.410,.167,.500,0.0,12.5,5.7,0.0,0.0,7.8,12.0,38.4,,-0.1,0.0,0.0,-0.193,,-0.3,-2.8,-3.1,0.0,bayleje01
19,Michael Beasley,PF,20,MIA,7,178,14.9,.445,.148,.193,7.7,27.1,18.1,8.5,0.7,3.4,10.3,30.9,,-0.2,0.3,0.1,.021,,-1.8,-1.8,-3.6,-0.1,beaslmi01
20,Mike Bibby,PG,30,ATL,11,390,15.2,.627,.453,.208,1.8,11.0,6.0,23.5,1.5,0.5,17.2,17.9,,0.7,0.2,0.8,.103,,2.0,0.4,2.3,0.4,bibbymi01
21,Chauncey Billups,PG,32,DEN,16,619,22.9,.664,.477,.594,1.0,11.0,5.9,27.9,1.7,0.6,11.1,20.6,,2.8,0.4,3.2,.249,,5.8,0.4,6.1,1.3,billuch01
22,Steve Blake,PG,28,POR,6,231,15.0,.614,.533,.156,2.0,11.9,6.5,26.7,1.2,0.0,15.8,12.6,,0.5,0.1,0.5,.114,,2.4,-0.2,2.2,0.2,blakest01
23,Matt Bonner,PF,28,SAS,5,100,3.3,.314,.565,.087,7.0,12.8,9.7,0.0,1.7,1.8,7.7,12.9,,-0.2,0.1,-0.1,-0.063,,-5.3,-1.7,-7.1,-0.1,bonnema01
24,Carlos Boozer,PF,27,UTA,5,186,20.4,.589,.000,.486,7.1,34.8,20.4,11.3,2.2,0.9,14.6,24.3,,0.3,0.2,0.4,.114,,1.6,1.3,2.9,0.2,boozeca01
25,Bruce Bowen,SF,37,SAS,5,130,7.4,.756,.692,.154,0.0,14.7,7.0,3.4,1.3,0.0,17.8,6.4,,0.1,0.0,0.2,.059,,-2.4,2.0,-0.4,0.1,bowenbr01
26,Ryan Bowen,SF,33,NOH,1,2,-31.0,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.8,,0.0,0.0,0.0,-0.638,,-32.1,-9.4,-41.5,0.0,bowenry01
27,Ronnie Brewer,SF,23,UTA,5,158,9.3,.455,.041,.327,4.9,12.2,8.4,13.7,2.3,0.5,16.4,18.7,,-0.1,0.0,-0.1,-0.035,,-2.9,-0.3,-3.2,0.0,brewero02
28,Aaron Brooks,PG,24,HOU,13,444,15.5,.573,.376,.271,1.1,7.8,4.5,18.5,0.6,0.5,13.2,23.7,,0.6,0.3,0.9,.100,,1.6,0.1,1.7,0.4,brookaa01
29,Devin Brown,SG,30,NOH,3,33,2.3,.450,.500,.250,7.1,11.5,9.2,0.0,0.0,0.0,25.3,17.1,,-0.1,0.0,-0.1,-0.168,,-5.4,-4.8,-10.2,-0.1,brownde02
30,Kwame Brown,C,26,DET,3,48,6.8,.461,.000,.500,15.8,25.4,20.4,0.0,0.0,5.7,23.5,13.5,,0.0,0.0,0.0,.007,,-6.6,0.5,-6.1,-0.1,brownkw01
31,Shannon Brown,SG,23,LAL,21,276,12.2,.550,.301,.289,3.4,7.1,5.3,7.3,1.9,0.6,9.7,17.2,,0.3,0.3,0.7,.114,,-0.2,-0.2,-0.4,0.1,brownsh01
32,Kobe Bryant*,SG,30,LAL,23,940,26.8,.564,.200,.372,2.4,12.8,7.6,26.0,2.1,1.9,8.7,32.9,,3.3,1.4,4.7,.238,,7.4,1.7,9.1,2.6,bryanko01
33,Rasual Butler,SF,29,NOH,5,158,10.4,.647,.514,.243,2.2,9.6,5.8,1.3,0.3,2.2,12.8,14.1,,0.2,-0.1,0.0,.014,,1.1,-0.6,0.5,0.1,butlera01
34,Andrew Bynum,C,21,LAL,23,400,11.8,.493,.000,.339,9.7,15.3,12.6,4.0,1.1,4.4,11.5,18.9,,0.1,0.6,0.8,.092,,-3.6,-0.4,-4.1,-0.2,bynuman01
35,Will Bynum,PG,26,DET,4,78,19.9,.541,.103,.256,1.6,8.7,5.0,30.1,3.7,0.0,15.6,33.4,,0.0,0.1,0.1,.035,,3.5,2.8,6.3,0.2,bynumwi01
36,Matt Carroll,SG,28,DAL,4,14,0.2,.500,.000,.000,0.0,16.8,8.8,0.0,0.0,0.0,33.3,10.2,,0.0,0.0,0.0,-0.107,,-7.6,-1.0,-8.6,0.0,carroma01
37,Anthony Carter,PG,33,DEN,16,228,10.6,.433,.245,.082,5.7,11.2,8.4,21.7,3.4,0.4,17.8,12.4,,0.1,0.3,0.3,.068,,-3.2,1.6,-1.6,0.0,cartean01
38,Mario Chalmers,PG,22,MIA,7,231,11.8,.480,.420,.140,3.5,6.6,5.2,23.7,5.0,0.4,24.3,15.7,,-0.1,0.4,0.3,.063,,-2.6,3.0,0.4,0.1,chalmma01
39,Tyson Chandler,C,26,NOH,4,94,3.7,.512,.000,.500,10.0,17.6,13.6,4.1,1.1,0.9,35.3,11.5,,-0.1,0.0,-0.2,-0.090,,-6.6,-1.1,-7.8,-0.1,chandty01
40,Speedy Claxton,PG,30,ATL,1,3,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,-0.022,,-6.1,2.0,-4.1,0.0,claxtsp01
41,Jarron Collins,C,30,UTA,3,35,9.3,.469,.000,1.600,12.6,20.6,16.4,4.1,1.5,0.0,0.0,10.7,,0.1,0.0,0.1,.108,,-3.3,-0.1,-3.4,0.0,collija03
42,Brian Cook,PF,28,HOU,6,32,7.3,.333,.600,.000,11.5,32.3,22.2,16.1,3.4,2.4,21.1,28.5,,-0.2,0.1,-0.1,-0.123,,-4.8,1.8,-3.1,0.0,cookbr01
43,Daequan Cook,SF,21,MIA,7,161,3.2,.431,.714,.048,2.5,10.2,6.7,4.4,0.7,0.0,12.3,15.7,,-0.2,0.1,-0.1,-0.016,,-5.4,-2.5,-7.9,-0.2,cookda02
44,Samuel Dalembert,C,27,PHI,6,133,15.2,.654,.000,.160,9.6,34.4,22.2,3.8,0.8,6.0,18.3,12.0,,0.2,0.2,0.4,.144,,-1.0,3.3,2.2,0.1,dalemsa01
45,Erick Dampier,C,33,DAL,10,255,9.8,.630,.000,.583,12.6,16.6,14.7,4.2,0.8,2.9,29.6,11.9,,0.1,0.1,0.2,.045,,-2.8,-0.5,-3.2,-0.1,dampier01
46,Antonio Daniels,PG,33,NOH,5,64,6.5,.392,.308,.846,1.8,4.0,2.9,25.7,1.7,1.3,21.9,17.0,,-0.1,0.0,-0.2,-0.122,,-1.7,-2.7,-4.4,0.0,daniean01
47,Glen Davis,C,23,BOS,14,510,15.2,.538,.000,.394,7.5,11.0,9.2,8.6,1.9,1.3,8.9,20.4,,0.7,0.6,1.2,.117,,-0.6,1.0,0.4,0.3,davisgl01
48,Yakhouba Diawara,SF,26,MIA,5,21,2.8,.258,.333,.667,0.0,28.0,15.0,0.0,2.8,0.0,0.0,9.5,,0.0,0.0,0.0,-0.011,,-7.9,1.7,-6.2,0.0,diawaya01
49,Tim Duncan*,C,32,SAS,5,164,27.3,.554,.000,.364,8.5,21.8,14.8,20.4,1.0,3.3,7.3,29.2,,0.5,0.1,0.6,.171,,5.5,1.1,6.7,0.4,duncati01
50,Maurice Evans,SF,30,ATL,11,265,8.5,.503,.431,.092,3.5,4.2,3.8,7.2,1.3,1.1,5.6,13.5,,0.2,0.0,0.2,.037,,-1.8,-0.2,-1.9,0.0,evansma01
51,Reggie Evans,PF,28,PHI,5,36,5.5,.325,.000,.444,7.1,27.5,17.5,0.0,4.5,0.0,15.7,17.2,,-0.1,0.1,0.0,-0.060,,-5.4,0.4,-5.0,0.0,evansre01
52,Jordan Farmar,PG,22,LAL,20,260,12.0,.493,.448,.218,2.3,10.2,6.3,19.8,1.8,1.0,15.9,20.0,,0.0,0.3,0.3,.062,,-0.3,0.5,0.2,0.1,farmajo01
53,Rudy Fernández,SG,23,POR,6,162,11.4,.591,.543,.200,1.4,12.8,6.6,6.2,2.8,1.6,19.1,14.8,,0.0,0.1,0.2,.055,,-0.5,1.2,0.7,0.1,fernaru01
54,Michael Finley,SF,35,SAS,5,143,9.7,.559,.441,.118,2.4,10.7,6.4,5.6,0.4,0.6,10.1,13.8,,0.1,0.0,0.1,.035,,-0.9,-1.1,-2.0,0.0,finlemi01
55,Derek Fisher,PG,34,LAL,22,635,8.5,.500,.419,.225,1.3,6.9,4.1,11.5,1.7,0.1,12.0,14.4,,0.2,0.7,0.9,.068,,-2.5,0.6,-1.9,0.0,fishede01
56,Adonal Foyle,C,33,ORL,2,4,-26.3,.000,.000,.000,0.0,31.2,15.7,0.0,0.0,0.0,50.0,24.2,,-0.1,0.0,-0.1,-0.615,,-25.5,-5.6,-31.1,0.0,foylead01
57,Channing Frye,PF,25,POR,4,36,5.4,.392,.000,.214,3.2,7.7,5.2,5.0,0.0,0.0,0.0,21.6,,0.0,0.0,0.0,-0.052,,-4.6,-3.8,-8.4,-0.1,fryech01
58,Thomas Gardner,SG,23,ATL,3,19,23.2,.521,.462,.077,0.0,14.6,6.7,28.9,3.1,0.0,0.0,35.3,,0.1,0.0,0.1,.181,,5.0,3.0,8.0,0.0,gardnth01
59,Pau Gasol*,C,28,LAL,23,931,21.9,.622,.000,.507,8.6,22.5,15.6,10.4,1.1,4.1,11.5,18.8,,2.6,1.6,4.3,.221,,3.7,1.6,5.3,1.7,gasolpa01
60,Daniel Gibson,PG,22,CLE,14,172,5.5,.524,.700,.275,0.8,4.4,2.6,5.4,0.3,1.5,13.5,14.6,,0.0,0.2,0.2,.054,,-2.9,-0.6,-3.4,-0.1,gibsoda01
61,Drew Gooden,PF,27,SAS,4,71,7.7,.402,.061,.212,8.2,18.0,12.8,2.5,0.8,1.3,7.7,27.3,,-0.1,0.0,-0.1,-0.078,,-6.3,-2.4,-8.8,-0.1,goodedr01
62,Ben Gordon,SG,25,CHI,7,304,15.8,.536,.343,.418,1.2,6.2,3.8,12.5,0.5,0.2,4.8,25.0,,0.7,0.0,0.7,.105,,2.6,-2.5,0.1,0.2,gordobe01
63,Marcin Gortat,PF,24,ORL,24,271,15.6,.661,.000,.308,8.4,26.7,17.6,1.9,1.8,4.4,15.7,12.5,,0.4,0.5,0.9,.165,,-1.1,3.4,2.3,0.3,gortama01
64,Aaron Gray,C,24,CHI,2,9,-13.8,.000,.000,.000,0.0,12.3,6.5,0.0,0.0,0.0,33.3,15.2,,-0.1,0.0,-0.1,-0.403,,-12.5,-4.8,-17.3,0.0,grayaa01
65,Gerald Green,SG,23,DAL,6,26,-2.0,.349,.357,.286,0.0,9.1,4.7,0.0,2.1,0.0,11.3,32.4,,-0.1,0.0,-0.1,-0.267,,-10.3,-4.9,-15.2,-0.1,greenge01
66,Willie Green,SG,27,PHI,6,148,5.0,.449,.216,.059,0.0,5.0,2.5,8.3,0.0,0.6,8.7,18.8,,-0.2,0.0,-0.2,-0.054,,-3.0,-2.3,-5.4,-0.1,greenwi01
67,Richard Hamilton,SG,30,DET,4,154,9.1,.418,.169,.169,1.6,7.9,4.7,25.0,1.9,0.6,13.6,24.2,,-0.3,0.1,-0.3,-0.084,,-0.9,-0.1,-0.9,0.0,hamilri01
68,Matt Harpring,SG,32,UTA,5,49,14.6,.524,.045,.091,6.8,14.7,10.6,16.2,2.1,1.6,8.0,22.4,,0.1,0.0,0.1,.071,,-1.9,2.3,0.4,0.0,harprma01
69,Jason Hart,PG,30,DEN,9,19,14.1,.500,.000,.000,0.0,19.2,9.5,36.4,5.5,4.5,33.3,7.2,,0.0,0.0,0.1,.164,,-2.6,10.3,7.6,0.0,hartja01
70,Udonis Haslem,PF,28,MIA,7,204,15.0,.585,.000,.217,8.7,27.6,18.9,2.8,0.9,1.3,10.6,14.3,,0.3,0.3,0.7,.154,,-0.8,-0.4,-1.3,0.0,hasleud01
71,Chuck Hayes,C,25,HOU,13,173,10.9,.476,.095,.000,9.2,17.2,13.4,8.9,4.1,0.9,16.0,6.9,,0.1,0.3,0.5,.127,,-2.0,5.2,3.2,0.2,hayesch01
72,Walter Herrmann,SF,29,DET,4,22,14.0,.500,.500,.000,5.7,0.0,3.0,17.5,2.6,0.0,0.0,18.4,,0.0,0.0,0.0,.088,,3.8,2.1,5.9,0.0,herrmwa01
73,Nenê,C,26,DEN,16,525,15.4,.587,.000,.556,8.4,19.2,13.7,12.4,2.0,1.6,16.5,16.3,,0.8,0.6,1.4,.132,,-0.6,0.7,0.2,0.3,hilarne01
74,George Hill,PG,22,SAS,4,76,9.8,.478,.381,.333,4.6,8.4,6.4,4.1,1.5,1.2,7.7,17.0,,0.0,0.0,0.0,.021,,-1.3,-0.3,-1.6,0.0,hillge01
75,Kirk Hinrich,SG,28,CHI,7,210,17.1,.603,.484,.403,1.2,8.9,5.3,16.2,3.0,1.1,9.9,17.6,,0.4,0.2,0.6,.141,,2.7,2.0,4.7,0.3,hinriki01
76,Ryan Hollins,C,24,DAL,9,84,10.9,.598,.000,.714,13.8,21.1,17.6,1.8,0.6,3.9,17.9,12.6,,0.1,0.0,0.2,.096,,-4.2,0.8,-3.4,0.0,holliry01
77,Al Horford,C,22,ATL,9,252,12.5,.463,.017,.305,5.6,22.0,13.1,13.5,1.4,2.3,5.6,14.0,,0.2,0.2,0.4,.078,,-1.0,1.1,0.0,0.1,horfoal01
78,Eddie House,PG,30,BOS,14,232,17.1,.660,.481,.143,1.0,9.4,5.1,9.9,2.5,0.0,6.8,17.5,,0.6,0.3,0.8,.175,,2.1,2.0,4.1,0.4,houseed01
79,Dwight Howard,C,23,ORL,23,903,25.5,.634,.007,.851,13.8,35.1,24.5,9.0,1.2,5.3,15.4,23.3,,2.6,1.9,4.5,.241,,3.2,3.0,6.2,1.8,howardw01
80,Josh Howard,SF,28,DAL,10,295,16.0,.528,.250,.383,4.4,16.4,10.6,8.0,1.6,1.1,12.3,27.4,,0.1,0.1,0.2,.039,,0.1,-1.5,-1.4,0.0,howarjo01
81,Lindsey Hunter,PG,38,CHI,6,24,20.1,.630,1.000,1.333,0.0,23.0,12.2,30.5,4.3,0.0,0.0,9.0,,0.1,0.0,0.1,.261,,0.8,6.5,7.3,0.1,hunteli01
82,Othello Hunter,PF,22,ATL,4,14,30.3,.667,.000,.000,25.0,29.7,27.2,0.0,4.2,6.8,0.0,10.7,,0.1,0.0,0.1,.304,,6.3,2.4,8.7,0.0,hunteot01
83,Andre Iguodala,SF,25,PHI,6,269,18.0,.546,.286,.469,2.9,14.7,8.9,27.3,2.2,0.0,16.9,25.7,,0.2,0.2,0.4,.077,,3.9,0.6,4.5,0.4,iguodan01
84,Zydrunas Ilgauskas,C,33,CLE,14,407,14.5,.482,.094,.239,8.8,25.3,17.3,7.4,0.7,2.8,5.6,19.2,,0.4,0.7,1.1,.131,,-0.5,0.4,-0.1,0.2,ilgauzy01
85,D.J. Mbenga,C,28,LAL,7,16,-6.6,.167,.000,.000,0.0,21.7,10.9,0.0,0.0,10.5,25.0,22.9,,-0.1,0.0,-0.1,-0.342,,-13.4,-0.9,-14.3,0.0,mbengdj01
86,Royal Ivey,SG,27,PHI,6,45,7.1,.431,.636,.364,2.8,8.2,5.6,0.0,3.6,0.0,0.0,13.8,,0.0,0.0,0.0,.045,,-3.2,2.0,-1.2,0.0,iveyro01
87,Darnell Jackson,PF,23,CLE,5,25,-7.0,.170,.000,.400,0.0,25.1,12.9,5.9,0.0,0.0,14.5,13.3,,-0.1,0.0,-0.1,-0.153,,-12.3,-1.1,-13.4,-0.1,jacksda01
88,LeBron James,SF,24,CLE,14,580,37.4,.618,.260,.638,4.3,23.6,14.2,39.5,2.2,1.8,8.7,36.4,,3.7,1.1,4.8,.399,,12.8,4.8,17.5,2.9,jamesle01
89,Amir Johnson,PF,21,DET,3,13,12.4,1.000,.000,.000,9.7,20.8,15.1,0.0,0.0,7.0,0.0,3.9,,0.0,0.0,0.0,.168,,-2.7,2.9,0.3,0.0,johnsam01
90,Anthony Johnson,PG,34,ORL,19,280,10.0,.441,.353,.212,3.2,8.5,5.8,23.4,2.1,0.0,11.4,18.1,,0.0,0.3,0.3,.047,,-1.9,1.2,-0.7,0.1,johnsan02
91,Joe Johnson,SG,27,ATL,11,429,12.5,.479,.208,.268,4.6,10.3,7.2,19.6,1.9,0.0,14.6,25.6,,-0.3,0.2,-0.1,-0.017,,0.4,-1.3,-1.0,0.1,johnsjo02
92,Linton Johnson,PF,28,CHI,3,10,27.1,.694,.000,1.000,24.7,22.1,23.3,16.0,0.0,0.0,0.0,13.1,,0.1,0.0,0.1,.353,,7.4,1.1,8.5,0.0,johnsli01
93,Dahntay Jones,SG,28,DEN,16,280,13.9,.572,.152,.544,6.8,9.5,8.1,5.6,2.4,1.5,11.7,18.1,,0.4,0.3,0.7,.121,,-1.6,1.0,-0.6,0.1,jonesda02
94,James Jones,SF,28,MIA,7,235,12.5,.787,.688,.750,1.2,7.0,4.3,3.7,0.7,0.4,8.6,10.2,,0.7,0.2,0.9,.176,,1.3,0.6,1.9,0.2,jonesja02
95,Solomon Jones,C,24,ATL,9,77,10.9,.543,.000,.167,13.7,12.6,13.2,4.7,0.8,0.0,7.2,9.0,,0.1,0.0,0.2,.098,,-1.2,-2.1,-3.3,0.0,jonesso01
96,Jason Kidd*,PG,35,DAL,10,386,16.8,.621,.566,.241,2.3,15.6,9.2,23.8,3.0,0.6,17.9,13.7,,0.8,0.2,1.0,.127,,2.3,1.5,3.8,0.6,kiddja01
97,Tarence Kinsey,SG,24,CLE,9,11,11.7,.515,.000,.667,12.1,11.4,11.7,0.0,5.1,0.0,20.5,21.4,,0.0,0.0,0.0,.099,,-5.0,2.1,-2.9,0.0,kinseta01
98,Andrei Kirilenko,PF,27,UTA,5,136,16.8,.517,.106,.298,5.7,6.2,5.9,13.0,4.2,1.8,8.6,18.9,,0.1,0.1,0.2,.077,,2.0,2.0,4.0,0.2,kirilan01
99,Linas Kleiza,SF,24,DEN,14,210,18.4,.633,.606,.364,4.5,21.4,12.8,5.3,1.2,0.4,2.5,17.1,,0.7,0.2,0.9,.199,,4.2,0.3,4.5,0.3,kleizli01
100,Brevin Knight,PG,33,UTA,5,17,-11.0,.000,.000,.000,0.0,7.1,3.4,24.2,3.0,0.0,50.0,15.6,,-0.1,0.0,-0.1,-0.353,,-16.2,-2.4,-18.6,-0.1,knighbr01
101,Kyle Korver,SF,27,UTA,5,136,12.8,.540,.565,.152,1.6,7.9,4.7,16.0,1.1,0.6,3.9,16.6,,0.2,0.0,0.2,.070,,2.9,-0.4,2.5,0.2,korveky01
102,Carl Landry,PF,25,HOU,13,240,14.4,.574,.029,.471,8.2,16.7,12.6,2.3,0.9,1.6,14.2,19.7,,0.2,0.3,0.5,.095,,-1.7,0.3,-1.4,0.0,landrca01
103,Acie Law,PG,24,ATL,6,28,10.9,.424,.333,.111,4.2,4.9,4.5,41.2,0.0,0.0,9.6,18.6,,0.0,0.0,0.0,.027,,0.3,-2.4,-2.0,0.0,lawac01
104,Courtney Lee,SG,23,ORL,21,550,9.3,.511,.286,.169,1.4,7.5,4.5,8.4,1.9,0.4,10.8,16.3,,0.0,0.6,0.6,.052,,-2.0,1.4,-0.6,0.2,leeco01
105,Rashard Lewis,PF,29,ORL,24,986,16.9,.570,.379,.333,3.7,15.7,9.7,12.9,1.4,1.1,11.1,22.0,,1.5,1.2,2.7,.132,,2.9,1.1,3.9,1.5,lewisra02
106,Kyle Lowry,PG,22,HOU,13,254,10.5,.450,.254,.492,3.9,13.5,8.9,20.1,2.6,0.3,18.2,17.7,,-0.1,0.3,0.2,.040,,-2.9,2.0,-0.9,0.1,lowryky01
107,Tyronn Lue,PG,31,ORL,1,4,59.7,1.250,.500,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.2,,0.0,0.0,0.0,.423,,27.4,3.9,31.3,0.0,luety01
108,Jamaal Magloire,C,30,MIA,6,47,0.1,.333,.000,.000,14.5,15.0,14.8,3.4,0.0,0.0,50.0,6.6,,0.0,0.0,0.0,-0.011,,-7.8,-1.9,-9.6,-0.1,magloja01
109,Stephon Marbury,PG,31,BOS,14,166,4.6,.372,.182,.136,1.4,8.0,4.7,24.3,0.3,0.0,12.5,22.3,,-0.3,0.1,-0.3,-0.076,,-5.6,-3.0,-8.6,-0.3,marbust01
110,Sean Marks,C,33,NOH,5,80,12.1,.526,.077,.385,14.6,15.9,15.2,0.0,2.0,2.1,11.6,10.2,,0.1,0.0,0.1,.039,,-0.5,-0.9,-1.3,0.0,marksse01
111,Donyell Marshall,PF,35,PHI,6,50,5.3,.500,.688,.000,0.0,17.3,8.8,0.0,1.1,1.8,11.1,17.5,,-0.1,0.0,0.0,-0.008,,-3.2,-1.4,-4.6,0.0,marshdo01
112,Kenyon Martin,PF,31,DEN,16,538,12.0,.523,.033,.232,5.3,15.8,10.5,9.9,1.7,2.2,13.5,16.3,,0.3,0.6,0.8,.073,,-1.8,0.7,-1.0,0.1,martike01
113,Roger Mason,SG,28,SAS,5,108,7.9,.495,.594,.094,0.0,9.5,4.5,13.5,0.5,0.0,10.7,17.2,,0.0,0.0,0.0,-0.006,,-2.0,-1.0,-3.0,0.0,masonro01
114,Jason Maxiell,C,25,DET,4,64,13.7,.537,.000,.900,13.8,12.7,13.3,5.4,0.9,1.4,6.7,11.9,,0.1,0.0,0.1,.099,,1.3,0.0,1.3,0.1,maxieja01
115,Antonio McDyess,PF,34,DET,4,136,14.8,.557,.000,.136,5.6,27.8,16.3,3.0,0.8,2.0,9.7,19.3,,0.1,0.1,0.2,.077,,0.1,1.5,1.6,0.1,mcdyean01
116,C.J. Miles,SG,21,UTA,5,58,2.9,.391,.400,.200,3.8,10.3,6.9,2.8,1.8,1.4,12.1,18.8,,-0.1,0.0,-0.1,-0.091,,-5.7,-2.0,-7.7,-0.1,milescj01
117,Andre Miller,PG,32,PHI,6,258,18.1,.548,.099,.337,4.5,13.9,9.3,23.7,1.5,0.3,14.1,25.4,,0.3,0.2,0.5,.094,,2.6,-0.2,2.4,0.3,millean02
118,Brad Miller,C,32,CHI,7,186,11.9,.585,.137,.471,7.3,26.1,17.2,8.1,0.6,2.4,25.4,20.2,,-0.1,0.2,0.1,.032,,-1.7,-0.9,-2.6,-0.1,millebr01
119,Paul Millsap,PF,23,UTA,5,155,15.9,.518,.000,.367,14.3,15.5,14.9,9.1,1.3,2.6,9.5,17.9,,0.2,0.0,0.2,.071,,0.7,-0.9,-0.2,0.1,millspa01
120,Yao Ming*,C,28,HOU,9,323,21.5,.634,.000,.515,7.2,28.1,18.0,5.1,0.7,2.6,12.3,20.6,,0.9,0.5,1.4,.206,,2.2,1.6,3.8,0.5,mingya01
121,Jamario Moon,SF,28,MIA,3,40,18.3,1.020,.400,.400,10.2,17.6,14.2,4.7,1.5,2.2,25.4,10.2,,0.1,0.1,0.2,.196,,2.3,2.0,4.4,0.1,moonja01
122,Mikki Moore,C,33,BOS,10,66,15.6,.593,.000,.600,10.6,16.6,13.5,9.1,1.6,6.3,7.3,9.6,,0.2,0.1,0.3,.195,,-0.5,2.9,2.3,0.1,mooremi01
123,Randolph Morris,C,23,ATL,3,8,-3.2,.000,.000,.000,14.6,17.3,15.8,0.0,7.3,0.0,50.0,12.5,,0.0,0.0,0.0,-0.186,,-14.5,-0.4,-14.9,0.0,morrira01
124,Ronald Murray,SG,29,ATL,11,341,12.4,.467,.407,.301,2.1,9.8,5.6,16.3,2.1,0.8,9.1,22.4,,0.0,0.2,0.2,.024,,0.3,-0.2,0.1,0.2,murraro01
125,Dikembe Mutombo*,C,42,HOU,2,20,8.3,.000,,,6.1,45.9,26.7,0.0,2.7,7.7,0.0,2.1,,0.0,0.1,0.1,.125,,-3.7,7.4,3.7,0.0,mutomdi01
