Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP,Player-additional
29,Matt Bonner,PF,32,SAS,20,267,12.7,.630,.542,.203,4.0,12.5,8.4,3.4,1.0,1.4,3.0,11.7,,0.6,0.3,0.9,.169,,0.1,1.2,1.2,0.2,bonnema01
30,Carlos Boozer,PF,31,CHI,12,431,16.7,.524,.006,.268,9.7,23.5,16.4,8.1,1.3,0.2,13.4,23.8,,0.4,0.2,0.6,.063,,0.3,-0.7,-0.4,0.2,boozeca01
31,Chris Bosh*,C,28,MIA,23,751,16.8,.524,.154,.250,6.4,20.8,13.7,7.6,1.7,4.1,9.2,18.9,,1.0,1.2,2.2,.140,,1.1,0.8,1.9,0.7,boshch01
32,Avery Bradley,PG,22,BOS,6,191,6.7,.457,.190,.095,2.1,5.8,4.1,8.5,3.2,0.5,20.1,14.6,,-0.3,0.3,0.0,.009,,-4.6,2.6,-2.0,0.0,bradlav01
33,Corey Brewer,SF,26,DEN,6,146,7.3,.421,.529,.309,2.2,7.1,4.4,7.6,2.0,0.6,8.3,24.6,,-0.2,0.0,-0.2,-0.051,,-3.7,-1.7,-5.4,-0.1,breweco01
34,Ronnie Brewer,SF,27,OKC,1,8,-0.5,,,,0.0,13.9,7.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,.026,,-4.1,1.0,-3.1,0.0,brewero02
35,Aaron Brooks,PG,28,HOU,6,67,11.7,.414,.265,.147,4.9,10.2,7.5,31.5,0.8,1.3,14.2,27.7,,-0.1,0.0,-0.1,-0.069,,-1.6,-2.0,-3.6,0.0,brookaa01
36,MarShon Brooks,SG,24,BRK,7,40,4.0,.450,.125,.250,2.9,12.2,7.5,11.3,0.0,0.0,25.3,14.0,,0.0,0.0,0.0,-0.041,,-4.8,-1.9,-6.8,0.0,brookma01
37,Caron Butler,SF,32,LAC,6,136,10.2,.539,.348,.065,1.0,13.7,7.5,0.0,0.8,1.1,11.3,19.0,,0.0,0.0,0.0,-0.011,,-0.6,-2.1,-2.6,0.0,butleca01
38,Jimmy Butler,SF,23,CHI,12,490,14.4,.575,.322,.478,2.2,13.7,7.8,10.7,1.7,1.0,10.3,15.0,,0.9,0.2,1.1,.105,,0.8,1.7,2.5,0.5,butleji01
39,Marcus Camby,PF,38,NYK,3,3,27.2,1.000,.000,.000,36.7,42.8,39.5,0.0,0.0,0.0,50.0,32.1,,0.0,0.0,0.0,.055,,-3.5,-0.1,-3.6,0.0,cambyma01
40,Mario Chalmers,PG,26,MIA,23,650,11.2,.523,.372,.290,1.9,8.0,5.0,17.5,1.8,0.1,15.6,18.2,,0.5,0.5,1.0,.076,,-1.4,-0.2,-1.6,0.1,chalmma01
41,Tyson Chandler,C,30,NYK,12,350,12.8,.576,.000,.308,12.6,17.6,14.9,1.9,1.3,4.0,15.7,9.6,,0.5,0.6,1.2,.161,,-1.3,-0.2,-1.5,0.0,chandty01
42,Wilson Chandler,PF,25,DEN,6,205,8.8,.443,.382,.158,2.6,17.8,9.4,6.1,1.9,1.2,7.9,18.4,,-0.1,0.1,0.0,.002,,-2.2,-0.4,-2.5,0.0,chandwi01
43,Earl Clark,PF,25,LAL,4,82,1.2,.368,.211,.000,2.8,14.5,8.5,1.9,0.6,0.9,24.0,14.3,,-0.3,0.0,-0.3,-0.159,,-6.8,-2.7,-9.5,-0.2,clarkea01
44,Norris Cole,PG,24,MIA,21,418,12.4,.584,.314,.186,1.8,9.6,5.8,16.1,2.0,0.4,17.2,15.5,,0.5,0.4,0.9,.103,,-0.2,1.1,0.9,0.3,coleno01
45,Nick Collison,C,32,OKC,11,178,16.1,.526,.000,.255,16.0,16.3,16.1,11.3,1.5,5.3,16.1,16.0,,0.3,0.3,0.6,.155,,-0.3,2.2,1.8,0.2,collini01
46,Mike Conley,PG,25,MEM,15,575,18.8,.496,.296,.431,2.4,13.0,7.4,33.8,2.5,0.7,11.7,23.6,,0.9,0.6,1.5,.127,,2.7,1.9,4.6,0.9,conlemi01
47,Daequan Cook,SG,25,CHI,6,36,-9.2,.150,.800,.000,0.0,10.5,5.1,16.3,1.5,0.0,28.6,18.4,,-0.2,0.0,-0.2,-0.309,,-12.6,-1.6,-14.2,-0.1,cookda02
48,Chris Copeland,PF,28,NYK,9,93,13.7,.599,.767,.067,2.4,9.7,5.7,1.9,3.0,0.0,11.5,18.1,,0.1,0.2,0.3,.147,,3.2,-0.1,3.1,0.1,copelch01
49,Jamal Crawford,SG,32,LAC,6,161,12.5,.486,.355,.177,1.6,7.7,4.8,10.6,1.0,0.5,5.6,21.3,,0.2,-0.1,0.1,.021,,1.3,-2.6,-1.3,0.0,crawfja01
50,Jordan Crawford,SG,24,BOS,5,59,1.6,.377,.522,.087,0.0,5.6,3.1,0.0,1.9,0.0,11.2,23.2,,-0.2,0.1,-0.2,-0.135,,-5.3,-1.6,-6.9,-0.1,crawfjo02
51,Stephen Curry,PG,24,GSW,12,497,20.5,.558,.451,.162,1.2,8.8,5.2,33.3,2.1,0.3,13.7,26.2,,1.3,0.3,1.7,.161,,4.5,0.2,4.7,0.8,curryst01
52,Samuel Dalembert,C,31,MIL,1,9,-15.5,.133,.000,2.000,12.9,29.0,20.4,0.0,5.9,0.0,34.7,30.1,,-0.1,0.0,-0.1,-0.544,,-22.3,-4.1,-26.4,-0.1,dalemsa01
53,Marquis Daniels,SF,32,MIL,3,33,14.9,.545,.182,.000,0.0,15.8,7.4,23.7,1.6,0.0,8.3,17.1,,0.0,0.0,0.0,.069,,-0.6,1.7,1.0,0.0,daniema01
54,Ed Davis,PF,23,MEM,8,48,7.8,.472,.000,.333,9.5,18.4,13.7,0.0,0.0,1.8,12.7,15.3,,0.0,0.0,0.0,.038,,-4.5,-2.4,-6.9,-0.1,davised01
55,Austin Daye,SF,24,MEM,4,20,4.1,.415,.125,.125,0.0,6.3,3.0,0.0,0.0,4.2,10.6,22.0,,0.0,0.0,0.0,-0.077,,-5.7,-2.8,-8.5,0.0,dayeau01
56,Nando De Colo,SG,25,SAS,5,14,17.0,.410,.750,.500,16.9,15.9,16.4,20.5,0.0,0.0,0.0,16.5,,0.0,0.0,0.1,.184,,1.1,-1.3,-0.2,0.0,decolna01
57,Carlos Delfino,SF,30,HOU,5,120,11.8,.539,.775,.100,0.9,10.4,5.6,14.1,1.3,0.7,10.7,17.2,,0.1,0.0,0.1,.053,,1.7,0.6,2.3,0.1,delfica01
58,Luol Deng,SF,27,CHI,5,224,8.3,.390,.214,.119,2.7,18.6,10.4,14.9,1.2,1.1,12.0,21.2,,-0.4,0.1,-0.3,-0.066,,-3.3,-0.8,-4.1,-0.1,denglu01
59,Boris Diaw,PF,30,SAS,16,273,10.1,.540,.241,.259,3.5,13.0,8.4,15.0,0.8,0.8,17.8,12.7,,0.2,0.3,0.5,.095,,-1.1,1.4,0.3,0.2,diawbo01
60,Keyon Dooling,PG,32,MEM,14,114,4.4,.507,.542,.250,0.0,5.5,2.6,5.6,0.5,0.0,10.1,12.1,,0.0,0.0,0.1,.032,,-4.9,-0.7,-5.5,-0.1,doolike01
61,Chris Duhon,PG,30,LAL,2,68,5.5,.500,.727,.000,1.7,3.5,2.6,15.6,1.5,1.1,31.3,11.0,,-0.1,0.0,-0.1,-0.060,,-3.5,-1.4,-4.9,0.0,duhonch01
62,Tim Duncan*,C,36,SAS,21,735,21.3,.523,.003,.305,8.7,24.2,16.7,9.6,1.3,3.5,10.3,26.1,,1.1,1.4,2.5,.161,,1.8,1.1,2.9,0.9,duncati01
63,Mike Dunleavy,SF,32,MIL,4,91,24.7,.721,.533,.300,3.8,18.7,10.8,17.4,1.2,0.0,8.1,19.1,,0.4,0.0,0.4,.224,,7.4,1.8,9.2,0.3,dunlemi02
64,Kevin Durant,SF,24,OKC,11,485,26.0,.574,.285,.455,1.6,21.1,11.5,29.2,1.5,2.1,12.7,31.9,,1.5,0.7,2.1,.210,,7.6,1.7,9.3,1.4,duranke01
65,Monta Ellis,SG,27,MIL,4,152,12.3,.459,.345,.291,1.5,9.5,5.2,27.1,3.5,0.6,18.4,23.6,,-0.2,0.1,-0.2,-0.050,,-1.1,0.7,-0.3,0.1,ellismo01
66,Reggie Evans,PF,32,BRK,7,209,12.3,.517,.000,.783,9.0,40.8,24.6,4.2,1.8,0.7,16.3,8.3,,0.2,0.4,0.5,.125,,-1.0,1.2,0.2,0.1,evansre01
67,Festus Ezeli,C,23,GSW,12,134,6.4,.540,.000,1.615,11.4,13.6,12.6,2.0,1.1,4.1,35.0,11.4,,-0.1,0.1,0.1,.018,,-5.9,1.3,-4.6,-0.1,ezelife01
68,Kenneth Faried,PF,23,DEN,5,145,15.6,.661,.000,.469,8.8,27.0,17.0,1.1,1.7,0.6,11.5,12.8,,0.3,0.1,0.4,.142,,0.3,-0.1,0.2,0.1,farieke01
69,Raymond Felton,PG,28,NYK,12,454,16.5,.490,.173,.148,4.1,6.8,5.4,23.4,2.4,1.1,10.4,20.4,,0.5,0.7,1.2,.127,,2.0,0.9,2.9,0.5,feltora01
70,Derek Fisher,SG,38,OKC,11,261,11.2,.638,.729,.171,0.4,6.8,3.7,5.1,1.4,0.3,9.6,14.6,,0.4,0.2,0.6,.114,,0.2,1.5,1.8,0.3,fishede01
71,Evan Fournier,SG,20,DEN,4,53,4.1,.463,.471,.471,0.0,0.0,0.0,11.4,1.9,0.0,22.6,21.4,,-0.1,0.0,-0.1,-0.104,,-5.4,-2.1,-7.5,-0.1,fournev01
72,Francisco García,SF,31,HOU,6,164,14.4,.613,.740,.100,2.0,11.8,6.8,9.4,1.2,2.7,7.1,15.1,,0.4,0.0,0.4,.113,,2.2,1.5,3.7,0.2,garcifr01
73,Kevin Garnett*,C,36,BOS,6,212,17.3,.563,.033,.283,5.6,37.9,23.2,22.4,1.3,2.5,22.0,20.8,,0.0,0.6,0.6,.145,,-0.7,4.1,3.4,0.3,garneke01
74,Marc Gasol,C,28,MEM,15,609,19.4,.527,.000,.439,4.7,21.2,12.5,14.5,1.2,4.6,6.9,20.1,,1.3,0.8,2.1,.168,,2.3,2.8,5.1,1.1,gasolma01
75,Pau Gasol*,PF,32,LAL,4,146,17.9,.493,.000,.212,5.5,31.9,18.4,32.5,0.7,1.5,18.6,22.4,,0.0,0.0,0.0,.013,,2.0,1.8,3.9,0.2,gasolpa01
76,Paul George,SF,22,IND,19,780,16.6,.548,.375,.462,2.5,18.1,10.6,23.9,1.8,0.9,18.4,24.4,,0.9,1.0,1.9,.118,,1.4,2.3,3.7,1.1,georgpa01
77,Taj Gibson,PF,27,CHI,12,206,12.3,.515,.030,.333,8.7,12.9,10.7,3.5,1.1,2.4,10.6,19.4,,0.2,0.1,0.3,.059,,-3.4,-0.1,-3.5,-0.1,gibsota01
78,Manu Ginóbili*,SG,35,SAS,21,560,16.5,.530,.497,.415,1.9,13.7,8.0,29.7,2.3,0.8,19.4,23.9,,0.5,0.8,1.3,.110,,1.2,1.6,2.8,0.7,ginobma01
79,Andrew Goudelock,SG,24,LAL,3,80,12.4,.488,.278,.056,1.4,6.0,3.6,7.2,3.3,0.0,9.8,23.9,,-0.1,0.0,-0.1,-0.030,,-3.2,0.1,-3.1,0.0,goudean01
80,Danny Green,SG,25,SAS,21,669,15.2,.605,.613,.081,3.2,11.5,7.5,7.4,1.8,2.6,9.0,15.0,,1.2,0.9,2.1,.154,,2.4,2.4,4.8,1.1,greenda02
81,Draymond Green,SF,22,GSW,12,223,13.9,.551,.411,.304,7.4,17.7,12.8,12.5,1.4,3.5,15.9,15.1,,0.3,0.3,0.6,.125,,-0.3,3.3,3.1,0.3,greendr01
82,Gerald Green,SF,27,IND,9,105,12.9,.540,.660,.040,2.3,10.7,6.7,6.1,0.0,0.8,10.5,25.3,,0.1,0.1,0.2,.073,,1.6,-0.9,0.7,0.1,greenge01
83,Jeff Green,PF,26,BOS,6,258,14.7,.582,.259,.529,3.1,11.1,7.4,12.3,0.4,1.3,15.3,24.5,,0.3,0.3,0.6,.113,,0.4,0.6,1.0,0.2,greenje02
84,Willie Green,SG,31,LAC,3,20,21.6,.773,.333,.667,0.0,18.6,9.6,15.8,2.7,0.0,0.0,9.4,,0.1,0.0,0.1,.224,,6.6,3.1,9.7,0.1,greenwi01
85,Blake Griffin,PF,23,LAC,6,158,16.3,.524,.000,.406,6.7,19.6,13.4,17.3,0.0,2.4,14.7,27.1,,0.2,0.0,0.1,.045,,1.0,-1.4,-0.4,0.1,griffbl01
86,Jordan Hamilton,SF,22,DEN,1,2,-19.7,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.4,,0.0,0.0,0.0,-0.536,,-14.2,-10.6,-24.8,0.0,hamiljo02
87,Richard Hamilton,SG,34,CHI,4,68,7.6,.452,.259,.148,0.0,5.6,2.7,13.0,0.8,2.5,14.8,23.5,,-0.1,0.0,-0.1,-0.067,,-1.3,0.3,-0.9,0.0,hamilri01
88,Ben Hansbrough,PG,25,IND,6,22,-6.4,.000,.600,.000,5.6,10.2,8.0,20.4,0.0,3.7,28.6,14.9,,-0.1,0.0,-0.1,-0.254,,-9.1,-2.3,-11.4,-0.1,hansbbe01
89,Tyler Hansbrough,PF,27,IND,19,241,11.4,.479,.000,.710,18.3,11.7,14.9,3.7,1.4,0.0,15.6,18.7,,0.2,0.2,0.4,.073,,-2.9,-1.2,-4.1,-0.1,hansbty01
90,James Harden,SG,23,HOU,6,243,20.8,.548,.383,.574,2.3,16.3,9.2,21.0,2.5,2.2,15.8,31.0,,0.4,0.1,0.5,.100,,4.1,1.2,5.3,0.5,hardeja01
91,Devin Harris,SG,29,ATL,6,225,9.3,.459,.397,.397,1.0,7.5,4.1,16.9,2.3,0.4,14.0,18.2,,-0.2,0.2,0.1,.012,,-2.5,0.2,-2.3,0.0,harride01
92,Udonis Haslem,PF,32,MIA,22,357,14.2,.597,.000,.163,9.2,18.4,13.8,2.8,2.3,1.2,13.2,14.4,,0.5,0.5,1.1,.142,,-1.1,0.8,-0.3,0.2,hasleud01
93,John Henson,PF,22,MIL,4,33,-0.1,.273,.091,.000,0.0,31.7,14.9,5.0,3.2,0.0,15.4,18.6,,-0.2,0.0,-0.1,-0.180,,-9.6,-0.8,-10.4,-0.1,hensojo01
94,Roy Hibbert,C,26,IND,19,694,21.2,.576,.000,.438,15.9,15.9,15.9,7.6,0.2,4.4,13.3,21.8,,1.9,0.8,2.7,.187,,1.8,1.0,2.9,0.9,hibbero01
95,George Hill,PG,26,IND,18,685,14.6,.547,.459,.367,0.9,10.2,5.7,20.6,1.8,0.5,14.3,19.1,,1.2,0.6,1.8,.125,,1.4,1.3,2.7,0.8,hillge01
96,Grant Hill*,SF,40,LAC,1,20,7.4,.500,.000,.000,13.2,12.4,12.8,15.8,0.0,0.0,20.0,12.1,,0.0,0.0,0.0,.026,,-1.7,-1.2,-3.0,0.0,hillgr01
97,Jordan Hill,PF,25,LAL,3,31,17.7,.500,.000,.000,7.4,34.6,20.7,5.8,0.0,4.6,0.0,15.1,,0.0,0.0,0.1,.086,,1.2,-0.1,1.1,0.0,hilljo01
98,Kirk Hinrich,PG,32,CHI,4,162,12.7,.521,.297,.378,0.7,7.8,4.2,23.2,2.7,0.5,15.6,14.9,,0.2,0.1,0.2,.064,,-1.5,2.2,0.7,0.1,hinriki01
99,Ryan Hollins,C,28,LAC,5,37,9.7,.557,.000,.222,10.7,6.7,8.6,9.0,0.0,4.1,16.8,15.6,,0.0,0.0,0.0,.036,,-3.7,-0.1,-3.8,0.0,holliry01
100,Al Horford,C,26,ATL,6,218,19.1,.527,.000,.325,5.9,21.1,13.3,16.8,1.4,1.9,8.7,22.6,,0.3,0.3,0.6,.136,,2.3,1.3,3.6,0.3,horfoal01
101,Dwight Howard,C,27,LAL,4,126,19.0,.588,.000,.857,9.1,31.2,19.9,6.2,0.8,4.5,21.7,27.4,,0.0,0.1,0.0,.019,,-1.5,0.9,-0.6,0.0,howardw01
102,Kris Humphries,PF,27,BRK,7,83,13.6,.455,.000,.226,14.1,19.1,16.6,2.1,0.7,2.6,5.5,20.5,,0.1,0.1,0.1,.086,,-2.7,-1.6,-4.3,0.0,humphkr01
103,Serge Ibaka,PF,23,OKC,11,366,17.1,.484,.067,.178,12.1,16.1,14.1,3.9,0.0,7.8,4.6,19.1,,0.5,0.5,1.0,.131,,0.9,-0.1,0.8,0.3,ibakase01
104,Andre Iguodala,SG,29,DEN,6,243,19.9,.621,.382,.329,4.0,20.9,11.6,21.3,2.4,0.7,16.3,18.3,,0.6,0.1,0.7,.140,,4.3,2.3,6.6,0.5,iguodan01
105,Ersan İlyasova,PF,25,MIL,4,117,15.9,.491,.217,.043,9.9,21.2,15.2,11.5,2.3,0.8,11.3,21.3,,0.0,0.1,0.1,.037,,1.1,-0.5,0.5,0.1,ilyaser01
106,Jarrett Jack,SG,29,GSW,12,426,17.4,.588,.156,.312,1.9,11.5,7.0,21.6,1.3,0.7,17.8,22.3,,0.8,0.3,1.0,.118,,0.9,0.0,1.0,0.3,jackja01
107,Reggie Jackson,PG,22,OKC,11,368,15.4,.581,.361,.244,1.2,15.1,8.3,19.3,0.7,1.4,13.7,19.0,,0.6,0.3,1.0,.126,,1.5,1.0,2.4,0.4,jacksre01
108,LeBron James,PF,28,MIA,23,960,28.1,.585,.222,.405,4.8,19.7,12.4,30.5,2.3,1.6,12.1,29.2,,3.7,1.5,5.2,.260,,8.4,2.0,10.4,3.0,jamesle01
109,Antawn Jamison,PF,36,LAL,4,79,10.0,.566,.522,.261,1.4,9.1,5.2,2.1,0.7,1.8,10.5,17.0,,0.0,0.0,0.0,.015,,-1.1,-1.1,-2.3,0.0,jamisan01
110,Richard Jefferson,SF,32,GSW,7,39,12.2,.502,.333,1.000,6.0,13.7,10.1,3.7,1.3,2.0,0.0,14.8,,0.1,0.0,0.1,.110,,0.3,-0.2,0.1,0.0,jefferi01
111,John Jenkins,SG,21,ATL,4,24,-5.7,.000,.333,.000,0.0,9.3,4.6,18.4,0.0,0.0,40.0,9.9,,-0.1,0.0,-0.1,-0.203,,-9.4,-4.0,-13.3,-0.1,jenkijo01
112,Brandon Jennings,PG,23,MIL,4,133,9.9,.408,.491,.316,0.9,7.9,4.2,21.3,3.6,0.7,14.5,26.9,,-0.3,0.1,-0.3,-0.094,,-2.0,-0.8,-2.8,0.0,jennibr01
113,Ivan Johnson,PF,28,ATL,6,108,11.3,.531,.000,.692,8.9,11.4,10.1,4.9,1.9,2.3,15.0,17.6,,0.1,0.1,0.2,.089,,-3.5,0.9,-2.6,0.0,johnsiv01
114,Joe Johnson,SG,31,BRK,7,271,11.7,.486,.379,.087,1.7,8.1,4.9,12.1,1.6,0.0,10.1,20.7,,0.1,0.2,0.2,.042,,-0.7,-1.1,-1.8,0.0,johnsjo02
115,Orlando Johnson,SG,23,IND,12,28,1.9,.334,.273,.818,0.0,12.1,6.3,6.0,0.0,0.0,6.3,26.6,,-0.1,0.0,-0.1,-0.113,,-2.3,-3.4,-5.7,0.0,johnsor01
116,Dahntay Jones,SF,32,ATL,5,19,0.2,.410,.000,.500,0.0,5.9,2.9,0.0,0.0,0.0,17.0,14.7,,0.0,0.0,0.0,-0.090,,-6.7,-3.7,-10.4,0.0,jonesda02
117,Dwayne Jones,PF,29,GSW,2,2,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,-0.012,,-4.6,-5.1,-9.7,0.0,jonesdw02
118,James Jones,SF,32,MIA,9,33,6.0,.643,.571,.000,0.0,11.0,5.6,0.0,0.0,2.6,22.2,13.2,,0.0,0.0,0.0,.019,,-0.7,-1.2,-1.9,0.0,jonesja02
119,Perry Jones,SF,21,OKC,1,5,-5.4,.000,.000,.000,0.0,22.3,11.2,0.0,0.0,0.0,0.0,9.2,,0.0,0.0,0.0,-0.182,,-7.5,-2.7,-10.2,0.0,jonespe01
120,Terrence Jones,PF,21,HOU,2,35,10.9,.353,.200,.300,15.7,32.4,23.9,4.8,0.0,2.5,8.1,15.5,,0.0,0.0,0.0,-0.015,,-0.7,-2.5,-3.1,0.0,joneste01
121,DeAndre Jordan,C,24,LAC,6,144,7.3,.424,.000,.409,13.8,19.8,16.9,1.0,0.4,5.3,25.7,11.8,,-0.1,0.0,-0.1,-0.038,,-2.8,-1.7,-4.5,-0.1,jordade01
122,Cory Joseph,PG,21,SAS,20,192,13.2,.485,.196,.196,4.9,13.3,9.3,19.7,1.7,0.8,14.1,17.5,,0.1,0.2,0.4,.088,,-1.8,1.3,-0.5,0.1,josepco01
123,Jason Kidd*,SG,39,NYK,12,247,5.1,.213,.680,.080,3.1,18.2,10.1,14.4,2.7,1.6,33.4,7.6,,-0.4,0.5,0.1,.014,,-4.0,1.9,-2.1,0.0,kiddja01
124,Kyle Korver,SF,31,ATL,6,177,10.1,.562,.694,.245,0.0,12.7,6.2,3.9,0.6,1.9,10.0,16.2,,0.1,0.1,0.2,.065,,-0.1,-0.5,-0.6,0.1,korveky01
125,Kosta Koufos,C,23,DEN,6,100,10.0,.462,.053,.316,9.6,15.6,12.3,4.3,1.5,3.4,8.5,10.1,,0.1,0.0,0.1,.064,,-1.4,0.5,-1.0,0.0,koufoko01
