Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP,Player-additional
18,Bruce Bowen,SF,33,SAS,23,814,5.4,.487,.523,.133,1.3,8.1,4.8,6.7,0.7,1.1,10.0,8.7,,0.3,0.7,1.0,.060,,-2.4,1.5,-0.8,0.2,bowenbr01
19,Ryan Bowen,SF,29,HOU,7,125,2.6,.342,.000,.120,7.0,6.6,6.8,7.2,2.6,0.0,18.6,12.3,,-0.2,0.0,-0.2,-0.075,,-6.6,0.3,-6.3,-0.1,bowenry01
20,Earl Boykins,PG,28,DEN,5,152,12.5,.465,.103,.279,1.5,2.4,1.9,25.4,1.4,0.5,10.5,26.2,,-0.1,0.1,0.0,-0.009,,0.4,-1.6,-1.1,0.0,boykiea01
21,Shawn Bradley,C,32,DAL,7,27,16.6,.654,.000,.333,16.2,8.6,12.5,0.0,0.0,5.7,0.0,11.2,,0.1,0.0,0.1,.175,,-1.0,0.3,-0.7,0.0,bradlsh01
22,Devin Brown,SG,26,SAS,12,60,10.0,.455,.350,.350,2.0,11.6,6.9,8.3,0.9,0.0,4.2,18.8,,0.0,0.1,0.1,.070,,0.4,0.0,0.4,0.0,brownde02
23,Kwame Brown,PF,22,WAS,3,60,9.6,.442,.000,.692,7.2,20.8,13.8,7.7,0.0,2.7,10.5,13.6,,0.0,0.0,0.1,.041,,-1.1,-1.7,-2.8,0.0,brownkw01
24,Greg Buckner,SG,28,DEN,5,100,1.1,.278,.500,.000,1.1,18.5,9.3,7.9,1.1,0.8,14.3,9.8,,-0.2,0.1,-0.1,-0.061,,-6.2,-0.1,-6.3,-0.1,buckngr01
25,Rodney Buford,SF,27,NJN,3,4,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,-0.026,,-3.1,-2.2,-5.3,0.0,buforro01
26,Antonio Burks,PG,24,MEM,1,3,11.4,,,,0.0,0.0,0.0,38.6,0.0,0.0,,0.0,,0.0,0.0,0.0,.053,,4.1,-0.8,3.3,0.0,burksan01
27,Rasual Butler,SF,25,MIA,12,182,6.9,.464,.508,.051,0.7,10.0,5.9,6.2,0.3,0.4,3.2,16.4,,0.0,0.2,0.2,.048,,-1.1,-0.9,-2.0,0.0,butlera01
28,Marcus Camby,C,30,DEN,5,184,12.7,.482,.000,.659,2.4,34.8,17.8,8.5,0.9,7.2,17.2,16.2,,-0.2,0.4,0.2,.045,,-1.3,3.1,1.8,0.2,cambyma01
29,Elden Campbell,C,36,DET,10,57,5.5,.363,.000,.615,6.1,31.8,18.7,13.6,2.0,0.0,19.5,17.2,,-0.1,0.1,0.0,.016,,-7.9,2.8,-5.1,0.0,campbel01
30,Brian Cardinal,PF,27,MEM,4,78,10.1,.467,.174,.478,2.8,16.1,9.0,3.4,2.0,0.0,3.5,16.7,,0.0,-0.1,0.0,-0.015,,-4.3,0.0,-4.3,0.0,cardibr01
31,Vince Carter,SF,28,NJN,4,179,17.6,.478,.198,.375,5.2,18.3,11.0,27.5,2.6,0.0,11.8,32.1,,0.0,0.1,0.1,.028,,3.8,0.5,4.2,0.3,cartevi01
32,Tyson Chandler,C,22,CHI,6,172,19.2,.581,.000,1.150,17.2,18.7,17.9,7.4,0.3,5.6,11.7,16.8,,0.5,0.2,0.7,.197,,0.5,1.5,2.0,0.2,chandty01
33,Jason Collins,C,26,NJN,4,128,0.3,.268,.000,.471,7.2,17.4,11.7,1.2,0.8,0.0,19.6,9.0,,-0.3,0.0,-0.2,-0.086,,-7.2,-1.5,-8.7,-0.2,collija04
34,Nick Collison,C,24,SEA,11,218,18.4,.631,.016,.443,12.8,18.2,15.6,4.0,0.7,1.8,7.6,16.7,,0.7,0.1,0.8,.181,,1.7,-0.3,1.4,0.2,collini01
35,Austin Croshere,PF,29,IND,10,88,12.5,.698,.400,1.800,9.3,13.5,11.4,0.0,2.6,0.9,25.1,13.2,,0.1,0.2,0.3,.160,,-1.2,0.8,-0.4,0.0,croshau01
36,Samuel Dalembert,C,23,PHI,5,192,13.8,.541,.000,.319,11.0,32.4,21.0,1.8,0.6,3.0,14.4,15.8,,0.1,0.2,0.3,.072,,-1.8,-0.6,-2.4,0.0,dalemsa01
37,Erick Dampier,C,29,DAL,13,308,16.5,.574,.015,.418,18.1,17.4,17.8,3.5,1.2,4.5,13.1,13.1,,0.6,0.1,0.8,.120,,0.2,0.0,0.1,0.2,dampier01
38,Antonio Daniels,PG,29,SEA,11,331,21.3,.609,.149,.745,1.5,9.8,5.8,24.4,1.8,0.0,8.1,19.0,,1.4,0.1,1.4,.206,,5.4,0.7,6.1,0.7,daniean01
39,Marquis Daniels,SG,24,DAL,11,165,15.9,.501,.100,.450,9.9,13.4,11.6,13.5,1.9,1.4,15.3,22.7,,0.1,0.0,0.2,.045,,0.8,0.4,1.3,0.1,daniema01
40,Antonio Davis,PF,36,CHI,6,175,12.0,.508,.000,.500,9.9,15.2,12.4,10.1,1.1,1.7,13.8,15.7,,0.2,0.2,0.3,.090,,-2.4,1.1,-1.3,0.0,davisan01
41,Dale Davis,C,35,IND,13,311,12.0,.500,.000,.431,13.9,16.8,15.4,3.1,1.6,1.5,11.5,12.2,,0.3,0.6,0.8,.127,,-1.0,-0.3,-1.4,0.0,davisda01
42,Josh Davis,PF,24,PHI,2,4,-10.3,.000,1.000,.000,0.0,33.8,15.7,0.0,0.0,0.0,0.0,12.1,,0.0,0.0,0.0,-0.253,,-14.2,-3.5,-17.8,0.0,davisjo02
43,Ricky Davis,SG,25,BOS,7,240,9.7,.509,.122,.351,2.6,10.3,6.4,10.8,2.1,0.8,19.7,21.7,,-0.3,0.4,0.1,.022,,-2.9,-0.3,-3.2,-0.1,davisri01
44,Juan Dixon,SG,26,WAS,10,219,13.6,.509,.337,.248,1.5,11.9,6.6,10.9,1.6,0.0,9.7,24.4,,0.1,0.2,0.3,.059,,0.4,-1.6,-1.2,0.0,dixonju01
45,Michael Doleac,C,27,MIA,9,65,5.2,.474,.000,.125,4.1,19.7,12.7,0.0,0.8,1.2,15.1,14.6,,-0.1,0.1,0.0,.035,,-6.3,0.5,-5.8,-0.1,doleami01
46,Keyon Dooling,PG,24,MIA,15,264,12.7,.571,.218,.241,0.5,6.1,3.6,16.4,1.2,0.3,12.7,20.0,,0.3,0.3,0.6,.111,,-1.0,0.7,-0.3,0.1,doolike01
47,Chris Duhon,PG,22,CHI,6,159,7.3,.442,.595,.297,3.8,14.0,8.7,19.7,0.6,0.0,22.3,14.3,,-0.1,0.1,0.0,.000,,-3.6,-1.3,-4.9,-0.1,duhonch01
48,Tim Duncan*,PF,28,SAS,23,869,24.9,.526,.012,.482,12.2,26.6,19.6,14.8,0.5,4.3,10.7,31.1,,1.9,1.6,3.5,.191,,4.0,1.5,5.5,1.6,duncati01
49,Ronald Dupree,SF,24,DET,14,38,-1.1,.286,.000,.000,6.1,12.7,9.4,0.0,0.0,0.0,12.5,10.1,,-0.1,0.1,0.0,-0.023,,-8.7,-1.7,-10.4,-0.1,duprero01
50,Francisco Elson,C,28,DEN,1,6,1.3,.000,.000,.000,0.0,61.6,29.2,0.0,0.0,0.0,0.0,7.8,,0.0,0.0,0.0,-0.094,,-5.2,-1.6,-6.8,0.0,elsonfr01
51,Maurice Evans,SG,26,SAC,3,56,16.0,.738,.400,.500,4.0,11.9,7.6,7.7,1.9,0.0,0.0,9.7,,0.2,0.0,0.2,.167,,3.0,0.3,3.2,0.1,evansma01
52,Reggie Evans,PF,24,SEA,11,208,10.4,.443,.000,.568,16.4,31.2,24.0,3.6,1.3,1.1,19.2,12.7,,0.0,0.2,0.2,.049,,-1.9,-1.1,-2.9,0.0,evansre01
53,Michael Finley,SG,31,DAL,13,491,12.5,.528,.399,.118,2.9,10.2,6.4,8.7,1.8,0.0,7.5,15.6,,0.7,0.0,0.7,.066,,1.1,0.1,1.1,0.4,finlemi01
54,Danny Fortson,C,28,SEA,11,105,5.3,.652,.000,.714,6.0,24.1,15.3,0.0,1.5,0.8,32.0,17.9,,-0.1,0.1,0.0,.013,,-10.0,0.0,-10.0,-0.2,fortsda01
55,Jeff Foster,C,28,IND,13,245,21.8,.629,.000,.404,22.0,24.3,23.1,4.3,1.4,3.9,11.6,13.7,,0.7,0.6,1.3,.246,,3.5,1.1,4.6,0.4,fosteje01
56,Lawrence Funderburke,PF,34,CHI,5,28,0.6,.521,.000,1.000,0.0,11.9,5.7,5.1,0.0,0.0,0.0,4.3,,0.0,0.0,0.0,.053,,-8.8,1.3,-7.5,0.0,fundela01
57,Pau Gasol*,PF,24,MEM,4,133,22.6,.498,.013,.150,12.2,14.2,13.1,13.2,0.8,4.5,7.6,31.4,,0.2,-0.1,0.1,.025,,3.1,-1.5,1.6,0.1,gasolpa01
58,Eddie Gill,PG,26,IND,7,45,17.5,.531,.375,.938,0.0,10.6,5.2,22.9,1.3,0.0,11.7,27.6,,0.1,0.1,0.1,.136,,2.5,-0.2,2.4,0.0,gilled01
59,Manu Ginóbili*,SG,27,SAS,23,772,24.8,.652,.336,.647,3.0,17.2,10.3,23.8,2.0,0.6,15.2,26.3,,3.0,1.2,4.2,.260,,6.1,3.1,9.2,2.2,ginobma01
60,Ben Gordon,SG,21,CHI,6,153,14.0,.512,.297,.338,4.0,7.3,5.6,18.0,1.6,1.0,13.3,27.1,,0.1,0.1,0.2,.055,,-0.2,-0.3,-0.5,0.1,gordobe01
61,Willie Green,SG,23,PHI,5,63,16.1,.603,.500,.556,5.6,12.9,9.0,8.2,0.9,0.0,8.2,18.7,,0.2,0.0,0.2,.140,,1.3,-0.4,0.9,0.0,greenwi01
62,Adrian Griffin,SF,30,CHI,5,86,16.4,.545,.000,.172,5.9,19.4,12.4,18.5,2.9,0.0,8.8,16.8,,0.2,0.1,0.3,.157,,-0.8,4.2,3.4,0.1,griffad01
63,Darvin Ham,SF,31,DET,14,24,8.1,.515,.000,.667,14.6,0.0,7.4,0.0,0.0,0.0,0.0,7.7,,0.1,0.0,0.1,.142,,1.2,-2.3,-1.1,0.0,hamda01
64,Richard Hamilton,SG,26,DET,25,1079,13.7,.512,.078,.272,3.2,8.7,5.9,18.7,1.1,0.2,13.7,25.2,,0.3,1.6,1.9,.085,,-0.1,-0.3,-0.4,0.5,hamilri01
65,Othella Harrington,PF,31,CHI,6,103,8.4,.512,.000,.262,5.9,9.7,7.7,5.4,0.5,0.0,14.6,22.5,,-0.1,0.1,0.0,-0.005,,-5.3,-1.8,-7.0,-0.1,harriot01
66,Devin Harris,PG,21,DAL,9,80,9.7,.551,.375,.563,0.0,16.0,7.8,19.7,2.6,1.0,33.4,16.5,,-0.1,0.0,-0.1,-0.035,,-2.2,0.4,-1.9,0.0,harride01
67,Udonis Haslem,PF,24,MIA,15,543,12.0,.547,.000,.434,9.3,22.0,16.3,4.3,0.8,0.8,12.5,12.7,,0.6,1.0,1.5,.135,,-0.1,0.1,0.1,0.3,hasleud01
68,Brendan Haywood,C,25,WAS,10,296,18.8,.580,.000,.611,12.7,15.7,14.2,5.6,2.4,5.5,9.9,14.8,,0.7,0.4,1.1,.177,,1.9,1.2,3.1,0.4,haywobr01
69,Alan Henderson,PF,32,DAL,9,92,9.9,.605,.000,.143,13.1,7.6,10.4,0.0,1.1,1.7,11.8,8.1,,0.2,0.0,0.1,.076,,-1.5,-0.6,-2.1,0.0,hendeal01
70,Nenê,C,22,DEN,5,101,11.8,.530,.000,1.095,9.9,19.5,14.4,3.4,1.0,1.6,13.8,16.7,,0.1,0.1,0.2,.081,,-1.2,-0.6,-1.8,0.0,hilarne01
71,Kirk Hinrich,PG,24,CHI,6,213,20.7,.563,.330,.290,1.9,9.4,5.5,31.1,2.8,1.4,11.0,25.2,,0.5,0.2,0.7,.166,,4.2,2.6,6.8,0.5,hinriki01
72,Robert Horry,PF,34,SAS,23,618,17.9,.591,.521,.252,9.1,14.9,12.0,12.7,1.9,2.3,9.9,15.2,,1.6,1.0,2.6,.199,,4.2,3.4,7.6,1.5,horryro01
73,Eddie House,PG,26,SAC,3,23,13.7,.507,.125,.250,4.9,5.8,5.3,26.0,0.0,0.0,10.1,19.1,,0.0,0.0,0.0,.053,,2.2,-1.7,0.6,0.0,houseed01
74,Josh Howard,SF,24,DAL,13,428,16.9,.561,.103,.355,8.4,17.2,12.7,9.3,1.3,1.3,13.5,21.3,,0.7,0.1,0.8,.093,,0.3,0.4,0.6,0.3,howarjo01
75,Larry Hughes,SG,26,WAS,10,401,16.6,.482,.182,.425,4.6,15.2,9.8,16.4,2.5,1.4,10.4,25.8,,0.2,0.5,0.7,.083,,1.3,-0.2,1.0,0.3,hughela01
76,Lindsey Hunter,SG,34,DET,25,374,9.2,.391,.319,.195,3.1,9.7,6.3,16.9,3.3,1.6,10.9,17.6,,-0.4,0.8,0.5,.059,,-3.7,3.5,-0.2,0.2,hunteli01
77,Steven Hunter,C,23,PHO,15,213,12.6,.579,.000,.465,9.3,10.5,9.9,1.9,0.2,5.8,13.4,12.4,,0.3,0.1,0.3,.076,,-0.9,0.4,-0.5,0.1,huntest01
78,Andre Iguodala,SG,21,PHI,5,192,14.4,.507,.209,.279,4.9,10.6,7.5,12.9,4.0,2.2,9.4,13.4,,0.1,0.2,0.4,.093,,0.4,3.1,3.5,0.3,iguodan01
79,Allen Iverson*,PG,29,PHI,5,238,23.6,.562,.230,.230,0.0,6.3,2.9,45.4,2.3,0.7,13.1,32.4,,0.5,0.1,0.7,.133,,6.8,0.2,7.0,0.5,iversal01
80,Bobby Jackson,SG,31,SAC,5,79,5.3,.339,.486,.081,2.8,6.8,4.6,16.9,0.7,1.0,7.3,23.2,,-0.2,-0.1,-0.2,-0.136,,-1.9,-3.6,-5.6,-0.1,jacksbo01
81,Jim Jackson,SF,34,PHO,15,474,13.5,.623,.481,.062,3.2,10.8,7.2,6.3,1.1,1.2,7.0,13.3,,1.0,0.0,1.1,.110,,2.3,0.0,2.3,0.5,jacksji01
82,Marc Jackson,C,30,PHI,5,65,0.0,.342,.000,.550,5.4,10.4,7.8,0.0,1.7,2.6,19.5,22.9,,-0.3,0.0,-0.3,-0.196,,-9.8,-3.2,-13.0,-0.2,jacksma02
83,Stephen Jackson,SF,26,IND,13,472,13.2,.511,.354,.337,1.7,10.8,6.3,13.7,3.0,1.0,14.3,24.5,,-0.2,0.9,0.7,.068,,0.5,1.7,2.1,0.5,jacksst02
84,Jerome James,C,29,SEA,11,295,19.3,.552,.000,.270,14.2,17.1,15.7,3.1,1.1,5.4,10.1,21.7,,0.6,0.2,0.9,.139,,0.6,0.4,1.0,0.2,jamesje01
85,Mike James,PG,29,HOU,7,171,16.5,.558,.145,.387,1.5,7.6,4.6,16.7,1.9,1.0,12.1,23.0,,0.3,0.0,0.3,.078,,0.4,0.2,0.6,0.1,jamesmi01
86,Antawn Jamison,PF,28,WAS,10,380,14.5,.525,.210,.198,4.5,14.0,9.1,5.9,0.9,0.9,8.3,21.8,,0.4,0.2,0.6,.077,,2.2,-2.2,0.0,0.2,jamisan01
87,Al Jefferson,PF,20,BOS,7,136,16.6,.465,.000,.293,15.5,25.3,20.4,2.7,1.6,5.4,8.0,18.1,,0.1,0.3,0.4,.147,,0.7,-0.1,0.5,0.1,jeffeal01
88,Richard Jefferson,SF,24,NJN,4,140,12.3,.495,.200,.620,5.9,13.1,9.1,12.4,1.1,0.0,11.2,23.2,,0.0,0.0,0.0,.016,,0.7,-1.4,-0.6,0.0,jefferi01
89,Jared Jeffries,SF,23,WAS,10,247,12.0,.567,.122,.347,8.3,10.1,9.2,11.5,1.8,3.0,18.7,12.1,,0.2,0.2,0.5,.093,,0.0,0.7,0.7,0.2,jeffrja01
90,Anthony Johnson,PG,30,IND,13,316,13.5,.490,.299,.468,1.5,12.8,7.1,40.9,2.3,1.3,21.2,18.1,,0.0,0.6,0.6,.089,,0.3,1.6,1.9,0.3,johnsan02
91,DerMarr Johnson,SG,24,DEN,4,78,16.7,.680,.550,.150,4.3,7.9,6.0,7.3,1.4,2.1,0.0,12.8,,0.3,0.1,0.3,.190,,4.5,1.7,6.3,0.2,johnsde03
92,Joe Johnson,SF,23,PHO,9,355,18.4,.606,.288,.264,2.3,9.6,6.1,12.3,1.4,0.8,6.7,18.7,,1.1,0.0,1.1,.146,,3.8,0.2,4.0,0.5,johnsjo02
93,Dahntay Jones,SG,24,MEM,3,71,7.2,.483,.238,.190,3.1,12.4,7.4,1.9,0.7,0.0,8.1,15.8,,0.0,-0.1,-0.1,-0.060,,-3.7,-2.4,-6.1,-0.1,jonesda02
94,Damon Jones,PG,28,MIA,15,498,14.8,.636,.705,.233,0.8,8.1,4.9,19.6,0.7,0.0,10.7,15.3,,1.2,0.5,1.7,.166,,3.6,-0.1,3.5,0.7,jonesda01
95,Eddie Jones,SF,33,MIA,15,601,13.3,.587,.513,.269,2.2,13.7,8.6,10.4,1.6,1.1,11.2,15.7,,0.8,1.0,1.8,.144,,1.2,1.7,3.0,0.7,jonesed02
96,Fred Jones,SG,25,IND,13,234,5.4,.444,.426,.241,0.5,11.2,5.8,10.5,1.9,0.7,20.1,15.5,,-0.4,0.4,0.0,-0.004,,-3.3,-0.2,-3.6,-0.1,jonesfr01
97,James Jones,SF,24,IND,13,214,10.8,.520,.543,.196,2.7,12.2,7.4,9.2,1.8,2.6,7.4,12.2,,0.1,0.4,0.5,.111,,0.6,2.2,2.8,0.2,jonesja02
98,Jason Kidd*,PG,31,NJN,4,182,16.1,.480,.448,.164,5.7,18.7,11.4,30.6,2.9,0.0,11.1,20.1,,0.1,0.1,0.2,.061,,2.7,1.4,4.1,0.3,kiddja01
99,Kyle Korver,SF,23,PHI,5,147,3.1,.433,.857,.071,2.4,9.2,5.6,8.3,1.5,0.6,21.7,12.1,,-0.2,0.1,-0.1,-0.048,,-5.0,-1.3,-6.3,-0.2,korveky01
100,Nenad Krstić,PF,21,NJN,4,154,17.2,.623,.000,.500,6.7,17.0,11.2,9.3,0.3,1.1,9.3,19.0,,0.4,0.0,0.4,.132,,1.6,0.5,2.0,0.1,krstine01
101,Christian Laettner,PF,35,MIA,13,136,8.2,.544,.042,.250,2.9,17.3,10.9,7.9,1.6,0.0,18.4,11.5,,0.0,0.2,0.3,.088,,-2.7,1.4,-1.3,0.0,laettch01
102,Raef LaFrentz,PF,28,BOS,7,185,11.9,.529,.390,.244,4.0,18.6,11.4,7.4,1.8,6.0,13.4,13.9,,0.1,0.4,0.5,.126,,-1.4,2.1,0.7,0.1,lafrera01
103,Rashard Lewis,SF,25,SEA,8,312,13.1,.527,.236,.472,4.5,12.3,8.5,6.9,0.5,0.8,11.1,21.3,,0.4,0.0,0.4,.068,,0.6,-2.2,-1.5,0.0,lewisra02
104,Shawn Marion,PF,26,PHO,15,635,18.4,.550,.193,.175,8.5,22.0,15.5,5.2,1.7,2.8,8.0,18.2,,1.2,0.5,1.8,.133,,2.4,0.4,2.8,0.8,mariosh01
105,Kenyon Martin,PF,27,DEN,5,164,12.1,.487,.017,.224,4.7,15.8,10.0,7.2,1.6,2.5,9.9,20.1,,-0.1,0.2,0.1,.034,,-0.8,0.7,-0.1,0.1,martike01
106,Tony Massenburg,PF,37,SAS,9,28,5.6,.218,.000,.333,17.4,29.1,23.4,0.0,0.0,0.0,0.0,11.5,,0.0,0.0,0.0,.015,,-4.1,-3.1,-7.1,0.0,masseto01
107,Walter McCarty,PF,30,PHO,8,55,1.4,.304,.667,.222,0.0,11.6,6.1,6.6,1.9,2.5,9.2,8.8,,-0.1,0.0,0.0,-0.035,,-6.1,2.0,-4.1,0.0,mccarwa01
108,Antonio McDyess,PF,30,DET,25,494,16.9,.511,.000,.199,10.9,24.7,17.7,7.2,1.6,3.9,11.3,21.5,,0.3,1.2,1.5,.150,,-0.9,2.0,1.1,0.4,mcdyean01
109,Tracy McGrady*,SF,25,HOU,7,301,27.2,.556,.269,.298,5.0,15.8,10.5,33.2,2.0,2.7,11.8,34.7,,0.9,0.1,1.0,.165,,8.4,1.2,9.7,0.9,mcgratr01
110,Aaron McKie,SG,32,PHI,5,85,6.6,.500,.429,.000,1.4,17.5,8.9,8.7,2.6,0.0,12.5,4.5,,0.0,0.1,0.1,.061,,-4.0,2.9,-1.1,0.0,mckieaa01
111,Darko Miličić,C,19,DET,9,21,3.9,.336,.000,.143,5.6,17.3,11.3,7.7,0.0,4.0,11.8,19.2,,-0.1,0.0,0.0,-0.032,,-6.2,0.4,-5.9,0.0,milicda01
112,Andre Miller,PG,28,DEN,5,184,16.8,.506,.061,.485,5.4,11.4,8.2,27.3,2.9,0.4,13.0,23.4,,0.1,0.2,0.3,.080,,1.9,1.8,3.8,0.3,millean02
113,Brad Miller,C,28,SAC,5,139,15.0,.607,.050,.350,6.5,10.6,8.3,18.1,0.4,1.7,16.3,17.6,,0.3,-0.1,0.2,.069,,0.6,-0.5,0.1,0.1,millebr01
114,Mike Miller,SF,24,MEM,4,110,15.5,.619,.459,.108,0.0,11.4,5.3,14.3,0.0,2.3,11.4,18.0,,0.2,-0.1,0.1,.038,,2.6,-1.2,1.4,0.1,millemi01
115,Reggie Miller*,SG,39,IND,13,430,14.2,.583,.462,.357,1.1,10.0,5.5,10.3,1.3,0.2,11.3,21.0,,0.6,0.6,1.2,.130,,1.5,0.2,1.7,0.4,millere01
116,Yao Ming*,C,24,HOU,7,220,29.0,.693,.000,.655,13.0,16.7,14.9,4.7,0.5,7.0,14.9,27.5,,0.9,0.1,1.0,.222,,4.5,1.1,5.6,0.4,mingya01
117,Cuttino Mobley,SG,29,SAC,5,159,13.9,.506,.357,.100,2.8,8.4,5.4,9.4,2.0,1.0,7.6,22.1,,0.1,-0.1,0.1,.022,,1.6,-0.5,1.1,0.1,moblecu01
118,Nazr Mohammed,C,27,SAS,23,528,16.3,.559,.008,.376,17.3,17.4,17.4,2.6,1.5,3.1,14.1,15.1,,0.9,0.9,1.7,.158,,-0.1,1.5,1.3,0.4,mohamna01
119,Alonzo Mourning*,C,34,MIA,15,254,17.6,.680,.000,1.182,11.0,21.4,16.8,3.2,1.0,9.8,24.8,16.8,,0.3,0.7,0.9,.178,,-1.9,4.7,2.7,0.3,mournal01
120,Ronald Murray,SG,25,SEA,4,62,0.9,.272,.105,.368,4.1,7.8,6.0,12.0,0.0,2.5,8.3,18.0,,-0.2,0.0,-0.2,-0.129,,-4.2,-3.0,-7.2,-0.1,murraro01
121,Dikembe Mutombo*,C,38,HOU,7,101,14.0,.658,.000,1.182,13.6,28.2,21.1,3.0,1.1,5.6,29.5,11.2,,0.1,0.1,0.2,.099,,-0.9,2.3,1.4,0.1,mutomdi01
122,Eduardo Nájera,PF,28,DEN,2,13,-4.6,.000,.000,.000,8.5,9.5,9.0,11.5,0.0,0.0,33.3,10.8,,-0.1,0.0,-0.1,-0.218,,-8.4,-2.9,-11.2,0.0,najered01
123,Steve Nash*,PG,30,PHO,15,610,23.4,.604,.201,.230,1.7,11.0,6.6,43.9,1.2,0.3,19.1,26.6,,2.1,0.0,2.1,.164,,5.9,-1.2,4.7,1.0,nashst01
124,Rasho Nesterović,C,28,SAS,15,114,5.6,.388,.000,.167,11.8,15.3,13.6,2.6,0.5,3.1,23.7,6.9,,0.0,0.2,0.1,.048,,-3.8,1.3,-2.5,0.0,nestera01
125,Andrés Nocioni,SF,25,CHI,6,202,11.6,.499,.254,.343,4.0,22.6,12.9,11.4,0.2,2.2,12.5,18.4,,0.1,0.2,0.3,.066,,-1.7,0.8,-0.9,0.1,nocioan01
126,Moochie Norris,PG,31,HOU,2,7,-5.7,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8,,0.0,0.0,0.0,-0.208,,-9.1,-4.5,-13.6,0.0,norrimo01
