Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP,Player-additional
38,DeMarre Carroll,SF,25,UTA,4,73,11.0,.500,.263,.000,9.2,13.1,10.9,7.4,1.4,1.1,13.6,13.1,,0.0,0.0,0.0,.025,,-1.5,0.9,-0.7,0.0,carrode01
39,Vince Carter,SG,35,DAL,4,107,6.2,.371,.244,.195,5.3,20.5,12.4,1.7,2.5,1.6,11.9,21.7,,-0.3,0.1,-0.2,-0.095,,-4.9,-0.4,-5.3,-0.1,cartevi01
40,Mario Chalmers,PG,25,MIA,23,819,13.2,.555,.442,.288,1.8,10.4,6.2,18.0,1.9,0.6,15.2,16.1,,1.2,0.9,2.1,.122,,0.1,1.2,1.3,0.7,chalmma01
41,Tyson Chandler,C,29,NYK,5,167,10.0,.491,.000,.600,12.6,20.5,16.4,4.2,2.3,4.0,32.2,13.2,,-0.2,0.1,0.0,-0.010,,-2.4,1.2,-1.2,0.0,chandty01
42,Earl Clark,PF,24,ORL,5,88,13.9,.474,.000,.389,10.3,33.3,21.6,2.1,1.3,4.4,15.9,13.9,,0.0,0.2,0.1,.078,,-1.7,1.8,0.2,0.0,clarkea01
43,Norris Cole,PG,23,MIA,19,170,5.1,.415,.324,.243,0.7,6.3,3.6,10.8,2.2,0.0,10.9,12.9,,-0.1,0.2,0.1,.032,,-5.6,1.2,-4.3,-0.1,coleno01
44,Jason Collins,C,33,ATL,5,85,-2.2,.545,.000,.000,5.2,11.6,8.2,0.0,0.6,0.0,47.6,11.9,,-0.2,0.1,-0.1,-0.067,,-9.8,0.6,-9.2,-0.1,collija04
45,Darren Collison,PG,24,IND,11,205,23.2,.599,.157,.329,1.7,6.2,4.0,30.9,3.7,0.0,12.1,20.6,,0.7,0.3,1.0,.242,,4.7,3.6,8.3,0.5,collida01
46,Nick Collison,PF,31,OKC,20,332,12.5,.638,.000,.137,11.0,13.1,12.1,8.5,1.9,1.2,18.2,9.3,,0.7,0.1,0.8,.119,,-0.4,0.9,0.5,0.2,collini01
47,Mike Conley,PG,24,MEM,7,277,15.7,.550,.289,.421,1.7,8.7,5.1,32.6,1.2,0.0,15.1,17.7,,0.6,0.2,0.8,.146,,2.4,0.3,2.7,0.3,conlemi01
48,Daequan Cook,SG,24,OKC,16,109,9.9,.475,.649,.054,0.0,9.7,4.9,5.7,1.5,0.0,0.0,16.3,,0.1,0.0,0.1,.036,,-0.4,-1.4,-1.8,0.0,cookda02
49,Dante Cunningham,PF,24,MEM,7,49,9.1,.364,.000,.000,14.5,12.9,13.7,0.0,1.1,3.5,8.3,11.3,,0.0,0.1,0.1,.052,,-0.7,-0.3,-1.0,0.0,cunnida01
50,Erick Dampier,C,36,ATL,4,55,11.8,.559,.000,.231,14.1,15.7,14.9,0.0,0.0,1.4,17.3,15.1,,0.0,0.1,0.1,.113,,-1.5,-0.8,-2.4,0.0,dampier01
51,Marquis Daniels,SG,31,BOS,15,92,12.4,.641,.105,.526,1.3,11.2,6.5,5.7,1.2,0.9,7.9,13.5,,0.2,0.1,0.3,.163,,-2.3,3.1,0.8,0.1,daniema01
52,Baron Davis,PG,32,NYK,4,97,6.0,.615,.609,.217,0.0,3.9,1.9,25.6,0.0,0.0,34.0,18.6,,0.0,-0.1,-0.1,-0.051,,-2.3,-1.7,-4.0,-0.1,davisba01
53,Glen Davis,PF,26,ORL,5,190,18.8,.481,.000,.247,13.7,14.2,13.9,4.9,0.9,2.4,8.4,27.7,,0.2,0.1,0.3,.068,,1.3,-1.1,0.2,0.1,davisgl01
54,Luol Deng,SF,26,CHI,6,228,14.3,.512,.278,.089,3.9,19.6,12.0,7.2,1.2,2.9,10.9,18.8,,0.1,0.4,0.5,.105,,1.3,2.1,3.3,0.3,denglu01
55,Boris Diaw,PF,29,SAS,14,346,14.5,.592,.257,.114,9.8,14.6,12.3,14.7,1.7,0.8,16.9,11.9,,0.8,0.3,1.1,.151,,1.7,1.7,3.4,0.5,diawbo01
56,Keyon Dooling,SG,31,BOS,20,212,9.9,.558,.583,.063,1.2,7.0,4.2,11.1,1.5,1.5,5.7,12.1,,0.3,0.3,0.5,.119,,-1.2,2.7,1.5,0.2,doolike01
57,Toney Douglas,PG,25,NYK,1,8,17.5,1.000,.000,.000,0.0,0.0,0.0,24.4,0.0,0.0,0.0,5.9,,0.0,0.0,0.0,.180,,5.3,-0.2,5.1,0.0,douglto01
58,Chris Duhon,PG,29,ORL,5,61,3.5,.255,.600,.400,0.0,13.5,6.6,23.9,4.5,1.3,54.3,10.3,,-0.2,0.1,-0.1,-0.095,,-7.2,3.7,-3.5,0.0,duhonch01
59,Tim Duncan*,C,35,SAS,14,463,22.9,.529,.005,.284,8.4,24.0,16.5,14.7,1.1,4.5,8.4,25.2,,1.1,0.7,1.8,.184,,2.8,2.2,5.0,0.8,duncati01
60,Kevin Durant,SF,23,OKC,20,837,27.5,.632,.287,.402,1.9,19.0,10.6,16.4,1.8,2.4,12.3,28.8,,3.5,0.6,4.0,.231,,7.3,0.8,8.1,2.2,duranke01
61,Devin Ebanks,SG,22,LAL,9,126,12.2,.435,.077,.205,5.8,11.3,8.5,7.9,1.3,3.9,4.5,16.0,,0.1,0.0,0.1,.041,,-2.0,1.7,-0.4,0.1,ebankde01
62,Jeremy Evans,SF,24,UTA,2,7,24.9,.532,.000,2.000,0.0,51.1,22.8,20.9,7.5,0.0,0.0,11.6,,0.0,0.0,0.0,.272,,3.3,8.7,11.9,0.0,evansje01
63,Reggie Evans,PF,31,LAC,11,198,11.5,.506,.000,2.667,12.5,37.1,24.8,0.8,2.5,2.4,21.6,10.1,,0.1,0.3,0.4,.097,,-2.1,1.0,-1.0,0.0,evansre01
64,Christian Eyenga,SF,22,LAL,3,9,22.5,.581,.000,.333,11.7,12.1,11.9,21.8,6.0,7.9,22.5,22.3,,0.0,0.0,0.0,.119,,-2.7,7.2,4.5,0.0,eyengch01
65,Kenneth Faried,PF,22,DEN,7,192,18.0,.559,.000,.200,13.4,23.2,18.4,3.3,1.4,3.0,17.7,18.1,,0.2,0.2,0.5,.121,,-0.2,-0.5,-0.7,0.1,farieke01
66,Derrick Favors,PF,20,UTA,4,116,18.5,.482,.000,.806,11.6,24.7,17.4,3.1,2.3,4.2,9.3,20.1,,0.1,0.1,0.2,.086,,1.3,0.9,2.2,0.1,favorde01
67,Landry Fields,SG,23,NYK,5,115,11.0,.528,.161,.226,4.1,12.1,7.9,12.0,1.4,0.0,20.9,17.7,,0.0,0.0,0.0,-0.005,,0.0,0.8,0.8,0.1,fieldla01
68,Derek Fisher,PG,37,OKC,20,446,10.4,.512,.407,.076,0.5,7.9,4.3,8.4,2.0,0.4,4.7,13.5,,0.5,0.1,0.6,.060,,-1.4,1.0,-0.4,0.2,fishede01
69,Randy Foye,SG,28,LAC,11,291,9.2,.521,.432,.176,1.7,7.6,4.6,9.6,1.1,0.8,13.1,15.2,,0.1,0.0,0.1,.024,,-0.4,-1.5,-2.0,0.0,foyera01
70,Enes Freedom,C,19,UTA,4,43,12.7,.426,.000,.063,17.9,22.2,19.8,4.5,0.0,7.5,19.6,20.6,,-0.1,0.0,0.0,-0.047,,-3.8,-0.7,-4.5,0.0,kanteen01
71,Danilo Gallinari,SF,23,DEN,7,222,13.4,.450,.245,.255,4.2,12.1,8.2,11.8,1.2,1.3,7.9,22.5,,0.2,0.1,0.3,.061,,0.0,-0.8,-0.8,0.1,gallida01
72,Kevin Garnett*,C,35,BOS,20,737,20.5,.541,.013,.250,5.2,27.3,16.6,8.5,1.7,3.2,11.0,26.5,,0.7,1.6,2.3,.149,,2.1,1.9,3.9,1.1,garneke01
73,Marc Gasol,C,27,MEM,7,261,19.5,.603,.014,.623,7.3,15.0,11.0,15.9,0.4,4.3,12.9,17.9,,0.8,0.3,1.1,.204,,2.9,2.8,5.7,0.5,gasolma01
74,Pau Gasol*,PF,31,LAL,12,444,17.0,.482,.035,.203,9.0,18.7,13.7,16.7,0.7,4.0,11.4,17.9,,0.6,0.2,0.8,.088,,1.3,1.0,2.3,0.5,gasolpa01
75,Rudy Gay,SF,25,MEM,7,279,14.6,.505,.167,.351,4.2,16.3,10.1,7.2,1.8,0.6,13.8,25.3,,0.2,0.3,0.5,.085,,0.5,0.1,0.6,0.2,gayru01
76,Paul George,SG,21,IND,11,371,12.5,.499,.432,.295,4.7,18.0,11.4,11.8,2.6,0.9,16.4,16.0,,0.2,0.6,0.8,.103,,-0.1,2.0,1.9,0.4,georgpa01
77,Taj Gibson,PF,26,CHI,6,137,19.8,.512,.000,.478,12.3,18.6,15.5,5.3,1.6,5.4,5.1,19.9,,0.3,0.3,0.6,.212,,1.7,2.4,4.1,0.2,gibsota01
78,Manu Ginóbili*,SG,34,SAS,14,390,17.0,.592,.469,.386,2.5,11.8,7.3,23.0,1.3,0.7,19.8,25.2,,0.7,0.3,1.0,.120,,2.0,-0.2,1.8,0.4,ginobma01
79,Andrew Goudelock,SG,23,LAL,4,10,19.7,.833,.333,.000,0.0,10.9,5.4,0.0,0.0,0.0,0.0,13.6,,0.0,0.0,0.0,.192,,5.3,0.3,5.7,0.0,goudean01
80,Danny Granger,SF,28,IND,11,420,12.9,.502,.420,.161,4.2,12.9,8.6,12.1,0.8,0.8,13.5,23.7,,0.3,0.4,0.7,.075,,1.7,-1.0,0.7,0.3,grangda01
81,Danny Green,SG,24,SAS,14,289,11.7,.540,.637,.110,1.3,16.3,9.1,7.9,1.3,2.5,13.6,17.8,,0.1,0.3,0.4,.065,,-0.1,1.2,1.1,0.2,greenda02
82,Willie Green,SG,30,ATL,5,63,5.7,.500,.308,.000,1.8,13.7,7.4,8.6,0.0,0.0,13.3,11.4,,0.0,0.1,0.1,.060,,-3.5,-0.2,-3.6,0.0,greenwi01
83,Blake Griffin,PF,22,LAC,11,393,20.8,.533,.006,.393,6.0,17.8,11.9,13.8,2.7,2.0,11.3,27.3,,0.6,0.4,1.0,.118,,2.4,0.5,2.8,0.5,griffbl01
84,Hamed Haddadi,C,26,MEM,4,21,22.2,.868,.000,1.000,28.2,24.1,26.2,8.3,0.0,8.3,25.8,8.6,,0.1,0.0,0.1,.270,,2.4,3.2,5.6,0.0,haddaha01
85,Jordan Hamilton,SF,21,DEN,2,5,24.9,.667,.000,.000,0.0,0.0,0.0,0.0,10.6,0.0,25.0,35.1,,0.0,0.0,0.0,.014,,-3.0,6.1,3.1,0.0,hamiljo02
86,Richard Hamilton,SG,33,CHI,6,171,13.6,.489,.086,.314,5.2,6.8,6.1,19.5,0.3,0.0,9.1,23.9,,0.2,0.2,0.4,.103,,1.3,-0.6,0.6,0.1,hamilri01
87,Tyler Hansbrough,PF,26,IND,11,164,8.7,.405,.000,.420,8.6,16.1,12.4,6.2,1.7,1.5,11.9,19.0,,-0.1,0.2,0.1,.035,,-3.4,0.2,-3.3,-0.1,hansbty01
88,James Harden,SG,22,OKC,20,630,20.9,.605,.364,.589,2.5,16.6,9.7,17.2,2.6,0.3,13.5,23.2,,2.0,0.4,2.4,.184,,2.9,0.6,3.5,0.9,hardeja01
89,Justin Harper,PF,22,ORL,1,5,-8.7,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8,,0.0,0.0,0.0,-0.266,,-8.6,-4.1,-12.7,0.0,harpeju01
90,Josh Harrellson,PF,22,NYK,4,25,10.6,.506,.111,.222,14.0,25.4,19.4,0.0,0.0,0.0,16.8,22.5,,0.0,0.0,0.0,.018,,-3.2,-0.7,-3.8,0.0,harrejo01
91,Al Harrington,PF,31,DEN,7,163,10.4,.417,.467,.200,4.4,14.0,9.3,5.6,1.0,0.4,3.5,22.8,,0.0,0.1,0.1,.035,,0.1,-2.1,-2.0,0.0,harrial01
92,Devin Harris,PG,28,UTA,4,120,9.6,.480,.313,.292,0.0,6.0,2.7,23.9,1.3,1.3,18.1,23.9,,-0.1,0.0,-0.1,-0.049,,-1.3,-1.1,-2.3,0.0,harride01
93,Terrel Harris,SG,24,MIA,4,10,23.3,.665,.500,2.000,0.0,35.5,18.2,0.0,0.0,0.0,0.0,18.0,,0.1,0.0,0.1,.316,,1.7,0.8,2.5,0.0,harrite01
94,Udonis Haslem,PF,31,MIA,22,452,10.6,.513,.000,.398,10.2,27.2,18.9,4.5,0.6,1.1,16.2,13.1,,0.4,0.7,1.0,.111,,-2.2,0.5,-1.6,0.0,hasleud01
95,Spencer Hawes,C,23,PHI,13,332,13.7,.507,.046,.241,5.8,24.3,14.6,12.2,0.7,2.5,15.6,20.4,,0.0,0.6,0.6,.089,,-0.9,1.3,0.5,0.2,hawessp01
96,Gordon Hayward,SF,21,UTA,4,123,7.1,.362,.364,.485,1.6,8.7,4.8,15.4,1.3,0.0,7.0,15.2,,0.0,0.0,-0.1,-0.036,,-2.3,-1.1,-3.4,0.0,haywago01
97,Lazar Hayward,SF,25,OKC,5,18,6.2,.667,.000,.000,0.0,26.2,13.3,0.0,0.0,0.0,25.0,10.4,,0.0,0.0,0.0,.004,,-5.5,-0.1,-5.6,0.0,haywala01
98,Brendan Haywood,C,32,DAL,4,61,7.2,.371,.000,.571,13.0,12.7,12.8,2.8,0.9,2.8,10.2,14.7,,0.0,0.0,0.0,-0.019,,-3.9,-1.5,-5.3,-0.1,haywobr01
99,Roy Hibbert,C,25,IND,11,340,20.8,.538,.010,.346,15.5,26.4,21.0,6.5,0.6,8.3,15.5,19.3,,0.5,0.7,1.3,.179,,1.7,2.0,3.7,0.5,hibbero01
100,George Hill,PG,25,IND,11,346,17.0,.591,.381,.438,3.0,5.3,4.2,16.5,2.1,0.7,14.9,19.7,,0.8,0.3,1.2,.163,,3.3,1.2,4.4,0.6,hillge01
101,Jordan Hill,C,24,LAL,12,217,14.1,.475,.000,.302,18.9,18.6,18.7,0.7,0.7,2.6,10.4,14.0,,0.3,0.1,0.4,.089,,-1.7,-2.3,-4.0,-0.1,hilljo01
102,Kirk Hinrich,SG,31,ATL,6,141,10.1,.551,.533,.067,3.1,7.0,5.0,7.6,1.5,0.0,6.1,11.2,,0.2,0.2,0.4,.133,,-0.6,1.6,1.0,0.1,hinriki01
103,Jrue Holiday,PG,21,PHI,13,494,18.0,.519,.274,.246,3.7,10.6,6.9,26.2,2.2,1.2,11.6,21.7,,0.7,0.8,1.5,.148,,3.1,2.4,5.5,0.9,holidjr01
104,Ryan Hollins,C,27,BOS,17,170,6.0,.434,.000,.346,11.6,7.4,9.4,7.5,0.0,3.8,18.9,10.6,,0.0,0.2,0.2,.050,,-4.7,0.4,-4.3,-0.1,holliry01
105,Al Horford,C,25,ATL,3,108,17.5,.613,.000,.235,5.1,22.9,13.5,15.9,2.0,2.9,24.2,22.0,,0.0,0.3,0.3,.128,,-0.3,3.3,2.9,0.1,horfoal01
106,Josh Howard,SF,31,UTA,4,63,10.2,.391,.118,.294,6.1,18.9,11.8,10.5,1.7,1.3,9.4,14.6,,0.0,0.0,0.0,-0.008,,-0.9,0.6,-0.3,0.0,howarjo01
107,Juwan Howard,PF,38,MIA,9,24,5.4,.400,.000,.571,0.0,4.9,2.5,0.0,0.0,0.0,0.0,17.5,,0.0,0.0,0.0,-0.006,,-3.5,-3.1,-6.6,0.0,howarju01
108,Serge Ibaka,PF,22,OKC,20,569,18.9,.558,.025,.226,10.1,14.1,12.1,3.4,1.0,8.6,5.9,15.3,,1.4,0.5,1.8,.155,,0.9,1.5,2.4,0.6,ibakase01
109,Andre Iguodala,SF,28,PHI,13,505,13.4,.478,.325,.371,3.6,13.4,8.2,17.2,2.0,0.8,9.8,18.4,,0.3,0.8,1.1,.104,,0.5,1.6,2.0,0.5,iguodan01
110,Royal Ivey,SG,30,OKC,5,21,16.8,.463,.455,.182,5.8,11.2,8.6,8.1,5.0,0.0,7.8,28.8,,0.0,0.0,0.0,.051,,-2.1,1.4,-0.7,0.0,iveyro01
111,Stephen Jackson,SF,33,SAS,14,299,14.9,.747,.606,.211,2.0,8.6,5.5,12.1,1.6,0.7,18.8,14.9,,0.8,0.2,1.0,.161,,2.3,2.4,4.7,0.5,jacksst02
112,LeBron James,SF,27,MIA,23,983,30.3,.576,.169,.466,6.8,20.5,13.8,28.1,2.4,1.3,11.8,33.4,,4.2,1.6,5.8,.284,,8.1,2.5,10.5,3.1,jamesle01
113,Al Jefferson,C,27,UTA,4,141,21.1,.523,.015,.059,4.8,22.8,12.8,16.6,1.9,1.7,6.7,23.0,,0.3,0.0,0.3,.101,,4.1,2.0,6.1,0.3,jeffeal01
114,Jared Jeffries,PF,30,NYK,5,34,3.9,.167,.000,.000,20.6,22.4,21.4,0.0,1.6,0.0,14.3,9.7,,-0.1,0.0,0.0,-0.062,,-4.4,-1.6,-6.0,0.0,jeffrja01
115,Yi Jianlian,PF,24,DAL,1,5,15.0,.291,.333,.333,0.0,51.5,24.1,0.0,10.6,0.0,0.0,31.7,,0.0,0.0,0.0,-0.132,,-1.5,5.5,3.9,0.0,jianlyi01
116,Ivan Johnson,PF,27,ATL,5,54,7.9,.357,.063,.313,14.3,22.9,18.4,0.0,3.0,0.0,14.2,18.8,,-0.1,0.1,0.0,.013,,-3.9,-0.2,-4.1,0.0,johnsiv01
117,Joe Johnson,SG,30,ATL,6,243,11.7,.458,.353,.235,2.7,7.6,5.0,17.4,1.8,0.3,12.4,25.4,,-0.2,0.4,0.2,.042,,1.0,-0.2,0.7,0.2,johnsjo02
118,Dahntay Jones,SF,31,IND,7,58,4.6,.403,.500,.389,8.1,6.0,7.0,8.2,0.9,0.0,12.5,19.2,,0.0,0.0,0.0,.018,,-4.1,-1.7,-5.8,-0.1,jonesda02
119,James Jones,SG,31,MIA,20,173,9.8,.538,.698,.233,3.6,10.3,7.0,1.8,0.9,0.5,7.8,14.2,,0.2,0.1,0.4,.100,,-0.2,0.2,-0.1,0.1,jonesja02
120,DeAndre Jordan,C,23,LAC,11,249,12.7,.494,.000,.600,8.9,19.7,14.3,2.6,1.5,5.7,12.2,11.2,,0.1,0.3,0.4,.071,,-0.8,0.7,-0.2,0.1,jordade01
121,Jerome Jordan,C,25,NYK,1,4,36.1,.500,.000,.000,58.3,0.0,30.4,0.0,0.0,0.0,0.0,23.7,,0.0,0.0,0.0,.245,,18.6,-10.0,8.6,0.0,jordaje01
122,Jason Kidd*,PG,38,DAL,4,144,16.7,.507,.634,.244,2.4,18.8,10.0,29.8,4.4,0.6,19.5,18.0,,0.1,0.1,0.2,.079,,1.6,4.0,5.6,0.3,kiddja01
123,Kyle Korver,SG,30,CHI,6,94,9.1,.503,.591,.091,1.2,10.2,5.8,15.6,1.7,2.4,17.9,13.8,,0.0,0.2,0.1,.074,,-1.8,1.7,-0.2,0.0,korveky01
124,Kosta Koufos,C,22,DEN,3,26,2.1,.333,.000,.000,15.8,26.7,21.3,0.0,0.0,2.7,50.0,10.1,,-0.1,0.0,0.0,-0.072,,-9.0,-2.3,-11.3,-0.1,koufoko01
125,Ty Lawson,PG,24,DEN,7,242,23.2,.567,.257,.174,1.7,5.7,3.8,30.5,1.5,0.3,6.4,22.7,,1.0,0.0,1.0,.196,,5.9,0.5,6.4,0.5,lawsoty01
126,Kawhi Leonard,SF,20,SAS,14,379,15.1,.623,.444,.178,5.8,19.2,12.8,3.1,2.3,1.1,11.8,13.5,,0.6,0.5,1.2,.146,,1.6,2.2,3.7,0.5,leonaka01
