Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Player-additional
50,Torraye Braggs,PF,28,HOU,7,0,3.4,0.4,1.0,.429,0.0,0.0,,0.4,1.0,.429,.429,0.0,0.0,,1.0,0.7,1.7,0.0,0.0,0.0,0.3,0.6,0.9,braggto01
51,Elton Brand,PF,25,LAC,81,81,37.0,7.8,15.4,.503,0.0,0.0,.000,7.8,15.4,.504,.503,4.5,6.0,.752,3.7,5.9,9.5,2.6,0.8,2.1,2.3,3.0,20.0,brandel01
52,Jamison Brewer,PG,24,NYK,18,0,10.3,0.6,2.1,.297,0.2,0.8,.200,0.4,1.2,.364,.338,0.3,0.7,.462,0.3,0.9,1.2,0.7,0.4,0.1,0.7,0.6,1.7,breweja01
53,Primož Brezec,C,25,CHA,72,72,31.6,5.4,10.5,.512,0.0,0.0,,5.4,10.5,.512,.512,2.3,3.1,.745,3.1,4.2,7.4,1.2,0.5,0.8,1.5,2.5,13.0,brezepr01
54,Damone Brown,SF,25,WAS,14,0,10.9,1.6,4.4,.371,0.3,0.8,.364,1.4,3.6,.373,.403,0.3,0.6,.444,0.7,1.3,2.0,1.0,0.1,0.4,1.1,1.2,3.9,brownda02
55,Devin Brown,SG,26,SAS,67,0,18.5,2.6,6.1,.423,0.7,1.8,.372,1.9,4.3,.444,.478,1.5,1.9,.792,0.6,2.1,2.6,1.4,0.6,0.2,0.8,1.2,7.4,brownde02
56,Kedrick Brown,SF,23,PHI,8,0,6.9,0.3,0.8,.333,0.0,0.4,.000,0.3,0.4,.667,.333,1.0,1.3,.800,0.1,1.3,1.4,0.5,0.4,0.1,0.6,0.5,1.5,brownke01
57,Kwame Brown,PF,22,WAS,42,14,21.6,2.6,5.6,.460,0.0,0.0,,2.6,5.6,.460,.460,1.8,3.1,.574,1.7,3.2,4.9,0.9,0.6,0.4,1.6,2.7,7.0,brownkw01
58,P.J. Brown,PF,35,NOH,82,78,34.4,4.1,9.2,.446,0.0,0.0,,4.1,9.2,.446,.446,2.6,3.0,.864,3.2,5.7,9.0,2.2,0.9,0.6,1.2,2.8,10.8,brownpj01
59,Tierre Brown,PG,25,LAL,76,0,14.0,1.6,4.6,.356,0.3,0.9,.361,1.3,3.6,.355,.394,0.8,1.0,.787,0.3,0.9,1.2,2.0,0.4,0.0,1.0,0.8,4.4,brownti01
60,Rick Brunson,PG,32,LAC,80,39,24.3,2.1,5.5,.376,0.6,1.6,.369,1.5,3.9,.378,.430,0.7,0.9,.770,0.3,2.1,2.3,5.1,1.0,0.1,1.6,1.3,5.5,brunsri01
61,Kobe Bryant*,SG,26,LAL,66,66,40.7,8.7,20.1,.433,2.0,5.9,.339,6.7,14.2,.472,.482,8.2,10.1,.816,1.4,4.5,5.9,6.0,1.3,0.8,4.1,2.6,27.6,bryanko01
62,Greg Buckner,SG,28,DEN,70,41,21.7,2.3,4.3,.528,0.7,1.7,.405,1.6,2.6,.610,.609,0.9,1.2,.778,0.9,2.0,3.0,1.9,1.1,0.1,0.7,2.4,6.2,buckngr01
63,Rodney Buford,SF,27,NJN,64,17,20.5,2.9,7.6,.382,0.5,1.7,.315,2.4,6.0,.402,.417,0.6,0.7,.822,0.5,2.4,3.0,1.0,0.6,0.1,0.5,1.6,7.0,buforro01
64,Antonio Burks,PG,24,MEM,24,0,9.1,1.2,2.5,.467,0.1,0.5,.273,1.0,2.0,.510,.492,0.6,0.8,.737,0.0,0.5,0.5,1.2,0.5,0.0,0.5,1.0,3.0,burksan01
65,Caron Butler,SF,24,LAL,77,77,35.7,5.7,12.9,.445,0.5,1.6,.304,5.2,11.2,.465,.464,3.6,4.1,.862,1.9,3.9,5.8,1.9,1.4,0.3,1.6,2.8,15.5,butleca01
66,Jackie Butler,C,19,NYK,3,0,1.7,1.3,1.3,1.000,0.0,0.0,,1.3,1.3,1.000,1.000,0.7,0.7,1.000,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.0,3.3,butleja01
67,Rasual Butler,SF,25,MIA,65,15,18.5,2.5,6.3,.399,0.9,2.4,.373,1.6,3.9,.414,.468,0.6,0.7,.771,0.2,2.1,2.3,1.0,0.3,0.4,0.6,1.6,6.5,butlera01
68,Žarko Čabarkapa,PF,23,TOT,40,0,11.9,2.2,4.4,.486,0.3,0.9,.361,1.8,3.5,.518,.523,1.3,1.6,.815,0.9,1.7,2.6,0.6,0.3,0.1,0.8,1.5,6.0,cabarza01
68,Žarko Čabarkapa,PF,23,PHO,3,0,3.7,1.3,2.3,.571,0.0,0.0,,1.3,2.3,.571,.571,0.3,0.3,1.000,0.7,0.3,1.0,0.0,0.0,0.0,0.0,0.0,3.0,cabarza01
68,Žarko Čabarkapa,PF,23,GSW,37,0,12.5,2.2,4.6,.482,0.4,1.0,.361,1.9,3.6,.515,.521,1.4,1.7,.813,0.9,1.8,2.7,0.7,0.3,0.1,0.8,1.6,6.2,cabarza01
69,Marcus Camby,C,30,DEN,66,66,30.5,4.2,9.1,.465,0.0,0.1,.000,4.2,9.0,.468,.465,1.9,2.6,.723,2.0,8.0,10.0,2.3,0.9,3.0,1.6,2.7,10.3,cambyma01
70,Elden Campbell,C,36,TOT,40,1,9.8,1.0,3.1,.317,0.0,0.1,.000,1.0,3.0,.322,.317,1.1,1.4,.764,0.7,1.6,2.3,0.5,0.2,0.2,0.7,1.4,3.0,campbel01
70,Elden Campbell,C,36,NJN,10,0,5.0,0.0,0.7,.000,0.0,0.0,,0.0,0.7,.000,.000,0.2,0.4,.500,0.3,0.8,1.1,0.3,0.0,0.1,0.1,1.0,0.2,campbel01
70,Elden Campbell,C,36,DET,30,1,11.3,1.3,3.9,.336,0.0,0.1,.000,1.3,3.8,.342,.336,1.3,1.7,.784,0.8,1.9,2.7,0.5,0.3,0.2,0.9,1.6,3.9,campbel01
71,Brian Cardinal,PF,27,MEM,58,16,24.7,2.8,7.4,.370,0.8,2.2,.352,2.0,5.3,.378,.421,2.7,3.1,.873,1.1,2.8,3.9,2.0,1.5,0.3,1.4,3.0,9.0,cardibr01
72,Geno Carlisle,SG,28,POR,6,0,2.7,0.3,0.5,.667,0.0,0.0,,0.3,0.5,.667,.667,0.7,1.0,.667,0.2,0.0,0.2,0.2,0.0,0.0,0.2,0.2,1.3,carlige01
73,Matt Carroll,SG,24,CHA,25,0,17.2,2.8,7.2,.389,0.5,1.6,.333,2.3,5.6,.404,.425,2.8,3.3,.855,0.5,1.9,2.4,0.7,0.7,0.1,1.0,1.5,9.0,carroma01
74,Anthony Carter,PG,29,MIN,66,12,11.2,1.1,2.7,.407,0.0,0.3,.118,1.1,2.4,.438,.412,0.5,0.8,.686,0.2,0.9,1.0,2.4,0.5,0.3,0.9,1.3,2.7,cartean01
75,Vince Carter,SF-SG,28,TOT,77,76,36.7,9.0,20.0,.452,1.6,4.1,.406,7.4,15.9,.463,.493,4.8,6.0,.798,1.4,3.8,5.2,4.2,1.4,0.6,2.2,3.2,24.5,cartevi01
75,Vince Carter,SG,28,TOR,20,20,30.4,6.2,15.1,.411,1.0,3.0,.322,5.3,12.2,.432,.442,2.5,3.6,.694,1.4,1.9,3.3,3.1,1.3,0.8,1.1,2.8,15.9,cartevi01
75,Vince Carter,SF,28,NJN,57,56,38.9,10.0,21.7,.462,1.9,4.5,.425,8.1,17.3,.471,.505,5.6,6.8,.817,1.4,4.5,5.9,4.7,1.5,0.6,2.6,3.3,27.5,cartevi01
76,Sam Cassell,PG,35,MIN,59,38,25.8,5.4,11.6,.464,0.5,1.7,.262,4.9,9.9,.500,.484,2.3,2.6,.865,0.4,2.2,2.7,5.1,0.6,0.2,1.8,2.7,13.5,cassesa01
77,Kelvin Cato,C,30,ORL,62,50,24.6,2.6,4.8,.539,0.0,0.0,,2.6,4.8,.539,.539,1.8,2.3,.783,1.6,5.1,6.7,0.6,0.9,1.3,1.0,2.7,7.0,catoke01
78,Lionel Chalmers,PG,24,LAC,36,0,12.0,1.2,3.5,.336,0.3,1.4,.245,0.8,2.1,.395,.384,0.4,0.7,.625,0.1,0.8,0.9,1.4,0.4,0.0,0.7,0.8,3.1,chalmli01
79,Tyson Chandler,C,22,CHI,80,10,27.4,2.6,5.2,.494,0.0,0.0,.000,2.6,5.2,.496,.494,2.8,4.2,.673,3.3,6.4,9.7,0.8,0.9,1.8,1.5,3.4,8.0,chandty01
80,Calbert Cheaney,SG,33,GSW,55,5,17.3,2.1,4.8,.426,0.0,0.1,.000,2.1,4.8,.431,.426,0.4,0.7,.649,0.6,1.7,2.3,1.2,0.3,0.3,0.6,1.7,4.5,cheanca01
81,Josh Childress,SG,21,ATL,80,44,29.7,3.8,8.0,.470,0.2,0.7,.232,3.6,7.3,.493,.481,2.4,2.9,.823,2.4,3.6,6.0,1.9,0.9,0.4,1.3,2.3,10.1,childjo01
82,Doug Christie,SG,34,TOT,52,44,29.3,2.5,6.4,.392,0.3,1.2,.242,2.2,5.2,.426,.414,1.3,1.5,.897,0.7,2.7,3.4,3.8,1.5,0.3,2.0,2.0,6.6,chrisdo01
82,Doug Christie,SG,34,SAC,31,31,32.1,2.7,6.6,.407,0.3,1.3,.256,2.4,5.3,.442,.431,1.6,1.8,.893,0.9,3.0,4.0,4.9,1.4,0.4,2.2,2.0,7.3,chrisdo01
82,Doug Christie,SG,34,ORL,21,13,25.2,2.2,6.1,.367,0.2,1.1,.217,2.0,5.0,.400,.387,1.0,1.0,.909,0.4,2.1,2.6,2.2,1.8,0.2,1.7,2.1,5.7,chrisdo01
83,Speedy Claxton,PG,26,TOT,62,47,30.1,4.1,9.9,.421,0.2,1.0,.180,4.0,8.9,.447,.430,3.0,4.1,.736,0.6,2.4,3.0,6.0,1.8,0.1,1.9,3.0,11.5,claxtsp01
83,Speedy Claxton,PG,26,GSW,46,44,32.6,4.7,10.9,.431,0.2,1.1,.192,4.5,9.8,.459,.441,3.5,4.6,.761,0.7,2.6,3.3,6.2,1.9,0.1,2.0,3.3,13.1,claxtsp01
83,Speedy Claxton,PG,26,NOH,16,3,22.8,2.6,6.9,.373,0.1,0.6,.111,2.5,6.3,.396,.377,1.6,2.6,.610,0.3,1.6,1.9,5.5,1.4,0.1,1.7,1.9,6.8,claxtsp01
84,Mateen Cleaves,PG,27,SEA,14,0,4.6,0.4,1.0,.357,0.0,0.1,.000,0.4,0.9,.417,.357,0.2,0.3,.750,0.1,0.3,0.4,0.5,0.1,0.0,0.1,0.1,0.9,cleavma01
85,Derrick Coleman,C,37,DET,5,0,10.0,0.6,2.8,.214,0.0,0.4,.000,0.6,2.4,.250,.214,0.6,0.6,1.000,0.6,2.4,3.0,0.0,0.0,0.0,0.4,1.2,1.8,colemde01
86,Jason Collier,C,27,ATL,70,44,13.5,2.5,5.4,.463,0.1,0.2,.429,2.4,5.2,.464,.471,0.7,1.0,.676,1.2,1.4,2.6,0.3,0.2,0.2,0.9,2.1,5.7,collija02
