Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Player-additional
11,Joel Anthony,C,29,MIA,17,1,19.4,1.0,1.7,.586,0.0,0.0,,1.0,1.7,.586,.586,1.2,1.5,.800,1.3,1.9,3.2,0.1,0.3,0.9,0.5,2.4,3.2,anthojo01
12,Gilbert Arenas,PG,30,MEM,6,0,3.8,0.3,1.3,.250,0.0,0.7,.000,0.3,0.7,.500,.250,0.0,0.0,,0.0,0.2,0.2,0.2,0.0,0.0,0.2,1.0,0.7,arenagi01
13,Ömer Aşık,C,25,CHI,6,3,21.3,1.2,2.3,.500,0.0,0.0,,1.2,2.3,.500,.500,1.0,2.8,.353,1.3,3.3,4.7,1.3,0.2,1.7,1.3,2.3,3.3,asikom01
14,Jeff Ayres,C,24,IND,4,0,2.3,0.3,0.8,.333,0.0,0.0,,0.3,0.8,.333,.333,0.0,0.0,,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,pendeje02
15,Kelenna Azubuike,SG,28,DAL,1,0,5.0,1.0,3.0,.333,1.0,1.0,1.000,0.0,2.0,.000,.500,0.0,0.0,,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,azubuke01
16,Leandro Barbosa,SG,29,IND,11,0,20.3,2.5,6.6,.370,0.3,1.8,.150,2.2,4.8,.453,.390,0.5,1.1,.500,0.5,1.7,2.2,1.3,0.5,0.1,1.2,2.1,5.7,barbole01
17,Matt Barnes,SF,31,LAL,11,0,16.8,1.5,5.4,.271,0.5,2.8,.161,1.0,2.5,.393,.314,0.2,0.4,.500,0.8,2.5,3.3,1.5,0.9,0.5,1.4,2.6,3.5,barnema02
18,Brandon Bass,PF,26,BOS,20,20,30.4,4.1,8.8,.463,0.0,0.0,,4.1,8.8,.463,.463,3.0,3.2,.922,1.3,4.0,5.3,0.8,0.7,0.5,0.8,2.5,11.1,bassbr01
19,Shane Battier,SF,33,MIA,23,16,33.4,2.3,6.1,.379,1.8,4.8,.382,0.5,1.3,.367,.529,0.6,0.7,.813,0.7,2.6,3.2,1.2,1.0,0.6,0.7,3.0,7.0,battish01
20,Rodrigue Beaubois,PG,23,DAL,2,0,6.0,0.0,1.0,.000,0.0,0.5,.000,0.0,0.5,.000,.000,0.0,0.0,,0.0,0.5,0.5,1.0,0.0,0.0,0.5,0.5,0.0,beaubro01
21,Mike Bibby,PG,33,NYK,5,1,23.6,1.8,4.6,.391,1.4,3.4,.412,0.4,1.2,.333,.543,0.4,0.6,.667,0.6,3.6,4.2,2.6,0.2,0.0,0.8,1.4,5.4,bibbymi01
22,DeJuan Blair,PF,22,SAS,10,0,7.6,1.7,2.7,.630,0.0,0.0,,1.7,2.7,.630,.630,0.3,0.6,.500,0.7,1.6,2.3,0.2,0.3,0.1,0.1,1.0,3.7,blairde01
23,Steve Blake,PG,31,LAL,12,0,25.5,2.2,5.2,.419,1.5,3.6,.419,0.7,1.6,.421,.565,0.4,0.6,.714,0.7,2.2,2.8,2.3,0.7,0.2,1.3,1.8,6.3,blakest01
24,Eric Bledsoe,PG,22,LAC,11,0,17.2,3.4,5.7,.587,0.3,0.6,.429,3.1,5.1,.607,.611,0.9,1.5,.625,1.1,1.3,2.4,2.1,1.2,0.4,1.4,2.1,7.9,bledser01
25,Matt Bonner,PF,31,SAS,13,0,12.7,0.8,2.5,.313,0.6,1.8,.348,0.2,0.7,.222,.438,0.2,0.4,.600,0.2,1.8,1.9,0.7,0.2,0.3,0.2,1.8,2.4,bonnema01
26,Carlos Boozer,PF,30,CHI,6,6,33.3,6.3,15.0,.422,0.0,0.0,,6.3,15.0,.422,.422,0.8,1.2,.714,1.7,8.2,9.8,3.0,0.8,0.3,3.8,3.3,13.5,boozeca01
27,Chris Bosh*,PF,27,MIA,14,10,31.4,5.2,10.6,.493,0.5,0.9,.538,4.7,9.6,.489,.517,3.1,3.7,.827,2.6,5.2,7.8,0.6,0.4,1.0,1.4,1.4,14.0,boshch01
28,Avery Bradley,PG,21,BOS,10,10,24.8,2.5,6.8,.368,0.5,2.2,.227,2.0,4.6,.435,.404,1.2,1.8,.667,0.3,1.7,2.0,0.8,0.8,0.6,1.0,2.0,6.7,bradlav01
29,Elton Brand,C,32,PHI,13,13,27.4,3.5,7.6,.465,0.0,0.0,,3.5,7.6,.465,.465,1.5,2.5,.625,1.7,3.2,4.8,0.5,0.8,1.5,0.5,2.8,8.6,brandel01
30,Corey Brewer,SF,25,DEN,7,0,16.6,3.3,7.7,.426,0.9,2.9,.300,2.4,4.9,.500,.481,0.9,1.1,.750,0.9,1.1,2.0,0.9,1.0,0.3,0.3,1.6,8.3,breweco01
31,Ronnie Brewer,SG,26,CHI,5,0,16.6,0.8,3.2,.250,0.0,0.0,,0.8,3.2,.250,.250,0.0,0.6,.000,0.8,3.0,3.8,1.8,0.8,0.2,1.2,1.0,1.6,brewero02
32,Kobe Bryant*,SG,33,LAL,12,12,39.7,11.0,25.1,.439,1.4,5.0,.283,9.6,20.1,.477,.467,6.6,7.9,.832,1.3,3.5,4.8,4.3,1.3,0.2,2.8,2.8,30.0,bryanko01
33,Alec Burks,SG,20,UTA,4,0,15.8,1.8,7.0,.250,0.0,0.5,.000,1.8,6.5,.269,.250,3.0,3.5,.857,1.3,1.5,2.8,0.8,0.5,0.0,0.8,1.0,6.5,burksal01
34,Caron Butler,SF,31,LAC,10,10,26.8,3.3,9.2,.359,0.8,3.1,.258,2.5,6.1,.410,.402,1.2,1.6,.750,0.4,2.6,3.0,1.0,0.6,0.2,1.6,2.2,8.6,butleca01
35,Jimmy Butler,SG,22,CHI,3,0,1.3,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,butleji01
36,Andrew Bynum,C,24,LAL,12,12,37.6,6.1,12.8,.477,0.0,0.0,,6.1,12.8,.477,.477,4.5,5.8,.783,3.8,7.3,11.1,1.5,0.4,3.1,1.3,1.8,16.7,bynuman01
37,Brian Cardinal,SF,34,DAL,2,0,4.5,0.5,1.0,.500,0.5,0.5,1.000,0.0,0.5,.000,.750,0.0,0.0,,0.0,1.5,1.5,0.0,0.0,0.0,0.0,0.0,1.5,cardibr01
38,DeMarre Carroll,SF,25,UTA,4,0,18.3,2.3,4.8,.474,0.3,1.3,.200,2.0,3.5,.571,.500,0.0,0.0,,1.8,2.0,3.8,0.8,0.5,0.3,0.8,2.3,4.8,carrode01
39,Vince Carter,SG,35,DAL,4,0,26.8,3.0,10.3,.293,0.8,2.5,.300,2.3,7.8,.290,.329,1.5,2.0,.750,1.3,4.3,5.5,0.3,1.3,0.5,1.5,2.8,8.3,cartevi01
40,Mario Chalmers,PG,25,MIA,23,23,35.6,4.0,9.0,.442,1.4,4.0,.359,2.6,5.0,.509,.522,1.9,2.6,.717,0.5,3.1,3.7,3.9,1.2,0.3,1.8,3.0,11.3,chalmma01
41,Tyson Chandler,C,29,NYK,5,5,33.4,2.2,5.0,.440,0.0,0.0,,2.2,5.0,.440,.440,1.8,3.0,.600,3.6,5.4,9.0,0.8,1.4,1.4,3.0,3.6,6.2,chandty01
42,Earl Clark,PF,24,ORL,5,0,17.6,1.6,3.6,.444,0.0,0.0,,1.6,3.6,.444,.444,0.8,1.4,.571,1.6,5.0,6.6,0.2,0.4,1.0,0.8,1.2,4.0,clarkea01
43,Norris Cole,PG,23,MIA,19,0,8.9,0.6,1.9,.324,0.2,0.6,.250,0.5,1.3,.360,.365,0.4,0.5,.778,0.1,0.5,0.5,0.6,0.4,0.0,0.3,1.3,1.8,coleno01
44,Jason Collins,C,33,ATL,5,4,17.0,1.2,2.2,.545,0.0,0.0,,1.2,2.2,.545,.545,0.0,0.0,,0.8,1.6,2.4,0.0,0.2,0.0,2.0,3.2,2.4,collija04
45,Darren Collison,PG,24,IND,11,0,18.6,3.3,6.4,.514,0.4,1.0,.364,2.9,5.4,.542,.543,1.8,2.1,.870,0.3,1.0,1.3,3.0,1.3,0.0,1.0,1.0,8.7,collida01
46,Nick Collison,PF,31,OKC,20,0,16.6,1.7,2.6,.647,0.0,0.0,,1.7,2.6,.647,.647,0.2,0.4,.429,1.5,1.9,3.4,1.0,0.6,0.3,0.6,2.6,3.5,collini01
47,Mike Conley,PG,24,MEM,7,7,39.6,4.6,10.9,.421,1.6,3.1,.500,3.0,7.7,.389,.493,3.4,4.6,.750,0.6,2.7,3.3,7.1,0.9,0.0,2.3,2.7,14.1,conlemi01
48,Daequan Cook,SG,24,OKC,16,0,6.8,0.9,2.3,.378,0.5,1.5,.333,0.4,0.8,.462,.486,0.0,0.1,.000,0.0,0.6,0.6,0.3,0.2,0.0,0.0,0.4,2.3,cookda02
49,Dante Cunningham,PF,24,MEM,7,0,7.0,0.6,1.6,.364,0.0,0.0,,0.6,1.6,.364,.364,0.0,0.0,,0.9,0.7,1.6,0.0,0.1,0.3,0.1,0.4,1.1,cunnida01
50,Erick Dampier,C,36,ATL,4,0,13.8,1.8,3.3,.538,0.0,0.0,,1.8,3.3,.538,.538,0.5,0.8,.667,1.8,1.8,3.5,0.0,0.0,0.3,0.8,1.5,4.0,dampier01
51,Marquis Daniels,SG,31,BOS,15,0,6.1,0.7,1.3,.579,0.0,0.1,.000,0.7,1.1,.647,.579,0.5,0.7,.800,0.1,0.6,0.7,0.2,0.1,0.1,0.1,0.9,2.0,daniema01
52,Baron Davis,PG,32,NYK,4,4,24.3,2.8,5.8,.478,1.0,3.5,.286,1.8,2.3,.778,.565,1.3,1.3,1.000,0.0,0.8,0.8,3.3,0.0,0.0,3.3,3.8,7.8,davisba01
53,Glen Davis,PF,26,ORL,5,5,38.0,7.8,17.8,.438,0.0,0.0,,7.8,17.8,.438,.438,3.4,4.4,.773,4.6,4.6,9.2,0.8,0.6,1.2,1.8,2.0,19.0,davisgl01
54,Luol Deng,SF,26,CHI,6,6,38.0,6.0,13.2,.456,1.3,3.7,.364,4.7,9.5,.491,.506,0.7,1.2,.571,1.3,7.0,8.3,1.5,0.8,1.5,1.7,1.7,14.0,denglu01
55,Boris Diaw,PF,29,SAS,14,14,24.7,2.6,5.0,.514,0.6,1.3,.500,1.9,3.7,.519,.579,0.4,0.6,.750,2.0,3.2,5.2,2.5,0.8,0.3,1.1,2.1,6.2,diawbo01
56,Keyon Dooling,SG,31,BOS,20,0,10.6,1.1,2.4,.438,0.6,1.4,.393,0.5,1.0,.500,.552,0.1,0.2,.667,0.1,0.7,0.8,0.7,0.3,0.2,0.2,1.5,2.8,doolike01
57,Toney Douglas,PG,25,NYK,1,0,8.0,1.0,1.0,1.000,0.0,0.0,,1.0,1.0,1.000,1.000,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,douglto01
58,Chris Duhon,PG,29,ORL,5,0,12.2,0.2,1.0,.200,0.2,0.6,.333,0.0,0.4,.000,.300,0.0,0.4,.000,0.0,1.4,1.4,1.8,1.0,0.2,1.4,1.0,0.6,duhonch01
59,Tim Duncan*,C,35,SAS,14,14,33.1,7.2,14.6,.495,0.0,0.1,.000,7.2,14.5,.498,.495,2.9,4.1,.707,2.3,7.1,9.4,2.8,0.7,2.1,1.5,2.1,17.4,duncati01
60,Kevin Durant,SF,23,OKC,20,20,41.9,9.9,19.2,.517,2.1,5.5,.373,7.9,13.7,.575,.570,6.7,7.7,.864,0.7,6.8,7.4,3.7,1.5,1.2,3.2,2.6,28.5,duranke01
61,Devin Ebanks,SG,22,LAL,9,6,14.0,1.8,4.3,.410,0.0,0.3,.000,1.8,4.0,.444,.410,0.6,0.9,.625,0.8,1.4,2.2,0.7,0.3,0.8,0.2,1.4,4.1,ebankde01
62,Jeremy Evans,SF,24,UTA,2,0,3.5,0.0,0.5,.000,0.0,0.0,,0.0,0.5,.000,.000,1.0,1.0,1.000,0.0,1.5,1.5,0.5,0.5,0.0,0.0,0.5,1.0,evansje01
63,Reggie Evans,PF,31,LAC,11,0,18.0,0.7,1.4,.533,0.0,0.0,,0.7,1.4,.533,.533,1.5,3.6,.425,1.8,5.5,7.3,0.1,0.8,0.5,0.8,2.8,3.0,evansre01
64,Christian Eyenga,SF,22,LAL,3,0,3.0,0.7,1.0,.667,0.0,0.0,,0.7,1.0,.667,.667,0.0,0.3,.000,0.3,0.3,0.7,0.3,0.3,0.3,0.3,1.0,1.3,eyengch01
65,Kenneth Faried,PF,22,DEN,7,7,27.4,4.6,8.6,.533,0.0,0.0,,4.6,8.6,.533,.533,1.3,1.7,.750,3.6,6.4,10.0,0.6,0.7,1.1,2.0,2.9,10.4,farieke01
66,Derrick Favors,PF,20,UTA,4,1,29.0,3.8,9.0,.417,0.0,0.0,,3.8,9.0,.417,.417,4.3,7.3,.586,3.5,6.0,9.5,0.5,1.3,1.5,1.3,2.8,11.8,favorde01
67,Landry Fields,SG,23,NYK,5,4,23.0,3.0,6.2,.484,0.2,1.0,.200,2.8,5.2,.538,.500,1.0,1.4,.714,0.8,2.2,3.0,1.4,0.6,0.0,1.8,1.0,7.2,fieldla01
68,Derek Fisher,PG,37,OKC,20,0,22.3,2.5,5.9,.415,0.9,2.4,.375,1.6,3.5,.443,.492,0.5,0.5,1.000,0.1,1.5,1.6,1.3,0.9,0.1,0.3,1.9,6.3,fishede01
69,Randy Foye,SG,28,LAC,11,11,26.5,2.6,6.7,.392,1.3,2.9,.438,1.4,3.8,.357,.486,1.0,1.2,.846,0.4,1.6,2.0,1.5,0.5,0.3,1.1,1.7,7.5,foyera01
70,Enes Freedom,C,19,UTA,4,0,10.8,1.8,4.0,.438,0.0,0.0,,1.8,4.0,.438,.438,0.0,0.3,.000,2.0,2.0,4.0,0.3,0.0,1.0,1.0,1.8,3.5,kanteen01
71,Danilo Gallinari,SF,23,DEN,7,7,31.7,4.9,13.4,.362,0.6,3.3,.174,4.3,10.1,.423,.383,3.1,3.4,.917,1.3,3.9,5.1,2.4,0.7,0.6,1.3,2.1,13.4,gallida01
72,Kevin Garnett*,C,35,BOS,20,20,36.9,8.0,16.0,.497,0.1,0.2,.250,7.9,15.8,.500,.498,3.3,4.0,.813,1.6,8.8,10.3,1.5,1.2,1.5,2.2,3.0,19.2,garneke01
73,Marc Gasol,C,27,MEM,7,7,37.3,5.1,9.9,.522,0.0,0.1,.000,5.1,9.7,.529,.522,4.9,6.1,.791,2.3,4.4,6.7,3.1,0.3,1.9,1.9,3.6,15.1,gasolma01
74,Pau Gasol*,PF,31,LAL,12,12,37.0,5.2,11.9,.434,0.2,0.4,.400,5.0,11.5,.435,.441,2.0,2.4,.828,3.2,6.3,9.5,3.7,0.5,2.1,1.7,3.0,12.5,gasolpa01
75,Rudy Gay,SF,25,MEM,7,7,39.9,6.9,16.3,.421,0.6,2.7,.211,6.3,13.6,.463,.439,4.7,5.7,.825,1.4,5.1,6.6,1.4,1.3,0.3,3.0,2.1,19.0,gayru01
76,Paul George,SG,21,IND,11,11,33.7,3.4,8.6,.389,1.0,3.7,.268,2.4,4.9,.481,.447,2.0,2.5,.786,1.4,5.3,6.6,2.4,1.6,0.4,1.9,2.9,9.7,georgpa01
77,Taj Gibson,PF,26,CHI,6,0,22.8,3.5,7.7,.457,0.0,0.0,,3.5,7.7,.457,.457,2.5,3.7,.682,2.5,4.0,6.5,0.7,0.7,1.7,0.5,3.2,9.5,gibsota01
78,Manu Ginóbili*,SG,34,SAS,14,2,27.9,4.6,10.4,.448,1.6,4.9,.338,3.0,5.5,.545,.528,3.4,4.0,.857,0.6,2.9,3.5,4.0,0.7,0.3,3.0,2.6,14.4,ginobma01
79,Andrew Goudelock,SG,23,LAL,4,0,2.5,0.5,0.8,.667,0.3,0.3,1.000,0.3,0.5,.500,.833,0.0,0.0,,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.3,1.3,goudean01
80,Danny Granger,SF,28,IND,11,11,38.2,6.3,15.8,.397,2.4,6.6,.356,3.9,9.2,.426,.471,2.1,2.5,.821,1.4,4.3,5.6,2.5,0.5,0.4,2.6,2.8,17.0,grangda01
81,Danny Green,SG,24,SAS,14,12,20.6,2.7,6.5,.418,1.4,4.1,.345,1.3,2.4,.545,.527,0.5,0.7,.700,0.2,3.0,3.2,1.1,0.5,0.7,1.1,1.7,7.4,greenda02
82,Willie Green,SG,30,ATL,5,0,12.6,1.2,2.6,.462,0.2,0.8,.250,1.0,1.8,.556,.500,0.0,0.0,,0.2,1.4,1.6,0.6,0.0,0.0,0.4,1.2,2.6,greenwi01
83,Blake Griffin,PF,22,LAC,11,11,35.7,7.6,15.3,.500,0.0,0.1,.000,7.6,15.2,.503,.500,3.8,6.0,.636,1.7,5.2,6.9,2.5,1.8,0.9,2.3,3.7,19.1,griffbl01
84,Hamed Haddadi,C,26,MEM,4,0,5.3,0.5,0.5,1.000,0.0,0.0,,0.5,0.5,1.000,1.000,0.3,0.5,.500,1.3,1.0,2.3,0.3,0.0,0.5,0.3,1.3,1.3,haddaha01
85,Jordan Hamilton,SF,21,DEN,2,0,2.5,1.0,1.5,.667,0.0,0.0,,1.0,1.5,.667,.667,0.0,0.0,,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,2.0,hamiljo02
86,Richard Hamilton,SG,33,CHI,6,6,28.5,4.8,11.7,.414,0.3,1.0,.333,4.5,10.7,.422,.429,3.0,3.7,.818,1.3,1.8,3.2,3.0,0.2,0.0,1.3,2.5,13.0,hamilri01
87,Tyler Hansbrough,PF,26,IND,11,0,14.9,1.5,4.5,.340,0.0,0.0,,1.5,4.5,.340,.340,1.3,1.9,.667,1.1,2.1,3.2,0.5,0.5,0.3,0.7,2.0,4.4,hansbty01
88,James Harden,SG,22,OKC,20,0,31.5,4.7,10.7,.435,1.6,3.9,.410,3.1,6.8,.449,.509,5.4,6.3,.857,0.7,4.5,5.1,3.4,1.6,0.1,2.1,3.4,16.3,hardeja01
89,Justin Harper,PF,22,ORL,1,0,5.0,0.0,1.0,.000,0.0,0.0,,0.0,1.0,.000,.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,harpeju01
90,Josh Harrellson,PF,22,NYK,4,0,6.3,1.0,2.3,.444,0.0,0.3,.000,1.0,2.0,.500,.444,0.5,0.5,1.000,0.8,1.3,2.0,0.0,0.0,0.0,0.5,1.5,2.5,harrejo01
91,Al Harrington,PF,31,DEN,7,0,23.3,3.4,10.7,.320,1.4,5.0,.286,2.0,5.7,.350,.387,1.4,2.1,.667,1.0,3.3,4.3,0.9,0.4,0.1,0.4,1.9,9.7,harrial01
92,Devin Harris,PG,28,UTA,4,4,30.0,4.8,12.0,.396,1.0,3.8,.267,3.8,8.3,.455,.438,2.5,3.5,.714,0.0,1.5,1.5,3.8,0.8,0.5,3.0,3.5,13.0,harride01
93,Terrel Harris,SG,24,MIA,4,0,2.5,0.3,0.5,.500,0.0,0.3,.000,0.3,0.3,1.000,.500,0.8,1.0,.750,0.0,0.8,0.8,0.0,0.0,0.0,0.0,0.0,1.3,harrite01
94,Udonis Haslem,PF,31,MIA,22,11,20.5,1.8,4.0,.455,0.0,0.0,,1.8,4.0,.455,.455,1.2,1.6,.743,1.7,4.7,6.4,0.6,0.2,0.3,0.9,2.7,4.8,hasleud01
95,Spencer Hawes,C,23,PHI,13,12,25.5,3.8,8.3,.463,0.2,0.4,.400,3.7,7.9,.466,.472,1.5,2.0,.731,1.4,5.2,6.6,1.6,0.3,0.8,1.7,2.5,9.3,hawessp01
96,Gordon Hayward,SF,21,UTA,4,4,30.8,1.5,8.3,.182,0.3,3.0,.083,1.3,5.3,.238,.197,4.0,4.0,1.000,0.5,2.3,2.8,3.0,0.8,0.0,0.8,1.0,7.3,haywago01
97,Lazar Hayward,SF,25,OKC,5,0,3.6,0.4,0.6,.667,0.0,0.0,,0.4,0.6,.667,.667,0.0,0.0,,0.0,0.8,0.8,0.0,0.0,0.0,0.2,0.4,0.8,haywala01
98,Brendan Haywood,C,32,DAL,4,4,15.3,1.0,3.5,.286,0.0,0.0,,1.0,3.5,.286,.286,1.3,2.0,.625,1.8,1.5,3.3,0.3,0.3,0.5,0.5,2.0,3.3,haywobr01
99,Roy Hibbert,C,25,IND,11,11,30.9,4.7,9.5,.500,0.1,0.1,1.000,4.6,9.4,.495,.505,2.2,3.3,.667,4.1,7.1,11.2,1.1,0.4,3.1,2.0,3.5,11.7,hibbero01
100,George Hill,PG,25,IND,11,11,31.5,4.3,9.5,.448,1.4,3.6,.375,2.9,5.9,.492,.519,3.5,4.2,.848,0.8,1.5,2.3,2.9,1.2,0.3,2.0,1.9,13.5,hillge01
101,Jordan Hill,C,24,LAL,12,0,18.1,1.9,4.4,.434,0.0,0.0,,1.9,4.4,.434,.434,0.9,1.3,.688,3.3,3.1,6.3,0.1,0.3,0.7,0.6,2.7,4.8,hilljo01
102,Kirk Hinrich,SG,31,ATL,6,4,23.5,2.2,5.0,.433,1.0,2.7,.375,1.2,2.3,.500,.533,0.3,0.3,1.000,0.7,1.3,2.0,1.0,0.7,0.0,0.3,1.5,5.7,hinriki01
103,Jrue Holiday,PG,21,PHI,13,13,38.0,5.7,13.8,.413,1.5,3.8,.408,4.2,10.0,.415,.469,2.9,3.4,.864,1.3,3.4,4.7,5.2,1.5,0.6,2.0,1.8,15.8,holidjr01
104,Ryan Hollins,C,27,BOS,17,0,10.0,0.6,1.5,.423,0.0,0.0,,0.6,1.5,.423,.423,0.2,0.5,.444,0.9,0.6,1.6,0.5,0.0,0.5,0.4,1.7,1.5,holliry01
105,Al Horford,C,25,ATL,3,2,36.0,6.7,11.3,.588,0.0,0.0,,6.7,11.3,.588,.588,2.0,2.7,.750,1.7,6.7,8.3,2.7,1.3,1.3,4.0,3.7,15.3,horfoal01
106,Josh Howard,SF,31,UTA,4,3,15.8,1.3,4.3,.294,0.3,0.5,.500,1.0,3.8,.267,.324,1.0,1.3,.800,1.0,2.5,3.5,1.0,0.5,0.3,0.5,0.8,3.8,howarjo01
107,Juwan Howard,PF,38,MIA,9,0,2.7,0.2,0.8,.286,0.0,0.0,,0.2,0.8,.286,.286,0.3,0.4,.750,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.8,howarju01
108,Serge Ibaka,PF,22,OKC,20,20,28.5,4.2,8.0,.528,0.1,0.2,.250,4.2,7.8,.535,.531,1.3,1.8,.722,2.4,3.4,5.8,0.6,0.6,3.0,0.6,2.9,9.8,ibakase01
109,Andre Iguodala,SF,28,PHI,13,13,38.8,4.5,11.6,.384,1.5,3.8,.388,3.0,7.8,.382,.447,2.5,4.3,.589,1.3,4.4,5.7,3.7,1.5,0.4,1.5,2.5,12.9,iguodan01
110,Royal Ivey,SG,30,OKC,5,0,4.2,0.8,2.2,.364,0.4,1.0,.400,0.4,1.2,.333,.455,0.2,0.4,.500,0.2,0.4,0.6,0.2,0.4,0.0,0.2,0.4,2.2,iveyro01
111,Stephen Jackson,SF,33,SAS,14,0,21.4,2.7,5.1,.535,1.9,3.1,.605,0.9,2.0,.429,.718,1.0,1.1,.933,0.4,1.6,2.0,1.7,0.6,0.2,1.3,2.7,8.3,jacksst02
112,LeBron James,SF,27,MIA,23,23,42.7,10.9,21.8,.500,1.0,3.7,.259,10.0,18.1,.549,.522,7.5,10.2,.739,2.3,7.4,9.7,5.6,1.9,0.7,3.5,2.0,30.3,jamesle01
113,Al Jefferson,C,27,UTA,4,4,35.3,9.0,17.0,.529,0.0,0.3,.000,9.0,16.8,.537,.529,0.3,1.0,.250,1.8,6.8,8.5,2.5,1.3,0.8,1.3,2.5,18.3,jeffeal01
114,Jared Jeffries,PF,30,NYK,5,0,6.8,0.2,1.2,.167,0.0,0.0,,0.2,1.2,.167,.167,0.0,0.0,,1.2,1.2,2.4,0.0,0.2,0.0,0.2,1.0,0.4,jeffrja01
115,Yi Jianlian,PF,24,DAL,1,0,5.0,1.0,3.0,.333,0.0,1.0,.000,1.0,2.0,.500,.333,0.0,1.0,.000,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,jianlyi01
116,Ivan Johnson,PF,27,ATL,5,0,10.8,1.0,3.2,.313,0.0,0.2,.000,1.0,3.0,.333,.313,0.6,1.0,.600,1.4,2.0,3.4,0.0,0.6,0.0,0.6,1.4,2.6,johnsiv01
117,Joe Johnson,SG,30,ATL,6,6,40.5,6.3,17.0,.373,1.5,6.0,.250,4.8,11.0,.439,.417,3.0,4.0,.750,1.0,2.5,3.5,3.5,1.3,0.2,2.7,1.8,17.2,johnsjo02
118,Dahntay Jones,SF,31,IND,7,0,8.3,0.6,2.6,.222,0.3,1.3,.222,0.3,1.3,.222,.278,1.0,1.0,1.000,0.6,0.4,1.0,0.4,0.1,0.0,0.4,1.6,2.4,jonesda02
119,James Jones,SG,31,MIA,20,0,8.7,0.8,2.2,.372,0.5,1.5,.300,0.4,0.7,.538,.477,0.5,0.5,1.000,0.3,0.8,1.0,0.1,0.2,0.1,0.2,0.6,2.6,jonesja02
120,DeAndre Jordan,C,23,LAC,11,11,22.6,1.9,3.6,.525,0.0,0.0,,1.9,3.6,.525,.525,0.7,2.2,.333,1.6,3.6,5.3,0.4,0.6,1.6,0.6,1.8,4.5,jordade01
