Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Player-additional
17,MarJon Beauchamp,SF,22,MIL,2,0,2.5,1.0,1.5,.667,0.5,0.5,1.000,0.5,1.0,.500,.833,0.0,0.0,,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2.5,beaucma01
18,Saddiq Bey,SF,23,ATL,6,0,22.2,2.5,6.7,.375,1.2,3.0,.389,1.3,3.7,.364,.463,1.3,1.5,.889,1.2,2.8,4.0,1.0,0.5,0.0,0.3,0.5,7.5,beysa01
19,Bismack Biyombo,C,30,PHO,8,0,9.8,1.1,2.0,.563,0.0,0.0,,1.1,2.0,.563,.563,1.1,2.3,.500,1.3,2.1,3.4,0.8,0.0,1.3,0.8,2.3,3.4,biyombi01
20,Bogdan Bogdanović,SG,30,ATL,6,1,26.2,5.0,9.0,.556,2.5,5.5,.455,2.5,3.5,.714,.694,0.8,1.2,.714,0.3,2.7,3.0,2.5,1.0,0.8,0.5,2.7,13.3,bogdabo01
21,Devin Booker,SG,26,PHO,11,11,41.7,12.8,21.9,.585,2.8,5.5,.508,10.0,16.4,.611,.649,5.3,6.1,.866,1.1,3.7,4.8,7.2,1.7,0.8,2.9,3.4,33.7,bookede01
22,Brandon Boston Jr.,SF,21,LAC,1,0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,bostobr01
23,Christian Braun,SG,21,DEN,19,0,13.0,1.3,2.4,.533,0.1,0.5,.200,1.2,1.8,.629,.556,0.6,1.0,.579,0.6,1.4,2.1,0.6,0.6,0.2,0.5,1.5,3.2,braunch01
24,Mikal Bridges,SG,26,BRK,4,4,39.3,8.3,19.3,.429,2.5,6.3,.400,5.8,13.0,.442,.494,4.5,5.8,.783,0.5,4.8,5.3,4.0,0.5,0.5,2.0,1.3,23.5,bridgmi01
25,Malcolm Brogdon,PG,30,BOS,19,0,24.9,4.3,10.3,.418,1.7,4.6,.379,2.6,5.7,.450,.503,1.5,1.8,.829,0.7,2.8,3.5,2.9,0.2,0.3,1.0,1.5,11.9,brogdma01
26,Dillon Brooks,SF,27,MEM,6,6,27.8,4.0,12.8,.312,1.7,7.0,.238,2.3,5.8,.400,.377,0.8,1.2,.714,0.5,2.5,3.0,1.8,0.2,0.0,1.2,3.3,10.5,brookdi01
27,Bruce Brown,SF,26,DEN,20,0,26.5,4.5,8.8,.511,0.9,2.9,.316,3.6,6.0,.605,.563,2.1,2.5,.857,0.8,3.3,4.0,1.9,1.1,0.5,1.2,2.5,12.0,brownbr01
28,Jaylen Brown,SF,26,BOS,20,20,37.6,9.1,18.3,.496,2.0,5.7,.354,7.1,12.6,.560,.551,2.6,3.7,.689,1.3,4.4,5.6,3.4,1.1,0.4,3.3,3.1,22.7,brownja02
29,Troy Brown Jr.,SF,23,LAL,12,0,10.3,0.8,2.3,.357,0.2,1.3,.133,0.7,1.1,.615,.393,0.0,0.0,,0.3,1.7,2.0,0.9,0.2,0.1,0.0,0.3,1.8,browntr01
30,Jalen Brunson,PG,26,NYK,11,11,40.3,9.9,20.9,.474,2.4,7.3,.325,7.5,13.6,.553,.530,5.6,6.2,.912,0.8,4.1,4.9,5.6,1.5,0.1,2.1,2.4,27.8,brunsja01
31,Thomas Bryant,C,25,DEN,1,0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bryanth01
32,Jimmy Butler,PF,33,MIA,22,22,39.7,9.4,20.1,.468,1.3,3.5,.359,8.1,16.5,.492,.500,6.8,8.5,.806,2.1,4.3,6.5,5.9,1.8,0.6,1.9,1.7,26.9,butleji01
33,Kentavious Caldwell-Pope,SG,29,DEN,20,20,33.6,3.7,8.1,.457,1.8,4.6,.380,2.0,3.5,.557,.565,1.5,1.8,.829,0.7,2.6,3.3,1.6,1.3,0.7,0.8,2.4,10.6,caldwke01
34,Vlatko Čančar,PF,25,DEN,5,0,2.0,0.0,1.0,.000,0.0,0.8,.000,0.0,0.2,.000,.000,0.0,0.0,,0.0,0.6,0.6,0.2,0.0,0.0,0.0,0.0,0.0,cancavl01
35,Clint Capela,C,28,ATL,6,6,25.2,3.8,6.3,.605,0.0,0.0,,3.8,6.3,.605,.605,0.7,1.0,.667,2.5,5.8,8.3,0.5,1.0,0.5,0.7,0.8,8.3,capelca01
36,Jevon Carter,PG,27,MIL,4,0,12.3,0.5,2.3,.222,0.3,1.8,.143,0.3,0.5,.500,.278,0.0,0.0,,0.0,1.0,1.0,1.0,0.3,0.0,0.0,0.3,1.3,carteje01
37,Justin Champagnie,SF,21,BOS,4,0,2.5,0.3,1.0,.250,0.0,0.8,.000,0.3,0.3,1.000,.250,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,champju01
38,Max Christie,SG,19,LAL,9,0,3.7,0.6,1.1,.500,0.1,0.4,.250,0.4,0.7,.667,.550,0.2,0.4,.500,0.1,0.7,0.8,0.3,0.0,0.1,0.0,0.0,1.4,chrisma02
39,Nic Claxton,C,23,BRK,4,4,29.3,4.5,6.3,.720,0.0,0.0,,4.5,6.3,.720,.720,1.5,2.5,.600,1.3,6.8,8.0,1.5,0.3,1.8,0.8,2.0,10.5,claxtni01
40,Amir Coffey,SF,25,LAC,1,0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,coffeam01
41,John Collins,PF,25,ATL,6,6,27.3,4.3,10.0,.433,1.8,5.3,.344,2.5,4.7,.536,.525,0.8,1.0,.833,1.2,3.2,4.3,0.8,0.3,1.0,1.5,2.2,11.3,collijo01
42,Mike Conley,PG,35,MIN,5,5,36.6,4.0,8.4,.476,2.0,4.4,.455,2.0,4.0,.500,.595,2.0,2.2,.909,0.4,2.2,2.6,6.4,0.6,0.0,1.4,2.2,12.0,conlemi01
43,Pat Connaughton,SF,30,MIL,4,0,22.0,4.3,7.5,.567,2.8,5.8,.478,1.5,1.8,.857,.750,0.8,1.0,.750,1.0,4.0,5.0,1.8,1.0,0.3,0.5,2.5,12.0,connapa01
44,Robert Covington,PF,32,LAC,2,0,6.0,0.0,1.5,.000,0.0,1.0,.000,0.0,0.5,.000,.000,0.0,0.0,,0.0,1.0,1.0,1.0,0.0,0.5,0.0,1.0,0.0,covinro01
45,Torrey Craig,PF,32,PHO,11,5,16.6,2.4,4.1,.578,1.0,2.3,.440,1.4,1.8,.750,.700,0.7,0.8,.889,0.6,1.6,2.3,0.5,0.5,0.2,0.3,2.1,6.5,craigto01
46,Jae Crowder,PF,32,MIL,4,0,10.3,0.8,3.3,.231,0.0,1.5,.000,0.8,1.8,.429,.231,0.3,0.5,.500,0.3,0.8,1.0,0.8,0.5,0.0,0.3,1.3,1.8,crowdja01
47,Seth Curry,SG,32,BRK,3,0,19.3,3.3,6.3,.526,1.0,3.0,.333,2.3,3.3,.700,.605,0.7,1.0,.667,0.0,1.0,1.0,2.0,0.0,0.0,0.3,0.7,8.3,curryse01
48,Stephen Curry,PG,34,GSW,13,13,37.9,11.2,23.9,.466,4.4,12.1,.363,6.8,11.8,.571,.558,3.8,4.5,.845,0.7,4.5,5.2,6.1,1.0,0.5,3.2,2.6,30.5,curryst01
49,Anthony Davis,C,29,LAL,16,16,38.0,8.3,15.9,.520,0.3,0.9,.333,7.9,14.9,.531,.530,5.8,6.8,.852,2.4,11.7,14.1,2.6,1.4,3.1,2.1,2.9,22.6,davisan02
50,Terence Davis,SG,25,SAC,4,0,14.5,2.0,5.0,.400,1.5,4.3,.353,0.5,0.8,.667,.550,0.5,0.5,1.000,0.5,1.8,2.3,1.5,0.3,0.0,0.5,3.0,6.0,daviste02
51,Dewayne Dedmon,C,33,PHI,1,0,5.0,0.0,1.0,.000,0.0,1.0,.000,0.0,0.0,,.000,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,dedmode01
52,Spencer Dinwiddie,PG,29,BRK,4,4,39.8,5.5,12.8,.431,1.8,4.5,.389,3.8,8.3,.455,.500,3.8,5.5,.682,0.3,3.0,3.3,6.5,1.3,0.3,3.0,1.8,16.5,dinwisp01
53,Donte DiVincenzo,SG,26,GSW,13,1,18.1,1.8,4.9,.375,1.2,3.4,.341,0.7,1.5,.450,.492,0.6,0.9,.667,0.8,2.2,3.0,2.8,0.8,0.2,1.3,1.5,5.5,divindo01
54,PJ Dozier,SF,26,SAC,3,0,2.0,1.0,2.0,.500,0.7,1.3,.500,0.3,0.7,.500,.667,0.0,0.0,,0.3,0.3,0.7,0.0,0.0,0.0,0.0,0.0,2.7,doziepj01
55,Goran Dragić,PG,36,MIL,2,0,3.5,0.0,1.0,.000,0.0,0.5,.000,0.0,0.5,.000,.000,2.0,2.0,1.000,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,2.0,dragigo01
56,David Duke Jr.,SG,23,BRK,1,0,5.0,1.0,3.0,.333,0.0,1.0,.000,1.0,2.0,.500,.333,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,dukeda01
57,Kevin Durant,PF,34,PHO,11,11,42.4,9.7,20.4,.478,1.5,4.6,.333,8.2,15.7,.520,.516,8.0,8.7,.917,0.6,8.1,8.7,5.5,0.8,1.4,3.5,2.6,29.0,duranke01
58,Anthony Edwards,SG,21,MIN,5,5,39.8,11.0,22.8,.482,3.0,8.6,.349,8.0,14.2,.563,.548,6.6,7.8,.846,0.6,4.4,5.0,5.2,1.8,2.0,1.6,2.6,31.6,edwaran01
59,Kessler Edwards,SF,22,SAC,6,0,1.2,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,edwarke02
60,Joel Embiid,C,28,PHI,9,9,37.3,7.3,17.0,.431,0.6,3.1,.179,6.8,13.9,.488,.448,8.4,9.3,.905,1.8,8.0,9.8,2.7,0.7,2.8,3.9,3.0,23.7,embiijo01
61,Dorian Finney-Smith,PF,29,BRK,4,4,25.3,2.3,5.8,.391,1.8,4.3,.412,0.5,1.5,.333,.543,0.0,0.0,,1.5,3.0,4.5,0.8,0.8,0.5,1.3,1.8,6.3,finnedo01
62,De'Aaron Fox,PG,25,SAC,7,7,38.6,10.0,23.6,.424,3.0,9.0,.333,7.0,14.6,.480,.488,4.4,5.9,.756,1.7,3.7,5.4,7.7,2.1,0.6,4.0,3.3,27.4,foxde01
63,Wenyen Gabriel,C,25,LAL,10,0,3.7,0.4,1.0,.400,0.0,0.0,,0.4,1.0,.400,.400,0.2,0.3,.667,0.8,0.1,0.9,0.0,0.2,0.3,0.2,0.8,1.0,gabriwe01
64,Darius Garland,PG,23,CLE,5,5,37.8,7.0,16.0,.438,2.4,6.2,.387,4.6,9.8,.469,.513,4.2,5.0,.840,0.0,1.8,1.8,5.0,1.6,0.2,3.6,3.4,20.6,garlada01
65,Rudy Gobert,C,30,MIN,5,5,35.4,5.8,9.2,.630,0.0,0.0,,5.8,9.2,.630,.630,3.4,5.4,.630,3.6,8.6,12.2,2.0,0.4,1.0,1.6,4.8,15.0,goberru01
66,Aaron Gordon,PF,27,DEN,20,20,35.7,5.1,9.8,.518,0.9,2.3,.391,4.2,7.5,.557,.564,2.3,3.5,.652,2.5,3.6,6.0,2.6,0.6,0.7,1.0,2.9,13.3,gordoaa01
67,Eric Gordon,SG,34,LAC,5,5,29.8,3.6,8.8,.409,2.0,5.8,.345,1.6,3.0,.533,.523,1.0,1.2,.833,0.2,1.2,1.4,2.6,0.6,0.4,0.8,2.4,10.2,gordoer01
68,Danny Green,SG,35,CLE,4,0,10.0,0.3,1.3,.200,0.3,1.0,.250,0.0,0.3,.000,.300,0.0,0.0,,0.5,1.3,1.8,0.3,0.5,0.3,0.5,1.8,0.8,greenda02
69,Draymond Green,PF,32,GSW,12,9,30.6,3.5,7.6,.462,0.4,1.7,.250,3.1,5.9,.521,.489,2.0,2.8,.727,1.6,5.3,6.9,6.8,1.5,1.0,2.3,4.0,9.4,greendr01
70,JaMychal Green,PF,32,GSW,7,2,7.0,1.3,3.3,.391,0.7,2.6,.278,0.6,0.7,.800,.500,0.0,0.0,,0.0,0.7,0.7,0.4,0.0,0.1,0.3,1.4,3.3,greenja01
71,Jeff Green,PF,36,DEN,20,0,17.2,1.4,3.1,.452,0.5,1.4,.321,1.0,1.7,.559,.524,0.9,1.0,.895,0.3,1.3,1.6,0.7,0.3,0.4,0.5,2.2,4.1,greenje02
72,Blake Griffin,C,33,BOS,1,0,6.0,0.0,1.0,.000,0.0,0.0,,0.0,1.0,.000,.000,0.0,0.0,,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,griffbl01
73,Quentin Grimes,SG,22,NYK,9,6,26.9,1.6,5.1,.304,1.0,4.1,.243,0.6,1.0,.556,.402,1.0,1.2,.818,0.3,2.4,2.8,1.4,1.0,0.6,1.1,1.9,5.1,grimequ01
74,Rui Hachimura,PF,24,LAL,16,1,24.3,4.6,8.2,.557,1.2,2.4,.487,3.4,5.8,.587,.630,1.9,2.1,.882,0.6,3.1,3.6,0.6,0.5,0.3,0.6,1.6,12.2,hachiru01
75,James Harden,PG,33,PHI,11,11,38.8,6.5,16.6,.393,2.8,7.5,.378,3.7,9.2,.406,.478,4.4,5.0,.873,0.5,5.6,6.2,8.3,1.8,0.4,3.2,2.5,20.3,hardeja01
76,Montrezl Harrell,C,29,PHI,2,0,3.5,0.0,1.5,.000,0.0,0.0,,0.0,1.5,.000,.000,0.0,0.0,,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,harremo01
77,Joe Harris,SF,31,BRK,4,0,11.0,0.5,3.3,.154,0.3,3.0,.083,0.3,0.3,1.000,.192,0.5,0.5,1.000,0.0,1.3,1.3,0.0,0.5,0.0,0.8,1.3,1.8,harrijo01
78,Tobias Harris,SF,30,PHI,11,11,35.6,6.4,12.2,.522,1.4,3.7,.366,5.0,8.5,.591,.578,1.2,1.4,.867,1.5,5.7,7.3,1.6,0.6,0.5,0.7,2.5,15.3,harrito02
79,Shaquille Harrison,SG,29,LAL,8,0,3.5,0.5,0.9,.571,0.1,0.1,1.000,0.4,0.8,.500,.643,0.1,0.3,.500,0.0,0.4,0.4,1.1,0.3,0.0,0.0,0.4,1.3,harrish01
80,Josh Hart,SF,27,NYK,11,5,32.1,4.1,8.5,.479,0.9,2.9,.313,3.2,5.6,.565,.532,1.3,2.0,.636,1.6,5.7,7.4,2.2,0.8,0.3,1.9,3.5,10.4,hartjo01
81,Isaiah Hartenstein,C,24,NYK,11,0,20.0,1.0,2.1,.478,0.0,0.0,,1.0,2.1,.478,.478,1.1,1.5,.750,2.1,2.5,4.6,1.3,0.8,1.4,0.5,2.6,3.1,harteis01
82,Udonis Haslem,C,42,MIA,2,0,1.5,0.0,1.5,.000,0.0,0.5,.000,0.0,1.0,.000,.000,0.0,0.0,,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,hasleud01
83,Sam Hauser,SF,25,BOS,15,0,6.9,0.7,1.9,.345,0.5,1.6,.333,0.1,0.3,.400,.483,0.1,0.1,1.000,0.3,0.8,1.1,0.3,0.1,0.1,0.0,0.5,2.0,hausesa01
84,Tyler Herro,SG,23,MIA,1,1,19.0,5.0,9.0,.556,2.0,4.0,.500,3.0,5.0,.600,.667,0.0,0.0,,0.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,12.0,herroty01
85,Haywood Highsmith,PF,26,MIA,18,0,8.9,1.3,2.2,.615,0.4,0.9,.500,0.9,1.3,.696,.718,0.2,0.3,.800,0.6,0.8,1.3,0.3,0.6,0.1,0.1,1.1,3.3,highsha01
86,Aaron Holiday,PG,26,ATL,1,0,4.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,holidaa01
87,Jrue Holiday,PG,32,MIL,5,5,38.2,6.8,17.0,.400,2.4,8.4,.286,4.4,8.6,.512,.471,1.8,2.6,.692,0.8,5.8,6.6,8.0,1.0,0.4,2.4,2.4,17.8,holidjr01
88,Al Horford,C,36,BOS,20,20,30.9,2.6,6.6,.386,1.4,4.7,.298,1.2,1.9,.605,.492,0.2,0.2,.750,1.5,5.7,7.2,3.0,1.1,1.7,0.6,2.4,6.7,horfoal01
89,Danuel House Jr.,SF,29,PHI,7,0,6.0,1.3,3.0,.429,0.1,1.4,.100,1.1,1.6,.727,.452,0.1,0.1,1.000,0.0,1.7,1.7,0.1,0.0,0.0,0.1,0.6,2.9,houseda01
90,Kevin Huerter,SG,24,SAC,7,7,26.1,3.6,10.3,.347,1.1,5.6,.205,2.4,4.7,.515,.403,0.9,1.1,.750,0.1,4.3,4.4,1.1,0.4,1.3,0.6,3.3,9.1,huertke01
91,De'Andre Hunter,SF,25,ATL,6,6,37.3,6.5,14.2,.459,2.3,6.3,.368,4.2,7.8,.532,.541,1.3,1.7,.800,1.2,4.5,5.7,1.2,0.7,0.3,1.5,3.3,16.7,huntede01
92,Bones Hyland,PG,22,LAC,5,0,16.4,3.0,8.8,.341,1.0,4.0,.250,2.0,4.8,.417,.398,1.6,2.0,.800,0.2,0.6,0.8,0.8,0.8,0.2,0.8,1.8,8.6,hylanbo01
93,Joe Ingles,SF,35,MIL,5,0,17.8,2.4,4.6,.522,2.0,4.0,.500,0.4,0.6,.667,.739,0.0,0.0,,0.2,1.0,1.2,2.0,0.6,0.2,1.2,1.4,6.8,inglejo01
94,Jaren Jackson Jr.,C,23,MEM,6,6,36.7,5.8,13.8,.422,1.2,4.2,.280,4.7,9.7,.483,.464,5.2,6.0,.861,3.3,4.5,7.8,1.5,1.0,2.0,3.0,4.0,18.0,jacksja02
95,Reggie Jackson,PG,32,DEN,6,0,3.0,0.2,0.3,.500,0.2,0.3,.500,0.0,0.0,,.750,0.0,0.0,,0.0,0.3,0.3,0.3,0.2,0.0,0.2,0.0,0.5,jacksre01
96,LeBron James,PF,38,LAL,16,16,38.7,9.2,18.4,.498,1.8,6.6,.264,7.4,11.8,.630,.546,4.4,5.8,.761,1.6,8.3,9.9,6.5,1.1,1.1,2.5,1.8,24.5,jamesle01
97,DaQuan Jeffries,SG,25,NYK,2,0,2.5,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,jeffrda01
98,Cameron Johnson,PF,26,BRK,4,4,38.0,7.0,13.8,.509,3.0,7.0,.429,4.0,6.8,.593,.618,1.5,1.8,.857,0.8,5.0,5.8,2.8,0.8,0.3,1.3,2.5,18.5,johnsca02
99,Jalen Johnson,SF,21,ATL,6,0,9.3,1.7,4.0,.417,0.7,1.8,.364,1.0,2.2,.462,.500,0.3,0.3,1.000,0.3,2.2,2.5,1.3,0.5,0.0,0.8,0.8,4.3,johnsja05
100,Nikola Jokić,C,27,DEN,20,20,39.5,11.4,20.7,.548,1.8,3.8,.461,9.6,16.9,.568,.591,5.6,7.0,.799,3.5,10.0,13.5,9.5,1.1,1.0,3.5,3.5,30.0,jokicni01
101,Tyus Jones,PG,26,MEM,6,1,20.0,1.8,6.0,.306,0.5,3.2,.158,1.3,2.8,.471,.347,0.3,0.5,.667,0.5,2.5,3.0,3.7,1.3,0.0,1.3,0.8,4.5,jonesty01
102,DeAndre Jordan,C,34,DEN,4,0,3.5,0.5,0.8,.667,0.0,0.0,,0.5,0.8,.667,.667,0.3,0.5,.500,0.0,1.0,1.0,0.3,0.0,0.3,0.5,0.5,1.3,jordade01
103,Nikola Jović,PF,19,MIA,7,0,1.9,0.1,0.6,.250,0.0,0.3,.000,0.1,0.3,.500,.250,0.0,0.0,,0.1,0.6,0.7,0.0,0.0,0.0,0.0,0.0,0.3,jovicni01
104,Luke Kennard,SG,26,MEM,5,0,21.4,2.4,4.6,.522,1.6,3.2,.500,0.8,1.4,.571,.696,0.8,0.8,1.000,1.0,3.0,4.0,1.4,0.8,0.0,0.2,1.6,7.2,kennalu01
105,Nathan Knight,C,25,MIN,2,0,2.5,0.5,2.0,.250,0.0,1.0,.000,0.5,1.0,.500,.250,0.0,0.0,,0.5,0.0,0.5,0.0,0.0,0.0,0.5,0.0,1.0,knighna01
106,John Konchar,SF,26,MEM,5,0,9.8,0.4,1.8,.222,0.0,0.8,.000,0.4,1.0,.400,.222,0.0,0.0,,0.8,1.2,2.0,0.8,0.4,0.4,0.2,1.2,0.8,konchjo01
107,Furkan Korkmaz,SG,25,PHI,3,0,3.7,0.0,0.7,.000,0.0,0.3,.000,0.0,0.3,.000,.000,0.7,0.7,1.000,0.0,0.3,0.3,0.3,0.0,0.0,0.3,0.0,0.7,korkmfu01
108,Luke Kornet,C,27,BOS,8,0,4.0,0.9,1.0,.875,0.1,0.1,1.000,0.8,0.9,.857,.938,0.3,0.3,1.000,0.6,0.6,1.3,0.0,0.0,0.1,0.0,0.3,2.1,kornelu01
109,Jonathan Kuminga,PF,20,GSW,10,0,6.1,1.3,2.4,.542,0.3,0.7,.429,1.0,1.7,.588,.604,0.5,0.9,.556,0.4,0.5,0.9,0.5,0.2,0.0,0.4,0.5,3.4,kuminjo01
110,Anthony Lamb,SF,25,GSW,6,0,5.2,0.3,0.8,.400,0.2,0.7,.250,0.2,0.2,1.000,.500,0.0,0.0,,0.2,0.8,1.0,0.0,0.2,0.2,0.3,0.5,0.8,lamban01
111,Jock Landale,C,27,PHO,7,1,16.1,2.4,3.9,.630,0.0,0.1,.000,2.4,3.7,.654,.630,1.3,2.0,.643,1.4,2.6,4.0,0.4,0.4,0.4,0.3,2.1,6.1,landajo01
112,Damion Lee,SG,30,PHO,8,0,11.1,0.8,2.5,.300,0.4,1.9,.200,0.4,0.6,.600,.375,0.3,0.3,1.000,0.5,0.9,1.4,0.6,0.3,0.0,0.1,1.0,2.1,leeda03
113,Alex Len,C,29,SAC,7,0,7.7,1.0,1.3,.778,0.0,0.0,,1.0,1.3,.778,.778,0.7,0.9,.833,1.0,1.9,2.9,0.1,0.0,0.4,1.0,2.1,2.7,lenal01
114,Kawhi Leonard,SF,31,LAC,2,2,40.0,12.0,22.0,.545,3.0,5.0,.600,9.0,17.0,.529,.614,7.5,8.5,.882,1.5,5.0,6.5,6.0,2.0,0.5,3.0,2.5,34.5,leonaka01
115,Meyers Leonard,C,30,MIL,2,0,2.5,0.0,0.5,.000,0.0,0.0,,0.0,0.5,.000,.000,0.0,0.0,,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,leoname01
116,Caris LeVert,SG,28,CLE,5,3,34.0,5.4,12.6,.429,2.6,7.2,.361,2.8,5.4,.519,.532,1.6,2.6,.615,0.8,3.8,4.6,2.6,0.4,0.2,1.0,2.0,15.0,leverca01
117,Kenneth Lofton Jr.,PF,20,MEM,4,0,3.0,0.8,2.0,.375,0.0,0.5,.000,0.8,1.5,.500,.375,0.3,0.5,.500,0.3,0.5,0.8,0.3,0.0,0.0,0.0,0.0,1.8,loftoke01
118,Kevon Looney,C,26,GSW,13,8,25.0,2.8,4.9,.578,0.0,0.0,,2.8,4.9,.578,.578,0.8,1.4,.556,4.7,8.4,13.1,3.3,0.6,0.4,1.0,2.8,6.5,looneke01
119,Brook Lopez,C,34,MIL,5,5,36.4,7.8,13.4,.582,1.4,3.4,.412,6.4,10.0,.640,.634,2.0,2.6,.769,2.8,3.6,6.4,1.2,1.4,1.8,2.2,2.0,19.0,lopezbr01
