Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Player-additional
39,Marcus Camby,PF,38,NYK,3,0,1.0,0.3,0.3,1.000,0.0,0.0,,0.3,0.3,1.000,1.000,0.0,0.0,,0.3,0.3,0.7,0.0,0.0,0.0,0.3,0.3,0.7,cambyma01
40,Mario Chalmers,PG,26,MIA,23,23,28.3,3.3,8.0,.415,1.0,3.0,.353,2.3,5.0,.452,.481,1.7,2.3,.755,0.4,1.9,2.3,3.1,0.9,0.0,1.7,3.0,9.4,chalmma01
41,Tyson Chandler,C,30,NYK,12,12,29.2,2.3,4.3,.538,0.0,0.0,,2.3,4.3,.538,.538,1.0,1.3,.750,3.3,4.0,7.3,0.3,0.7,1.2,0.9,4.0,5.7,chandty01
42,Wilson Chandler,PF,25,DEN,6,6,34.2,4.5,12.7,.355,1.5,4.8,.310,3.0,7.8,.383,.414,1.5,2.0,.750,0.8,4.7,5.5,1.3,1.3,0.5,1.2,4.2,12.0,chandwi01
43,Earl Clark,PF,25,LAL,4,1,20.5,1.8,4.8,.368,0.0,1.0,.000,1.8,3.8,.467,.368,0.0,0.0,,0.5,2.5,3.0,0.3,0.3,0.3,1.5,1.0,3.5,clarkea01
44,Norris Cole,PG,24,MIA,21,0,19.9,2.3,4.9,.480,0.8,1.5,.531,1.5,3.3,.457,.564,0.7,0.9,.737,0.3,1.6,1.9,2.0,0.7,0.1,1.1,1.9,6.1,coleno01
45,Nick Collison,C,32,OKC,11,0,16.2,2.0,4.3,.468,0.0,0.0,,2.0,4.3,.468,.468,1.0,1.1,.917,2.3,2.4,4.6,1.1,0.5,1.0,0.9,3.4,5.0,collini01
46,Mike Conley,PG,25,MEM,15,15,38.3,5.5,14.4,.384,1.2,4.3,.281,4.3,10.1,.428,.426,4.7,6.2,.763,0.8,3.9,4.7,7.1,1.7,0.3,2.3,2.3,17.0,conlemi01
47,Daequan Cook,SG,25,CHI,6,0,6.0,0.2,1.7,.100,0.2,1.3,.125,0.0,0.3,.000,.150,0.0,0.0,,0.0,0.5,0.5,0.7,0.2,0.0,0.7,1.0,0.5,cookda02
48,Chris Copeland,PF,28,NYK,9,1,10.3,1.3,3.3,.400,1.2,2.6,.478,0.1,0.8,.143,.583,0.2,0.2,1.000,0.2,0.8,1.0,0.1,0.6,0.0,0.4,1.0,4.1,copelch01
49,Jamal Crawford,SG,32,LAC,6,0,26.8,4.0,10.3,.387,1.0,3.7,.273,3.0,6.7,.450,.435,1.8,1.8,1.000,0.3,1.7,2.0,1.7,0.5,0.2,0.7,1.5,10.8,crawfja01
50,Jordan Crawford,SG,24,BOS,5,0,11.8,1.4,4.6,.304,0.6,2.4,.250,0.8,2.2,.364,.370,0.2,0.4,.500,0.0,0.6,0.6,0.0,0.4,0.0,0.6,0.6,3.6,crawfjo02
51,Stephen Curry,PG,24,GSW,12,12,41.4,8.5,19.6,.434,3.5,8.8,.396,5.0,10.8,.465,.523,2.9,3.2,.921,0.4,3.4,3.8,8.1,1.7,0.2,3.3,2.9,23.4,curryst01
52,Samuel Dalembert,C,31,MIL,1,0,9.0,0.0,2.0,.000,0.0,0.0,,0.0,2.0,.000,.000,1.0,4.0,.250,1.0,2.0,3.0,0.0,1.0,0.0,2.0,3.0,1.0,dalemsa01
53,Marquis Daniels,SF,32,MIL,3,0,11.0,2.0,3.7,.545,0.0,0.7,.000,2.0,3.0,.667,.545,0.0,0.0,,0.0,1.3,1.3,1.3,0.3,0.0,0.3,1.0,4.0,daniema01
54,Ed Davis,PF,23,MEM,8,0,6.0,0.6,1.5,.417,0.0,0.0,,0.6,1.5,.417,.417,0.4,0.5,.750,0.5,0.9,1.4,0.0,0.0,0.1,0.3,0.9,1.6,davised01
55,Austin Daye,SF,24,MEM,4,0,5.0,0.8,2.0,.375,0.0,0.3,.000,0.8,1.8,.429,.375,0.3,0.3,1.000,0.0,0.3,0.3,0.0,0.0,0.3,0.3,0.5,1.8,dayeau01
56,Nando De Colo,SG,25,SAS,5,0,2.8,0.2,0.8,.250,0.0,0.6,.000,0.2,0.2,1.000,.250,0.4,0.4,1.000,0.4,0.4,0.8,0.4,0.0,0.0,0.0,0.2,0.8,decolna01
57,Carlos Delfino,SF,30,HOU,5,0,24.0,3.0,8.0,.375,2.2,6.2,.355,0.8,1.8,.444,.513,0.8,0.8,1.000,0.2,2.2,2.4,2.0,0.6,0.2,1.0,2.0,9.0,delfica01
58,Luol Deng,SF,27,CHI,5,5,44.8,6.4,16.8,.381,0.2,3.6,.056,6.2,13.2,.470,.387,0.8,2.0,.400,1.0,6.6,7.6,3.8,1.0,0.6,2.4,2.4,13.8,denglu01
59,Boris Diaw,PF,30,SAS,16,1,17.1,1.5,3.4,.444,0.3,0.8,.385,1.2,2.6,.463,.491,0.8,0.9,.857,0.5,2.0,2.5,1.8,0.3,0.2,0.8,1.8,4.1,diawbo01
60,Keyon Dooling,PG,32,MEM,14,0,8.1,0.6,1.7,.333,0.4,0.9,.385,0.2,0.8,.273,.438,0.4,0.4,1.000,0.0,0.4,0.4,0.3,0.1,0.0,0.2,1.0,1.9,doolike01
61,Chris Duhon,PG,30,LAL,2,0,34.0,2.0,5.5,.364,1.5,4.0,.375,0.5,1.5,.333,.500,0.0,0.0,,0.5,1.0,1.5,3.5,1.0,0.5,2.5,2.0,5.5,duhonch01
62,Tim Duncan*,C,36,SAS,21,21,35.0,7.2,15.3,.470,0.0,0.0,.000,7.2,15.2,.472,.470,3.8,4.7,.806,2.6,7.6,10.2,1.9,0.9,1.6,2.0,2.5,18.1,duncati01
63,Mike Dunleavy,SF,32,MIL,4,0,22.8,4.3,7.5,.567,1.8,4.0,.438,2.5,3.5,.714,.683,2.0,2.3,.889,0.8,3.3,4.0,2.0,0.5,0.0,0.8,1.3,12.3,dunlemi02
64,Kevin Durant,SF,24,OKC,11,11,44.1,10.2,22.4,.455,2.0,6.4,.314,8.2,16.0,.511,.500,8.5,10.2,.830,0.6,8.4,9.0,6.3,1.3,1.1,3.9,2.4,30.8,duranke01
65,Monta Ellis,SG,27,MIL,4,4,38.0,6.0,13.8,.436,0.8,4.8,.158,5.3,9.0,.583,.464,1.5,4.0,.375,0.5,2.8,3.3,5.5,2.5,0.3,3.5,2.0,14.3,ellismo01
66,Reggie Evans,PF,32,BRK,7,7,29.9,1.6,3.3,.478,0.0,0.0,,1.6,3.3,.478,.478,1.4,2.6,.556,2.3,10.0,12.3,0.9,1.0,0.3,0.9,3.0,4.6,evansre01
67,Festus Ezeli,C,23,GSW,12,3,11.2,0.5,1.1,.462,0.0,0.0,,0.5,1.1,.462,.462,1.0,1.8,.571,1.1,1.4,2.5,0.2,0.3,0.6,1.0,2.0,2.0,ezelife01
68,Kenneth Faried,PF,23,DEN,5,4,29.0,4.0,6.4,.625,0.0,0.0,,4.0,6.4,.625,.625,2.2,3.0,.733,2.4,6.0,8.4,0.2,1.0,0.2,1.0,4.4,10.2,farieke01
69,Raymond Felton,PG,28,NYK,12,12,37.8,6.0,13.5,.444,0.8,2.3,.321,5.3,11.2,.470,.472,1.3,2.0,.667,1.4,2.0,3.4,4.7,1.7,0.4,1.7,2.2,14.1,feltora01
70,Derek Fisher,SG,38,OKC,11,0,23.7,2.9,6.4,.457,2.2,4.6,.471,0.7,1.7,.421,.629,0.7,1.1,.667,0.1,1.5,1.5,0.7,0.6,0.1,0.7,3.0,8.7,fishede01
71,Evan Fournier,SG,20,DEN,4,4,13.3,1.5,4.3,.353,0.0,2.0,.000,1.5,2.3,.667,.353,1.8,2.0,.875,0.0,0.0,0.0,1.0,0.5,0.0,1.5,1.5,4.8,fournev01
72,Francisco García,SF,31,HOU,6,3,27.3,3.7,8.3,.440,2.8,6.2,.459,0.8,2.2,.385,.610,0.5,0.8,.600,0.5,2.8,3.3,1.5,0.7,0.8,0.7,3.5,10.7,garcifr01
73,Kevin Garnett*,C,36,BOS,6,6,35.3,5.0,10.0,.500,0.0,0.3,.000,5.0,9.7,.517,.500,2.7,2.8,.941,1.5,12.2,13.7,3.5,0.8,1.0,3.2,3.8,12.7,garneke01
74,Marc Gasol,C,28,MEM,15,15,40.6,6.2,13.7,.454,0.0,0.0,,6.2,13.7,.454,.454,4.8,6.0,.800,1.7,6.8,8.5,3.2,0.9,2.2,1.2,3.5,17.2,gasolma01
75,Pau Gasol*,PF,32,LAL,4,4,36.5,6.3,13.0,.481,0.0,0.0,,6.3,13.0,.481,.481,1.5,2.8,.545,1.8,9.8,11.5,6.5,0.5,0.8,3.3,1.0,14.0,gasolpa01
76,Paul George,SF,22,IND,19,19,41.1,6.3,14.6,.430,1.8,5.5,.327,4.5,9.1,.491,.491,4.9,6.7,.727,0.8,6.6,7.4,5.1,1.3,0.5,3.9,3.8,19.2,georgpa01
77,Taj Gibson,PF,27,CHI,12,0,17.2,2.6,5.5,.470,0.0,0.2,.000,2.6,5.3,.484,.470,1.3,1.8,.727,1.3,1.8,3.0,0.3,0.3,0.5,0.8,3.1,6.5,gibsota01
78,Manu Ginóbili*,SG,35,SAS,21,3,26.7,3.7,9.2,.399,1.4,4.6,.302,2.3,4.6,.495,.474,2.8,3.8,.738,0.4,3.3,3.7,5.0,1.1,0.3,2.6,2.5,11.5,ginobma01
79,Andrew Goudelock,SG,24,LAL,3,2,26.7,5.3,12.0,.444,0.7,3.3,.200,4.7,8.7,.538,.472,0.7,0.7,1.000,0.3,1.3,1.7,1.0,1.7,0.0,1.3,2.3,12.0,goudean01
80,Danny Green,SG,25,SAS,21,21,31.9,4.0,8.9,.446,2.6,5.4,.482,1.3,3.4,.389,.594,0.6,0.7,.800,0.9,3.3,4.1,1.5,1.0,1.1,0.9,2.4,11.1,greenda02
81,Draymond Green,SF,22,GSW,12,1,18.6,2.0,4.7,.429,0.8,1.9,.391,1.3,2.8,.455,.509,1.1,1.4,.765,1.2,3.1,4.3,1.6,0.5,0.8,1.0,2.9,5.8,greendr01
82,Gerald Green,SF,27,IND,9,0,11.7,2.3,5.6,.420,1.2,3.7,.333,1.1,1.9,.588,.530,0.2,0.2,1.000,0.2,1.1,1.3,0.3,0.0,0.1,0.7,1.1,6.1,greenge01
83,Jeff Green,PF,26,BOS,6,6,43.0,6.2,14.2,.435,1.7,3.7,.455,4.5,10.5,.429,.494,6.3,7.5,.844,1.0,4.3,5.3,2.3,0.3,0.7,3.2,3.7,20.3,greenje02
84,Willie Green,SG,31,LAC,3,0,6.7,0.7,1.0,.667,0.0,0.3,.000,0.7,0.7,1.000,.667,0.7,0.7,1.000,0.0,1.0,1.0,0.7,0.3,0.0,0.0,0.0,2.0,greenwi01
85,Blake Griffin,PF,23,LAC,6,5,26.3,4.8,10.7,.453,0.0,0.0,,4.8,10.7,.453,.453,3.5,4.3,.808,1.3,4.2,5.5,2.5,0.0,0.8,2.2,4.0,13.2,griffbl01
86,Jordan Hamilton,SF,22,DEN,1,0,2.0,0.0,1.0,.000,0.0,0.0,,0.0,1.0,.000,.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hamiljo02
87,Richard Hamilton,SG,34,CHI,4,0,17.0,2.5,6.8,.370,0.8,1.8,.429,1.8,5.0,.350,.426,0.8,1.0,.750,0.0,0.8,0.8,1.3,0.3,0.5,1.3,1.3,6.5,hamilri01
88,Ben Hansbrough,PG,25,IND,6,0,3.7,0.0,0.8,.000,0.0,0.5,.000,0.0,0.3,.000,.000,0.0,0.0,,0.2,0.3,0.5,0.5,0.0,0.2,0.3,0.3,0.0,hansbbe01
89,Tyler Hansbrough,PF,27,IND,19,0,12.7,1.4,3.3,.419,0.0,0.0,,1.4,3.3,.419,.419,1.4,2.3,.591,1.9,1.3,3.2,0.3,0.3,0.0,0.8,2.2,4.1,hansbty01
90,James Harden,SG,23,HOU,6,6,40.5,7.5,19.2,.391,2.5,7.3,.341,5.0,11.8,.423,.457,8.8,11.0,.803,0.8,5.8,6.7,4.5,2.0,1.0,4.5,3.0,26.3,hardeja01
91,Devin Harris,SG,29,ATL,6,6,37.5,3.8,10.5,.365,0.8,4.2,.200,3.0,6.3,.474,.405,2.8,4.2,.680,0.3,2.5,2.8,3.7,1.7,0.2,2.0,3.0,11.3,harride01
92,Udonis Haslem,PF,32,MIA,22,19,16.2,2.3,3.9,.593,0.0,0.0,,2.3,3.9,.593,.593,0.4,0.6,.571,1.2,2.5,3.6,0.3,0.7,0.2,0.6,2.5,5.0,hasleud01
93,John Henson,PF,22,MIL,4,0,8.3,0.8,2.8,.273,0.0,0.3,.000,0.8,2.5,.300,.273,0.0,0.0,,0.0,2.0,2.0,0.3,0.5,0.0,0.5,1.3,1.5,hensojo01
94,Roy Hibbert,C,26,IND,19,19,36.5,6.3,12.4,.511,0.0,0.0,,6.3,12.4,.511,.511,4.4,5.4,.806,4.7,5.2,9.9,1.4,0.2,1.9,2.3,3.9,17.0,hibbero01
95,George Hill,PG,26,IND,18,18,38.1,4.6,11.5,.401,1.9,5.3,.358,2.7,6.2,.438,.483,3.5,4.2,.829,0.3,3.4,3.7,4.3,1.2,0.2,2.2,2.3,14.6,hillge01
96,Grant Hill*,SF,40,LAC,1,0,20.0,2.0,4.0,.500,0.0,0.0,,2.0,4.0,.500,.500,0.0,0.0,,2.0,2.0,4.0,2.0,0.0,0.0,1.0,5.0,4.0,hillgr01
97,Jordan Hill,PF,25,LAL,3,0,10.3,1.7,3.3,.500,0.0,0.0,,1.7,3.3,.500,.500,0.0,0.0,,0.7,3.0,3.7,0.3,0.0,0.7,0.0,0.7,3.3,hilljo01
98,Kirk Hinrich,PG,32,CHI,4,4,40.5,4.0,9.3,.432,1.0,2.8,.364,3.0,6.5,.462,.486,2.3,3.5,.643,0.3,2.5,2.8,5.8,2.0,0.3,2.0,3.5,11.3,hinriki01
99,Ryan Hollins,C,28,LAC,5,0,7.4,1.0,1.8,.556,0.0,0.0,,1.0,1.8,.556,.556,0.2,0.4,.500,0.6,0.4,1.0,0.4,0.0,0.4,0.4,2.0,2.2,holliry01
100,Al Horford,C,26,ATL,6,6,36.3,6.8,13.8,.494,0.0,0.0,,6.8,13.8,.494,.494,3.0,4.5,.667,2.0,6.8,8.8,3.0,1.0,0.8,1.5,2.8,16.7,horfoal01
101,Dwight Howard,C,27,LAL,4,4,31.5,6.5,10.5,.619,0.0,0.0,,6.5,10.5,.619,.619,4.0,9.0,.444,2.5,8.3,10.8,1.0,0.5,2.0,4.0,4.3,17.0,howardw01
102,Kris Humphries,PF,27,BRK,7,0,11.9,2.0,4.4,.452,0.0,0.0,,2.0,4.4,.452,.452,0.4,1.0,.429,1.4,1.9,3.3,0.1,0.1,0.4,0.3,2.1,4.4,humphkr01
103,Serge Ibaka,PF,23,OKC,11,11,33.3,5.4,12.3,.437,0.4,0.8,.444,5.0,11.5,.437,.452,1.7,2.2,.792,3.5,4.8,8.4,0.7,0.0,3.0,0.6,3.5,12.8,ibakase01
104,Andre Iguodala,SG,29,DEN,6,6,40.5,6.3,12.7,.500,2.3,4.8,.483,4.0,7.8,.511,.592,3.0,4.2,.720,1.5,6.5,8.0,5.3,2.0,0.3,2.8,1.5,18.0,iguodan01
105,Ersan İlyasova,PF,25,MIL,4,4,29.3,5.0,11.5,.435,1.0,2.5,.400,4.0,9.0,.444,.478,0.5,0.5,1.000,2.5,4.8,7.3,1.8,1.3,0.3,1.5,2.0,11.5,ilyaser01
106,Jarrett Jack,SG,29,GSW,12,4,35.5,6.5,12.8,.506,0.6,2.0,.292,5.9,10.8,.546,.529,3.6,4.0,.896,0.6,3.8,4.4,4.7,0.9,0.3,3.2,2.2,17.2,jackja01
107,Reggie Jackson,PG,22,OKC,11,9,33.5,5.2,10.8,.479,1.2,3.9,.302,4.0,6.9,.579,.534,2.4,2.6,.897,0.4,4.5,4.9,3.6,0.5,0.5,1.9,3.1,13.9,jacksre01
108,LeBron James,PF,28,MIA,23,23,41.7,9.2,18.8,.491,1.6,4.2,.375,7.7,14.6,.524,.532,5.9,7.6,.777,1.6,6.8,8.4,6.6,1.8,0.8,3.0,1.9,25.9,jamesle01
109,Antawn Jamison,PF,36,LAL,4,0,19.8,2.5,5.8,.435,1.3,3.0,.417,1.3,2.8,.455,.543,1.0,1.5,.667,0.3,1.5,1.8,0.3,0.3,0.5,0.8,2.3,7.3,jamisan01
110,Richard Jefferson,SF,32,GSW,7,0,5.6,0.6,1.3,.444,0.3,0.4,.667,0.3,0.9,.333,.556,0.4,1.3,.333,0.3,0.7,1.0,0.1,0.1,0.1,0.0,0.7,1.9,jefferi01
111,John Jenkins,SG,21,ATL,4,0,6.0,0.0,0.8,.000,0.0,0.3,.000,0.0,0.5,.000,.000,0.0,0.0,,0.0,0.5,0.5,0.8,0.0,0.0,0.5,0.5,0.0,jenkijo01
112,Brandon Jennings,PG,23,MIL,4,4,33.3,4.3,14.3,.298,1.5,7.0,.214,2.8,7.3,.379,.351,3.3,4.5,.722,0.3,2.0,2.3,4.0,2.3,0.3,2.8,1.5,13.3,jennibr01
113,Ivan Johnson,PF,28,ATL,6,0,18.0,2.0,4.3,.462,0.0,0.0,,2.0,4.3,.462,.462,2.0,3.0,.667,1.5,1.8,3.3,0.5,0.7,0.5,1.0,3.8,6.0,johnsiv01
114,Joe Johnson,SG,31,BRK,7,7,38.7,6.1,14.7,.417,1.4,5.6,.256,4.7,9.1,.516,.466,1.1,1.3,.889,0.6,2.6,3.1,2.7,1.1,0.0,1.7,1.9,14.9,johnsjo02
115,Orlando Johnson,SG,23,IND,12,0,2.3,0.2,0.9,.182,0.1,0.3,.333,0.1,0.7,.125,.227,0.4,0.8,.556,0.0,0.3,0.3,0.1,0.0,0.0,0.1,0.0,0.8,johnsor01
116,Dahntay Jones,SF,32,ATL,5,0,3.8,0.2,0.8,.250,0.0,0.0,,0.2,0.8,.250,.250,0.4,0.4,1.000,0.0,0.2,0.2,0.0,0.0,0.0,0.2,0.2,0.8,jonesda02
117,Dwayne Jones,PF,29,GSW,2,0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jonesdw02
118,James Jones,SF,32,MIA,9,0,3.7,0.3,0.8,.429,0.3,0.4,.750,0.0,0.3,.000,.643,0.0,0.0,,0.0,0.3,0.3,0.0,0.0,0.1,0.2,0.3,1.0,jonesja02
119,Perry Jones,SF,21,OKC,1,0,5.0,0.0,1.0,.000,0.0,0.0,,0.0,1.0,.000,.000,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,jonespe01
120,Terrence Jones,PF,21,HOU,2,0,17.5,2.0,5.0,.400,0.0,1.0,.000,2.0,4.0,.500,.400,0.0,1.5,.000,2.5,5.0,7.5,0.5,0.0,0.5,0.5,1.0,4.0,joneste01
121,DeAndre Jordan,C,24,LAC,6,6,24.0,1.7,3.7,.455,0.0,0.0,,1.7,3.7,.455,.455,0.3,1.5,.222,2.5,3.8,6.3,0.2,0.2,1.7,1.5,3.0,3.7,jordade01
122,Cory Joseph,PG,21,SAS,20,0,9.6,1.3,2.8,.464,0.1,0.6,.182,1.2,2.3,.533,.482,0.3,0.6,.455,0.4,1.2,1.6,1.2,0.3,0.1,0.5,0.8,3.0,josepco01
123,Jason Kidd*,SG,39,NYK,12,0,20.6,0.3,2.1,.120,0.3,1.4,.176,0.0,0.7,.000,.180,0.2,0.2,1.000,0.6,2.9,3.5,2.0,1.0,0.3,1.1,1.0,0.9,kiddja01
124,Kyle Korver,SF,31,ATL,6,2,29.5,3.2,8.2,.388,2.0,5.7,.353,1.2,2.5,.467,.510,1.8,2.0,.917,0.0,3.3,3.3,0.7,0.3,0.7,1.0,2.3,10.2,korveky01
125,Kosta Koufos,C,23,DEN,6,2,16.7,1.2,3.2,.368,0.2,0.2,1.000,1.0,3.0,.333,.395,0.8,1.0,.833,1.5,2.0,3.5,0.5,0.5,0.7,0.3,2.2,3.3,koufoko01
126,Carl Landry,PF,29,GSW,12,3,20.5,4.3,8.3,.520,0.0,0.0,,4.3,8.3,.520,.520,3.2,4.3,.731,1.8,3.3,5.2,1.4,0.6,0.2,1.6,2.4,11.8,landrca01
127,Ty Lawson,PG,25,DEN,6,6,39.3,8.0,18.2,.440,0.7,3.5,.190,7.3,14.7,.500,.459,4.7,5.5,.848,0.8,2.5,3.3,8.0,1.7,0.0,2.2,2.2,21.3,lawsoty01
128,Courtney Lee,SG,27,BOS,4,0,9.8,0.3,1.3,.200,0.0,0.5,.000,0.3,0.8,.333,.200,1.0,1.0,1.000,0.0,0.5,0.5,0.3,0.5,0.0,0.0,0.8,1.5,leeco01
129,David Lee,PF,29,GSW,6,1,10.8,2.2,5.5,.394,0.0,0.0,,2.2,5.5,.394,.394,0.7,1.0,.667,1.0,3.7,4.7,0.8,0.5,0.2,0.8,0.8,5.0,leeda02
130,Kawhi Leonard,SF,21,SAS,21,21,36.9,5.5,10.0,.545,1.1,2.8,.390,4.4,7.2,.605,.600,1.5,2.3,.633,2.4,6.7,9.0,1.0,1.8,0.5,1.1,1.9,13.5,leonaka01
131,Jon Leuer,PF,23,MEM,5,0,2.2,0.2,0.4,.500,0.0,0.0,,0.2,0.4,.500,.500,0.0,0.0,,0.4,0.2,0.6,0.0,0.2,0.2,0.0,0.2,0.4,leuerjo01
132,Rashard Lewis,PF,33,MIA,11,0,4.3,0.7,1.8,.400,0.0,0.4,.000,0.7,1.5,.500,.400,0.1,0.2,.500,0.1,0.5,0.6,0.4,0.2,0.2,0.5,0.5,1.5,lewisra02
133,DeAndre Liggins,SG,24,OKC,8,0,8.5,0.4,1.1,.333,0.1,0.6,.200,0.3,0.5,.500,.389,0.1,0.5,.250,0.0,1.8,1.8,0.5,0.1,0.1,0.3,1.3,1.0,liggide01
134,Jeremy Lin,PG,24,HOU,4,3,21.0,1.5,6.0,.250,0.5,3.0,.167,1.0,3.0,.333,.292,0.5,0.5,1.000,0.0,2.0,2.0,2.0,0.5,0.3,2.0,2.3,4.0,linje01
135,Brook Lopez,C,24,BRK,7,7,37.6,8.3,17.6,.472,0.1,0.1,1.000,8.1,17.4,.467,.476,5.6,6.3,.886,4.1,3.3,7.4,1.4,0.9,3.0,2.3,2.9,22.3,lopezbr01
136,Scott Machado,PG,22,GSW,5,0,1.6,0.2,0.4,.500,0.0,0.0,,0.2,0.4,.500,.500,0.2,0.4,.500,0.0,0.2,0.2,0.2,0.0,0.0,0.2,0.2,0.6,machasc01
137,Shelvin Mack,PG,22,ATL,4,0,5.5,1.0,2.3,.444,0.5,1.3,.400,0.5,1.0,.500,.556,0.0,0.0,,0.8,1.0,1.8,1.8,0.0,0.0,0.0,0.0,2.5,macksh01
