Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Player-additional
49,Marquis Daniels,SF,29,BOS,11,0,3.4,0.5,1.2,.385,0.1,0.2,.500,0.4,1.0,.364,.423,0.5,0.5,1.000,0.5,0.5,0.9,0.1,0.0,0.0,0.3,0.4,1.5,daniema01
50,Glen Davis,PF,24,BOS,24,1,20.1,2.5,5.2,.476,0.0,0.1,.000,2.5,5.0,.488,.476,2.4,3.3,.722,1.6,2.9,4.5,0.4,0.8,0.4,0.9,2.3,7.3,davisgl01
51,Carlos Delfino,SF,27,MIL,7,7,32.3,3.7,10.4,.356,2.1,5.3,.405,1.6,5.1,.306,.459,0.4,0.6,.750,0.4,3.6,4.0,2.6,0.7,0.3,1.7,2.0,10.0,delfica01
52,Luol Deng,SF,24,CHI,5,5,40.6,7.4,16.0,.463,0.2,2.4,.083,7.2,13.6,.529,.469,3.8,5.2,.731,1.6,3.4,5.0,1.4,1.2,0.8,0.6,3.0,18.8,denglu01
53,Boris Diaw,PF,27,CHA,4,4,38.0,3.5,7.0,.500,0.3,2.3,.111,3.3,4.8,.684,.518,0.3,0.5,.500,1.8,3.3,5.0,4.0,0.3,0.8,3.0,2.8,7.5,diawbo01
54,Travis Diener,PG,27,POR,2,0,3.5,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,dienetr01
55,Goran Dragić,PG,23,PHO,16,0,14.8,2.7,6.3,.430,0.8,2.5,.325,1.9,3.8,.500,.495,1.4,1.9,.742,0.6,1.2,1.8,2.3,0.3,0.1,1.0,1.1,7.6,dragigo01
56,Jared Dudley,SF,24,PHO,16,0,23.6,2.5,5.4,.465,1.6,3.7,.424,0.9,1.7,.556,.610,1.1,1.8,.607,0.9,2.8,3.8,1.8,1.1,0.4,0.6,2.3,7.6,dudleja01
57,Tim Duncan*,C,33,SAS,10,10,37.3,7.8,15.0,.520,0.1,0.2,.500,7.7,14.8,.520,.523,3.3,6.9,.478,3.0,6.9,9.9,2.6,0.8,1.7,2.4,2.7,19.0,duncati01
58,Kevin Durant,SF,21,OKC,6,6,38.5,7.2,20.5,.350,1.7,5.8,.286,5.5,14.7,.375,.390,9.0,10.3,.871,1.3,6.3,7.7,2.3,0.5,1.3,3.7,2.8,25.0,duranke01
59,Maurice Evans,SF,31,ATL,11,0,13.5,1.0,3.4,.297,0.3,0.9,.300,0.7,2.5,.296,.338,0.0,0.0,,0.4,0.8,1.2,0.2,0.8,0.0,0.5,1.7,2.3,evansma01
60,Jordan Farmar,PG,23,LAL,23,0,13.1,1.7,4.1,.404,0.9,2.2,.400,0.8,1.9,.409,.511,0.4,0.6,.692,0.0,1.1,1.2,1.4,0.7,0.0,0.9,1.3,4.6,farmajo01
61,Raymond Felton,PG,25,CHA,4,4,32.5,4.3,10.5,.405,1.0,3.3,.308,3.3,7.3,.448,.452,2.3,3.0,.750,0.8,1.8,2.5,5.0,0.5,0.0,1.5,2.0,11.8,feltora01
62,Rudy Fernández,SG,24,POR,6,3,19.8,2.0,4.5,.444,1.8,3.8,.478,0.2,0.7,.250,.648,1.0,1.3,.750,0.3,1.3,1.7,1.3,0.2,0.0,0.8,1.2,6.8,fernaru01
63,Kyrylo Fesenko,C,23,UTA,10,9,18.1,1.3,3.0,.433,0.0,0.0,,1.3,3.0,.433,.433,0.7,2.1,.333,0.8,3.1,3.9,1.2,0.0,0.5,1.4,3.0,3.3,fesenky01
64,Michael Finley,SF,36,BOS,18,0,6.0,0.3,1.1,.250,0.2,0.6,.273,0.1,0.5,.222,.325,0.1,0.1,1.000,0.1,0.6,0.6,0.2,0.2,0.0,0.0,0.2,0.8,finlemi01
65,Derek Fisher,PG,35,LAL,23,23,32.8,3.6,8.0,.448,1.2,3.3,.360,2.4,4.7,.509,.522,2.0,2.4,.821,0.4,2.1,2.5,2.8,1.2,0.0,1.6,3.6,10.3,fishede01
66,Channing Frye,C,26,PHO,16,0,27.2,2.7,7.4,.364,1.9,5.4,.349,0.8,2.0,.406,.492,0.9,1.0,.938,0.6,5.0,5.6,0.9,0.8,0.6,0.5,3.1,8.2,fryech01
67,Dan Gadzuric,C,31,MIL,7,0,10.9,1.3,2.4,.529,0.0,0.0,,1.3,2.4,.529,.529,0.1,0.6,.250,1.4,2.0,3.4,0.1,0.1,0.7,0.9,2.1,2.7,gadzuda01
68,Sundiata Gaines,PG,23,UTA,5,0,1.4,1.0,1.2,.833,0.2,0.2,1.000,0.8,1.0,.800,.917,0.0,0.4,.000,0.2,0.2,0.4,0.0,0.0,0.0,0.0,0.2,2.2,gainesu01
69,Kevin Garnett*,PF,33,BOS,23,23,33.3,6.5,13.1,.495,0.0,0.1,.000,6.5,13.0,.498,.495,2.0,2.4,.839,1.4,6.0,7.4,2.5,1.1,0.9,1.3,3.2,15.0,garneke01
70,Pau Gasol*,C,29,LAL,23,23,39.7,7.2,13.3,.539,0.0,0.1,.000,7.2,13.2,.545,.539,5.2,6.9,.759,4.0,7.1,11.1,3.5,0.4,2.1,1.9,2.7,19.6,gasolpa01
71,Daniel Gibson,PG,23,CLE,5,0,4.6,0.4,1.4,.286,0.2,0.8,.250,0.2,0.6,.333,.357,0.4,0.4,1.000,0.0,0.6,0.6,0.2,0.0,0.0,0.4,0.6,1.4,gibsoda01
72,Taj Gibson,PF,24,CHI,5,5,29.0,3.2,7.6,.421,0.0,0.0,,3.2,7.6,.421,.421,1.2,2.2,.545,1.8,5.2,7.0,0.6,0.2,0.6,0.4,3.4,7.6,gibsota01
73,Manu Ginóbili*,SG,32,SAS,10,10,35.2,5.8,14.0,.414,2.0,6.0,.333,3.8,8.0,.475,.486,5.8,6.7,.866,0.4,3.3,3.7,6.0,2.6,0.2,3.0,3.0,19.4,ginobma01
74,Marcin Gortat,C,25,ORL,14,0,15.1,1.2,1.9,.654,0.0,0.0,,1.2,1.9,.654,.654,0.6,0.8,.727,1.7,2.7,4.4,0.6,0.2,0.3,0.2,2.1,3.0,gortama01
75,Joey Graham,SF,27,DEN,4,0,7.3,2.5,4.3,.588,0.3,0.8,.333,2.3,3.5,.643,.618,0.8,1.3,.600,1.0,1.5,2.5,0.0,0.5,0.3,0.3,1.5,6.0,grahajo01
76,Stephen Graham,SG,27,CHA,2,0,2.5,0.0,2.0,.000,0.0,0.5,.000,0.0,1.5,.000,.000,0.0,0.0,,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.0,grahast01
77,Jeff Green,PF,23,OKC,6,6,37.3,3.8,11.7,.329,1.3,4.5,.296,2.5,7.2,.349,.386,2.8,3.3,.850,1.0,3.7,4.7,1.7,0.7,0.5,1.0,2.7,11.8,greenje02
78,James Harden,SG,20,OKC,6,0,20.0,2.0,5.2,.387,1.0,2.7,.375,1.0,2.5,.400,.484,2.7,3.2,.842,0.2,2.3,2.5,1.8,1.0,0.2,0.5,2.3,7.7,hardeja01
79,Udonis Haslem,PF,29,MIA,5,0,28.4,2.6,7.4,.351,0.0,0.0,,2.6,7.4,.351,.351,0.8,1.2,.667,1.8,5.6,7.4,0.8,0.2,0.2,1.0,3.6,6.0,hasleud01
80,Brendan Haywood,C,30,DAL,6,2,23.2,2.0,3.5,.571,0.0,0.0,,2.0,3.5,.571,.571,2.0,3.3,.600,3.0,3.2,6.2,0.5,1.2,1.7,0.5,2.3,6.0,haywobr01
81,J.J. Hickson,PF,21,CLE,11,0,7.2,1.3,2.0,.636,0.0,0.0,,1.3,2.0,.636,.636,1.0,1.5,.688,0.1,0.7,0.8,0.1,0.0,0.0,0.5,0.8,3.5,hicksjj01
82,Nenê,C,27,DEN,5,5,33.8,3.6,5.8,.621,0.0,0.0,,3.6,5.8,.621,.621,4.2,7.2,.583,1.6,4.2,5.8,2.2,1.2,0.2,0.8,3.4,11.4,hilarne01
83,George Hill,PG,23,SAS,10,8,34.4,4.6,10.2,.451,1.1,2.9,.379,3.5,7.3,.479,.505,3.1,3.7,.838,0.5,2.6,3.1,0.7,1.0,0.2,0.8,2.1,13.4,hillge01
84,Grant Hill*,SF,37,PHO,16,16,28.3,3.7,7.7,.480,0.2,1.0,.188,3.5,6.7,.523,.492,2.1,2.4,.868,0.8,5.1,5.8,2.3,0.8,0.6,1.2,2.9,9.6,hillgr01
85,Kirk Hinrich,SG,29,CHI,5,5,39.2,4.4,10.4,.423,1.6,3.2,.500,2.8,7.2,.389,.500,2.0,2.8,.714,0.2,4.2,4.4,4.0,1.4,0.0,0.4,2.8,12.4,hinriki01
86,Al Horford,C,23,ATL,11,11,35.3,6.1,11.6,.523,0.1,0.1,1.000,6.0,11.5,.520,.527,2.4,2.8,.839,2.5,6.5,9.0,1.8,0.7,1.7,1.4,3.2,14.6,horfoal01
87,Dwight Howard,C,24,ORL,14,14,35.5,6.1,10.0,.614,0.0,0.0,,6.1,10.0,.614,.614,5.9,11.3,.519,2.7,8.4,11.1,1.4,0.8,3.5,3.6,4.2,18.1,howardw01
88,Juwan Howard,C,36,POR,6,0,14.5,1.7,3.2,.526,0.0,0.0,,1.7,3.2,.526,.526,0.0,0.0,,1.3,1.3,2.7,0.7,0.2,0.2,0.5,3.3,3.3,howarju01
89,Larry Hughes,SG,31,CHA,4,0,14.5,2.0,4.3,.471,1.0,2.5,.400,1.0,1.8,.571,.588,1.0,1.8,.571,0.3,3.0,3.3,1.5,0.0,0.0,0.8,2.0,6.0,hughela01
90,Serge Ibaka,PF,20,OKC,6,0,25.5,3.3,5.8,.571,0.0,0.0,,3.3,5.8,.571,.571,1.2,1.7,.700,2.2,4.3,6.5,0.3,0.3,2.0,1.0,3.2,7.8,ibakase01
91,Zydrunas Ilgauskas,C,34,CLE,7,0,9.9,0.7,1.9,.385,0.0,0.0,,0.7,1.9,.385,.385,0.3,0.4,.667,1.0,0.6,1.6,0.4,0.0,1.0,0.1,1.4,1.7,ilgauzy01
92,D.J. Mbenga,C,29,LAL,3,0,4.0,0.7,2.0,.333,0.0,0.0,,0.7,2.0,.333,.333,0.3,0.3,1.000,0.0,1.7,1.7,0.3,0.0,0.0,0.0,0.7,1.7,mbengdj01
93,Ersan İlyasova,PF,22,MIL,7,0,22.4,3.4,7.1,.480,0.7,2.0,.357,2.7,5.1,.528,.530,2.1,2.6,.833,3.0,4.6,7.6,0.4,0.7,0.1,1.4,2.0,9.7,ilyaser01
94,Royal Ivey,SG,28,MIL,3,0,3.7,0.7,2.0,.333,0.0,0.7,.000,0.7,1.3,.500,.333,0.0,0.0,,0.0,0.0,0.0,0.7,0.0,0.3,0.3,0.3,1.3,iveyro01
95,Stephen Jackson,SG,31,CHA,4,4,39.0,6.0,16.8,.358,0.8,4.5,.167,5.3,12.3,.429,.381,5.3,6.5,.808,1.5,3.5,5.0,3.8,1.3,0.3,4.3,3.3,18.0,jacksst02
96,LeBron James,SF,25,CLE,11,11,41.8,9.6,19.2,.502,1.8,4.5,.400,7.8,14.6,.534,.550,8.0,10.9,.733,1.4,7.9,9.3,7.6,1.7,1.8,3.8,2.1,29.1,jamesle01
97,Antawn Jamison,PF,33,CLE,11,11,34.1,5.8,12.5,.467,0.9,3.5,.256,4.9,8.9,.551,.504,2.7,3.7,.732,1.5,5.9,7.4,1.3,0.6,1.0,1.6,3.5,15.3,jamisan01
98,Othyus Jeffers,SG,24,UTA,6,0,1.7,0.2,1.0,.167,0.0,0.0,,0.2,1.0,.167,.167,0.0,0.2,.000,0.2,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.3,jeffeot01
99,Richard Jefferson,SF,29,SAS,10,10,33.4,3.4,7.0,.486,0.1,0.5,.200,3.3,6.5,.508,.493,2.5,3.3,.758,0.8,4.5,5.3,1.8,0.6,0.6,1.5,2.0,9.4,jefferi01
100,Brandon Jennings,PG,20,MIL,7,7,35.6,7.0,17.1,.408,1.7,5.9,.293,5.3,11.3,.468,.458,3.0,3.7,.808,0.7,2.3,3.0,3.6,1.1,0.6,1.1,2.7,18.7,jennibr01
101,Anthony Johnson,PG,35,ORL,1,0,5.0,1.0,2.0,.500,0.0,1.0,.000,1.0,1.0,1.000,.500,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,johnsan02
102,James Johnson,PF,22,CHI,4,0,5.0,0.0,0.5,.000,0.0,0.3,.000,0.0,0.3,.000,.000,0.0,0.0,,0.3,0.0,0.3,0.3,0.0,0.0,0.5,2.8,0.0,johnsja01
103,Joe Johnson,SG,28,ATL,11,11,40.0,7.0,18.1,.387,0.8,3.7,.220,6.2,14.4,.430,.410,3.1,3.8,.810,1.8,3.3,5.1,5.0,0.9,0.3,2.3,2.0,17.9,johnsjo02
104,Dwayne Jones,PF,26,PHO,2,0,5.0,0.5,1.0,.500,0.0,0.0,,0.5,1.0,.500,.500,1.5,2.0,.750,0.5,2.0,2.5,0.0,0.0,0.0,0.5,0.0,2.5,jonesdw02
105,James Jones,SF,29,MIA,1,0,9.0,0.0,1.0,.000,0.0,1.0,.000,0.0,0.0,,.000,2.0,2.0,1.000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,jonesja02
106,Jason Kidd*,PG,36,DAL,6,6,40.5,2.3,7.7,.304,1.5,4.7,.321,0.8,3.0,.278,.402,1.8,2.0,.917,1.0,5.8,6.8,7.0,2.3,0.2,1.5,2.5,8.0,kiddja01
107,Andrei Kirilenko,SF,28,UTA,2,0,15.0,2.5,5.0,.500,0.0,0.5,.000,2.5,4.5,.556,.500,0.5,0.5,1.000,1.5,1.5,3.0,0.0,0.5,0.5,0.0,1.0,5.5,kirilan01
108,Kyle Korver,SG,28,UTA,10,0,21.0,3.2,6.1,.525,1.1,2.3,.478,2.1,3.8,.553,.615,0.8,0.9,.889,0.0,1.1,1.1,1.3,0.5,0.0,0.7,2.2,8.3,korveky01
109,Kosta Koufos,C,20,UTA,9,0,3.4,0.4,1.1,.400,0.0,0.0,,0.4,1.1,.400,.400,0.0,0.0,,0.4,0.6,1.0,0.0,0.0,0.1,0.2,0.2,0.9,koufoko01
110,Nenad Krstić,C,26,OKC,6,6,21.5,2.5,6.2,.405,0.0,0.0,,2.5,6.2,.405,.405,2.2,2.3,.929,2.5,3.3,5.8,0.7,0.5,0.7,0.8,2.5,7.2,krstine01
111,Ty Lawson,PG,22,DEN,6,0,19.7,2.5,5.8,.429,0.7,1.7,.400,1.8,4.2,.440,.486,2.2,3.2,.684,0.7,0.7,1.3,2.7,1.0,0.0,1.3,3.0,7.8,lawsoty01
112,Rashard Lewis,PF,30,ORL,14,14,36.6,4.7,10.2,.462,2.0,5.4,.373,2.7,4.9,.559,.559,1.4,1.8,.800,1.1,4.6,5.6,2.3,1.1,0.7,1.8,2.7,12.9,lewisra02
113,Robin Lopez,C,21,PHO,6,6,17.3,3.2,5.8,.543,0.0,0.0,,3.2,5.8,.543,.543,1.5,1.5,1.000,2.0,2.0,4.0,0.0,0.3,0.2,0.5,1.8,7.8,lopezro01
114,Jamaal Magloire,C,31,MIA,1,0,5.0,0.0,2.0,.000,0.0,0.0,,0.0,2.0,.000,.000,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,magloja01
115,Ian Mahinmi,C,23,SAS,2,0,9.5,1.5,3.0,.500,0.0,0.0,,1.5,3.0,.500,.500,1.5,2.0,.750,0.0,1.0,1.0,0.0,0.0,0.5,1.0,1.5,4.5,mahinia01
116,Shawn Marion,SF,31,DAL,6,6,24.7,4.0,9.8,.407,0.0,0.7,.000,4.0,9.2,.436,.407,0.7,0.8,.800,1.2,3.0,4.2,1.0,0.2,0.5,1.3,2.0,8.7,mariosh01
117,Kenyon Martin,PF,32,DEN,6,6,34.2,4.0,8.3,.480,0.0,0.2,.000,4.0,8.2,.490,.480,2.0,3.2,.632,2.3,6.0,8.3,1.3,1.5,1.2,1.8,4.5,10.0,martike01
118,Roger Mason,SG,29,SAS,6,0,10.2,0.2,2.0,.083,0.2,1.2,.143,0.0,0.8,.000,.125,0.0,0.0,,0.0,0.7,0.7,0.3,0.2,0.0,0.3,2.0,0.5,masonro01
119,Wesley Matthews,SG,23,UTA,10,10,37.1,3.9,10.1,.386,1.5,4.2,.357,2.4,5.9,.407,.460,3.9,4.8,.813,1.0,3.4,4.4,1.7,1.8,0.5,1.5,3.4,13.2,matthwe02
