Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Player-additional
47,Antonio Daniels,SG,31,WAS,4,4,44.0,4.3,9.5,.447,0.3,1.3,.200,4.0,8.3,.485,.461,4.5,5.3,.857,0.5,4.0,4.5,11.8,1.3,0.3,1.8,1.0,13.3,daniean01
48,Baron Davis,PG,27,GSW,11,11,40.5,8.9,17.4,.513,2.3,6.1,.373,6.6,11.3,.589,.579,5.2,6.7,.770,1.0,3.5,4.5,6.5,2.9,0.6,2.9,4.2,25.3,davisba01
49,Dale Davis,C,37,DET,8,0,6.4,0.4,1.0,.375,0.0,0.0,,0.4,1.0,.375,.375,0.3,0.5,.500,0.6,0.9,1.5,0.1,0.3,0.3,0.3,1.8,1.0,davisda01
50,Carlos Delfino,SG,24,DET,16,0,8.4,0.9,2.3,.405,0.2,1.0,.188,0.8,1.3,.571,.446,0.3,0.4,.667,0.4,0.9,1.3,0.5,0.3,0.1,0.4,0.8,2.3,delfica01
51,Luol Deng,SF,21,CHI,10,10,41.0,8.8,16.8,.524,0.0,0.1,.000,8.8,16.7,.527,.524,4.6,5.7,.807,3.0,5.7,8.7,2.4,1.0,0.7,2.3,2.2,22.2,denglu01
52,Boris Diaw,PF,24,PHO,10,0,23.5,2.8,5.9,.475,0.0,0.6,.000,2.8,5.3,.528,.475,1.0,1.5,.667,1.3,1.9,3.2,3.0,0.7,0.2,1.7,1.8,6.6,diawbo01
53,Yakhouba Diawara,SG,24,DEN,1,0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,diawaya01
54,DeSagana Diop,C,25,DAL,6,3,23.3,1.5,2.5,.600,0.0,0.0,,1.5,2.5,.600,.600,0.5,1.2,.429,2.7,4.2,6.8,0.3,0.5,1.7,0.7,3.5,3.5,diopde01
55,Juan Dixon,SG,28,TOR,6,0,10.5,1.3,3.5,.381,0.3,1.3,.250,1.0,2.2,.462,.429,0.0,0.0,,0.0,0.7,0.7,0.5,1.2,0.0,1.7,1.0,3.0,dixonju01
56,Michael Doleac,C,29,MIA,1,0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,doleami01
57,Keyon Dooling,SG,26,ORL,4,0,16.3,3.0,6.3,.480,0.3,0.8,.333,2.8,5.5,.500,.500,1.0,1.5,.667,0.3,1.5,1.8,1.3,0.5,0.3,0.5,1.8,7.3,doolike01
58,Chris Duhon,PG,24,CHI,9,0,19.1,1.0,3.4,.290,0.7,2.1,.316,0.3,1.3,.250,.387,0.9,1.1,.800,0.3,1.4,1.8,2.3,0.3,0.1,0.8,1.3,3.6,duhonch01
59,Tim Duncan*,C,30,SAS,20,20,36.8,8.7,16.7,.521,0.0,0.0,,8.7,16.7,.521,.521,4.8,7.5,.644,3.7,7.8,11.5,3.3,0.7,3.1,3.0,3.0,22.2,duncati01
60,Monta Ellis,SG,21,GSW,11,6,21.6,2.9,7.5,.390,0.1,0.8,.111,2.8,6.6,.425,.396,2.1,2.5,.821,0.7,1.5,2.3,0.9,0.9,0.2,1.8,2.1,8.0,ellismo01
61,Francisco Elson,C,30,SAS,20,8,11.5,1.3,2.2,.591,0.0,0.1,.000,1.3,2.2,.605,.591,0.7,1.0,.700,1.1,2.0,3.1,0.1,0.4,0.3,1.0,2.1,3.3,elsonfr01
62,Maurice Evans,SG,28,LAL,5,0,16.4,2.0,5.2,.385,1.0,2.6,.385,1.0,2.6,.385,.481,0.0,0.0,,0.6,1.0,1.6,0.6,0.4,0.0,0.0,0.8,5.0,evansma01
63,Jordan Farmar,PG,20,LAL,5,5,22.8,2.4,5.6,.429,0.4,2.0,.200,2.0,3.6,.556,.464,1.2,1.4,.857,0.2,2.6,2.8,1.6,1.2,0.2,1.0,1.8,6.4,farmajo01
64,Michael Finley,SF,33,SAS,20,20,26.9,3.7,8.9,.410,2.2,5.3,.419,1.5,3.7,.397,.534,1.8,2.0,.897,0.4,2.5,2.9,1.1,0.6,0.2,0.7,1.4,11.3,finlemi01
65,Derek Fisher,SG,32,UTA,16,14,27.8,3.1,7.6,.405,0.8,2.0,.375,2.3,5.6,.416,.455,2.6,2.8,.933,0.3,1.3,1.6,2.6,1.0,0.1,1.2,3.2,9.5,fishede01
66,T.J. Ford,PG,23,TOR,6,5,22.7,6.2,12.7,.487,0.8,1.7,.500,5.3,11.0,.485,.520,2.8,3.5,.810,0.8,0.8,1.7,4.0,1.2,0.3,2.3,1.2,16.0,fordtj01
67,Adonal Foyle,C,31,GSW,3,0,2.0,0.3,0.3,1.000,0.0,0.0,,0.3,0.3,1.000,1.000,0.0,0.0,,0.0,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.7,foylead01
68,Devean George,SF,29,DAL,6,1,18.2,0.8,4.2,.200,0.5,2.0,.250,0.3,2.2,.154,.260,1.3,1.7,.800,0.7,2.3,3.0,0.7,1.0,0.3,1.2,2.0,3.5,georgde01
69,Daniel Gibson,PG,20,CLE,20,2,20.1,2.5,5.8,.431,1.4,3.3,.409,1.2,2.5,.460,.547,1.9,2.2,.884,0.5,1.2,1.6,1.1,0.6,0.2,0.5,1.7,8.3,gibsoda01
70,Manu Ginóbili*,SG,29,SAS,20,0,30.1,5.0,12.4,.401,1.9,5.0,.384,3.1,7.4,.412,.478,4.9,5.8,.836,0.8,4.7,5.5,3.7,1.7,0.2,2.1,3.1,16.7,ginobma01
71,Gordan Giriček,SG,29,UTA,17,3,18.1,2.2,5.4,.418,0.8,1.5,.538,1.4,3.8,.369,.495,0.8,0.9,.875,0.2,1.4,1.6,1.0,0.2,0.1,1.3,2.2,6.1,giricgo01
72,Drew Gooden,PF,25,CLE,20,20,30.3,5.0,10.1,.493,0.0,0.1,.000,5.0,10.0,.497,.493,1.5,2.0,.769,2.5,5.6,8.0,1.0,0.5,0.5,1.4,3.1,11.4,goodedr01
73,Ben Gordon,SG,23,CHI,10,10,39.5,6.1,14.7,.415,2.4,5.5,.436,3.7,9.2,.402,.497,5.8,6.3,.921,0.9,2.9,3.8,3.8,0.9,0.1,3.4,3.4,20.4,gordobe01
74,Joey Graham,SF,24,TOR,6,3,18.2,1.0,3.5,.286,0.0,0.2,.000,1.0,3.3,.300,.286,0.7,0.8,.800,0.2,3.2,3.3,0.3,0.7,0.0,1.0,2.0,2.7,grahajo01
75,Adrian Griffin,SF,32,CHI,4,0,2.3,0.0,1.5,.000,0.0,0.0,,0.0,1.5,.000,.000,0.0,0.0,,0.3,0.0,0.3,0.0,0.3,0.0,0.0,0.3,0.0,griffad01
76,Richard Hamilton,SG,28,DET,16,16,39.9,6.8,15.8,.429,0.5,1.3,.400,6.3,14.5,.431,.444,4.8,5.6,.865,2.0,2.3,4.3,3.8,0.9,0.1,1.9,3.8,18.8,hamilri01
77,Matt Harpring,SF,30,UTA,17,0,25.5,3.6,8.0,.456,0.0,0.2,.000,3.6,7.8,.470,.456,2.0,2.8,.723,1.9,2.9,4.8,1.4,0.4,0.2,1.3,2.4,9.3,harprma01
78,Al Harrington,PF,26,GSW,11,5,23.8,3.5,8.9,.398,1.4,3.5,.395,2.2,5.5,.400,.474,1.7,2.7,.633,1.5,3.1,4.6,0.5,0.5,0.6,0.9,3.6,10.2,harrial01
79,Devin Harris,PG,23,DAL,6,6,27.2,5.2,10.5,.492,0.5,1.7,.300,4.7,8.8,.528,.516,2.3,3.2,.737,0.2,1.8,2.0,5.0,1.0,0.2,1.5,3.8,13.2,harride01
80,Udonis Haslem,PF,26,MIA,4,4,25.8,3.0,6.3,.480,0.0,0.0,,3.0,6.3,.480,.480,1.5,2.0,.750,1.0,4.3,5.3,1.0,0.3,0.5,0.5,3.5,7.5,hasleud01
81,Chuck Hayes,PF,23,HOU,7,7,28.1,1.7,2.4,.706,0.0,0.1,.000,1.7,2.3,.750,.706,0.3,0.7,.400,2.0,4.4,6.4,0.4,1.3,0.4,1.0,3.1,3.7,hayesch01
82,Jarvis Hayes,SF,25,WAS,4,4,34.8,3.8,11.5,.326,1.8,4.8,.368,2.0,6.8,.296,.402,1.5,1.8,.857,1.0,2.5,3.5,1.0,0.5,0.3,0.0,3.0,10.8,hayesja01
83,Brendan Haywood,C,27,WAS,3,0,11.3,1.7,2.3,.714,0.0,0.0,,1.7,2.3,.714,.714,1.0,1.3,.750,1.0,0.7,1.7,0.3,0.3,0.0,0.3,2.3,4.3,haywobr01
84,Luther Head,SG,24,HOU,7,0,20.1,1.6,5.1,.306,0.9,3.3,.261,0.7,1.9,.385,.389,0.6,1.1,.500,0.3,2.4,2.7,1.1,0.4,0.3,1.0,2.3,4.6,headlu01
85,Nenê,C,24,DEN,5,5,35.8,6.2,10.6,.585,0.0,0.0,,6.2,10.6,.585,.585,2.8,3.6,.778,4.4,3.4,7.8,2.4,0.6,0.6,2.6,4.2,15.2,hilarne01
86,Grant Hill*,SG,34,ORL,4,4,35.8,4.8,9.5,.500,0.0,0.0,,4.8,9.5,.500,.500,5.5,8.3,.667,0.5,5.0,5.5,3.8,0.5,0.3,2.5,2.0,15.0,hillgr01
87,Kirk Hinrich,PG,26,CHI,10,10,36.2,4.4,11.7,.376,1.3,4.3,.302,3.1,7.4,.419,.432,2.0,2.6,.769,0.4,3.8,4.2,7.5,0.9,0.3,2.3,3.7,12.1,hinriki01
88,Robert Horry,PF,36,SAS,18,0,20.1,1.4,3.3,.417,0.7,2.1,.351,0.7,1.3,.522,.525,0.8,0.9,.824,0.9,3.0,3.9,1.6,0.6,1.3,0.8,1.7,4.3,horryro01
89,Eddie House,SG,28,NJN,4,0,4.5,0.5,2.0,.250,0.3,1.5,.167,0.3,0.5,.500,.313,0.0,0.0,,0.0,0.5,0.5,0.3,0.3,0.0,0.5,0.5,1.3,houseed01
90,Dwight Howard,C,21,ORL,4,4,41.8,5.8,10.5,.548,0.0,0.0,,5.8,10.5,.548,.548,3.8,8.3,.455,4.0,10.8,14.8,1.8,0.5,1.0,4.3,3.3,15.3,howardw01
91,Josh Howard,SF,26,DAL,6,6,41.3,8.5,16.5,.515,1.2,3.0,.389,7.3,13.5,.543,.551,3.2,4.5,.704,2.5,7.3,9.8,2.8,2.2,0.8,2.0,3.7,21.3,howarjo01
92,Juwan Howard,PF,33,HOU,7,0,22.4,2.0,5.0,.400,0.0,0.0,,2.0,5.0,.400,.400,1.0,1.6,.636,1.4,3.0,4.4,1.0,0.7,0.0,0.6,1.4,5.0,howarju01
93,Larry Hughes,SG,28,CLE,18,18,35.5,3.8,11.1,.347,1.1,3.0,.352,2.8,8.1,.345,.394,2.6,3.5,.746,0.5,3.4,3.9,2.4,1.4,0.4,2.3,1.9,11.3,hughela01
94,Kris Humphries,PF,21,TOR,6,0,11.5,0.5,1.5,.333,0.0,0.0,,0.5,1.5,.333,.333,0.5,1.3,.375,1.2,1.7,2.8,0.2,0.2,0.3,0.5,1.8,1.5,humphkr01
95,Lindsey Hunter,PG,36,DET,13,0,10.2,0.5,2.4,.226,0.3,1.4,.222,0.2,1.0,.231,.290,0.4,0.4,1.000,0.2,0.6,0.8,1.2,0.5,0.1,0.8,1.7,1.8,hunteli01
96,Zydrunas Ilgauskas,C,31,CLE,20,20,32.5,4.9,9.9,.492,0.0,0.0,,4.9,9.9,.492,.492,2.9,3.4,.838,3.3,6.4,9.7,0.9,0.5,0.8,1.6,3.0,12.6,ilgauzy01
97,Allen Iverson*,SG,31,DEN,5,5,44.6,8.4,22.8,.368,1.0,3.4,.294,7.4,19.4,.381,.390,5.0,6.2,.806,0.0,0.6,0.6,5.8,1.4,0.0,3.0,2.2,22.8,iversal01
98,Luke Jackson,SF,25,TOR,3,0,3.7,0.0,0.0,,0.0,0.0,,0.0,0.0,,,2.0,2.0,1.000,0.3,1.3,1.7,0.3,0.3,0.0,0.3,1.0,2.0,jackslu02
99,Stephen Jackson,SF,28,GSW,11,11,41.3,5.5,14.6,.379,2.4,6.5,.361,3.2,8.1,.393,.460,6.5,7.9,.816,0.5,3.1,3.6,3.6,2.0,0.7,3.7,3.5,19.9,jacksst02
100,LeBron James,SF,22,CLE,20,20,44.7,8.3,20.0,.416,1.1,3.8,.280,7.3,16.2,.448,.442,7.4,9.8,.755,1.3,6.8,8.1,8.0,1.7,0.5,3.3,2.0,25.1,jamesle01
101,Antawn Jamison,PF,30,WAS,4,4,43.3,12.3,25.8,.476,2.3,6.5,.346,10.0,19.3,.519,.519,5.3,7.0,.750,3.3,6.5,9.8,1.3,0.5,1.0,1.8,3.3,32.0,jamisan01
102,Šarūnas Jasikevičius,PG,30,GSW,4,0,1.5,0.0,0.3,.000,0.0,0.0,,0.0,0.3,.000,.000,0.3,0.5,.500,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.3,0.3,jasiksa01
103,Richard Jefferson,SF,26,NJN,12,12,40.8,6.8,14.0,.482,1.1,3.3,.325,5.7,10.7,.531,.521,5.1,5.5,.924,0.3,5.3,5.6,2.3,0.8,0.4,2.3,2.0,19.7,jefferi01
104,Damon Jones,PG,30,CLE,11,0,12.6,0.7,2.4,.308,0.6,2.0,.318,0.1,0.4,.250,.442,0.3,0.3,1.000,0.1,0.7,0.8,1.0,0.0,0.0,0.0,0.9,2.4,jonesda01
105,Eddie Jones,SG,35,MIA,3,2,22.0,0.7,3.0,.222,0.3,2.0,.167,0.3,1.0,.333,.278,1.7,2.0,.833,0.3,1.7,2.0,1.7,0.3,0.3,0.3,2.3,3.3,jonesed02
106,James Jones,SF,26,PHO,11,6,15.5,1.7,3.3,.528,0.7,1.6,.444,1.0,1.6,.611,.639,0.8,1.0,.818,0.3,1.1,1.4,0.3,0.2,0.2,0.4,1.0,5.0,jonesja02
107,Jason Kapono,SF,25,MIA,4,1,19.3,2.0,4.3,.471,0.5,1.0,.500,1.5,3.3,.462,.529,0.5,0.5,1.000,0.0,1.3,1.3,0.5,0.5,0.0,0.3,2.3,5.0,kaponja01
108,Jason Kidd*,PG,33,NJN,12,12,40.3,5.3,12.3,.432,2.8,6.8,.420,2.5,5.6,.448,.547,1.1,2.1,.520,1.9,9.0,10.9,10.9,1.8,0.4,3.4,2.6,14.6,kiddja01
109,Andrei Kirilenko,SF,25,UTA,17,17,31.0,3.2,7.2,.447,0.2,0.5,.333,3.1,6.7,.456,.459,3.0,3.8,.785,1.6,3.6,5.2,2.6,0.9,2.4,2.1,3.1,9.6,kirilan01
110,Linas Kleiza,PF,22,DEN,5,0,13.2,0.6,2.6,.231,0.2,1.2,.167,0.4,1.4,.286,.269,0.2,0.4,.500,0.0,1.6,1.6,0.4,0.0,0.0,0.0,1.2,1.6,kleizli01
111,John Lucas III,PG,24,HOU,2,0,4.0,0.0,0.5,.000,0.0,0.5,.000,0.0,0.0,,.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,lucasjo02
112,Shawn Marion,SF,28,PHO,11,11,41.4,6.9,13.8,.500,1.1,3.1,.353,5.8,10.7,.542,.539,2.0,3.0,.667,2.5,7.9,10.4,1.2,1.5,1.7,1.1,2.5,16.9,mariosh01
113,Donyell Marshall,PF,33,CLE,19,0,10.7,1.2,3.6,.333,0.7,2.4,.311,0.5,1.3,.375,.435,0.4,0.6,.636,0.6,1.5,2.2,0.3,0.2,0.2,0.3,1.6,3.5,marshdo01
114,Darrick Martin,PG,35,TOR,2,0,4.0,0.0,1.0,.000,0.0,1.0,.000,0.0,0.0,,.000,1.0,1.0,1.000,0.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,1.0,martida01
115,Roger Mason,SG,26,WAS,4,0,14.0,1.8,4.0,.438,1.3,2.5,.500,0.5,1.5,.333,.594,1.3,1.5,.833,0.0,0.5,0.5,0.3,0.3,0.0,0.8,2.5,6.0,masonro01
116,Jason Maxiell,C,23,DET,14,0,10.4,1.6,2.4,.667,0.0,0.1,.000,1.6,2.3,.688,.667,0.9,1.6,.522,0.8,1.6,2.4,0.1,0.3,0.6,0.5,1.5,4.0,maxieja01
117,Antonio McDyess,PF,32,DET,16,0,22.1,2.3,6.6,.349,0.0,0.1,.000,2.3,6.5,.356,.349,1.2,1.6,.731,2.6,4.5,7.1,1.1,0.7,0.9,1.1,3.4,5.8,mcdyean01
118,Tracy McGrady*,SG,27,HOU,7,7,40.0,9.0,22.9,.394,1.3,5.1,.250,7.7,17.7,.435,.422,6.0,8.1,.737,0.7,5.1,5.9,7.3,0.7,0.9,3.0,1.7,25.3,mcgratr01
119,C.J. Miles,SG,19,UTA,1,0,3.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,1.0,2.0,.500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,milescj01
120,Darko Miličić,PF,21,ORL,4,0,28.8,5.0,8.5,.588,0.0,0.0,,5.0,8.5,.588,.588,2.3,4.3,.529,2.5,2.0,4.5,1.0,0.3,1.0,0.5,2.3,12.3,milicda01
