Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Player-additional
102,Carl Landry,PF,25,HOU,13,0,18.5,3.0,5.4,.557,0.0,0.2,.000,3.0,5.2,.574,.557,1.5,2.5,.576,1.2,2.7,3.9,0.2,0.3,0.4,1.1,2.1,7.5,landrca01
103,Acie Law,PG,24,ATL,6,0,4.7,0.5,1.5,.333,0.2,0.5,.333,0.3,1.0,.333,.389,0.2,0.2,1.000,0.2,0.2,0.3,1.0,0.0,0.0,0.2,0.5,1.3,lawac01
104,Courtney Lee,SG,23,ORL,21,16,26.2,3.2,7.3,.435,0.6,2.1,.273,2.6,5.2,.500,.474,1.1,1.2,.885,0.3,1.6,1.9,1.3,0.9,0.1,1.0,2.0,8.0,leeco01
105,Rashard Lewis,PF,29,ORL,24,24,41.1,6.5,14.5,.448,2.2,5.5,.394,4.3,9.0,.481,.523,3.8,4.8,.784,1.2,5.2,6.4,2.9,1.0,0.5,2.1,2.1,19.0,lewisra02
106,Kyle Lowry,PG,22,HOU,13,0,19.5,1.6,4.8,.333,0.3,1.2,.250,1.3,3.6,.362,.365,1.8,2.4,.742,0.6,2.3,2.9,2.5,0.9,0.1,1.3,1.8,5.3,lowryky01
107,Tyronn Lue,PG,31,ORL,1,0,4.0,2.0,2.0,1.000,1.0,1.0,1.000,1.0,1.0,1.000,1.250,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,luety01
108,Jamaal Magloire,C,30,MIA,6,0,7.8,0.2,0.5,.333,0.0,0.0,,0.2,0.5,.333,.333,0.0,0.0,,0.8,1.0,1.8,0.2,0.0,0.0,0.5,1.5,0.3,magloja01
109,Stephon Marbury,PG,31,BOS,14,0,11.9,1.4,4.7,.303,0.2,0.9,.250,1.2,3.9,.315,.326,0.6,0.6,1.000,0.1,0.8,0.9,1.8,0.1,0.0,0.7,1.1,3.7,marbust01
110,Sean Marks,C,33,NOH,5,0,16.0,1.2,2.6,.462,0.0,0.2,.000,1.2,2.4,.500,.462,0.8,1.0,.800,2.0,2.0,4.0,0.0,0.6,0.4,0.4,1.8,3.2,marksse01
111,Donyell Marshall,PF,35,PHI,6,0,8.3,1.0,2.7,.375,0.7,1.8,.364,0.3,0.8,.400,.500,0.0,0.0,,0.0,1.2,1.2,0.0,0.2,0.2,0.3,1.5,2.7,marshdo01
112,Kenyon Martin,PF,31,DEN,16,16,33.6,4.7,9.4,.497,0.1,0.3,.200,4.6,9.1,.507,.500,1.4,2.2,.657,1.5,4.4,5.9,2.1,1.1,0.9,1.6,3.8,10.9,martike01
113,Roger Mason,SG,28,SAS,5,3,21.6,2.4,6.4,.375,1.4,3.8,.368,1.0,2.6,.385,.484,0.4,0.6,.667,0.0,1.6,1.6,1.8,0.2,0.0,0.8,2.0,6.6,masonro01
114,Jason Maxiell,C,25,DET,4,0,16.0,1.3,2.5,.500,0.0,0.0,,1.3,2.5,.500,.500,1.3,2.3,.556,1.8,1.5,3.3,0.5,0.3,0.3,0.3,1.3,3.8,maxieja01
115,Antonio McDyess,PF,34,DET,4,4,34.0,5.8,11.0,.523,0.0,0.0,,5.8,11.0,.523,.523,1.5,1.5,1.000,1.5,7.0,8.5,0.5,0.5,0.8,1.3,4.3,13.0,mcdyean01
116,C.J. Miles,SG,21,UTA,5,0,11.6,1.2,4.0,.300,0.4,1.6,.250,0.8,2.4,.333,.350,0.6,0.8,.750,0.4,1.0,1.4,0.2,0.4,0.2,0.6,1.6,3.4,milescj01
117,Andre Miller,PG,32,PHI,6,6,43.0,8.0,16.8,.475,0.5,1.7,.300,7.5,15.2,.495,.490,4.7,5.7,.824,1.5,4.8,6.3,5.3,1.2,0.2,3.2,2.8,21.2,millean02
118,Brad Miller,C,32,CHI,7,0,26.6,3.4,7.3,.471,0.7,1.0,.714,2.7,6.3,.432,.520,2.7,3.4,.792,1.6,6.3,7.9,1.3,0.3,0.9,3.0,3.6,10.3,millebr01
119,Paul Millsap,PF,23,UTA,5,0,31.0,5.0,9.8,.510,0.0,0.0,,5.0,9.8,.510,.510,1.8,3.6,.500,4.0,4.0,8.0,1.6,0.8,1.0,1.2,3.4,11.8,millspa01
