Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Player-additional
43,Darren Collison,PG,26,LAC,13,0,19.2,2.7,6.9,.389,0.1,0.9,.083,2.6,6.0,.436,.394,3.0,3.5,.867,0.8,1.3,2.1,2.4,0.5,0.1,0.9,1.3,8.5,collida01
44,Nick Collison,PF,33,OKC,17,2,10.8,0.7,1.7,.414,0.1,0.3,.400,0.6,1.4,.417,.448,0.4,0.6,.700,0.7,1.5,2.2,0.8,0.2,0.4,0.4,1.6,1.9,collini01
45,Mike Conley,PG,26,MEM,7,7,38.1,6.3,14.6,.431,0.4,3.9,.111,5.9,10.7,.547,.446,2.9,3.7,.769,0.7,3.9,4.6,7.9,2.0,0.1,2.1,2.0,15.9,conlemi01
46,Chris Copeland,SF,29,IND,12,0,6.8,1.0,2.3,.429,0.5,1.3,.375,0.5,1.0,.500,.536,0.5,0.8,.667,0.1,0.3,0.4,0.1,0.3,0.3,0.4,1.1,3.0,copelch01
47,Jamal Crawford,SG,33,LAC,13,0,24.1,5.2,13.2,.398,2.1,6.1,.342,3.2,7.1,.446,.477,3.0,3.4,.886,0.4,1.1,1.5,2.0,0.9,0.2,1.2,1.8,15.5,crawfja01
48,Jordan Crawford,SG,25,GSW,6,0,9.5,2.0,5.5,.364,0.3,1.2,.286,1.7,4.3,.385,.394,1.8,2.3,.786,0.7,0.8,1.5,0.3,0.2,0.0,0.8,1.2,6.2,crawfjo02
49,Jae Crowder,SF,23,DAL,7,0,11.6,1.1,2.6,.444,0.4,1.0,.429,0.7,1.6,.455,.528,0.0,0.0,,0.6,1.1,1.7,0.3,0.3,0.1,0.4,1.9,2.7,crowdja01
50,Stephen Curry,PG,25,GSW,7,7,42.3,7.3,16.6,.440,3.1,8.1,.386,4.1,8.4,.492,.534,5.3,6.0,.881,0.6,3.0,3.6,8.4,1.7,0.1,3.7,2.6,23.0,curryst01
51,Samuel Dalembert,C,32,DAL,7,7,19.3,1.6,3.4,.458,0.0,0.0,,1.6,3.4,.458,.458,1.4,2.1,.667,3.3,5.1,8.4,0.0,0.3,1.4,0.6,2.1,4.6,dalemsa01
52,Troy Daniels,SG,22,HOU,4,0,17.0,2.3,4.3,.529,2.0,3.8,.533,0.3,0.5,.500,.765,1.3,1.3,1.000,0.8,1.5,2.3,0.3,0.5,0.0,0.5,2.5,7.8,danietr01
53,Ed Davis,PF,24,MEM,7,0,3.6,0.4,1.4,.300,0.0,0.0,,0.4,1.4,.300,.300,0.0,0.1,.000,1.1,1.0,2.1,0.0,0.1,0.4,0.3,0.3,0.9,davised01
54,Glen Davis,PF,28,LAC,13,0,12.2,1.9,3.2,.610,0.0,0.0,,1.9,3.2,.610,.610,0.0,0.0,,1.1,1.7,2.8,0.7,0.2,0.2,0.5,1.8,3.8,davisgl01
55,Austin Daye,SF,25,SAS,1,0,6.0,0.0,2.0,.000,0.0,0.0,,0.0,2.0,.000,.000,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,dayeau01
56,Nando De Colo,SF,26,TOR,1,0,4.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,decolna01
57,DeMar DeRozan,SG,24,TOR,7,7,40.3,6.4,16.7,.385,0.9,2.6,.333,5.6,14.1,.394,.410,10.1,11.3,.899,0.4,3.7,4.1,3.6,1.1,0.3,2.6,3.3,23.9,derozde01
58,Boris Diaw,PF,31,SAS,23,3,26.3,3.5,7.0,.500,0.8,2.0,.400,2.7,5.0,.539,.556,1.4,2.1,.688,1.1,3.7,4.8,3.4,0.6,0.1,1.3,1.9,9.2,diawbo01
59,Toney Douglas,PG,27,MIA,10,0,2.9,0.3,0.9,.333,0.3,0.6,.500,0.0,0.3,.000,.500,0.1,0.2,.500,0.1,0.3,0.4,0.5,0.0,0.0,0.1,0.3,1.0,douglto01
60,Chris Douglas-Roberts,SF,27,CHA,4,0,17.5,2.8,4.0,.688,1.0,2.0,.500,1.8,2.0,.875,.813,3.0,3.5,.857,0.5,1.5,2.0,0.5,0.0,0.0,1.0,2.8,9.5,douglch01
61,Jared Dudley,SF,28,LAC,7,0,6.4,0.4,1.6,.273,0.4,0.9,.500,0.0,0.7,.000,.409,0.0,0.0,,0.0,0.9,0.9,0.3,0.1,0.0,0.0,0.7,1.3,dudleja01
62,Tim Duncan*,C,37,SAS,23,23,32.7,6.5,12.4,.523,0.0,0.1,.000,6.5,12.3,.527,.523,3.3,4.3,.760,2.8,6.3,9.2,2.0,0.3,1.3,1.1,2.3,16.3,duncati01
63,Mike Dunleavy,SF,33,CHI,5,5,32.6,5.0,10.6,.472,2.4,5.2,.462,2.6,5.4,.481,.585,0.8,1.2,.667,1.0,2.6,3.6,2.4,0.6,0.2,1.0,1.4,13.2,dunlemi02
64,Kevin Durant,SF,25,OKC,19,19,42.9,10.2,22.2,.460,2.3,6.6,.344,7.9,15.6,.508,.511,6.9,8.6,.810,1.3,7.6,8.9,3.9,1.0,1.3,3.8,2.2,29.6,duranke01
65,Wayne Ellington,SG,26,DAL,2,0,7.0,1.0,3.0,.333,1.0,3.0,.333,0.0,0.0,,.500,1.0,1.0,1.000,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.5,4.0,ellinwa01
66,Monta Ellis,SG,28,DAL,7,7,35.6,7.4,18.1,.409,1.7,4.9,.353,5.7,13.3,.430,.457,3.9,4.4,.871,0.9,1.6,2.4,2.9,1.3,0.1,2.1,2.7,20.4,ellismo01
67,Landry Fields,SF,25,TOR,3,0,8.7,0.0,0.7,.000,0.0,0.0,,0.0,0.7,.000,.000,0.0,0.0,,0.7,1.7,2.3,0.3,1.3,0.3,0.3,0.7,0.0,fieldla01
68,Derek Fisher,SG,39,OKC,19,0,15.7,1.2,3.8,.315,0.6,2.2,.293,0.6,1.7,.344,.397,0.8,0.8,1.000,0.3,1.4,1.7,0.8,0.7,0.0,0.3,1.4,3.8,fishede01
69,Jamaal Franklin,SG,22,MEM,2,0,2.0,0.0,1.0,.000,0.0,0.0,,0.0,1.0,.000,.000,0.5,1.0,.500,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.5,frankja01
70,Joel Freeland,C,26,POR,9,0,2.7,0.0,0.3,.000,0.0,0.0,,0.0,0.3,.000,.000,0.1,0.2,.500,0.4,0.4,0.9,0.1,0.1,0.1,0.4,0.8,0.1,freeljo01
71,Francisco García,SF,32,HOU,2,0,11.0,1.0,3.0,.333,0.0,1.5,.000,1.0,1.5,.667,.333,1.5,2.0,.750,0.5,0.5,1.0,0.0,0.0,0.0,0.0,1.5,3.5,garcifr01
72,Kevin Garnett*,C,37,BRK,12,12,20.8,2.8,5.3,.524,0.0,0.2,.000,2.8,5.1,.541,.524,1.4,1.9,.739,1.6,4.8,6.3,1.3,0.8,0.4,1.1,2.1,6.9,garneke01
73,Marc Gasol,C,29,MEM,7,7,42.7,6.7,16.6,.405,0.0,0.1,.000,6.7,16.4,.409,.405,3.9,4.9,.794,1.9,5.9,7.7,4.4,1.7,0.9,1.7,3.9,17.3,gasolma01
74,Paul George,SF,23,IND,19,19,41.1,7.3,16.6,.438,2.7,6.8,.403,4.5,9.8,.462,.521,5.3,6.7,.789,0.7,6.9,7.6,3.8,2.2,0.4,2.6,2.9,22.6,georgpa01
75,Taj Gibson,PF,28,CHI,5,0,30.8,6.4,11.4,.561,0.0,0.0,,6.4,11.4,.561,.561,5.4,7.2,.750,4.2,2.0,6.2,0.4,0.4,2.4,1.6,2.4,18.2,gibsota01
76,Manu Ginóbili*,SG,36,SAS,23,0,25.5,4.5,10.3,.439,1.8,4.6,.390,2.7,5.7,.477,.525,3.5,4.1,.862,0.4,2.9,3.3,4.1,1.6,0.1,2.3,2.6,14.3,ginobma01
77,Drew Gooden,C,32,WAS,10,0,14.6,1.4,3.8,.368,0.0,0.4,.000,1.4,3.4,.412,.368,0.6,0.8,.750,2.0,2.2,4.2,0.4,0.3,0.4,0.4,3.0,3.4,goodedr01
78,Marcin Gortat,C,29,WAS,11,11,34.7,5.3,10.7,.492,0.0,0.0,,5.3,10.7,.492,.492,2.5,3.7,.659,3.3,6.6,9.9,1.5,0.5,1.3,1.8,2.0,13.0,gortama01
79,Danny Granger,SF,30,LAC,13,0,10.3,0.8,3.1,.275,0.4,1.7,.227,0.5,1.4,.333,.338,0.5,0.7,.778,0.2,1.4,1.5,0.2,0.5,0.1,0.2,1.8,2.6,grangda01
80,Danny Green,SG,26,SAS,23,23,23.0,3.4,6.9,.491,2.1,4.4,.475,1.3,2.5,.517,.642,0.4,0.5,.818,0.4,2.6,3.0,0.9,1.4,0.7,0.9,2.2,9.3,greenda02
81,Draymond Green,SF,23,GSW,7,4,32.6,4.0,8.6,.467,1.1,4.1,.276,2.9,4.4,.645,.533,2.7,3.4,.792,2.6,5.7,8.3,2.9,1.7,1.7,2.4,4.7,11.9,greendr01
82,Willie Green,SG,32,LAC,5,0,3.8,0.2,1.0,.200,0.2,0.8,.250,0.0,0.2,.000,.300,0.4,0.4,1.000,0.0,1.4,1.4,0.2,0.6,0.0,0.2,0.6,1.0,greenwi01
83,Blake Griffin,PF,24,LAC,13,13,36.8,9.0,18.0,.500,0.1,0.5,.143,8.9,17.5,.511,.502,5.5,7.4,.740,2.7,4.7,7.4,3.8,1.2,1.1,2.4,4.2,23.5,griffbl01
84,Jorge Gutiérrez,PG,25,BRK,2,0,1.5,0.0,0.0,,0.0,0.0,,0.0,0.0,,,1.0,2.0,.500,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,gutiejo01
85,Tyler Hansbrough,PF,28,TOR,3,0,9.7,0.3,1.0,.333,0.0,0.0,,0.3,1.0,.333,.333,1.7,2.0,.833,0.7,1.3,2.0,0.3,0.0,0.0,0.7,2.7,2.3,hansbty01
86,James Harden,SG,24,HOU,6,6,43.8,8.3,22.2,.376,2.7,9.0,.296,5.7,13.2,.430,.436,7.5,8.3,.900,0.8,3.8,4.7,5.8,2.0,0.2,3.5,3.5,26.8,hardeja01
87,Al Harrington,PF,33,WAS,7,0,8.4,0.9,2.1,.400,0.0,1.0,.000,0.9,1.1,.750,.400,0.7,1.0,.714,0.1,2.1,2.3,0.0,0.4,0.0,0.6,2.0,2.4,harrial01
88,Devin Harris,PG,30,DAL,7,0,25.1,4.4,9.4,.470,1.6,3.6,.440,2.9,5.9,.488,.553,1.0,1.1,.875,0.1,2.3,2.4,3.9,0.3,0.3,1.6,1.9,11.4,harride01
89,Udonis Haslem,PF,33,MIA,16,6,10.6,1.1,2.3,.459,0.0,0.0,,1.1,2.3,.459,.459,0.4,0.6,.600,0.8,1.8,2.6,0.3,0.1,0.2,0.1,1.8,2.5,hasleud01
90,Chuck Hayes,C,30,TOR,5,0,7.6,0.4,1.6,.250,0.0,0.0,,0.4,1.6,.250,.250,0.4,0.4,1.000,0.8,0.8,1.6,0.4,0.6,0.0,0.2,1.0,1.2,hayesch01
91,Gerald Henderson,SG,26,CHA,4,4,29.8,3.5,9.3,.378,0.0,2.3,.000,3.5,7.0,.500,.378,2.8,4.3,.647,0.3,3.8,4.0,2.3,1.0,0.3,1.5,3.0,9.8,hendege02
92,Roy Hibbert,C,27,IND,19,19,28.5,3.5,7.7,.449,0.0,0.1,.000,3.5,7.7,.452,.449,2.3,3.0,.772,2.3,3.2,5.5,0.9,0.2,1.4,1.3,3.3,9.3,hibbero01
93,Nenê,PF,31,WAS,10,10,32.5,6.4,13.8,.464,0.0,0.0,,6.4,13.8,.464,.464,0.9,2.6,.346,0.8,4.5,5.3,2.6,0.9,1.1,1.7,3.6,13.7,hilarne01
94,George Hill,PG,27,IND,19,19,36.2,4.2,9.4,.444,1.5,4.1,.364,2.7,5.3,.505,.522,2.3,3.2,.721,0.7,3.1,3.7,3.0,1.2,0.2,1.5,2.3,12.1,hillge01
95,Solomon Hill,SF,22,IND,1,0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hillso01
96,Kirk Hinrich,PG,33,CHI,5,5,33.4,4.6,11.2,.411,1.4,3.8,.368,3.2,7.4,.432,.473,0.4,0.8,.500,0.2,2.8,3.0,4.4,0.8,0.2,2.2,4.4,11.0,hinriki01
97,Ryan Hollins,PF,29,LAC,5,0,1.8,0.2,0.8,.250,0.0,0.0,,0.2,0.8,.250,.250,0.2,0.2,1.000,0.2,0.4,0.6,0.0,0.0,0.0,0.2,0.6,0.6,holliry01
98,Dwight Howard,C,28,HOU,6,6,38.5,9.7,17.7,.547,0.0,0.0,,9.7,17.7,.547,.547,6.7,10.7,.625,4.5,9.2,13.7,1.8,0.7,2.8,3.2,4.2,26.0,howardw01
99,Serge Ibaka,PF,24,OKC,17,17,34.2,5.1,8.6,.592,0.3,0.8,.385,4.8,7.9,.612,.609,1.5,2.0,.765,1.8,5.0,6.8,0.7,0.6,2.5,1.2,3.2,12.1,ibakase01
100,Andre Iguodala,SF,30,GSW,7,7,35.4,4.6,8.9,.516,1.1,2.1,.533,3.4,6.7,.511,.581,2.9,4.7,.606,0.7,4.0,4.7,4.4,1.3,0.3,3.0,2.7,13.1,iguodan01
101,Reggie Jackson,PG,23,OKC,19,4,27.9,3.9,8.5,.466,1.1,2.8,.396,2.8,5.7,.500,.531,2.1,2.3,.886,0.7,3.1,3.8,2.4,0.3,0.2,2.0,2.6,11.1,jacksre01
102,Bernard James,C,28,DAL,2,0,4.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,jamesbe01
103,LeBron James,PF,29,MIA,20,20,38.2,9.6,17.0,.565,1.8,4.3,.407,7.9,12.7,.618,.616,6.5,8.0,.806,0.7,6.4,7.1,4.8,1.8,0.6,3.1,2.3,27.4,jamesle01
104,Al Jefferson,C,29,CHA,3,3,35.3,8.7,17.7,.491,0.0,0.0,,8.7,17.7,.491,.491,1.3,1.7,.800,2.0,7.3,9.3,0.7,0.3,1.7,0.3,2.3,18.7,jeffeal01
105,Amir Johnson,PF,26,TOR,7,7,27.3,4.9,7.4,.654,0.0,0.3,.000,4.9,7.1,.680,.654,1.3,1.7,.750,2.3,3.7,6.0,1.0,0.4,0.6,1.7,4.1,11.0,johnsam01
106,James Johnson,SF,26,MEM,3,0,9.3,1.7,5.0,.333,0.7,1.7,.400,1.0,3.3,.300,.400,2.3,3.3,.700,1.3,0.7,2.0,0.0,0.3,0.0,0.0,1.0,6.3,johnsja01
107,Joe Johnson,SG,32,BRK,12,12,39.1,8.2,15.3,.533,1.8,4.4,.415,6.3,10.9,.580,.592,3.0,3.6,.837,0.8,3.1,3.8,2.9,0.5,0.3,1.6,1.7,21.2,johnsjo02
108,James Jones,SF,33,MIA,15,0,8.4,1.2,2.7,.450,1.0,2.1,.469,0.2,0.5,.375,.638,0.1,0.2,.667,0.2,0.5,0.7,0.3,0.2,0.1,0.0,1.1,3.5,jonesja02
109,Perry Jones,PF,22,OKC,11,0,5.0,0.6,1.6,.389,0.3,0.9,.300,0.4,0.7,.500,.472,0.0,0.0,,0.3,0.5,0.8,0.1,0.0,0.1,0.1,0.8,1.5,jonespe01
110,Terrence Jones,PF,22,HOU,6,2,23.0,3.3,6.5,.513,0.0,0.2,.000,3.3,6.3,.526,.513,1.0,2.0,.500,2.8,3.3,6.2,1.3,0.8,0.5,0.3,2.2,7.7,joneste01
111,DeAndre Jordan,C,25,LAC,13,13,34.0,3.5,4.8,.730,0.0,0.0,,3.5,4.8,.730,.730,2.5,5.8,.434,3.3,9.2,12.5,0.8,0.9,2.5,1.8,3.5,9.6,jordade01
112,Cory Joseph,SG,22,SAS,17,0,5.1,1.0,2.1,.486,0.0,0.2,.000,1.0,1.9,.531,.486,0.8,1.1,.778,0.1,0.5,0.5,0.5,0.2,0.0,0.2,0.4,2.8,josepco01
113,Michael Kidd-Gilchrist,SF,20,CHA,4,4,22.8,3.5,6.8,.519,0.0,0.3,.000,3.5,6.5,.538,.519,1.5,2.5,.600,2.0,4.5,6.5,1.5,0.0,0.5,2.0,3.3,8.5,kiddgmi01
114,Andrei Kirilenko,PF,32,BRK,10,0,14.4,0.7,1.5,.467,0.0,0.0,,0.7,1.5,.467,.467,1.1,1.7,.647,1.0,1.3,2.3,1.0,1.0,0.3,0.3,1.1,2.5,kirilan01
115,Kyle Korver,SG,32,ATL,7,7,35.7,4.3,9.4,.455,3.3,7.7,.426,1.0,1.7,.583,.629,1.6,1.7,.917,0.3,5.0,5.3,0.7,0.6,0.3,1.6,2.1,13.4,korveky01
116,Kosta Koufos,C,24,MEM,7,0,6.4,1.0,2.3,.438,0.0,0.0,,1.0,2.3,.438,.438,0.6,0.6,1.000,1.0,1.1,2.1,0.3,0.3,0.4,0.4,1.0,2.6,koufoko01
117,Ognjen Kuzmić,C,23,GSW,3,0,2.7,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.3,1.0,1.3,0.0,0.0,0.0,0.0,0.7,0.0,kuzmiog01
118,Jeremy Lamb,SG,21,OKC,11,0,9.1,1.5,3.8,.405,0.2,1.3,.143,1.4,2.5,.536,.429,0.4,0.4,1.000,0.4,1.1,1.5,0.6,0.6,0.1,0.3,0.7,3.6,lambje01
119,Shane Larkin,PG,21,DAL,2,0,5.0,0.0,1.5,.000,0.0,0.5,.000,0.0,1.0,.000,.000,0.0,0.0,,0.0,0.5,0.5,1.0,0.0,0.0,0.5,0.0,0.0,larkish01
120,Courtney Lee,SG,28,MEM,7,7,32.0,3.6,8.6,.417,0.9,2.7,.316,2.7,5.9,.463,.467,2.0,2.6,.778,0.4,1.6,2.0,1.6,0.7,0.3,0.9,2.9,10.0,leeco01
