,,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,% of FG Ast'd,% of FG Ast'd,,Dunks,Dunks,,Corner 3s,Corner 3s,,Heaves,Heaves,-additional
29,Elden Campbell,C,36,DET,10,57,.308,8.9,,1.000,.385,.077,.385,.154,.000,,.308,.600,.000,.200,.000,,,.750,,,.000,0,,,,,0,0,campbel01
30,Brian Cardinal,PF,27,MEM,4,78,.391,15.3,,.826,.174,.174,.304,.174,.174,,.474,.500,.750,.143,.750,.000,,.556,,,.000,0,,.000,,,1,0,cardibr01
31,Vince Carter,SF,28,NJN,4,179,.365,11.5,,.802,.333,.156,.104,.208,.198,,.377,.313,.467,.400,.400,.316,,.345,.833,,.021,0,,.158,.000,,0,0,cartevi01
32,Tyson Chandler,C,22,CHI,6,172,.475,2.7,,1.000,.700,.250,.025,.025,.000,,.475,.607,.200,.000,.000,,,.474,,,.125,5,,,,,0,0,chandty01
33,Jason Collins,C,26,NJN,4,128,.235,12.7,,1.000,.294,.000,.118,.588,.000,,.235,.400,,.000,.200,,,.500,,,.059,1,,,,,0,0,collija04
34,Nick Collison,C,24,SEA,11,218,.607,3.5,,.984,.738,.164,.066,.016,.016,,.600,.689,.400,.250,.000,1.000,,.778,.000,,.131,8,,.000,,,1,1,collini01
35,Austin Croshere,PF,29,IND,10,88,.400,13.0,,.600,.300,.200,.000,.100,.400,,.333,.000,.500,,1.000,.500,,.000,1.000,,.000,0,,.250,.000,,0,0,croshau01
36,Samuel Dalembert,C,23,PHI,5,192,.553,5.6,,1.000,.574,.128,.106,.191,.000,,.553,.667,.333,.600,.333,,,.731,,,.213,9,,,,,0,0,dalemsa01
37,Erick Dampier,C,29,DAL,13,308,.597,1.7,,.985,.866,.090,.030,.000,.015,,.606,.621,.333,1.000,,.000,,.550,,,.313,19,,.000,,,1,0,dampier01
38,Antonio Daniels,PG,29,SEA,11,331,.468,12.6,,.851,.223,.202,.234,.191,.149,,.500,.667,.526,.500,.278,.286,,.100,.750,,.011,1,,.000,,,1,0,daniean01
39,Marquis Daniels,SG,24,DAL,11,165,.433,8.3,,.900,.483,.100,.167,.150,.100,,.463,.552,.500,.300,.333,.167,,.320,1.000,,.033,1,,.500,.333,,0,0,daniema01
40,Antonio Davis,PF,36,CHI,6,175,.435,7.7,,1.000,.435,.130,.239,.196,.000,,.435,.650,.000,.273,.444,,,.800,,,.152,6,,,,,0,0,davisan01
41,Dale Davis,C,35,IND,13,311,.448,4.5,,1.000,.655,.121,.190,.034,.000,,.448,.474,.286,.455,.500,,,.692,,,.103,6,,,,,0,0,davisda01
42,Josh Davis,PF,24,PHI,2,4,.000,26.4,,.000,.000,.000,.000,.000,1.000,,,,,,,.000,,,,,.000,0,,.000,,,0,0,davisjo02
43,Ricky Davis,SG,25,BOS,7,240,.432,13.6,,.878,.216,.122,.135,.405,.122,,.446,.563,.222,.400,.467,.333,,.552,.667,,.027,2,,.444,.500,,0,0,davisri01
44,Juan Dixon,SG,26,WAS,10,219,.406,18.4,,.663,.069,.069,.129,.396,.337,,.448,.429,.571,.231,.500,.324,,.433,.818,,.000,0,,.206,.429,,0,0,dixonju01
45,Michael Doleac,C,27,MIA,9,65,.438,13.0,,1.000,.125,.188,.063,.625,.000,,.438,.500,.000,1.000,.500,,,1.000,,,.000,0,,,,,0,0,doleami01
46,Keyon Dooling,PG,24,MIA,15,264,.494,14.8,,.782,.184,.092,.172,.333,.218,,.529,.500,.500,.667,.483,.368,,.222,1.000,,.046,3,,.316,.500,,0,0,doolike01
47,Chris Duhon,PG,22,CHI,6,159,.297,16.8,,.405,.243,.108,.054,.000,.595,,.333,.556,.000,.000,,.273,,.200,.667,,.027,1,,.000,,,0,0,duhonch01
48,Tim Duncan*,PF,28,SAS,23,869,.464,7.4,,.988,.313,.386,.188,.101,.012,,.467,.669,.421,.300,.326,.200,,.500,1.000,,.073,29,,.000,,,1,0,duncati01
49,Ronald Dupree,SF,24,DET,14,38,.286,10.8,,1.000,.286,.143,.143,.429,.000,,.286,1.000,.000,.000,.000,,,1.000,,,.143,1,,,,,0,0,duprero01
50,Francisco Elson,C,28,DEN,1,6,.000,1.8,,1.000,1.000,.000,.000,.000,.000,,.000,.000,,,,,,,,,.000,0,,,,,0,0,elsonfr01
51,Maurice Evans,SG,26,SAC,3,56,.600,10.7,,.600,.500,.100,.000,.000,.400,,.667,.600,1.000,,,.500,,.750,1.000,,.100,1,,.250,1.000,,0,0,evansma01
52,Reggie Evans,PF,24,SEA,11,208,.405,2.4,,1.000,.649,.297,.027,.027,.000,,.405,.500,.273,.000,.000,,,.600,,,.135,4,,,,,0,0,evansre01
53,Michael Finley,SG,31,DAL,13,491,.425,19.3,,.601,.078,.039,.118,.366,.399,,.446,.417,.500,.333,.482,.393,,.561,.917,,.013,1,,.230,.500,,2,0,finlemi01
54,Danny Fortson,C,28,SEA,11,105,.571,1.5,,1.000,.857,.143,.000,.000,.000,,.571,.611,.333,,,,,.667,,,.000,0,,,,,0,0,fortsda01
55,Jeff Foster,C,28,IND,13,245,.596,3.8,,1.000,.750,.096,.038,.115,.000,,.596,.718,.200,.000,.333,,,.613,,,.096,5,,,,,0,0,fosteje01
56,Lawrence Funderburke,PF,34,CHI,5,28,.500,0.9,,1.000,1.000,.000,.000,.000,.000,,.500,.500,,,,,,1.000,,,.000,0,,,,,0,0,fundela01
57,Pau Gasol*,PF,24,MEM,4,133,.488,6.6,,.988,.363,.375,.138,.113,.013,,.481,.621,.433,.273,.444,1.000,,.500,1.000,,.125,10,,.000,,,0,0,gasolpa01
58,Eddie Gill,PG,26,IND,7,45,.313,14.4,,.625,.188,.188,.063,.188,.375,,.400,.667,.333,.000,.333,.167,,.000,1.000,,.000,0,,.833,.200,,0,0,gilled01
59,Manu Ginóbili*,SG,27,SAS,23,772,.507,12.2,,.664,.343,.178,.073,.070,.336,,.542,.633,.569,.286,.300,.438,,.282,.762,,.031,9,,.260,.480,,2,1,ginobma01
60,Ben Gordon,SG,21,CHI,6,153,.405,15.5,,.703,.162,.149,.081,.311,.297,,.442,.500,.364,.500,.435,.318,,.609,.571,,.014,1,,.273,.000,,0,0,gordobe01
61,Willie Green,SG,23,PHI,5,63,.444,21.8,,.500,.111,.056,.167,.167,.500,,.667,.500,.000,.667,1.000,.222,,.167,1.000,,.000,0,,.556,.200,,1,0,greenwi01
62,Adrian Griffin,SF,30,CHI,5,86,.517,11.5,,1.000,.138,.172,.414,.276,.000,,.517,.500,.600,.583,.375,,,.467,,,.000,0,,,,,0,0,griffad01
63,Darvin Ham,SF,31,DET,14,24,.333,1.2,,1.000,1.000,.000,.000,.000,.000,,.333,.333,,,,,,1.000,,,.333,1,,,,,0,0,hamda01
64,Richard Hamilton,SG,26,DET,25,1079,.453,11.4,,.922,.243,.126,.311,.243,.078,,.467,.557,.400,.449,.434,.294,,.612,1.000,,.014,5,,.529,.278,,1,0,hamilri01
65,Othella Harrington,PF,31,CHI,6,103,.500,7.0,,1.000,.310,.429,.190,.071,.000,,.500,.538,.556,.500,.000,,,.667,,,.000,0,,,,,0,0,harriot01
66,Devin Harris,PG,21,DAL,9,80,.438,15.1,,.625,.188,.125,.188,.125,.375,,.500,.000,1.000,.333,1.000,.333,,.400,1.000,,.000,0,,.167,.000,,0,0,harride01
67,Udonis Haslem,PF,24,MIA,15,543,.491,7.6,,1.000,.509,.047,.179,.264,.000,,.491,.556,.600,.421,.393,,,.846,,,.113,11,,,,,0,0,hasleud01
68,Brendan Haywood,C,25,WAS,10,296,.542,4.2,,1.000,.542,.333,.111,.014,.000,,.542,.744,.292,.375,.000,,,.564,,,.208,15,,,,,0,0,haywobr01
69,Alan Henderson,PF,32,DAL,9,92,.571,0.0,,1.000,1.000,.000,.000,.000,.000,,.571,.571,,,,,,.500,,,.214,2,,,,,0,0,hendeal01
70,Nenê,C,22,DEN,5,101,.429,5.0,,1.000,.571,.238,.095,.095,.000,,.429,.667,.200,.000,.000,,,.444,,,.190,3,,,,,0,0,hilarne01
71,Kirk Hinrich,PG,24,CHI,6,213,.450,14.5,,.670,.260,.120,.090,.200,.330,,.418,.500,.333,.333,.400,.515,,.393,.706,,.000,0,,.152,.600,,0,0,hinriki01
72,Robert Horry,PF,34,SAS,23,618,.448,15.8,,.479,.221,.141,.061,.055,.521,,.449,.556,.304,.400,.444,.447,,.543,.921,,.055,8,,.247,.524,,0,0,horryro01
73,Eddie House,PG,26,SAC,3,23,.375,17.5,,.875,.000,.000,.500,.375,.125,,.286,,,.000,.667,1.000,,.500,1.000,,.000,0,,.000,,,0,0,houseed01
74,Josh Howard,SF,24,DAL,13,428,.503,8.8,,.897,.439,.135,.155,.168,.103,,.532,.603,.619,.292,.500,.250,,.419,1.000,,.058,8,,.188,.333,,0,0,howarjo01
75,Larry Hughes,SG,26,WAS,10,401,.376,13.7,,.818,.199,.144,.149,.326,.182,,.412,.528,.346,.296,.424,.212,,.393,1.000,,.028,5,,.182,.167,,0,0,hughela01
76,Lindsey Hunter,SG,34,DET,25,374,.319,14.4,,.681,.283,.080,.088,.230,.319,,.364,.469,.222,.200,.346,.222,,.464,1.000,,.018,2,,.222,.125,,0,0,hunteli01
77,Steven Hunter,C,23,PHO,15,213,.558,2.6,,1.000,.744,.140,.116,.000,.000,,.558,.656,.333,.200,,,,.667,,,.302,12,,,,,0,0,huntest01
78,Andre Iguodala,SG,21,PHI,5,192,.465,10.2,,.791,.442,.093,.093,.163,.209,,.500,.632,.000,.500,.429,.333,,.588,1.000,,.140,5,,.778,.429,,0,0,iguodan01
79,Allen Iverson*,PG,29,PHI,5,238,.468,12.8,,.770,.333,.063,.127,.246,.230,,.485,.500,.875,.500,.355,.414,,.191,.500,,.000,0,,.172,.000,,0,0,iversal01
80,Bobby Jackson,SG,31,SAC,5,79,.270,18.1,,.514,.162,.054,.027,.270,.486,,.368,.667,.500,1.000,.100,.167,,.286,1.000,,.000,0,,.222,.000,,0,0,jacksbo01
81,Jim Jackson,SF,34,PHO,15,474,.488,16.6,,.519,.202,.062,.109,.147,.481,,.463,.423,.625,.429,.474,.516,,.290,1.000,,.000,0,,.403,.520,,0,0,jacksji01
82,Marc Jackson,C,30,PHI,5,65,.250,7.0,,1.000,.550,.050,.150,.250,.000,,.250,.364,.000,.333,.000,,,.600,,,.050,1,,,,,0,0,jacksma02
83,Stephen Jackson,SF,26,IND,13,472,.393,13.7,,.646,.303,.124,.051,.169,.354,,.435,.574,.409,.222,.267,.317,,.540,.850,,.051,7,,.254,.375,,0,0,jacksst02
84,Jerome James,C,29,SEA,11,295,.514,4.7,,1.000,.396,.450,.144,.009,.000,,.514,.750,.380,.250,1.000,,,.632,,,.198,20,,,,,0,0,jamesje01
85,Mike James,PG,29,HOU,7,171,.468,11.8,,.855,.339,.113,.065,.339,.145,,.547,.571,.571,.750,.476,.000,,.138,,,.000,0,,.222,.000,,0,0,jamesmi01
86,Antawn Jamison,PF,28,WAS,10,380,.451,13.4,,.790,.179,.210,.167,.235,.210,,.438,.759,.441,.296,.289,.500,,.500,.941,,.000,0,,.353,.583,,0,0,jamisan01
87,Al Jefferson,PF,20,BOS,7,136,.415,3.9,,1.000,.488,.463,.049,.000,.000,,.415,.450,.421,.000,,,,.353,,,.098,4,,,,,0,0,jeffeal01
88,Richard Jefferson,SF,24,NJN,4,140,.400,11.0,,.800,.360,.180,.040,.220,.200,,.450,.667,.000,.500,.455,.200,,.833,1.000,,.180,9,,.500,.200,,0,0,jefferi01
89,Jared Jeffries,SF,23,WAS,10,247,.490,7.6,,.878,.490,.224,.041,.122,.122,,.488,.750,.091,.000,.333,.500,,.238,.667,,.143,7,,.000,,,0,0,jeffrja01
90,Anthony Johnson,PG,30,IND,13,316,.351,14.9,,.701,.195,.143,.091,.273,.299,,.352,.467,.364,.286,.286,.348,,.316,.625,,.013,0,,.217,.600,,0,0,johnsan02
91,DerMarr Johnson,SG,24,DEN,4,78,.550,13.4,,.450,.450,.000,.000,.000,.550,,.778,.778,,,,.364,,.286,1.000,,.250,4,,.727,.500,,0,0,johnsde03
92,Joe Johnson,SF,23,PHO,9,355,.504,14.4,,.712,.176,.168,.176,.192,.288,,.483,.545,.571,.500,.333,.556,,.209,.950,,.016,2,,.611,.500,,1,0,johnsjo02
93,Dahntay Jones,SG,24,MEM,3,71,.381,11.0,,.762,.333,.190,.095,.143,.238,,.313,.286,.500,.000,.333,.600,,.200,1.000,,.095,2,,.000,,,0,0,jonesda02
94,Damon Jones,PG,28,MIA,15,498,.481,20.9,,.295,.101,.008,.039,.147,.705,,.605,.769,.000,.400,.579,.429,,.348,.718,,.000,0,,.231,.571,,0,0,jonesda01
95,Eddie Jones,SF,33,MIA,15,601,.455,16.6,,.487,.231,.051,.064,.141,.513,,.513,.806,.250,.100,.318,.400,,.564,.938,,.045,7,,.325,.385,,0,0,jonesed02
96,Fred Jones,SG,25,IND,13,234,.296,17.1,,.574,.167,.148,.019,.241,.426,,.226,.222,.375,.000,.154,.391,,.286,1.000,,.056,3,,.261,.667,,1,0,jonesfr01
97,James Jones,SF,24,IND,13,214,.413,20.4,,.457,.087,.000,.065,.304,.543,,.429,.250,,.667,.429,.400,,.556,1.000,,.000,0,,.320,.250,,0,0,jonesja02
98,Jason Kidd*,PG,31,NJN,4,182,.388,16.3,,.552,.194,.060,.149,.149,.448,,.405,.769,.500,.100,.200,.367,,.200,1.000,,.000,0,,.067,.500,,0,0,kiddja01
99,Kyle Korver,SF,23,PHI,5,147,.286,24.4,,.143,.000,.000,.000,.143,.857,,.250,,,,.250,.292,,1.000,.857,,.000,0,,.250,.000,,0,0,korveky01
100,Nenad Krstić,PF,21,NJN,4,154,.563,10.1,,1.000,.292,.167,.250,.292,.000,,.563,.643,.625,.500,.500,,,.778,,,.083,4,,,,,0,0,krstine01
101,Christian Laettner,PF,35,MIA,13,136,.500,12.5,,.958,.375,.000,.125,.458,.042,,.522,.556,,.667,.455,.000,,.833,,,.042,1,,.000,,,1,0,laettch01
102,Raef LaFrentz,PF,28,BOS,7,185,.390,14.1,,.610,.317,.098,.024,.171,.390,,.320,.385,.250,.000,.286,.500,,.750,1.000,,.049,2,,.375,.500,,0,0,lafrera01
103,Rashard Lewis,SF,25,SEA,8,312,.406,13.5,,.764,.189,.198,.151,.226,.236,,.469,.650,.476,.375,.375,.200,,.368,1.000,,.047,5,,.200,.200,,0,0,lewisra02
104,Shawn Marion,PF,26,PHO,15,635,.484,9.4,,.807,.417,.157,.166,.067,.193,,.500,.645,.457,.243,.333,.419,,.633,1.000,,.139,28,,.419,.278,,0,0,mariosh01
105,Kenyon Martin,PF,27,DEN,5,164,.466,7.5,,.983,.397,.276,.138,.172,.017,,.474,.652,.313,.625,.200,.000,,.741,,,.121,7,,.000,,,0,0,martike01
106,Tony Massenburg,PF,37,SAS,9,28,.167,10.4,,1.000,.167,.333,.167,.333,.000,,.167,1.000,.000,.000,.000,,,.000,,,.000,0,,,,,0,0,masseto01
107,Walter McCarty,PF,30,PHO,8,55,.222,17.3,,.333,.222,.111,.000,.000,.667,,.000,.000,.000,,,.333,,,1.000,,.111,0,,.333,1.000,,0,0,mccarwa01
108,Antonio McDyess,PF,30,DET,25,494,.486,11.2,,1.000,.238,.094,.343,.326,.000,,.486,.674,.176,.500,.424,,,.739,,,.083,15,,,,,0,0,mcdyean01
109,Tracy McGrady*,SF,25,HOU,7,301,.456,13.8,,.731,.292,.099,.053,.287,.269,,.488,.620,.294,.222,.469,.370,,.246,.471,,.058,10,,.109,.600,,0,0,mcgratr01
110,Aaron McKie,SG,32,PHI,5,85,.429,14.3,,.571,.286,.000,.143,.143,.429,,.500,1.000,,.000,.000,.333,,1.000,1.000,,.000,0,,1.000,.333,,0,0,mckieaa01
111,Darko Miličić,C,19,DET,9,21,.286,13.8,,1.000,.000,.286,.429,.286,.000,,.286,,.500,.333,.000,,,.000,,,.000,0,,,,,0,0,milicda01
112,Andre Miller,PG,28,DEN,5,184,.424,9.8,,.939,.303,.227,.242,.167,.061,,.419,.550,.333,.438,.273,.500,,.115,.500,,.000,0,,.000,,,0,0,millean02
113,Brad Miller,C,28,SAC,5,139,.575,12.9,,.950,.225,.125,.125,.475,.050,,.605,.778,.800,.600,.474,.000,,.652,,,.000,0,,.000,,,0,0,millebr01
114,Mike Miller,SF,24,MEM,4,110,.486,18.3,,.541,.189,.027,.027,.297,.459,,.500,.571,.000,.000,.545,.471,,.700,.625,,.000,0,,.176,.333,,0,0,millemi01
115,Reggie Miller*,SG,39,IND,13,430,.434,19.8,,.538,.070,.021,.119,.329,.462,,.532,.600,.333,.529,.532,.318,,.780,.952,,.000,0,,.242,.375,,0,0,millere01
116,Yao Ming*,C,24,HOU,7,220,.655,4.3,,1.000,.524,.333,.095,.048,.000,,.655,.818,.571,.250,.250,,,.709,,,.250,20,,,,,0,0,mingya01
117,Cuttino Mobley,SG,29,SAC,5,159,.443,16.5,,.643,.129,.114,.157,.243,.357,,.533,.556,.500,.273,.706,.280,,.250,.714,,.000,0,,.240,.167,,1,0,moblecu01
118,Nazr Mohammed,C,27,SAS,23,528,.528,3.5,,.992,.592,.320,.080,.000,.008,,.524,.635,.375,.300,,1.000,,.538,1.000,,.232,24,,.000,,,0,0,mohamna01
119,Alonzo Mourning*,C,34,MIA,15,254,.705,3.9,,1.000,.614,.273,.068,.045,.000,,.705,.852,.417,1.000,.000,,,.613,,,.364,16,,,,,0,0,mournal01
120,Ronald Murray,SG,25,SEA,4,62,.211,8.6,,.895,.474,.158,.211,.053,.105,,.235,.222,.333,.000,1.000,.000,,.250,,,.000,0,,.000,,,0,0,murraro01
121,Dikembe Mutombo*,C,38,HOU,7,101,.545,2.5,,1.000,.727,.182,.091,.000,.000,,.545,.625,.500,.000,,,,.333,,,.091,1,,,,,0,0,mutomdi01
122,Eduardo Nájera,PF,28,DEN,2,13,.000,9.1,,1.000,.500,.000,.000,.500,.000,,.000,.000,,,.000,,,,,,.000,0,,,,,0,0,najered01
123,Steve Nash*,PG,30,PHO,15,610,.520,13.3,,.799,.212,.152,.227,.208,.201,,.553,.614,.463,.557,.554,.389,,.025,.524,,.000,0,,.019,1.000,,2,0,nashst01
124,Rasho Nesterović,C,28,SAS,15,114,.417,7.7,,1.000,.333,.250,.083,.333,.000,,.417,.250,.667,.000,.500,,,.800,,,.000,0,,,,,0,0,nestera01
125,Andrés Nocioni,SF,25,CHI,6,202,.403,13.7,,.746,.239,.134,.134,.239,.254,,.420,.500,.444,.556,.250,.353,,.571,1.000,,.030,2,,.588,.500,,0,0,nocioan01
126,Moochie Norris,PG,31,HOU,2,7,.000,21.7,,1.000,.000,.000,.000,1.000,.000,,.000,,,,.000,,,,,,.000,0,,,,,0,0,norrimo01
127,Dirk Nowitzki*,PF,26,DAL,13,551,.402,12.1,,.883,.250,.133,.219,.281,.117,,.412,.375,.382,.571,.333,.333,,.430,.500,,.035,8,,.000,,,1,0,nowitdi01
128,Jermaine O'Neal,PF,26,IND,13,476,.365,9.2,,.986,.270,.251,.308,.156,.014,,.370,.509,.208,.415,.303,.000,,.688,,,.057,12,,.000,,,0,0,onealje01
129,Shaquille O'Neal*,C,32,MIA,13,431,.558,4.3,,1.000,.403,.525,.072,.000,.000,,.558,.836,.347,.538,,,,.495,,,.204,36,,,,,0,0,onealsh01
130,Greg Ostertag,C,31,SAC,2,26,1.000,1.4,,1.000,.667,.333,.000,.000,.000,,1.000,1.000,1.000,,,,,.667,,,.333,1,,,,,0,0,ostergr01
131,Bo Outlaw,PF,33,PHO,1,2,.000,18.4,,1.000,.000,.000,.000,1.000,.000,,.000,,,,.000,,,,,,.000,0,,,,,0,0,outlabo01
132,Scott Padgett,PF,28,HOU,7,109,.375,16.0,,.500,.292,.000,.125,.083,.500,,.333,.571,,.000,.000,.417,,.750,1.000,,.000,0,,.000,,,0,0,padgesc01
133,Jannero Pargo,PG,25,CHI,5,76,.353,22.6,,.373,.020,.059,.039,.255,.627,,.263,.000,.000,1.000,.231,.406,,.600,.769,,.000,0,,.250,.500,,0,0,pargoja01
134,Tony Parker*,PG,22,SAS,23,858,.454,10.7,,.869,.350,.178,.063,.279,.131,,.494,.656,.338,.304,.431,.188,,.325,.778,,.003,1,,.208,.300,,0,0,parketo01
135,Gary Payton*,PG,36,BOS,7,239,.446,8.7,,.811,.419,.270,.081,.041,.189,,.533,.613,.400,.500,.667,.071,,.406,1.000,,.000,0,,.214,.000,,0,0,paytoga01
136,Anthony Peeler,SG,35,WAS,7,43,.111,20.4,,.667,.111,.000,.000,.556,.333,,.167,.000,,,.200,.000,,1.000,,,.000,0,,.333,.000,,0,0,peelean01
137,Kendrick Perkins,C,20,BOS,6,28,.800,1.6,,1.000,1.000,.000,.000,.000,.000,,.800,.800,,,,,,.500,,,.400,2,,,,,0,0,perkike01
138,Wesley Person,SF,33,DEN,4,54,.429,21.0,,.429,.000,.000,.214,.214,.571,,.500,,,.667,.333,.375,,1.000,1.000,,.000,0,,.375,.667,,0,0,persowe01
139,Eric Piatkowski,SG,34,CHI,5,66,.316,18.0,,.316,.263,.000,.000,.053,.684,,.167,.000,,,1.000,.385,,1.000,1.000,,.000,0,,.538,.286,,0,0,piatker01
140,Paul Pierce*,SF,27,BOS,7,277,.505,14.8,,.710,.237,.118,.097,.258,.290,,.606,.545,.727,.556,.625,.259,,.275,1.000,,.032,3,,.111,.000,,0,0,piercpa01
141,Zoran Planinić,PG,22,NJN,3,3,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,0,planizo01
142,Scot Pollard,C,29,IND,9,67,.400,11.1,,1.000,.267,.133,.200,.400,.000,,.400,.500,.000,.333,.500,,,1.000,,,.067,1,,,,,0,0,pollasc01
