,,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,% of FG Ast'd,% of FG Ast'd,,Dunks,Dunks,,Corner 3s,Corner 3s,,Heaves,Heaves,-additional
144,Gary Neal,SG,29,CHA,4,104,.353,14.7,,.647,.176,.275,.039,.157,.353,,.424,.444,.357,.500,.500,.222,,.357,.750,,.000,0,,.111,.500,,0,0,nealga01
145,Nemanja Nedović,SG,22,GSW,1,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,0,nedovne01
146,Joakim Noah,C,28,CHI,5,210,.512,8.4,,1.000,.415,.244,.024,.317,.000,,.512,.706,.200,.000,.538,,,.762,,,.000,0,,,,,0,0,noahjo01
147,Steve Novak,PF,30,TOR,4,15,.000,24.0,,.000,.000,.000,.000,.000,1.000,,,,,,,.000,,,,,.000,0,,.667,.000,,0,0,novakst01
148,Dirk Nowitzki*,PF,35,DAL,7,263,.429,14.7,,.905,.103,.095,.341,.365,.095,,.465,.692,.333,.512,.391,.083,,.472,.000,,.000,0,,.250,.000,,0,0,nowitdi01
149,Jermaine O'Neal,PF,35,GSW,7,84,.563,4.9,,1.000,.469,.344,.188,.000,.000,,.563,.667,.636,.167,,,,.833,,,.219,7,,,,,0,0,onealje01
150,Greg Oden,C,26,MIA,3,7,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,0,odengr01
151,Jannero Pargo,PG,34,CHA,1,3,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,0,pargoja01
152,Tony Parker*,PG,31,SAS,23,719,.486,11.9,,.899,.263,.168,.147,.321,.101,,.498,.626,.466,.392,.459,.371,,.245,.846,,.000,0,,.600,.381,,0,0,parketo01
153,Chandler Parsons,SF,25,HOU,6,250,.438,11.9,,.657,.371,.200,.019,.067,.343,,.478,.615,.238,.000,.571,.361,,.394,.846,,.057,5,,.250,.444,,0,0,parsoch01
154,Patrick Patterson,PF,24,TOR,7,199,.542,15.1,,.625,.167,.167,.167,.125,.375,,.633,.625,.625,.625,.667,.389,,.789,1.000,,.021,1,,.500,.556,,0,0,pattepa01
155,Chris Paul,PG,28,LAC,13,472,.467,15.8,,.645,.142,.157,.152,.193,.355,,.472,.643,.419,.400,.447,.457,,.083,.344,,.000,0,,.071,.600,,0,0,paulch01
156,Kendrick Perkins,C,29,OKC,19,384,.533,4.8,,1.000,.422,.467,.089,.022,.000,,.533,.684,.476,.250,.000,,,.667,,,.000,0,,,,,0,0,perkike01
157,Paul Pierce*,SF,36,BRK,12,368,.465,16.0,,.589,.256,.031,.132,.171,.411,,.539,.758,.500,.412,.318,.358,,.537,1.000,,.031,4,,.113,.333,,0,0,piercpa01
158,Mason Plumlee,C,23,BRK,10,114,.438,3.0,,1.000,.688,.250,.063,.000,.000,,.438,.545,.250,.000,,,,.857,,,.188,3,,,,,0,0,plumlma01
159,Otto Porter Jr.,SF,20,WAS,3,6,.333,21.8,,.667,.000,.000,.000,.667,.333,,.500,,,,.500,.000,,.000,,,.000,0,,.000,,,0,0,porteot01
160,Tayshaun Prince,SF,33,MEM,7,113,.385,16.6,,.846,.115,.115,.115,.500,.154,,.409,.667,.000,.000,.538,.250,,.778,1.000,,.000,0,,.500,.500,,1,0,princta01
161,Zach Randolph,PF,32,MEM,6,234,.404,7.3,,.990,.327,.404,.096,.163,.010,,.408,.618,.286,.100,.471,.000,,.690,,,.010,0,,.000,,,0,0,randoza01
162,JJ Redick,SG,29,LAC,13,351,.459,19.1,,.511,.090,.105,.068,.248,.489,,.515,.750,.357,.444,.515,.400,,.914,1.000,,.000,0,,.215,.571,,0,0,redicjj01
163,Luke Ridnour,PG,32,CHA,4,36,.308,18.4,,.538,.077,.077,.154,.231,.462,,.286,.000,.000,1.000,.000,.333,,.500,.500,,.000,0,,.500,.333,,0,0,ridnolu01
164,Andre Roberson,SG,22,OKC,2,9,.000,14.1,,1.000,.333,.000,.000,.667,.000,,.000,.000,,,.000,,,,,,.000,0,,,,,0,0,roberan03
165,Thomas Robinson,PF,22,POR,11,122,.419,6.7,,1.000,.484,.194,.129,.194,.000,,.419,.467,.500,.000,.500,,,.538,,,.129,4,,,,,0,0,robinth01
166,Terrence Ross,SG,22,TOR,7,158,.298,17.5,,.489,.128,.149,.043,.170,.511,,.435,.667,.571,.000,.250,.167,,.400,1.000,,.021,0,,.375,.222,,0,0,rosste01
167,John Salmons,SG,34,TOR,6,77,.294,21.4,,.294,.059,.000,.059,.176,.706,,.600,1.000,,.000,.667,.167,,.667,1.000,,.000,0,,.333,.250,,0,0,salmojo01
168,Dennis Schröder,PG,20,ATL,2,7,1.000,13.7,,.500,.500,.000,.000,.000,.500,,1.000,1.000,,,,1.000,,.000,1.000,,.000,0,,.000,,,0,0,schrode01
169,Luis Scola,PF,33,IND,18,243,.457,12.0,,.971,.286,.143,.076,.467,.029,,.461,.733,.400,.250,.347,.333,,.702,1.000,,.010,1,,.000,,,0,0,scolalu01
170,Mike Scott,PF,25,ATL,7,146,.365,17.0,,.508,.143,.175,.159,.032,.492,,.406,.667,.364,.300,.000,.323,,.769,1.000,,.016,1,,.161,.000,,1,0,scottmi01
171,Thabo Sefolosha,SG,29,OKC,15,236,.418,15.6,,.582,.273,.018,.073,.218,.418,,.531,.667,.000,.750,.333,.261,,.765,1.000,,.055,3,,.391,.333,,0,0,sefolth01
172,Kevin Séraphin,C,24,WAS,4,6,.000,7.0,,1.000,.333,.333,.333,.000,.000,,.000,.000,.000,.000,,,,,,,.000,0,,,,,0,0,serapke01
173,Donald Sloan,SG,26,IND,4,15,.286,21.5,,.429,.143,.143,.000,.143,.571,,.333,.000,1.000,,.000,.250,,.000,.000,,.000,0,,.000,,,1,1,sloando01
174,Tony Snell,SG,22,CHI,5,46,.222,18.5,,.444,.111,.111,.111,.111,.556,,.500,.000,1.000,1.000,.000,.000,,.000,,,.000,0,,.200,.000,,0,0,snellto01
175,Marreese Speights,C,26,GSW,7,68,.528,8.3,,1.000,.389,.250,.111,.250,.000,,.528,.786,.444,.250,.333,,,.842,,,.083,3,,,,,0,0,speigma01
176,Tiago Splitter,C,29,SAS,23,516,.610,3.2,,.990,.750,.230,.000,.010,.010,,.616,.720,.261,,1.000,.000,,.787,,,.130,12,,.000,,,1,0,splitti01
177,Lance Stephenson,SG,23,IND,19,705,.455,13.1,,.695,.332,.136,.091,.136,.305,,.497,.644,.300,.350,.433,.358,,.421,.625,,.041,9,,.403,.407,,1,0,stephla01
178,Jeff Teague,PG,25,ATL,7,242,.393,11.2,,.759,.330,.214,.089,.125,.241,,.412,.622,.208,.200,.357,.333,,.086,.444,,.027,3,,.074,.500,,0,0,teaguje01
179,Mirza Teletović,SF,28,BRK,12,220,.439,19.2,,.317,.183,.061,.024,.049,.683,,.654,.800,.400,1.000,.250,.339,,.471,1.000,,.000,0,,.214,.500,,0,0,teletmi01
180,Garrett Temple,SG,27,WAS,10,9,1.000,20.6,,.500,.000,.000,.500,.000,.500,,1.000,,,1.000,,1.000,,.000,.000,,.000,0,,.000,,,0,0,templga01
181,Hasheem Thabeet,C,26,OKC,2,7,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,0,thabeha01
182,Klay Thompson,SG,23,GSW,7,257,.408,16.5,,.551,.173,.102,.153,.122,.449,,.444,.529,.400,.200,.667,.364,,.583,.938,,.010,1,,.364,.375,,0,0,thompkl01
183,Marcus Thornton,SG,26,BRK,10,124,.389,14.6,,.611,.278,.093,.093,.148,.389,,.485,.667,.200,.400,.375,.238,,.438,1.000,,.000,0,,.381,.500,,0,0,thornma01
184,Anthony Tolliver,PF,28,CHA,4,21,.500,23.8,,.000,.000,.000,.000,.000,1.000,,,,,,,.500,,,1.000,,.000,0,,.500,.000,,0,0,tollian01
185,Hedo Türkoğlu,SF,34,LAC,5,41,.462,23.6,,.231,.000,.000,.077,.154,.769,,.667,,,1.000,.500,.400,,.000,.750,,.000,0,,.200,.500,,0,0,turkohe01
186,Evan Turner,SF,25,IND,12,149,.429,15.2,,.800,.086,.086,.286,.343,.200,,.393,.667,.333,.300,.417,.571,,.273,1.000,,.000,0,,.429,1.000,,0,0,turneev01
187,Beno Udrih,SG,31,MEM,7,115,.467,14.2,,.733,.289,.044,.200,.200,.267,,.515,.538,.500,.667,.333,.333,,.412,1.000,,.000,0,,.500,.333,,0,0,udrihbe01
188,Jonas Valančiūnas,C,21,TOR,7,200,.633,5.3,,1.000,.429,.408,.143,.020,.000,,.633,.857,.500,.429,.000,,,.710,,,.122,6,,,,,0,0,valanjo01
189,Greivis Vásquez,PG,27,TOR,7,190,.422,14.8,,.578,.156,.281,.078,.063,.422,,.459,.700,.444,.200,.250,.370,,.353,.900,,.000,0,,.037,.000,,0,0,vasqugr01
190,Dwyane Wade*,SG,32,MIA,20,693,.500,11.2,,.914,.234,.263,.158,.259,.086,,.512,.662,.575,.386,.389,.375,,.315,.333,,.032,9,,.208,.000,,1,0,wadedw01
191,Kemba Walker,PG,23,CHA,4,153,.473,16.4,,.564,.145,.145,.127,.145,.436,,.452,.250,.500,.714,.375,.500,,.071,.583,,.000,0,,.125,.333,,0,0,walkeke02
192,John Wall,PG,23,WAS,11,420,.366,14.8,,.805,.250,.091,.110,.354,.195,,.402,.585,.333,.333,.310,.219,,.226,.857,,.030,4,,.125,.000,,2,0,walljo01
193,C.J. Watson,PG,29,IND,19,342,.411,17.0,,.556,.200,.111,.033,.211,.444,,.420,.611,.300,.000,.368,.400,,.286,.875,,.000,0,,.300,.500,,1,0,watsocj01
194,Earl Watson,PG,34,POR,4,14,.000,29.4,,.000,.000,.000,.000,.000,1.000,,,,,,,.000,,,,,.000,0,,.000,,,0,0,watsoea01
195,Martell Webster,SF,27,WAS,11,195,.366,19.1,,.366,.195,.024,.000,.146,.634,,.600,.500,.000,,.833,.231,,.667,1.000,,.073,3,,.308,.375,,0,0,webstma02
196,David West,PF,33,IND,19,687,.494,11.9,,.959,.163,.253,.204,.339,.041,,.506,.600,.548,.360,.518,.200,,.647,1.000,,.016,3,,.400,.250,,0,0,westda01
197,Russell Westbrook,PG,25,OKC,19,735,.420,12.3,,.749,.344,.098,.148,.158,.251,,.466,.555,.359,.356,.444,.280,,.165,.357,,.038,13,,.030,.333,,0,0,westbru01
198,D.J. White,PF,27,CHA,1,3,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,0,whitedj01
199,Deron Williams,PG,29,BRK,12,428,.395,14.5,,.651,.250,.164,.059,.184,.349,,.424,.447,.520,.444,.321,.340,,.262,.611,,.007,1,,.170,.333,,0,0,willide01
200,Lou Williams,PG,27,ATL,7,133,.380,13.7,,.680,.240,.220,.040,.180,.320,,.412,.500,.273,.500,.444,.313,,.286,.200,,.000,0,,.313,.200,,0,0,willilo02
201,Mo Williams,PG,31,POR,8,187,.373,16.8,,.644,.203,.102,.034,.305,.356,,.447,.500,.500,1.000,.333,.238,,.235,.800,,.000,0,,.190,.000,,0,0,willima01
202,Brandan Wright,C,26,DAL,6,90,.833,6.9,,1.000,.444,.278,.167,.111,.000,,.833,1.000,.800,.667,.500,,,.800,,,.222,4,,,,,0,0,wrighbr03
203,Dorell Wright,SF,28,POR,8,88,.368,19.1,,.368,.105,.105,.053,.105,.632,,.429,1.000,.000,.000,.500,.333,,1.000,1.000,,.053,1,,.333,.500,,0,0,wrighdo01
204,Cody Zeller,C,21,CHA,4,53,.333,2.2,,1.000,.889,.111,.000,.000,.000,,.333,.375,.000,,,,,.333,,,.111,1,,,,,0,0,zelleco01
