,,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,% of FG Ast'd,% of FG Ast'd,,Dunks,Dunks,,Corner 3s,Corner 3s,,Heaves,Heaves,-additional
143,Brook Lopez,C,32,MIL,23,667,.548,11.9,,.668,.359,.175,.115,.018,.332,,.662,.808,.553,.400,.500,.319,,.760,1.000,,.134,29,,.306,.591,,1,0,lopezbr01
144,Robin Lopez,C,32,WAS,5,73,.720,5.7,,1.000,.240,.640,.120,.000,.000,,.720,.667,.750,.667,,,,.667,,,.080,2,,,,,0,0,lopezro01
145,Timothé Luwawu-Cabarrot,SF,25,BRK,7,25,.300,20.5,,.400,.000,.100,.100,.200,.600,,.250,,1.000,.000,.000,.333,,.000,.500,,.000,0,,.333,.500,,0,0,luwawti01
146,Terance Mann,SG,24,LAC,19,378,.519,12.3,,.644,.356,.154,.077,.058,.356,,.567,.757,.500,.000,.333,.432,,.395,1.000,,.048,4,,.649,.417,,0,0,mannte01
147,Boban Marjanović,C,32,DAL,4,83,.513,3.4,,1.000,.487,.487,.026,.000,.000,,.513,.474,.579,.000,,,,.700,,,.026,1,,,,,0,0,marjabo01
148,Garrison Mathews,SG,24,WAS,3,17,.000,24.9,,.000,.000,.000,.000,.000,1.000,,,,,,,.000,,,,,.000,0,,.500,.000,,0,0,mathega01
149,Wesley Matthews,SG,34,LAL,6,110,.303,19.9,,.242,.152,.030,.061,.000,.758,,.375,.600,.000,.000,,.280,,.667,1.000,,.000,0,,.480,.250,,0,0,matthwe02
150,Tyrese Maxey,SG,20,PHI,12,156,.439,11.7,,.818,.258,.242,.182,.136,.182,,.463,.647,.438,.417,.222,.333,,.320,.750,,.015,1,,.083,1.000,,1,0,maxeyty01
151,Skylar Mays,SG,23,ATL,7,17,.800,1.2,,1.000,1.000,.000,.000,.000,.000,,.800,.800,,,,,,.250,,,.200,1,,,,,0,0,mayssk01
152,CJ McCollum,SG,29,POR,6,240,.439,15.7,,.632,.096,.228,.175,.132,.368,,.500,.636,.500,.600,.267,.333,,.417,.714,,.009,1,,.167,.286,,0,0,mccolcj01
153,JaVale McGee,C,33,DEN,4,34,.300,8.4,,.800,.400,.300,.100,.000,.200,,.375,.250,.667,.000,,.000,,.000,,,.100,1,,.000,,,0,0,mcgeeja01
154,Alfonzo McKinnie,SF,28,LAL,2,12,.000,23.3,,.333,.000,.000,.000,.333,.667,,.000,,,,.000,.000,,,,,.000,0,,.500,.000,,0,0,mckinal01
155,Ben McLemore,SG,27,LAL,4,36,.222,20.8,,.333,.000,.111,.111,.111,.667,,.000,,.000,.000,.000,.333,,,1.000,,.000,0,,.167,.000,,0,0,mclembe01
156,Nicolò Melli,PF,30,DAL,3,19,.000,13.1,,.500,.500,.000,.000,.000,.500,,.000,.000,,,,.000,,,,,.000,0,,.500,.000,,0,0,mellini01
157,De'Anthony Melton,PG,22,MEM,5,83,.355,18.2,,.355,.194,.129,.032,.000,.645,,.455,.667,.250,.000,,.300,,.000,.833,,.032,1,,.450,.333,,1,0,meltode01
158,Sam Merrill,SG,24,MIL,8,30,.286,20.7,,.286,.143,.000,.143,.000,.714,,.500,1.000,,.000,,.200,,.000,1.000,,.000,0,,.200,1.000,,0,0,merrisa01
159,Khris Middleton,SF,29,MIL,23,922,.438,17.0,,.613,.113,.133,.201,.166,.387,,.498,.725,.433,.440,.467,.343,,.333,.500,,.004,2,,.057,.300,,0,0,middlkh01
160,Paul Millsap,PF,35,DEN,9,109,.440,15.3,,.540,.260,.200,.060,.020,.460,,.593,.769,.500,.333,.000,.261,,.438,1.000,,.000,0,,.000,,,1,0,millspa01
161,Shake Milton,SG,24,PHI,12,121,.319,15.3,,.596,.106,.362,.106,.021,.404,,.250,.400,.118,.400,1.000,.421,,.143,.625,,.000,0,,.053,.000,,0,0,miltosh01
162,Donovan Mitchell,PG,24,UTA,10,346,.447,16.8,,.511,.149,.234,.060,.068,.489,,.458,.686,.382,.286,.375,.435,,.036,.220,,.004,0,,.017,.000,,0,0,mitchdo01
163,E'Twaun Moore,SG,31,PHO,7,46,.444,11.3,,.722,.333,.278,.000,.111,.278,,.538,.667,.400,,.500,.200,,.571,1.000,,.000,0,,.400,.500,,0,0,mooreet01
164,Ja Morant,PG,21,MEM,5,203,.487,12.1,,.726,.177,.372,.159,.018,.274,,.549,.750,.476,.500,.500,.323,,.111,.300,,.044,4,,.000,,,0,0,moranja01
165,Juwan Morgan,PF,23,UTA,2,6,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,0,morgaju01
166,Marcus Morris,PF,31,LAC,19,604,.430,18.2,,.520,.080,.115,.160,.165,.480,,.481,.438,.652,.469,.394,.375,,.320,.944,,.000,0,,.323,.258,,0,0,morrima03
167,Markieff Morris,PF,31,LAL,4,38,.222,14.9,,.556,.000,.444,.111,.000,.444,,.200,,.250,.000,,.250,,1.000,1.000,,.000,0,,.000,,,0,0,morrima02
168,Monte Morris,PG,25,DEN,10,286,.431,14.9,,.655,.259,.138,.052,.207,.345,,.447,.567,.313,.333,.417,.400,,.265,.625,,.000,0,,.300,.500,,1,0,morrimo01
169,Abdel Nader,SF,27,PHO,5,29,.333,11.3,,.667,.500,.000,.000,.167,.333,,.500,.333,,,1.000,.000,,1.000,,,.000,0,,1.000,.000,,0,0,naderab01
170,Aaron Nesmith,SF,21,BOS,5,75,.278,20.8,,.222,.111,.056,.000,.056,.778,,.250,.000,.000,,1.000,.286,,1.000,1.000,,.000,0,,.214,.333,,0,0,nesmiaa01
171,Raul Neto,PG,28,WAS,5,112,.353,14.8,,.559,.176,.265,.088,.029,.441,,.421,.667,.222,.333,1.000,.267,,.875,.750,,.000,0,,.133,.000,,0,0,netora01
172,Georges Niang,PF,27,UTA,11,129,.282,20.9,,.231,.051,.103,.077,.000,.769,,.222,.500,.000,.333,,.300,,.500,1.000,,.000,0,,.267,.375,,0,0,niangge01
173,Zeke Nnaji,PF,20,DEN,5,18,.500,22.1,,.125,.125,.000,.000,.000,.875,,1.000,1.000,,,,.429,,.000,1.000,,.000,0,,.143,1.000,,0,0,nnajize01
174,Nerlens Noel,C,26,NYK,5,92,.500,3.0,,1.000,.700,.100,.200,.000,.000,,.500,.571,.000,.500,,,,.600,,,.100,1,,,,,0,0,noelne01
175,Frank Ntilikina,PG,22,NYK,3,4,.000,24.9,,.000,.000,.000,.000,.000,1.000,,,,,,,.000,,,,,.000,0,,.000,,,0,0,ntilila01
176,Kendrick Nunn,PG,25,MIA,4,93,.395,17.6,,.581,.070,.163,.186,.163,.419,,.480,1.000,.429,.375,.429,.278,,.333,.400,,.023,1,,.000,,,0,0,nunnke01
177,Jusuf Nurkić,C,26,POR,6,173,.545,5.5,,.909,.455,.436,.000,.018,.091,,.580,.720,.458,,.000,.200,,.690,1.000,,.055,3,,.000,,,0,0,nurkiju01
178,Jordan Nwora,SF,22,MIL,5,31,.222,16.3,,.556,.278,.056,.056,.167,.444,,.200,.400,.000,.000,.000,.250,,.500,1.000,,.000,0,,.125,1.000,,0,0,nworajo01
179,Royce O'Neale,SF,27,UTA,11,404,.506,18.8,,.294,.212,.082,.000,.000,.706,,.600,.722,.286,,,.467,,.533,1.000,,.024,2,,.317,.526,,0,0,onealro01
180,Semi Ojeleye,PF,26,BOS,2,12,.000,19.7,,.250,.000,.250,.000,.000,.750,,.000,,.000,,,.000,,,,,.000,0,,.333,.000,,0,0,ojelese01
181,Onyeka Okongwu,C,20,ATL,18,166,.548,6.9,,.968,.484,.290,.129,.065,.032,,.567,.733,.333,.750,.000,.000,,.824,,,.323,9,,.000,,,1,0,okongon01
182,KZ Okpala,PF,21,MIA,2,6,.000,24.8,,.000,.000,.000,.000,.000,1.000,,,,,,,.000,,,,,.000,0,,.000,,,0,0,okpalkz01
183,Miye Oni,SG,23,UTA,8,41,.000,24.3,,.000,.000,.000,.000,.000,1.000,,,,,,,.000,,,,,.000,0,,.800,.000,,0,0,onimi01
184,Daniel Oturu,C,21,LAC,8,15,.400,8.9,,.800,.200,.600,.000,.000,.200,,.500,1.000,.333,,,.000,,.500,,,.000,0,,.000,,,0,0,oturuda01
185,Jabari Parker,PF,25,BOS,4,59,.619,12.0,,.762,.190,.286,.190,.095,.238,,.688,.750,1.000,.000,1.000,.400,,.727,1.000,,.143,2,,.800,.250,,0,0,parkeja01
186,Chris Paul,PG,35,PHO,20,683,.497,15.5,,.783,.073,.130,.373,.207,.217,,.511,.727,.564,.473,.468,.446,,.075,.310,,.000,0,,.123,.500,,0,0,paulch01
187,Cameron Payne,PG,26,PHO,22,418,.425,12.9,,.642,.254,.275,.109,.005,.358,,.460,.551,.358,.476,1.000,.362,,.175,.760,,.000,0,,.101,.429,,0,0,payneca01
188,Elfrid Payton,PG,26,NYK,2,13,.000,10.0,,1.000,.200,.200,.400,.200,.000,,.000,.000,.000,.000,.000,,,,,,.000,0,,,,,0,0,paytoel01
189,Reggie Perry,PF,20,BRK,5,22,.538,11.9,,.615,.385,.231,.000,.000,.385,,.625,.800,.333,,,.400,,.600,1.000,,.077,1,,.200,.000,,0,0,perryre01
190,Michael Porter Jr.,SF,22,DEN,10,332,.474,18.1,,.459,.163,.081,.074,.141,.541,,.565,.773,.455,.500,.421,.397,,.571,.862,,.059,8,,.178,.538,,0,0,portemi01
191,Bobby Portis,C,25,MIL,20,366,.464,12.7,,.656,.238,.272,.113,.033,.344,,.525,.694,.439,.412,.400,.346,,.577,1.000,,.040,6,,.462,.458,,0,0,portibo01
192,Kristaps Porziņģis,C,25,DAL,7,233,.472,15.0,,.625,.181,.208,.153,.083,.375,,.578,.846,.400,.455,.667,.296,,.923,1.000,,.167,10,,.148,.500,,0,0,porzikr01
193,Dwight Powell,C,29,DAL,7,52,.875,3.3,,1.000,.875,.000,.000,.125,.000,,.875,1.000,,,.000,,,.714,,,.500,4,,,,,0,0,poweldw01
194,Norman Powell,SF,27,POR,6,216,.500,12.5,,.658,.316,.184,.053,.105,.342,,.560,.708,.500,.500,.250,.385,,.571,1.000,,.092,5,,.538,.357,,0,0,powelno01
195,Payton Pritchard,SG,23,BOS,5,67,.353,19.1,,.412,.176,.059,.059,.118,.588,,.429,.667,.000,.000,.500,.300,,.333,.333,,.000,0,,.200,.500,,0,0,pritcpa01
196,Immanuel Quickley,PG,21,NYK,5,77,.303,14.2,,.667,.212,.273,.152,.030,.333,,.273,.143,.333,.400,.000,.364,,.333,.250,,.000,0,,.091,.000,,0,0,quickim01
197,Julius Randle,PF,26,NYK,5,180,.298,14.5,,.649,.223,.117,.160,.149,.351,,.279,.571,.091,.133,.143,.333,,.353,.545,,.021,2,,.182,.500,,0,0,randlju01
198,Cam Reddish,SF,21,ATL,4,92,.528,15.0,,.611,.222,.139,.111,.139,.389,,.455,.375,.400,.500,.600,.643,,.300,.778,,.083,2,,.214,1.000,,0,0,reddica01
199,Paul Reed,PF,21,PHI,3,11,.500,4.4,,1.000,.750,.000,.250,.000,.000,,.500,.667,,.000,,,,1.000,,,.250,1,,,,,0,0,reedpa01
200,Josh Richardson,SG,27,DAL,7,94,.393,14.8,,.643,.179,.286,.071,.107,.357,,.444,.600,.375,.500,.333,.300,,.625,1.000,,.000,0,,.000,,,0,0,richajo01
201,Austin Rivers,SG,28,DEN,10,305,.435,18.7,,.333,.130,.145,.058,.000,.667,,.478,.667,.500,.000,,.413,,.273,.789,,.000,0,,.326,.467,,0,0,riverau01
202,Duncan Robinson,SF,26,MIA,4,100,.379,25.0,,.069,.069,.000,.000,.000,.931,,.500,.500,,,,.370,,1.000,.900,,.000,0,,.000,,,0,0,robindu01
203,Rajon Rondo,PG,34,LAC,13,220,.340,15.9,,.472,.302,.113,.038,.019,.528,,.280,.375,.167,.000,.000,.393,,.143,.818,,.000,0,,.143,.500,,0,0,rondora01
204,Derrick Rose,PG,32,NYK,5,175,.476,11.9,,.798,.298,.155,.179,.167,.202,,.478,.560,.538,.467,.286,.471,,.313,.625,,.000,0,,.235,.750,,0,0,rosede01
205,Dario Šarić,C,26,PHO,14,147,.467,13.4,,.600,.356,.111,.089,.044,.400,,.481,.625,.200,.250,.500,.444,,.692,1.000,,.067,3,,.056,1.000,,0,0,saricda01
206,Dennis Schröder,SG,27,LAL,6,196,.400,13.6,,.629,.300,.143,.114,.071,.371,,.455,.667,.300,.250,.200,.308,,.450,.750,,.000,0,,.115,.333,,0,0,schrode01
207,Mike Scott,PF,32,PHI,5,34,.222,20.7,,.222,.111,.111,.000,.000,.778,,.000,.000,.000,,,.286,,,1.000,,.111,0,,.143,1.000,,0,0,scottmi01
208,Jay Scrubb,SG,20,LAC,6,8,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,0,scrubja01
209,Landry Shamet,SG,23,BRK,12,206,.439,18.3,,.366,.171,.098,.024,.073,.634,,.533,.714,.250,1.000,.333,.385,,.750,.900,,.049,2,,.269,.286,,0,0,shamela01
210,Ben Simmons,PG,24,PHI,12,402,.621,2.6,,.989,.716,.263,.011,.000,.011,,.628,.706,.400,1.000,,.000,,.508,,,.242,21,,.000,,,0,0,simmobe01
211,Anfernee Simons,SG,21,POR,6,107,.560,21.5,,.280,.040,.040,.160,.040,.720,,.429,1.000,1.000,.000,1.000,.611,,1.000,1.000,,.000,0,,.333,.500,,0,0,simonan01
212,Marcus Smart,PG,26,BOS,5,183,.439,20.2,,.348,.106,.106,.091,.045,.652,,.565,.571,.429,.667,.667,.372,,.308,.875,,.000,0,,.070,.000,,1,0,smartma01
213,Ish Smith,PG,32,WAS,5,111,.372,12.3,,.837,.233,.163,.256,.186,.163,,.389,.600,.286,.455,.125,.286,,.143,.500,,.000,0,,.429,.333,,0,0,smithis01
214,Jalen Smith,PF,20,PHO,6,18,.500,7.4,,.750,.500,.250,.000,.000,.250,,.333,.500,.000,,,1.000,,1.000,1.000,,.250,1,,1.000,1.000,,0,0,smithja04
215,Tony Snell,SG,29,ATL,9,66,.125,18.6,,.313,.063,.250,.000,.000,.688,,.200,.000,.250,,,.091,,.000,1.000,,.000,0,,.636,.143,,0,0,snellto01
216,Max Strus,SF,24,MIA,2,6,.000,15.1,,1.000,.000,.000,1.000,.000,.000,,.000,,,.000,,,,,,,.000,0,,,,,0,0,strusma01
217,Jayson Tatum,SF,22,BOS,5,185,.423,14.7,,.676,.189,.180,.162,.144,.324,,.440,.667,.250,.333,.500,.389,,.303,.286,,.009,1,,.083,.667,,0,0,tatumja01
218,Jeff Teague,PG,32,MIL,16,119,.290,13.9,,.645,.097,.355,.194,.000,.355,,.200,.000,.091,.500,,.455,,.250,1.000,,.000,0,,.091,1.000,,0,0,teaguje01
219,Matt Thomas,SG,26,UTA,3,7,.000,15.9,,1.000,.000,.000,.500,.500,.000,,.000,,,.000,.000,,,,,,.000,0,,,,,0,0,thomama02
220,Tristan Thompson,C,29,BOS,5,132,.588,1.9,,1.000,.765,.235,.000,.000,.000,,.588,.538,.750,,,,,.450,,,.206,7,,,,,0,0,thomptr01
221,Matisse Thybulle,SG,23,PHI,12,220,.481,17.5,,.346,.269,.077,.000,.000,.654,,.778,.857,.500,,,.324,,1.000,1.000,,.135,6,,.235,.375,,0,0,thybuma01
222,Xavier Tillman Sr.,PF,22,MEM,3,18,.200,10.9,,.800,.200,.400,.200,.000,.200,,.250,.000,.500,.000,,.000,,.000,,,.000,0,,.000,,,0,0,tillmxa01
223,Anthony Tolliver,PF,35,PHI,1,2,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,0,tollian01
224,Obi Toppin,PF,22,NYK,5,65,.522,11.5,,.609,.435,.130,.000,.043,.391,,.643,.700,.667,,.000,.333,,.778,1.000,,.174,4,,.556,.200,,0,0,toppiob01
225,Axel Toupane,SF,28,MIL,4,10,.500,13.0,,.500,.250,.250,.000,.000,.500,,.500,.000,1.000,,,.500,,1.000,1.000,,.000,0,,1.000,.500,,0,0,toupaax01
226,P.J. Tucker,PF,35,MIL,23,681,.388,15.6,,.398,.265,.082,.051,.000,.602,,.487,.538,.375,.400,,.322,,.684,.947,,.000,0,,.864,.314,,0,0,tuckepj01
227,Rayjon Tucker,PG,23,PHI,1,2,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,0,tuckera01
228,Jonas Valančiūnas,C,28,MEM,5,166,.569,8.1,,.862,.241,.500,.069,.052,.138,,.620,.857,.552,.250,.667,.250,,.581,1.000,,.034,2,,.000,,,0,0,valanjo01
229,Gabe Vincent,PG,24,MIA,3,14,.667,22.3,,.333,.000,.000,.000,.333,.667,,1.000,,,,1.000,.500,,1.000,.000,,.000,0,,.000,,,0,0,vincega01
230,Kemba Walker,PG,30,BOS,3,91,.317,16.3,,.585,.220,.098,.098,.171,.415,,.417,.444,.000,.500,.571,.176,,.400,.667,,.000,0,,.059,.000,,0,0,walkeke02
231,Tremont Waters,PG,23,BOS,3,6,.250,15.1,,.500,.250,.000,.250,.000,.500,,.500,1.000,,.000,,.000,,.000,,,.000,0,,.500,.000,,0,0,watertr01
232,Russell Westbrook,PG,32,WAS,5,186,.333,13.2,,.762,.202,.202,.119,.238,.238,,.359,.529,.118,.500,.350,.250,,.174,1.000,,.048,2,,.250,.200,,0,0,westbru01
233,Grant Williams,PF,22,BOS,5,57,.500,11.4,,.667,.417,.167,.083,.000,.333,,.500,.600,.500,.000,,.500,,.750,1.000,,.167,2,,.750,.667,,0,0,willigr01
234,Lou Williams,PG,34,ATL,18,277,.455,15.8,,.727,.082,.164,.264,.218,.273,,.463,.778,.500,.414,.375,.433,,.216,.462,,.009,1,,.200,.833,,0,0,willilo02
235,Robert Williams,C,23,BOS,3,46,.643,2.7,,1.000,.714,.214,.071,.000,.000,,.643,.800,.333,.000,,,,.667,,,.571,7,,,,,0,0,williro04
236,Justise Winslow,SF,24,MEM,1,3,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,0,winslju01
237,Cassius Winston,PG,22,WAS,1,5,.333,14.8,,.667,.333,.000,.000,.333,.333,,.500,1.000,,,.000,.000,,.000,,,.000,0,,.000,,,0,0,winstca01
238,Trae Young,PG,22,ATL,16,603,.418,16.8,,.599,.123,.201,.181,.095,.401,,.488,.614,.431,.477,.471,.313,,.105,.222,,.000,0,,.021,.333,,0,0,youngtr01
239,Ivica Zubac,C,23,LAC,17,301,.596,2.7,,1.000,.632,.351,.000,.018,.000,,.596,.611,.600,,.000,,,.824,,,.509,23,,,,,0,0,zubaciv01
