,,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,% of FG Ast'd,% of FG Ast'd,,Dunks,Dunks,,Corner 3s,Corner 3s,,Heaves,Heaves,-additional
144,Marcus Morris,PF,33,LAC,3,68,.345,18.4,,.586,.069,.138,.207,.172,.414,,.471,.500,.500,.667,.200,.167,,.500,1.000,,.000,0,,.083,1.000,,0,0,morrima03
145,Dejounte Murray,SG,26,ATL,5,190,.447,15.2,,.641,.117,.204,.204,.117,.359,,.485,.667,.476,.476,.333,.378,,.125,.571,,.000,0,,.162,.167,,0,0,murrade01
146,Jamal Murray,PG,25,DEN,20,799,.473,15.9,,.637,.120,.202,.159,.156,.363,,.517,.612,.542,.508,.422,.396,,.281,.576,,.027,10,,.074,.455,,0,0,murraja01
147,Keegan Murray,SF,22,SAC,7,194,.448,17.3,,.448,.155,.138,.103,.052,.552,,.538,.667,.125,.833,.667,.375,,.500,1.000,,.052,3,,.375,.333,,0,0,murrake02
148,Mike Muscala,C,31,BOS,6,21,.500,25.7,,.000,.000,.000,.000,.000,1.000,,,,,,,.500,,,1.000,,.000,0,,.500,.500,,0,0,muscami01
149,Raul Neto,PG,30,CLE,2,7,.000,23.0,,.000,.000,.000,.000,.000,1.000,,,,,,,.000,,,,,.000,0,,1.000,.000,,0,0,netora01
150,Georges Niang,PF,29,PHI,11,157,.500,20.5,,.278,.056,.139,.056,.028,.722,,.600,1.000,.600,.500,.000,.462,,.833,1.000,,.000,0,,.308,.500,,0,0,niangge01
151,Zeke Nnaji,PF,22,DEN,5,12,.500,19.7,,.250,.250,.000,.000,.000,.750,,1.000,1.000,,,,.333,,1.000,1.000,,.250,1,,.000,,,0,0,nnajize01
152,Jaylen Nowell,SG,23,MIN,5,62,.231,12.3,,.654,.231,.346,.077,.000,.346,,.176,.167,.222,.000,,.333,,1.000,.667,,.000,0,,.111,1.000,,0,0,nowelja01
153,Royce O'Neale,SF,29,BRK,4,118,.241,21.7,,.241,.103,.103,.000,.034,.759,,.429,.667,.333,,.000,.182,,.333,1.000,,.000,0,,.091,.000,,1,0,onealro01
154,Josh Okogie,SG,24,PHO,10,175,.378,11.9,,.622,.324,.216,.027,.054,.378,,.522,.667,.375,.000,.500,.143,,.750,1.000,,.162,5,,.714,.200,,0,0,okogijo01
155,Onyeka Okongwu,C,22,ATL,6,131,.600,4.4,,.960,.640,.200,.120,.000,.040,,.583,.688,.600,.000,,1.000,,.714,1.000,,.200,3,,.000,,,0,0,okongon01
156,Isaac Okoro,SF,22,CLE,5,75,.478,14.0,,.435,.391,.043,.000,.000,.565,,.700,.667,1.000,,,.308,,.857,1.000,,.087,1,,.923,.333,,0,0,okorois01
157,Victor Oladipo,SG,30,MIA,2,45,.526,14.5,,.737,.158,.158,.368,.053,.263,,.571,1.000,.000,.571,1.000,.400,,.125,1.000,,.000,0,,.000,,,0,0,oladivi01
158,Cedi Osman,SF,27,CLE,5,93,.360,21.5,,.200,.120,.040,.040,.000,.800,,.600,.667,.000,1.000,,.300,,1.000,1.000,,.000,0,,.300,.333,,0,0,osmande01
159,Chris Paul,PG,37,PHO,7,250,.418,16.5,,.692,.077,.077,.341,.198,.308,,.460,.714,.143,.387,.611,.321,,.207,.667,,.000,0,,.214,.167,,0,0,paulch01
160,Cameron Payne,PG,28,PHO,7,152,.479,18.9,,.438,.063,.188,.125,.063,.563,,.571,.667,.778,.167,.667,.407,,.333,.818,,.000,0,,.333,.333,,0,0,payneca01
161,Gary Payton II,SG,30,GSW,12,192,.667,8.5,,.722,.500,.222,.000,.000,.278,,.821,.889,.667,,,.267,,.813,1.000,,.111,6,,.667,.400,,0,0,paytoga02
162,Mason Plumlee,C,32,LAC,5,91,.875,2.9,,1.000,.438,.563,.000,.000,.000,,.875,.857,.889,,,,,.500,,,.438,6,,,,,0,0,plumlma01
163,Jordan Poole,PG,23,GSW,13,284,.341,16.3,,.533,.096,.304,.067,.067,.467,,.417,.538,.415,.222,.444,.254,,.467,.875,,.015,1,,.111,.429,,0,0,poolejo01
164,Michael Porter Jr.,SF,24,DEN,20,654,.423,17.6,,.440,.145,.154,.047,.094,.560,,.515,.735,.500,.273,.318,.351,,.717,.957,,.060,14,,.267,.314,,0,0,portemi01
165,Bobby Portis,PF,27,MIL,5,107,.488,15.4,,.561,.171,.220,.122,.049,.439,,.652,.857,.667,.400,.500,.278,,.600,1.000,,.024,1,,.500,.222,,0,0,portibo01
166,Norman Powell,SG,29,LAC,5,167,.474,15.4,,.579,.171,.237,.092,.079,.421,,.523,.692,.500,.286,.500,.406,,.391,.692,,.013,1,,.219,.000,,1,0,powelno01
167,Jason Preston,PG,23,LAC,1,1,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,0,prestja01
168,Taurean Prince,PF,28,MIN,5,100,.364,17.4,,.364,.121,.182,.061,.000,.636,,.333,.250,.500,.000,,.381,,.500,1.000,,.000,0,,.476,.500,,0,0,princta02
169,Payton Pritchard,PG,25,BOS,10,57,.545,16.6,,.545,.318,.000,.091,.136,.455,,.667,.857,,.500,.333,.400,,.250,.500,,.000,0,,.300,.000,,0,0,pritcpa01
170,Immanuel Quickley,SG,23,NYK,8,175,.348,19.1,,.439,.045,.167,.167,.061,.561,,.483,.333,.545,.545,.250,.243,,.500,.889,,.000,0,,.243,.444,,0,0,quickim01
171,Julius Randle,PF,28,NYK,10,330,.374,15.7,,.551,.197,.163,.136,.054,.449,,.469,.655,.375,.250,.625,.258,,.447,.882,,.020,3,,.212,.286,,0,0,randlju01
172,Austin Reaves,SG,24,LAL,16,579,.464,16.7,,.546,.077,.253,.165,.052,.454,,.481,.733,.429,.469,.400,.443,,.333,.846,,.010,1,,.159,.500,,1,1,reaveau01
173,Paul Reed,C,23,PHI,11,157,.579,2.6,,1.000,.711,.263,.026,.000,.000,,.579,.593,.500,1.000,,,,.818,,,.132,5,,,,,0,0,reedpa01
174,Austin Rivers,SG,30,MIN,4,46,.500,19.3,,.250,.000,.250,.000,.000,.750,,1.000,,1.000,,,.333,,.500,1.000,,.000,0,,.500,.333,,0,0,riverau01
175,Duncan Robinson,SF,28,MIA,23,418,.475,20.4,,.285,.108,.108,.044,.025,.715,,.556,.824,.588,.143,.000,.442,,.720,.900,,.000,0,,.195,.636,,0,0,robindu01
176,Mitchell Robinson,C,24,NYK,11,298,.604,0.9,,1.000,.979,.021,.000,.000,.000,,.604,.617,.000,,,,,.552,,,.479,20,,,,,0,0,robinmi01
177,David Roddy,PF,21,MEM,6,76,.276,18.4,,.310,.103,.172,.034,.000,.690,,.222,.333,.200,.000,,.300,,1.000,1.000,,.034,0,,.400,.375,,0,0,roddyda01
178,Derrick Rose,PG,34,NYK,1,3,.000,13.9,,.750,.250,.000,.250,.250,.250,,.000,.000,,.000,.000,.000,,,,,.000,0,,1.000,.000,,0,0,rosede01
179,Terrence Ross,SG,31,PHO,6,69,.296,25.3,,.185,.000,.000,.037,.148,.815,,.400,,,.000,.500,.273,,.000,1.000,,.000,0,,.409,.111,,1,0,rosste01
180,Ricky Rubio,PG,32,CLE,3,17,.000,1.3,,1.000,1.000,.000,.000,.000,.000,,.000,.000,,,,,,,,,.000,0,,,,,0,0,rubiori01
181,D'Angelo Russell,PG,26,LAL,16,473,.426,17.6,,.554,.056,.169,.210,.118,.446,,.519,.455,.636,.512,.391,.310,,.286,.889,,.000,0,,.149,.231,,0,0,russeda01
182,Domantas Sabonis,C,26,SAC,7,243,.495,7.4,,.949,.313,.455,.040,.141,.051,,.511,.677,.400,.750,.429,.200,,.521,1.000,,.081,8,,.200,1.000,,0,0,sabondo01
183,Dennis Schröder,PG,29,LAL,16,417,.398,15.5,,.621,.068,.291,.146,.117,.379,,.438,.429,.467,.467,.333,.333,,.143,.846,,.000,0,,.205,.250,,1,0,schrode01
184,Landry Shamet,SG,25,PHO,10,184,.378,18.4,,.356,.044,.244,.022,.044,.644,,.375,.500,.364,1.000,.000,.379,,.667,.909,,.022,1,,.345,.500,,0,0,shamela01
185,Day'Ron Sharpe,C,21,BRK,2,20,.667,1.8,,1.000,.667,.333,.000,.000,.000,,.667,.500,1.000,,,,,.500,,,.000,0,,,,,0,0,sharpda01
186,Marcus Smart,PG,28,BOS,20,679,.453,17.0,,.453,.121,.265,.058,.009,.547,,.564,.704,.542,.462,.000,.361,,.474,.955,,.013,3,,.295,.556,,2,0,smartma01
187,Ish Smith,PG,34,DEN,4,12,.500,10.8,,1.000,.000,.500,.000,.500,.000,,.500,,.000,,1.000,,,.000,,,.000,0,,,,,0,0,smithis01
188,Jaden Springer,SG,20,PHI,4,17,1.000,11.1,,1.000,.250,.000,.750,.000,.000,,1.000,1.000,,1.000,,,,.250,,,.250,1,,,,,0,0,sprinja01
189,Lamar Stevens,SF,25,CLE,2,9,.500,17.6,,.500,.000,.000,.500,.000,.500,,.000,,,.000,,1.000,,,1.000,,.000,0,,1.000,1.000,,0,0,stevela01
190,Max Strus,SF,26,MIA,23,648,.402,19.5,,.286,.153,.095,.026,.011,.714,,.611,.759,.444,.400,.500,.319,,.697,.907,,.042,8,,.281,.289,,0,0,strusma01
191,Edmond Sumner,SG,27,BRK,1,4,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,0,sumneed01
192,Jayson Tatum,SF,24,BOS,20,799,.458,14.3,,.594,.213,.257,.059,.064,.406,,.550,.733,.433,.542,.423,.323,,.424,.509,,.047,19,,.061,.500,,0,0,tatumja01
193,Cam Thomas,SG,21,BRK,2,16,.429,15.1,,.714,.000,.286,.286,.143,.286,,.600,,1.000,.000,1.000,.000,,.333,,,.000,0,,.500,.000,,0,0,thomaca02
194,Klay Thompson,SF,32,GSW,13,468,.388,20.2,,.379,.046,.132,.096,.105,.621,,.422,.700,.310,.524,.348,.368,,.714,.760,,.000,0,,.140,.421,,0,0,thompkl01
195,Tristan Thompson,C,31,LAL,6,32,.455,3.1,,1.000,.455,.545,.000,.000,.000,,.455,.400,.500,,,,,.800,,,.455,5,,,,,0,0,thomptr01
196,Xavier Tillman Sr.,C,24,MEM,6,183,.533,5.3,,.911,.511,.333,.044,.022,.089,,.561,.652,.533,.000,.000,.250,,.870,1.000,,.089,4,,.500,.000,,0,0,tillmxa01
197,Obi Toppin,PF,24,NYK,11,175,.429,17.0,,.386,.243,.057,.057,.029,.614,,.630,.765,.500,.250,.500,.302,,.882,.923,,.114,8,,.512,.364,,0,0,toppiob01
198,Karl-Anthony Towns,PF,27,MIN,5,180,.457,12.8,,.657,.186,.371,.043,.057,.343,,.565,.769,.615,.000,.000,.250,,.731,1.000,,.029,2,,.125,.333,,0,0,townska01
199,P.J. Tucker,PF,37,PHI,11,294,.373,19.4,,.216,.137,.039,.020,.020,.784,,.455,.714,.000,.000,.000,.350,,.800,1.000,,.000,0,,1.000,.350,,0,0,tuckepj01
200,Jarred Vanderbilt,PF,23,LAL,15,247,.400,13.4,,.517,.317,.167,.017,.017,.483,,.548,.737,.100,1.000,1.000,.241,,.706,1.000,,.150,8,,.931,.259,,0,0,vandeja01
201,Gabe Vincent,PG,26,MIA,22,672,.402,18.1,,.451,.130,.138,.089,.093,.549,,.432,.563,.324,.455,.391,.378,,.167,.647,,.000,0,,.230,.355,,0,0,vincega01
202,Dean Wade,PF,26,CLE,2,11,.000,26.5,,.000,.000,.000,.000,.000,1.000,,,,,,,.000,,,,,.000,0,,.000,,,0,0,wadede01
203,Ish Wainright,SF,28,PHO,6,21,.250,23.5,,.000,.000,.000,.000,.000,1.000,,,,,,,.250,,,1.000,,.000,0,,.750,.333,,0,0,wainris01
204,Lonnie Walker IV,SG,24,LAL,13,179,.483,19.2,,.433,.067,.117,.117,.133,.567,,.615,.750,.571,.714,.500,.382,,.500,.923,,.000,0,,.206,.429,,0,0,walkelo01
205,T.J. Warren,SF,29,PHO,6,81,.316,15.7,,.632,.053,.211,.211,.158,.368,,.417,1.000,.250,.500,.333,.143,,1.000,1.000,,.000,0,,.857,.167,,0,0,warretj01
206,Yuta Watanabe,SF,28,BRK,1,5,.500,25.7,,.000,.000,.000,.000,.000,1.000,,,,,,,.500,,,1.000,,.000,0,,.500,.000,,0,0,watanyu01
207,Peyton Watson,SG,20,DEN,5,14,.400,17.3,,.600,.000,.400,.000,.200,.400,,.333,,.500,,.000,.500,,1.000,1.000,,.000,0,,.500,1.000,,0,0,watsope01
208,Russell Westbrook,PG,34,LAC,5,192,.410,11.0,,.733,.352,.229,.105,.048,.267,,.429,.649,.333,.091,.000,.357,,.273,.900,,.038,3,,.143,.250,,0,0,westbru01
209,Derrick White,SG,28,BOS,20,593,.505,17.7,,.402,.120,.217,.060,.005,.598,,.581,.636,.475,.818,1.000,.455,,.535,.840,,.011,1,,.218,.458,,0,0,whitede01
210,Andrew Wiggins,SF,27,GSW,13,442,.459,14.2,,.646,.155,.298,.088,.105,.354,,.547,.750,.556,.313,.421,.297,,.625,.842,,.044,7,,.203,.154,,0,0,wiggian01
211,Grant Williams,PF,24,BOS,15,265,.472,19.8,,.245,.132,.094,.019,.000,.755,,.538,.714,.400,.000,,.450,,.571,1.000,,.019,1,,.475,.368,,0,0,willigr01
212,Robert Williams,C,25,BOS,20,417,.788,3.0,,.988,.600,.376,.012,.000,.012,,.798,.843,.719,1.000,,.000,,.806,,,.412,34,,.000,,,0,0,williro04
213,Ziaire Williams,SF,21,MEM,4,12,.286,16.7,,.571,.286,.000,.143,.143,.429,,.250,.500,,.000,.000,.333,,1.000,1.000,,.143,1,,.000,,,0,0,willizi02
214,Trae Young,PG,24,ATL,6,230,.403,15.4,,.638,.154,.268,.128,.087,.362,,.442,.478,.325,.474,.692,.333,,.190,.333,,.000,0,,.019,1.000,,1,0,youngtr01
215,Omer Yurtseven,C,24,MIA,8,16,.286,12.1,,.714,.286,.143,.286,.000,.286,,.400,.500,.000,.500,,.000,,1.000,,,.143,1,,.000,,,0,0,yurtsom01
216,Cody Zeller,C,30,MIA,21,174,.571,3.8,,1.000,.486,.457,.057,.000,.000,,.571,.647,.500,.500,,,,.900,,,.171,6,,,,,0,0,zelleco01
217,Ivica Zubac,C,25,LAC,5,130,.567,3.7,,1.000,.467,.500,.033,.000,.000,,.567,.571,.600,.000,,,,.706,,,.233,6,,,,,0,0,zubaciv01
