,,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,% of FG Ast'd,% of FG Ast'd,,Dunks,Dunks,,Corner 3s,Corner 3s,,Heaves,Heaves,-additional
25,Trevor Booker,PF,30,IND,7,64,.600,9.1,,.900,.600,.200,.100,.000,.100,,.667,1.000,.000,.000,,.000,,.500,,,.000,0,,.000,,,1,0,booketr01
26,Tony Bradley,C,20,UTA,1,2,.500,0.5,,1.000,1.000,.000,.000,.000,.000,,.500,.500,,,,,,.000,,,.500,1,,,,,0,0,bradlto01
27,Corey Brewer,SG,31,OKC,6,151,.520,10.9,,.560,.440,.120,.000,.000,.440,,.571,.727,.000,,,.455,,.500,1.000,,.080,2,,.909,.400,,0,0,breweco01
28,Malcolm Brogdon,PG,25,MIL,7,186,.436,12.9,,.655,.255,.218,.073,.109,.345,,.528,.714,.250,.750,.500,.263,,.526,.800,,.018,1,,.421,.250,,0,0,brogdma01
29,Aaron Brooks,PG,33,MIN,2,3,.667,9.7,,.667,.667,.000,.000,.000,.333,,1.000,1.000,,,,.000,,1.000,,,.000,0,,.000,,,0,0,brookaa01
30,Jaylen Brown,SG,21,BOS,18,583,.466,13.4,,.579,.312,.162,.049,.056,.421,,.519,.639,.279,.538,.533,.393,,.463,.886,,.041,8,,.205,.565,,0,0,brownja02
31,Lorenzo Brown,PG,27,TOR,4,29,.300,17.1,,.500,.200,.100,.000,.200,.500,,.200,.500,.000,,.000,.400,,1.000,1.000,,.000,0,,.200,1.000,,0,0,brownlo01
32,Sterling Brown,SG,22,MIL,3,13,.600,16.6,,.400,.200,.000,.200,.000,.600,,1.000,1.000,,1.000,,.333,,1.000,1.000,,.000,0,,.667,.500,,0,0,brownst02
33,Alec Burks,SG,26,UTA,9,120,.469,11.8,,.688,.234,.297,.031,.109,.313,,.477,.600,.368,.000,.714,.450,,.333,.778,,.031,1,,.300,.667,,0,0,burksal01
34,Jimmy Butler,SG,28,MIN,5,170,.444,9.9,,.730,.397,.222,.063,.048,.270,,.435,.600,.143,.250,.667,.471,,.400,.750,,.048,3,,.471,.500,,0,0,butleji01
35,José Calderón,PG,36,CLE,13,104,.346,19.5,,.308,.192,.038,.038,.038,.692,,.625,.600,.000,1.000,1.000,.222,,.400,.750,,.000,0,,.222,.250,,0,0,caldejo01
36,Clint Capela,C,23,HOU,17,520,.660,1.6,,1.000,.778,.215,.000,.007,.000,,.660,.768,.290,,.000,,,.832,,,.354,50,,,,,0,0,capelca01
37,Ian Clark,SG,26,NOP,9,190,.424,16.3,,.576,.076,.242,.152,.106,.424,,.474,1.000,.563,.200,.286,.357,,.444,.900,,.000,0,,.321,.333,,0,0,clarkia01
38,Jordan Clarkson,SG,25,CLE,19,286,.301,14.9,,.626,.187,.163,.163,.114,.374,,.338,.565,.200,.200,.357,.239,,.346,.636,,.000,0,,.196,.111,,0,0,clarkjo01
39,Zach Collins,C,20,POR,4,70,.367,14.2,,.533,.200,.200,.100,.033,.467,,.500,.833,.333,.333,.000,.214,,.250,1.000,,.033,1,,.429,.000,,0,0,colliza01
40,Darren Collison,PG,30,IND,7,214,.456,14.4,,.662,.279,.118,.059,.206,.338,,.511,.737,.500,.000,.357,.348,,.304,.750,,.000,0,,.261,.667,,1,0,collida01
41,Pat Connaughton,SG,25,POR,4,59,.400,18.5,,.333,.333,.000,.000,.000,.667,,.800,.800,,,,.200,,.750,1.000,,.067,1,,.100,.000,,1,0,connapa01
42,Quinn Cook,PG,24,GSW,17,175,.448,16.1,,.537,.194,.119,.075,.149,.463,,.639,.769,.375,.800,.600,.226,,.478,.571,,.000,0,,.387,.167,,1,0,cookqu01
43,Robert Covington,SF,27,PHI,10,281,.325,16.2,,.422,.277,.072,.024,.036,.578,,.343,.478,.000,.000,.333,.313,,.750,.867,,.012,0,,.167,.625,,0,0,covinro01
44,Jamal Crawford,SG,37,MIN,5,123,.447,16.4,,.638,.149,.106,.128,.255,.362,,.467,.571,.400,.667,.333,.412,,.429,1.000,,.000,0,,.294,.800,,0,0,crawfja01
45,Jordan Crawford,SG,29,NOP,2,15,.615,20.2,,.385,.077,.077,.154,.077,.615,,1.000,1.000,1.000,1.000,1.000,.375,,.000,.333,,.000,0,,.125,.000,,0,0,crawfjo02
46,Jae Crowder,SF,27,UTA,11,323,.324,18.7,,.389,.130,.093,.074,.093,.611,,.310,.357,.200,.375,.300,.333,,.615,.955,,.009,1,,.258,.294,,1,0,crowdja01
47,Stephen Curry,PG,29,GSW,15,555,.451,17.5,,.467,.184,.128,.056,.099,.533,,.514,.732,.436,.353,.300,.395,,.342,.547,,.000,0,,.173,.429,,1,0,curryst01
48,Anthony Davis,PF,24,NOP,9,358,.520,8.9,,.892,.387,.221,.137,.152,.108,,.549,.696,.533,.286,.419,.273,,.790,1.000,,.176,34,,.091,.000,,1,0,davisan02
49,Ed Davis,C,28,POR,4,71,.500,2.1,,1.000,.700,.200,.100,.000,.000,,.500,.714,.000,.000,,,,.600,,,.500,5,,,,,0,0,davised01
50,Matthew Dellavedova,PG,27,MIL,6,78,.333,20.9,,.250,.083,.083,.083,.000,.750,,.667,1.000,.000,1.000,,.222,,.500,1.000,,.000,0,,.000,,,0,0,dellama01
51,DeMar DeRozan,SG,28,TOR,10,354,.437,11.4,,.824,.281,.236,.151,.156,.176,,.470,.554,.553,.333,.323,.286,,.364,.600,,.035,7,,.143,.200,,1,0,derozde01
52,Cheick Diallo,PF,21,NOP,7,48,.417,6.8,,1.000,.333,.333,.333,.000,.000,,.417,.500,.500,.250,,,,1.000,,,.000,0,,,,,0,0,diallch01
53,Gorgui Dieng,C,28,MIN,5,70,.333,13.1,,.722,.167,.222,.222,.111,.278,,.308,.333,.500,.000,.500,.400,,.500,1.000,,.056,1,,.800,.500,,0,0,dienggo01
54,Goran Dragić,PG,31,MIA,5,156,.467,12.2,,.720,.387,.067,.080,.187,.280,,.500,.621,.200,.500,.357,.381,,.444,.625,,.013,1,,.095,.500,,0,0,dragigo01
55,Kevin Durant,SF,29,GSW,21,807,.487,15.9,,.683,.126,.094,.264,.198,.317,,.556,.727,.537,.496,.535,.341,,.412,.511,,.048,21,,.043,.500,,0,0,duranke01
56,Wayne Ellington,SG,30,MIA,5,101,.343,23.3,,.143,.029,.029,.029,.057,.857,,.000,.000,.000,.000,.000,.400,,,1.000,,.000,0,,.133,.750,,0,0,ellinwa01
57,Joel Embiid,C,23,PHI,8,278,.435,10.2,,.790,.297,.261,.203,.029,.210,,.477,.707,.278,.429,.250,.276,,.481,.875,,.109,13,,.069,.500,,0,0,embiijo01
58,Dante Exum,PG,22,UTA,10,114,.488,6.3,,.829,.488,.317,.024,.000,.171,,.529,.650,.308,1.000,,.286,,.167,1.000,,.049,2,,.571,.500,,0,0,exumda01
59,Derrick Favors,C,26,UTA,11,286,.618,5.9,,.926,.588,.162,.088,.088,.074,,.635,.825,.364,.167,.333,.400,,.775,1.000,,.221,15,,1.000,.400,,0,0,favorde01
60,Raymond Felton,PG,33,OKC,6,79,.387,16.8,,.548,.161,.129,.097,.161,.452,,.294,.800,.000,.333,.000,.500,,.000,.857,,.000,0,,.500,.571,,0,0,feltora01
61,Terrance Ferguson,SG,19,OKC,3,6,1.000,26.0,,.000,.000,.000,.000,.000,1.000,,,,,,,1.000,,,1.000,,.000,0,,.000,,,0,0,fergute01
62,Bryn Forbes,SG,24,SAS,4,54,.294,20.1,,.471,.000,.235,.118,.118,.529,,.375,,.250,.500,.500,.222,,.333,1.000,,.000,0,,.111,1.000,,1,0,forbebr01
63,Tim Frazier,PG,27,WAS,2,6,.000,6.0,,1.000,.000,1.000,.000,.000,.000,,.000,,.000,,,,,,,,.000,0,,,,,0,0,fraziti01
64,Markelle Fultz,SG,19,PHI,3,23,.143,7.1,,1.000,.286,.429,.286,.000,.000,,.143,.000,.333,.000,,,,.000,,,.000,0,,,,,0,0,fultzma01
65,Pau Gasol*,C,37,SAS,5,90,.500,8.4,,.850,.250,.400,.150,.050,.150,,.529,.800,.250,1.000,.000,.333,,.778,1.000,,.150,3,,.333,1.000,,0,0,gasolpa01
66,Rudy Gay,PF,31,SAS,5,160,.400,13.5,,.723,.169,.215,.138,.200,.277,,.468,.727,.500,.333,.308,.222,,.409,1.000,,.123,6,,.222,.250,,0,0,gayru01
67,Paul George,SF,27,OKC,6,251,.408,16.7,,.567,.183,.125,.100,.158,.433,,.441,.636,.200,.583,.316,.365,,.233,.368,,.033,4,,.077,.250,,2,0,georgpa01
68,Marcus Georges-Hunt,SG,23,MIN,2,3,.000,0.0,,1.000,1.000,.000,.000,.000,.000,,.000,.000,,,,,,,,,.000,0,,,,,0,0,georgma01
69,Taj Gibson,PF,32,MIN,5,123,.636,5.0,,1.000,.591,.182,.136,.091,.000,,.636,.769,.750,.333,.000,,,.643,,,.045,1,,,,,0,0,gibsota01
70,Manu Ginóbili*,SG,40,SAS,5,107,.405,16.6,,.514,.216,.162,.027,.108,.486,,.474,.625,.500,1.000,.000,.333,,.333,.833,,.000,0,,.167,.333,,1,0,ginobma01
71,Rudy Gobert,C,25,UTA,11,383,.655,1.3,,1.000,.857,.143,.000,.000,.000,,.655,.722,.250,,,,,.691,,,.464,36,,,,,0,0,goberru01
72,Eric Gordon,SG,29,HOU,17,549,.380,17.4,,.412,.176,.149,.054,.032,.588,,.451,.667,.242,.583,.000,.331,,.415,.698,,.009,2,,.123,.500,,0,0,gordoer01
73,Marcin Gortat,C,33,WAS,6,160,.558,5.0,,1.000,.442,.395,.140,.023,.000,,.558,.632,.529,.500,.000,,,.875,,,.070,3,,,,,0,0,gortama01
74,Jerami Grant,PF,23,OKC,6,133,.514,6.8,,.771,.571,.200,.000,.000,.229,,.593,.700,.286,,,.250,,.625,1.000,,.086,2,,.625,.200,,0,0,grantje01
75,Danny Green,SG,30,SAS,5,103,.267,20.0,,.333,.100,.100,.033,.100,.667,,.300,.333,.667,.000,.000,.250,,.667,.800,,.000,0,,.100,.500,,0,0,greenda02
76,Draymond Green,PF,27,GSW,21,819,.432,12.9,,.589,.354,.135,.057,.042,.411,,.549,.735,.231,.364,.250,.266,,.677,.952,,.099,16,,.165,.231,,0,0,greendr01
77,Gerald Green,SG,32,HOU,17,272,.394,20.3,,.234,.096,.085,.021,.032,.766,,.455,.667,.250,.500,.333,.375,,.800,.889,,.032,3,,.306,.500,,0,0,greenge01
78,Jeff Green,PF,31,CLE,22,523,.408,16.3,,.507,.218,.120,.106,.063,.493,,.514,.806,.294,.333,.222,.300,,.568,1.000,,.063,8,,.357,.480,,4,0,greenje02
79,James Harden,SG,28,HOU,17,621,.410,14.5,,.548,.229,.208,.073,.039,.452,,.502,.670,.388,.500,.133,.299,,.142,.231,,.039,15,,.057,.300,,0,0,hardeja01
80,Maurice Harkless,SF,24,POR,2,53,.538,13.3,,.538,.385,.077,.000,.077,.462,,.714,.800,.000,,1.000,.333,,.400,1.000,,.154,2,,.500,.333,,0,0,harklma01
81,John Henson,C,27,MIL,2,74,.692,4.5,,1.000,.538,.308,.077,.077,.000,,.692,.857,.500,1.000,.000,,,.667,,,.385,5,,,,,0,0,hensojo01
82,Nenê,C,35,HOU,11,107,.600,2.1,,1.000,.750,.250,.000,.000,.000,,.600,.733,.200,,,,,.917,,,.250,4,,,,,0,0,hilarne01
83,George Hill,PG,31,CLE,19,557,.450,13.2,,.611,.344,.084,.084,.099,.389,,.538,.667,.364,.364,.385,.314,,.233,.750,,.046,5,,.412,.286,,0,0,hillge01
84,Solomon Hill,SF,26,NOP,9,114,.360,18.5,,.360,.080,.120,.120,.040,.640,,.333,.500,.333,.333,.000,.375,,.667,1.000,,.000,0,,.438,.429,,0,0,hillso01
85,Jrue Holiday,SG,27,NOP,9,348,.518,11.8,,.706,.329,.159,.135,.082,.294,,.600,.804,.333,.565,.357,.320,,.264,.625,,.041,7,,.100,.600,,1,0,holidjr01
86,Richaun Holmes,C,24,PHI,3,11,.000,16.0,,1.000,.000,.000,.000,1.000,.000,,.000,,,,.000,,,,,,.000,0,,,,,0,0,holmeri01
87,Rodney Hood,SG,25,CLE,17,260,.424,14.2,,.739,.152,.152,.272,.163,.261,,.515,.714,.571,.360,.533,.167,,.571,.750,,.043,4,,.250,.167,,1,0,hoodro01
88,Al Horford,C,31,BOS,19,679,.544,10.1,,.789,.333,.260,.108,.088,.211,,.596,.765,.509,.409,.444,.349,,.594,1.000,,.123,23,,.140,.333,,0,0,horfoal01
89,Josh Huestis,PF,26,OKC,4,19,.500,2.0,,1.000,.500,.500,.000,.000,.000,,.500,.000,1.000,,,,,1.000,,,.500,1,,,,,0,0,huestjo01
90,Serge Ibaka,PF,28,TOR,10,260,.417,14.8,,.667,.139,.194,.194,.139,.333,,.438,.700,.500,.143,.500,.375,,.762,1.000,,.028,2,,.125,.333,,0,0,ibakase01
91,Andre Iguodala,SF,34,GSW,15,401,.494,12.8,,.565,.412,.071,.047,.035,.435,,.583,.743,.167,.250,.000,.378,,.821,1.000,,.259,19,,.297,.273,,0,0,iguodan01
92,Ersan İlyasova,PF,30,PHI,10,233,.429,11.9,,.631,.440,.083,.048,.060,.369,,.509,.595,.286,.250,.400,.290,,.556,1.000,,.000,0,,.129,.000,,0,0,ilyaser01
93,Joe Ingles,SF,30,UTA,11,382,.471,18.5,,.364,.165,.074,.025,.099,.636,,.500,.650,.444,.000,.417,.455,,.500,.829,,.017,2,,.338,.462,,1,0,inglejo01
94,Aaron Jackson,PG,31,HOU,7,17,.500,13.0,,.500,.500,.000,.000,.000,.500,,1.000,1.000,,,,.000,,.000,,,.000,0,,.500,.000,,0,0,jacksaa01
95,LeBron James,PF,33,CLE,22,922,.539,11.3,,.776,.357,.145,.118,.157,.224,,.596,.791,.392,.433,.463,.342,,.186,.359,,.047,23,,.070,.375,,0,0,jamesle01
96,Brandon Jennings,PG,28,MIL,1,5,.000,26.0,,.000,.000,.000,.000,.000,1.000,,,,,,,.000,,,,,.000,0,,.000,,,0,0,jennibr01
97,Jonas Jerebko,PF,30,UTA,10,79,.421,9.4,,.684,.421,.211,.053,.000,.316,,.538,.750,.250,.000,,.167,,.857,1.000,,.053,1,,.500,.333,,0,0,jerebjo01
98,Amir Johnson,C,30,PHI,8,94,.524,2.1,,1.000,.714,.286,.000,.000,.000,,.524,.533,.500,,,,,.455,,,.048,1,,,,,0,0,johnsam01
99,Dakari Johnson,C,22,OKC,2,3,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,0,johnsda04
100,James Johnson,PF,30,MIA,5,161,.548,11.5,,.690,.357,.119,.167,.048,.310,,.552,.800,.400,.286,.000,.538,,.688,.857,,.071,3,,.308,1.000,,0,0,johnsja01
101,Joe Johnson,SF,36,HOU,8,54,.353,13.1,,.824,.118,.176,.412,.118,.176,,.429,1.000,.333,.429,.000,.000,,.167,,,.000,0,,.333,.000,,0,0,johnsjo02
102,Tyler Johnson,PG,25,MIA,5,81,.538,15.8,,.615,.154,.077,.269,.115,.385,,.500,.250,.500,.571,.667,.600,,.875,1.000,,.000,0,,.300,1.000,,0,0,johnsty01
103,Damian Jones,C,22,GSW,4,11,.500,7.5,,1.000,.500,.000,.500,.000,.000,,.500,1.000,,.000,,,,1.000,,,.000,0,,,,,0,0,jonesda03
104,Tyus Jones,PG,21,MIN,4,55,.286,8.6,,.714,.429,.143,.143,.000,.286,,.400,.333,.000,1.000,,.000,,1.000,,,.000,0,,1.000,.000,,0,0,jonesty01
105,Cory Joseph,PG,26,IND,7,143,.364,15.8,,.667,.091,.182,.152,.242,.333,,.409,1.000,.500,.400,.125,.273,,.222,1.000,,.000,0,,.364,.250,,0,0,josepco01
106,Furkan Korkmaz,SG,20,PHI,1,2,1.000,26.0,,.000,.000,.000,.000,.000,1.000,,,,,,,1.000,,,1.000,,.000,0,,.000,,,0,0,korkmfu01
107,Kyle Korver,SG,36,CLE,22,505,.418,22.5,,.227,.057,.007,.035,.128,.773,,.438,.750,.000,.200,.389,.413,,.857,.978,,.000,0,,.229,.400,,0,0,korveky01
108,Shane Larkin,PG,25,BOS,11,154,.457,11.7,,.629,.400,.143,.029,.057,.371,,.545,.786,.000,1.000,.000,.308,,.250,.500,,.000,0,,.231,.000,,0,0,larkish01
109,Joffrey Lauvergne,C,26,SAS,1,6,1.000,1.0,,1.000,1.000,.000,.000,.000,.000,,1.000,1.000,,,,,,.000,,,1.000,1,,,,,0,0,lauvejo01
110,Ty Lawson,PG,30,WAS,5,96,.346,17.6,,.692,.038,.077,.269,.308,.308,,.222,.000,.000,.571,.000,.625,,.250,1.000,,.000,0,,.125,1.000,,0,0,lawsoty01
111,Jake Layman,SF,23,POR,1,8,1.000,4.3,,1.000,.667,.000,.333,.000,.000,,1.000,1.000,,1.000,,,,.333,,,.000,0,,,,,0,0,laymaja01
112,T.J. Leaf,PF,20,IND,1,4,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,0,leaftj01
113,Meyers Leonard,C,25,POR,2,8,1.000,0.0,,1.000,1.000,.000,.000,.000,.000,,1.000,1.000,,,,,,1.000,,,1.000,4,,,,,0,0,leoname01
114,DeAndre Liggins,SG,29,NOP,3,14,.000,14.0,,1.000,.000,.000,1.000,.000,.000,,.000,,,.000,,,,,,,.000,0,,,,,0,0,liggide01
115,Damian Lillard,PG,27,POR,4,162,.352,15.0,,.577,.296,.070,.127,.085,.423,,.390,.524,.200,.222,.333,.300,,.313,.556,,.014,0,,.033,1.000,,0,0,lillada01
116,Shaun Livingston,PG,32,GSW,21,362,.536,9.0,,.991,.309,.127,.482,.073,.009,,.541,.882,.286,.396,.500,.000,,.678,,,.173,18,,.000,,,1,0,livinsh01
117,Kevon Looney,C,21,GSW,21,387,.542,3.4,,.972,.792,.069,.056,.069,.028,,.557,.614,.000,.500,.400,.000,,.692,,,.181,13,,.500,.000,,0,0,looneke01
118,Kevin Love,C,29,CLE,21,660,.392,13.4,,.619,.252,.198,.104,.065,.381,,.424,.571,.382,.345,.111,.340,,.589,.944,,.022,6,,.255,.222,,0,0,loveke01
119,Kyle Lowry,PG,31,TOR,10,361,.508,16.1,,.466,.271,.110,.051,.034,.534,,.582,.688,.538,.500,.000,.444,,.188,.536,,.000,0,,.016,.000,,0,0,lowryky01
120,Ian Mahinmi,C,31,WAS,6,52,.714,2.4,,1.000,.714,.286,.000,.000,.000,,.714,.800,.500,,,,,.700,,,.214,3,,,,,0,0,mahinia01
121,Thon Maker,C,20,MIL,6,130,.393,19.8,,.286,.143,.071,.000,.071,.714,,.625,1.000,.000,,.500,.300,,.400,1.000,,.107,3,,.150,.333,,0,0,makerth01
122,Luc Mbah a Moute,PF,31,HOU,9,149,.250,11.8,,.583,.417,.139,.000,.028,.417,,.286,.400,.000,,.000,.200,,.833,.667,,.000,0,,.333,.000,,0,0,mbahalu01
123,Patrick McCaw,SG,22,GSW,6,16,.500,21.0,,.500,.000,.000,.000,.500,.500,,1.000,,,,1.000,.000,,1.000,,,.000,0,,1.000,.000,,0,0,mccawpa01
124,CJ McCollum,SG,26,POR,4,155,.519,13.6,,.662,.247,.143,.182,.091,.338,,.569,.684,.455,.500,.571,.423,,.207,.636,,.013,1,,.154,.750,,0,0,mccolcj01
125,T.J. McConnell,PG,25,PHI,10,155,.694,8.8,,.917,.389,.250,.222,.056,.083,,.697,.857,.778,.500,.000,.667,,.261,1.000,,.000,0,,.333,1.000,,1,0,mccontj01
126,JaVale McGee,C,30,GSW,13,158,.672,3.3,,.983,.672,.224,.086,.000,.017,,.684,.795,.385,.600,,.000,,.821,,,.293,16,,.000,,,0,0,mcgeeja01
127,Rodney McGruder,SG,26,MIA,4,16,.250,17.5,,.500,.250,.000,.000,.250,.500,,.500,.000,,,1.000,.000,,.000,,,.000,0,,.500,.000,,0,0,mcgruro01
128,Khris Middleton,SF,26,MIL,7,275,.598,15.5,,.634,.134,.170,.223,.107,.366,,.592,.800,.632,.400,.667,.610,,.286,.920,,.018,2,,.220,.667,,1,0,middlkh01
129,C.J. Miles,SF,30,TOR,10,227,.451,18.3,,.366,.183,.070,.056,.056,.634,,.500,.615,.200,.750,.250,.422,,.462,.947,,.042,2,,.222,.700,,0,0,milescj01
130,Darius Miller,SF,27,NOP,9,162,.412,22.2,,.294,.029,.088,.118,.059,.706,,.500,.000,.667,.500,.500,.375,,1.000,.778,,.000,0,,.125,.000,,1,1,milleda01
131,Patty Mills,PG,29,SAS,5,165,.439,19.4,,.386,.158,.070,.018,.140,.614,,.545,.667,.500,.000,.500,.371,,.333,.692,,.000,0,,.057,.500,,0,0,millspa02
132,Nikola Mirotić,PF,26,NOP,9,320,.480,16.6,,.500,.245,.078,.049,.127,.500,,.529,.800,.375,.000,.308,.431,,.852,.864,,.010,1,,.078,.500,,1,0,mirotni01
133,Donovan Mitchell,SG,21,UTA,11,411,.420,11.6,,.671,.337,.230,.062,.041,.329,,.472,.622,.357,.267,.200,.313,,.130,.480,,.033,5,,.113,.667,,0,0,mitchdo01
134,Greg Monroe,C,27,BOS,11,105,.500,3.1,,1.000,.526,.421,.053,.000,.000,,.500,.700,.313,.000,,,,.579,,,.026,1,,,,,0,0,monrogr01
135,E'Twaun Moore,SG,28,NOP,9,284,.466,12.7,,.716,.170,.284,.159,.102,.284,,.508,.733,.480,.286,.556,.360,,.656,.778,,.011,1,,.080,.000,,0,0,mooreet01
136,Marcus Morris,PF,28,BOS,19,562,.368,14.2,,.677,.193,.179,.193,.112,.323,,.344,.581,.175,.302,.280,.417,,.500,.900,,.036,8,,.208,.400,,1,0,morrima03
137,Markieff Morris,PF,28,WAS,6,181,.490,11.6,,.755,.286,.163,.224,.082,.245,,.595,.643,.875,.455,.250,.167,,.591,1.000,,.082,4,,.333,.250,,0,0,morrima02
138,Shabazz Muhammad,SG,25,MIL,4,29,.450,10.1,,.750,.300,.250,.150,.050,.250,,.333,.667,.200,.000,.000,.800,,.600,1.000,,.100,2,,.400,.500,,0,0,muhamsh01
139,Dejounte Murray,PG,21,SAS,5,96,.452,11.5,,.806,.226,.226,.194,.161,.194,,.400,.714,.286,.333,.200,.667,,.200,1.000,,.065,2,,.667,.750,,0,0,murrade01
140,Abdel Nader,SF,24,BOS,11,33,.333,11.7,,.733,.467,.000,.133,.133,.267,,.455,.429,,.500,.500,.000,,.600,,,.000,0,,.000,,,0,0,naderab01
141,Larry Nance Jr.,C,25,CLE,20,307,.683,4.1,,.983,.717,.117,.083,.067,.017,,.695,.837,.286,.400,.250,.000,,.683,,,.367,21,,1.000,.000,,0,0,nancela02
