,,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,% of FG Ast'd,% of FG Ast'd,,Dunks,Dunks,,Corner 3s,Corner 3s,,Heaves,Heaves,-additional
143,Darius Morris,PG,24,BRK,1,5,.000,18.2,,1.000,.000,.000,.000,1.000,.000,,.000,,,,.000,,,,,,.000,0,,,,,0,0,morrida01
144,Timofey Mozgov,C,28,CLE,20,529,.500,5.1,,1.000,.628,.142,.088,.142,.000,,.500,.656,.238,.308,.190,,,.878,,,.176,20,,,,,0,0,mozgoti01
145,Mike Muscala,PF,23,ATL,10,102,.606,12.5,,.758,.364,.091,.030,.273,.242,,.720,.917,.667,1.000,.444,.250,,.833,1.000,,.152,5,,.375,.333,,0,0,muscami01
146,Joakim Noah,C,29,CHI,12,395,.408,3.0,,1.000,.684,.263,.039,.013,.000,,.408,.423,.450,.000,.000,,,.645,,,.066,5,,,,,0,0,noahjo01
147,Dirk Nowitzki*,PF,36,DAL,5,181,.452,14.6,,.798,.071,.155,.381,.190,.202,,.507,.833,.462,.500,.438,.235,,.471,1.000,,.000,0,,.176,.000,,0,0,nowitdi01
148,Johnny O'Bryant,PF,21,MIL,1,12,.375,13.4,,1.000,.125,.125,.250,.500,.000,,.375,.000,.000,.500,.500,,,1.000,,,.000,0,,,,,0,0,obryajo01
149,Kelly Olynyk,C,23,BOS,4,53,.538,13.8,,.538,.231,.231,.077,.000,.462,,.571,1.000,.000,1.000,,.500,,.750,1.000,,.077,1,,.333,1.000,,0,0,olynyke01
150,Zaza Pachulia,C,30,MIL,6,129,.400,10.8,,1.000,.325,.025,.350,.300,.000,,.400,.231,.000,.571,.417,,,.688,,,.000,0,,,,,0,0,pachuza01
151,Kostas Papanikolaou,SF,24,HOU,8,21,.250,20.4,,.250,.000,.250,.000,.000,.750,,1.000,,1.000,,,.000,,1.000,,,.000,0,,.333,.000,,0,0,papanko01
152,Tony Parker*,PG,32,SAS,7,210,.363,11.3,,.901,.231,.275,.154,.242,.099,,.402,.476,.560,.286,.227,.000,,.242,,,.000,0,,.667,.000,,0,0,parketo01
153,Chandler Parsons,SF,26,DAL,1,37,.333,9.6,,.733,.467,.200,.000,.067,.267,,.455,.714,.000,,.000,.000,,.600,,,.133,2,,.000,,,0,0,parsoch01
154,Patrick Patterson,PF,25,TOR,4,106,.556,17.5,,.444,.185,.037,.111,.111,.556,,.667,.800,.000,.667,.667,.467,,.625,1.000,,.111,3,,.467,.571,,0,0,pattepa01
155,Chris Paul,PG,29,LAC,12,445,.503,16.7,,.656,.101,.132,.206,.217,.344,,.548,.684,.600,.590,.415,.415,,.015,.407,,.000,0,,.092,.167,,0,0,paulch01
156,Kendrick Perkins,C,30,CLE,8,33,.250,5.0,,1.000,.250,.750,.000,.000,.000,,.250,.000,.333,,,,,.000,,,.000,0,,,,,0,0,perkike01
157,Paul Pierce*,SF,37,WAS,10,298,.485,20.0,,.364,.091,.040,.141,.091,.636,,.417,.778,.000,.357,.333,.524,,.467,.970,,.000,0,,.206,.462,,0,0,piercpa01
158,Mason Plumlee,C,24,BRK,6,49,.667,1.4,,1.000,.833,.167,.000,.000,.000,,.667,.600,1.000,,,,,.500,,,.333,2,,,,,0,0,plumlma01
159,Miles Plumlee,C,26,MIL,1,16,.125,5.3,,1.000,.250,.625,.125,.000,.000,,.125,.500,.000,.000,,,,.000,,,.125,1,,,,,0,0,plumlmi01
160,Quincy Pondexter,SF,26,NOP,4,124,.357,13.1,,.643,.321,.143,.107,.071,.357,,.389,.667,.250,.000,.000,.300,,.714,.667,,.000,0,,.300,.000,,0,0,pondequ01
161,Otto Porter Jr.,SF,21,WAS,10,331,.443,12.9,,.636,.341,.114,.080,.102,.364,,.482,.633,.300,.286,.333,.375,,.778,1.000,,.034,3,,.469,.600,,0,0,porteot01
162,Dwight Powell,PF,23,DAL,2,3,.000,20.2,,1.000,.000,.000,.000,1.000,.000,,.000,,,,.000,,,,,,.000,0,,,,,0,0,poweldw01
163,Phil Pressey,PG,23,BOS,2,5,.000,16.2,,.667,.333,.000,.000,.333,.333,,.000,.000,,,.000,.000,,,,,.000,0,,.000,,,0,0,pressph01
164,Pablo Prigioni,PG,37,HOU,17,293,.333,21.3,,.281,.140,.018,.035,.088,.719,,.438,.500,.000,1.000,.200,.293,,.286,.667,,.000,0,,.049,.000,,0,0,prigipa01
165,Zach Randolph,PF,33,MEM,11,382,.423,8.6,,.970,.262,.381,.167,.161,.030,,.429,.545,.328,.464,.444,.200,,.586,1.000,,.006,1,,.000,,,0,0,randoza01
166,JJ Redick,SG,30,LAC,14,540,.435,20.2,,.453,.062,.056,.056,.280,.547,,.479,.900,.667,.556,.333,.398,,.857,.943,,.000,0,,.307,.444,,0,0,redicjj01
167,Austin Rivers,SG,22,LAC,14,250,.438,13.2,,.667,.276,.248,.029,.114,.333,,.471,.655,.269,.333,.500,.371,,.242,.846,,.010,1,,.200,.286,,0,0,riverau01
168,Rajon Rondo,PG,28,DAL,2,37,.450,9.3,,.900,.300,.400,.000,.200,.100,,.444,.667,.125,,.750,.500,,.250,1.000,,.000,0,,.500,1.000,,0,0,rondora01
169,Derrick Rose,PG,26,CHI,12,454,.396,13.8,,.719,.277,.140,.128,.174,.281,,.414,.508,.394,.267,.390,.348,,.229,.609,,.004,1,,.030,.500,,2,0,rosede01
170,Terrence Ross,SF,23,TOR,4,107,.379,19.5,,.379,.069,.103,.103,.103,.621,,.455,.500,.667,.333,.333,.333,,1.000,1.000,,.034,1,,.444,.375,,0,0,rosste01
171,Brandon Rush,SG,29,GSW,3,7,.167,12.7,,.667,.500,.000,.000,.167,.333,,.000,.000,,,.000,.500,,,1.000,,.000,0,,.500,1.000,,0,0,rushbr01
172,Dennis Schröder,PG,21,ATL,16,290,.386,10.8,,.766,.400,.159,.062,.145,.234,,.432,.638,.174,.111,.286,.235,,.250,.500,,.007,1,,.118,.250,,0,0,schrode01
173,Mike Scott,PF,26,ATL,11,172,.382,14.8,,.527,.291,.127,.073,.036,.473,,.586,.750,.429,.250,.500,.154,,.529,1.000,,.055,3,,.192,.200,,0,0,scottmi01
174,Kevin Séraphin,C,25,WAS,6,72,.484,8.8,,1.000,.194,.419,.226,.161,.000,,.484,.667,.615,.429,.000,,,.600,,,.032,1,,,,,0,0,serapke01
175,Ramon Sessions,PG,28,WAS,10,218,.371,13.4,,.643,.343,.157,.029,.114,.357,,.356,.417,.455,.000,.125,.400,,.313,1.000,,.014,1,,.240,.500,,0,0,sessira01
176,Iman Shumpert,SG,24,CLE,20,695,.360,18.5,,.433,.165,.049,.091,.128,.567,,.366,.370,.250,.200,.524,.355,,.385,.939,,.030,3,,.484,.333,,1,0,shumpim01
177,Marcus Smart,PG,20,BOS,4,90,.483,15.9,,.552,.345,.000,.034,.172,.448,,.688,.800,,.000,.600,.231,,.273,1.000,,.034,1,,.000,,,0,0,smartma01
178,Greg Smith,PF,24,DAL,1,1,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,0,smithgr02
179,J.R. Smith,SG,29,CLE,18,560,.403,21.5,,.311,.073,.024,.092,.121,.689,,.500,.867,.000,.368,.480,.359,,.375,.784,,.010,2,,.218,.387,,1,0,smithjr01
180,Josh Smith,PF,29,HOU,17,396,.438,12.6,,.634,.258,.289,.052,.036,.366,,.472,.660,.357,.200,.429,.380,,.517,.667,,.041,7,,.155,.182,,0,0,smithjo03
181,Russ Smith,PG,23,MEM,2,3,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,0,smithru01
182,Tony Snell,SF,23,CHI,11,140,.341,19.4,,.386,.136,.068,.023,.159,.614,,.353,.333,.667,.000,.286,.333,,.833,1.000,,.045,1,,.222,.333,,0,0,snellto01
183,Marreese Speights,C,27,GSW,10,67,.333,10.2,,1.000,.262,.238,.167,.333,.000,,.333,.182,.200,.429,.500,,,.857,,,.095,1,,,,,0,0,speigma01
184,Tiago Splitter,C,30,SAS,7,123,.375,2.8,,1.000,.750,.250,.000,.000,.000,,.375,.444,.167,,,,,.778,,,.042,1,,,,,0,0,splitti01
185,Greg Stiemsma,C,29,TOR,1,2,1.000,4.1,,1.000,.500,.500,.000,.000,.000,,1.000,1.000,1.000,,,,,1.000,,,.000,0,,,,,0,0,stiemgr01
186,Amar'e Stoudemire,PF,32,DAL,5,75,.429,7.0,,1.000,.371,.286,.229,.114,.000,,.429,.692,.300,.125,.500,,,.600,,,.171,6,,,,,0,0,stoudam01
187,Jared Sullinger,PF,22,BOS,4,80,.553,10.1,,.763,.368,.263,.053,.079,.237,,.621,.857,.400,.500,.333,.333,,.667,1.000,,.000,0,,.000,,,0,0,sullija01
188,Jeff Teague,PG,26,ATL,16,529,.410,11.6,,.728,.356,.184,.079,.109,.272,,.443,.518,.455,.211,.346,.323,,.169,.429,,.004,1,,.077,.800,,0,0,teaguje01
189,Mirza Teletović,PF,29,BRK,3,16,.000,21.5,,.200,.000,.200,.000,.000,.800,,.000,,.000,,,.000,,,,,.000,0,,.250,.000,,0,0,teletmi01
190,Garrett Temple,SG,28,WAS,4,26,.167,17.1,,.500,.167,.167,.000,.167,.500,,.333,1.000,.000,,.000,.000,,.000,,,.000,0,,.667,.000,,0,0,templga01
191,Jason Terry,SG,37,HOU,17,487,.425,19.2,,.388,.090,.082,.097,.119,.612,,.538,.667,.545,.462,.500,.354,,.464,.966,,.000,0,,.402,.303,,0,0,terryja01
192,Isaiah Thomas,PG,25,BOS,4,119,.333,14.6,,.667,.259,.093,.167,.148,.333,,.417,.571,.200,.333,.375,.167,,.067,.667,,.000,0,,.056,.000,,0,0,thomais02
193,Klay Thompson,SG,24,GSW,21,761,.446,16.7,,.563,.153,.114,.138,.159,.437,,.489,.608,.316,.457,.528,.390,,.620,.860,,.027,7,,.295,.442,,0,0,thompkl01
194,Tristan Thompson,PF,23,CLE,20,727,.558,3.8,,1.000,.535,.395,.054,.016,.000,,.558,.667,.412,.429,1.000,,,.625,,,.217,24,,,,,0,0,thomptr01
195,Hedo Türkoğlu,SF,35,LAC,11,55,.235,23.6,,.235,.059,.000,.000,.176,.765,,.500,.000,,,.667,.154,,.500,1.000,,.000,0,,.077,1.000,,0,0,turkohe01
196,Evan Turner,SG,26,BOS,4,118,.364,10.8,,.909,.273,.159,.341,.136,.091,,.350,.333,.286,.467,.167,.500,,.214,1.000,,.000,0,,.250,1.000,,0,0,turneev01
197,Ekpe Udoh,PF,27,LAC,4,12,.333,10.0,,1.000,.333,.000,.667,.000,.000,,.333,1.000,,.000,,,,1.000,,,.000,0,,,,,0,0,udohek01
198,Beno Udrih,PG,32,MEM,10,175,.425,14.5,,.781,.205,.082,.219,.274,.219,,.474,.600,.500,.500,.350,.250,,.296,1.000,,.000,0,,.188,.333,,0,0,udrihbe01
199,Jonas Valančiūnas,C,22,TOR,4,106,.500,4.6,,1.000,.474,.395,.105,.026,.000,,.500,.667,.400,.000,1.000,,,.632,,,.158,4,,,,,0,0,valanjo01
200,Greivis Vásquez,PG,28,TOR,4,101,.379,15.1,,.517,.069,.414,.000,.034,.483,,.400,1.000,.333,,.000,.357,,.167,.600,,.000,0,,.071,.000,,0,0,vasqugr01
201,Charlie Villanueva,PF,30,DAL,5,43,.440,19.4,,.240,.160,.080,.000,.000,.760,,.500,.500,.500,,,.421,,.667,1.000,,.000,0,,.211,.500,,0,0,villach01
202,John Wall,PG,24,WAS,7,273,.391,13.2,,.845,.264,.127,.155,.300,.155,,.430,.621,.286,.412,.333,.176,,.175,.333,,.018,2,,.118,.000,,0,0,walljo01
203,Gerald Wallace,SF,32,BOS,1,4,.000,2.1,,1.000,1.000,.000,.000,.000,.000,,.000,.000,,,,,,,,,.000,0,,,,,0,0,wallage01
204,Martell Webster,SF,28,WAS,1,4,.500,13.5,,.500,.500,.000,.000,.000,.500,,1.000,1.000,,,,.000,,1.000,,,.500,1,,.000,,,0,0,webstma02
205,Deron Williams,PG,30,BRK,6,192,.391,15.8,,.623,.261,.087,.014,.261,.377,,.372,.444,.333,.000,.333,.423,,.313,.818,,.000,0,,.308,.500,,0,0,willide01
206,Lou Williams,SG,28,TOR,4,102,.314,15.9,,.588,.098,.314,.078,.098,.412,,.400,.600,.313,.250,.600,.190,,.000,1.000,,.000,0,,.286,.167,,0,0,willilo02
207,Thaddeus Young,PF,26,BRK,6,190,.439,7.1,,.939,.424,.348,.061,.106,.061,,.468,.393,.609,.250,.429,.000,,.690,,,.015,1,,.000,,,0,0,youngth01
208,Tyler Zeller,C,25,BOS,4,90,.517,7.2,,1.000,.310,.345,.172,.172,.000,,.517,.556,.600,.400,.400,,,.733,,,.103,2,,,,,0,0,zellety01
