,,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,% of FG Ast'd,% of FG Ast'd,,Dunks,Dunks,,Corner 3s,Corner 3s,,Heaves,Heaves,-additional
21,Jaylen Brown,SG,23,BOS,17,672,.476,14.1,,.583,.281,.139,.083,.080,.417,,.560,.728,.325,.333,.609,.358,,.606,.930,,.059,14,,.483,.345,,0,0,brownja02
22,Sterling Brown,SF,24,MIL,1,4,.000,23.7,,.000,.000,.000,.000,.000,1.000,,,,,,,.000,,,,,.000,0,,1.000,.000,,0,0,brownst02
23,Trey Burke,PG,27,DAL,6,156,.508,13.8,,.712,.220,.153,.119,.220,.288,,.524,.615,.444,.429,.538,.471,,.227,.750,,.000,0,,.294,.600,,0,0,burketr01
24,Alec Burks,SG,28,PHI,4,95,.327,14.8,,.673,.184,.184,.163,.143,.327,,.394,.444,.444,.375,.286,.188,,.308,.667,,.000,0,,.250,.000,,0,0,burksal01
25,Deonte Burton,SF,26,OKC,1,2,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,0,burtode02
26,Jimmy Butler,SF,30,MIA,21,806,.488,9.9,,.854,.302,.288,.183,.081,.146,,.512,.618,.459,.463,.417,.349,,.364,.667,,.071,20,,.279,.500,,0,0,butleji01
27,Bruno Caboclo,C,24,HOU,2,7,.500,12.7,,.500,.500,.000,.000,.000,.500,,1.000,1.000,,,,.000,,1.000,,,.500,1,,1.000,.000,,0,0,cabocbr01
28,Kentavious Caldwell-Pope,SG,26,LAL,21,608,.418,18.3,,.370,.164,.069,.058,.079,.630,,.486,.677,.385,.273,.333,.378,,.824,.978,,.026,4,,.487,.466,,0,0,caldwke01
29,DeMarre Carroll,C,33,HOU,2,6,.500,9.6,,1.000,.000,.500,.500,.000,.000,,.500,,1.000,.000,,,,1.000,,,.000,0,,,,,0,0,carrode01
30,Alex Caruso,PG,25,LAL,21,510,.425,15.3,,.460,.363,.071,.018,.009,.540,,.596,.732,.125,.000,.000,.279,,.742,.941,,.053,5,,.443,.259,,2,0,carusal01
31,Tyson Chandler,C,37,HOU,1,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,0,chandty01
32,Chris Chiozza,PG,24,BRK,4,65,.333,24.0,,.333,.083,.042,.083,.125,.667,,.375,1.000,.000,.000,.333,.313,,.333,.600,,.000,0,,.063,.000,,2,0,chiozch01
33,Gary Clark,SF,25,ORL,5,144,.333,24.6,,.030,.000,.030,.000,.000,.970,,.000,,.000,,,.344,,,1.000,,.000,0,,.219,.286,,0,0,clarkga01
34,Jordan Clarkson,SG,27,UTA,7,200,.464,15.8,,.495,.134,.268,.093,.000,.505,,.583,.692,.577,.444,,.347,,.143,.706,,.021,2,,.286,.357,,0,0,clarkjo01
35,Chris Clemons,SG,22,HOU,2,8,.400,26.9,,.000,.000,.000,.000,.000,1.000,,,,,,,.400,,,.500,,.000,0,,.000,,,0,0,clemoch01
36,Antonius Cleveland,SG,25,DAL,2,9,.400,4.9,,1.000,.400,.400,.200,.000,.000,,.400,1.000,.000,.000,,,,.500,,,.200,1,,,,,0,0,clevean01
37,Amir Coffey,SG,22,LAC,3,7,.000,15.9,,.667,.000,.000,.667,.000,.333,,.000,,,.000,,.000,,,,,.000,0,,1.000,.000,,0,0,coffeam01
38,Mike Conley,PG,32,UTA,5,165,.484,18.0,,.469,.078,.172,.172,.047,.531,,.433,.600,.364,.364,.667,.529,,.308,.611,,.000,0,,.206,.714,,1,0,conlemi01
39,Pat Connaughton,SG,27,MIL,10,171,.429,18.0,,.343,.229,.114,.000,.000,.657,,.583,.875,.000,,,.348,,.714,.875,,.029,1,,.130,.000,,0,0,connapa01
40,Quinn Cook,PG,26,LAL,6,24,.500,15.2,,.600,.300,.100,.100,.100,.400,,.500,.667,1.000,.000,.000,.500,,.000,.000,,.000,0,,.000,,,0,0,cookqu01
41,Tyler Cook,SF,22,DEN,1,4,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,0,cookty01
42,Robert Covington,C,29,HOU,12,379,.495,19.0,,.284,.168,.095,.011,.011,.716,,.481,.625,.333,.000,.000,.500,,.769,1.000,,.021,2,,.279,.579,,0,0,covinro01
43,Torrey Craig,SF,29,DEN,19,375,.423,14.6,,.462,.321,.128,.013,.000,.538,,.611,.720,.400,.000,,.262,,.818,1.000,,.051,3,,.476,.200,,1,0,craigto01
44,Jae Crowder,PF,29,MIA,21,660,.403,21.4,,.199,.119,.030,.020,.030,.801,,.650,.917,.167,.750,.000,.342,,.923,.982,,.005,1,,.224,.306,,0,0,crowdja01
45,Seth Curry,SG,29,DAL,6,173,.585,16.6,,.604,.094,.151,.189,.170,.396,,.656,1.000,.375,.700,.667,.476,,.476,.900,,.000,0,,.286,.667,,0,0,curryse01
46,Troy Daniels,SG,28,DEN,6,30,.500,17.9,,.500,.167,.167,.000,.167,.500,,.500,.500,.000,,1.000,.500,,.333,1.000,,.000,0,,.000,,,0,0,danietr01
47,Anthony Davis,PF,26,LAL,21,769,.571,11.7,,.833,.284,.187,.175,.187,.167,,.609,.824,.537,.397,.552,.383,,.577,.913,,.156,54,,.250,.400,,0,0,davisan02
48,Terence Davis,SG,22,TOR,6,84,.483,17.7,,.345,.172,.172,.000,.000,.655,,.600,.800,.400,,,.421,,.500,1.000,,.034,1,,.158,.000,,0,0,daviste02
49,Hamidou Diallo,SF,21,OKC,3,25,.364,13.5,,.545,.273,.182,.091,.000,.455,,.500,.667,.500,.000,,.200,,.333,1.000,,.091,1,,.800,.250,,0,0,diallha01
50,Donte DiVincenzo,SG,23,MIL,10,165,.451,12.9,,.588,.373,.137,.039,.039,.412,,.533,.684,.429,.000,.000,.333,,.688,1.000,,.059,3,,.333,.286,,0,0,divindo01
51,Luka Dončić,PG,20,DAL,6,215,.500,14.1,,.656,.195,.289,.133,.039,.344,,.571,.720,.595,.294,.600,.364,,.063,.188,,.000,0,,.000,,,1,0,doncilu01
52,Luguentz Dort,SF,20,OKC,6,175,.355,17.4,,.342,.250,.079,.000,.013,.658,,.538,.579,.500,,.000,.260,,.714,1.000,,.066,2,,.400,.250,,0,0,dortlu01
53,PJ Dozier,SG,23,DEN,12,125,.424,12.2,,.758,.212,.273,.152,.121,.242,,.480,.429,.444,.600,.500,.250,,.167,1.000,,.061,1,,.125,1.000,,0,0,doziepj01
54,Goran Dragić,PG,33,MIA,17,553,.444,15.0,,.601,.194,.172,.183,.052,.399,,.509,.712,.457,.388,.357,.346,,.317,.811,,.000,0,,.187,.300,,0,0,dragigo01
55,Jared Dudley,PF,34,LAL,9,31,.000,25.3,,.250,.000,.000,.000,.250,.750,,.000,,,,.000,.000,,,,,.000,0,,.000,,,0,0,dudleja01
56,Carsen Edwards,SG,21,BOS,1,3,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,0,edwarca01
57,Joel Embiid,C,25,PHI,4,145,.459,13.6,,.784,.203,.162,.230,.189,.216,,.517,.667,.417,.471,.500,.250,,.633,.750,,.027,2,,.000,,,0,0,embiijo01
58,James Ennis III,SG,29,ORL,5,119,.343,16.1,,.543,.257,.114,.114,.057,.457,,.421,.444,.250,.750,.000,.250,,.750,1.000,,.000,0,,.250,.250,,1,0,ennisja01
59,Tacko Fall,C,24,BOS,2,3,1.000,10.1,,1.000,.000,.000,1.000,.000,.000,,1.000,,,1.000,,,,1.000,,,.000,0,,,,,0,0,fallta01
60,Terrance Ferguson,SF,21,OKC,4,42,.182,22.5,,.091,.091,.000,.000,.000,.909,,.000,.000,,,,.200,,,1.000,,.000,0,,.500,.200,,0,0,fergute01
61,Dorian Finney-Smith,PF,26,DAL,6,191,.442,15.8,,.423,.288,.077,.058,.000,.577,,.545,.667,.250,.333,,.367,,.667,1.000,,.019,1,,.267,.375,,0,0,finnedo01
62,Evan Fournier,SF,27,ORL,5,171,.351,19.9,,.386,.088,.070,.158,.070,.614,,.364,.200,.500,.222,.750,.343,,.375,.917,,.000,0,,.114,.500,,0,0,fournev01
63,Michael Frazier,SG,25,HOU,4,12,.250,12.5,,.500,.500,.000,.000,.000,.500,,.000,.000,,,,.500,,,1.000,,.000,0,,1.000,.500,,0,0,frazimi01
64,Enes Freedom,C,27,BOS,11,102,.524,4.9,,.976,.571,.286,.048,.071,.024,,.512,.583,.417,.000,.667,1.000,,.571,1.000,,.024,1,,.000,,,0,0,kanteen01
65,Markelle Fultz,PG,21,ORL,5,147,.400,14.2,,.733,.200,.117,.233,.183,.267,,.409,.500,.429,.357,.364,.375,,.167,.333,,.033,2,,.250,.250,,0,0,fultzma01
66,Wenyen Gabriel,PF,22,POR,4,53,.600,11.6,,.667,.400,.133,.067,.067,.333,,.700,.667,.500,1.000,1.000,.400,,.857,1.000,,.067,1,,.400,.500,,0,0,gabriwe01
67,Danilo Gallinari,PF,31,OKC,7,212,.405,18.3,,.532,.177,.038,.101,.215,.468,,.476,.357,.667,.625,.471,.324,,.550,1.000,,.025,2,,.162,.000,,0,0,gallida01
68,Marc Gasol,C,35,TOR,11,228,.391,15.5,,.578,.250,.125,.094,.109,.422,,.541,.625,.500,.333,.571,.185,,.900,1.000,,.016,1,,.037,.000,,0,0,gasolma01
69,Paul George,SF,29,LAC,13,479,.398,17.2,,.498,.145,.118,.154,.081,.502,,.464,.656,.346,.382,.444,.333,,.235,.676,,.000,0,,.279,.387,,0,0,georgpa01
70,Shai Gilgeous-Alexander,SG,21,OKC,7,279,.433,15.0,,.611,.211,.222,.122,.056,.389,,.455,.474,.450,.455,.400,.400,,.320,.357,,.011,1,,.171,.667,,1,0,gilgesh01
71,Rudy Gobert,C,27,UTA,7,270,.649,2.2,,1.000,.784,.216,.000,.000,.000,,.649,.776,.188,,,,,.854,,,.365,26,,,,,0,0,goberru01
72,Eric Gordon,SF,31,HOU,12,410,.409,15.8,,.489,.273,.176,.034,.006,.511,,.500,.646,.323,.333,.000,.322,,.395,.828,,.017,1,,.078,.714,,0,0,gordoer01
73,Jerami Grant,PF,25,DEN,19,653,.406,16.6,,.457,.229,.103,.057,.069,.543,,.500,.700,.278,.200,.417,.326,,.775,.903,,.080,12,,.347,.182,,0,0,grantje01
74,Danny Green,SG,32,LAL,21,525,.347,18.8,,.324,.129,.100,.047,.047,.676,,.364,.455,.294,.500,.125,.339,,.500,.974,,.018,3,,.539,.371,,0,0,greenda02
75,JaMychal Green,PF,29,LAC,13,222,.564,12.0,,.582,.382,.182,.000,.018,.418,,.656,.714,.500,,1.000,.435,,.524,1.000,,.109,3,,.522,.417,,0,0,greenja01
76,Javonte Green,SG,26,BOS,1,6,.500,27.2,,.000,.000,.000,.000,.000,1.000,,,,,,,.500,,,.000,,.000,0,,.000,,,0,0,greenja02
77,Jeff Green,C,33,HOU,12,341,.495,14.6,,.476,.262,.184,.029,.000,.524,,.571,.741,.316,.667,,.426,,.607,.870,,.068,6,,.407,.500,,0,0,greenje02
78,Donta Hall,C,22,BRK,3,20,.600,6.0,,1.000,.400,.400,.200,.000,.000,,.600,.500,.500,1.000,,,,.667,,,.000,0,,,,,0,0,halldo01
79,Tim Hardaway Jr.,SG,27,DAL,6,204,.421,18.3,,.432,.126,.116,.095,.095,.568,,.512,.583,.364,.556,.556,.352,,.238,.842,,.011,1,,.278,.600,,0,0,hardati02
80,James Harden,SG,30,HOU,12,448,.478,15.9,,.487,.211,.232,.039,.004,.513,,.631,.792,.566,.222,.000,.333,,.143,.333,,.022,5,,.068,.500,,0,0,hardeja01
81,Montrezl Harrell,C,26,LAC,13,243,.573,5.7,,.939,.659,.220,.061,.000,.061,,.597,.667,.444,.400,,.200,,.609,1.000,,.171,11,,.000,,,2,0,harremo01
82,Gary Harris,SG,25,DEN,14,379,.378,17.2,,.422,.156,.122,.078,.067,.578,,.395,.500,.273,.571,.167,.365,,.733,.895,,.011,1,,.462,.458,,0,0,harriga01
83,Joe Harris,SF,28,BRK,2,72,.522,16.9,,.478,.130,.130,.174,.043,.522,,.455,1.000,.000,.500,.000,.583,,.800,1.000,,.000,0,,.333,.250,,0,0,harrijo01
84,Tobias Harris,PF,27,PHI,4,149,.383,11.8,,.750,.233,.250,.217,.050,.250,,.467,.500,.267,.692,.333,.133,,.190,.500,,.050,2,,.200,.000,,0,0,harrito02
85,Gordon Hayward,SF,29,BOS,5,157,.400,17.2,,.520,.160,.060,.200,.100,.480,,.500,.625,.667,.400,.400,.292,,.538,1.000,,.000,0,,.292,.429,,0,0,haywago01
86,Tyler Herro,SG,20,MIA,21,706,.433,17.0,,.538,.148,.119,.155,.116,.462,,.483,.537,.394,.465,.531,.375,,.389,.833,,.004,0,,.172,.409,,0,0,herroty01
87,Mario Hezonja,PF,24,POR,5,68,.409,13.6,,.682,.273,.182,.091,.136,.318,,.467,.167,1.000,1.000,.000,.286,,.286,.500,,.000,0,,.143,.000,,0,0,hezonma01
88,George Hill,PG,33,MIL,10,268,.478,13.8,,.582,.284,.194,.045,.060,.418,,.564,.789,.385,.000,.500,.357,,.409,.900,,.015,1,,.500,.286,,0,0,hillge01
89,Solomon Hill,PF,28,MIA,7,42,.556,19.6,,.333,.222,.000,.111,.000,.667,,1.000,1.000,,1.000,,.333,,.667,.500,,.000,0,,.167,.000,,0,0,hillso01
90,Jaylen Hoard,PF,20,POR,3,41,.583,3.1,,1.000,.750,.167,.000,.083,.000,,.583,.667,.000,,1.000,,,.714,,,.167,2,,,,,0,0,hoardja01
91,Aaron Holiday,PG,23,IND,4,72,.571,14.3,,.571,.190,.286,.048,.048,.429,,.667,1.000,.500,1.000,.000,.444,,.625,.750,,.000,0,,.222,1.000,,0,0,holidaa01
92,Justin Holiday,SF,30,IND,4,131,.476,21.5,,.238,.095,.000,.095,.048,.762,,.400,.500,,.000,1.000,.500,,.500,1.000,,.000,0,,.313,.600,,0,0,holidju01
93,Rondae Hollis-Jefferson,PF,25,TOR,5,39,.400,5.5,,.900,.600,.200,.100,.000,.100,,.444,.667,.000,.000,,.000,,.500,,,.100,1,,.000,,,0,0,holliro01
94,Al Horford,C,33,PHI,4,129,.480,8.5,,.840,.320,.400,.080,.040,.160,,.571,.750,.400,.500,1.000,.000,,.417,,,.040,1,,.500,.000,,0,0,horfoal01
95,Talen Horton-Tucker,SG,19,LAL,2,17,.500,12.6,,.583,.417,.000,.167,.000,.417,,.571,.600,,.500,,.400,,.500,1.000,,.000,0,,.400,.500,,0,0,hortota01
96,Danuel House Jr.,SF,26,HOU,9,279,.435,16.7,,.376,.282,.059,.012,.024,.624,,.563,.625,.400,.000,.500,.358,,.667,1.000,,.035,2,,.528,.357,,1,1,houseda01
97,Dwight Howard,C,34,LAL,18,282,.684,3.2,,.965,.737,.211,.018,.000,.035,,.691,.714,.583,1.000,,.500,,.684,1.000,,.421,22,,.000,,,0,0,howardw01
98,Serge Ibaka,C,30,TOR,11,251,.573,15.3,,.591,.236,.145,.109,.100,.409,,.615,.692,.688,.583,.364,.511,,.775,1.000,,.045,5,,.044,1.000,,0,0,ibakase01
99,Andre Iguodala,SF,36,MIA,21,410,.462,19.3,,.400,.200,.077,.077,.046,.600,,.615,.769,.400,.600,.333,.359,,.688,1.000,,.138,8,,.462,.333,,3,0,iguodan01
100,Ersan İlyasova,PF,32,MIL,3,23,.333,19.3,,.444,.111,.000,.222,.111,.556,,.500,1.000,,.500,.000,.200,,1.000,1.000,,.000,0,,.000,,,0,0,ilyaser01
101,Joe Ingles,PF,32,UTA,7,234,.407,19.9,,.259,.148,.111,.000,.000,.741,,.571,.625,.500,,,.350,,.375,.857,,.000,0,,.150,.500,,0,0,inglejo01
102,Wes Iwundu,SF,25,ORL,5,76,.300,13.3,,.650,.300,.100,.150,.100,.350,,.154,.167,.000,.333,.000,.571,,.000,1.000,,.050,0,,.429,.667,,0,0,iwundwe01
103,Justin Jackson,PF,24,DAL,3,16,.167,16.2,,.500,.167,.167,.000,.167,.500,,.333,1.000,.000,,.000,.000,,1.000,,,.000,0,,.333,.000,,0,0,jacksju01
104,Reggie Jackson,PG,29,LAC,12,170,.438,19.8,,.333,.042,.104,.125,.063,.667,,.250,.000,.200,.167,.667,.531,,.000,.882,,.000,0,,.438,.500,,0,0,jacksre01
105,LeBron James,PG,35,LAL,21,762,.560,12.2,,.688,.393,.154,.050,.092,.312,,.646,.787,.508,.684,.257,.370,,.318,.455,,.068,25,,.067,.625,,0,0,jamesle01
106,Alize Johnson,PF,23,IND,1,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,0,johnsal02
107,B.J. Johnson,SF,24,ORL,1,4,.500,21.9,,.500,.000,.000,.000,.500,.500,,.000,,,,.000,1.000,,,.000,,.000,0,,.000,,,0,0,johnsbj01
108,Stanley Johnson,PF,23,TOR,3,20,.455,15.0,,.545,.273,.182,.091,.000,.455,,.500,1.000,.000,.000,,.400,,.000,.500,,.000,0,,.000,,,0,0,johnsst04
109,Tyler Johnson,SG,27,BRK,4,93,.457,20.6,,.391,.022,.087,.130,.152,.609,,.556,.000,.500,.500,.714,.393,,.700,1.000,,.000,0,,.321,.444,,0,0,johnsty01
110,Nikola Jokić,C,24,DEN,19,694,.519,14.0,,.714,.181,.207,.195,.131,.286,,.555,.710,.521,.537,.422,.429,,.522,.857,,.023,7,,.061,.500,,1,0,jokicni01
111,Derrick Jones Jr.,SF,22,MIA,15,97,.471,14.9,,.471,.294,.176,.000,.000,.529,,.500,.600,.333,,,.444,,.750,1.000,,.176,3,,.556,.600,,1,0,jonesde02
112,Michael Kidd-Gilchrist,PF,26,DAL,6,55,.286,17.5,,.357,.071,.214,.071,.000,.643,,.400,1.000,.333,.000,,.222,,.500,1.000,,.000,0,,.778,.143,,0,0,kiddgmi01
113,Maxi Kleber,PF,28,DAL,6,203,.333,18.1,,.333,.231,.077,.000,.026,.667,,.615,.778,.333,,.000,.192,,.875,1.000,,.128,4,,.308,.375,,0,0,klebima01
114,Furkan Korkmaz,SG,22,PHI,4,40,.000,24.0,,.143,.000,.000,.143,.000,.857,,.000,,,.000,,.000,,,,,.000,0,,.167,.000,,0,0,korkmfu01
115,Kyle Korver,SF,38,MIL,10,119,.426,23.5,,.213,.021,.021,.021,.149,.787,,.500,.000,.000,1.000,.571,.405,,1.000,1.000,,.000,0,,.216,.375,,0,0,korveky01
116,Rodions Kurucs,PF,21,BRK,4,58,.550,14.0,,.600,.400,.100,.000,.100,.400,,.917,.875,1.000,,1.000,.000,,.909,,,.050,1,,.000,,,0,0,kurucro01
117,Kyle Kuzma,PF,24,LAL,21,484,.430,15.2,,.536,.274,.106,.101,.056,.464,,.531,.673,.368,.278,.600,.313,,.804,.923,,.039,5,,.470,.385,,2,0,kuzmaky01
118,Romeo Langford,SG,20,BOS,7,46,.400,11.0,,.800,.200,.400,.200,.000,.200,,.375,1.000,.000,.500,,.500,,.667,1.000,,.300,2,,.000,,,0,0,langfro01
119,Vic Law,PF,24,ORL,1,4,1.000,23.3,,.000,.000,.000,.000,.000,1.000,,,,,,,1.000,,,1.000,,.000,0,,1.000,1.000,,0,0,lawvi01
120,Kawhi Leonard,SF,28,LAC,13,511,.489,13.7,,.728,.198,.183,.216,.131,.272,,.549,.679,.490,.586,.371,.329,,.187,.917,,.056,14,,.055,.250,,0,0,leonaka01
121,Meyers Leonard,C,27,MIA,3,31,.625,15.1,,.500,.250,.250,.000,.000,.500,,.750,.500,1.000,,,.500,,1.000,1.000,,.125,1,,.000,,,0,0,leoname01
122,Caris LeVert,SG,25,BRK,4,140,.370,14.2,,.712,.096,.260,.301,.055,.288,,.346,.571,.474,.182,.250,.429,,.111,.556,,.000,0,,.095,.500,,0,0,leverca01
123,Damian Lillard,PG,29,POR,4,143,.406,18.2,,.484,.234,.047,.063,.141,.516,,.419,.600,.333,.250,.222,.394,,.308,.615,,.016,0,,.000,,,0,0,lillada01
124,Brook Lopez,C,31,MIL,10,328,.535,14.4,,.535,.202,.228,.079,.026,.465,,.656,.826,.577,.667,.000,.396,,.750,.952,,.114,13,,.528,.464,,0,0,lopezbr01
125,Robin Lopez,C,31,MIL,3,21,.750,6.6,,1.000,.250,.500,.250,.000,.000,,.750,1.000,1.000,.000,,,,.667,,,.000,0,,,,,0,0,lopezro01
126,Kyle Lowry,PG,33,TOR,11,413,.419,16.4,,.514,.304,.068,.061,.081,.486,,.513,.533,.400,.778,.333,.319,,.205,.478,,.000,0,,.028,.500,,1,0,lowryky01
127,Timothé Luwawu-Cabarrot,SF,24,BRK,4,131,.339,19.3,,.339,.136,.085,.102,.017,.661,,.350,.750,.200,.000,.000,.333,,.714,1.000,,.000,0,,.333,.308,,1,0,luwawti01
128,Terance Mann,SF,23,LAC,13,27,.400,18.2,,.600,.200,.200,.200,.000,.400,,.667,1.000,.000,1.000,,.000,,.500,,,.200,1,,.000,,,0,0,mannte01
129,Boban Marjanović,C,31,DAL,6,82,.567,6.2,,.967,.467,.233,.233,.033,.033,,.586,.714,.571,.429,.000,.000,,.765,,,.200,6,,.000,,,0,0,marjabo01
130,Jeremiah Martin,PG,23,BRK,3,27,.286,15.3,,.643,.143,.214,.143,.143,.357,,.111,.000,.333,.000,.000,.600,,.000,.333,,.000,0,,.600,.667,,0,0,martije02
131,Frank Mason III,PG,25,MIL,2,2,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,0,masonfr01
132,Wesley Matthews,SG,33,MIL,10,246,.421,20.9,,.246,.105,.088,.035,.018,.754,,.500,.500,.600,.500,.000,.395,,.429,.941,,.000,0,,.349,.467,,1,0,matthwe02
133,CJ McCollum,SG,28,POR,5,196,.444,14.9,,.646,.172,.172,.212,.091,.354,,.484,.588,.529,.381,.444,.371,,.194,.538,,.000,0,,.171,.333,,0,0,mccolcj01
134,T.J. McConnell,PG,27,IND,3,28,.375,10.6,,1.000,.000,.375,.625,.000,.000,,.375,,.000,.600,,,,.333,,,.000,0,,,,,0,0,mccontj01
135,Doug McDermott,PF,28,IND,4,54,.267,18.2,,.333,.133,.200,.000,.000,.667,,.400,.500,.333,,,.200,,1.000,1.000,,.000,0,,.200,.000,,0,0,mcderdo01
136,JaVale McGee,C,32,LAL,14,135,.625,4.0,,.938,.688,.219,.031,.000,.063,,.667,.773,.429,.000,,.000,,.750,,,.344,7,,.000,,,0,0,mcgeeja01
137,Rodney McGruder,SG,28,LAC,5,16,.600,17.3,,.400,.000,.400,.000,.000,.600,,.500,,.500,,,.667,,.000,1.000,,.000,0,,.667,.500,,0,0,mcgruro01
138,Ben McLemore,SF,26,HOU,11,130,.375,22.5,,.100,.050,.050,.000,.000,.900,,.250,.000,.500,,,.389,,1.000,1.000,,.000,0,,.444,.500,,0,0,mclembe01
139,Khris Middleton,SF,28,MIL,10,355,.394,18.0,,.639,.044,.128,.211,.256,.361,,.417,.500,.217,.526,.413,.354,,.313,.652,,.000,0,,.169,.364,,0,0,middlkh01
140,Malcolm Miller,SF,26,TOR,1,5,.333,17.4,,.667,.000,.333,.000,.333,.333,,.000,,.000,,.000,1.000,,,1.000,,.000,0,,.000,,,0,0,millema01
141,Paul Millsap,PF,34,DEN,19,459,.398,13.1,,.627,.263,.229,.102,.034,.373,,.432,.484,.407,.417,.250,.341,,.563,.933,,.025,2,,.227,.200,,0,0,millspa01
