,,,,,Totals,Totals,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.,-additional
Rk,Player,Pos,Age,Tm,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd,-9999
501,P.J. Washington,PF,21,CHO,58,1759,,,,88%,12%,-6.9,0.6,43,25,98,13,69,5,310,17,40,washipj01
502,Yuta Watanabe,SF,25,MEM,18,105,,,29%,67%,5%,2.7,3.5,0,2,5,0,4,1,12,0,2,watanyu01
503,Tremont Waters,PG,22,BOS,11,119,100%,,,,,7.9,1.5,11,4,5,0,1,0,39,0,2,watertr01
504,Paul Watson,SF,25,TOT,10,87,5%,65%,23%,8%,,15.4,11.7,2,0,3,0,4,1,19,1,4,watsopa01
504,Paul Watson,SF,25,ATL,2,17,,21%,45%,35%,,22.1,30.2,0,0,1,0,0,0,8,0,1,watsopa01
504,Paul Watson,SF,25,TOR,8,70,7%,75%,17%,1%,,13.8,7.3,2,0,2,0,4,1,11,1,3,watsopa01
505,Quinndary Weatherspoon,SG,23,SAS,11,78,27%,69%,4%,,,-12.5,-11.6,3,1,3,0,0,0,29,0,2,weathqu01
506,Russell Westbrook,PG,31,HOU,57,2049,100%,,,,,2.8,-0.5,131,80,68,25,187,5,1014,46,81,westbru01
507,Coby White,PG,19,CHI,65,1674,39%,49%,12%,,,-4.6,-2.6,48,36,46,10,62,16,427,16,61,whiteco01
508,Derrick White,SG,25,SAS,68,1677,9%,84%,7%,,,0.5,3.2,48,24,84,4,94,53,555,26,27,whitede01
509,Hassan Whiteside,C,30,POR,67,2008,,,,,100%,2.6,8.0,33,38,114,27,115,10,191,44,39,whiteha01
510,Andrew Wiggins,SF,24,TOT,54,1858,,7%,83%,11%,,-5.4,0.3,48,52,84,16,133,3,493,35,56,wiggian01
510,Andrew Wiggins,SF,24,MIN,42,1455,,8%,84%,8%,,-4.2,0.8,36,44,68,14,104,1,388,24,45,wiggian01
510,Andrew Wiggins,SF,24,GSW,12,403,,2%,77%,21%,,-10.0,-1.4,12,8,16,2,29,2,105,11,11,wiggian01
511,Grant Williams,PF,21,BOS,69,1043,,1%,38%,55%,6%,7.2,1.0,22,6,85,19,22,12,161,7,14,willigr01
512,Johnathan Williams,PF,24,WAS,15,180,,,,86%,14%,-10.4,-6.1,1,1,5,2,6,2,19,1,4,willijo04
513,Kenrich Williams,PF,25,NOP,39,832,,,42%,57%,1%,-1.4,-0.1,11,7,46,3,10,16,143,4,5,willike04
514,Lou Williams,PG,33,LAC,65,1864,100%,,,,,3.5,-6.6,129,32,17,8,135,20,854,26,50,willilo02
515,Marvin Williams,PF,33,TOT,58,1129,,,2%,77%,22%,-2.6,-0.1,17,4,38,10,16,6,149,6,8,willima02
515,Marvin Williams,PF,33,CHO,41,808,,,,72%,28%,-6.0,1.6,14,2,24,9,14,4,104,5,7,willima02
515,Marvin Williams,PF,33,MIL,17,321,,,6%,89%,6%,6.0,-4.4,3,2,14,1,2,2,45,1,1,willima02
516,Robert Williams,C,22,BOS,29,388,,,,2%,98%,5.1,-1.6,8,5,29,5,14,3,63,6,1,williro04
517,Nigel Williams-Goss,PG,25,UTA,10,50,69%,31%,,,,2.9,0.6,2,0,3,1,0,0,14,0,1,willini01
518,Zion Williamson,PF,19,NOP,24,668,,,,92%,8%,4.7,7.6,19,25,16,9,88,4,126,18,39,willizi01
519,D.J. Wilson,PF,23,MIL,37,363,,,1%,72%,27%,-4.7,-16.3,6,3,21,2,7,3,62,2,3,wilsodj01
520,Justise Winslow,SG,23,MIA,11,352,6%,28%,64%,2%,,7.5,5.1,16,4,15,2,10,3,104,1,4,winslju01
521,Christian Wood,PF,24,DET,62,1325,,,,79%,21%,2.2,10.9,24,30,49,15,105,13,144,30,31,woodch01
522,Delon Wright,PG,27,DAL,73,1570,60%,39%,1%,,,2.1,-4.9,41,25,45,2,41,7,636,10,30,wrighde01
523,Justin Wright-Foreman,PG,22,UTA,4,45,100%,,,,,-27.9,-30.6,3,0,4,0,2,0,16,0,1,wrighju02
524,Thaddeus Young,PF,31,CHI,64,1591,,,2%,96%,3%,-6.2,-5.8,50,22,69,18,28,26,279,6,44,youngth01
525,Trae Young,PG,21,ATL,60,2120,100%,,,,,-5.5,7.4,186,68,43,15,203,29,1292,36,80,youngtr01
526,Cody Zeller,C,27,CHO,58,1341,,,,,100%,-9.4,-3.9,24,20,62,22,90,8,211,26,44,zelleco01
527,Tyler Zeller,C,30,SAS,2,4,,,,,100%,33.3,34.5,0,0,0,0,0,0,0,0,0,zellety01
528,Ante Žižić,C,23,CLE,22,221,,,,,100%,1.5,10.3,1,5,13,3,8,0,14,5,5,zizican01
529,Ivica Zubac,C,22,LAC,72,1326,,,,,100%,9.2,4.4,18,13,113,20,75,1,196,11,28,zubaciv01
