,,,,,Totals,Totals,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.,-additional
91,Will Cherry,PG,23,CLE,8,69,100%,,,,,-4.5,-9.2,3,0,6,1,2,1,17,0,2,cherrwi01
92,Patrick Christopher,SG,26,UTA,4,29,,100%,,,,-28.6,-29.0,1,0,3,0,0,0,0,0,2,chrispa01
93,Earl Clark,PF,27,BRK,10,93,,,,94%,6%,-13.6,-10.7,1,3,7,1,2,0,7,0,0,clarkea01
94,Ian Clark,SG,23,TOT,30,192,23%,75%,2%,,,-9.4,-9.4,5,4,9,0,3,1,30,1,3,clarkia01
94,Ian Clark,SG,23,UTA,23,161,23%,75%,2%,,,-11.5,-12.2,4,3,6,0,2,0,25,1,3,clarkia01
94,Ian Clark,SG,23,DEN,7,31,23%,77%,,,,1.7,5.6,1,1,3,0,1,1,5,0,0,clarkia01
95,Jordan Clarkson,PG,22,LAL,59,1476,65%,34%,1%,,,-8.9,-2.8,35,38,46,10,73,6,454,15,39,clarkjo01
96,Victor Claver,SF,26,POR,10,76,,,5%,95%,,16.7,12.7,3,1,9,0,0,1,2,0,2,clavevi01
97,Norris Cole,PG,26,TOT,75,1831,97%,3%,,,,-4.2,-4.0,61,23,55,6,30,8,590,3,27,coleno01
97,Norris Cole,PG,26,MIA,47,1148,96%,4%,,,,-5.9,-4.4,34,15,33,3,18,3,389,0,19,coleno01
97,Norris Cole,PG,26,NOP,28,683,100%,,,,,-1.3,-3.3,27,8,22,3,12,5,201,3,8,coleno01
98,Darren Collison,PG,27,SAC,45,1565,100%,,,,,1.2,8.3,50,42,52,7,64,8,545,7,25,collida01
99,Nick Collison,PF,34,OKC,66,1101,,,,79%,21%,3.6,2.1,24,7,82,10,24,5,206,10,12,collini01
100,Mike Conley,PG,27,MEM,70,2225,100%,,,,,4.4,2.2,92,46,60,11,92,33,804,21,50,conlemi01
101,Jack Cooley,C,23,UTA,16,87,,,,2%,98%,-0.6,-0.8,0,0,13,3,5,2,2,1,2,cooleja01
102,Chris Copeland,SF,30,IND,50,828,,14%,82%,5%,,-3.0,-3.9,25,16,40,8,20,3,117,7,23,copelch01
103,Bryce Cotton,PG,22,UTA,15,159,100%,,,,,0.3,0.1,8,4,3,0,7,2,32,2,4,cottobr01
104,DeMarcus Cousins,C,24,SAC,59,2013,,,,1%,99%,0.9,9.6,103,73,80,51,223,15,509,56,109,couside01
105,Robert Covington,SF,24,PHI,70,1956,1%,35%,59%,6%,,-4.4,10.0,47,42,84,16,98,7,244,25,32,covinro01
106,Allen Crabbe,SG,22,POR,51,683,,23%,75%,2%,,-1.9,-7.4,8,2,39,1,7,4,93,2,2,crabbal01
107,Jamal Crawford,SG,34,LAC,64,1703,1%,59%,40%,,,2.4,-8.7,42,27,45,11,101,5,368,18,21,crawfja01
108,Jae Crowder,SF,24,TOT,82,1647,,11%,66%,23%,,3.6,4.7,33,6,70,6,69,7,223,16,25,crowdja01
108,Jae Crowder,SF,24,DAL,25,265,,47%,51%,2%,,3.6,0.7,8,0,13,2,6,2,30,4,5,crowdja01
108,Jae Crowder,SF,24,BOS,57,1382,,4%,69%,27%,,3.6,5.4,25,6,57,4,63,5,193,12,20,crowdja01
109,Dante Cunningham,PF,27,NOP,66,1652,,,69%,30%,,1.3,-0.2,12,9,57,8,22,4,113,2,24,cunnida01
110,Jared Cunningham,SG,23,LAC,19,89,24%,73%,3%,,,2.3,-5.1,4,2,6,1,5,2,25,1,2,cunnija01
111,Seth Curry,PG,24,PHO,2,8,100%,,,,,-20.0,-19.0,0,0,1,0,0,0,3,0,0,curryse01
112,Stephen Curry,PG,26,GSW,80,2613,100%,,,,,16.7,18.1,162,58,76,9,113,17,1422,29,35,curryst01
113,Samuel Dalembert,C,33,NYK,32,544,,,,26%,74%,-14.4,-4.9,17,12,37,7,10,1,63,2,6,dalemsa01
114,Troy Daniels,SG,23,TOT,47,397,7%,88%,5%,,,-12.4,-8.7,12,4,20,3,3,4,52,0,8,danietr01
114,Troy Daniels,SG,23,HOU,17,108,3%,79%,18%,,,-18.6,-22.8,4,0,6,1,0,0,11,0,0,danietr01
114,Troy Daniels,SG,23,MIN,19,154,14%,86%,,,,-5.1,4.7,6,0,9,1,0,2,31,0,5,danietr01
114,Troy Daniels,SG,23,CHO,11,135,4%,96%,,,,-15.7,-12.7,2,4,5,1,3,2,10,0,3,danietr01
115,Gigi Datome,SF,27,TOT,21,209,,2%,75%,23%,,14.5,15.3,3,4,4,1,0,1,19,0,0,datomlu01
115,Gigi Datome,SF,27,DET,3,17,,,100%,,,11.3,12.8,1,0,0,0,0,0,4,0,0,datomlu01
115,Gigi Datome,SF,27,BOS,18,192,,3%,73%,25%,,14.8,15.5,2,4,4,1,0,1,15,0,0,datomlu01
116,Brandon Davies,PF,23,TOT,27,423,,,,66%,34%,-19.3,-11.3,18,5,33,3,15,5,72,4,13,daviebr01
116,Brandon Davies,PF,23,PHI,20,379,,,,64%,36%,-17.0,-8.4,16,4,29,3,13,5,68,4,10,daviebr01
116,Brandon Davies,PF,23,BRK,7,44,,,,76%,24%,-39.5,-36.7,2,1,4,0,2,0,4,0,3,daviebr01
117,Anthony Davis,PF,21,NOP,68,2455,,,,64%,36%,5.6,11.4,26,36,86,19,209,9,351,53,57,davisan02
118,Ed Davis,PF,25,LAL,79,1840,,,17%,80%,3%,-7.2,-0.1,12,26,123,11,102,2,218,25,51,davised01
119,Glen Davis,PF,29,LAC,74,904,,,,70%,30%,-4.0,-14.7,7,11,48,18,44,5,95,7,28,davisgl01
120,Andre Dawkins,SG,23,MIA,4,22,,100%,,,,-14.5,-11.9,0,0,0,1,0,0,2,0,0,dawkian01
121,Austin Daye,SF,26,TOT,34,344,,4%,63%,33%,,-4.3,-11.4,11,5,24,4,1,0,37,0,2,dayeau01
121,Austin Daye,SF,26,SAS,26,268,,6%,60%,34%,,-5.4,-12.8,9,3,18,4,0,0,19,0,1,dayeau01
121,Austin Daye,SF,26,ATL,8,76,,,72%,28%,,-0.7,-6.6,2,2,6,0,1,0,18,0,1,dayeau01
122,Dewayne Dedmon,C,25,ORL,59,845,,,,,100%,-0.8,6.6,11,12,63,16,29,2,19,7,19,dedmode01
123,Matthew Dellavedova,SG,24,CLE,67,1380,67%,33%,,,,1.5,-4.7,45,12,50,2,6,11,486,0,20,dellama01
124,Luol Deng,SF,29,MIA,72,2421,,,44%,56%,,-0.5,5.9,55,37,56,4,104,4,321,13,43,denglu01
125,DeMar DeRozan,SG,25,TOR,60,2100,,62%,38%,,,2.9,-0.8,51,63,51,13,191,7,523,32,69,derozde01
126,Boris Diaw,PF,32,SAS,81,1984,,,3%,96%,1%,7.2,1.4,53,40,73,12,38,8,538,11,26,diawbo01
127,Gorgui Dieng,C,25,MIN,73,2193,,,,12%,88%,-8.9,1.5,41,34,100,14,109,9,323,20,61,dienggo01
128,Spencer Dinwiddie,PG,21,DET,34,455,90%,10%,,,,-7.4,-6.7,16,5,21,9,17,3,244,3,7,dinwisp01
129,Joey Dorsey,PF,31,HOU,69,854,,,,50%,50%,1.2,-3.0,11,4,88,17,26,0,59,3,25,dorsejo01
130,Toney Douglas,SG,28,NOP,12,177,27%,73%,1%,,,2.5,1.2,6,2,8,2,4,0,55,1,1,douglto01
131,Chris Douglas-Roberts,SG,28,LAC,12,103,2%,7%,91%,,,-7.1,-14.8,0,0,7,0,3,1,11,0,4,douglch01
132,Goran Dragić,SG-PG,28,TOT,78,2640,24%,69%,7%,,,0.1,3.1,92,48,82,15,95,17,812,27,49,dragigo01
132,Goran Dragić,SG,28,PHO,52,1735,7%,83%,11%,,,1.4,4.5,57,35,49,9,53,9,491,14,35,dragigo01
132,Goran Dragić,PG,28,MIA,26,905,58%,42%,,,,-2.4,0.5,35,13,33,6,42,8,321,13,14,dragigo01
133,Zoran Dragić,SG,25,TOT,16,75,6%,83%,11%,,,-13.5,-11.2,3,0,2,0,1,0,11,1,1,dragizo01
133,Zoran Dragić,SG,25,PHO,6,13,33%,63%,4%,,,-19.4,-18.4,0,0,0,0,1,0,2,1,0,dragizo01
133,Zoran Dragić,SG,25,MIA,10,62,,87%,13%,,,-12.3,-9.7,3,0,2,0,0,0,9,0,1,dragizo01
134,Larry Drew II,PG,24,PHI,12,219,100%,,,,,-18.9,-10.0,21,2,5,1,1,5,111,1,0,drewla02
135,Andre Drummond,C,21,DET,82,2502,,,,,100%,-1.9,-1.2,25,29,125,30,161,7,127,35,58,drumman01
136,Jared Dudley,SG,29,MIL,72,1717,,37%,54%,9%,,3.4,4.6,35,11,54,9,24,14,302,3,16,dudleja01
137,Tim Duncan*,C,38,SAS,77,2227,,,,,100%,6.9,0.8,54,36,89,26,151,5,513,31,66,duncati01
138,Mike Dunleavy,SF,34,CHI,63,1838,,,98%,2%,,5.7,4.4,30,20,56,6,32,5,256,5,15,dunlemi02
139,Kevin Durant,SF,26,OKC,27,913,,1%,75%,25%,,8.8,8.8,42,23,23,7,66,7,250,16,8,duranke01
140,Cleanthony Early,SF,23,NYK,39,647,,4%,94%,2%,,-12.9,-3.2,23,9,27,2,23,2,84,5,17,earlycl01
141,Wayne Ellington,SG,27,LAL,65,1675,3%,94%,3%,,,-3.4,6.4,29,18,46,2,21,7,233,3,31,ellinwa01
142,Monta Ellis,SG,29,DAL,80,2699,,95%,5%,,,3.4,1.4,101,60,87,18,111,18,790,22,36,ellismo01
143,James Ennis III,SF,24,MIA,62,1051,,16%,81%,3%,,0.5,4.4,17,13,43,6,50,2,112,10,25,ennisja01
144,Tyler Ennis,PG,20,TOT,33,411,91%,9%,,,,-7.5,-8.8,29,8,22,1,4,1,168,1,6,ennisty01
144,Tyler Ennis,PG,20,PHO,8,58,89%,11%,,,,-2.6,-1.6,6,2,2,0,1,0,34,0,0,ennisty01
144,Tyler Ennis,PG,20,MIL,25,353,92%,9%,,,,-8.3,-10.0,23,6,20,1,3,1,134,1,6,ennisty01
145,Jeremy Evans,SF,27,UTA,38,266,,,4%,93%,3%,7.1,7.4,1,1,18,2,15,0,34,5,4,evansje01
146,Reggie Evans,PF,34,SAC,47,764,,,,77%,23%,-4.0,-0.2,15,16,32,12,28,2,71,2,33,evansre01
147,Tyreke Evans,SG,25,NOP,79,2690,2%,71%,27%,,,3.1,5.4,116,66,67,31,133,6,1224,33,112,evansty01
148,Dante Exum,PG,19,UTA,82,1817,79%,21%,,,,3.5,6.1,77,24,74,4,10,20,458,3,3,exumda01
149,Festus Ezeli,C,25,GSW,46,504,,,,3%,97%,3.6,-8.2,5,15,46,7,34,1,24,4,17,ezelife01
150,Kenneth Faried,PF,25,DEN,75,2086,,,3%,72%,25%,-1.3,5.2,44,33,92,30,132,13,204,33,68,farieke01
151,Jordan Farmar,PG,28,LAC,36,529,92%,8%,,,,-4.1,-13.1,20,9,25,0,4,3,149,1,3,farmajo01
152,Derrick Favors,PF,23,UTA,74,2280,,,,75%,25%,1.6,3.2,47,37,116,24,170,2,273,34,69,favorde01
153,Raymond Felton,PG,30,DAL,29,281,47%,51%,2%,,,-4.7,-8.2,12,4,6,1,4,2,104,1,7,feltora01
154,Landry Fields,SF,26,TOR,26,216,2%,11%,87%,,,-19.0,-23.5,4,2,4,0,3,2,35,1,2,fieldla01
155,Evan Fournier,SG,22,ORL,58,1661,,51%,47%,2%,,-4.4,2.8,31,27,44,7,65,7,280,15,37,fournev01
156,Randy Foye,SG,31,DEN,50,1087,5%,85%,10%,,,-5.0,-1.7,42,13,42,3,22,6,270,5,17,foyera01
157,Jamaal Franklin,SG,23,DEN,3,13,,86%,14%,,,-34.7,-31.0,2,0,2,1,0,0,7,0,0,frankja01
158,Tim Frazier,PG,24,TOT,11,239,100%,,,,,-2.7,3.1,14,7,11,1,10,2,147,3,2,fraziti01
158,Tim Frazier,PG,24,PHI,6,171,100%,,,,,0.3,10.2,12,3,6,1,8,2,108,3,1,fraziti01
158,Tim Frazier,PG,24,POR,5,68,100%,,,,,-10.3,-14.8,2,4,5,0,2,0,39,0,1,fraziti01
159,Jimmer Fredette,PG,25,NOP,50,509,88%,12%,,,,4.1,3.2,19,12,26,0,17,3,132,6,6,fredeji01
160,Enes Freedom,C,22,TOT,75,2135,,,,30%,70%,-1.9,-4.0,32,48,86,34,115,3,135,31,75,kanteen01
160,Enes Freedom,C,22,UTA,49,1326,,,,23%,77%,-3.7,-5.8,22,25,56,24,58,1,65,17,46,kanteen01
160,Enes Freedom,C,22,OKC,26,809,,,,42%,58%,1.1,-1.2,10,23,30,10,57,2,70,14,29,kanteen01
161,Joel Freeland,C,27,POR,48,617,,,,60%,40%,6.4,2.5,8,10,46,1,11,2,43,5,6,freeljo01
162,Channing Frye,PF,31,ORL,75,1870,,,,72%,28%,-8.4,-4.4,38,9,78,23,9,4,210,4,9,fryech01
163,Danilo Gallinari,SF,26,DEN,59,1426,,1%,45%,54%,1%,0.9,7.3,32,17,44,5,72,16,191,15,33,gallida01
