,,,,,Totals,Totals,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.,-additional
12,Morris Almond,SG,23,UTA,25,255,,81%,17%,2%,,-7.4,-10.9,5,5,19,3,13,0,17,4,7,almonmo01
13,Rafer Alston,PG,32,TOT,77,2447,90%,11%,,,,3.9,-2.6,96,27,63,8,66,9,931,6,38,alstora01
13,Rafer Alston,PG,32,HOU,48,1591,84%,16%,,,,2.9,-2.7,59,19,33,3,32,4,584,1,19,alstora01
13,Rafer Alston,PG,32,ORL,29,856,100%,,,,,5.8,-2.5,37,8,30,5,34,5,347,5,19,alstora01
14,Lou Amundson,PF,26,PHO,76,1044,,,5%,71%,24%,2.8,1.0,19,22,85,5,57,16,61,16,26,amundlo01
15,Chris Andersen,C,30,DEN,71,1460,,,,33%,67%,3.8,0.3,27,15,105,14,72,20,70,9,26,anderch01
16,Ryan Anderson,PF,20,NJN,66,1312,,,1%,84%,15%,-0.9,2.8,16,24,101,11,53,10,117,8,53,anderry01
17,Carmelo Anthony,SF,24,DEN,66,2277,,3%,95%,2%,,6.8,7.5,70,59,67,39,196,10,480,38,82,anthoca01
18,Joel Anthony,C,26,MIA,65,1048,,,,5%,95%,-3.7,-5.1,12,13,95,8,21,8,66,4,18,anthojo01
19,Gilbert Arenas,PG,27,WAS,2,63,100%,,,,,2.7,11.1,1,0,1,0,2,0,42,0,2,arenagi01
20,Trevor Ariza,SF,23,LAL,82,1999,,4%,94%,2%,,8.1,-0.1,44,15,63,8,80,15,324,21,32,arizatr01
21,Hilton Armstrong,C,24,NOH,70,1092,,,,,100%,-2.9,-6.6,14,29,75,19,47,13,60,7,22,armsthi01
22,Darrell Arthur,PF,20,MEM,76,1464,,,,81%,19%,-7.6,-2.8,15,9,111,12,27,13,101,8,41,arthuda01
23,Chucky Atkins,PG,34,TOT,33,412,100%,,,,,-7.0,-3.4,16,4,8,1,3,1,132,0,4,atkinch01
23,Chucky Atkins,PG,34,DEN,14,115,100%,,,,,4.1,0.5,8,1,1,0,0,0,65,0,0,atkinch01
23,Chucky Atkins,PG,34,OKC,19,297,100%,,,,,-11.3,-4.9,8,3,7,1,3,1,67,0,4,atkinch01
24,D.J. Augustin,PG,21,CHA,72,1908,100%,,,,,-1.1,0.6,73,32,58,7,79,14,564,9,56,augusdj01
25,Kelenna Azubuike,SF,25,GSW,74,2375,3%,31%,58%,8%,1%,-2.7,3.0,26,27,88,21,110,17,272,31,57,azubuke01
26,Renaldo Balkman,PF,24,DEN,53,780,,,5%,87%,8%,3.6,0.0,13,12,63,4,33,6,82,10,19,balkmre01
27,Marcus Banks,PG,27,TOT,22,206,73%,27%,,,,-22.5,-22.8,3,4,9,6,5,1,63,2,2,banksma01
27,Marcus Banks,PG,27,MIA,16,166,66%,34%,,,,-21.5,-22.5,2,4,7,4,4,1,50,1,2,banksma01
27,Marcus Banks,PG,27,TOR,6,40,100%,,,,,-26.5,-23.7,1,0,2,2,1,0,13,1,0,banksma01
28,Leandro Barbosa,SG,26,PHO,70,1705,37%,63%,,,,0.3,-3.1,52,15,47,14,90,10,364,29,47,barbole01
29,J.J. Barea,SG,24,DAL,79,1600,62%,39%,,,,1.7,-1.3,57,33,50,8,40,44,609,5,41,bareajo01
30,Andrea Bargnani,PF,23,TOR,78,2453,,,9%,77%,14%,-5.6,-6.9,34,37,113,29,113,20,209,20,41,bargnan01
31,Matt Barnes,PF,28,PHO,77,2082,,,46%,53%,2%,1.4,-1.5,85,22,117,11,56,4,470,12,25,barnema02
32,Brent Barry,SG,37,HOU,56,857,1%,91%,8%,,,1.1,-4.3,32,7,24,2,4,10,176,0,6,barrybr01
33,Brandon Bass,C,23,DAL,81,1574,,,,28%,72%,3.3,1.4,22,24,71,22,100,2,100,20,51,bassbr01
34,Maceo Baston,PF,33,IND,27,217,,,1%,88%,11%,-2.9,-1.8,5,3,22,2,8,10,17,1,6,bastoma01
35,Tony Battie,PF,32,ORL,77,1202,,,,72%,28%,6.0,-2.5,19,12,86,3,34,5,72,8,7,battito01
36,Shane Battier,SG,30,HOU,60,2031,,48%,48%,4%,,6.6,4.4,25,11,70,5,25,26,300,2,8,battish01
37,Nicolas Batum,SF,20,POR,79,1454,,1%,98%,1%,,9.8,5.5,20,13,42,4,25,11,171,4,20,batumni01
38,Jerryd Bayless,PG,20,POR,53,655,71%,29%,,,,-0.7,-8.4,28,12,24,8,42,6,183,8,24,bayleje01
39,Michael Beasley,PF,20,MIA,81,2009,,,,52%,48%,-0.6,-1.3,21,46,92,27,119,5,208,27,75,beaslmi01
40,Marco Belinelli,SG,22,GSW,42,882,7%,81%,12%,,,-4.7,-0.9,37,16,32,2,18,22,198,6,15,belinma01
41,Charlie Bell,SG,29,MIL,70,1783,2%,91%,7%,,,-3.4,-3.7,44,18,54,4,27,32,343,4,21,bellch01
42,Raja Bell,SG,32,TOT,67,2315,,94%,6%,,,1.5,3.1,49,11,76,10,19,28,316,1,20,bellra01
42,Raja Bell,SG,32,PHO,22,712,,94%,6%,,,2.1,-0.1,10,2,19,2,5,4,68,0,9,bellra01
42,Raja Bell,SG,32,CHA,45,1603,,94%,6%,,,1.3,4.6,39,9,57,8,14,24,248,1,11,bellra01
43,Mike Bibby,PG,30,ATL,79,2740,100%,,,,,0.7,-4.0,84,27,56,14,45,21,869,15,20,bibbymi01
44,Andris Biedriņš,C,22,GSW,62,1863,,,,,100%,-4.8,-1.6,33,40,145,15,102,12,278,29,47,biedran01
45,Chauncey Billups,PG,32,TOT,79,2789,73%,27%,,,,4.9,3.6,99,51,62,20,143,9,1129,26,60,billuch01
45,Chauncey Billups,PG,32,DET,2,70,100%,,,,,13.2,13.9,4,0,1,0,1,0,35,0,2,billuch01
45,Chauncey Billups,PG,32,DEN,77,2719,72%,28%,,,,4.7,3.3,95,51,61,20,142,9,1094,26,58,billuch01
46,Steve Blake,PG,28,POR,69,2188,100%,,,,,9.7,7.6,78,20,46,2,15,26,767,1,16,blakest01
47,Andray Blatche,C,22,WAS,71,1703,,,2%,14%,84%,-6.1,3.8,42,35,106,16,76,14,256,16,58,blatcan01
48,Mark Blount,C,33,MIA,20,207,,,,,100%,3.5,3.6,4,6,9,1,6,2,11,1,3,blounma01
49,Keith Bogans,SG,28,TOT,65,1272,,60%,40%,1%,,3.5,-0.9,22,11,41,4,23,14,154,0,16,boganke01
49,Keith Bogans,SG,28,ORL,36,787,,77%,23%,,,7.7,-0.2,10,4,21,3,10,7,76,0,10,boganke01
49,Keith Bogans,SG,28,MIL,29,485,,31%,67%,3%,,-3.2,-2.2,12,7,20,1,13,7,78,0,6,boganke01
50,Andrew Bogut,C,24,MIL,36,1124,,,,,100%,4.1,7.5,23,33,65,18,45,30,158,12,25,bogutan01
51,Matt Bonner,PF,28,SAS,81,1928,,,,78%,22%,8.3,8.3,20,6,88,4,9,13,190,4,12,bonnema01
52,Josh Boone,C,24,NJN,62,995,,,,,100%,-1.7,1.4,12,12,75,3,37,3,72,8,17,boonejo01
53,Calvin Booth,C,32,TOT,8,56,,,,11%,89%,-22.8,-13.6,1,0,6,0,4,0,0,0,1,boothca01
53,Calvin Booth,C,32,MIN,1,1,,,,,100%,100.0,105.6,0,0,0,0,0,0,0,0,0,boothca01
53,Calvin Booth,C,32,SAC,7,55,,,,11%,89%,-25.0,-15.8,1,0,6,0,4,0,0,0,1,boothca01
54,Carlos Boozer,PF,27,UTA,37,1197,,,,59%,41%,-1.8,-6.6,24,31,66,14,60,2,173,9,53,boozeca01
55,Chris Bosh*,C,24,TOR,77,2928,,,,6%,94%,-1.4,5.9,62,66,97,21,285,24,436,55,83,boshch01
56,Bruce Bowen,SF,37,SAS,80,1506,,39%,55%,6%,,0.2,-6.1,12,7,46,3,9,22,93,5,8,bowenbr01
57,Ryan Bowen,SF,33,NOH,21,219,,31%,46%,23%,,-6.1,-8.4,1,1,17,1,2,1,24,1,1,bowenry01
58,Elton Brand,PF,29,PHI,29,920,,,,74%,26%,-0.4,-0.4,21,22,43,8,56,5,86,12,20,brandel01
59,Corey Brewer,SF,22,MIN,15,307,,81%,19%,,,0.1,6.2,7,2,17,3,8,5,54,3,11,breweco01
60,Ronnie Brewer,SF,23,UTA,81,2605,,12%,84%,5%,,1.7,-3.3,50,35,61,7,181,23,398,48,61,brewero02
61,Aaron Brooks,PG,24,HOU,80,1998,100%,,,,,4.7,0.4,69,39,77,9,56,14,544,15,55,brookaa01
62,Andre Brown,PF,27,CHA,4,41,,,,49%,51%,-6.6,-5.3,2,2,4,1,1,0,2,0,1,brownan01
63,Bobby Brown,SG-PG,24,TOT,68,931,44%,55%,,,,-11.9,-4.2,34,18,40,4,19,8,262,6,17,brownbo02
63,Bobby Brown,SG,24,SAC,47,675,33%,66%,1%,,,-14.6,-6.2,25,14,29,3,14,6,197,3,9,brownbo02
63,Bobby Brown,PG,24,MIN,21,256,74%,27%,,,,-4.9,0.8,9,4,11,1,5,2,65,3,8,brownbo02
64,Dee Brown,PG,24,TOT,19,261,100%,,,,,-5.8,1.5,11,5,11,1,3,4,84,1,1,brownde03
64,Dee Brown,PG,24,WAS,17,233,100%,,,,,-5.4,3.1,9,4,8,1,2,4,78,1,1,brownde03
64,Dee Brown,PG,24,PHO,2,28,100%,,,,,-8.9,-11.1,2,1,3,0,1,0,6,0,0,brownde03
65,Devin Brown,SG,30,NOH,63,869,25%,74%,1%,,,1.7,-0.3,20,12,33,8,51,4,129,11,30,brownde02
66,Kwame Brown,C,26,DET,58,999,,,,,100%,0.3,1.0,7,15,81,16,57,14,71,10,16,brownkw01
67,Shannon Brown,SG,23,TOT,48,477,28%,68%,4%,,,-3.1,-5.0,21,10,23,4,16,4,87,4,12,brownsh01
67,Shannon Brown,SG,23,CHA,30,341,6%,89%,6%,,,-10.3,-9.8,18,6,18,3,11,2,65,2,10,brownsh01
67,Shannon Brown,SG,23,LAL,18,136,84%,16%,,,,14.9,7.0,3,4,5,1,5,2,22,2,2,brownsh01
68,Kobe Bryant*,SG,30,LAL,82,2960,6%,94%,,,,11.0,11.1,100,71,55,16,226,8,914,57,64,bryanko01
69,Greg Buckner,SF,32,MEM,63,878,1%,45%,53%,1%,,-1.8,5.2,19,5,51,5,5,13,132,1,11,buckngr01
70,Caron Butler,SG,28,WAS,67,2585,,40%,59%,,,-7.9,1.0,101,54,66,23,172,4,646,43,68,butleca01
71,Rasual Butler,SF,29,NOH,82,2614,,46%,48%,7%,,0.0,-5.7,16,18,96,10,47,11,168,12,25,butlera01
72,Andrew Bynum,C,21,LAL,50,1446,,,,,100%,8.3,0.1,17,24,92,18,119,3,160,35,37,bynuman01
73,Will Bynum,PG,26,DET,57,803,87%,13%,,,,3.1,4.5,39,22,23,8,52,4,357,9,35,bynumwi01
74,José Calderón,PG,27,TOR,68,2333,98%,2%,,,,-2.9,0.3,95,31,44,10,33,18,1359,9,21,caldejo01
75,Marcus Camby,C,34,LAC,62,1925,,,,24%,77%,-6.0,7.7,53,25,88,5,81,10,266,16,20,cambyma01
76,Brian Cardinal,PF,31,MIN,64,909,,,3%,65%,32%,-0.2,7.0,31,7,70,9,9,21,173,1,9,cardibr01
77,Rodney Carney,SG,24,MIN,67,1199,,65%,35%,,,-5.3,0.4,18,14,56,2,30,4,58,5,13,carnero01
78,Matt Carroll,SG,28,TOT,55,616,1%,67%,32%,,,-11.4,-11.8,12,12,29,3,9,4,57,4,4,carroma01
78,Matt Carroll,SG,28,CHA,34,475,,61%,39%,,,-8.9,-8.6,11,8,25,2,6,3,50,4,4,carroma01
78,Matt Carroll,SG,28,DAL,21,141,5%,85%,11%,,,-19.5,-22.7,1,4,4,1,3,1,7,0,0,carroma01
79,Anthony Carter,PG,33,DEN,78,1787,97%,3%,,,,2.8,-1.5,111,24,69,8,24,9,826,7,14,cartean01
80,Vince Carter,SG,32,NJN,80,2946,3%,79%,18%,,,-2.3,1.9,85,39,133,23,155,11,891,34,50,cartevi01
81,Mario Chalmers,PG,22,MIA,82,2626,97%,4%,,,,0.4,0.8,90,43,98,18,71,31,879,17,31,chalmma01
82,Tyson Chandler,C,26,NOH,45,1445,,,,,100%,7.5,8.8,13,16,77,19,60,3,52,13,13,chandty01
83,Wilson Chandler,SF,21,NYK,82,2735,,18%,55%,26%,,-4.0,-4.0,56,30,164,19,104,13,416,30,43,chandwi01
84,Speedy Claxton,PG,30,ATL,2,15,100%,,,,,-14.3,-16.2,0,0,0,0,1,1,6,0,2,claxtsp01
85,Jarron Collins,C,30,UTA,26,201,,,,12%,88%,-8.2,-11.5,2,4,24,1,4,4,14,1,8,collija03
86,Jason Collins,C,30,MIN,31,422,,,,,100%,-23.0,-19.3,2,4,33,4,12,6,25,0,9,collija04
87,Mardy Collins,PG-SG,24,TOT,48,890,47%,41%,12%,,,-3.9,6.9,35,12,41,7,21,3,250,6,31,collima01
87,Mardy Collins,SG,24,NYK,9,75,,23%,75%,2%,,-4.5,-1.8,3,2,4,0,5,0,27,1,5,collima01
87,Mardy Collins,PG,24,LAC,39,815,51%,43%,6%,,,-3.8,7.7,32,10,37,7,16,3,223,5,26,collima01
88,Nick Collison,C,28,OKC,71,1831,,,,27%,73%,-5.9,1.6,16,22,156,11,64,14,144,12,37,collini01
89,Mike Conley,PG,21,MEM,82,2508,100%,,,,,-6.0,-0.6,82,42,70,6,74,12,784,19,44,conlemi01
90,Brian Cook,PF,28,TOT,30,171,,,12%,83%,5%,-12.6,-20.5,3,1,10,5,3,2,11,0,3,cookbr01
90,Brian Cook,PF,28,ORL,21,146,,,14%,86%,,-6.7,-15.1,2,1,8,5,3,1,8,0,2,cookbr01
90,Brian Cook,PF,28,HOU,9,25,,,,66%,34%,-47.4,-52.2,1,0,2,0,0,1,3,0,1,cookbr01
91,Daequan Cook,SF,21,MIA,75,1833,,48%,52%,,,-0.6,-1.3,21,10,64,3,14,7,172,2,23,cookda02
92,Jamal Crawford,PG-SG,28,TOT,65,2479,56%,39%,5%,,,-4.6,-2.0,85,31,51,10,117,5,647,35,32,crawfja01
92,Jamal Crawford,SG,28,NYK,11,392,,66%,34%,,,-0.9,2.1,17,5,8,1,17,1,111,5,4,crawfja01
92,Jamal Crawford,PG,28,GSW,54,2087,66%,34%,,,,-5.3,-2.8,68,26,43,9,100,4,536,30,28,crawfja01
93,Joe Crawford,SF,22,NYK,2,23,,72%,28%,,,19.0,21.9,0,0,1,0,1,0,3,0,1,crawfjo01
94,Javaris Crittenton,PG-SG,21,TOT,63,1174,73%,26%,,,,-9.1,-1.2,43,24,33,5,43,8,340,18,29,crittja01
94,Javaris Crittenton,SG,21,MEM,7,44,3%,97%,,,,-13.6,-7.9,1,2,1,0,6,1,11,1,0,crittja01
94,Javaris Crittenton,PG,21,WAS,56,1130,76%,24%,,,,-8.9,-1.0,42,22,32,5,37,7,329,17,29,crittja01
95,Austin Croshere,PF,33,TOT,14,100,,,3%,77%,20%,-16.2,-16.4,3,2,4,0,5,0,23,1,6,croshau01
95,Austin Croshere,PF,33,MIL,11,77,,,4%,73%,22%,-15.1,-14.1,1,2,3,0,4,0,16,0,6,croshau01
95,Austin Croshere,PF,33,SAS,3,23,,,,89%,12%,-20.0,-24.1,2,0,1,0,1,0,7,1,0,croshau01
96,Eddy Curry,C,26,NYK,3,12,,,,,100%,-58.9,-56.4,0,2,3,0,2,0,0,1,0,curryed01
97,Samuel Dalembert,C,27,PHI,82,2036,,,,,100%,1.4,3.0,33,31,127,21,50,8,38,6,29,dalemsa01
98,Erick Dampier,C,33,DAL,80,1836,,,,,100%,2.1,-0.6,26,18,118,12,65,6,180,13,23,dampier01
99,Antonio Daniels,PG,33,TOT,74,1021,91%,9%,,,,-12.4,-13.8,32,18,20,6,44,19,407,9,13,daniean01
99,Antonio Daniels,PG,33,WAS,13,288,95%,5%,,,,-12.9,-5.0,10,2,10,1,17,4,107,6,3,daniean01
99,Antonio Daniels,PG,33,NOH,61,733,89%,11%,,,,-12.2,-17.2,22,16,10,5,27,15,300,3,10,daniean01
100,Marquis Daniels,SF,28,IND,54,1700,,33%,61%,6%,,-1.1,0.2,42,31,53,6,62,17,270,25,52,daniema01
101,Jermareo Davidson,SF,24,GSW,14,111,,,32%,55%,13%,-7.1,-3.3,4,1,10,0,6,0,2,1,0,davidje01
102,Baron Davis,PG,29,LAC,65,2248,90%,10%,,,,-8.8,2.7,130,33,89,13,82,16,1095,18,57,davisba01
103,Glen Davis,C,23,BOS,76,1637,,,,35%,65%,4.4,-6.7,20,13,117,30,89,33,160,17,37,davisgl01
104,Paul Davis,PF,24,LAC,27,320,,,,55%,45%,-7.2,3.0,6,3,28,1,17,1,28,0,10,davispa01
105,Ricky Davis,SG,29,LAC,36,785,6%,48%,44%,2%,,-15.4,-6.7,29,6,31,2,14,8,193,3,9,davisri01
106,Luol Deng,SF,23,CHI,49,1665,,1%,87%,12%,,-1.0,-1.4,23,26,32,10,83,10,217,11,30,denglu01
107,Boris Diaw,PF,26,TOT,81,2754,,,3%,90%,7%,1.3,4.8,103,46,97,33,60,8,759,19,44,diawbo01
107,Boris Diaw,PF,26,PHO,22,538,,,4%,88%,8%,1.1,-1.1,16,8,20,8,10,2,108,6,5,diawbo01
107,Boris Diaw,PF,26,CHA,59,2216,,,2%,90%,7%,1.4,6.3,87,38,77,25,50,6,651,13,39,diawbo01
108,Yakhouba Diawara,SF,26,MIA,63,851,,6%,76%,18%,,-3.3,-4.3,4,4,39,1,10,4,67,3,4,diawaya01
109,Travis Diener,PG,26,IND,55,719,94%,6%,,,,-1.5,-0.4,11,5,13,2,3,1,302,0,1,dienetr01
110,Ike Diogu,PF,25,TOT,29,215,,,1%,85%,14%,-20.1,-16.3,2,7,11,2,24,0,7,7,12,dioguik01
110,Ike Diogu,PF,25,POR,19,73,,,4%,95%,1%,-30.6,-37.6,1,3,3,1,9,0,0,0,5,dioguik01
110,Ike Diogu,PF,25,SAC,10,142,,,,80%,20%,-14.7,-5.4,1,4,8,1,15,0,7,7,7,dioguik01
111,DeSagana Diop,C,27,TOT,75,1036,,,,,100%,-7.0,-8.3,12,9,87,9,28,4,76,3,14,diopde01
111,DeSagana Diop,C,27,DAL,34,452,,,,,100%,-7.7,-11.4,4,2,38,2,12,1,30,1,10,diopde01
111,DeSagana Diop,C,27,CHA,41,584,,,,,100%,-6.4,-5.9,8,7,49,7,16,3,46,2,4,diopde01
112,Juan Dixon,PG,30,WAS,50,816,100%,,,,,-9.3,-1.2,45,17,36,1,12,3,255,3,11,dixonju01
113,Keyon Dooling,PG,28,NJN,77,2074,58%,43%,,,,-6.3,-7.3,61,28,33,7,58,14,645,12,21,doolike01
114,Joey Dorsey,PF,25,HOU,3,6,,,,100%,,-27.3,-31.8,0,0,0,0,0,0,2,0,1,dorsejo01
115,Quincy Douby,PG,24,TOT,27,300,83%,17%,,,,-6.6,1.4,7,5,15,0,8,4,51,0,5,doubyqu01
115,Quincy Douby,PG,24,SAC,20,227,78%,22%,,,,-5.8,3.9,2,3,12,0,6,2,27,0,4,doubyqu01
115,Quincy Douby,PG,24,TOR,7,73,100%,,,,,-9.0,-6.2,5,2,3,0,2,2,24,0,1,doubyqu01
116,Chris Douglas-Roberts,SG,22,NJN,44,585,21%,69%,10%,,,3.1,6.8,13,12,22,1,27,1,122,5,15,douglch01
117,Goran Dragić,PG,22,PHO,55,728,97%,3%,,,,0.2,-2.4,34,18,41,7,28,5,252,3,15,dragigo01
118,Jared Dudley,SF,23,TOT,68,1155,,8%,65%,26%,1%,0.5,-0.2,23,7,44,9,44,20,126,6,20,dudleja01
118,Jared Dudley,SF,23,CHA,20,427,,,35%,63%,2%,-4.5,-3.5,4,2,19,3,13,9,44,2,8,dudleja01
118,Jared Dudley,SF,23,PHO,48,728,,12%,83%,5%,,3.5,1.7,19,5,25,6,31,11,82,4,12,dudleja01
119,Chris Duhon,PG,26,NYK,79,2906,57%,43%,,,,-3.7,-3.5,150,52,54,4,63,18,1340,15,36,duhonch01
120,Tim Duncan*,C,32,SAS,75,2524,,,,,100%,4.3,1.0,59,66,97,17,238,7,600,52,91,duncati01
121,Mike Dunleavy,SG,28,IND,18,495,,42%,53%,5%,,-2.8,-1.9,26,7,24,1,29,15,101,7,8,dunlemi02
122,Kevin Durant,SF,20,OKC,74,2885,,12%,80%,8%,,-9.1,-8.5,78,83,65,39,210,5,454,43,73,duranke01
123,Monta Ellis,SG,23,GSW,25,892,36%,60%,5%,,,-5.2,-1.7,25,19,31,14,46,6,211,14,22,ellismo01
124,Francisco Elson,C,32,MIL,59,977,,,,2%,98%,-4.0,-3.5,9,17,77,11,17,11,74,1,14,elsonfr01
125,Melvin Ely,C,30,NOH,31,373,,,,13%,87%,-5.5,-8.2,4,3,28,4,14,7,39,0,12,elyme01
126,Maurice Evans,SF,30,ATL,80,1840,,8%,82%,10%,,0.0,-3.5,20,14,55,3,35,5,134,8,26,evansma01
127,Reggie Evans,PF,28,PHI,79,1137,,,,81%,19%,-2.5,-3.4,15,15,56,18,73,8,61,5,32,evansre01
128,Jordan Farmar,PG,22,LAL,65,1192,100%,,,,,1.6,-9.4,61,11,43,9,36,6,348,10,29,farmajo01
129,Desmon Farmer,SG,27,SAS,3,54,,49%,51%,,,7.4,3.5,3,0,2,1,0,0,5,0,0,farmede01
130,Raymond Felton,PG,24,CHA,82,3086,62%,38%,,,,-0.5,4.1,149,56,74,11,92,23,1266,21,71,feltora01
131,Rudy Fernández,SG,23,POR,78,1993,5%,93%,2%,,,5.6,-1.3,55,10,42,2,40,19,361,11,11,fernaru01
132,Kyrylo Fesenko,C,22,UTA,21,156,,,,,100%,5.1,2.4,4,0,16,1,9,0,9,1,5,fesenky01
133,Michael Finley,SF,35,SAS,81,2336,,,79%,21%,,3.0,-2.4,28,17,50,5,16,6,269,2,11,finlemi01
134,Derek Fisher,PG,34,LAL,82,2441,100%,,,,,11.1,7.5,56,9,81,4,38,48,584,8,27,fishede01
135,T.J. Ford,PG,25,IND,74,2258,100%,,,,,-1.6,-0.9,94,60,84,12,117,11,934,29,58,fordtj01
136,Jeff Foster,C,32,IND,74,1828,,,,29%,72%,2.5,6.7,41,18,127,16,66,35,299,18,22,fosteje01
137,Randy Foye,SG,25,MIN,70,2494,29%,66%,5%,,,-4.6,2.8,80,36,94,18,109,20,681,12,79,foyera01
138,Adonal Foyle,C,33,TOT,10,62,,,,,100%,-2.4,-9.7,0,0,4,1,2,0,2,0,0,foylead01
138,Adonal Foyle,C,33,ORL,9,59,,,,,100%,-1.8,-9.7,0,0,3,1,2,0,2,0,0,foylead01
138,Adonal Foyle,C,33,MEM,1,3,,,,,100%,-14.3,-8.5,0,0,1,0,0,0,0,0,0,foylead01
139,Channing Frye,PF,25,POR,63,746,,,,79%,21%,-8.0,-17.6,6,6,63,8,10,5,59,1,5,fryech01
140,Dan Gadzuric,C,30,MIL,67,941,,,,2%,98%,-2.0,-0.9,15,6,102,10,30,16,87,6,15,gadzuda01
141,Danilo Gallinari,SG,20,NYK,28,412,,37%,58%,5%,,5.7,9.4,3,4,29,1,9,5,41,1,5,gallida01
142,Francisco García,SF,27,SAC,65,1975,,38%,56%,6%,,-11.3,-3.7,57,23,108,15,59,16,356,10,28,garcifr01
143,Thomas Gardner,SG,23,ATL,16,98,,43%,56%,,,6.5,4.7,3,0,0,0,2,0,4,0,2,gardnth01
144,Kevin Garnett*,PF,32,BOS,57,1772,,,2%,88%,10%,14.3,10.6,38,14,50,14,57,3,324,16,14,garneke01
145,Marc Gasol,C,24,MEM,82,2521,,,,,100%,-6.8,-2.9,44,55,146,27,170,36,335,46,48,gasolma01
146,Pau Gasol*,C,28,LAL,81,2999,,,,30%,70%,9.3,4.4,71,64,101,6,183,15,654,37,66,gasolpa01
147,Rudy Gay,SF,22,MEM,79,2945,,,85%,15%,,-7.7,-7.6,70,76,102,25,153,10,307,26,82,gayru01
148,Devean George,SF,31,DAL,43,708,,1%,98%,2%,,-5.3,-9.4,2,6,25,2,10,4,34,2,8,georgde01
149,Daniel Gibson,PG,22,CLE,75,1795,50%,51%,,,,7.0,-6.1,22,19,96,8,31,10,307,7,31,gibsoda01
150,J.R. Giddens,SF,23,BOS,6,8,,71%,28%,2%,,15.9,7.5,0,0,0,1,0,0,0,0,0,giddejr01
151,Eddie Gill,PG,30,MIL,6,43,100%,,,,,-24.2,-23.1,1,3,6,0,0,0,25,0,0,gilled01
152,Manu Ginóbili*,SG,31,SAS,44,1181,,58%,42%,,,3.5,-0.8,49,26,30,8,69,19,357,17,22,ginobma01
153,Ryan Gomes,SF,26,MIN,82,2614,,,62%,37%,,-7.3,-5.1,48,45,88,22,80,3,307,17,37,gomesry01
154,Drew Gooden,PF,27,TOT,51,1264,,,,36%,64%,-4.4,-6.3,20,33,88,12,73,16,109,15,28,goodedr01
154,Drew Gooden,PF,27,CHI,31,918,,,,38%,62%,-4.8,-6.0,14,25,68,9,45,14,97,11,20,goodedr01
154,Drew Gooden,PF,27,SAC,1,26,,,,58%,42%,2.1,11.6,1,1,1,1,1,0,4,0,0,goodedr01
154,Drew Gooden,PF,27,SAS,19,320,,,,29%,71%,-4.0,-8.7,5,7,19,2,27,2,8,4,8,goodedr01
155,Ben Gordon,SG,25,CHI,82,2999,23%,77%,,,,-0.3,-0.3,93,67,87,26,155,8,611,37,69,gordobe01
156,Eric Gordon,SG,20,LAC,78,2677,14%,73%,12%,,,-9.8,0.6,69,49,88,23,141,7,496,30,62,gordoer01
