,,,,,Totals,Totals,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.,-additional
28,Scottie Barnes,SF,21,TOR,77,2678,1%,15%,60%,24%,,3.0,5.5,97,25,80,13,118,18,888,30,46,barnesc01
29,RJ Barrett,SG,22,NYK,73,2475,,30%,69%,1%,,-0.6,-10.0,73,45,88,19,205,7,486,44,94,barrerj01
30,Will Barton,SG,32,TOT,56,993,13%,67%,20%,1%,,-8.3,-9.1,27,11,34,1,18,2,263,3,25,bartowi01
30,Will Barton,SG,32,WAS,40,782,3%,72%,24%,1%,,-8.6,-9.1,27,9,27,1,17,1,219,3,21,bartowi01
30,Will Barton,SG,32,TOR,16,211,51%,48%,2%,,,-7.3,-8.9,0,2,7,0,1,1,44,0,4,bartowi01
31,Charles Bassey,C,22,SAS,35,508,,,,4%,96%,-3.6,7.5,14,7,41,13,17,0,112,5,4,bassech01
32,Keita Bates-Diop,PF,27,SAS,67,1452,,1%,37%,62%,,-8.0,3.2,23,17,41,4,84,2,260,23,37,bateske01
33,Nicolas Batum,PF,34,LAC,78,1709,,,,60%,41%,4.8,7.4,30,5,67,8,21,5,302,5,5,batumni01
34,Darius Bazley,C,22,TOT,43,616,,,,16%,84%,-2.9,-4.3,12,9,24,1,38,3,96,6,26,bazleda01
34,Darius Bazley,C,22,OKC,36,555,,,,15%,85%,-0.1,-1.4,10,6,17,1,35,3,80,5,24,bazleda01
34,Darius Bazley,C,22,PHO,7,61,,,,28%,72%,-28.1,-30.4,2,3,7,0,3,0,16,1,2,bazleda01
35,Bradley Beal,SG,29,WAS,50,1673,10%,82%,8%,,,0.8,3.6,79,45,57,12,104,7,651,26,33,bealbr01
36,Malik Beasley,SG,26,TOT,81,2093,29%,63%,9%,,,-2.8,-3.2,48,29,56,6,26,6,302,10,26,beaslma01
36,Malik Beasley,SG,26,UTA,55,1472,32%,58%,10%,,,-3.3,-3.4,31,18,40,4,16,6,226,5,20,beaslma01
36,Malik Beasley,SG,26,LAL,26,621,23%,73%,4%,,,-1.8,-2.8,17,11,16,2,10,0,76,5,6,beaslma01
37,MarJon Beauchamp,SF,22,MIL,52,701,1%,30%,56%,13%,1%,-5.6,-11.2,16,11,37,7,18,3,91,2,17,beaucma01
38,Dāvis Bertāns,PF,30,DAL,45,492,,,4%,73%,24%,-3.4,-4.2,7,1,26,2,5,3,48,1,3,bertada01
39,Patrick Beverley,SG-PG,34,TOT,67,1816,47%,45%,9%,,,-1.1,-2.9,32,7,84,6,21,26,453,5,12,beverpa01
39,Patrick Beverley,SG,34,LAL,45,1211,20%,67%,13%,,,-2.1,-3.8,24,4,51,4,16,18,286,4,9,beverpa01
39,Patrick Beverley,PG,34,CHI,22,605,100%,,,,,0.7,-1.0,8,3,33,2,5,8,167,1,3,beverpa01
40,Saddiq Bey,SF,23,TOT,77,2129,,10%,76%,13%,1%,-3.4,3.1,19,14,44,12,121,3,282,27,55,beysa01
40,Saddiq Bey,SF,23,DET,52,1500,,11%,79%,9%,1%,-7.9,1.0,14,12,29,9,105,2,205,22,41,beysa01
40,Saddiq Bey,SF,23,ATL,25,629,,7%,69%,24%,,7.4,8.2,5,2,15,3,16,1,77,5,14,beysa01
41,Khem Birch,C,30,TOR,20,162,,,,,100%,3.6,2.5,1,1,8,6,2,1,18,1,1,birchkh01
42,Goga Bitadze,C,23,TOT,38,457,,,,,100%,2.1,5.5,7,8,31,6,17,1,94,4,11,bitadgo01
42,Goga Bitadze,C,23,IND,21,202,,,,,100%,3.1,6.8,2,5,16,4,10,0,44,2,5,bitadgo01
42,Goga Bitadze,C,23,ORL,17,255,,,,,100%,1.4,4.4,5,3,15,2,7,1,50,2,6,bitadgo01
43,Bismack Biyombo,C,30,PHO,61,874,,,,1%,99%,3.8,2.5,10,12,68,20,33,4,126,12,11,biyombi01
44,Buddy Boeheim,SF,23,DET,10,90,,3%,25%,72%,,1.6,10.3,0,0,2,0,1,0,11,0,0,boehebu01
45,Bogdan Bogdanović,SG,30,ATL,54,1508,,69%,32%,,,1.8,2.1,39,17,44,2,31,3,343,2,13,bogdabo01
46,Bojan Bogdanović,PF,33,DET,59,1893,,1%,44%,53%,2%,-8.5,0.0,60,52,49,11,93,6,377,20,79,bogdabo02
47,Bol Bol,PF,23,ORL,70,1505,,,1%,82%,18%,-4.4,-2.5,36,47,50,8,55,3,164,16,19,bolbo01
48,Leandro Bolmaro,SF,22,UTA,14,68,,,91%,9%,,-0.1,1.0,5,1,7,0,0,4,17,0,1,bolmale01
49,Devin Booker,SG,26,PHO,53,1835,2%,59%,40%,,,5.5,7.0,75,40,74,17,156,14,715,50,43,bookede01
50,Brandon Boston Jr.,SF,21,LAC,22,248,1%,71%,26%,3%,,-10.6,-12.0,2,6,10,1,16,4,46,6,11,bostobr01
51,Chris Boucher,PF,30,TOR,76,1523,,5%,47%,45%,3%,-0.7,-3.0,7,17,95,8,75,18,65,19,35,bouchch01
52,James Bouknight,SG,22,CHO,34,515,9%,89%,3%,,,-7.9,-2.4,8,12,26,3,14,4,101,2,13,bouknja01
53,Jamaree Bouyea,PG,23,TOT,5,71,100%,,,,,-13.6,-13.6,0,2,2,1,1,0,8,0,1,bouyeja01
53,Jamaree Bouyea,PG,23,MIA,4,65,100%,,,,,-18.3,-18.3,0,2,2,1,1,0,8,0,1,bouyeja01
53,Jamaree Bouyea,PG,23,WAS,1,6,100%,,,,,36.4,37.7,0,0,0,0,0,0,0,0,0,bouyeja01
54,Tony Bradley,C,25,CHI,12,33,,,,,100%,13.3,11.8,0,0,1,1,0,0,2,0,0,bradlto01
55,Malaki Branham,SG,19,SAS,66,1550,55%,41%,4%,,,-10.6,-0.8,46,16,76,2,35,6,288,8,40,branhma01
56,Jarrell Brantley,PF,26,UTA,4,39,,13%,54%,33%,,17.8,19.1,1,1,2,0,1,0,7,0,0,brantja01
57,Christian Braun,SG,21,DEN,76,1181,14%,58%,27%,1%,,-3.2,-9.2,9,8,51,5,31,4,145,10,25,braunch01
58,Mikal Bridges,SF-SG,26,TOT,83,2963,1%,38%,51%,10%,,0.8,-1.5,73,37,92,6,159,28,662,43,54,bridgmi01
58,Mikal Bridges,SF,26,PHO,56,2040,,19%,66%,15%,,0.9,-2.0,46,21,65,5,82,24,490,23,35,bridgmi01
58,Mikal Bridges,SG,26,BRK,27,923,2%,80%,17%,1%,,0.8,-0.6,27,16,27,1,77,4,172,20,19,bridgmi01
59,Oshae Brissett,PF,24,IND,65,1083,,1%,5%,92%,3%,0.1,4.8,13,8,40,7,64,6,109,6,22,brissos01
60,Malcolm Brogdon,PG,30,BOS,67,1744,52%,47%,1%,,,5.1,-2.7,42,34,49,7,78,18,616,14,50,brogdma01
61,Dillon Brooks,SF,27,MEM,73,2214,,20%,75%,5%,,4.3,1.7,43,27,104,15,70,23,451,18,38,brookdi01
62,Bruce Brown,SF,26,DEN,80,2280,,32%,64%,3%,,0.9,-5.6,56,37,106,12,75,11,631,23,37,brownbr01
63,Greg Brown III,PF,21,POR,16,93,,,25%,67%,8%,-2.5,1.2,2,1,6,0,6,0,7,2,4,browngr01
64,Jaylen Brown,SF,26,BOS,67,2405,,39%,58%,3%,,5.1,-3.9,61,68,70,27,171,9,599,47,74,brownja02
65,Kendall Brown,SG,19,IND,6,40,,54%,46%,,,6.4,9.9,0,0,3,0,1,0,8,0,1,brownke03
66,Moses Brown,C,23,TOT,36,294,,,,,100%,3.8,3.5,2,3,21,5,29,1,9,8,11,brownmo01
66,Moses Brown,C,23,LAC,34,288,,,,,100%,4.8,4.5,2,3,20,5,29,1,9,8,11,brownmo01
66,Moses Brown,C,23,BRK,2,6,,,,,100%,-43.3,-44.6,0,0,1,0,0,0,0,0,0,brownmo01
67,Sterling Brown,SF,27,LAL,4,24,,,65%,35%,,-3.0,-3.6,0,0,3,0,0,0,4,0,1,brownst02
68,Troy Brown Jr.,SF,23,LAL,76,1860,,2%,70%,28%,,-0.9,-2.7,27,10,65,5,18,12,226,5,30,browntr01
69,Jalen Brunson,PG,26,NYK,68,2379,100%,,,,,2.4,-1.9,75,39,70,18,169,77,1036,50,51,brunsja01
70,Thomas Bryant,C,25,TOT,59,1081,,,,3%,97%,-4.2,-6.1,13,7,68,11,65,3,77,18,32,bryanth01
70,Thomas Bryant,C,25,LAL,41,876,,,,4%,96%,-2.2,-3.6,10,6,54,8,59,3,73,16,28,bryanth01
70,Thomas Bryant,C,25,DEN,18,205,,,,,100%,-12.8,-17.0,3,1,14,3,6,0,4,2,4,bryanth01
71,Reggie Bullock,SF,31,DAL,78,2364,,2%,45%,51%,2%,-1.7,-4.7,22,1,86,8,3,7,272,1,9,bullore01
72,Alec Burks,SG,31,DET,51,1122,2%,84%,13%,1%,,-1.0,10.6,24,15,54,7,72,18,270,16,14,burksal01
73,Deonte Burton,PF,29,SAC,2,6,,,12%,88%,,35.7,33.5,0,0,0,0,0,1,0,0,1,burtode02
74,Jared Butler,PG,22,OKC,6,77,1%,99%,,,,-1.3,-2.5,4,1,4,0,0,1,20,0,4,butleja02
75,Jimmy Butler,PF,33,MIA,64,2138,,,15%,83%,3%,1.4,3.5,54,24,32,10,245,12,835,61,53,butleji01
76,John Butler,C,20,POR,19,221,,,,,100%,-15.7,-12.7,1,0,18,0,3,0,25,2,2,butlejo01
77,Jamal Cain,PF,23,MIA,18,240,,14%,48%,38%,,7.3,8.0,2,2,8,2,13,1,32,4,2,cainja01
78,Kentavious Caldwell-Pope,SG,29,DEN,76,2381,24%,74%,2%,,,9.6,16.3,54,20,70,5,49,45,433,11,9,caldwke01
79,Facundo Campazzo,PG,31,DAL,8,52,100%,,,,,10.7,10.6,2,0,1,0,0,1,23,0,1,campafa01
80,Vlatko Čančar,PF,25,DEN,60,889,,,1%,90%,9%,-3.9,-9.3,16,12,47,6,22,7,193,7,9,cancavl01
81,Clint Capela,C,28,ATL,65,1730,,,,,100%,-0.5,-1.7,17,8,69,15,68,18,137,17,26,capelca01
82,Vernon Carey Jr.,C,21,WAS,11,28,,,,,100%,-19.0,-17.8,1,0,5,0,1,0,7,0,1,careyve01
83,Jevon Carter,PG,27,MIL,81,1810,99%,1%,,,,3.4,-0.3,44,18,75,1,10,6,492,2,16,carteje01
84,Wendell Carter Jr.,C,23,ORL,57,1690,,,,6%,94%,-1.5,2.3,35,28,82,30,78,4,301,17,18,cartewe01
85,Michael Carter-Williams,PG,31,ORL,4,44,95%,5%,,,,-31.4,-28.9,3,0,4,1,4,0,16,1,2,cartemi01
86,Alex Caruso,PG,28,CHI,67,1575,61%,39%,,,,6.0,7.2,51,18,82,3,34,47,449,7,15,carusal01
87,Julian Champagnie,SF,21,TOT,17,320,1%,16%,60%,24%,,-10.1,-0.3,4,5,19,1,9,1,24,5,5,champju02
87,Julian Champagnie,SF,21,PHI,2,7,,,5%,95%,,-23.6,-28.4,0,0,0,0,0,0,0,0,0,champju02
87,Julian Champagnie,SF,21,SAS,15,313,1%,16%,61%,22%,,-9.8,0.3,4,5,19,1,9,1,24,5,5,champju02
88,Justin Champagnie,SF,21,TOT,5,34,,29%,57%,13%,,-8.2,-13.1,0,0,1,0,0,1,9,0,2,champju01
88,Justin Champagnie,SF,21,TOR,3,11,,,59%,42%,,-10.0,-11.2,0,0,0,0,0,1,3,0,0,champju01
88,Justin Champagnie,SF,21,BOS,2,23,,43%,57%,,,-7.4,-14.1,0,0,1,0,0,0,6,0,2,champju01
89,Kennedy Chandler,PG,20,MEM,36,281,100%,,,,,-7.8,-12.3,7,8,6,0,6,2,128,2,11,chandke01
90,Max Christie,SG,19,LAL,41,512,,26%,68%,6%,,-8.5,-10.4,8,1,26,1,7,1,50,0,6,chrisma02
91,Josh Christopher,SG,21,HOU,64,786,5%,81%,14%,,,-15.0,-8.3,28,22,35,6,28,2,173,7,20,chrisjo01
92,Brandon Clarke,PF,26,MEM,56,1090,,,9%,82%,9%,0.3,-4.6,12,10,72,22,71,3,171,25,18,clarkbr01
93,Jordan Clarkson,SG,30,UTA,61,1988,13%,56%,30%,2%,,0.2,2.6,97,49,52,11,99,6,662,25,52,clarkjo01
94,Nic Claxton,C,23,BRK,76,2271,,,,,100%,5.2,9.1,21,21,105,31,119,14,350,35,29,claxtni01
95,Amir Coffey,SF,25,LAC,50,625,1%,7%,74%,18%,1%,-8.8,-11.3,11,7,32,2,29,7,127,5,16,coffeam01
96,John Collins,PF,25,ATL,71,2130,,,,92%,8%,-0.3,-1.6,24,28,149,18,90,20,214,21,45,collijo01
97,Zach Collins,C,25,SAS,63,1441,,,,2%,99%,-8.1,3.1,54,23,118,40,59,13,411,16,35,colliza01
98,Chance Comanche,C,26,POR,1,21,,,,64%,36%,-65.1,-61.7,0,0,0,0,0,0,0,0,0,comanch01
99,Mike Conley,PG,35,TOT,67,2029,99%,1%,,,,0.8,2.2,76,19,75,3,61,43,1090,15,14,conlemi01
99,Mike Conley,PG,35,UTA,43,1276,100%,,,,,0.8,2.8,56,10,48,3,36,27,807,9,8,conlemi01
99,Mike Conley,PG,35,MIN,24,753,97%,3%,,,,0.7,1.1,20,9,27,0,25,16,283,6,6,conlemi01
100,Pat Connaughton,SF,30,MIL,61,1443,1%,26%,67%,6%,,4.9,2.0,20,6,51,6,18,9,184,5,14,connapa01
101,Xavier Cooks,PF,27,WAS,10,126,,,9%,91%,,4.7,6.1,1,5,7,1,3,1,15,0,3,cooksxa01
102,Robert Covington,PF,32,LAC,48,779,,,21%,73%,6%,-0.2,-1.1,23,3,56,1,18,5,137,2,9,covinro01
103,Torrey Craig,PF,32,PHO,79,1948,,,20%,79%,1%,-3.2,-9.9,37,17,102,12,21,14,287,5,23,craigto01
104,Jae Crowder,PF,32,MIL,18,340,,1%,35%,59%,5%,0.5,-3.4,1,2,16,4,5,2,64,1,2,crowdja01
105,Jarrett Culver,SF,23,ATL,10,137,,17%,37%,47%,,-6.3,-7.0,2,2,9,1,7,3,15,1,4,culveja01
106,Cade Cunningham,PG,21,DET,12,400,73%,26%,1%,,,-7.5,1.1,21,11,16,5,18,2,176,3,23,cunnica01
107,Seth Curry,SG,32,BRK,61,1211,35%,49%,17%,,,-3.9,-7.4,24,9,33,7,17,12,244,8,14,curryse01
108,Stephen Curry,PG,34,GSW,56,1941,100%,,,,,5.8,8.0,111,26,49,12,114,20,838,37,41,curryst01
109,Dyson Daniels,PG,19,NOP,59,1042,50%,40%,11%,,,0.5,-2.3,38,10,58,6,13,6,314,6,10,daniedy01
110,Anthony Davis,C,29,LAL,56,1904,,,,,100%,4.7,7.8,39,42,85,25,198,5,357,49,58,davisan02
111,Johnny Davis,SG,20,WAS,28,423,1%,55%,43%,1%,,-6.9,-6.2,5,8,24,2,14,2,67,4,9,davisjo06
112,Terence Davis,SG,25,SAC,64,841,3%,47%,48%,1%,,3.4,1.4,29,11,50,7,21,4,153,4,12,daviste02
113,JD Davison,SG,20,BOS,12,66,26%,74%,,,,-4.6,-11.4,3,1,2,0,1,1,25,0,1,davisjd01
114,Darius Days,SF,23,HOU,4,25,,7%,93%,,,4.1,12.5,0,0,2,0,1,0,3,0,1,daysda01
115,Dewayne Dedmon,C,33,TOT,38,426,,,,,100%,-10.3,-11.8,4,4,41,11,23,3,62,7,16,dedmode01
115,Dewayne Dedmon,C,33,MIA,30,350,,,,,100%,-9.9,-10.7,3,4,33,7,20,3,37,6,14,dedmode01
115,Dewayne Dedmon,C,33,PHI,8,76,,,,,100%,-11.9,-17.0,1,0,8,4,3,0,25,1,2,dedmode01
116,Matthew Dellavedova,PG,32,SAC,32,213,94%,6%,,,,-8.2,-11.1,7,1,7,2,2,7,98,1,1,dellama01
117,DeMar DeRozan,SF,33,CHI,74,2682,,,68%,32%,,1.5,-0.5,74,45,104,14,270,32,923,78,62,derozde01
118,Moussa Diabaté,C,21,LAC,22,195,,,3%,21%,76%,-9.6,-10.8,2,2,4,3,9,1,8,4,6,diabamo01
119,Mamadi Diakite,C,26,CLE,22,176,,,,17%,83%,0.6,-5.3,3,2,16,3,1,1,19,0,3,diakima01
120,Hamidou Diallo,SF,24,DET,56,996,,26%,63%,11%,,-0.4,10.9,25,12,41,16,73,15,133,19,18,diallha01
121,Gorgui Dieng,C,33,SAS,31,358,,,,29%,71%,-21.3,-12.4,17,4,37,3,5,6,126,1,5,dienggo01
122,Ousmane Dieng,PF,19,OKC,39,569,,,8%,71%,20%,3.9,3.2,10,8,26,2,12,0,107,3,8,diengou01
123,Spencer Dinwiddie,SG-PG,29,TOT,79,2725,36%,54%,9%,1%,,0.4,-0.9,85,26,84,19,161,21,1287,38,62,dinwisp01
123,Spencer Dinwiddie,SG,29,DAL,53,1808,5%,81%,13%,1%,,-1.6,-3.4,52,14,56,14,101,13,703,21,45,dinwisp01
123,Spencer Dinwiddie,PG,29,BRK,26,917,98%,2%,,,,4.3,4.0,33,12,28,5,60,8,584,17,17,dinwisp01
124,Donte DiVincenzo,SG,26,GSW,72,1894,10%,79%,10%,,,3.2,2.6,71,17,52,11,27,34,612,7,16,divindo01
125,Luka Dončić,PG,23,DAL,66,2391,96%,4%,,,,2.2,4.9,141,64,73,12,308,10,1316,74,44,doncilu01
126,Tyler Dorsey,SF,26,DAL,3,8,,,,100%,,7.1,6.9,0,0,0,0,0,0,0,0,0,dorsety01
127,Luguentz Dort,SF,23,OKC,74,2272,,17%,61%,21%,1%,1.0,-0.4,31,30,111,14,120,93,365,23,53,dortlu01
128,Ayo Dosunmu,SG,23,CHI,80,2098,2%,60%,36%,2%,,-1.2,-6.0,43,28,85,8,43,9,481,10,49,dosunay01
129,Devon Dotson,PG,23,WAS,6,53,95%,5%,,,,-1.8,-0.6,3,0,3,0,0,0,20,0,2,dotsode01
130,Jeff Dowtin,PG,25,TOR,25,259,56%,44%,,,,2.0,0.9,3,0,9,0,4,3,70,2,3,dowtije01
131,PJ Dozier,SF,26,SAC,16,79,7%,34%,54%,6%,,-14.0,-16.6,5,0,4,0,0,4,23,0,1,doziepj01
132,Goran Dragić,PG,36,TOT,58,870,94%,5%,1%,,,0.0,-1.8,37,10,25,3,23,7,344,5,15,dragigo01
132,Goran Dragić,PG,36,CHI,51,787,100%,,,,,1.6,0.0,32,8,24,3,21,6,314,5,13,dragigo01
132,Goran Dragić,PG,36,MIL,7,83,40%,51%,9%,,,-15.0,-19.0,5,2,1,0,2,1,30,0,2,dragigo01
133,Andre Drummond,C,29,CHI,67,849,,,,,100%,3.2,2.1,21,17,58,23,65,4,75,14,27,drumman01
134,Chris Duarte,SF,25,IND,46,897,1%,5%,72%,23%,,-5.6,-2.8,18,10,38,5,32,8,151,7,18,duartch01
135,David Duke Jr.,SG,23,BRK,23,228,,25%,62%,13%,,-7.0,-8.8,10,2,11,4,10,3,55,3,10,dukeda01
136,Kris Dunn,PG,28,UTA,22,568,97%,3%,,,,-5.1,-4.7,21,7,33,3,30,1,300,9,16,dunnkr01
137,Kevin Durant,PF,34,TOT,47,1672,,,,70%,30%,7.8,9.1,91,43,51,13,139,7,554,48,25,duranke01
137,Kevin Durant,PF,34,BRK,39,1403,,,,65%,35%,6.7,8.5,78,39,48,11,120,6,490,44,21,duranke01
137,Kevin Durant,PF,34,PHO,8,269,,,2%,94%,4%,13.6,12.6,13,4,3,2,19,1,64,4,4,duranke01
138,Jalen Duren,C,19,DET,67,1670,,,,9%,91%,-8.4,0.1,33,16,97,31,77,2,174,17,35,durenja01
139,Tari Eason,PF,21,HOU,82,1767,,,22%,77%,1%,-4.0,7.9,39,28,99,15,81,3,213,21,67,easonta01
140,Anthony Edwards,SG,21,MIN,79,2842,2%,68%,28%,2%,,1.0,4.0,127,88,72,22,206,5,861,64,59,edwaran01
141,Kessler Edwards,SF,22,TOT,36,385,,18%,66%,15%,,1.7,-0.4,6,4,23,2,3,4,60,0,5,edwarke02
141,Kessler Edwards,SF,22,BRK,14,79,,,37%,62%,1%,-1.9,-3.2,4,0,2,0,1,0,4,0,1,edwarke02
141,Kessler Edwards,SF,22,SAC,22,306,,23%,74%,3%,,2.6,0.3,2,4,21,2,2,4,56,0,4,edwarke02
142,Keon Ellis,SG,23,SAC,16,71,3%,65%,32%,,,-16.8,-19.5,1,0,8,0,2,0,14,0,0,elliske01
143,Joel Embiid,C,28,PHI,66,2284,,,,,100%,9.1,10.2,75,89,109,32,354,3,702,75,90,embiijo01
144,Drew Eubanks,C,25,POR,78,1584,,,,3%,97%,-3.0,1.1,26,13,110,20,47,12,262,11,9,eubandr01
145,Bruno Fernando,C,24,TOT,39,405,,,,,100%,-8.3,-1.0,7,5,36,10,23,1,77,4,14,fernabr01
145,Bruno Fernando,C,24,HOU,31,364,,,,,100%,-8.9,-0.6,5,4,33,8,19,1,74,2,14,fernabr01
145,Bruno Fernando,C,24,ATL,8,41,,,,,100%,-3.6,-4.0,2,1,3,2,4,0,3,2,0,fernabr01
146,Dorian Finney-Smith,PF,29,TOT,66,2009,,,27%,63%,10%,0.4,-0.2,33,10,81,9,27,4,250,9,20,finnedo01
146,Dorian Finney-Smith,PF,29,DAL,40,1288,,,13%,78%,9%,0.8,0.8,18,6,38,7,17,3,152,6,9,finnedo01
146,Dorian Finney-Smith,PF,29,BRK,26,721,,,52%,37%,12%,-0.3,-1.9,15,4,43,2,10,1,98,3,11,finnedo01
147,Malachi Flynn,PG,24,TOR,53,691,100%,,,,,-2.7,-4.7,13,8,34,3,13,5,161,4,9,flynnma01
148,Simone Fontecchio,SF,27,UTA,52,766,,13%,58%,29%,,-13.2,-15.1,17,10,29,4,19,2,103,3,16,fontesi01
149,Bryn Forbes,SG,29,MIN,25,268,56%,44%,,,,-7.7,-8.1,4,3,11,0,8,1,42,2,5,forbebr01
150,Trent Forrest,SG,24,ATL,23,277,29%,66%,6%,,,-8.4,-9.5,12,2,12,0,2,1,92,1,7,forretr01
151,Michael Foster Jr.,PF,20,PHI,1,1,,,,,100%,-200.0,-204.8,0,0,0,0,0,0,0,0,0,fostemi02
152,Evan Fournier,SG,30,NYK,27,459,,5%,95%,,,-4.7,-8.9,11,7,19,3,5,3,88,0,4,fournev01
153,De'Aaron Fox,PG,25,SAC,73,2435,100%,,,,,2.6,0.9,90,71,80,7,210,34,1103,52,53,foxde01
154,Markelle Fultz,PG,24,ORL,60,1778,75%,25%,,,,-4.2,-2.5,73,33,60,19,56,7,835,19,40,fultzma01
155,Wenyen Gabriel,C,25,LAL,68,1024,,,,22%,78%,0.5,-0.1,11,8,86,21,41,4,91,16,18,gabriwe01
156,Daniel Gafford,C,24,WAS,78,1604,,,,32%,68%,-2.1,-1.4,21,24,120,32,97,7,201,36,28,gaffoda01
157,Darius Garland,PG,23,CLE,69,2447,97%,3%,,,,7.9,5.9,95,55,58,11,123,40,1214,25,54,garlada01
