,,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,% of FG Ast'd,% of FG Ast'd,,Dunks,Dunks,,Corner 3s,Corner 3s,,Heaves,Heaves,-additional
Rk,Player,Pos,Age,Tm,G,MP,FG%,Dist.,,2P,0-3,3-10,10-16,16-3P,3P,,2P,0-3,3-10,10-16,16-3P,3P,,2P,3P,,%FGA,#,,%3PA,3P%,,Att.,#,-9999
102,Baron Davis,PG,25,TOT,46,1581,.387,16.3,,.529,.250,.074,.065,.140,.471,,.435,.548,.339,.347,.324,.333,,.214,.483,,.013,9,,.116,.293,,3,0,davisba01
102,Baron Davis,PG,25,NOH,18,593,.366,16.7,,.548,.254,.026,.056,.211,.452,,.404,.494,.500,.353,.297,.321,,.269,.545,,.013,4,,.146,.350,,1,0,davisba01
102,Baron Davis,PG,25,GSW,28,988,.401,16.0,,.517,.247,.107,.071,.091,.483,,.457,.586,.313,.344,.366,.341,,.179,.446,,.013,5,,.097,.238,,2,0,davisba01
103,Dale Davis,C,35,TOT,61,1307,.479,4.2,,1.000,.611,.197,.162,.030,.000,,.479,.657,.130,.316,.000,,,.634,,,.197,43,,,,,0,0,davisda01
103,Dale Davis,C,35,GSW,36,577,.413,4.6,,1.000,.541,.248,.183,.028,.000,,.413,.627,.037,.350,.000,,,.689,,,.183,19,,,,,0,0,davisda01
103,Dale Davis,C,35,IND,25,730,.536,3.9,,1.000,.672,.152,.144,.032,.000,,.536,.679,.263,.278,.000,,,.597,,,.208,24,,,,,0,0,davisda01
104,Josh Davis,PF,24,PHI,42,328,.378,13.6,,.523,.414,.036,.018,.054,.477,,.397,.478,.000,.000,.167,.358,,.739,.947,,.090,8,,.245,.308,,0,0,davisjo02
105,Ricky Davis,SG,25,BOS,82,2696,.462,13.7,,.827,.250,.085,.161,.331,.173,,.488,.635,.352,.369,.470,.339,,.512,.885,,.060,58,,.400,.417,,7,0,davisri01
106,Andrew DeClercq,C,31,ORL,8,49,.444,1.6,,1.000,.778,.222,.000,.000,.000,,.444,.571,.000,,,,,.750,,,.111,1,,,,,0,0,declean01
107,Carlos Delfino,SG,22,DET,30,459,.359,13.5,,.701,.385,.026,.051,.239,.299,,.402,.467,.667,.167,.321,.257,,.545,1.000,,.077,6,,.286,.100,,2,0,delfica01
108,Tony Delk,SG,31,ATL,56,1340,.416,15.7,,.658,.213,.085,.110,.250,.342,,.447,.492,.400,.400,.446,.356,,.540,.792,,.002,1,,.168,.324,,3,0,delkto01
109,Luol Deng,SF,19,CHI,61,1663,.434,11.7,,.819,.352,.079,.116,.271,.181,,.472,.639,.333,.240,.394,.265,,.663,.871,,.050,31,,.393,.326,,0,0,denglu01
110,Boris Diaw,SG,22,ATL,66,1201,.422,11.9,,.830,.299,.163,.092,.276,.170,,.471,.625,.354,.333,.420,.180,,.548,1.000,,.044,11,,.400,.300,,1,0,diawbo01
111,Dan Dickau,PG,26,TOT,71,2090,.405,15.1,,.676,.225,.095,.091,.265,.324,,.432,.465,.361,.406,.440,.347,,.330,.588,,.000,0,,.229,.411,,0,0,dickada01
111,Dan Dickau,PG,26,DAL,4,16,.125,19.4,,.625,.000,.125,.125,.375,.375,,.000,,.000,.000,.000,.333,,,.000,,.000,0,,.000,,,0,0,dickada01
111,Dan Dickau,PG,26,NOH,67,2074,.408,15.0,,.676,.227,.095,.091,.263,.324,,.437,.465,.366,.412,.447,.347,,.330,.595,,.000,0,,.231,.411,,0,0,dickada01
112,Kaniel Dickens,SF,26,NJN,11,61,.286,17.8,,.357,.214,.000,.071,.071,.643,,.200,.333,,.000,.000,.333,,1.000,1.000,,.071,1,,.778,.286,,0,0,dickeka01
113,DeSagana Diop,C,23,CLE,39,306,.290,10.1,,.971,.261,.159,.304,.246,.029,,.299,.500,.455,.048,.294,.000,,.500,,,.058,3,,.000,,,0,0,diopde01
114,Vlade Divac*,C,36,LAL,15,130,.419,4.3,,1.000,.710,.097,.065,.129,.000,,.419,.545,.333,.000,.000,,,.615,,,.000,0,,,,,0,0,divacvl01
115,Juan Dixon,SG,26,WAS,63,1054,.416,16.3,,.671,.157,.098,.119,.298,.329,,.460,.657,.273,.509,.398,.327,,.471,.729,,.007,3,,.299,.341,,1,0,dixonju01
116,Michael Doleac,C,27,MIA,80,1175,.447,12.8,,.994,.193,.088,.184,.529,.006,,.450,.438,.379,.443,.469,.000,,.865,,,.027,8,,.000,,,0,0,doleami01
117,Keyon Dooling,PG,24,MIA,74,1184,.403,15.2,,.783,.194,.090,.113,.386,.217,,.444,.567,.419,.410,.398,.253,,.200,.789,,.032,9,,.160,.250,,0,0,doolike01
118,Predrag Drobnjak,C,29,ATL,71,1435,.438,12.2,,.869,.258,.114,.201,.297,.131,,.451,.550,.371,.367,.453,.352,,.732,.960,,.020,10,,.296,.429,,0,0,drobnpr01
119,Chris Duhon,PG,22,CHI,82,2177,.352,16.3,,.457,.254,.107,.033,.064,.543,,.350,.379,.346,.313,.258,.355,,.372,.926,,.000,0,,.143,.395,,1,0,duhonch01
120,Tim Duncan*,PF,28,SAS,66,2203,.496,8.2,,.991,.286,.346,.203,.155,.009,,.498,.674,.421,.420,.444,.333,,.506,1.000,,.062,56,,.111,1.000,,0,0,duncati01
121,Mike Dunleavy,SF,24,GSW,79,2570,.451,14.3,,.695,.238,.122,.087,.249,.305,,.479,.698,.336,.380,.373,.388,,.631,.963,,.010,9,,.293,.370,,0,0,dunlemi02
122,Ronald Dupree,SF,24,DET,47,472,.480,6.9,,.984,.575,.039,.087,.283,.016,,.480,.616,.400,.182,.306,.500,,.800,1.000,,.213,24,,.500,.000,,0,0,duprero01
123,Ndudi Ebi,SG,20,MIN,2,54,.524,7.2,,.952,.524,.143,.048,.238,.048,,.550,.727,.667,.000,.200,.000,,.545,,,.190,4,,.000,,,0,0,ebind01
124,Corsley Edwards,C,25,NOH,10,110,.323,4.2,,1.000,.581,.290,.032,.097,.000,,.323,.444,.222,.000,.000,,,.600,,,.194,5,,,,,0,0,edwarco01
125,John Edwards,C,23,IND,25,139,.367,7.0,,1.000,.233,.567,.133,.067,.000,,.367,.571,.353,.000,.500,,,.455,,,.067,2,,,,,0,0,edwarjo01
126,Howard Eisley,PG,32,UTA,74,1428,.398,16.5,,.746,.180,.049,.081,.435,.254,,.444,.507,.250,.424,.443,.262,,.448,.852,,.000,0,,.087,.333,,1,0,eisleho01
127,Obinna Ekezie,C,29,ATL,42,732,.434,7.1,,.995,.385,.253,.253,.104,.005,,.436,.500,.326,.370,.632,.000,,.709,,,.088,15,,.000,,,0,0,ekeziob01
128,Francisco Elson,C,28,DEN,67,939,.468,9.8,,.986,.380,.125,.153,.329,.014,,.469,.683,.370,.242,.366,.333,,.810,1.000,,.162,33,,.333,1.000,,2,0,elsonfr01
129,Melvin Ely,PF,26,CHA,79,1649,.432,6.3,,1.000,.302,.508,.112,.078,.000,,.432,.604,.386,.288,.268,,,.480,,,.049,23,,,,,0,0,elyme01
130,Andre Emmett,SG,22,MEM,8,28,.333,7.6,,1.000,.333,.333,.167,.167,.000,,.333,.500,.000,1.000,.000,,,.500,,,.167,1,,,,,0,0,emmetan01
131,Maurice Evans,SG,26,SAC,65,1233,.442,11.3,,.780,.351,.126,.107,.196,.220,,.474,.588,.426,.400,.342,.329,,.529,.889,,.158,48,,.671,.345,,0,0,evansma01
132,Reggie Evans,PF,24,SEA,79,1881,.476,2.6,,.993,.731,.182,.058,.022,.007,,.480,.547,.340,.188,.167,.000,,.573,,,.076,19,,.000,,,0,0,evansre01
133,Michael Finley,SG,31,DAL,64,2358,.427,17.0,,.686,.079,.103,.185,.319,.314,,.436,.556,.452,.423,.408,.407,,.524,.879,,.011,10,,.288,.439,,3,0,finlemi01
134,Derek Fisher,PG,30,GSW,74,2222,.393,18.4,,.615,.101,.082,.065,.367,.385,,.407,.526,.290,.286,.422,.371,,.397,.833,,.000,0,,.333,.381,,2,0,fishede01
135,Marcus Fizer,PF,26,MIL,54,903,.455,9.3,,.979,.284,.257,.226,.212,.021,,.465,.542,.493,.379,.419,.000,,.639,,,.031,9,,.167,.000,,0,0,fizerma01
136,Luis Flores,PG,23,TOT,16,77,.483,15.0,,.655,.241,.069,.172,.172,.345,,.474,.429,.000,.400,.800,.500,,.556,.400,,.000,0,,.000,,,0,0,florelu01
136,Luis Flores,PG,23,GSW,15,73,.481,15.2,,.667,.222,.074,.185,.185,.333,,.500,.500,.000,.400,.800,.444,,.556,.500,,.000,0,,.000,,,0,0,florelu01
136,Luis Flores,PG,23,DEN,1,4,.500,11.9,,.500,.500,.000,.000,.000,.500,,.000,.000,,,,1.000,,,.000,,.000,0,,.000,,,0,0,florelu01
137,Danny Fortson,C,28,SEA,62,1047,.522,0.9,,1.000,.867,.133,.000,.000,.000,,.522,.541,.400,,,,,.551,,,.000,0,,,,,0,0,fortsda01
138,Jeff Foster,C,28,IND,61,1594,.519,4.9,,.985,.679,.133,.052,.120,.015,,.527,.645,.302,.294,.205,.000,,.571,,,.062,16,,.000,,,1,0,fosteje01
139,Tremaine Fowlkes,SF,28,IND,8,56,.529,15.0,,.824,.118,.118,.176,.412,.176,,.571,1.000,.500,.333,.571,.333,,.500,1.000,,.000,0,,.667,.500,,0,0,fowlktr01
140,Adonal Foyle,C,29,GSW,78,1700,.502,4.5,,1.000,.437,.441,.093,.029,.000,,.502,.640,.387,.414,.444,,,.641,,,.084,22,,,,,0,0,foylead01
141,Richie Frahm,SG,27,POR,43,499,.400,18.4,,.429,.186,.029,.007,.207,.571,,.417,.462,.500,.000,.379,.388,,.600,.935,,.021,3,,.463,.486,,1,0,frahmri01
142,Steve Francis,PG,27,ORL,78,2978,.423,11.9,,.905,.323,.060,.172,.349,.095,,.436,.565,.325,.380,.364,.299,,.248,.447,,.038,45,,.213,.444,,1,0,francst01
143,Matt Freije,PF,23,NOH,23,441,.291,18.9,,.575,.094,.071,.094,.315,.425,,.315,.250,.333,.500,.275,.259,,.696,1.000,,.008,1,,.241,.231,,3,0,freijma01
144,Lawrence Funderburke,PF,34,CHI,2,21,.500,7.9,,1.000,.500,.000,.333,.167,.000,,.500,1.000,,.000,.000,,,.667,,,.000,0,,,,,0,0,fundela01
145,Dan Gadzuric,C,26,MIL,81,1783,.539,2.1,,1.000,.741,.202,.053,.004,.000,,.539,.611,.352,.292,.000,,,.584,,,.248,105,,,,,0,0,gadzuda01
146,Reece Gaines,PG,24,TOT,21,187,.340,14.8,,.720,.240,.060,.080,.340,.280,,.361,.583,1.000,.250,.118,.286,,.538,1.000,,.020,1,,.500,.429,,0,0,gainere01
146,Reece Gaines,PG,24,HOU,10,108,.370,16.4,,.556,.222,.074,.000,.259,.444,,.467,.667,1.000,,.143,.250,,.429,1.000,,.037,1,,.500,.333,,0,0,gainere01
146,Reece Gaines,PG,24,MIL,11,79,.304,13.0,,.913,.261,.043,.174,.435,.087,,.286,.500,1.000,.250,.100,.500,,.667,1.000,,.000,0,,.500,1.000,,0,0,gainere01
147,Alex Garcia,SG,24,NOH,8,146,.346,13.0,,.654,.365,.058,.038,.192,.346,,.382,.526,.000,.500,.200,.278,,.462,.800,,.019,1,,.389,.143,,0,0,garcial01
148,Kevin Garnett*,PF,28,MIN,82,3121,.502,9.8,,.982,.275,.207,.265,.234,.018,,.507,.652,.461,.429,.465,.240,,.665,.667,,.068,86,,.000,,,1,0,garneke01
149,Pat Garrity,PF,28,ORL,71,955,.402,19.1,,.520,.098,.042,.085,.294,.480,,.465,.533,.385,.615,.411,.333,,.770,1.000,,.010,3,,.197,.379,,0,0,garripa01
150,Pau Gasol*,PF,24,MEM,56,1790,.514,5.4,,.991,.430,.380,.101,.081,.009,,.517,.659,.432,.386,.321,.167,,.570,1.000,,.141,85,,.333,.000,,0,0,gasolpa01
151,Devean George,SF,27,LAL,15,306,.356,19.7,,.442,.096,.077,.048,.221,.558,,.348,.500,.250,.600,.261,.362,,.563,.857,,.019,2,,.379,.364,,0,0,georgde01
152,Eddie Gill,PG,26,IND,73,1021,.335,18.0,,.517,.174,.079,.074,.190,.483,,.360,.429,.263,.222,.391,.308,,.444,.861,,.000,0,,.359,.381,,3,0,gilled01
153,Kendall Gill,SG,36,MIL,14,284,.400,12.9,,.888,.288,.038,.113,.450,.113,,.408,.609,.000,.556,.278,.333,,.724,1.000,,.013,1,,.778,.429,,0,0,gillke01
154,Manu Ginóbili*,SG,27,SAS,74,2193,.471,11.5,,.669,.369,.165,.069,.065,.331,,.517,.615,.457,.370,.275,.376,,.433,.907,,.028,22,,.349,.378,,1,0,ginobma01
155,Gordan Giriček,SG,27,UTA,81,1660,.448,14.3,,.834,.225,.084,.125,.400,.166,,.465,.585,.434,.367,.435,.362,,.637,.974,,.014,8,,.390,.317,,0,0,giricgo01
156,Dion Glover,SG,26,SAS,7,68,.364,10.8,,.636,.409,.182,.045,.000,.364,,.500,.444,.750,.000,,.125,,.571,1.000,,.091,2,,.625,.200,,0,0,glovedi01
157,Anthony Goldwire,PG,33,TOT,33,537,.419,19.4,,.412,.147,.029,.051,.184,.588,,.446,.650,.250,.286,.360,.400,,.440,.938,,.000,0,,.188,.467,,1,0,goldwan01
157,Anthony Goldwire,PG,33,DET,9,55,.267,22.3,,.400,.000,.000,.067,.333,.600,,.167,,,.000,.200,.333,,1.000,1.000,,.000,0,,.333,1.000,,0,0,goldwan01
157,Anthony Goldwire,PG,33,MIL,24,482,.438,19.0,,.413,.165,.033,.050,.165,.587,,.480,.650,.250,.333,.400,.408,,.417,.931,,.000,0,,.169,.333,,1,0,goldwan01
158,Drew Gooden,PF,23,CLE,82,2523,.492,7.9,,.970,.371,.269,.196,.134,.030,,.502,.631,.461,.384,.397,.179,,.675,1.000,,.087,77,,.143,.000,,0,0,goodedr01
159,Ben Gordon,SG,21,CHI,82,2002,.411,15.7,,.687,.168,.118,.124,.277,.313,,.414,.407,.432,.405,.414,.405,,.390,.694,,.007,5,,.287,.484,,2,0,gordobe01
160,Brian Grant,C,32,LAL,69,1136,.493,8.5,,1.000,.431,.105,.163,.301,.000,,.493,.533,.455,.500,.444,,,.728,,,.038,6,,,,,0,0,grantbr01
161,Willie Green,SG,23,PHI,57,1066,.366,13.6,,.752,.279,.102,.099,.272,.248,,.393,.568,.256,.262,.313,.286,,.328,.833,,.019,8,,.171,.611,,1,0,greenwi01
162,Adrian Griffin,SF,30,CHI,69,667,.360,12.4,,.944,.224,.149,.149,.422,.056,,.368,.389,.333,.417,.353,.222,,.518,1.000,,.000,0,,.333,.333,,0,0,griffad01
163,Eddie Griffin,PF,22,MIN,70,1492,.387,14.7,,.609,.220,.148,.123,.119,.391,,.425,.548,.377,.313,.371,.328,,.563,1.000,,.054,25,,.025,.800,,0,0,griffed01
164,Tom Gugliotta,PF,35,TOT,47,966,.411,14.6,,.892,.145,.075,.241,.432,.108,,.423,.571,.333,.310,.452,.308,,.813,1.000,,.021,4,,.231,.333,,0,0,guglito01
164,Tom Gugliotta,PF,35,BOS,20,218,.297,13.9,,1.000,.162,.081,.243,.514,.000,,.297,.500,.333,.111,.316,,,.818,,,.000,0,,,,,0,0,guglito01
164,Tom Gugliotta,PF,35,ATL,27,748,.431,14.7,,.873,.142,.074,.240,.417,.127,,.449,.586,.333,.347,.482,.308,,.813,1.000,,.025,4,,.231,.333,,0,0,guglito01
165,Marcus Haislip,PF,24,IND,9,106,.342,9.0,,.974,.342,.211,.211,.211,.026,,.351,.692,.250,.250,.000,.000,,.385,,,.158,5,,.000,,,0,0,haislma01
166,Darvin Ham,SF,31,DET,47,275,.459,4.5,,1.000,.730,.000,.081,.189,.000,,.459,.519,,.333,.286,,,.647,,,.243,8,,,,,0,0,hamda01
167,Richard Hamilton,SG,26,DET,76,2926,.440,11.8,,.898,.248,.120,.261,.269,.102,,.455,.590,.396,.442,.369,.305,,.574,1.000,,.017,19,,.508,.367,,0,0,hamilri01
168,Zendon Hamilton,C,29,MIL,16,159,.344,4.1,,1.000,.688,.094,.094,.125,.000,,.344,.364,.333,.333,.250,,,.818,,,.000,0,,,,,0,0,hamilze01
169,Ben Handlogten,C,31,UTA,21,297,.518,5.8,,.988,.627,.108,.108,.145,.012,,.524,.673,.444,.111,.250,.000,,.744,,,.048,4,,.000,,,1,0,handlbe01
170,Anfernee Hardaway,SF,33,NYK,37,894,.423,14.8,,.808,.162,.146,.115,.385,.192,,.452,.595,.447,.533,.370,.300,,.484,1.000,,.000,0,,.280,.214,,0,0,hardaan01
171,Matt Harpring,SF,28,UTA,78,2584,.489,8.9,,.950,.448,.069,.175,.257,.050,,.504,.634,.458,.373,.377,.209,,.738,1.000,,.007,6,,.395,.176,,0,0,harprma01
172,Al Harrington,SF,24,ATL,66,2550,.459,8.5,,.925,.434,.134,.203,.154,.075,,.479,.612,.348,.330,.414,.216,,.453,.938,,.083,81,,.378,.214,,3,0,harrial01
173,Junior Harrington,SG,24,NOH,29,550,.360,14.3,,.893,.264,.028,.096,.506,.107,,.365,.426,.400,.176,.367,.316,,.517,1.000,,.011,2,,.158,.333,,0,0,harriju01
174,Othella Harrington,PF,31,CHI,70,1271,.512,8.4,,1.000,.285,.262,.337,.116,.000,,.512,.636,.495,.476,.347,,,.599,,,.000,0,,,,,0,0,harriot01
175,Devin Harris,PG,21,DAL,76,1173,.429,13.9,,.642,.328,.066,.079,.169,.358,,.481,.567,.375,.379,.403,.336,,.257,.795,,.027,9,,.229,.433,,3,0,harride01
176,Lucious Harris,SG,34,CLE,73,1128,.395,16.8,,.783,.130,.043,.120,.488,.217,,.415,.410,.385,.250,.459,.323,,.835,1.000,,.000,0,,.523,.441,,1,0,harrilu01
177,David Harrison,C,22,IND,43,760,.576,4.8,,1.000,.538,.288,.136,.038,.000,,.576,.667,.472,.480,.429,,,.594,,,.120,22,,,,,0,0,harrida01
178,Jason Hart,PG,26,CHA,74,1887,.449,14.8,,.834,.188,.113,.094,.438,.166,,.464,.463,.431,.519,.462,.368,,.374,.771,,.000,0,,.200,.368,,2,0,hartja01
179,Donnell Harvey,PF,24,NJN,3,16,1.000,0.8,,1.000,1.000,.000,.000,.000,.000,,1.000,1.000,,,,,,.000,,,.000,0,,,,,0,0,harvedo01
180,Udonis Haslem,PF,24,MIA,80,2675,.540,8.0,,.994,.490,.056,.206,.242,.006,,.543,.662,.278,.424,.465,.000,,.734,,,.120,70,,.000,,,3,0,hasleud01
181,Trenton Hassell,SG,25,MIN,82,2068,.474,10.7,,.977,.295,.183,.154,.345,.023,,.483,.557,.414,.466,.463,.091,,.674,1.000,,.053,23,,.000,,,2,0,hassetr01
182,Jarvis Hayes,SF,23,WAS,54,1560,.389,15.2,,.768,.145,.142,.177,.304,.232,,.403,.688,.347,.255,.379,.341,,.555,.952,,.025,13,,.301,.351,,0,0,hayesja01
183,Brendan Haywood,C,25,WAS,68,1865,.560,3.8,,1.000,.504,.431,.059,.007,.000,,.560,.763,.370,.280,.000,,,.540,,,.220,92,,,,,0,0,haywobr01
184,Alan Henderson,PF,32,DAL,78,1203,.527,3.3,,.991,.677,.209,.082,.023,.009,,.532,.631,.304,.333,.400,.000,,.552,,,.068,15,,.000,,,1,0,hendeal01
185,Nenê,C,22,DEN,55,1317,.503,5.1,,.995,.596,.161,.109,.130,.005,,.505,.670,.242,.310,.240,.000,,.711,,,.207,72,,.500,.000,,0,0,hilarne01
186,Grant Hill*,SF,32,ORL,67,2338,.509,11.2,,.987,.269,.092,.282,.345,.013,,.513,.674,.409,.469,.451,.231,,.508,1.000,,.024,23,,.308,.250,,1,0,hillgr01
187,Kirk Hinrich,PG,24,CHI,77,2800,.397,17.0,,.636,.152,.087,.102,.295,.364,,.420,.503,.276,.368,.438,.355,,.423,.752,,.001,1,,.152,.387,,1,0,hinriki01
188,Fred Hoiberg,SG,32,MIN,76,1272,.489,18.7,,.489,.148,.046,.049,.246,.511,,.496,.643,.154,.357,.500,.483,,.884,1.000,,.007,2,,.276,.500,,1,0,hoibefr01
189,Robert Horry,PF,34,SAS,75,1396,.419,14.2,,.632,.240,.149,.112,.131,.368,,.447,.656,.429,.310,.204,.370,,.736,.922,,.072,21,,.261,.417,,0,0,horryro01
190,Eddie House,PG-SG,26,TOT,68,891,.451,18.2,,.735,.082,.055,.096,.503,.265,,.450,.467,.400,.514,.440,.454,,.570,.886,,.000,0,,.392,.632,,1,0,houseed01
190,Eddie House,SG,26,CHA,13,300,.452,17.0,,.785,.081,.104,.126,.474,.215,,.462,.364,.429,.647,.438,.414,,.633,.750,,.000,0,,.345,.600,,0,0,houseed01
190,Eddie House,SG,26,MIL,5,41,.353,21.3,,.647,.000,.000,.000,.647,.353,,.182,,,,.182,.667,,.500,1.000,,.000,0,,.500,.667,,0,0,houseed01
190,Eddie House,PG,26,SAC,50,550,.458,18.7,,.710,.089,.028,.084,.509,.290,,.461,.526,.333,.389,.468,.452,,.529,.929,,.000,0,,.403,.640,,1,0,houseed01
191,Allan Houston,SG,33,NYK,20,532,.415,19.4,,.610,.024,.029,.220,.337,.390,,.432,.400,.667,.422,.420,.388,,.648,.935,,.000,0,,.375,.300,,1,0,houstal01
192,Dwight Howard,PF,19,ORL,82,2670,.520,3.7,,.997,.592,.301,.062,.041,.003,,.521,.623,.407,.167,.429,.000,,.526,,,.257,162,,.000,,,0,0,howardw01
193,Josh Howard,SF,24,DAL,76,2446,.475,9.7,,.855,.405,.153,.108,.189,.145,,.506,.636,.488,.349,.333,.296,,.504,1.000,,.068,49,,.278,.188,,1,0,howarjo01
194,Juwan Howard,PF,31,HOU,61,1624,.451,11.2,,.998,.161,.257,.238,.340,.002,,.452,.586,.504,.388,.391,.000,,.689,,,.017,7,,.000,,,0,0,howarju01
195,Troy Hudson,PG,28,MIN,79,1729,.401,18.1,,.611,.133,.051,.089,.339,.389,,.436,.500,.235,.475,.431,.345,,.260,.640,,.000,0,,.101,.192,,0,0,hudsotr01
196,Larry Hughes,SG,26,WAS,61,2358,.430,13.0,,.808,.249,.150,.130,.279,.192,,.465,.678,.288,.376,.413,.282,,.365,.746,,.053,54,,.172,.333,,0,0,hughela01
197,Ryan Humphrey,SF,25,MEM,35,317,.408,5.9,,.981,.563,.175,.097,.146,.019,,.416,.466,.278,.200,.533,.000,,.571,,,.058,5,,.500,.000,,0,0,humphry01
198,Kris Humphries,PF,19,UTA,67,873,.404,8.5,,.979,.408,.146,.195,.230,.021,,.406,.556,.262,.304,.318,.333,,.614,1.000,,.132,34,,.333,.500,,0,0,humphkr01
199,Brandon Hunter,PF,24,ORL,31,224,.507,3.8,,1.000,.534,.370,.041,.055,.000,,.507,.641,.370,.333,.250,,,.486,,,.137,9,,,,,0,0,huntebr01
200,Lindsey Hunter,SG,34,DET,76,1144,.358,13.7,,.722,.325,.066,.056,.275,.278,,.390,.469,.250,.176,.373,.274,,.506,1.000,,.013,3,,.262,.500,,1,0,hunteli01
201,Steven Hunter,C,23,PHO,76,1046,.614,2.2,,.995,.764,.177,.045,.009,.005,,.616,.696,.385,.300,.000,.000,,.644,,,.291,59,,.000,,,1,0,huntest01
202,Andre Iguodala,SG,21,PHI,82,2686,.493,10.3,,.740,.462,.086,.077,.115,.260,,.550,.698,.234,.333,.333,.331,,.662,.957,,.244,122,,.507,.306,,1,0,iguodan01
203,Zydrunas Ilgauskas,C,29,CLE,78,2615,.468,7.5,,.993,.426,.208,.173,.186,.007,,.469,.571,.377,.361,.440,.286,,.654,1.000,,.050,46,,.000,,,0,0,ilgauzy01
204,D.J. Mbenga,C,24,DAL,15,58,.429,5.6,,1.000,.429,.429,.143,.000,.000,,.429,.667,.333,.000,,,,.667,,,.143,1,,,,,0,0,mbengdj01
205,Allen Iverson*,PG,29,PHI,75,3174,.424,12.2,,.814,.313,.095,.154,.252,.186,,.451,.548,.434,.386,.376,.308,,.169,.567,,.002,3,,.098,.424,,1,0,iversal01
206,Royal Ivey,PG,23,ATL,62,809,.429,9.7,,.955,.318,.247,.136,.253,.045,,.434,.556,.388,.296,.400,.333,,.524,.667,,.005,1,,.111,1.000,,2,0,iveyro01
207,Bobby Jackson,SG,31,SAC,25,536,.427,15.5,,.624,.247,.063,.071,.243,.376,,.478,.587,.438,.389,.403,.344,,.395,.758,,.000,0,,.292,.464,,0,0,jacksbo01
208,Jermaine Jackson,SG,28,NYK,21,230,.515,11.8,,.939,.364,.030,.121,.424,.061,,.548,.833,.000,.500,.357,.000,,.412,,,.000,0,,.000,,,0,0,jacksje01
209,Jim Jackson,SF,34,TOT,64,1987,.426,19.4,,.493,.079,.064,.089,.261,.507,,.439,.500,.378,.385,.454,.414,,.476,.926,,.002,1,,.458,.422,,3,0,jacksji01
209,Jim Jackson,SF,34,HOU,24,990,.417,19.1,,.481,.085,.074,.095,.226,.519,,.471,.542,.476,.556,.406,.367,,.516,.963,,.004,1,,.442,.446,,2,0,jacksji01
209,Jim Jackson,SF,34,PHO,40,997,.435,19.7,,.505,.074,.054,.084,.294,.495,,.411,.455,.250,.200,.489,.459,,.435,.897,,.000,0,,.473,.400,,1,0,jacksji01
210,Luke Jackson,SF,23,CLE,10,43,.370,13.4,,.778,.185,.148,.296,.148,.222,,.286,.400,.250,.250,.250,.667,,.500,1.000,,.000,0,,.167,.000,,0,0,jackslu02
211,Marc Jackson,C,30,PHI,81,1976,.465,7.7,,.997,.432,.155,.189,.222,.003,,.466,.551,.407,.370,.426,.000,,.674,,,.023,16,,.500,.000,,0,0,jacksma02
212,Stephen Jackson,SF,26,IND,51,1806,.403,15.1,,.651,.238,.106,.095,.211,.349,,.426,.559,.333,.308,.376,.360,,.388,.903,,.023,17,,.308,.409,,4,0,jacksst02
213,Casey Jacobsen,SG-SF,23,TOT,84,1798,.404,14.0,,.566,.336,.071,.032,.127,.434,,.429,.482,.207,.385,.423,.373,,.485,.985,,.007,3,,.441,.372,,0,0,jacobca01
213,Casey Jacobsen,SF,23,PHO,40,768,.414,16.3,,.433,.248,.070,.025,.089,.567,,.456,.564,.273,.250,.357,.382,,.484,1.000,,.006,1,,.562,.420,,0,0,jacobca01
213,Casey Jacobsen,SG,23,NOH,44,1030,.398,12.5,,.649,.390,.072,.036,.151,.351,,.417,.449,.167,.444,.447,.364,,.485,.969,,.008,2,,.318,.286,,0,0,jacobca01
214,Jerome James,C,29,SEA,80,1330,.509,6.1,,.994,.298,.485,.175,.035,.006,,.512,.706,.470,.333,.333,.000,,.529,,,.158,47,,.000,,,0,0,jamesje01
215,LeBron James,SF,20,CLE,80,3388,.472,12.1,,.817,.311,.137,.121,.248,.183,,.499,.725,.370,.324,.373,.351,,.445,.500,,.076,126,,.185,.491,,0,0,jamesle01
216,Mike James,PG,29,TOT,74,1859,.441,15.1,,.655,.253,.089,.073,.241,.345,,.470,.505,.463,.382,.464,.386,,.333,.820,,.000,0,,.324,.417,,1,0,jamesmi01
216,Mike James,PG,29,MIL,47,1167,.446,14.9,,.670,.257,.093,.080,.239,.330,,.477,.500,.512,.351,.482,.382,,.313,.810,,.000,0,,.230,.429,,1,0,jamesmi01
216,Mike James,PG,29,HOU,27,692,.433,15.4,,.632,.247,.082,.062,.244,.368,,.457,.514,.375,.444,.437,.393,,.369,.833,,.000,0,,.458,.408,,0,0,jamesmi01
217,Antawn Jamison,PF,28,WAS,68,2605,.437,13.0,,.825,.201,.226,.129,.269,.175,,.457,.690,.390,.320,.403,.341,,.663,.944,,.006,7,,.236,.388,,1,0,jamisan01
218,Marko Jarić,PG,26,LAC,50,1656,.414,15.8,,.670,.256,.028,.092,.293,.330,,.435,.573,.077,.262,.403,.371,,.414,.857,,.015,7,,.086,.385,,1,0,jaricma01
