,,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,% of FG Ast'd,% of FG Ast'd,,Dunks,Dunks,,Corner 3s,Corner 3s,,Heaves,Heaves,-additional
44,Dāvis Bertāns,PF,25,SAS,77,1086,.440,19.7,,.311,.137,.068,.057,.049,.689,,.588,.800,.440,.524,.278,.373,,.836,1.000,,.033,12,,.143,.500,,1,0,bertada01
45,Patrick Beverley,SG,29,LAC,11,334,.403,15.3,,.496,.227,.151,.067,.050,.504,,.407,.593,.333,.250,.000,.400,,.250,.792,,.000,0,,.183,.273,,0,0,beverpa01
46,Khem Birch,C,25,ORL,42,578,.540,4.2,,1.000,.587,.238,.159,.016,.000,,.540,.662,.433,.300,.000,,,.706,,,.246,24,,,,,0,0,birchkh01
47,Jabari Bird,SG,23,BOS,13,115,.577,8.4,,.731,.615,.038,.038,.038,.269,,.632,.750,.000,.000,.000,.429,,.750,1.000,,.154,4,,.286,1.000,,0,0,birdja01
48,Bismack Biyombo,C,25,ORL,82,1495,.520,4.2,,.997,.534,.310,.122,.031,.003,,.521,.713,.303,.302,.273,.000,,.803,,,.247,81,,.000,,,0,0,biyombi01
49,Nemanja Bjelica,PF,29,MIN,67,1371,.461,14.4,,.507,.261,.194,.024,.024,.493,,.505,.660,.375,.333,.111,.415,,.600,.934,,.022,7,,.246,.400,,0,0,bjeline01
50,Tarik Black,C,26,HOU,51,536,.591,4.3,,.913,.717,.173,.000,.024,.087,,.638,.736,.318,,.000,.091,,.824,1.000,,.315,36,,.273,.333,,1,0,blackta01
51,Antonio Blakeney,SG,21,CHI,19,314,.371,15.6,,.636,.168,.119,.119,.231,.364,,.418,.625,.176,.412,.394,.288,,.500,.667,,.049,7,,.327,.412,,0,0,blakean01
52,Eric Bledsoe,PG,28,TOT,74,2322,.473,13.7,,.636,.295,.122,.098,.122,.364,,.545,.702,.372,.474,.388,.347,,.280,.744,,.019,18,,.167,.400,,1,0,bledser01
52,Eric Bledsoe,PG,28,PHO,3,83,.400,11.9,,.675,.350,.125,.100,.100,.325,,.444,.643,.200,.250,.250,.308,,.000,.000,,.000,0,,.154,.000,,0,0,bledser01
52,Eric Bledsoe,PG,28,MIL,71,2239,.476,13.8,,.634,.293,.122,.098,.123,.366,,.550,.705,.379,.484,.393,.349,,.290,.769,,.020,18,,.167,.414,,1,0,bledser01
53,Vander Blue,SG,25,LAL,5,45,.200,10.4,,.600,.600,.000,.000,.000,.400,,.333,.333,,,,.000,,.000,,,.000,0,,.000,,,0,0,blueva01
54,Bogdan Bogdanović,SG,25,SAC,78,2175,.446,16.7,,.574,.144,.128,.127,.175,.426,,.485,.613,.394,.500,.437,.392,,.358,.760,,.004,3,,.122,.475,,7,0,bogdabo01
55,Bojan Bogdanović,SF,28,IND,80,2464,.474,14.7,,.547,.262,.123,.096,.066,.453,,.534,.632,.448,.463,.411,.402,,.530,.942,,.016,13,,.272,.457,,0,0,bogdabo02
56,Andrew Bogut,C,33,LAL,24,216,.680,2.8,,1.000,.720,.160,.080,.040,.000,,.680,.778,.500,.000,1.000,,,.353,,,.200,4,,,,,0,0,bogutan01
57,Joel Bolomboy,PF,24,MIL,6,38,.500,6.5,,.833,.667,.000,.167,.000,.167,,.600,.500,,1.000,,.000,,1.000,,,.333,2,,.000,,,0,0,bolomjo01
58,Devin Booker,SG,21,PHO,54,1865,.432,15.1,,.636,.180,.143,.176,.137,.364,,.460,.611,.351,.400,.451,.383,,.338,.612,,.013,13,,.112,.419,,4,0,bookede01
59,Trevor Booker,PF,30,TOT,68,1158,.516,6.6,,.904,.411,.379,.076,.038,.096,,.545,.674,.469,.346,.308,.242,,.598,1.000,,.023,7,,.273,.222,,0,0,booketr01
59,Trevor Booker,PF,30,BRK,18,395,.513,5.9,,.920,.387,.447,.060,.027,.080,,.536,.655,.463,.444,.250,.250,,.514,1.000,,.020,2,,.417,.400,,0,0,booketr01
59,Trevor Booker,PF,30,PHI,33,494,.560,5.8,,.936,.477,.339,.092,.028,.064,,.578,.769,.459,.200,.000,.286,,.780,1.000,,.028,3,,.286,.000,,0,0,booketr01
59,Trevor Booker,PF,30,IND,17,269,.464,8.7,,.833,.369,.310,.083,.071,.167,,.514,.548,.500,.429,.500,.214,,.472,1.000,,.024,2,,.143,.000,,0,0,booketr01
60,Chris Boucher,PF,25,GSW,1,1,.000,22.0,,.000,.000,.000,.000,.000,1.000,,,,,,,.000,,,,,.000,0,,1.000,.000,,0,0,bouchch01
61,Avery Bradley,SG,27,TOT,46,1433,.414,14.3,,.675,.227,.130,.099,.219,.325,,.436,.599,.346,.355,.358,.369,,.685,.920,,.026,13,,.335,.426,,0,0,bradlav01
61,Avery Bradley,SG,27,DET,40,1268,.409,14.6,,.660,.221,.125,.098,.216,.340,,.423,.571,.338,.375,.341,.381,,.704,.919,,.025,11,,.314,.459,,0,0,bradlav01
61,Avery Bradley,SG,27,LAC,6,165,.473,11.2,,.836,.291,.182,.109,.255,.164,,.543,.813,.400,.167,.500,.111,,.560,1.000,,.036,2,,.778,.143,,0,0,bradlav01
62,Tony Bradley,C,20,UTA,9,29,.273,9.3,,.909,.273,.182,.364,.091,.091,,.300,.667,.000,.250,.000,.000,,.667,,,.000,0,,.000,,,0,0,bradlto01
63,Corey Brewer,SF-SG,31,TOT,72,1208,.449,10.1,,.652,.509,.101,.019,.022,.348,,.539,.602,.281,.167,.571,.282,,.604,1.000,,.089,24,,.709,.321,,3,0,breweco01
63,Corey Brewer,SF,31,LAL,54,694,.453,8.3,,.750,.547,.157,.029,.017,.250,,.543,.628,.333,.200,.333,.186,,.586,1.000,,.081,12,,.558,.167,,2,0,breweco01
63,Corey Brewer,SG,31,OKC,18,514,.444,12.3,,.535,.465,.035,.007,.028,.465,,.532,.567,.000,.000,.750,.343,,.634,1.000,,.097,12,,.806,.389,,1,0,breweco01
64,Malcolm Brogdon,PG,25,MIL,48,1436,.485,11.7,,.680,.374,.127,.115,.064,.320,,.532,.660,.297,.414,.469,.385,,.396,.726,,.022,11,,.261,.476,,1,0,brogdma01
65,Aaron Brooks,PG,33,MIN,32,189,.406,17.3,,.551,.203,.130,.145,.072,.449,,.447,.429,.333,.500,.600,.355,,.118,.818,,.000,0,,.161,.600,,2,0,brookaa01
66,Dillon Brooks,SF,22,MEM,82,2350,.440,13.7,,.658,.275,.142,.118,.123,.342,,.484,.651,.445,.341,.295,.356,,.533,.904,,.021,14,,.182,.333,,7,0,brookdi01
67,MarShon Brooks,SG,29,MEM,7,193,.500,13.6,,.686,.216,.206,.127,.137,.314,,.457,.545,.524,.538,.143,.594,,.219,.263,,.010,1,,.063,.500,,0,0,brookma01
68,Anthony Brown,SF,25,MIN,1,4,1.000,22.0,,.000,.000,.000,.000,.000,1.000,,,,,,,1.000,,,1.000,,.000,0,,1.000,1.000,,0,0,brownan02
69,Bobby Brown,PG,33,HOU,20,115,.328,20.8,,.310,.121,.034,.086,.069,.690,,.444,.571,.000,.400,.500,.275,,.000,.273,,.000,0,,.075,.667,,0,0,brownbo02
70,Jaylen Brown,SG,21,BOS,70,2152,.465,12.4,,.619,.356,.136,.055,.071,.381,,.507,.622,.321,.409,.368,.395,,.536,.967,,.077,54,,.376,.426,,2,0,brownja02
71,Lorenzo Brown,PG,27,TOR,14,139,.412,14.8,,.647,.088,.235,.176,.147,.353,,.545,.667,.625,.333,.600,.167,,.250,.500,,.029,1,,.417,.000,,0,0,brownlo01
72,Markel Brown,SG,26,HOU,4,31,.286,20.3,,.286,.143,.000,.143,.000,.714,,.500,.000,,1.000,,.200,,.000,.000,,.000,0,,.000,,,0,0,brownma02
73,Sterling Brown,SG,22,MIL,54,776,.400,14.2,,.556,.268,.137,.083,.068,.444,,.439,.527,.250,.529,.357,.352,,.580,.938,,.034,5,,.440,.375,,1,0,brownst02
74,Nicolás Brussino,SF,24,ATL,4,10,.000,23.5,,.000,.000,.000,.000,.000,1.000,,,,,,,.000,,,,,.000,0,,.500,.000,,0,0,brussni01
75,Thomas Bryant,C,20,LAL,15,72,.381,15.6,,.524,.286,.048,.000,.190,.476,,.636,.833,.000,,.500,.100,,1.000,1.000,,.190,3,,.300,.000,,0,0,bryanth01
76,Reggie Bullock,SF,26,DET,62,1732,.489,16.2,,.485,.198,.110,.101,.077,.515,,.536,.741,.283,.436,.500,.445,,.817,.968,,.002,1,,.267,.453,,1,0,bullore01
77,Trey Burke,PG,25,NYK,36,785,.503,15.6,,.727,.161,.102,.169,.294,.273,,.556,.726,.410,.462,.566,.362,,.226,.789,,.003,1,,.133,.429,,3,0,burketr01
78,Alec Burks,SG,26,UTA,64,1059,.411,13.3,,.657,.251,.184,.130,.092,.343,,.452,.635,.303,.370,.368,.331,,.431,.660,,.046,18,,.162,.304,,1,0,burksal01
79,Jimmy Butler,SG,28,MIN,59,2164,.474,12.1,,.783,.251,.168,.208,.155,.217,,.509,.662,.490,.432,.385,.350,,.332,.757,,.047,41,,.205,.439,,2,0,butleji01
80,Dwight Buycks,PG,28,DET,29,427,.414,13.1,,.773,.288,.157,.086,.242,.227,,.438,.596,.226,.412,.396,.333,,.284,.400,,.000,0,,.044,.500,,3,0,buyckdw01
81,Bruno Caboclo,SF,22,TOT,12,107,.290,16.6,,.452,.161,.097,.161,.032,.548,,.429,.600,.000,.600,.000,.176,,.333,1.000,,.032,1,,.353,.333,,0,0,cabocbr01
81,Bruno Caboclo,SF,22,TOR,2,7,.000,23.5,,.000,.000,.000,.000,.000,1.000,,,,,,,.000,,,,,.000,0,,.500,.000,,0,0,cabocbr01
81,Bruno Caboclo,SF,22,SAC,10,100,.310,16.1,,.483,.172,.103,.172,.034,.517,,.429,.600,.000,.600,.000,.200,,.333,1.000,,.034,1,,.333,.400,,0,0,cabocbr01
82,José Calderón,PG,36,CLE,57,914,.503,17.8,,.476,.178,.043,.076,.178,.524,,.545,.667,.625,.500,.424,.464,,.229,.822,,.000,0,,.155,.600,,0,0,caldejo01
83,Kentavious Caldwell-Pope,SG,24,LAL,74,2458,.426,17.2,,.480,.197,.065,.061,.157,.520,,.473,.662,.327,.327,.352,.383,,.613,.874,,.026,20,,.154,.406,,1,0,caldwke01
84,Isaiah Canaan,PG-SG,26,TOT,20,422,.380,14.4,,.518,.314,.146,.036,.022,.482,,.423,.349,.650,.200,.333,.333,,.200,.591,,.000,0,,.167,.455,,1,0,canaais01
84,Isaiah Canaan,SG,26,HOU,1,4,.000,5.0,,1.000,.000,1.000,.000,.000,.000,,.000,,.000,,,,,,,,.000,0,,,,,0,0,canaais01
84,Isaiah Canaan,PG,26,PHO,19,418,.382,14.5,,.515,.316,.140,.037,.022,.485,,.429,.349,.684,.200,.333,.333,,.200,.591,,.000,0,,.167,.455,,1,0,canaais01
85,Clint Capela,C,23,HOU,74,2034,.652,1.7,,.999,.802,.180,.016,.000,.001,,.653,.718,.385,.455,,.000,,.819,,,.351,213,,.000,,,0,0,capelca01
86,DeMarre Carroll,PF,31,BRK,73,2180,.414,15.1,,.502,.210,.175,.066,.051,.498,,.457,.606,.365,.346,.300,.371,,.461,.931,,.015,10,,.251,.408,,0,0,carrode01
87,Vince Carter,SF,41,SAC,58,1026,.403,18.2,,.417,.170,.092,.042,.113,.583,,.483,.583,.308,.583,.438,.345,,.474,.982,,.039,10,,.145,.292,,2,0,cartevi01
88,Michael Carter-Williams,PG,26,CHO,52,835,.332,11.3,,.742,.314,.214,.100,.114,.258,,.365,.556,.224,.217,.231,.237,,.339,.857,,.035,8,,.373,.227,,0,0,cartemi01
89,Alex Caruso,PG,23,LAL,37,562,.431,13.5,,.629,.319,.121,.112,.078,.371,,.507,.703,.429,.231,.222,.302,,.514,.615,,.052,4,,.116,.000,,1,0,carusal01
90,Omri Casspi,SF,29,GSW,53,740,.580,6.1,,.894,.507,.300,.082,.005,.106,,.595,.705,.452,.471,.000,.455,,.791,1.000,,.053,10,,.227,.800,,1,0,casspom01
91,Willie Cauley-Stein,C,24,SAC,73,2044,.502,6.2,,.984,.459,.301,.076,.146,.016,,.506,.676,.339,.288,.434,.250,,.678,1.000,,.191,134,,.250,.333,,3,0,caulewi01
92,Tyler Cavanaugh,PF,23,ATL,39,518,.441,15.8,,.414,.270,.079,.033,.033,.586,,.556,.585,.417,.600,.600,.360,,.686,1.000,,.007,1,,.326,.379,,0,0,cavanty01
93,Mario Chalmers,PG,31,MEM,66,1421,.379,15.1,,.569,.242,.142,.106,.079,.431,,.456,.542,.333,.404,.486,.277,,.278,.830,,.000,0,,.209,.300,,8,0,chalmma01
94,Tyson Chandler,C,35,PHO,46,1151,.647,1.0,,1.000,.930,.053,.005,.011,.000,,.647,.672,.200,1.000,.500,,,.669,,,.412,65,,,,,0,0,chandty01
95,Wilson Chandler,SF,30,DEN,74,2346,.445,12.8,,.610,.279,.209,.063,.060,.390,,.501,.665,.394,.250,.368,.358,,.487,.943,,.033,21,,.240,.305,,0,0,chandwi01
96,Marquese Chriss,PF,20,PHO,72,1527,.423,12.4,,.602,.371,.113,.061,.057,.398,,.509,.621,.278,.379,.370,.295,,.692,1.000,,.157,58,,.268,.255,,0,0,chrisma01
97,Ian Clark,SG,26,NOP,74,1455,.448,15.3,,.606,.152,.216,.109,.129,.394,,.533,.680,.458,.574,.453,.318,,.550,.806,,.000,0,,.267,.365,,2,0,clarkia01
98,Jordan Clarkson,SG,25,TOT,81,1888,.451,13.7,,.667,.246,.142,.133,.146,.333,,.500,.647,.400,.441,.403,.352,,.277,.795,,.017,15,,.164,.423,,0,0,clarkjo01
98,Jordan Clarkson,SG,25,LAL,53,1256,.448,13.2,,.685,.264,.147,.121,.153,.315,,.505,.670,.429,.346,.422,.324,,.273,.794,,.015,9,,.114,.292,,0,0,clarkjo01
98,Jordan Clarkson,SG,25,CLE,28,632,.456,14.7,,.624,.206,.129,.160,.129,.376,,.486,.576,.324,.609,.351,.407,,.287,.795,,.021,6,,.259,.536,,0,0,clarkjo01
99,Gian Clavell,SG,24,DAL,7,64,.333,22.0,,.167,.000,.056,.056,.056,.833,,.000,,.000,.000,.000,.400,,,1.000,,.000,0,,.400,.500,,0,0,clavegi01
100,Antonius Cleveland,SG,23,TOT,17,123,.381,14.1,,.810,.238,.048,.143,.381,.190,,.294,.400,.000,.333,.250,.750,,.400,.667,,.095,2,,.250,1.000,,0,0,clevean01
100,Antonius Cleveland,SG,23,DAL,13,81,.286,12.1,,.929,.357,.000,.143,.429,.071,,.308,.400,,.000,.333,.000,,.500,,,.143,2,,.000,,,0,0,clevean01
100,Antonius Cleveland,SG,23,ATL,4,42,.571,18.1,,.571,.000,.143,.143,.286,.429,,.250,,.000,1.000,.000,1.000,,.000,.667,,.000,0,,.333,1.000,,0,0,clevean01
101,John Collins,PF,20,ATL,74,1785,.576,5.7,,.914,.589,.167,.110,.050,.086,,.598,.732,.341,.417,.259,.340,,.742,1.000,,.273,123,,.723,.353,,2,0,collijo01
102,Zach Collins,C,20,POR,66,1045,.398,13.5,,.609,.266,.152,.114,.080,.391,,.455,.623,.318,.333,.304,.310,,.650,.971,,.059,14,,.292,.394,,1,0,colliza01
103,Kyle Collinsworth,SF,26,DAL,32,480,.384,7.6,,.828,.354,.384,.081,.010,.172,,.415,.486,.395,.250,.000,.235,,.294,1.000,,.051,5,,.353,.167,,0,0,colliky01
104,Darren Collison,PG,30,IND,69,2018,.495,15.3,,.679,.240,.063,.067,.309,.321,,.508,.647,.250,.488,.457,.468,,.295,.802,,.002,1,,.317,.462,,2,0,collida01
105,Nick Collison,PF,37,OKC,15,75,.684,2.9,,1.000,.737,.211,.000,.053,.000,,.684,.714,.750,,.000,,,.769,,,.158,3,,,,,0,0,collini01
106,Mike Conley,PG,30,MEM,12,373,.381,14.8,,.542,.250,.137,.095,.060,.458,,.440,.571,.391,.250,.300,.312,,.200,.542,,.000,0,,.091,.143,,0,0,conlemi01
107,Pat Connaughton,SG,25,POR,82,1488,.423,16.1,,.462,.231,.115,.051,.064,.538,,.506,.667,.311,.500,.280,.352,,.692,.932,,.056,20,,.195,.244,,1,0,connapa01
108,Quinn Cook,PG,24,GSW,33,740,.484,16.2,,.587,.183,.091,.123,.190,.413,,.514,.565,.435,.484,.521,.442,,.408,.761,,.000,0,,.163,.471,,0,0,cookqu01
109,Charles Cooke,SG,23,NOP,13,38,.143,18.0,,.429,.143,.143,.000,.143,.571,,.167,.000,.500,,.000,.125,,.000,1.000,,.000,0,,.375,.333,,0,0,cookech01
110,Jack Cooley,PF,26,SAC,7,87,.481,4.7,,1.000,.481,.333,.148,.037,.000,,.481,.615,.444,.250,.000,,,.615,,,.000,0,,,,,0,0,cooleja01
111,Matt Costello,C,24,SAS,4,32,.500,1.0,,1.000,.750,.250,.000,.000,.000,,.500,.667,.000,,,,,1.000,,,.500,2,,,,,0,0,costema01
112,DeMarcus Cousins,C,27,NOP,48,1737,.470,11.8,,.660,.375,.175,.041,.069,.340,,.530,.633,.411,.486,.300,.354,,.411,.942,,.056,44,,.020,.167,,3,0,couside01
113,Robert Covington,SF,27,PHI,80,2532,.413,18.9,,.342,.178,.069,.031,.063,.658,,.497,.664,.379,.192,.302,.369,,.810,.970,,.037,27,,.113,.387,,4,0,covinro01
114,Allen Crabbe,SG,25,BRK,75,2197,.407,20.0,,.357,.083,.096,.065,.112,.643,,.461,.739,.456,.370,.312,.378,,.743,.940,,.007,5,,.137,.384,,4,0,crabbal01
