,,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,% of FG Ast'd,% of FG Ast'd,,Dunks,Dunks,,Corner 3s,Corner 3s,,Heaves,Heaves,-additional
10,Morris Almond,SG,22,UTA,9,39,.267,15.0,,.733,.200,.133,.067,.333,.267,,.273,.333,.500,.000,.200,.250,,.667,1.000,,.067,1,,.500,.000,,0,0,almonmo01
11,Rafer Alston,PG,31,HOU,74,2526,.394,16.0,,.560,.214,.126,.054,.166,.440,,.427,.505,.422,.400,.340,.351,,.217,.846,,.000,0,,.091,.351,,0,0,alstora01
12,Lou Amundson,PF,25,PHI,16,64,.500,2.3,,1.000,.750,.188,.063,.000,.000,,.500,.583,.333,.000,,,,.750,,,.000,0,,,,,0,0,amundlo01
13,Chris Andersen,C,29,NOH,5,34,.286,3.9,,1.000,.429,.571,.000,.000,.000,,.286,.667,.000,,,,,.500,,,.000,0,,,,,0,0,anderch01
14,Derek Anderson,SG,33,CHA,28,396,.376,17.2,,.584,.176,.032,.104,.272,.416,,.384,.500,.250,.385,.324,.365,,.357,.947,,.000,0,,.288,.533,,0,0,anderde01
15,Carmelo Anthony,SF,23,DEN,77,2806,.492,10.9,,.889,.375,.084,.146,.285,.111,,.509,.650,.323,.366,.450,.354,,.554,.966,,.088,123,,.098,.375,,8,0,anthoca01
16,Joel Anthony,PF,25,MIA,24,498,.467,4.5,,1.000,.533,.300,.117,.050,.000,,.467,.656,.389,.000,.000,,,.571,,,.150,6,,,,,0,0,anthojo01
17,Gilbert Arenas,PG,26,WAS,13,425,.398,17.3,,.602,.204,.036,.066,.296,.398,,.475,.575,.429,.462,.414,.282,,.321,.500,,.000,0,,.051,.250,,0,0,arenagi01
18,Trevor Ariza,SF,22,TOT,35,546,.507,7.9,,.868,.544,.059,.103,.162,.132,,.542,.703,.375,.214,.273,.278,,.734,1.000,,.154,21,,.778,.357,,0,0,arizatr01
18,Trevor Ariza,SF,22,ORL,11,115,.452,7.6,,.903,.548,.032,.161,.161,.097,,.500,.647,.000,.000,.600,.000,,.786,,,.129,4,,1.000,.000,,0,0,arizatr01
18,Trevor Ariza,SF,22,LAL,24,431,.524,8.0,,.857,.543,.067,.086,.162,.143,,.556,.719,.429,.333,.176,.333,,.720,1.000,,.162,17,,.733,.455,,0,0,arizatr01
19,Darrell Armstrong,PG,39,NJN,50,549,.364,23.1,,.373,.100,.018,.055,.200,.627,,.415,.364,.500,.667,.364,.333,,.412,.957,,.000,0,,.246,.529,,6,0,armstda01
20,Hilton Armstrong,C,23,NOH,65,732,.453,4.1,,1.000,.635,.169,.142,.054,.000,,.453,.564,.280,.238,.250,,,.463,,,.182,22,,,,,0,0,armsthi01
21,Carlos Arroyo,PG,28,ORL,62,1269,.451,15.0,,.759,.233,.046,.118,.362,.241,,.485,.519,.563,.439,.468,.345,,.164,.586,,.000,0,,.286,.333,,0,0,arroyca01
22,Chucky Atkins,SG,33,DEN,24,352,.344,20.5,,.352,.148,.008,.041,.156,.648,,.395,.500,.000,.400,.316,.316,,.353,.920,,.000,0,,.152,.583,,3,0,atkinch01
23,James Augustine,PF,23,ORL,25,149,.529,4.8,,1.000,.676,.088,.118,.118,.000,,.529,.609,.333,.750,.000,,,.667,,,.059,2,,,,,0,0,augusja01
24,Kelenna Azubuike,SG,24,GSW,81,1732,.445,12.3,,.668,.346,.147,.070,.106,.332,,.485,.562,.430,.366,.387,.364,,.547,.972,,.036,20,,.354,.362,,0,0,azubuke01
25,Renaldo Balkman,SF,23,NYK,65,952,.489,3.8,,.935,.774,.059,.027,.075,.065,,.517,.597,.000,.200,.214,.083,,.589,1.000,,.183,27,,.417,.000,,0,0,balkmre01
26,Marcus Banks,PG,26,TOT,36,569,.450,17.2,,.466,.262,.010,.037,.157,.534,,.517,.660,.500,.286,.333,.392,,.261,.900,,.010,2,,.167,.588,,1,0,banksma01
26,Marcus Banks,PG,26,PHO,24,310,.404,18.6,,.404,.220,.000,.028,.156,.596,,.432,.625,,.333,.176,.385,,.474,.920,,.009,1,,.185,.583,,1,0,banksma01
26,Marcus Banks,PG,26,MIA,12,259,.512,15.3,,.549,.317,.024,.049,.159,.451,,.600,.692,.500,.250,.538,.405,,.111,.867,,.012,1,,.135,.600,,0,0,banksma01
27,Leandro Barbosa,SG,25,PHO,82,2421,.462,14.5,,.587,.312,.072,.062,.140,.413,,.514,.621,.392,.381,.399,.389,,.474,.939,,.001,1,,.308,.508,,2,0,barbole01
28,J.J. Barea,PG,23,DAL,44,460,.418,11.3,,.682,.488,.047,.047,.100,.318,,.431,.506,.125,.250,.294,.389,,.240,.667,,.000,0,,.111,.333,,2,0,bareajo01
29,Andrea Bargnani,PF,22,TOR,78,1861,.386,16.6,,.640,.199,.055,.094,.292,.360,,.409,.514,.375,.353,.363,.345,,.711,.956,,.054,33,,.011,.000,,3,0,bargnan01
30,Matt Barnes,PF,27,GSW,73,1414,.423,14.1,,.590,.303,.140,.032,.115,.410,,.513,.642,.371,.286,.412,.293,,.612,.962,,.054,20,,.331,.400,,2,0,barnema02
31,Andre Barrett,PG,25,LAC,4,25,.400,22.3,,.400,.000,.000,.200,.200,.600,,.500,,,.000,1.000,.333,,1.000,1.000,,.000,0,,.000,,,0,0,barrean01
32,Earl Barron,C,26,MIA,46,889,.404,12.5,,.960,.278,.086,.116,.480,.040,,.417,.484,.500,.289,.395,.077,,.718,1.000,,.028,7,,.154,.000,,1,0,barroea01
33,Brent Barry,SF,36,SAS,31,554,.481,20.4,,.300,.094,.050,.069,.088,.700,,.604,.933,.250,.545,.500,.429,,.724,.979,,.025,4,,.321,.556,,0,0,barrybr01
34,Brandon Bass,C,22,DAL,79,1557,.499,9.1,,.992,.300,.209,.300,.183,.008,,.503,.547,.437,.480,.544,.000,,.569,,,.103,45,,.000,,,0,0,bassbr01
35,Maceo Baston,PF,32,TOR,15,103,.680,3.2,,1.000,.640,.240,.120,.000,.000,,.680,.875,.500,.000,,,,.529,,,.320,8,,,,,0,0,bastoma01
36,Shane Battier,SF,29,HOU,80,2907,.428,17.8,,.404,.158,.099,.079,.068,.596,,.504,.582,.410,.469,.500,.377,,.540,.957,,.003,0,,.444,.402,,1,0,battish01
37,Marco Belinelli,SG,21,GSW,33,241,.387,18.7,,.559,.151,.043,.022,.344,.441,,.385,.500,.250,.000,.375,.390,,.550,.875,,.011,1,,.341,.500,,1,0,belinma01
38,Charlie Bell,SG,28,MIL,68,1628,.381,17.3,,.553,.214,.021,.060,.259,.447,,.413,.481,.400,.414,.357,.341,,.423,.824,,.012,5,,.327,.423,,2,0,bellch01
39,Raja Bell,SG,31,PHO,75,2646,.421,20.4,,.417,.070,.025,.054,.267,.583,,.449,.604,.421,.341,.433,.401,,.759,.977,,.001,1,,.408,.363,,0,0,bellra01
40,Mike Bibby,PG,29,TOT,48,1573,.411,18.8,,.589,.134,.032,.040,.383,.411,,.437,.519,.263,.333,.433,.375,,.394,.935,,.000,0,,.149,.459,,0,0,bibbymi01
40,Mike Bibby,PG,29,SAC,15,473,.406,16.9,,.682,.188,.036,.057,.401,.318,,.412,.583,.000,.364,.377,.393,,.389,.958,,.000,0,,.262,.375,,0,0,bibbymi01
40,Mike Bibby,PG,29,ATL,33,1100,.414,19.7,,.545,.109,.029,.032,.375,.455,,.451,.467,.417,.308,.461,.369,,.396,.928,,.000,0,,.112,.524,,0,0,bibbymi01
41,Andris Biedriņš,C,21,GSW,76,2078,.626,1.6,,1.000,.805,.190,.006,.000,.000,,.626,.680,.417,.000,,,,.715,,,.118,62,,,,,0,0,biedran01
42,Chauncey Billups,PG,31,DET,78,2522,.448,17.4,,.610,.187,.036,.098,.288,.390,,.479,.573,.406,.442,.439,.401,,.180,.613,,.001,1,,.126,.372,,3,0,billuch01
43,Steve Blake,PG,27,POR,81,2424,.408,19.7,,.534,.080,.070,.081,.303,.466,,.409,.490,.578,.327,.371,.406,,.307,.909,,.000,0,,.279,.494,,10,1,blakest01
44,Andray Blatche,PF,21,WAS,82,1675,.474,7.4,,.976,.491,.172,.090,.224,.024,,.480,.612,.348,.313,.358,.231,,.510,1.000,,.076,37,,.462,.500,,0,0,blatcan01
45,Mark Blount,C,32,MIA,69,1542,.462,12.3,,.915,.258,.134,.113,.410,.085,,.469,.654,.333,.379,.422,.386,,.769,1.000,,.083,37,,.318,.357,,0,0,blounma01
46,Keith Bogans,SG,27,ORL,82,2198,.410,18.9,,.304,.187,.024,.039,.054,.696,,.520,.618,.429,.304,.375,.362,,.613,.959,,.003,2,,.474,.345,,2,0,boganke01
47,Andrew Bogut,C,23,MIL,78,2720,.511,3.9,,.992,.557,.336,.054,.045,.008,,.515,.598,.448,.224,.341,.000,,.602,,,.116,102,,.000,,,0,0,bogutan01
48,Matt Bonner,PF,27,SAS,68,853,.416,17.0,,.529,.131,.151,.086,.162,.471,,.487,.763,.432,.360,.383,.336,,.680,1.000,,.010,3,,.212,.345,,0,0,bonnema01
49,Josh Boone,PF,23,NJN,70,1773,.548,1.9,,1.000,.820,.106,.030,.044,.000,,.548,.573,.457,.615,.263,,,.723,,,.191,72,,,,,0,0,boonejo01
50,Calvin Booth,C,31,PHI,31,204,.333,10.8,,1.000,.259,.111,.296,.333,.000,,.333,.714,.333,.250,.111,,,.889,,,.185,5,,,,,0,0,boothca01
51,Carlos Boozer,PF,26,UTA,81,2827,.547,7.8,,.999,.405,.185,.182,.227,.001,,.547,.684,.454,.449,.458,.000,,.709,,,.052,60,,.000,,,1,0,boozeca01
52,Chris Bosh*,C,23,TOR,67,2425,.494,9.9,,.976,.366,.114,.167,.328,.024,,.496,.625,.444,.407,.415,.400,,.604,.900,,.095,92,,.080,.500,,2,1,boshch01
53,Bruce Bowen,SF,36,SAS,81,2448,.407,18.3,,.498,.091,.086,.063,.257,.502,,.394,.410,.378,.259,.427,.419,,.786,1.000,,.000,0,,.879,.423,,2,0,bowenbr01
54,Ryan Bowen,SF,32,NOH,53,660,.490,7.9,,.990,.530,.040,.080,.340,.010,,.495,.660,.250,.250,.324,.000,,.837,,,.050,5,,1.000,.000,,0,0,bowenry01
55,Earl Boykins,PG,31,CHA,36,577,.355,14.2,,.744,.192,.134,.186,.233,.256,,.367,.485,.217,.406,.325,.318,,.298,.643,,.000,0,,.227,.300,,0,0,boykiea01
56,Elton Brand,PF,28,LAC,8,274,.456,9.8,,1.000,.228,.237,.351,.184,.000,,.456,.731,.407,.325,.429,,,.596,,,.035,4,,,,,0,0,brandel01
57,Corey Brewer,SF,21,MIN,79,1803,.374,12.0,,.926,.319,.093,.126,.389,.074,,.389,.503,.289,.279,.354,.194,,.526,.714,,.029,12,,.250,.333,,3,0,breweco01
58,Ronnie Brewer,SG,22,UTA,76,2088,.558,8.0,,.921,.591,.030,.049,.251,.079,,.587,.672,.211,.355,.478,.220,,.720,.909,,.208,120,,.200,.300,,6,0,brewero02
59,Primož Brezec,C,28,TOT,50,475,.468,9.5,,1.000,.383,.074,.223,.319,.000,,.468,.667,.286,.476,.267,,,.773,,,.064,6,,,,,0,0,brezepr01
59,Primož Brezec,C,28,CHA,20,267,.395,11.3,,1.000,.279,.093,.209,.419,.000,,.395,.583,.250,.444,.278,,,.647,,,.023,1,,,,,0,0,brezepr01
59,Primož Brezec,C,28,DET,17,98,.769,4.7,,1.000,.692,.000,.154,.154,.000,,.769,.889,,1.000,.000,,,.900,,,.154,2,,,,,0,0,brezepr01
59,Primož Brezec,C,28,TOR,13,110,.447,9.1,,1.000,.395,.079,.263,.263,.000,,.447,.600,.333,.400,.300,,,.824,,,.079,3,,,,,0,0,brezepr01
60,Aaron Brooks,PG,23,HOU,51,608,.413,16.0,,.516,.276,.053,.058,.129,.484,,.491,.548,.583,.308,.414,.330,,.211,.917,,.004,1,,.174,.368,,0,0,brookaa01
61,Andre Brown,PF,26,MEM,33,286,.500,4.9,,1.000,.538,.256,.141,.064,.000,,.500,.690,.250,.364,.200,,,.692,,,.115,8,,,,,0,0,brownan01
62,Devin Brown,SG,29,CLE,78,1762,.409,12.5,,.725,.337,.137,.109,.141,.275,,.447,.525,.438,.328,.360,.308,,.500,.978,,.017,8,,.390,.333,,3,0,brownde02
63,Kwame Brown,C,25,TOT,38,713,.507,2.6,,1.000,.704,.197,.077,.021,.000,,.507,.590,.393,.182,.000,,,.708,,,.239,31,,,,,0,0,brownkw01
63,Kwame Brown,C,25,LAL,23,509,.515,2.3,,1.000,.738,.184,.058,.019,.000,,.515,.605,.316,.167,.000,,,.755,,,.262,24,,,,,0,0,brownkw01
63,Kwame Brown,C,25,MEM,15,204,.487,3.5,,1.000,.615,.231,.128,.026,.000,,.487,.542,.556,.200,.000,,,.579,,,.179,7,,,,,0,0,brownkw01
64,P.J. Brown,PF,38,BOS,18,209,.341,8.8,,.976,.439,.073,.171,.293,.024,,.350,.333,.333,.429,.333,.000,,.643,,,.024,1,,.000,,,0,0,brownpj01
65,Shannon Brown,SG,22,TOT,21,240,.349,12.6,,.762,.357,.079,.071,.254,.238,,.365,.444,.500,.222,.250,.300,,.343,.889,,.032,4,,.533,.313,,1,0,brownsh01
65,Shannon Brown,SG,22,CLE,15,218,.369,12.6,,.739,.342,.090,.072,.234,.261,,.390,.447,.500,.250,.308,.310,,.344,.889,,.036,4,,.552,.313,,0,0,brownsh01
65,Shannon Brown,SG,22,CHI,6,22,.200,12.3,,.933,.467,.000,.067,.400,.067,,.214,.429,,.000,.000,.000,,.333,,,.000,0,,.000,,,1,0,brownsh01
66,Kobe Bryant*,SG,29,LAL,82,3192,.459,14.4,,.754,.246,.087,.129,.292,.246,,.490,.637,.544,.436,.374,.361,,.333,.680,,.049,80,,.070,.414,,6,0,bryanko01
67,Greg Buckner,SG,31,MIN,31,520,.385,16.9,,.573,.179,.077,.094,.222,.427,,.448,.714,.444,.455,.231,.300,,.500,.933,,.000,0,,.180,.444,,1,0,buckngr01
68,Caron Butler,SF,27,WAS,58,2314,.466,13.9,,.804,.264,.095,.106,.338,.196,,.492,.691,.322,.330,.436,.357,,.418,.545,,.065,61,,.146,.407,,2,0,butleca01
69,Rasual Butler,SF,28,NOH,51,875,.350,19.2,,.488,.096,.042,.096,.254,.512,,.370,.600,.182,.240,.364,.331,,.787,.955,,.019,5,,.286,.342,,0,0,butlera01
70,Andrew Bynum,C,20,LAL,35,1008,.636,2.5,,1.000,.700,.246,.044,.010,.000,,.636,.721,.479,.308,.000,,,.556,,,.310,88,,,,,0,0,bynuman01
71,José Calderón,PG,26,TOR,82,2484,.519,16.0,,.740,.238,.011,.057,.434,.260,,.551,.667,.500,.375,.511,.429,,.128,.911,,.000,0,,.147,.407,,1,1,caldejo01
72,Marcus Camby,C,33,DEN,79,2758,.450,9.3,,.969,.425,.096,.118,.329,.031,,.455,.559,.426,.387,.354,.300,,.743,1.000,,.115,66,,.600,.333,,0,0,cambyma01
73,Brian Cardinal,PF,30,MEM,37,440,.341,19.0,,.357,.167,.048,.024,.119,.643,,.400,.524,.500,.000,.267,.309,,.722,1.000,,.000,0,,.346,.286,,0,0,cardibr01
74,Rodney Carney,SF,23,PHI,70,1039,.403,14.5,,.694,.258,.079,.128,.230,.306,,.441,.614,.355,.400,.300,.317,,.592,.947,,.059,21,,.275,.424,,0,0,carnero01
75,Matt Carroll,SG,27,CHA,80,2016,.428,17.9,,.591,.141,.046,.083,.321,.409,,.422,.470,.370,.347,.429,.436,,.714,.981,,.003,1,,.423,.480,,0,0,carroma01
76,Anthony Carter,PG,32,DEN,70,1960,.458,14.3,,.729,.309,.063,.036,.321,.271,,.499,.605,.400,.647,.399,.349,,.659,.933,,.002,1,,.333,.419,,5,0,cartean01
77,Vince Carter,SG,31,NJN,76,2959,.456,12.8,,.788,.316,.094,.110,.267,.212,,.482,.558,.455,.472,.407,.359,,.458,.786,,.061,71,,.165,.467,,3,0,cartevi01
78,Sam Cassell,PG,38,TOT,55,1274,.438,16.1,,.857,.094,.075,.271,.417,.143,,.461,.500,.475,.431,.468,.303,,.305,.870,,.000,0,,.092,.714,,3,0,cassesa01
78,Sam Cassell,PG,38,LAC,38,975,.455,15.4,,.866,.109,.085,.291,.381,.134,,.486,.568,.529,.462,.471,.259,,.284,.857,,.000,0,,.074,.500,,2,0,cassesa01
78,Sam Cassell,PG,38,BOS,17,299,.385,18.1,,.831,.046,.046,.208,.531,.169,,.380,.000,.167,.296,.464,.409,,.390,.889,,.000,0,,.136,1.000,,1,0,cassesa01
79,Tyson Chandler,C,25,NOH,79,2783,.623,2.1,,.998,.744,.225,.026,.003,.002,,.624,.720,.331,.500,.000,.000,,.610,,,.331,193,,.000,,,1,0,chandty01
80,Wilson Chandler,SF,20,NYK,35,685,.438,11.0,,.876,.343,.120,.107,.306,.124,,.458,.651,.310,.346,.338,.300,,.412,1.000,,.058,11,,.367,.364,,0,0,chandwi01
81,Josh Childress,SF,24,ATL,76,2274,.571,4.5,,.895,.724,.098,.023,.051,.105,,.595,.653,.375,.154,.379,.367,,.607,.955,,.154,78,,.717,.395,,2,0,childjo01
82,Jarron Collins,C,29,UTA,70,702,.439,10.6,,.988,.317,.098,.195,.378,.012,,.444,.692,.500,.375,.258,.000,,.639,,,.024,2,,.000,,,0,0,collija03
83,Jason Collins,C,29,TOT,74,1172,.469,5.9,,.991,.558,.150,.106,.177,.009,,.473,.556,.471,.250,.350,.000,,.679,,,.080,7,,.000,,,0,0,collija04
83,Jason Collins,C,29,NJN,43,684,.426,5.4,,1.000,.611,.130,.056,.204,.000,,.426,.545,.429,.000,.182,,,.783,,,.074,4,,,,,0,0,collija04
83,Jason Collins,C,29,MEM,31,488,.508,6.4,,.983,.508,.169,.153,.153,.017,,.517,.567,.500,.333,.556,.000,,.600,,,.085,3,,.000,,,0,0,collija04
84,Mardy Collins,SG,23,NYK,46,634,.326,10.2,,.817,.389,.166,.154,.109,.183,,.343,.412,.276,.222,.368,.250,,.224,.750,,.011,2,,.281,.444,,1,0,collima01
85,Nick Collison,PF,27,SEA,78,2223,.502,7.5,,.997,.482,.164,.084,.267,.003,,.504,.634,.400,.389,.368,.000,,.637,,,.090,53,,.000,,,1,0,collini01
86,Mike Conley,PG,20,MEM,53,1381,.428,10.1,,.794,.452,.093,.084,.165,.206,,.453,.535,.268,.378,.370,.330,,.113,.867,,.002,1,,.253,.435,,2,0,conlemi01
87,Brian Cook,PF,27,TOT,51,629,.376,17.7,,.509,.171,.090,.081,.167,.491,,.378,.400,.286,.368,.410,.374,,.489,.953,,.004,1,,.009,.000,,0,0,cookbr01
87,Brian Cook,PF,27,LAL,6,70,.190,15.4,,.524,.190,.190,.095,.048,.476,,.182,.000,.000,.500,1.000,.200,,.500,1.000,,.000,0,,.000,,,0,0,cookbr01
87,Brian Cook,PF,27,ORL,45,559,.394,18.0,,.507,.169,.080,.080,.178,.493,,.398,.444,.353,.353,.395,.390,,.488,.951,,.005,1,,.010,.000,,0,0,cookbr01
88,Daequan Cook,SG,20,MIA,59,1441,.381,18.8,,.537,.123,.054,.070,.290,.463,,.424,.540,.429,.250,.416,.332,,.564,.911,,.029,12,,.231,.345,,2,0,cookda02
89,Jamal Crawford,SG,27,NYK,80,3190,.410,16.6,,.645,.138,.104,.143,.260,.355,,.439,.448,.389,.427,.461,.356,,.292,.688,,.007,6,,.283,.421,,5,0,crawfja01
90,Javaris Crittenton,SG,20,TOT,50,679,.421,9.4,,.841,.506,.099,.017,.219,.159,,.449,.551,.348,.250,.275,.270,,.239,.900,,.030,7,,.081,.000,,0,0,crittja01
90,Javaris Crittenton,SG,20,LAL,22,171,.491,8.9,,.943,.453,.151,.038,.302,.057,,.500,.625,.375,.500,.375,.333,,.400,1.000,,.038,2,,.000,,,0,0,crittja01
90,Javaris Crittenton,SG,20,MEM,28,508,.400,9.5,,.811,.522,.083,.011,.194,.189,,.432,.532,.333,.000,.229,.265,,.175,.889,,.028,5,,.088,.000,,0,0,crittja01
91,Austin Croshere,PF,32,GSW,44,457,.445,15.7,,.555,.285,.066,.073,.131,.445,,.513,.667,.222,.400,.389,.361,,.538,1.000,,.066,8,,.213,.385,,1,0,croshau01
92,Eddy Curry,C,25,NYK,59,1530,.546,2.9,,1.000,.621,.327,.042,.009,.000,,.546,.642,.416,.261,.000,,,.646,,,.149,78,,,,,0,0,curryed01
93,Samuel Dalembert,C,26,PHI,82,2724,.513,6.0,,.998,.533,.138,.203,.126,.002,,.514,.642,.330,.425,.313,.000,,.664,,,.230,136,,1.000,.000,,0,0,dalemsa01
94,Erick Dampier,C,32,DAL,72,1755,.643,1.2,,1.000,.845,.141,.014,.000,.000,,.643,.688,.410,.250,,,,.652,,,.271,72,,,,,0,0,dampier01
95,Antonio Daniels,PG,32,WAS,71,2161,.459,11.3,,.834,.333,.143,.152,.206,.166,,.504,.678,.453,.353,.370,.230,,.314,.706,,.036,16,,.108,.125,,0,0,daniean01
96,Marquis Daniels,SG,27,IND,74,1546,.430,11.7,,.818,.275,.217,.182,.144,.182,,.466,.662,.426,.343,.309,.265,,.407,.926,,.021,12,,.363,.270,,3,0,daniema01
97,Jermareo Davidson,SF,23,CHA,38,322,.408,11.3,,1.000,.264,.120,.192,.424,.000,,.408,.636,.333,.250,.358,,,.686,,,.040,4,,,,,0,0,davidje01
98,Baron Davis,PG,28,GSW,82,3196,.426,13.8,,.656,.307,.125,.085,.140,.344,,.477,.609,.366,.349,.362,.330,,.199,.468,,.011,16,,.118,.242,,9,0,davisba01
99,Glen Davis,C,22,BOS,69,940,.484,5.0,,1.000,.647,.136,.050,.167,.000,,.484,.573,.267,.182,.405,,,.645,,,.023,5,,,,,0,0,davisgl01
100,Paul Davis,PF,23,LAC,22,194,.369,10.9,,1.000,.338,.031,.200,.431,.000,,.369,.500,.500,.231,.321,,,.708,,,.062,3,,,,,0,0,davispa01
101,Ricky Davis,SF,28,MIA,82,2963,.433,16.7,,.657,.179,.054,.107,.317,.343,,.447,.609,.346,.452,.370,.405,,.516,.911,,.023,19,,.243,.457,,2,0,davisri01
102,Carlos Delfino,SG,25,TOR,82,1928,.397,16.4,,.503,.256,.044,.046,.157,.497,,.412,.488,.536,.310,.283,.382,,.397,.967,,.030,14,,.296,.333,,4,0,delfica01
103,Luol Deng,SF,22,CHI,63,2128,.479,10.3,,.975,.364,.117,.122,.373,.025,,.482,.620,.371,.349,.425,.364,,.672,.750,,.050,43,,.455,.500,,1,0,denglu01
104,Boris Diaw,PF,25,PHO,82,2308,.477,10.6,,.937,.342,.156,.099,.339,.063,,.488,.624,.465,.266,.425,.317,,.647,1.000,,.019,11,,.634,.385,,1,0,diawbo01
105,Yakhouba Diawara,SG,25,DEN,54,542,.410,14.6,,.507,.351,.052,.015,.090,.493,,.500,.574,.429,.500,.250,.318,,.618,.952,,.060,7,,.273,.278,,1,0,diawaya01
106,Guillermo Díaz,SG,22,LAC,6,18,.250,14.9,,.750,.250,.000,.000,.500,.250,,.333,1.000,,,.000,.000,,.000,,,.000,0,,.000,,,0,0,diazgu01
107,Dan Dickau,PG,29,LAC,67,1040,.419,16.8,,.635,.182,.074,.074,.304,.365,,.468,.537,.409,.455,.444,.333,,.364,.750,,.000,0,,.194,.476,,0,0,dickada01
108,Kaniel Dickens,PF,29,CLE,5,12,.333,9.7,,1.000,.333,.000,.333,.333,.000,,.333,.000,,.000,1.000,,,1.000,,,.000,0,,,,,0,0,dickeka01
109,Travis Diener,PG,25,IND,66,1356,.370,20.1,,.458,.074,.040,.084,.260,.542,,.431,.531,.471,.417,.402,.318,,.282,.743,,.000,0,,.155,.306,,0,0,dienetr01
110,Ike Diogu,PF,24,IND,30,305,.478,6.5,,1.000,.418,.321,.127,.134,.000,,.478,.554,.395,.412,.500,,,.453,,,.075,9,,,,,0,0,dioguik01
111,DeSagana Diop,C,26,TOT,79,1295,.522,3.4,,1.000,.683,.150,.133,.033,.000,,.522,.626,.333,.333,.000,,,.638,,,.183,32,,,,,0,0,diopde01
111,DeSagana Diop,C,26,DAL,52,894,.583,1.9,,1.000,.783,.148,.070,.000,.000,,.583,.644,.353,.375,,,,.612,,,.209,24,,,,,0,0,diopde01
111,DeSagana Diop,C,26,NJN,27,401,.415,6.1,,1.000,.508,.154,.246,.092,.000,,.415,.576,.300,.313,.000,,,.704,,,.138,8,,,,,0,0,diopde01
112,Juan Dixon,PG,29,TOT,53,668,.411,16.1,,.721,.174,.066,.124,.357,.279,,.409,.578,.471,.344,.337,.417,,.447,.800,,.000,0,,.375,.407,,1,0,dixonju01
