,,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,% of FG Ast'd,% of FG Ast'd,,Dunks,Dunks,,Corner 3s,Corner 3s,,Heaves,Heaves,-additional
108,Quinn Cook,PG,27,LAL,16,62,.462,18.4,,.500,.154,.038,.115,.192,.500,,.538,.250,1.000,.667,.600,.385,,.429,.400,,.000,0,,.308,.250,,0,0,cookqu01
108,Quinn Cook,PG,27,CLE,7,95,.405,13.7,,.690,.286,.143,.071,.190,.310,,.379,.417,.500,.333,.250,.462,,.273,.500,,.000,0,,.308,.250,,0,0,cookqu01
109,Tyler Cook,SF-PF,23,TOT,32,438,.670,3.1,,.981,.641,.330,.010,.000,.019,,.673,.758,.529,.000,,.500,,.691,1.000,,.417,40,,1.000,.500,,0,0,cookty01
109,Tyler Cook,PF,23,BRK,4,17,.333,0.9,,1.000,1.000,.000,.000,.000,.000,,.333,.333,,,,,,1.000,,,.000,0,,,,,0,0,cookty01
109,Tyler Cook,SF,23,DET,28,421,.680,3.2,,.980,.630,.340,.010,.000,.020,,.684,.778,.529,.000,,.500,,.687,1.000,,.430,40,,1.000,.500,,0,0,cookty01
110,DeMarcus Cousins,C,30,TOT,41,713,.426,13.5,,.557,.348,.170,.013,.026,.443,,.488,.547,.404,.250,.375,.348,,.470,.979,,.056,13,,.067,.333,,0,0,couside01
110,DeMarcus Cousins,C,30,HOU,25,506,.376,15.6,,.448,.300,.129,.010,.010,.552,,.426,.476,.333,.500,.000,.336,,.475,.974,,.048,8,,.069,.375,,0,0,couside01
110,DeMarcus Cousins,C,30,LAC,16,207,.537,8.9,,.800,.453,.263,.021,.063,.200,,.566,.651,.480,.000,.500,.421,,.465,1.000,,.074,5,,.053,.000,,0,0,couside01
111,Robert Covington,PF,30,POR,70,2243,.401,19.6,,.301,.181,.075,.016,.029,.699,,.451,.587,.211,.125,.400,.379,,.652,.948,,.031,10,,.126,.244,,1,0,covinro01
112,Torrey Craig,SF,30,TOT,50,803,.480,14.4,,.533,.304,.137,.048,.044,.467,,.579,.783,.194,.727,.200,.368,,.571,.974,,.066,14,,.321,.265,,0,0,craigto01
112,Torrey Craig,SF,30,MIL,18,201,.391,14.8,,.522,.217,.239,.022,.043,.478,,.417,.800,.091,1.000,.000,.364,,.800,1.000,,.087,4,,.273,.000,,0,0,craigto01
112,Torrey Craig,SF,30,PHO,32,602,.503,14.3,,.536,.326,.110,.055,.044,.464,,.619,.780,.250,.700,.250,.369,,.533,.968,,.061,10,,.333,.321,,0,0,craigto01
113,Jae Crowder,PF,30,PHO,60,1648,.404,21.9,,.228,.075,.049,.030,.073,.772,,.455,.649,.417,.267,.361,.389,,.804,.959,,.006,2,,.255,.402,,0,0,crowdja01
114,Jarrett Culver,SG,21,MIN,34,499,.411,10.1,,.685,.405,.250,.012,.018,.315,,.487,.603,.333,.500,.000,.245,,.589,1.000,,.101,15,,.283,.267,,0,0,culveja01
115,Seth Curry,SG,30,PHI,57,1638,.467,19.3,,.493,.083,.111,.096,.203,.507,,.485,.630,.426,.509,.446,.450,,.591,.857,,.000,0,,.157,.636,,1,0,curryse01
116,Stephen Curry,PG,32,GSW,63,2152,.482,19.3,,.413,.148,.136,.060,.069,.587,,.569,.663,.532,.549,.457,.421,,.411,.588,,.000,0,,.072,.397,,11,0,curryst01
117,Nate Darling,SG,22,CHO,7,26,.286,25.9,,.000,.000,.000,.000,.000,1.000,,,,,,,.286,,,1.000,,.000,0,,.143,.000,,0,0,darlina01
118,Anthony Davis,PF,27,LAL,36,1162,.491,11.7,,.837,.243,.204,.232,.158,.163,,.536,.785,.536,.415,.330,.260,,.575,.962,,.098,54,,.160,.625,,1,0,davisan02
119,Ed Davis,C,31,MIN,23,299,.432,1.9,,1.000,.727,.273,.000,.000,.000,,.432,.469,.333,,,,,.368,,,.159,7,,,,,0,0,davised01
120,Terence Davis,SG,23,TOT,61,1074,.428,16.6,,.414,.235,.136,.011,.033,.586,,.513,.636,.323,.600,.400,.367,,.505,.827,,.044,20,,.217,.431,,0,0,daviste02
120,Terence Davis,SG,23,TOR,34,493,.414,16.5,,.419,.210,.167,.014,.029,.581,,.489,.591,.400,.333,.333,.361,,.605,.841,,.038,8,,.262,.406,,0,0,daviste02
120,Terence Davis,SG,23,SAC,27,581,.439,16.7,,.411,.256,.110,.008,.037,.589,,.535,.667,.222,1.000,.444,.372,,.426,.815,,.049,12,,.179,.462,,0,0,daviste02
121,Gabriel Deck,PF,25,OKC,10,212,.478,12.0,,.776,.284,.269,.104,.119,.224,,.577,.632,.500,.429,.750,.133,,.400,1.000,,.015,1,,.467,.143,,1,0,deckga01
122,Dewayne Dedmon,C,31,MIA,16,210,.708,5.5,,.923,.615,.231,.031,.046,.077,,.750,.850,.533,1.000,.333,.200,,.689,1.000,,.169,10,,.200,.000,,0,0,dedmode01
123,Matthew Dellavedova,PG,30,CLE,13,224,.250,14.3,,.554,.161,.321,.071,.000,.446,,.323,.222,.389,.250,,.160,,.400,.750,,.000,0,,.160,.000,,0,0,dellama01
124,DeMar DeRozan,PF,31,SAS,61,2056,.495,11.0,,.920,.191,.268,.282,.178,.080,,.515,.636,.510,.459,.482,.257,,.248,.947,,.021,17,,.324,.292,,0,0,derozde01
125,Mamadi Diakite,PF,24,MIL,14,141,.400,10.8,,.800,.375,.175,.125,.125,.200,,.469,.667,.286,.200,.400,.125,,.667,1.000,,.175,5,,.250,.000,,0,0,diakima01
126,Hamidou Diallo,SG-SF,22,TOT,52,1226,.477,9.4,,.826,.368,.274,.096,.087,.174,,.505,.682,.395,.244,.390,.341,,.434,.964,,.060,28,,.293,.292,,1,1,diallha01
126,Hamidou Diallo,SG,22,OKC,32,761,.481,8.7,,.862,.401,.259,.098,.104,.138,,.512,.697,.390,.207,.387,.293,,.435,.917,,.064,19,,.366,.333,,1,1,diallha01
126,Hamidou Diallo,SF,22,DET,20,465,.468,10.5,,.763,.312,.301,.092,.058,.237,,.492,.648,.404,.313,.400,.390,,.431,1.000,,.052,9,,.220,.222,,0,0,diallha01
127,Gorgui Dieng,C,31,TOT,38,552,.521,14.6,,.571,.252,.141,.129,.049,.429,,.591,.780,.435,.524,.250,.429,,.600,.967,,.074,11,,.171,.583,,0,0,dienggo01
127,Gorgui Dieng,C,31,MEM,22,371,.519,15.3,,.556,.222,.111,.148,.074,.444,,.550,.792,.333,.500,.250,.479,,.667,.957,,.083,8,,.208,.600,,0,0,dienggo01
127,Gorgui Dieng,C,31,SAS,16,181,.527,13.2,,.600,.309,.200,.091,.000,.400,,.667,.765,.545,.600,,.318,,.500,1.000,,.055,3,,.091,.500,,0,0,dienggo01
128,Spencer Dinwiddie,SG,27,BRK,3,64,.375,12.3,,.563,.313,.250,.000,.000,.438,,.444,.600,.250,,,.286,,.500,1.000,,.063,1,,.143,1.000,,0,0,dinwisp01
129,Donte DiVincenzo,SG,24,MIL,66,1814,.420,17.2,,.426,.257,.083,.053,.033,.574,,.475,.574,.340,.281,.350,.379,,.533,.779,,.020,8,,.176,.426,,1,0,divindo01
130,Luka Dončić,PG,21,DAL,66,2262,.479,15.6,,.594,.180,.201,.153,.060,.406,,.567,.708,.507,.512,.481,.350,,.095,.234,,.008,11,,.031,.471,,5,0,doncilu01
131,Luguentz Dort,SG,21,OKC,52,1543,.387,15.4,,.485,.233,.196,.036,.020,.515,,.432,.564,.296,.391,.308,.343,,.455,.894,,.011,7,,.134,.432,,0,0,dortlu01
132,Damyean Dotson,SG,26,CLE,46,907,.406,18.4,,.457,.174,.075,.072,.137,.543,,.545,.667,.591,.333,.475,.289,,.493,.891,,.007,2,,.208,.333,,2,0,dotsoda01
133,Devon Dotson,PG,21,CHI,11,50,.524,12.6,,.667,.429,.095,.048,.095,.333,,.714,.889,.500,.000,.500,.143,,.400,1.000,,.000,0,,.143,.000,,0,0,dotsode01
134,Sekou Doumbouya,PF,20,DET,56,869,.379,12.3,,.592,.376,.167,.039,.011,.408,,.485,.642,.277,.000,.000,.226,,.667,1.000,,.082,19,,.304,.257,,0,0,doumbse01
135,PJ Dozier,SG,24,DEN,50,1088,.417,14.5,,.580,.239,.186,.076,.079,.420,,.490,.682,.364,.259,.429,.315,,.564,.872,,.051,12,,.315,.298,,2,0,doziepj01
136,Goran Dragić,PG,34,MIA,50,1337,.432,15.3,,.560,.205,.164,.142,.049,.440,,.479,.588,.396,.456,.370,.373,,.322,.802,,.000,0,,.172,.548,,1,0,dragigo01
137,Andre Drummond,C,27,TOT,46,1242,.493,3.6,,.986,.589,.364,.026,.007,.014,,.500,.576,.409,.200,.000,.000,,.571,,,.140,64,,.000,,,1,0,drumman01
137,Andre Drummond,C,27,CLE,25,722,.474,3.7,,.979,.613,.332,.024,.011,.021,,.484,.545,.397,.333,.000,.000,,.533,,,.129,38,,.000,,,1,0,drumman01
137,Andre Drummond,C,27,LAL,21,520,.531,3.5,,1.000,.542,.427,.031,.000,.000,,.531,.644,.427,.000,,,,.637,,,.161,26,,,,,0,0,drumman01
138,Jared Dudley,PF,35,LAL,12,81,.222,21.5,,.333,.000,.111,.111,.111,.667,,.000,,.000,.000,.000,.333,,,.500,,.000,0,,.000,,,0,0,dudleja01
139,Kris Dunn,PG,26,ATL,4,45,.083,11.4,,.833,.167,.333,.250,.083,.167,,.100,.500,.000,.000,.000,.000,,.000,,,.000,0,,.500,.000,,0,0,dunnkr01
140,Kevin Durant,PF,32,BRK,35,1157,.537,14.9,,.687,.149,.154,.254,.129,.313,,.577,.833,.473,.536,.487,.450,,.477,.647,,.066,38,,.074,.643,,0,0,duranke01
141,Anthony Edwards,SG,19,MIN,72,2314,.417,14.2,,.571,.306,.145,.047,.072,.429,,.483,.647,.318,.246,.276,.329,,.392,.632,,.066,70,,.140,.301,,3,0,edwaran01
142,Carsen Edwards,SG,22,BOS,31,276,.423,17.7,,.432,.216,.072,.018,.126,.568,,.604,.792,.375,.500,.429,.286,,.586,.667,,.009,1,,.270,.235,,0,0,edwarca01
143,CJ Elleby,SF,20,POR,30,192,.379,16.4,,.485,.242,.091,.076,.076,.515,,.563,.750,.000,.600,.600,.206,,.444,.714,,.045,3,,.176,.500,,0,0,ellebcj01
144,Henry Ellenson,PF,24,TOR,2,38,.357,17.6,,.357,.357,.000,.000,.000,.643,,.600,.600,,,,.222,,.333,1.000,,.071,1,,.333,.000,,0,0,ellenhe01
145,Wayne Ellington,SG,33,DET,46,1012,.441,22.4,,.186,.074,.033,.036,.044,.814,,.524,.600,.636,.417,.400,.422,,.758,.957,,.000,0,,.204,.321,,0,0,ellinwa01
146,Joel Embiid,C,26,PHI,51,1585,.513,11.8,,.829,.219,.227,.246,.137,.171,,.541,.736,.441,.480,.504,.377,,.429,.879,,.050,41,,.045,.571,,1,0,embiijo01
147,James Ennis III,SF,30,ORL,41,986,.473,13.8,,.572,.251,.222,.066,.033,.428,,.504,.639,.352,.500,.500,.433,,.586,.933,,.041,9,,.240,.480,,0,0,ennisja01
148,Drew Eubanks,C,23,SAS,54,755,.566,4.6,,.990,.527,.371,.034,.059,.010,,.562,.667,.408,.429,.667,1.000,,.772,1.000,,.200,37,,1.000,1.000,,0,0,eubandr01
149,Dante Exum,SG,25,CLE,6,116,.385,13.1,,.577,.269,.231,.077,.000,.423,,.533,.857,.333,.000,,.182,,.625,1.000,,.077,2,,.182,.500,,0,0,exumda01
150,Tacko Fall,C,25,BOS,19,136,.724,3.4,,1.000,.621,.345,.000,.034,.000,,.724,.722,.700,,1.000,,,.619,,,.448,12,,,,,0,0,fallta01
151,Derrick Favors,C,29,UTA,68,1039,.638,5.1,,.992,.547,.259,.132,.053,.008,,.643,.729,.619,.469,.308,.000,,.781,,,.128,26,,1.000,.000,,0,0,favorde01
152,Cristiano Felício,C,28,CHI,18,84,.538,7.4,,.846,.692,.077,.000,.077,.154,,.636,.778,.000,,.000,.000,,.429,,,.077,1,,.000,,,0,0,feliccr01
153,Terrance Ferguson,SG,22,PHI,13,49,.143,19.8,,.286,.143,.000,.000,.143,.714,,.500,1.000,,,.000,.000,,1.000,,,.143,1,,.600,.000,,0,0,fergute01
154,Bruno Fernando,C,22,ATL,33,226,.409,4.5,,.955,.659,.182,.068,.045,.045,,.429,.586,.000,.333,.000,.000,,.833,,,.205,6,,.500,.000,,0,0,fernabr01
155,Yogi Ferrell,PG,27,TOT,10,136,.351,18.3,,.509,.105,.088,.228,.088,.491,,.379,.500,.400,.385,.200,.321,,.182,.667,,.000,0,,.000,,,0,0,ferreyo01
155,Yogi Ferrell,PG,27,CLE,2,40,.381,17.4,,.571,.095,.143,.286,.048,.429,,.417,.500,.333,.500,.000,.333,,.400,1.000,,.000,0,,.000,,,0,0,ferreyo01
155,Yogi Ferrell,PG,27,LAC,8,96,.333,18.7,,.472,.111,.056,.194,.111,.528,,.353,.500,.500,.286,.250,.316,,.000,.500,,.000,0,,.000,,,0,0,ferreyo01
156,Dorian Finney-Smith,PF,27,DAL,60,1921,.472,17.2,,.352,.234,.086,.013,.019,.648,,.616,.752,.375,.500,.111,.394,,.614,.966,,.067,26,,.440,.368,,0,0,finnedo01
157,Malik Fitts,PF,23,LAC,3,11,.333,17.6,,.333,.333,.000,.000,.000,.667,,.000,.000,,,,.500,,,1.000,,.000,0,,.500,.000,,0,0,fittsma01
158,Malachi Flynn,PG,22,TOR,47,928,.374,17.6,,.506,.126,.174,.109,.097,.494,,.424,.605,.407,.405,.242,.321,,.082,.722,,.000,0,,.095,.375,,1,0,flynnma01
159,Bryn Forbes,SG,27,MIL,70,1354,.473,21.0,,.355,.045,.078,.091,.142,.645,,.511,.542,.390,.604,.507,.452,,.667,.968,,.002,1,,.229,.449,,0,0,forbebr01
160,Trent Forrest,PG,22,UTA,30,302,.451,12.8,,.634,.211,.296,.113,.014,.366,,.600,.533,.524,.875,1.000,.192,,.259,1.000,,.028,2,,.654,.235,,0,0,forretr01
161,Evan Fournier,SF,28,TOT,42,1259,.457,17.7,,.477,.137,.155,.092,.092,.523,,.504,.595,.500,.460,.420,.413,,.485,.786,,.006,2,,.155,.568,,1,0,fournev01
161,Evan Fournier,SF,28,ORL,26,787,.461,17.2,,.491,.152,.157,.098,.084,.509,,.536,.643,.517,.528,.387,.388,,.474,.712,,.005,2,,.128,.542,,0,0,fournev01
161,Evan Fournier,SF,28,BOS,16,472,.448,18.6,,.448,.105,.151,.081,.110,.552,,.429,.444,.462,.286,.474,.463,,.515,.909,,.006,0,,.211,.600,,1,0,fournev01
162,De'Aaron Fox,PG,23,SAC,58,2036,.477,12.9,,.712,.233,.232,.151,.095,.288,,.539,.761,.426,.482,.362,.322,,.160,.524,,.015,17,,.094,.367,,1,0,foxde01
163,Robert Franks,PF,24,ORL,7,101,.464,16.4,,.464,.214,.143,.036,.071,.536,,.615,1.000,.500,.000,.000,.333,,.250,1.000,,.000,0,,.200,.333,,0,0,frankro01
164,Tim Frazier,PG,30,MEM,5,62,.150,16.8,,.600,.100,.150,.250,.100,.400,,.250,1.000,.000,.200,.000,.000,,.333,,,.000,0,,.125,.000,,0,0,fraziti01
165,Enes Freedom,C,28,POR,72,1758,.604,2.7,,.993,.695,.275,.016,.007,.007,,.607,.695,.416,.222,.250,.250,,.459,1.000,,.032,16,,.000,,,1,0,kanteen01
166,Markelle Fultz,PG,22,ORL,8,215,.394,11.4,,.846,.163,.365,.135,.183,.154,,.420,.706,.447,.286,.211,.250,,.081,.500,,.029,1,,.125,.000,,0,0,fultzma01
167,Wenyen Gabriel,PF,23,NOP,21,241,.400,15.0,,.467,.350,.083,.033,.000,.533,,.393,.429,.200,.500,,.406,,.364,1.000,,.067,2,,.313,.500,,1,0,gabriwe01
168,Daniel Gafford,C,22,TOT,54,791,.684,3.2,,1.000,.573,.382,.027,.018,.000,,.684,.791,.570,.333,.250,,,.714,,,.338,71,,,,,0,0,gaffoda01
168,Daniel Gafford,C,22,CHI,31,383,.690,3.2,,1.000,.644,.264,.046,.046,.000,,.690,.786,.565,.500,.250,,,.650,,,.368,29,,,,,0,0,gaffoda01
168,Daniel Gafford,C,22,WAS,23,408,.681,3.3,,1.000,.529,.457,.014,.000,.000,,.681,.795,.571,.000,,,,.755,,,.319,42,,,,,0,0,gaffoda01
169,Danilo Gallinari,PF,32,ATL,51,1222,.434,19.4,,.465,.084,.088,.152,.141,.535,,.466,.650,.405,.472,.388,.406,,.515,.932,,.017,6,,.094,.333,,2,0,gallida01
170,Langston Galloway,SG,29,PHO,40,438,.449,19.3,,.422,.054,.109,.143,.116,.578,,.484,.500,.500,.524,.412,.424,,.800,1.000,,.000,0,,.494,.429,,1,0,gallola01
171,Darius Garland,PG,21,CLE,54,1790,.451,13.1,,.668,.238,.269,.111,.050,.332,,.479,.586,.444,.393,.350,.395,,.307,.705,,.001,1,,.173,.435,,0,0,garlada01
172,Marc Gasol,C,36,LAL,52,993,.454,19.3,,.371,.093,.134,.119,.026,.629,,.528,.778,.500,.391,.400,.410,,.737,.980,,.015,3,,.082,.500,,0,0,gasolma01
173,Rudy Gay,PF,34,SAS,63,1358,.420,17.1,,.557,.121,.139,.172,.126,.443,,.451,.605,.448,.407,.367,.381,,.405,.896,,.037,19,,.183,.314,,2,0,gayru01
174,Paul George,SF,30,LAC,54,1821,.467,16.2,,.563,.185,.146,.113,.120,.437,,.510,.636,.403,.444,.509,.411,,.277,.673,,.024,19,,.180,.560,,4,0,georgpa01
175,Taj Gibson,C,35,NYK,45,936,.627,5.8,,.905,.601,.184,.082,.038,.095,,.671,.789,.414,.538,.333,.200,,.604,1.000,,.165,23,,.467,.286,,0,0,gibsota01
176,Harry Giles,C,22,POR,38,348,.433,10.4,,.763,.392,.186,.093,.093,.237,,.459,.605,.333,.000,.556,.348,,.412,1.000,,.113,9,,.174,.750,,0,0,gilesha01
177,Shai Gilgeous-Alexander,SG,22,OKC,35,1180,.508,11.6,,.699,.333,.225,.097,.044,.301,,.547,.633,.528,.382,.360,.418,,.074,.296,,.018,10,,.076,.462,,0,0,gilgesh01
178,Anthony Gill,PF,28,WAS,26,218,.500,12.4,,.600,.267,.317,.000,.017,.400,,.639,.813,.526,,.000,.292,,.783,.857,,.050,2,,.375,.111,,0,0,gillan01
179,Freddie Gillespie,PF,23,TOR,20,392,.524,4.5,,1.000,.476,.405,.119,.000,.000,,.524,.675,.412,.300,,,,.682,,,.167,12,,,,,0,0,gillefr01
180,Rudy Gobert,C,28,UTA,71,2187,.675,2.7,,.993,.770,.209,.005,.009,.007,,.680,.798,.281,.000,.200,.000,,.767,,,.432,231,,.250,.000,,3,0,goberru01
181,Brandon Goodwin,PG,25,ATL,47,620,.377,16.1,,.538,.233,.157,.099,.049,.462,,.433,.481,.400,.455,.273,.311,,.269,.688,,.000,0,,.107,.455,,2,0,goodwbr01
182,Aaron Gordon,PF,25,TOT,50,1384,.463,13.5,,.647,.283,.166,.132,.066,.353,,.533,.709,.398,.439,.303,.335,,.494,.831,,.114,52,,.188,.333,,3,0,gordoaa01
182,Aaron Gordon,PF,25,ORL,25,736,.437,14.9,,.618,.225,.157,.147,.089,.382,,.475,.667,.326,.442,.308,.375,,.384,.810,,.072,19,,.107,.333,,2,0,gordoaa01
182,Aaron Gordon,PF,25,DEN,25,648,.500,11.6,,.689,.364,.180,.112,.034,.311,,.606,.747,.486,.435,.286,.266,,.605,.882,,.175,33,,.328,.333,,1,0,gordoaa01
183,Eric Gordon,SG,32,HOU,27,789,.433,17.1,,.428,.248,.153,.022,.005,.572,,.573,.747,.357,.250,.000,.329,,.311,.754,,.005,2,,.048,.500,,0,0,gordoer01
184,Devonte' Graham,PG,25,CHO,55,1659,.377,21.8,,.287,.075,.052,.072,.088,.713,,.380,.440,.286,.354,.407,.375,,.397,.771,,.001,1,,.103,.490,,1,0,grahade01
185,Jerami Grant,SF,26,DET,54,1829,.429,14.6,,.647,.207,.197,.100,.143,.353,,.473,.668,.386,.366,.383,.350,,.537,.930,,.044,37,,.198,.369,,0,0,grantje01
186,Danny Green,SF,33,PHI,69,1934,.412,21.5,,.206,.059,.072,.042,.033,.794,,.438,.500,.333,.565,.389,.405,,.673,.920,,.004,2,,.456,.442,,2,0,greenda02
187,Draymond Green,PF,30,GSW,63,1982,.447,12.2,,.668,.347,.218,.050,.053,.332,,.535,.667,.458,.211,.300,.270,,.618,.971,,.076,27,,.127,.375,,2,0,greendr01
188,JaMychal Green,PF,30,DEN,58,1120,.463,15.5,,.471,.249,.158,.027,.037,.529,,.534,.688,.407,.200,.286,.399,,.585,1.000,,.096,27,,.273,.444,,0,0,greenja01
189,Javonte Green,SF-SG,27,TOT,41,473,.520,10.0,,.706,.441,.186,.078,.000,.294,,.597,.733,.368,.375,,.333,,.465,1.000,,.196,17,,.433,.462,,0,0,greenja02
189,Javonte Green,SF,27,BOS,25,345,.549,10.5,,.690,.408,.169,.113,.000,.310,,.653,.793,.500,.375,,.318,,.438,1.000,,.211,12,,.409,.444,,0,0,greenja02
189,Javonte Green,SG,27,CHI,16,128,.452,8.7,,.742,.516,.226,.000,.000,.258,,.478,.625,.143,,,.375,,.545,1.000,,.161,5,,.500,.500,,0,0,greenja02
190,Jeff Green,PF,34,BRK,68,1835,.492,14.4,,.528,.281,.149,.072,.026,.472,,.564,.725,.329,.526,.286,.412,,.728,.951,,.077,39,,.420,.438,,3,0,greenje02
191,Josh Green,SG,20,DAL,39,445,.452,10.2,,.731,.419,.172,.054,.086,.269,,.559,.667,.375,.600,.375,.160,,.658,1.000,,.118,9,,.760,.211,,0,0,greenjo02
192,Blake Griffin,PF,31,TOT,46,1186,.423,15.1,,.501,.265,.175,.029,.032,.499,,.505,.633,.431,.167,.154,.341,,.500,.757,,.046,18,,.180,.270,,1,0,griffbl01
192,Blake Griffin,PF,31,DET,20,626,.365,17.3,,.441,.144,.207,.045,.045,.559,,.429,.656,.391,.200,.100,.315,,.286,.615,,.000,0,,.169,.238,,0,0,griffbl01
192,Blake Griffin,PF,31,BRK,26,560,.492,12.5,,.571,.407,.138,.011,.016,.429,,.574,.623,.500,.000,.333,.383,,.645,.935,,.101,18,,.198,.313,,1,0,griffbl01
193,Kyle Guy,PG,23,SAC,31,235,.330,16.2,,.477,.159,.193,.068,.057,.523,,.381,.500,.176,.500,.600,.283,,.563,.923,,.011,0,,.370,.294,,0,0,guyky01
194,Rui Hachimura,PF,22,WAS,57,1797,.478,12.3,,.789,.221,.238,.154,.176,.211,,.519,.748,.442,.430,.412,.328,,.740,1.000,,.100,58,,.307,.286,,0,0,hachiru01
195,Ashton Hagans,PG,21,MIN,2,4,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,0,haganas01
196,Tyrese Haliburton,PG,20,SAC,58,1746,.472,17.1,,.522,.139,.170,.126,.087,.478,,.529,.674,.514,.436,.463,.409,,.322,.785,,.029,17,,.270,.438,,6,0,halibty01
197,Donta Hall,PF,23,ORL,13,179,.714,3.0,,1.000,.686,.229,.057,.029,.000,,.714,.833,.375,1.000,.000,,,.720,,,.457,14,,,,,0,0,halldo01
198,Josh Hall,SF,20,OKC,21,336,.303,13.9,,.626,.152,.333,.111,.030,.374,,.419,.600,.333,.455,.333,.108,,.462,1.000,,.010,1,,.135,.000,,1,0,halljo01
199,R.J. Hampton,SG,19,TOT,51,888,.435,12.3,,.722,.246,.272,.118,.086,.278,,.482,.662,.376,.378,.444,.310,,.358,.926,,.045,11,,.253,.500,,1,0,hamptrj01
199,R.J. Hampton,SG,19,DEN,25,233,.417,12.3,,.700,.250,.283,.150,.017,.300,,.476,.533,.353,.556,1.000,.278,,.350,1.000,,.050,3,,.333,.500,,1,0,hamptrj01
199,R.J. Hampton,SG,19,ORL,26,655,.439,12.3,,.727,.245,.269,.111,.103,.273,,.484,.694,.382,.321,.423,.319,,.360,.909,,.043,8,,.232,.500,,0,0,hamptrj01
200,Tim Hardaway Jr.,SG,28,DAL,70,1985,.447,18.5,,.419,.158,.099,.075,.088,.581,,.524,.715,.400,.426,.400,.391,,.545,.841,,.036,28,,.185,.388,,3,0,hardati02
201,James Harden,PG,31,TOT,44,1609,.466,14.5,,.545,.238,.257,.040,.010,.455,,.553,.674,.455,.448,.571,.362,,.167,.248,,.007,4,,.045,.333,,2,0,hardeja01
201,James Harden,PG,31,HOU,8,290,.444,15.7,,.467,.311,.133,.022,.000,.533,,.556,.690,.278,.333,,.347,,.200,.280,,.007,1,,.056,.250,,1,0,hardeja01
201,James Harden,PG,31,BRK,36,1319,.471,14.2,,.563,.222,.285,.043,.012,.437,,.552,.669,.474,.462,.571,.366,,.161,.240,,.007,3,,.042,.364,,1,0,hardeja01
202,Maurice Harkless,PF-SF,27,TOT,37,772,.418,14.8,,.491,.321,.109,.012,.048,.509,,.568,.660,.333,.500,.500,.274,,.717,.913,,.139,18,,.429,.333,,0,0,harklma01
202,Maurice Harkless,SF,27,MIA,11,124,.385,21.0,,.154,.154,.000,.000,.000,.846,,.000,.000,,,,.455,,,1.000,,.077,0,,.545,.500,,0,0,harklma01
202,Maurice Harkless,PF,27,SAC,26,648,.421,14.3,,.520,.336,.118,.013,.053,.480,,.582,.686,.333,.500,.500,.247,,.717,.889,,.145,18,,.411,.300,,0,0,harklma01
203,Jared Harper,PG,23,NYK,8,16,.000,12.5,,.750,.000,.500,.250,.000,.250,,.000,,.000,.000,,.000,,,,,.000,0,,.000,,,0,0,harpeja01
204,Montrezl Harrell,C,27,LAL,69,1580,.622,4.7,,.983,.577,.259,.114,.033,.017,,.632,.750,.506,.435,.250,.000,,.605,,,.214,118,,.100,.000,,1,0,harremo01
205,Gary Harris,SG,26,TOT,39,1080,.400,14.3,,.591,.235,.191,.067,.099,.409,,.441,.605,.318,.391,.324,.340,,.633,.854,,.032,10,,.333,.426,,0,0,harriga01
205,Gary Harris,SG,26,DEN,19,581,.442,14.4,,.519,.256,.186,.026,.051,.481,,.556,.750,.379,.500,.250,.320,,.733,1.000,,.051,8,,.453,.471,,0,0,harriga01
205,Gary Harris,SG,26,ORL,20,499,.365,14.3,,.651,.217,.196,.101,.138,.349,,.366,.463,.270,.368,.346,.364,,.533,.708,,.016,2,,.197,.308,,0,0,harriga01
206,Jalen Harris,SG,22,TOR,13,172,.500,15.8,,.500,.236,.194,.000,.069,.500,,.528,.706,.357,,.400,.472,,.263,.882,,.028,2,,.306,.636,,1,0,harrija01
207,Joe Harris,SF,29,BRK,69,2141,.505,18.5,,.372,.171,.076,.071,.054,.628,,.555,.661,.426,.540,.421,.475,,.774,1.000,,.003,2,,.209,.505,,0,0,harrijo01
208,Tobias Harris,PF,28,PHI,62,2014,.512,11.7,,.775,.220,.313,.144,.098,.225,,.546,.709,.474,.511,.462,.394,,.358,.817,,.043,35,,.202,.452,,0,0,harrito02
209,Shaquille Harrison,SG,27,TOT,34,333,.333,9.3,,.795,.385,.295,.051,.064,.205,,.371,.567,.087,.250,.600,.188,,.304,1.000,,.026,2,,.563,.222,,0,0,harrish01
209,Shaquille Harrison,SG,27,UTA,17,56,.300,7.5,,.900,.400,.350,.100,.050,.100,,.333,.500,.000,.500,1.000,.000,,.167,,,.000,0,,.500,.000,,0,0,harrish01
209,Shaquille Harrison,SG,27,DEN,17,277,.345,9.9,,.759,.379,.276,.034,.069,.241,,.386,.591,.125,.000,.500,.214,,.353,1.000,,.034,2,,.571,.250,,0,0,harrish01
210,Josh Hart,SF,25,NOP,47,1349,.439,16.1,,.439,.302,.061,.026,.049,.561,,.583,.654,.381,.556,.412,.326,,.591,.984,,.035,12,,.342,.303,,1,1,hartjo01
