,,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,% of FG Ast'd,% of FG Ast'd,,Dunks,Dunks,,Corner 3s,Corner 3s,,Heaves,Heaves,-additional
36,Will Barton,SG,25,DEN,82,2353,.432,12.6,,.669,.297,.181,.091,.103,.331,,.476,.599,.399,.393,.327,.345,,.387,.795,,.048,46,,.138,.333,,5,0,bartowi01
37,Brandon Bass,PF,30,LAL,66,1342,.549,5.1,,.994,.596,.132,.151,.114,.006,,.552,.667,.381,.396,.361,.000,,.764,,,.287,86,,.000,,,0,0,bassbr01
38,Nicolas Batum,SF,27,CHO,70,2448,.426,17.2,,.543,.151,.055,.120,.215,.457,,.492,.697,.396,.438,.404,.348,,.429,.784,,.025,21,,.108,.372,,1,0,batumni01
39,Jerryd Bayless,SG,27,MIL,52,1505,.423,17.5,,.471,.149,.101,.069,.156,.529,,.408,.492,.295,.400,.397,.437,,.393,.901,,.011,4,,.286,.439,,2,0,bayleje01
40,Aron Baynes,C,29,DET,81,1233,.505,5.4,,.995,.456,.318,.117,.104,.005,,.508,.606,.434,.400,.425,.000,,.753,,,.112,39,,.500,.000,,0,0,baynear01
41,Kent Bazemore,SF,26,ATL,75,2083,.441,12.7,,.579,.390,.080,.026,.083,.421,,.502,.594,.276,.368,.333,.357,,.536,.927,,.029,15,,.384,.410,,1,0,bazemke01
42,Bradley Beal,SG,22,WAS,55,1708,.449,14.5,,.661,.229,.114,.139,.179,.339,,.481,.639,.451,.405,.357,.387,,.429,.800,,.029,21,,.155,.429,,2,0,bealbr01
43,Michael Beasley,PF,27,HOU,20,363,.522,8.9,,.956,.361,.205,.161,.229,.044,,.531,.649,.476,.455,.447,.333,,.567,1.000,,.049,10,,.667,.333,,0,0,beaslmi01
44,Marco Belinelli,SG,29,SAC,68,1672,.386,19.7,,.532,.068,.052,.066,.346,.468,,.456,.767,.303,.405,.427,.306,,.805,.912,,.008,5,,.152,.400,,5,0,belinma01
45,Anthony Bennett,PF,22,TOR,19,84,.296,14.7,,.481,.296,.074,.074,.000,.519,,.385,.625,.000,.000,,.214,,.200,1.000,,.074,2,,.286,.500,,0,0,bennean01
46,Patrick Beverley,PG,27,HOU,71,2041,.434,15.3,,.478,.197,.175,.059,.047,.522,,.472,.581,.365,.457,.429,.400,,.351,.839,,.003,2,,.416,.403,,0,0,beverpa01
47,Bismack Biyombo,C,23,TOR,82,1808,.542,3.5,,.997,.656,.205,.101,.035,.003,,.544,.640,.322,.448,.300,.000,,.737,,,.299,78,,.000,,,0,0,biyombi01
48,Nemanja Bjelica,PF,27,MIN,60,1075,.468,15.0,,.468,.281,.136,.013,.038,.532,,.564,.727,.344,.333,.222,.384,,.677,.896,,.026,6,,.096,.500,,0,0,bjeline01
49,Tarik Black,C,24,LAL,39,496,.548,2.8,,1.000,.702,.240,.038,.029,.000,,.548,.658,.320,.250,.000,,,.737,,,.346,31,,,,,0,0,blackta01
50,DeJuan Blair,C,26,WAS,29,218,.412,8.2,,.985,.382,.250,.221,.132,.015,,.418,.538,.294,.400,.333,.000,,.821,,,.000,0,,.000,,,1,0,blairde01
51,Steve Blake,PG,35,DET,58,986,.388,21.0,,.371,.104,.050,.058,.158,.629,,.461,.720,.250,.214,.447,.344,,.195,.712,,.000,0,,.258,.462,,8,0,blakest01
52,Eric Bledsoe,PG,26,PHO,31,1059,.453,12.8,,.738,.264,.161,.093,.220,.262,,.482,.585,.367,.543,.417,.372,,.143,.479,,.010,4,,.109,.143,,0,0,bledser01
53,Bojan Bogdanović,SF,26,BRK,79,2115,.433,14.3,,.549,.258,.147,.076,.069,.451,,.474,.601,.336,.316,.462,.382,,.590,.907,,.024,17,,.402,.426,,0,0,bogdabo02
54,Andrew Bogut,C,31,GSW,70,1451,.627,2.7,,.996,.677,.258,.047,.014,.004,,.626,.757,.375,.231,.250,1.000,,.764,.000,,.297,78,,.000,,,0,0,bogutan01
55,Matt Bonner,C,35,SAS,30,206,.509,19.2,,.404,.123,.105,.070,.105,.596,,.609,.429,.833,.750,.500,.441,,.714,1.000,,.000,0,,.147,.400,,1,0,bonnema01
56,Devin Booker,SG,19,PHO,76,2108,.423,14.6,,.667,.212,.129,.106,.219,.333,,.464,.641,.411,.370,.368,.343,,.455,.788,,.012,9,,.194,.375,,1,0,bookede01
57,Trevor Booker,PF,28,UTA,79,1632,.490,5.8,,.894,.601,.186,.039,.070,.106,,.513,.635,.306,.133,.222,.293,,.596,1.000,,.168,61,,.780,.344,,1,0,booketr01
58,Chris Bosh*,PF,31,MIA,53,1778,.467,14.5,,.711,.206,.086,.149,.270,.289,,.508,.715,.364,.456,.425,.365,,.606,.975,,.034,25,,.257,.386,,0,0,boshch01
59,Avery Bradley,SG,25,BOS,76,2536,.447,16.4,,.601,.216,.034,.042,.309,.399,,.505,.718,.400,.349,.387,.361,,.647,.912,,.025,25,,.329,.313,,0,0,bradlav01
60,Elton Brand,C,36,PHI,17,225,.431,10.9,,.986,.153,.125,.514,.194,.014,,.437,.727,.444,.270,.643,.000,,.839,,,.000,0,,1.000,.000,,0,0,brandel01
61,Corey Brewer,SF,29,HOU,82,1669,.384,13.1,,.594,.330,.149,.051,.065,.406,,.460,.593,.268,.393,.278,.272,,.682,.951,,.029,15,,.625,.293,,9,0,breweco01
62,Aaron Brooks,PG,31,CHI,69,1108,.401,14.4,,.606,.237,.186,.102,.083,.394,,.430,.468,.425,.396,.359,.357,,.090,.576,,.000,0,,.086,.375,,4,0,brookaa01
63,Anthony Brown,SF,23,LAL,29,599,.310,18.1,,.444,.143,.063,.087,.151,.556,,.339,.389,.125,.455,.316,.286,,.684,.950,,.008,1,,.314,.318,,0,0,brownan02
64,Lorenzo Brown,PG,25,PHO,8,61,.320,15.8,,.680,.200,.080,.160,.240,.320,,.412,.600,.500,.250,.333,.125,,.286,1.000,,.000,0,,.000,,,1,0,brownlo01
65,Markel Brown,SG,24,BRK,62,982,.394,14.6,,.624,.255,.109,.040,.220,.376,,.443,.573,.314,.385,.366,.314,,.528,.842,,.056,16,,.322,.436,,0,0,brownma02
66,Kobe Bryant*,SF,37,LAL,66,1863,.358,17.3,,.580,.093,.102,.173,.213,.420,,.410,.644,.398,.411,.312,.285,,.328,.692,,.004,5,,.126,.322,,1,0,bryanko01
67,Chase Budinger,SF,27,TOT,66,929,.435,11.9,,.640,.364,.142,.063,.071,.360,,.523,.678,.324,.400,.235,.279,,.600,.958,,.059,14,,.430,.270,,0,0,budinch01
67,Chase Budinger,SF,27,IND,49,729,.418,12.3,,.644,.330,.155,.072,.088,.356,,.488,.656,.333,.357,.235,.290,,.607,.950,,.062,12,,.420,.276,,0,0,budinch01
67,Chase Budinger,SF,27,PHO,17,200,.511,10.3,,.622,.511,.089,.022,.000,.378,,.679,.739,.250,1.000,,.235,,.579,1.000,,.044,2,,.471,.250,,0,0,budinch01
68,Reggie Bullock,SF,24,DET,37,429,.439,16.6,,.459,.204,.051,.112,.092,.541,,.467,.550,.400,.364,.444,.415,,.619,1.000,,.020,2,,.491,.500,,0,0,bullore01
69,Trey Burke,PG,23,UTA,64,1366,.413,16.2,,.596,.159,.117,.118,.202,.404,,.460,.525,.392,.480,.438,.344,,.144,.909,,.000,0,,.215,.345,,6,0,burketr01
70,Alec Burks,SG,24,UTA,31,797,.410,12.1,,.763,.278,.168,.132,.186,.237,,.412,.570,.321,.341,.306,.405,,.238,.625,,.024,8,,.354,.429,,2,0,burksal01
71,Caron Butler,SF,35,SAC,17,176,.424,18.8,,.695,.034,.051,.153,.458,.305,,.537,.500,.667,.667,.481,.167,,.636,1.000,,.000,0,,.278,.200,,1,0,butleca01
72,Jimmy Butler,SG,26,CHI,67,2474,.454,12.0,,.802,.313,.120,.131,.236,.198,,.489,.673,.363,.360,.385,.312,,.441,.719,,.071,69,,.176,.361,,6,1,butleji01
73,Rasual Butler,SF,36,SAS,46,432,.471,16.0,,.529,.183,.115,.106,.135,.471,,.618,.789,.250,.455,.786,.306,,.676,1.000,,.029,3,,.388,.316,,0,0,butlera01
74,Bruno Caboclo,SF,20,TOR,6,43,.083,18.9,,.417,.000,.167,.083,.167,.583,,.000,,.000,.000,.000,.143,,,1.000,,.000,0,,.714,.200,,0,0,cabocbr01
75,José Calderón,PG,34,NYK,72,2024,.459,18.4,,.554,.099,.029,.114,.312,.446,,.496,.644,.538,.404,.479,.414,,.304,.869,,.000,0,,.133,.481,,0,0,caldejo01
76,Kentavious Caldwell-Pope,SG,22,DET,76,2789,.420,14.8,,.616,.228,.116,.107,.166,.384,,.489,.639,.333,.476,.396,.309,,.481,.842,,.027,23,,.266,.378,,5,0,caldwke01
77,Isaiah Canaan,SG,24,PHI,77,1966,.360,19.0,,.328,.130,.096,.047,.057,.672,,.354,.489,.261,.294,.244,.363,,.417,.744,,.000,0,,.198,.406,,0,0,canaais01
78,Clint Capela,C,21,HOU,77,1471,.582,1.7,,.997,.786,.209,.000,.003,.003,,.583,.660,.301,,.000,.000,,.667,,,.277,98,,.000,,,1,0,capelca01
79,DeMarre Carroll,SF,29,TOR,26,786,.389,14.3,,.563,.219,.207,.063,.074,.437,,.388,.576,.286,.235,.250,.390,,.542,.957,,.019,5,,.220,.385,,0,0,carrode01
80,Vince Carter,SG,39,MEM,60,1005,.388,16.9,,.507,.207,.093,.073,.134,.493,,.425,.535,.313,.360,.370,.349,,.500,.864,,.052,16,,.172,.345,,4,2,cartevi01
81,Michael Carter-Williams,PG,24,MIL,54,1649,.452,8.6,,.901,.351,.270,.135,.144,.099,,.472,.569,.460,.347,.375,.273,,.360,.733,,.050,24,,.255,.357,,1,0,cartemi01
82,Omri Casspi,PF,27,SAC,69,1880,.481,13.0,,.559,.280,.256,.023,.003,.441,,.537,.661,.440,.214,.000,.409,,.663,.857,,.050,29,,.168,.435,,1,0,casspom01
83,Willie Cauley-Stein,C,22,SAC,66,1412,.563,3.7,,.994,.602,.271,.065,.056,.006,,.567,.667,.457,.364,.263,.000,,.759,,,.286,81,,1.000,.000,,0,0,caulewi01
84,Mario Chalmers,PG,29,TOT,61,1373,.410,12.3,,.664,.320,.203,.056,.086,.336,,.461,.528,.411,.360,.395,.309,,.213,.739,,.002,0,,.255,.263,,4,0,chalmma01
84,Mario Chalmers,PG,29,MIA,6,120,.313,13.3,,.656,.313,.188,.031,.125,.344,,.429,.500,.167,1.000,.500,.091,,.222,1.000,,.000,0,,.636,.143,,1,0,chalmma01
84,Mario Chalmers,PG,29,MEM,55,1253,.417,12.2,,.665,.320,.204,.058,.083,.335,,.464,.530,.429,.333,.382,.326,,.213,.733,,.002,0,,.225,.290,,3,0,chalmma01
85,Tyson Chandler,C,33,PHO,66,1618,.583,2.8,,.997,.768,.124,.038,.067,.003,,.585,.685,.333,.167,.143,.000,,.667,,,.373,103,,.000,,,1,0,chandty01
86,Rakeem Christmas,PF,24,IND,1,6,1.000,0.5,,1.000,1.000,.000,.000,.000,.000,,1.000,1.000,,,,,,1.000,,,.000,0,,,,,0,0,chrisra01
87,Ian Clark,SG,24,GSW,66,578,.441,14.5,,.584,.238,.139,.114,.094,.416,,.500,.625,.357,.391,.526,.357,,.492,.933,,.005,1,,.333,.321,,0,0,clarkia01
88,Coty Clarke,SF,23,BOS,3,6,.500,17.0,,.500,.000,.250,.000,.250,.500,,.000,,.000,,.000,1.000,,,1.000,,.000,0,,.500,1.000,,0,0,clarkco01
89,Jordan Clarkson,SG,23,LAL,79,2552,.433,12.6,,.709,.261,.195,.106,.149,.291,,.468,.540,.477,.379,.384,.347,,.305,.757,,.026,23,,.191,.295,,2,0,clarkjo01
90,Norris Cole,PG,27,NOP,45,1198,.405,14.1,,.789,.209,.124,.105,.351,.211,,.427,.495,.400,.431,.394,.324,,.258,.879,,.010,5,,.186,.474,,0,0,coleno01
91,Darren Collison,PG,28,SAC,74,2219,.486,13.3,,.720,.272,.133,.094,.222,.280,,.519,.645,.398,.493,.448,.401,,.345,.770,,.005,4,,.300,.462,,2,0,collida01
92,Nick Collison,PF,35,OKC,59,699,.459,5.0,,.982,.523,.294,.073,.092,.018,,.467,.509,.406,.500,.400,.000,,.660,,,.046,4,,.500,.000,,0,0,collini01
93,Mike Conley,PG,28,MEM,56,1761,.422,13.5,,.691,.261,.139,.115,.175,.309,,.449,.544,.402,.400,.377,.363,,.273,.782,,.001,1,,.177,.421,,2,0,conlemi01
94,Pat Connaughton,SG,23,POR,34,143,.265,14.2,,.571,.286,.122,.061,.102,.429,,.286,.429,.167,.000,.200,.238,,.500,.800,,.000,0,,.143,.000,,0,0,connapa01
95,Chris Copeland,PF,31,MIL,24,156,.333,19.2,,.294,.137,.078,.020,.059,.706,,.467,.714,.500,.000,.000,.278,,.571,1.000,,.000,0,,.222,.125,,0,0,copelch01
96,Bryce Cotton,PG,23,TOT,8,39,.400,15.5,,.700,.100,.200,.000,.400,.300,,.571,.000,.500,,.750,.000,,.250,,,.000,0,,.000,,,0,0,cottobr01
96,Bryce Cotton,PG,23,PHO,3,33,.250,15.3,,.625,.125,.250,.000,.250,.375,,.400,.000,.500,,.500,.000,,.500,,,.000,0,,.000,,,0,0,cottobr01
96,Bryce Cotton,PG,23,MEM,5,6,1.000,16.5,,1.000,.000,.000,.000,1.000,.000,,1.000,,,,1.000,,,.000,,,.000,0,,,,,0,0,cottobr01
97,DeMarcus Cousins,C,25,SAC,65,2246,.451,9.2,,.842,.360,.286,.035,.161,.158,,.473,.595,.412,.255,.358,.333,,.550,1.000,,.062,73,,.033,.286,,1,0,couside01
98,Robert Covington,SF,25,PHI,67,1903,.385,18.5,,.323,.190,.083,.027,.024,.677,,.452,.593,.237,.211,.353,.353,,.558,.947,,.015,9,,.137,.333,,3,1,covinro01
99,Allen Crabbe,SG,23,POR,81,2105,.459,17.2,,.580,.133,.069,.109,.270,.420,,.506,.711,.362,.514,.443,.393,,.769,.964,,.019,11,,.302,.430,,1,0,crabbal01
100,Jamal Crawford,SG,35,LAC,79,2126,.404,16.8,,.634,.099,.134,.160,.241,.366,,.440,.613,.468,.387,.389,.340,,.260,.735,,.001,1,,.230,.418,,6,0,crawfja01
101,Jae Crowder,SF,25,BOS,73,2308,.443,15.1,,.554,.274,.075,.064,.139,.446,,.529,.704,.246,.346,.416,.336,,.756,.943,,.023,19,,.226,.329,,1,0,crowdja01
102,Dante Cunningham,SF,28,NOP,80,1971,.451,14.5,,.578,.296,.083,.039,.163,.422,,.550,.705,.235,.500,.433,.316,,.855,1.000,,.066,24,,.615,.336,,2,0,cunnida01
103,Jared Cunningham,SG,24,TOT,44,410,.343,12.5,,.629,.362,.124,.029,.114,.371,,.364,.579,.000,.333,.083,.308,,.667,1.000,,.086,7,,.487,.421,,1,0,cunnija01
103,Jared Cunningham,SG,24,CLE,40,355,.352,11.9,,.648,.385,.110,.033,.121,.352,,.373,.571,.000,.333,.091,.313,,.682,1.000,,.099,7,,.500,.438,,0,0,cunnija01
103,Jared Cunningham,SG,24,MIL,4,55,.286,16.1,,.500,.214,.214,.000,.071,.500,,.286,.667,.000,,.000,.286,,.500,1.000,,.000,0,,.429,.333,,1,0,cunnija01
104,Seth Curry,PG,25,SAC,44,692,.455,17.7,,.504,.089,.147,.071,.196,.496,,.460,.700,.394,.563,.364,.450,,.423,.780,,.000,0,,.243,.556,,1,0,curryse01
105,Stephen Curry,PG,27,GSW,79,2700,.504,17.4,,.446,.225,.084,.048,.088,.554,,.566,.696,.422,.447,.443,.454,,.372,.547,,.004,7,,.129,.482,,11,2,curryst01
106,Troy Daniels,SG,24,CHO,43,476,.476,21.2,,.348,.037,.053,.064,.193,.652,,.462,.571,.400,.250,.528,.484,,.800,.949,,.000,0,,.254,.613,,0,0,danietr01
107,Anthony Davis,C,22,NOP,61,2164,.493,10.3,,.905,.299,.195,.165,.246,.095,,.511,.697,.396,.420,.434,.324,,.728,.943,,.146,147,,.213,.261,,2,0,davisan02
108,Ed Davis,PF,26,POR,81,1684,.611,2.0,,1.000,.748,.240,.012,.000,.000,,.611,.659,.469,.500,,,,.583,,,.131,40,,,,,0,0,davised01
109,Branden Dawson,PF,22,LAC,6,29,.400,2.8,,1.000,.600,.400,.000,.000,.000,,.400,.333,.500,,,,,.500,,,.000,0,,,,,0,0,dawsobr01
110,Dewayne Dedmon,C,26,ORL,58,705,.559,4.3,,1.000,.599,.232,.090,.079,.000,,.559,.651,.415,.500,.357,,,.778,,,.249,38,,,,,0,0,dedmode01
111,Bryce Dejean-Jones,SG,23,NOP,14,279,.406,15.3,,.536,.319,.014,.058,.145,.464,,.432,.455,.000,.250,.500,.375,,.375,.833,,.101,4,,.188,.333,,0,0,dejeabr01
112,Sam Dekker,PF,21,HOU,3,6,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,0,dekkesa01
113,Matthew Dellavedova,PG,25,CLE,76,1867,.405,15.9,,.532,.092,.241,.135,.065,.468,,.401,.489,.398,.304,.485,.410,,.321,.806,,.000,0,,.172,.488,,0,0,dellama01
114,Luol Deng,PF,30,MIA,74,2394,.455,13.0,,.656,.305,.136,.059,.160,.344,,.513,.670,.446,.205,.378,.344,,.622,1.000,,.035,26,,.539,.362,,1,0,denglu01
115,DeMar DeRozan,SG,26,TOR,78,2804,.446,11.2,,.899,.226,.213,.214,.247,.101,,.458,.630,.433,.415,.359,.338,,.252,.830,,.029,36,,.424,.441,,3,0,derozde01
116,Boris Diaw,PF,33,SAS,76,1386,.527,8.7,,.820,.394,.277,.073,.076,.180,,.564,.662,.547,.250,.414,.362,,.480,.960,,.000,0,,.072,.200,,1,0,diawbo01
117,Gorgui Dieng,C,26,MIN,82,2220,.532,8.2,,.965,.387,.197,.157,.223,.035,,.540,.710,.395,.462,.434,.300,,.712,1.000,,.131,69,,.650,.385,,0,0,dienggo01
118,Spencer Dinwiddie,PG,22,DET,12,159,.352,9.9,,.815,.333,.185,.148,.130,.185,,.409,.611,.100,.375,.429,.100,,.111,.000,,.019,1,,.000,,,0,0,dinwisp01
119,Toney Douglas,PG,29,NOP,61,1262,.411,16.1,,.544,.200,.101,.106,.139,.456,,.421,.584,.333,.234,.403,.399,,.402,.679,,.000,0,,.187,.526,,1,0,douglto01
120,Goran Dragić,PG,29,MIA,72,2363,.477,11.3,,.766,.328,.142,.169,.127,.234,,.527,.666,.387,.426,.459,.312,,.252,.750,,.001,1,,.244,.260,,0,0,dragigo01
121,Andre Drummond,C,22,DET,81,2666,.521,3.1,,.994,.592,.358,.042,.004,.006,,.522,.612,.409,.227,.250,.333,,.533,.000,,.125,115,,.000,,,4,1,drumman01
122,Jared Dudley,PF,30,WAS,81,2098,.478,18.7,,.511,.127,.027,.057,.298,.489,,.534,.758,.385,.464,.469,.420,,.872,1.000,,.000,0,,.244,.483,,0,0,dudleja01
123,Duje Dukan,SF,24,SAC,1,24,.200,20.4,,.500,.000,.100,.000,.400,.500,,.000,,.000,,.000,.400,,,1.000,,.000,0,,.400,.000,,0,0,dukandu01
124,Tim Duncan*,C,39,SAS,61,1536,.488,7.2,,.995,.324,.406,.088,.179,.005,,.490,.671,.458,.385,.278,.000,,.684,,,.011,4,,.000,,,1,0,duncati01
125,Mike Dunleavy,SF,35,CHI,31,703,.410,15.8,,.473,.277,.053,.048,.096,.527,,.427,.596,.100,.111,.278,.394,,.763,1.000,,.005,1,,.222,.409,,0,0,dunlemi02
