,,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,% of FG Ast'd,% of FG Ast'd,,Dunks,Dunks,,Corner 3s,Corner 3s,,Heaves,Heaves,-additional
16,Deni Avdija,SF,22,WAS,76,2020,.437,13.3,,.599,.278,.263,.038,.021,.401,,.530,.714,.395,.227,.333,.297,,.538,.942,,.057,29,,.241,.339,,1,0,avdijde01
17,Deandre Ayton,C,24,PHO,67,2035,.589,7.7,,.973,.313,.352,.223,.085,.027,,.597,.806,.532,.455,.467,.292,,.792,.857,,.131,110,,.000,,,0,0,aytonde01
18,Udoka Azubuike,C,23,UTA,36,359,.819,2.7,,1.000,.625,.375,.000,.000,.000,,.819,.956,.593,,,,,.864,,,.625,42,,,,,0,0,azubuud01
19,Marvin Bagley III,C,23,DET,42,990,.529,8.8,,.827,.296,.366,.110,.029,.173,,.579,.779,.479,.452,.364,.288,,.612,.947,,.071,27,,.288,.316,,1,0,baglema01
20,Patrick Baldwin Jr.,SF,20,GSW,31,226,.394,21.4,,.229,.073,.083,.055,.018,.771,,.440,.875,.333,.000,.500,.381,,.818,1.000,,.037,3,,.214,.278,,0,0,baldwpa01
21,LaMelo Ball,PG,21,CHO,36,1268,.411,17.7,,.469,.169,.162,.085,.053,.531,,.450,.598,.316,.443,.395,.376,,.250,.653,,.004,3,,.136,.385,,2,0,ballla01
22,Mo Bamba,C,24,TOT,49,769,.485,15.1,,.485,.320,.104,.033,.029,.515,,.590,.740,.240,.500,.286,.387,,.754,1.000,,.178,36,,.113,.357,,0,0,bambamo01
22,Mo Bamba,C,24,ORL,40,681,.495,14.9,,.495,.322,.103,.037,.033,.505,,.594,.739,.273,.500,.286,.398,,.762,1.000,,.187,33,,.120,.385,,0,0,bambamo01
22,Mo Bamba,C,24,LAL,9,88,.407,16.1,,.407,.296,.111,.000,.000,.593,,.545,.750,.000,,,.313,,.667,1.000,,.111,3,,.063,.000,,0,0,bambamo01
23,Paolo Banchero,PF,20,ORL,72,2430,.427,12.4,,.746,.242,.253,.124,.127,.254,,.471,.658,.380,.410,.352,.298,,.404,.706,,.054,52,,.123,.343,,1,0,banchpa01
24,Desmond Bane,SG,24,MEM,58,1841,.479,14.8,,.567,.229,.210,.071,.056,.433,,.534,.642,.447,.478,.491,.408,,.521,.729,,.007,6,,.150,.508,,2,0,banede01
25,Dalano Banton,PG,23,TOR,31,279,.423,14.3,,.608,.277,.177,.077,.077,.392,,.506,.806,.348,.200,.100,.294,,.575,.867,,.062,8,,.235,.250,,1,0,bantoda01
26,Dominick Barlow,PF,19,SAS,28,408,.535,5.5,,.953,.523,.256,.140,.035,.047,,.561,.711,.409,.250,.667,.000,,.739,,,.151,12,,.750,.000,,0,0,barlodo01
27,Harrison Barnes,PF,30,SAC,82,2662,.473,13.6,,.554,.255,.230,.053,.008,.446,,.553,.713,.407,.429,.333,.374,,.570,.924,,.062,46,,.365,.395,,2,0,barneha02
28,Scottie Barnes,SF,21,TOR,77,2678,.456,10.7,,.780,.275,.317,.096,.082,.220,,.505,.685,.450,.296,.361,.281,,.485,.841,,.086,82,,.339,.316,,4,0,barnesc01
29,RJ Barrett,SG,22,NYK,73,2475,.434,11.5,,.668,.299,.287,.060,.023,.332,,.495,.642,.401,.300,.259,.310,,.424,.926,,.029,29,,.290,.319,,0,0,barrerj01
30,Will Barton,SG,32,TOT,56,993,.379,17.6,,.505,.118,.192,.093,.096,.495,,.391,.581,.300,.324,.400,.367,,.444,.727,,.022,7,,.183,.515,,2,0,bartowi01
30,Will Barton,SG,32,WAS,40,782,.386,17.7,,.516,.116,.211,.091,.098,.484,,.395,.576,.300,.308,.464,.377,,.379,.750,,.025,6,,.181,.480,,1,0,bartowi01
30,Will Barton,SG,32,TOR,16,211,.354,17.0,,.468,.127,.127,.101,.089,.532,,.378,.600,.300,.375,.143,.333,,.714,.643,,.013,1,,.190,.625,,1,0,bartowi01
31,Charles Bassey,C,22,SAS,35,508,.644,5.3,,.941,.548,.267,.096,.030,.059,,.661,.757,.556,.462,.500,.375,,.643,.667,,.178,22,,.250,.000,,0,0,bassech01
32,Keita Bates-Diop,PF,27,SAS,67,1452,.508,10.4,,.695,.340,.303,.047,.004,.305,,.557,.696,.440,.364,.000,.394,,.650,.982,,.039,15,,.430,.377,,0,0,bateske01
33,Nicolas Batum,PF,34,LAC,78,1709,.420,21.6,,.168,.094,.039,.016,.018,.832,,.563,.694,.533,.333,.143,.391,,.611,.992,,.024,8,,.391,.435,,1,0,batumni01
34,Darius Bazley,C,22,TOT,43,616,.454,9.9,,.710,.448,.175,.071,.016,.290,,.485,.598,.281,.385,.000,.377,,.794,.950,,.186,30,,.358,.474,,0,0,bazleda01
34,Darius Bazley,C,22,OKC,36,555,.449,9.8,,.715,.468,.158,.070,.019,.285,,.469,.554,.280,.455,.000,.400,,.792,.944,,.171,23,,.378,.471,,0,0,bazleda01
34,Darius Bazley,C,22,PHO,7,61,.480,10.7,,.680,.320,.280,.080,.000,.320,,.588,1.000,.286,.000,,.250,,.800,1.000,,.280,7,,.250,.500,,0,0,bazleda01
35,Bradley Beal,SG,29,WAS,50,1673,.506,12.9,,.751,.197,.256,.164,.133,.249,,.552,.786,.462,.472,.479,.365,,.401,.713,,.016,14,,.201,.364,,0,0,bealbr01
36,Malik Beasley,SG,26,TOT,81,2093,.395,21.0,,.298,.036,.131,.073,.058,.702,,.484,.706,.528,.353,.407,.357,,.511,.855,,.006,4,,.167,.373,,3,0,beaslma01
36,Malik Beasley,SG,26,UTA,55,1472,.396,21.1,,.296,.028,.135,.070,.063,.704,,.485,.632,.511,.404,.452,.359,,.500,.817,,.006,2,,.185,.356,,3,0,beaslma01
36,Malik Beasley,SG,26,LAL,26,621,.392,20.7,,.302,.056,.123,.078,.045,.698,,.481,.800,.576,.238,.250,.353,,.538,.955,,.007,2,,.123,.435,,0,0,beaslma01
37,MarJon Beauchamp,SF,22,MIL,52,701,.395,17.5,,.416,.210,.095,.041,.070,.584,,.485,.667,.261,.500,.235,.331,,.551,.872,,.058,13,,.387,.345,,1,0,beaucma01
38,Dāvis Bertāns,PF,30,DAL,45,492,.431,23.4,,.119,.081,.025,.006,.006,.881,,.737,.769,.500,1.000,1.000,.390,,.929,.982,,.031,4,,.220,.452,,1,0,bertada01
39,Patrick Beverley,SG-PG,34,TOT,67,1816,.400,18.7,,.336,.122,.181,.022,.011,.664,,.529,.636,.446,.500,.750,.335,,.359,.875,,.003,1,,.335,.350,,2,0,beverpa01
39,Patrick Beverley,SG,34,LAL,45,1211,.402,18.6,,.344,.104,.199,.029,.012,.656,,.506,.640,.438,.429,.667,.348,,.357,.855,,.004,1,,.323,.412,,0,0,beverpa01
39,Patrick Beverley,PG,34,CHI,22,605,.395,18.9,,.319,.160,.143,.008,.008,.681,,.579,.632,.471,1.000,1.000,.309,,.364,.920,,.000,0,,.358,.241,,2,0,beverpa01
40,Saddiq Bey,SF,23,TOT,77,2129,.422,15.6,,.500,.218,.177,.050,.049,.500,,.483,.643,.399,.286,.268,.361,,.381,.894,,.036,30,,.347,.407,,6,0,beysa01
40,Saddiq Bey,SF,23,DET,52,1500,.404,15.9,,.517,.203,.201,.061,.051,.483,,.460,.626,.402,.243,.290,.345,,.333,.921,,.026,16,,.290,.424,,5,0,beysa01
40,Saddiq Bey,SF,23,ATL,25,629,.470,14.8,,.457,.257,.113,.022,.043,.543,,.552,.678,.385,.600,.200,.400,,.500,.840,,.061,14,,.480,.383,,1,0,beysa01
41,Khem Birch,C,30,TOR,20,162,.594,6.5,,.938,.375,.469,.063,.031,.063,,.600,.833,.467,.500,.000,.500,,.944,1.000,,.250,8,,1.000,.500,,0,0,birchkh01
42,Goga Bitadze,C,23,TOT,38,457,.552,7.8,,.792,.496,.272,.016,.008,.208,,.636,.758,.471,.000,.000,.231,,.635,.833,,.152,18,,.038,.000,,0,0,bitadgo01
42,Goga Bitadze,C,23,IND,21,202,.519,9.5,,.731,.500,.173,.038,.019,.269,,.605,.731,.444,.000,.000,.286,,.739,1.000,,.135,6,,.000,,,0,0,bitadgo01
42,Goga Bitadze,C,23,ORL,17,255,.575,6.6,,.836,.493,.342,.000,.000,.164,,.656,.778,.480,,,.167,,.575,.500,,.164,12,,.083,.000,,0,0,bitadgo01
43,Bismack Biyombo,C,30,PHO,61,874,.578,4.4,,1.000,.417,.490,.092,.000,.000,,.578,.814,.406,.421,,,,.824,,,.214,42,,,,,0,0,biyombi01
44,Buddy Boeheim,SF,23,DET,10,90,.185,24.0,,.074,.000,.037,.037,.000,.926,,.500,,1.000,.000,,.160,,.000,1.000,,.000,0,,.440,.273,,0,0,boehebu01
45,Bogdan Bogdanović,SG,30,ATL,54,1508,.447,18.8,,.411,.087,.098,.131,.090,.589,,.506,.642,.567,.475,.345,.406,,.449,.801,,.003,2,,.206,.392,,0,0,bogdabo01
46,Bojan Bogdanović,PF,33,DET,59,1893,.488,15.2,,.600,.144,.214,.169,.073,.400,,.539,.685,.487,.537,.406,.411,,.537,.828,,.012,10,,.297,.419,,0,0,bogdabo02
47,Bol Bol,PF,23,ORL,70,1505,.546,10.7,,.764,.324,.264,.107,.069,.236,,.633,.871,.492,.471,.303,.265,,.537,.767,,.157,73,,.239,.185,,0,0,bolbo01
48,Leandro Bolmaro,SF,22,UTA,14,68,.150,11.0,,.800,.250,.350,.100,.100,.200,,.188,.200,.143,.500,.000,.000,,.000,,,.000,0,,.000,,,0,0,bolmale01
49,Devin Booker,SG,26,PHO,53,1835,.494,14.5,,.704,.156,.202,.204,.142,.296,,.554,.717,.491,.555,.464,.351,,.387,.685,,.020,20,,.149,.362,,0,0,bookede01
50,Brandon Boston Jr.,SF,21,LAC,22,248,.418,12.6,,.762,.238,.213,.164,.148,.238,,.419,.724,.154,.400,.333,.414,,.538,.583,,.090,9,,.172,.200,,0,0,bostobr01
51,Chris Boucher,PF,30,TOR,76,1523,.493,11.1,,.643,.412,.164,.036,.023,.357,,.585,.651,.460,.421,.583,.328,,.568,.984,,.146,67,,.487,.359,,3,0,bouchch01
52,James Bouknight,SG,22,CHO,34,515,.358,17.9,,.435,.166,.140,.083,.047,.565,,.429,.594,.259,.313,.556,.303,,.500,.697,,.016,2,,.156,.353,,1,0,bouknja01
53,Jamaree Bouyea,PG,23,TOT,5,71,.429,14.6,,.571,.143,.357,.000,.071,.429,,.500,1.000,.400,,.000,.333,,.500,.500,,.000,0,,.000,,,0,0,bouyeja01
53,Jamaree Bouyea,PG,23,MIA,4,65,.462,13.6,,.615,.154,.385,.000,.077,.385,,.500,1.000,.400,,.000,.400,,.500,.500,,.000,0,,.000,,,0,0,bouyeja01
53,Jamaree Bouyea,PG,23,WAS,1,6,.000,28.1,,.000,.000,.000,.000,.000,1.000,,,,,,,.000,,,,,.000,0,,.000,,,0,0,bouyeja01
54,Tony Bradley,C,25,CHI,12,33,.500,12.8,,.583,.333,.083,.167,.000,.417,,.429,.750,.000,.000,,.600,,.667,1.000,,.083,1,,.800,.500,,0,0,bradlto01
55,Malaki Branham,SG,19,SAS,66,1550,.440,15.5,,.583,.149,.203,.146,.085,.417,,.539,.637,.524,.517,.442,.302,,.495,.922,,.020,9,,.208,.358,,0,0,branhma01
56,Jarrell Brantley,PF,26,UTA,4,39,.571,18.0,,.357,.071,.286,.000,.000,.643,,.800,1.000,.750,,,.444,,.250,1.000,,.000,0,,.333,.333,,0,0,brantja01
57,Christian Braun,SG,21,DEN,76,1181,.495,11.4,,.668,.360,.239,.028,.042,.332,,.565,.721,.420,.375,.167,.354,,.670,.941,,.114,30,,.417,.400,,0,0,braunch01
58,Mikal Bridges,SF-SG,26,TOT,83,2963,.468,14.5,,.651,.170,.176,.227,.078,.349,,.514,.693,.466,.469,.364,.382,,.538,.923,,.028,31,,.434,.448,,2,0,bridgmi01
58,Mikal Bridges,SF,26,PHO,56,2040,.463,14.1,,.658,.185,.177,.224,.073,.342,,.503,.709,.422,.468,.286,.387,,.605,.980,,.035,24,,.460,.475,,1,0,bridgmi01
58,Mikal Bridges,SG,26,BRK,27,923,.475,15.1,,.640,.147,.175,.233,.085,.360,,.531,.662,.534,.470,.465,.376,,.439,.838,,.016,7,,.398,.403,,1,0,bridgmi01
59,Oshae Brissett,PF,24,IND,65,1083,.386,13.9,,.514,.326,.147,.016,.019,.486,,.457,.558,.277,.400,.000,.310,,.707,.938,,.050,14,,.258,.225,,0,0,brissos01
60,Malcolm Brogdon,PG,30,BOS,67,1744,.484,14.4,,.594,.187,.239,.082,.075,.406,,.510,.613,.434,.483,.509,.444,,.342,.636,,.007,5,,.155,.435,,0,0,brogdma01
61,Dillon Brooks,SF,27,MEM,73,2214,.396,15.8,,.557,.157,.190,.138,.072,.443,,.451,.635,.362,.453,.282,.326,,.438,.797,,.012,12,,.164,.361,,2,0,brookdi01
62,Bruce Brown,SF,26,DEN,80,2280,.483,12.0,,.657,.262,.266,.086,.032,.343,,.548,.809,.391,.391,.250,.358,,.551,.923,,.076,50,,.382,.392,,1,0,brownbr01
63,Greg Brown III,PF,21,POR,16,93,.393,9.1,,.750,.536,.143,.000,.071,.250,,.476,.667,.000,,.000,.143,,.900,1.000,,.250,6,,.429,.333,,0,0,browngr01
64,Jaylen Brown,SF,26,BOS,67,2405,.491,13.6,,.648,.237,.203,.101,.093,.352,,.576,.741,.477,.543,.406,.335,,.467,.687,,.052,63,,.125,.279,,1,0,brownja02
65,Kendall Brown,SG,19,IND,6,40,.571,7.1,,.857,.429,.286,.143,.000,.143,,.667,1.000,.000,1.000,,.000,,.250,,,.286,2,,1.000,.000,,0,0,brownke03
66,Moses Brown,C,23,TOT,36,294,.635,2.1,,1.000,.729,.260,.010,.000,.000,,.635,.700,.480,.000,,,,.607,,,.469,37,,,,,0,0,brownmo01
66,Moses Brown,C,23,LAC,34,288,.635,2.1,,1.000,.729,.260,.010,.000,.000,,.635,.700,.480,.000,,,,.607,,,.469,37,,,,,0,0,brownmo01
66,Moses Brown,C,23,BRK,2,6,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,0,brownmo01
67,Sterling Brown,SF,27,LAL,4,24,.000,13.2,,.500,.500,.000,.000,.000,.500,,.000,.000,,,,.000,,,,,.000,0,,.500,.000,,0,0,brownst02
68,Troy Brown Jr.,SF,23,LAL,76,1860,.430,17.5,,.396,.166,.148,.032,.049,.604,,.505,.688,.377,.400,.348,.381,,.667,.953,,.030,10,,.395,.405,,0,0,browntr01
69,Jalen Brunson,PG,26,NYK,68,2379,.491,12.9,,.731,.149,.331,.172,.079,.269,,.519,.612,.504,.471,.511,.416,,.166,.575,,.002,2,,.205,.424,,0,0,brunsja01
70,Thomas Bryant,C,25,TOT,59,1081,.623,8.4,,.840,.412,.257,.100,.062,.160,,.658,.803,.537,.486,.478,.441,,.775,.962,,.244,81,,.220,.462,,1,0,bryanth01
70,Thomas Bryant,C,25,LAL,41,876,.654,8.3,,.834,.432,.256,.093,.053,.166,,.697,.823,.558,.643,.438,.440,,.777,.955,,.252,70,,.260,.462,,1,0,bryanth01
70,Thomas Bryant,C,25,DEN,18,205,.485,8.8,,.868,.324,.265,.132,.103,.132,,.492,.682,.444,.000,.571,.444,,.759,1.000,,.206,11,,.000,,,0,0,bryanth01
71,Reggie Bullock,SF,31,DAL,78,2364,.409,21.7,,.155,.077,.040,.019,.019,.845,,.562,.750,.421,.444,.222,.380,,.854,.980,,.002,1,,.491,.451,,0,0,bullore01
72,Alec Burks,SG,31,DET,51,1122,.436,17.7,,.479,.087,.144,.122,.120,.521,,.459,.650,.409,.464,.400,.414,,.307,.657,,.002,1,,.213,.490,,0,0,burksal01
73,Deonte Burton,PF,29,SAC,2,6,.000,13.8,,.500,.000,.500,.000,.000,.500,,.000,,.000,,,.000,,,,,.000,0,,1.000,.000,,0,0,burtode02
74,Jared Butler,PG,22,OKC,6,77,.469,14.5,,.563,.188,.344,.031,.000,.438,,.444,.333,.545,.000,,.500,,.375,.857,,.000,0,,.071,.000,,0,0,butleja02
75,Jimmy Butler,PF,33,MIA,64,2138,.539,8.3,,.884,.314,.341,.158,.055,.116,,.564,.703,.492,.500,.408,.350,,.377,.694,,.068,54,,.534,.345,,1,0,butleji01
76,John Butler,C,20,POR,19,221,.321,19.0,,.340,.151,.094,.057,.038,.660,,.500,.625,.600,.000,.500,.229,,.889,1.000,,.038,2,,.143,.200,,0,0,butlejo01
77,Jamal Cain,PF,23,MIA,18,240,.561,10.5,,.697,.394,.258,.045,.000,.303,,.652,.731,.588,.333,,.350,,.533,1.000,,.045,3,,.550,.273,,1,0,cainja01
78,Kentavious Caldwell-Pope,SG,29,DEN,76,2381,.462,17.3,,.495,.136,.114,.081,.155,.505,,.502,.686,.403,.431,.449,.423,,.828,.926,,.024,12,,.411,.405,,1,0,caldwke01
79,Facundo Campazzo,PG,31,DAL,8,52,.231,22.0,,.154,.077,.077,.000,.000,.846,,.000,.000,.000,,,.273,,,.667,,.000,0,,.091,1.000,,0,0,campafa01
80,Vlatko Čančar,PF,25,DEN,60,889,.476,15.3,,.493,.233,.220,.035,.004,.507,,.580,.717,.480,.250,1.000,.374,,.662,.977,,.026,4,,.330,.421,,4,1,cancavl01
81,Clint Capela,C,28,ATL,65,1730,.653,2.1,,.998,.761,.218,.004,.004,.002,,.654,.725,.402,.000,.500,.000,,.717,,,.287,144,,.000,,,1,0,capelca01
82,Vernon Carey Jr.,C,21,WAS,11,28,.250,7.7,,1.000,.375,.250,.125,.250,.000,,.250,.667,.000,.000,.000,,,.500,,,.125,1,,,,,0,0,careyve01
83,Jevon Carter,PG,27,MIL,81,1810,.423,19.9,,.404,.092,.067,.090,.154,.596,,.425,.538,.237,.431,.437,.421,,.340,.789,,.004,1,,.231,.436,,0,0,carteje01
84,Wendell Carter Jr.,C,23,ORL,57,1690,.525,13.3,,.633,.282,.179,.101,.070,.367,,.624,.850,.473,.452,.349,.356,,.649,.988,,.145,84,,.218,.449,,0,0,cartewe01
85,Michael Carter-Williams,PG,31,ORL,4,44,.429,10.4,,.786,.143,.500,.143,.000,.214,,.455,1.000,.429,.000,,.333,,.000,1.000,,.000,0,,.333,.000,,0,0,cartemi01
86,Alex Caruso,PG,28,CHI,67,1575,.455,15.0,,.472,.290,.112,.052,.017,.528,,.556,.699,.281,.400,.400,.364,,.533,.945,,.028,6,,.490,.405,,0,0,carusal01
87,Julian Champagnie,SF,21,TOT,17,320,.454,17.9,,.369,.169,.123,.031,.046,.631,,.542,.636,.438,.500,.500,.402,,.846,1.000,,.031,3,,.256,.429,,0,0,champju02
87,Julian Champagnie,SF,21,PHI,2,7,.000,20.3,,.500,.000,.000,.000,.500,.500,,.000,,,,.000,.000,,,,,.000,0,,1.000,.000,,0,0,champju02
87,Julian Champagnie,SF,21,SAS,15,313,.461,17.9,,.367,.172,.125,.031,.039,.633,,.553,.636,.438,.500,.600,.407,,.846,1.000,,.031,3,,.247,.450,,0,0,champju02
88,Justin Champagnie,SF,21,TOT,5,34,.333,11.2,,.667,.133,.533,.000,.000,.333,,.400,.500,.375,,,.200,,.500,1.000,,.000,0,,.400,.000,,0,0,champju01
88,Justin Champagnie,SF,21,TOR,3,11,1.000,3.7,,1.000,.333,.667,.000,.000,.000,,1.000,1.000,1.000,,,,,.667,,,.000,0,,,,,0,0,champju01
88,Justin Champagnie,SF,21,BOS,2,23,.167,13.1,,.583,.083,.500,.000,.000,.417,,.143,.000,.167,,,.200,,.000,1.000,,.000,0,,.400,.000,,0,0,champju01
89,Kennedy Chandler,PG,20,MEM,36,281,.422,8.7,,.819,.361,.361,.072,.024,.181,,.485,.633,.367,.333,.500,.133,,.424,1.000,,.048,2,,.133,.000,,0,0,chandke01
90,Max Christie,SG,19,LAL,41,512,.415,18.0,,.415,.113,.132,.085,.085,.585,,.409,.417,.429,.333,.444,.419,,.556,.962,,.038,3,,.435,.370,,0,0,chrisma02
91,Josh Christopher,SG,21,HOU,64,786,.465,11.9,,.729,.222,.289,.188,.030,.271,,.550,.685,.537,.452,.300,.236,,.348,.762,,.082,24,,.191,.235,,0,0,chrisjo01
92,Brandon Clarke,PF,26,MEM,56,1090,.656,5.1,,.983,.496,.318,.146,.023,.017,,.665,.792,.568,.451,.625,.167,,.768,1.000,,.158,52,,1.000,.167,,0,0,clarkbr01
93,Jordan Clarkson,SG,30,UTA,61,1988,.444,15.7,,.555,.109,.301,.130,.016,.445,,.530,.688,.510,.470,.313,.338,,.215,.748,,.016,12,,.120,.400,,3,0,clarkjo01
94,Nic Claxton,C,23,BRK,76,2271,.705,2.7,,.997,.671,.303,.022,.000,.003,,.708,.805,.511,.462,,.000,,.763,,,.346,191,,1.000,.000,,0,0,claxtni01
95,Amir Coffey,SF,25,LAC,50,625,.386,12.1,,.724,.172,.366,.124,.062,.276,,.429,.600,.377,.389,.333,.275,,.600,1.000,,.041,5,,.450,.222,,1,0,coffeam01
96,John Collins,PF,25,ATL,71,2130,.508,12.0,,.661,.290,.207,.109,.045,.339,,.619,.795,.459,.481,.500,.292,,.775,.943,,.113,73,,.400,.302,,0,0,collijo01
97,Zach Collins,C,25,SAS,63,1441,.518,11.1,,.732,.301,.297,.082,.051,.268,,.571,.679,.540,.378,.429,.374,,.581,1.000,,.044,21,,.061,.222,,1,0,colliza01
98,Chance Comanche,C,26,POR,1,21,.600,12.7,,1.000,.400,.000,.000,.600,.000,,.600,.500,,,.667,,,.667,,,.400,1,,,,,0,0,comanch01
99,Mike Conley,PG,35,TOT,67,2029,.428,18.3,,.425,.084,.202,.108,.031,.575,,.486,.608,.431,.500,.474,.385,,.381,.696,,.000,0,,.157,.545,,2,0,conlemi01
99,Mike Conley,PG,35,UTA,43,1276,.408,18.3,,.432,.085,.213,.099,.035,.568,,.469,.531,.475,.459,.308,.362,,.368,.636,,.000,0,,.136,.586,,2,0,conlemi01
99,Mike Conley,PG,35,MIN,24,753,.460,18.3,,.413,.081,.183,.123,.026,.587,,.515,.737,.349,.552,.833,.420,,.400,.776,,.000,0,,.188,.500,,0,0,conlemi01
100,Pat Connaughton,SF,30,MIL,61,1443,.392,20.3,,.235,.152,.071,.005,.007,.765,,.566,.672,.333,.500,.667,.339,,.750,.982,,.019,8,,.339,.358,,0,0,connapa01
101,Xavier Cooks,PF,27,WAS,10,126,.607,6.0,,.964,.393,.536,.036,.000,.036,,.630,.727,.533,1.000,,.000,,.647,,,.107,3,,.000,,,1,0,cooksxa01
102,Robert Covington,PF,32,LAC,48,779,.445,16.8,,.406,.205,.157,.031,.013,.594,,.516,.702,.361,.143,.333,.397,,.750,.981,,.035,7,,.147,.450,,0,0,covinro01
103,Torrey Craig,PF,32,PHO,79,1948,.456,15.0,,.494,.266,.138,.062,.028,.506,,.518,.699,.319,.258,.357,.395,,.570,.990,,.044,17,,.474,.450,,1,0,craigto01
104,Jae Crowder,PF,32,MIL,18,340,.479,18.8,,.415,.074,.160,.128,.053,.585,,.538,.857,.600,.333,.400,.436,,.714,1.000,,.011,1,,.273,.467,,0,0,crowdja01
105,Jarrett Culver,SF,23,ATL,10,137,.395,11.3,,.721,.395,.140,.047,.140,.279,,.516,.647,.333,.500,.333,.083,,.375,1.000,,.047,2,,.250,.333,,0,0,culveja01
