,,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,% of FG Ast'd,% of FG Ast'd,,Dunks,Dunks,,Corner 3s,Corner 3s,,Heaves,Heaves,-additional
46,Chauncey Billups,PG,34,DEN,51,1646,.438,18.0,,.556,.140,.076,.080,.259,.444,,.436,.600,.415,.419,.360,.441,,.269,.543,,.000,0,,.122,.345,,1,0,billuch01
46,Chauncey Billups,PG,34,NYK,21,664,.403,17.8,,.516,.174,.062,.109,.171,.484,,.474,.533,.500,.500,.386,.328,,.095,.415,,.000,0,,.120,.333,,0,0,billuch01
47,DeJuan Blair,PF,21,SAS,81,1734,.501,4.4,,.997,.563,.326,.091,.017,.003,,.503,.622,.374,.264,.300,.000,,.692,,,.055,26,,.000,,,0,0,blairde01
48,Steve Blake,PG,30,LAL,79,1581,.359,21.9,,.369,.039,.078,.056,.196,.631,,.327,.583,.125,.353,.350,.378,,.595,.932,,.000,0,,.394,.461,,8,0,blakest01
49,Andray Blatche,PF,24,WAS,64,2172,.445,8.9,,.981,.354,.228,.170,.229,.019,,.449,.673,.280,.356,.342,.222,,.555,1.000,,.041,37,,.222,.000,,0,0,blatcan01
50,Eric Bledsoe,PG,21,LAC,81,1841,.424,11.9,,.761,.337,.198,.058,.169,.239,,.470,.610,.333,.393,.378,.276,,.253,.875,,.033,12,,.328,.237,,3,0,bledser01
51,Keith Bogans,SG,30,CHI,82,1461,.404,20.7,,.228,.114,.039,.007,.068,.772,,.486,.686,.333,.000,.286,.380,,.794,.989,,.000,0,,.506,.358,,0,0,boganke01
52,Andrew Bogut,C,26,MIL,65,2297,.495,4.8,,.995,.411,.512,.063,.008,.005,,.497,.656,.403,.298,.000,.000,,.482,,,.089,63,,.000,,,1,0,bogutan01
53,Matt Bonner,PF,30,SAS,66,1432,.464,19.3,,.380,.084,.116,.070,.111,.620,,.475,.710,.279,.462,.512,.457,,.582,1.000,,.008,3,,.243,.375,,0,0,bonnema01
54,Trevor Booker,PF,23,WAS,65,1063,.549,5.3,,.996,.569,.249,.055,.123,.004,,.552,.708,.476,.143,.161,.000,,.583,,,.206,46,,1.000,.000,,0,0,booketr01
55,Carlos Boozer,C,29,CHI,59,1882,.510,7.4,,1.000,.383,.269,.206,.142,.000,,.510,.673,.405,.448,.358,,,.647,,,.045,32,,,,,0,0,boozeca01
56,Chris Bosh*,PF,26,MIA,77,2795,.496,11.4,,.976,.225,.213,.189,.348,.024,,.502,.706,.431,.425,.457,.240,,.600,.833,,.054,51,,.120,.000,,0,0,boshch01
57,Earl Boykins,PG,34,MIL,57,862,.443,14.8,,.798,.108,.168,.259,.264,.202,,.459,.474,.492,.484,.409,.380,,.178,.852,,.000,0,,.183,.385,,1,0,boykiea01
58,Craig Brackins,PF,23,PHI,3,33,.250,15.9,,.688,.125,.250,.000,.313,.313,,.364,.500,.000,,.600,.000,,.750,,,.000,0,,.200,.000,,0,0,brackcr01
59,Avery Bradley,PG,20,BOS,31,162,.343,13.1,,.925,.313,.060,.075,.478,.075,,.371,.667,.250,.200,.219,.000,,.391,,,.060,4,,.200,.000,,0,0,bradlav01
60,Elton Brand,PF,31,PHI,81,2809,.512,9.7,,.999,.198,.269,.409,.123,.001,,.512,.660,.447,.509,.430,.000,,.663,,,.040,37,,.000,,,0,0,brandel01
61,Corey Brewer,SF-SG,24,TOT,69,1510,.395,12.5,,.770,.311,.182,.080,.197,.230,,.434,.599,.326,.333,.313,.268,,.632,1.000,,.076,30,,.375,.381,,8,0,breweco01
61,Corey Brewer,SF,24,MIN,56,1362,.384,12.7,,.773,.288,.201,.087,.197,.227,,.420,.611,.318,.342,.279,.263,,.634,1.000,,.069,25,,.364,.389,,7,0,breweco01
61,Corey Brewer,SG,24,DAL,13,148,.490,11.2,,.745,.510,.020,.020,.196,.255,,.553,.538,1.000,.000,.600,.308,,.619,1.000,,.137,5,,.462,.333,,1,0,breweco01
62,Ronnie Brewer,SG,25,CHI,81,1781,.480,10.7,,.937,.422,.082,.080,.354,.063,,.498,.667,.343,.382,.358,.222,,.724,1.000,,.101,40,,.370,.300,,3,0,brewero02
63,Jon Brockman,C,23,MIL,63,677,.511,3.8,,1.000,.660,.223,.085,.032,.000,,.511,.581,.333,.500,.333,,,.625,,,.053,5,,,,,0,0,brockjo01
64,Aaron Brooks,PG,26,TOT,59,1284,.375,16.4,,.598,.201,.135,.078,.184,.402,,.427,.576,.291,.457,.352,.297,,.140,.586,,.002,1,,.178,.405,,9,0,brookaa01
64,Aaron Brooks,PG,26,HOU,34,811,.346,16.5,,.563,.199,.137,.088,.140,.437,,.394,.532,.283,.382,.315,.284,,.140,.667,,.003,1,,.183,.419,,5,0,brookaa01
64,Aaron Brooks,PG,26,PHO,25,473,.430,16.2,,.665,.205,.130,.060,.270,.335,,.481,.659,.308,.667,.389,.328,,.141,.409,,.000,0,,.164,.364,,4,0,brookaa01
65,Derrick Brown,SF,23,TOT,49,576,.565,4.6,,.924,.733,.107,.023,.061,.076,,.570,.677,.214,.333,.000,.500,,.609,1.000,,.336,43,,.600,.833,,0,0,brownde04
65,Derrick Brown,SF,23,CHA,41,488,.549,4.3,,.947,.743,.115,.018,.071,.053,,.561,.679,.231,.000,.000,.333,,.600,1.000,,.327,36,,.333,1.000,,0,0,brownde04
65,Derrick Brown,SF,23,NYK,8,88,.667,6.9,,.778,.667,.056,.056,.000,.222,,.643,.667,.000,1.000,,.750,,.667,1.000,,.389,7,,1.000,.750,,0,0,brownde04
66,Kwame Brown,C,28,CHA,66,1714,.517,4.4,,1.000,.573,.280,.133,.013,.000,,.517,.637,.371,.340,.200,,,.742,,,.112,38,,,,,0,0,brownkw01
67,Shannon Brown,SG,25,LAL,82,1568,.425,16.0,,.670,.241,.084,.075,.271,.330,,.462,.671,.426,.333,.322,.349,,.618,.851,,.053,30,,.160,.529,,6,1,brownsh01
68,Kobe Bryant*,SG,32,LAL,82,2779,.451,14.5,,.783,.152,.190,.192,.249,.217,,.487,.639,.490,.519,.368,.323,,.325,.652,,.023,38,,.121,.326,,2,0,bryanko01
69,Chase Budinger,SF,22,HOU,78,1738,.425,15.0,,.582,.250,.125,.049,.159,.418,,.497,.665,.378,.281,.394,.325,,.742,.989,,.058,36,,.314,.384,,0,0,budinch01
70,Caron Butler,SF,30,DAL,29,867,.450,15.2,,.828,.172,.101,.159,.397,.172,,.454,.585,.342,.383,.453,.431,,.662,.929,,.019,7,,.385,.400,,3,0,butleca01
71,Rasual Butler,SG,31,TOT,47,770,.333,19.8,,.426,.076,.046,.072,.232,.574,,.327,.500,.182,.353,.291,.338,,.758,.957,,.004,1,,.500,.294,,0,0,butlera01
71,Rasual Butler,SG,31,LAC,41,744,.323,19.7,,.429,.080,.049,.071,.230,.571,,.320,.500,.182,.313,.288,.326,,.742,.952,,.004,1,,.481,.274,,0,0,butlera01
71,Rasual Butler,SG,31,CHI,6,26,.545,22.1,,.364,.000,.000,.091,.273,.636,,.500,,,1.000,.333,.571,,1.000,1.000,,.000,0,,.857,.500,,0,0,butlera01
72,Andrew Bynum,C,23,LAL,54,1500,.574,3.9,,1.000,.496,.446,.058,.000,.000,,.574,.746,.418,.292,,,,.574,,,.199,77,,,,,0,0,bynuman01
73,Will Bynum,PG,28,DET,61,1125,.448,10.1,,.877,.401,.155,.084,.236,.123,,.466,.595,.286,.294,.427,.320,,.163,1.000,,.010,3,,.400,.400,,3,0,bynumwi01
74,José Calderón,PG,29,TOR,68,2102,.440,16.1,,.738,.206,.039,.091,.403,.262,,.466,.610,.348,.426,.413,.365,,.185,.772,,.000,0,,.128,.300,,0,0,caldejo01
75,Marcus Camby,C,36,POR,59,1540,.398,7.4,,.997,.466,.197,.126,.207,.003,,.399,.518,.310,.216,.328,.000,,.624,,,.031,8,,.000,,,0,0,cambyma01
76,Derrick Caracter,C,22,LAL,41,215,.485,5.6,,1.000,.439,.364,.167,.030,.000,,.485,.621,.250,.636,.500,,,.531,,,.045,3,,,,,0,0,caracde01
77,Brian Cardinal,SF,33,DAL,56,618,.430,22.3,,.130,.050,.000,.020,.060,.870,,.077,.200,,.000,.000,.483,,1.000,1.000,,.000,0,,.609,.491,,0,0,cardibr01
78,Rodney Carney,SF,26,TOT,27,336,.418,15.4,,.655,.182,.164,.055,.255,.345,,.403,.550,.278,.333,.393,.447,,.621,1.000,,.055,5,,.526,.500,,0,0,carnero01
78,Rodney Carney,SF,26,GSW,25,331,.421,15.4,,.654,.187,.159,.056,.252,.346,,.400,.550,.235,.333,.407,.459,,.643,1.000,,.056,5,,.514,.526,,0,0,carnero01
78,Rodney Carney,SF,26,MEM,2,5,.333,14.9,,.667,.000,.333,.000,.333,.333,,.500,,1.000,,.000,.000,,.000,,,.000,0,,1.000,.000,,0,0,carnero01
79,DeMarre Carroll,PF,24,TOT,12,50,.333,8.2,,1.000,.333,.250,.083,.333,.000,,.333,.500,.333,1.000,.000,,,.750,,,.000,0,,,,,0,0,carrode01
79,DeMarre Carroll,PF,24,MEM,7,39,.444,8.3,,1.000,.333,.222,.111,.333,.000,,.444,.667,.500,1.000,.000,,,.750,,,.000,0,,,,,0,0,carrode01
79,DeMarre Carroll,PF,24,HOU,5,11,.000,7.8,,1.000,.333,.333,.000,.333,.000,,.000,.000,.000,,.000,,,,,,.000,0,,,,,0,0,carrode01
80,Matt Carroll,SG,30,CHA,54,582,.447,15.6,,.769,.236,.030,.035,.467,.231,,.471,.553,.167,.286,.462,.370,,.806,1.000,,.000,0,,.609,.393,,0,0,carroma01
81,Anthony Carter,PG,35,TOT,33,463,.425,16.2,,.623,.189,.170,.057,.208,.377,,.500,.800,.556,.000,.318,.300,,.485,.833,,.000,0,,.175,.286,,2,0,cartean01
81,Anthony Carter,PG,35,DEN,14,153,.333,19.1,,.600,.133,.100,.033,.333,.400,,.333,.750,.333,.000,.200,.333,,.667,1.000,,.000,0,,.250,.333,,1,0,cartean01
81,Anthony Carter,PG,35,NYK,19,310,.461,15.0,,.632,.211,.197,.066,.158,.368,,.563,.813,.600,.000,.417,.286,,.444,.750,,.000,0,,.143,.250,,1,0,cartean01
82,Vince Carter,SG,34,TOT,73,2051,.437,14.9,,.640,.227,.143,.101,.169,.360,,.479,.644,.433,.344,.377,.361,,.330,.922,,.045,36,,.302,.443,,3,0,cartevi01
82,Vince Carter,SG,34,ORL,22,664,.470,13.7,,.707,.278,.158,.105,.165,.293,,.521,.649,.476,.500,.364,.346,,.204,.852,,.041,10,,.295,.478,,1,0,cartevi01
82,Vince Carter,SG,34,PHO,51,1387,.422,15.5,,.611,.205,.136,.099,.171,.389,,.458,.641,.412,.274,.383,.366,,.400,.944,,.046,26,,.305,.432,,2,0,cartevi01
83,Omri Casspi,SF,22,SAC,71,1702,.412,15.9,,.548,.198,.159,.059,.132,.452,,.445,.685,.345,.188,.319,.372,,.714,.967,,.049,27,,.344,.459,,3,0,casspom01
84,Mario Chalmers,PG,24,MIA,70,1579,.399,18.9,,.405,.111,.108,.054,.131,.595,,.459,.581,.500,.238,.412,.359,,.444,.892,,.000,0,,.338,.372,,2,0,chalmma01
85,Tyson Chandler,C,28,DAL,74,2059,.654,3.8,,1.000,.727,.155,.025,.093,.000,,.654,.730,.429,.700,.421,,,.744,,,.337,129,,,,,0,0,chandty01
86,Wilson Chandler,SF,23,TOT,72,2401,.450,14.6,,.664,.215,.155,.105,.189,.336,,.501,.737,.345,.410,.411,.350,,.543,.964,,.055,48,,.366,.427,,1,0,chandwi01
86,Wilson Chandler,SF,23,NYK,51,1759,.461,14.3,,.656,.232,.171,.096,.157,.344,,.518,.764,.361,.412,.393,.351,,.545,.965,,.059,40,,.318,.436,,1,0,chandwi01
86,Wilson Chandler,SF,23,DEN,21,642,.419,15.6,,.689,.166,.108,.133,.282,.311,,.452,.625,.269,.406,.441,.347,,.533,.962,,.041,8,,.520,.410,,0,0,chandwi01
87,Josh Childress,SG,27,PHO,54,894,.565,4.5,,.925,.710,.192,.005,.019,.075,,.606,.678,.390,1.000,.000,.063,,.533,1.000,,.140,27,,.875,.071,,2,0,childjo01
88,Earl Clark,SF,23,TOT,42,464,.430,10.2,,.968,.392,.133,.076,.367,.032,,.444,.661,.095,.250,.379,.000,,.618,,,.108,16,,.200,.000,,0,0,clarkea01
88,Earl Clark,SF,23,PHO,9,72,.387,11.8,,1.000,.355,.065,.032,.548,.000,,.387,.455,.500,.000,.353,,,.667,,,.097,2,,,,,0,0,clarkea01
88,Earl Clark,SF,23,ORL,33,392,.441,9.8,,.961,.402,.150,.087,.323,.039,,.459,.706,.053,.273,.390,.000,,.607,,,.110,14,,.200,.000,,0,0,clarkea01
89,Jarron Collins,C,32,TOT,28,181,.286,8.8,,1.000,.333,.238,.143,.286,.000,,.286,.714,.000,.000,.167,,,.667,,,.000,0,,,,,0,0,collija03
89,Jarron Collins,C,32,LAC,23,157,.333,9.2,,1.000,.267,.267,.200,.267,.000,,.333,1.000,.000,.000,.250,,,.600,,,.000,0,,,,,0,0,collija03
89,Jarron Collins,C,32,POR,5,24,.167,7.6,,1.000,.500,.167,.000,.333,.000,,.167,.333,.000,,.000,,,1.000,,,.000,0,,,,,0,0,collija03
90,Jason Collins,C,32,ATL,49,593,.479,9.4,,.986,.380,.155,.085,.366,.014,,.471,.630,.273,.167,.462,1.000,,.848,1.000,,.099,6,,1.000,1.000,,0,0,collija04
