,,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,% of FG Ast'd,% of FG Ast'd,,Dunks,Dunks,,Corner 3s,Corner 3s,,Heaves,Heaves,-additional
127,Jerome Dyson,PG,24,NOH,9,180,.396,9.3,,.833,.438,.208,.063,.125,.167,,.450,.571,.400,.000,.333,.125,,.222,1.000,,.042,1,,.375,.000,,0,0,dysonje01
128,Devin Ebanks,SG,22,LAL,24,396,.416,10.6,,.899,.382,.169,.056,.292,.101,,.463,.588,.267,.200,.462,.000,,.649,,,.045,3,,.667,.000,,0,0,ebankde01
129,Wayne Ellington,SG,24,MIN,51,973,.404,17.1,,.642,.142,.099,.063,.338,.358,,.448,.628,.300,.316,.441,.324,,.540,.914,,.017,5,,.306,.455,,0,0,ellinwa01
130,Monta Ellis,SG,26,TOT,58,2120,.433,13.4,,.807,.253,.124,.129,.301,.193,,.462,.631,.341,.455,.374,.308,,.358,.726,,.025,23,,.299,.450,,2,0,ellismo01
130,Monta Ellis,SG,26,GSW,37,1365,.433,14.1,,.778,.237,.118,.125,.298,.222,,.465,.623,.349,.489,.376,.321,,.333,.700,,.027,16,,.269,.500,,2,0,ellismo01
130,Monta Ellis,SG,26,MIL,21,755,.432,12.1,,.866,.286,.137,.137,.307,.134,,.457,.646,.326,.391,.369,.267,,.406,.833,,.021,7,,.400,.333,,0,0,ellismo01
131,Francisco Elson,C,35,PHI,5,16,.333,14.0,,1.000,.000,.000,1.000,.000,.000,,.333,,,.333,,,,1.000,,,.000,0,,,,,0,0,elsonfr01
132,Andre Emmett,SF,29,NJN,6,45,.571,8.6,,.857,.571,.143,.000,.143,.143,,.667,.750,1.000,,.000,.000,,.500,,,.143,1,,1.000,.000,,0,0,emmetan01
133,Semih Erden,C,25,CLE,28,333,.527,2.9,,1.000,.743,.216,.027,.014,.000,,.527,.636,.188,.500,.000,,,.667,,,.189,12,,,,,0,0,erdense01
134,Jeremy Evans,SF,24,UTA,29,217,.643,4.8,,.976,.714,.143,.048,.071,.024,,.659,.867,.167,.000,.000,.000,,.630,,,.643,25,,.000,,,1,0,evansje01
135,Maurice Evans,SF,33,WAS,24,343,.402,16.3,,.598,.170,.080,.143,.205,.402,,.418,.579,.222,.313,.435,.378,,.536,.882,,.045,5,,.667,.433,,1,0,evansma01
136,Reggie Evans,PF,31,LAC,56,771,.472,3.0,,1.000,.694,.264,.028,.014,.000,,.472,.600,.158,.500,.000,,,.441,,,.042,3,,,,,0,0,evansre01
137,Tyreke Evans,SG,22,SAC,63,2162,.453,9.1,,.890,.437,.219,.048,.187,.110,,.484,.654,.340,.256,.315,.202,,.327,.750,,.017,15,,.040,.250,,4,1,evansty01
138,Christian Eyenga,SF,22,TOT,7,102,.240,12.4,,.880,.320,.080,.120,.360,.120,,.227,.500,.500,.000,.000,.333,,.400,1.000,,.120,2,,.333,.000,,0,0,eyengch01
138,Christian Eyenga,SF,22,CLE,6,83,.158,13.2,,.895,.316,.000,.158,.421,.105,,.118,.333,,.000,.000,.500,,.500,1.000,,.105,1,,.000,,,0,0,eyengch01
138,Christian Eyenga,SF,22,LAL,1,19,.500,10.0,,.833,.333,.333,.000,.167,.167,,.600,1.000,.500,,.000,.000,,.333,,,.167,1,,1.000,.000,,0,0,eyengch01
139,Kenneth Faried,PF,22,DEN,46,1037,.586,3.5,,1.000,.660,.259,.061,.019,.000,,.586,.686,.413,.263,.500,,,.657,,,.298,83,,,,,0,0,farieke01
140,Jordan Farmar,PG,25,NJN,39,831,.467,15.6,,.603,.248,.089,.057,.210,.397,,.484,.628,.464,.278,.379,.440,,.370,.836,,.013,4,,.168,.571,,0,0,farmajo01
141,Derrick Favors,PF,20,UTA,65,1376,.499,4.9,,1.000,.539,.288,.115,.058,.000,,.499,.658,.352,.235,.269,,,.572,,,.164,68,,,,,0,0,favorde01
142,Raymond Felton,PG,27,POR,60,1906,.407,14.8,,.684,.269,.106,.056,.252,.316,,.453,.543,.441,.306,.395,.305,,.196,.726,,.000,0,,.069,.500,,4,0,feltora01
143,Rudy Fernández,SG,26,DEN,31,710,.440,18.7,,.458,.151,.049,.071,.187,.542,,.573,.824,.364,.500,.452,.328,,.695,.975,,.031,7,,.246,.433,,0,0,fernaru01
144,Kyrylo Fesenko,C,25,IND,3,17,.400,3.3,,1.000,.600,.400,.000,.000,.000,,.400,.333,.500,,,,,.000,,,.000,0,,,,,0,0,fesenky01
145,Landry Fields,SG,23,NYK,66,1894,.460,9.9,,.764,.442,.154,.090,.078,.236,,.523,.661,.304,.391,.325,.256,,.556,.968,,.097,48,,.380,.217,,0,0,fieldla01
146,Derek Fisher,PG,37,TOT,63,1508,.371,17.6,,.687,.121,.106,.078,.382,.313,,.393,.476,.297,.333,.406,.321,,.500,.886,,.000,0,,.376,.390,,1,0,fishede01
146,Derek Fisher,PG,37,LAL,43,1101,.383,17.9,,.692,.113,.108,.071,.400,.308,,.410,.407,.269,.471,.438,.324,,.544,.833,,.000,0,,.351,.308,,1,0,fishede01
146,Derek Fisher,PG,37,OKC,20,407,.343,16.8,,.676,.139,.102,.093,.343,.324,,.356,.600,.364,.100,.324,.314,,.385,1.000,,.000,0,,.429,.533,,0,0,fishede01
147,Jonny Flynn,PG,22,TOT,29,416,.351,13.2,,.740,.191,.267,.130,.153,.260,,.371,.560,.286,.353,.300,.294,,.278,.600,,.000,0,,.235,.500,,0,0,flynnjo01
147,Jonny Flynn,PG,22,HOU,11,135,.293,12.3,,.780,.146,.317,.244,.073,.220,,.313,.500,.231,.400,.000,.222,,.200,.500,,.000,0,,.111,1.000,,0,0,flynnjo01
147,Jonny Flynn,PG,22,POR,18,281,.378,13.6,,.722,.211,.244,.078,.189,.278,,.400,.579,.318,.286,.353,.320,,.308,.625,,.000,0,,.280,.429,,0,0,flynnjo01
148,Jeff Foote,C,24,NOH,4,39,.333,3.5,,1.000,.500,.500,.000,.000,.000,,.333,.333,.333,,,,,.500,,,.000,0,,,,,0,0,footeje01
149,Gary Forbes,SG,26,TOR,48,713,.413,15.1,,.694,.229,.125,.074,.266,.306,,.441,.548,.412,.300,.403,.349,,.361,.897,,.007,2,,.373,.452,,1,0,forbega01
150,T.J. Ford,PG,28,SAS,14,191,.442,15.5,,.814,.186,.140,.163,.326,.186,,.486,.500,.333,.571,.500,.250,,.412,.500,,.000,0,,.125,.000,,1,0,fordtj01
151,Courtney Fortson,PG,23,TOT,10,95,.344,12.8,,.594,.281,.281,.000,.031,.406,,.421,.444,.333,,1.000,.231,,.250,1.000,,.000,0,,.000,,,0,0,fortsco01
151,Courtney Fortson,PG,23,LAC,4,46,.417,13.4,,.667,.083,.500,.000,.083,.333,,.500,.000,.500,,1.000,.250,,.500,1.000,,.000,0,,.000,,,0,0,fortsco01
151,Courtney Fortson,PG,23,HOU,6,49,.300,12.5,,.550,.400,.150,.000,.000,.450,,.364,.500,.000,,,.222,,.000,1.000,,.000,0,,.000,,,0,0,fortsco01
152,Jeff Foster,C,35,IND,11,141,.500,6.6,,.944,.611,.111,.056,.167,.056,,.471,.636,.000,.000,.333,1.000,,.375,1.000,,.000,0,,.000,,,0,0,fosteje01
153,Randy Foye,SG,28,LAC,65,1682,.398,18.2,,.489,.138,.107,.048,.196,.511,,.410,.596,.319,.387,.333,.386,,.543,.874,,.011,7,,.240,.342,,0,0,foyera01
154,Jimmer Fredette,PG,22,SAC,61,1135,.386,17.7,,.516,.099,.175,.092,.150,.484,,.409,.750,.256,.317,.418,.361,,.372,.590,,.000,0,,.102,.455,,0,0,fredeji01
155,Enes Freedom,C,19,UTA,66,874,.496,5.1,,.996,.521,.322,.081,.072,.004,,.498,.634,.395,.211,.294,.000,,.453,,,.106,20,,.000,,,0,0,kanteen01
156,Channing Frye,PF,28,PHO,64,1669,.416,17.6,,.571,.131,.135,.049,.256,.429,,.469,.650,.494,.333,.389,.346,,.598,.967,,.044,24,,.087,.435,,0,0,fryech01
157,Dan Gadzuric,C,33,NYK,2,13,.000,1.6,,1.000,1.000,.000,.000,.000,.000,,.000,.000,,,,,,,,,.000,0,,,,,0,0,gadzuda01
158,Sundiata Gaines,SG,25,NJN,57,793,.376,14.4,,.697,.244,.159,.096,.199,.303,,.392,.364,.442,.423,.370,.341,,.230,.500,,.004,1,,.098,.125,,0,0,gainesu01
159,Danilo Gallinari,SF,23,DEN,43,1351,.414,14.9,,.607,.318,.084,.030,.176,.393,,.470,.601,.282,.214,.366,.328,,.496,.883,,.071,32,,.191,.314,,2,0,gallida01
160,Francisco García,SF,30,SAC,49,798,.376,19.2,,.428,.118,.039,.066,.205,.572,,.490,.778,.778,.133,.383,.290,,.729,.947,,.004,1,,.504,.318,,0,0,garcifr01
161,Kevin Garnett*,C,35,BOS,60,1864,.503,12.4,,.988,.192,.175,.201,.421,.012,,.505,.691,.441,.423,.486,.333,,.765,.667,,.048,34,,.000,,,0,0,garneke01
162,Marc Gasol,C,27,MEM,65,2370,.482,9.6,,.984,.212,.357,.266,.149,.016,,.489,.701,.470,.406,.382,.083,,.683,1.000,,.039,28,,.083,.000,,4,0,gasolma01
163,Pau Gasol*,PF,31,LAL,65,2430,.501,9.7,,.971,.275,.281,.167,.248,.029,,.508,.687,.442,.412,.449,.259,,.646,.857,,.087,74,,.667,.389,,0,0,gasolpa01
164,Rudy Gay,SF,25,MEM,65,2422,.455,12.1,,.838,.275,.169,.178,.216,.162,,.482,.679,.367,.437,.359,.312,,.397,.796,,.119,110,,.162,.286,,3,1,gayru01
165,Alonzo Gee,SG,24,CLE,63,1827,.412,10.8,,.751,.387,.171,.080,.114,.249,,.442,.601,.191,.273,.397,.321,,.470,.955,,.100,50,,.401,.273,,0,0,geeal01
166,Paul George,SG,21,IND,66,1958,.440,14.2,,.634,.297,.094,.092,.150,.366,,.472,.621,.367,.356,.313,.385,,.440,.856,,.088,49,,.248,.293,,2,1,georgpa01
167,Daniel Gibson,SG,25,CLE,35,916,.351,19.4,,.440,.101,.089,.032,.218,.560,,.294,.600,.227,.125,.204,.396,,.625,.855,,.000,0,,.237,.394,,1,0,gibsoda01
168,Taj Gibson,PF,26,CHI,63,1284,.495,7.8,,1.000,.426,.208,.153,.213,.000,,.495,.663,.369,.452,.314,,,.690,,,.124,47,,,,,0,0,gibsota01
169,Manu Ginóbili*,SG,34,SAS,34,792,.526,14.8,,.558,.284,.112,.060,.102,.442,,.616,.778,.469,.588,.345,.413,,.316,.827,,.021,5,,.167,.381,,1,0,ginobma01
170,Mickell Gladness,PF,25,TOT,26,252,.424,6.7,,1.000,.441,.220,.237,.102,.000,,.424,.538,.308,.357,.333,,,.760,,,.169,8,,,,,0,0,gladnmi01
170,Mickell Gladness,PF,25,MIA,8,28,.333,8.4,,1.000,.333,.000,.667,.000,.000,,.333,.000,,.500,,,,1.000,,,.000,0,,,,,0,0,gladnmi01
170,Mickell Gladness,PF,25,GSW,18,224,.429,6.6,,1.000,.446,.232,.214,.107,.000,,.429,.560,.308,.333,.333,,,.750,,,.179,8,,,,,0,0,gladnmi01
171,Ryan Gomes,SF,29,LAC,32,425,.326,17.7,,.695,.116,.063,.095,.421,.305,,.409,.545,.667,.333,.350,.138,,.926,1.000,,.000,0,,.621,.167,,1,0,gomesry01
172,Drew Gooden,C,30,MIL,56,1469,.437,11.9,,.916,.289,.149,.119,.359,.084,,.450,.568,.316,.346,.445,.291,,.657,.938,,.027,16,,.255,.286,,1,0,goodedr01
173,Ben Gordon,SG,28,DET,52,1398,.442,16.8,,.723,.128,.109,.081,.404,.277,,.446,.500,.379,.349,.467,.429,,.485,.714,,.000,0,,.231,.412,,0,0,gordobe01
174,Eric Gordon,SG,23,NOH,9,310,.450,12.9,,.714,.307,.186,.064,.157,.286,,.530,.698,.385,.444,.409,.250,,.321,.400,,.029,4,,.025,1.000,,0,0,gordoer01
175,Marcin Gortat,C,27,PHO,66,2114,.555,6.0,,.997,.428,.352,.161,.056,.003,,.557,.736,.435,.387,.442,.000,,.796,,,.066,49,,.000,,,0,0,gortama01
176,Andrew Goudelock,SG,23,LAL,40,419,.391,18.9,,.569,.017,.161,.126,.264,.431,,.404,.000,.571,.545,.261,.373,,.325,.821,,.000,0,,.120,.667,,0,0,goudean01
177,Danny Granger,SF,28,IND,62,2062,.416,14.9,,.657,.192,.152,.140,.172,.343,,.434,.558,.392,.379,.377,.381,,.399,.951,,.004,4,,.226,.315,,0,0,grangda01
178,Aaron Gray,C,27,TOR,49,813,.516,4.2,,1.000,.578,.311,.099,.012,.000,,.516,.656,.280,.438,.500,,,.663,,,.062,9,,,,,0,0,grayaa01
179,Danny Green,SG,24,SAS,66,1522,.442,15.8,,.509,.235,.119,.059,.096,.491,,.449,.589,.246,.321,.435,.436,,.578,.951,,.027,8,,.389,.451,,2,0,greenda02
180,Gerald Green,SF,26,NJN,31,781,.481,16.4,,.656,.166,.103,.141,.247,.344,,.529,.736,.606,.467,.392,.391,,.568,.953,,.078,21,,.218,.417,,3,0,greenge01
181,Willie Green,SG,30,ATL,53,922,.471,16.3,,.652,.154,.120,.086,.292,.348,,.486,.660,.538,.357,.411,.442,,.699,.980,,.025,6,,.442,.540,,1,0,greenwi01
182,Donté Greene,PF,23,SAC,53,777,.406,15.1,,.605,.244,.117,.064,.177,.395,,.516,.708,.387,.412,.362,.238,,.663,1.000,,.094,24,,.448,.234,,1,0,greendo01
183,Blake Griffin,PF,22,LAC,66,2392,.549,7.7,,.984,.436,.266,.059,.223,.016,,.556,.765,.426,.250,.382,.125,,.626,1.000,,.209,192,,.188,.000,,3,0,griffbl01
184,Hamed Haddadi,C,26,MEM,35,206,.542,5.1,,.979,.604,.229,.104,.042,.021,,.553,.690,.364,.200,.500,.000,,.538,,,.063,3,,.000,,,1,0,haddaha01
185,Jordan Hamilton,SF,21,DEN,26,258,.432,15.0,,.577,.198,.216,.063,.099,.423,,.484,.682,.375,.286,.455,.362,,.548,.941,,.045,5,,.255,.167,,0,0,hamiljo02
186,Richard Hamilton,SG,33,CHI,28,697,.452,14.7,,.852,.132,.116,.252,.352,.148,,.466,.659,.556,.423,.394,.370,,.748,1.000,,.003,1,,.478,.318,,0,0,hamilri01
187,Tyler Hansbrough,PF,26,IND,66,1442,.405,9.8,,.998,.280,.267,.111,.340,.002,,.406,.604,.289,.321,.362,.000,,.603,,,.025,12,,.000,,,1,0,hansbty01
188,Luke Harangody,PF,24,CLE,21,231,.354,15.2,,.677,.231,.077,.077,.292,.323,,.409,.467,.000,.600,.421,.238,,.667,1.000,,.000,0,,.286,.333,,0,0,haranlu01
189,James Harden,SG,22,OKC,62,1946,.491,14.3,,.536,.328,.111,.024,.073,.464,,.579,.723,.300,.400,.413,.390,,.282,.860,,.062,39,,.113,.455,,1,0,hardeja01
190,Justin Harper,PF,22,ORL,14,84,.290,15.7,,.581,.290,.065,.032,.194,.419,,.389,.667,.000,.000,.167,.154,,.286,.500,,.000,0,,.154,.000,,0,0,harpeju01
191,Josh Harrellson,PF,22,NYK,37,540,.423,13.6,,.604,.336,.107,.034,.128,.396,,.478,.560,.375,.800,.263,.339,,.628,1.000,,.040,5,,.373,.409,,0,0,harrejo01
192,Al Harrington,PF,31,DEN,64,1761,.446,13.4,,.608,.370,.088,.048,.102,.392,,.519,.629,.265,.378,.405,.333,,.586,.980,,.035,27,,.284,.407,,2,0,harrial01
193,Devin Harris,PG,28,UTA,63,1741,.445,15.4,,.607,.227,.142,.059,.179,.393,,.498,.667,.377,.375,.423,.362,,.348,.870,,.002,1,,.033,.571,,2,0,harride01
194,Manny Harris,SG,22,CLE,26,456,.400,12.6,,.760,.320,.140,.100,.200,.240,,.421,.563,.429,.400,.200,.333,,.333,.750,,.013,2,,.194,.429,,0,0,harrima01
195,Terrel Harris,SG,24,MIA,22,318,.349,13.7,,.530,.434,.024,.012,.060,.470,,.477,.500,.000,.000,.600,.205,,.619,1.000,,.036,2,,.410,.063,,0,0,harrite01
196,Tobias Harris,SF,19,MIL,42,479,.467,8.1,,.864,.391,.331,.083,.059,.136,,.500,.682,.321,.429,.400,.261,,.671,1.000,,.077,12,,.652,.333,,0,0,harrito02
197,Udonis Haslem,PF,31,MIA,64,1589,.423,10.3,,1.000,.345,.098,.221,.336,.000,,.423,.545,.314,.392,.350,,,.755,,,.078,23,,,,,0,0,hasleud01
198,Spencer Hawes,C,23,PHI,37,920,.489,10.1,,.962,.285,.235,.172,.270,.038,,.498,.637,.467,.400,.442,.250,,.739,1.000,,.041,11,,.333,.000,,1,0,hawessp01
199,Chuck Hayes,C,28,SAC,54,1039,.429,4.7,,.988,.471,.453,.059,.006,.012,,.435,.500,.364,.500,.000,.000,,.589,,,.006,1,,.000,,,0,0,hayesch01
200,Gordon Hayward,SF,21,UTA,66,2015,.456,13.6,,.729,.295,.113,.063,.258,.271,,.496,.642,.409,.486,.371,.346,,.660,1.000,,.073,39,,.258,.366,,0,0,haywago01
201,Lazar Hayward,SF,25,OKC,26,141,.342,16.1,,.632,.184,.132,.105,.211,.368,,.375,.571,.400,.000,.375,.286,,.667,1.000,,.053,2,,.357,.600,,1,0,haywala01
202,Brendan Haywood,C,32,DAL,54,1146,.518,3.7,,1.000,.592,.316,.092,.000,.000,,.518,.674,.306,.238,,,,.644,,,.197,42,,,,,0,0,haywobr01
203,Gerald Henderson,SG,24,CHA,55,1831,.459,12.9,,.935,.254,.122,.133,.426,.065,,.475,.679,.341,.427,.406,.234,,.595,.636,,.050,31,,.234,.273,,5,0,hendege02
204,Xavier Henry,SG,20,NOH,45,759,.395,11.8,,.925,.254,.189,.114,.368,.075,,.393,.638,.256,.154,.369,.412,,.627,1.000,,.026,6,,.529,.556,,0,0,henryxa01
205,Roy Hibbert,C,25,IND,65,1937,.497,6.0,,.999,.358,.455,.118,.067,.001,,.498,.569,.510,.329,.333,.000,,.482,,,.069,37,,.000,,,0,0,hibbero01
206,J.J. Hickson,PF,23,TOT,54,1244,.467,7.5,,.995,.429,.235,.145,.189,.005,,.469,.631,.435,.228,.338,.000,,.601,,,.135,44,,.000,,,0,0,hicksjj01
206,J.J. Hickson,PF,23,SAC,35,644,.370,9.1,,.994,.335,.231,.185,.249,.006,,.372,.569,.275,.250,.302,.000,,.656,,,.127,17,,.000,,,0,0,hicksjj01
206,J.J. Hickson,PF,23,POR,19,600,.543,6.3,,.995,.502,.237,.114,.142,.005,,.546,.664,.558,.200,.387,.000,,.571,,,.142,27,,.000,,,0,0,hicksjj01
207,Cory Higgins,PG,22,CHA,38,423,.325,11.8,,.875,.281,.175,.156,.263,.125,,.343,.400,.214,.480,.286,.200,,.375,.750,,.006,0,,.250,.400,,0,0,higgico01
208,Nenê,C,29,TOT,39,1110,.537,7.0,,.990,.519,.163,.127,.181,.010,,.542,.691,.313,.420,.408,.000,,.645,,,.137,51,,.000,,,1,0,hilarne01
208,Nenê,C,29,DEN,28,826,.509,6.4,,.993,.573,.146,.103,.171,.007,,.513,.658,.244,.345,.354,.000,,.678,,,.160,42,,.000,,,1,0,hilarne01
208,Nenê,C,29,WAS,11,284,.607,8.6,,.982,.384,.205,.188,.205,.018,,.618,.814,.435,.524,.522,.000,,.574,,,.080,9,,.000,,,0,0,hilarne01
209,George Hill,PG,25,IND,50,1274,.442,15.6,,.613,.205,.139,.082,.187,.387,,.489,.615,.434,.484,.394,.367,,.342,.648,,.026,10,,.265,.385,,2,0,hillge01
210,Grant Hill*,SF,39,PHO,49,1378,.446,13.1,,.882,.197,.144,.206,.335,.118,,.470,.663,.323,.355,.490,.264,,.663,1.000,,.002,1,,.830,.295,,1,0,hillgr01
211,Jordan Hill,C,24,TOT,39,551,.497,7.8,,.982,.364,.309,.139,.170,.018,,.506,.700,.451,.391,.286,.000,,.622,,,.048,8,,.000,,,0,0,hilljo01
211,Jordan Hill,C,24,HOU,32,469,.504,8.2,,.978,.333,.311,.148,.185,.022,,.515,.733,.452,.400,.320,.000,,.618,,,.059,8,,.000,,,0,0,hilljo01
211,Jordan Hill,C,24,LAL,7,82,.467,6.0,,1.000,.500,.300,.100,.100,.000,,.467,.600,.444,.333,.000,,,.643,,,.000,0,,,,,0,0,hilljo01
212,Kirk Hinrich,SG,31,ATL,48,1237,.414,17.6,,.539,.159,.081,.054,.244,.461,,.472,.638,.375,.313,.431,.346,,.413,.936,,.000,0,,.375,.451,,0,0,hinriki01
213,Darington Hobson,SG,24,MIL,5,39,.154,17.5,,.538,.154,.154,.077,.154,.462,,.286,.500,.000,1.000,.000,.000,,.500,,,.000,0,,.000,,,0,0,hobsoda01
214,Jrue Holiday,PG,21,PHI,65,2196,.432,12.7,,.795,.247,.171,.159,.217,.205,,.445,.539,.343,.429,.431,.380,,.281,.754,,.028,21,,.246,.286,,0,0,holidjr01
215,Ryan Hollins,C,27,TOT,39,522,.548,3.8,,1.000,.690,.167,.095,.048,.000,,.548,.638,.286,.500,.250,,,.761,,,.369,26,,,,,0,0,holliry01
215,Ryan Hollins,C,27,CLE,24,362,.500,4.3,,1.000,.643,.196,.089,.071,.000,,.500,.556,.364,.600,.250,,,.750,,,.304,12,,,,,0,0,holliry01
215,Ryan Hollins,C,27,BOS,15,160,.643,2.9,,1.000,.786,.107,.107,.000,.000,,.643,.773,.000,.333,,,,.778,,,.500,14,,,,,0,0,holliry01
216,Tyler Honeycutt,SF,21,SAC,15,88,.333,12.1,,.875,.333,.125,.042,.375,.125,,.333,.625,.000,.000,.222,.333,,.714,1.000,,.208,4,,.667,.500,,0,0,honeyty01
217,Al Horford,C,25,ATL,11,348,.553,8.9,,.990,.369,.243,.087,.291,.010,,.559,.684,.600,.444,.400,.000,,.579,,,.117,10,,.000,,,0,0,horfoal01
218,Dennis Horner,PF,23,NJN,8,22,.250,14.7,,.750,.000,.250,.250,.250,.250,,.333,,.000,1.000,.000,.000,,1.000,,,.000,0,,1.000,.000,,0,0,hornede01
219,Dwight Howard,C,26,ORL,54,2070,.573,4.2,,.990,.517,.459,.012,.003,.010,,.579,.731,.417,.333,.000,.000,,.505,,,.200,137,,.000,,,5,0,howardw01
220,Josh Howard,SF,31,UTA,43,991,.399,13.1,,.898,.155,.252,.163,.327,.102,,.417,.661,.462,.356,.297,.243,,.563,1.000,,.017,6,,.189,.429,,1,0,howarjo01
221,Juwan Howard,PF,38,MIA,28,190,.309,7.9,,1.000,.309,.345,.145,.200,.000,,.309,.412,.211,.125,.455,,,.471,,,.000,0,,,,,0,0,howarju01
222,Lester Hudson,PG,27,TOT,16,334,.383,15.1,,.605,.222,.148,.080,.154,.395,,.469,.667,.542,.154,.280,.250,,.522,.813,,.006,1,,.156,.500,,0,0,hudsole01
222,Lester Hudson,PG,27,CLE,13,314,.391,15.0,,.596,.219,.152,.086,.139,.404,,.489,.697,.522,.154,.333,.246,,.523,.800,,.007,1,,.164,.500,,0,0,hudsole01
222,Lester Hudson,PG,27,MEM,3,20,.273,15.7,,.727,.273,.091,.000,.364,.273,,.250,.333,1.000,,.000,.333,,.500,1.000,,.000,0,,.000,,,0,0,hudsole01
223,Larry Hughes,PG,33,ORL,9,114,.227,17.7,,.682,.136,.045,.136,.364,.318,,.267,.333,.000,.333,.250,.143,,.750,1.000,,.000,0,,.429,.000,,0,0,hughela01
224,Kris Humphries,PF,26,NJN,62,2162,.481,7.6,,1.000,.453,.173,.200,.174,.000,,.481,.592,.371,.358,.444,,,.684,,,.158,92,,,,,0,0,humphkr01
225,Serge Ibaka,PF,22,OKC,66,1792,.535,8.7,,.994,.402,.169,.120,.302,.006,,.536,.711,.422,.305,.459,.333,,.674,1.000,,.178,83,,.333,.000,,0,0,ibakase01
226,Andre Iguodala,SF,28,PHI,62,2209,.454,15.5,,.695,.229,.074,.084,.307,.305,,.481,.752,.362,.434,.320,.394,,.412,.750,,.111,70,,.187,.472,,2,0,iguodan01
227,Ersan İlyasova,PF,24,MIL,60,1655,.492,10.8,,.812,.404,.136,.075,.198,.188,,.501,.614,.321,.444,.415,.455,,.712,.980,,.013,7,,.134,.467,,1,0,ilyaser01
228,Kyrie Irving,PG,19,CLE,51,1558,.469,12.0,,.755,.364,.123,.092,.175,.245,,.491,.614,.359,.391,.382,.399,,.253,.534,,.005,3,,.148,.370,,4,0,irvinky01
229,Royal Ivey,SG,30,OKC,34,354,.356,19.5,,.274,.068,.110,.027,.068,.726,,.400,1.000,.125,.500,.200,.340,,.375,1.000,,.000,0,,.566,.400,,0,0,iveyro01
230,Jarrett Jack,PG,28,NOH,45,1530,.456,14.0,,.808,.125,.238,.161,.283,.192,,.482,.616,.468,.479,.436,.348,,.185,.769,,.002,1,,.161,.389,,0,0,jackja01
231,Reggie Jackson,PG,21,OKC,45,501,.321,15.0,,.610,.264,.107,.094,.145,.390,,.392,.452,.353,.200,.435,.210,,.158,.692,,.025,3,,.242,.133,,2,0,jacksre01
232,Stephen Jackson,SF,33,TOT,47,1212,.374,15.7,,.600,.231,.122,.066,.181,.400,,.431,.551,.519,.214,.299,.288,,.482,.837,,.012,5,,.176,.300,,2,0,jacksst02
232,Stephen Jackson,SF,33,MIL,26,712,.357,15.9,,.603,.213,.114,.085,.191,.397,,.409,.534,.516,.217,.288,.278,,.537,.800,,.004,1,,.139,.200,,1,0,jacksst02
232,Stephen Jackson,SF,33,SAS,21,500,.405,15.3,,.595,.261,.137,.033,.163,.405,,.473,.575,.524,.200,.320,.306,,.395,.895,,.026,4,,.242,.400,,1,0,jacksst02
233,Damion James,SF,24,NJN,7,170,.371,10.7,,.971,.171,.343,.143,.314,.029,,.382,.833,.167,.200,.455,.000,,.769,,,.029,1,,.000,,,0,0,jamesda01
234,LeBron James,SF,27,MIA,62,2326,.531,11.5,,.873,.329,.136,.135,.272,.127,,.556,.758,.484,.481,.384,.362,,.360,.519,,.092,104,,.121,.333,,0,0,jamesle01
235,Mike James,PG,36,CHI,11,120,.408,10.8,,.796,.265,.327,.102,.102,.204,,.359,.462,.375,.200,.200,.600,,.143,.833,,.000,0,,.500,.400,,0,0,jamesmi01
236,Antawn Jamison,PF,35,CLE,65,2151,.403,13.2,,.744,.230,.229,.068,.217,.256,,.425,.629,.397,.282,.282,.341,,.724,.978,,.002,2,,.150,.350,,0,0,jamisan01
237,Al Jefferson,C,27,UTA,61,2075,.492,9.2,,.996,.218,.364,.216,.199,.004,,.493,.680,.491,.394,.402,.250,,.522,1.000,,.053,52,,.000,,,0,0,jeffeal01
238,Richard Jefferson,SF,31,TOT,63,1748,.416,19.6,,.449,.078,.066,.059,.246,.551,,.411,.737,.188,.310,.392,.420,,.633,.965,,.020,9,,.420,.416,,1,0,jefferi01
238,Richard Jefferson,SF,31,SAS,41,1168,.414,19.8,,.404,.078,.056,.047,.223,.596,,.403,.640,.222,.200,.408,.421,,.712,.963,,.013,3,,.500,.400,,0,0,jefferi01
238,Richard Jefferson,SF,31,GSW,22,580,.420,19.1,,.533,.077,.083,.083,.290,.467,,.422,.923,.143,.429,.367,.418,,.526,.970,,.036,6,,.228,.500,,1,0,jefferi01
239,Jared Jeffries,PF,30,NYK,39,729,.410,7.8,,.889,.556,.139,.028,.167,.111,,.438,.538,.150,.250,.375,.188,,.625,1.000,,.049,6,,.875,.214,,0,0,jeffrja01
240,Charles Jenkins,PG,22,GSW,51,893,.447,14.3,,.931,.216,.127,.058,.529,.069,,.469,.524,.297,.529,.481,.150,,.339,.667,,.000,0,,.150,.000,,1,0,jenkich01
241,Brandon Jennings,PG,22,MIL,66,2331,.418,14.0,,.654,.262,.167,.084,.141,.346,,.464,.571,.396,.362,.405,.332,,.326,.550,,.008,8,,.152,.373,,4,0,jennibr01
