,,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,% of FG Ast'd,% of FG Ast'd,,Dunks,Dunks,,Corner 3s,Corner 3s,,Heaves,Heaves,-additional
25,Kelenna Azubuike,SF,25,GSW,74,2375,.464,12.0,,.751,.351,.142,.073,.185,.249,,.469,.609,.333,.258,.391,.448,,.473,.947,,.039,31,,.257,.444,,0,0,azubuke01
26,Renaldo Balkman,PF,24,DEN,53,780,.558,4.5,,.964,.736,.056,.020,.152,.036,,.568,.621,.545,.500,.333,.286,,.657,1.000,,.188,33,,.143,.000,,1,0,balkmre01
27,Marcus Banks,PG,27,TOT,22,206,.368,13.6,,.667,.368,.035,.018,.246,.333,,.474,.667,.000,.000,.286,.158,,.222,.667,,.000,0,,.526,.100,,0,0,banksma01
27,Marcus Banks,PG,27,MIA,16,166,.385,13.4,,.641,.385,.051,.000,.205,.359,,.520,.733,.000,,.250,.143,,.308,.500,,.000,0,,.571,.125,,0,0,banksma01
27,Marcus Banks,PG,27,TOR,6,40,.333,14.0,,.722,.333,.000,.056,.333,.278,,.385,.500,,.000,.333,.200,,.000,1.000,,.000,0,,.400,.000,,0,0,banksma01
28,Leandro Barbosa,SG,26,PHO,70,1705,.482,13.0,,.684,.337,.096,.092,.158,.316,,.532,.660,.342,.286,.517,.375,,.449,.900,,.000,0,,.358,.407,,3,0,barbole01
29,J.J. Barea,SG,24,DAL,79,1600,.442,11.7,,.724,.399,.110,.074,.142,.276,,.474,.514,.377,.415,.468,.357,,.178,.582,,.000,0,,.149,.348,,2,0,bareajo01
30,Andrea Bargnani,PF,23,TOR,78,2453,.450,15.1,,.696,.214,.108,.115,.260,.304,,.468,.595,.388,.391,.430,.409,,.692,.975,,.047,41,,.010,.000,,1,0,bargnan01
31,Matt Barnes,PF,28,PHO,77,2082,.423,15.8,,.494,.234,.129,.053,.077,.506,,.505,.639,.460,.278,.327,.343,,.565,.923,,.034,20,,.346,.339,,2,0,barnema02
32,Brent Barry,SG,37,HOU,56,857,.407,21.1,,.238,.116,.041,.041,.041,.762,,.512,.550,.143,.429,.857,.374,,.714,.959,,.012,2,,.198,.346,,0,0,barrybr01
33,Brandon Bass,C,23,DAL,81,1574,.496,9.1,,.988,.404,.104,.211,.270,.012,,.502,.580,.396,.449,.467,.000,,.698,,,.157,72,,.000,,,5,0,bassbr01
34,Maceo Baston,PF,33,IND,27,217,.543,5.1,,.978,.609,.174,.152,.043,.022,,.556,.607,.625,.286,.500,.000,,.680,,,.174,6,,.000,,,0,0,bastoma01
35,Tony Battie,PF,32,ORL,77,1202,.489,12.1,,.972,.251,.087,.229,.406,.028,,.497,.778,.250,.500,.374,.222,,.712,1.000,,.096,31,,.333,.333,,1,0,battito01
36,Shane Battier,SG,30,HOU,60,2031,.410,18.7,,.331,.153,.093,.040,.045,.669,,.462,.574,.485,.214,.250,.384,,.556,.989,,.006,2,,.414,.439,,2,0,battish01
37,Nicolas Batum,SF,20,POR,79,1454,.446,14.3,,.535,.330,.053,.022,.130,.465,,.513,.655,.211,.000,.362,.369,,.657,.968,,.133,39,,.524,.364,,0,0,batumni01
38,Jerryd Bayless,PG,20,POR,53,655,.365,9.4,,.857,.487,.085,.069,.217,.143,,.383,.500,.250,.231,.220,.259,,.387,1.000,,.074,9,,.481,.231,,1,0,bayleje01
39,Michael Beasley,PF,20,MIA,81,2009,.472,11.4,,.915,.284,.165,.135,.331,.085,,.478,.555,.462,.403,.451,.407,,.551,.909,,.040,32,,.296,.458,,0,0,beaslmi01
40,Marco Belinelli,SG,22,GSW,42,882,.442,17.6,,.587,.170,.076,.060,.281,.413,,.473,.630,.458,.474,.382,.397,,.432,.865,,.003,1,,.275,.528,,2,0,belinma01
41,Charlie Bell,SG,29,MIL,70,1783,.414,18.5,,.542,.153,.017,.061,.311,.458,,.458,.538,.556,.375,.429,.363,,.523,.839,,.004,1,,.446,.449,,3,0,bellch01
42,Raja Bell,SG,32,TOT,67,2315,.437,19.4,,.604,.076,.028,.070,.430,.396,,.448,.635,.316,.375,.435,.421,,.741,.939,,.004,3,,.292,.380,,2,0,bellra01
42,Raja Bell,SG,32,PHO,22,712,.429,20.0,,.469,.096,.011,.056,.305,.531,,.386,.588,.500,.200,.352,.468,,.688,.932,,.000,0,,.277,.423,,1,0,bellra01
42,Raja Bell,SG,32,CHA,45,1603,.440,19.3,,.651,.069,.034,.075,.473,.349,,.464,.657,.294,.421,.454,.395,,.752,.943,,.006,3,,.299,.358,,1,0,bellra01
43,Mike Bibby,PG,30,ATL,79,2740,.435,19.9,,.574,.075,.055,.038,.407,.426,,.468,.707,.455,.474,.425,.390,,.419,.958,,.000,0,,.157,.403,,0,0,bibbymi01
44,Andris Biedriņš,C,22,GSW,62,1863,.578,2.0,,.998,.749,.244,.004,.002,.002,,.579,.672,.300,.000,1.000,.000,,.636,,,.133,67,,.000,,,0,0,biedran01
45,Chauncey Billups,PG,32,TOT,79,2789,.418,16.8,,.595,.180,.069,.113,.233,.405,,.425,.517,.309,.360,.421,.408,,.157,.537,,.001,1,,.091,.417,,1,0,billuch01
45,Chauncey Billups,PG,32,DET,2,70,.333,18.5,,.667,.095,.000,.143,.429,.333,,.357,.000,,.333,.444,.286,,.000,.000,,.000,0,,.143,.000,,0,0,billuch01
45,Chauncey Billups,PG,32,DEN,77,2719,.420,16.8,,.593,.181,.071,.113,.228,.407,,.427,.523,.309,.361,.420,.410,,.160,.544,,.001,1,,.090,.429,,1,0,billuch01
46,Steve Blake,PG,28,POR,69,2188,.428,19.0,,.493,.114,.060,.079,.240,.507,,.429,.500,.308,.255,.484,.427,,.416,.900,,.000,0,,.381,.480,,5,0,blakest01
47,Andray Blatche,C,22,WAS,71,1703,.471,8.5,,.967,.421,.165,.160,.221,.033,,.479,.630,.356,.366,.367,.238,,.500,.600,,.078,48,,.143,.000,,0,0,blatcan01
48,Mark Blount,C,33,MIA,20,207,.385,17.9,,.654,.077,.077,.103,.397,.346,,.373,.833,.333,.375,.290,.407,,.526,1.000,,.038,3,,.296,.500,,0,0,blounma01
49,Keith Bogans,SG,28,TOT,65,1272,.367,18.0,,.327,.225,.034,.037,.031,.673,,.425,.534,.182,.083,.300,.339,,.556,.986,,.000,0,,.427,.376,,1,0,boganke01
49,Keith Bogans,SG,28,ORL,36,787,.360,18.8,,.280,.200,.023,.034,.023,.720,,.429,.571,.000,.000,.250,.333,,.571,.976,,.000,0,,.460,.362,,1,0,boganke01
49,Keith Bogans,SG,28,MIL,29,485,.376,17.0,,.383,.255,.047,.040,.040,.617,,.421,.500,.286,.167,.333,.348,,.542,1.000,,.000,0,,.380,.400,,0,0,boganke01
50,Andrew Bogut,C,24,MIL,36,1124,.577,3.5,,1.000,.599,.309,.066,.025,.000,,.577,.658,.490,.429,.125,,,.574,,,.132,38,,,,,0,0,bogutan01
51,Matt Bonner,PF,28,SAS,81,1928,.496,17.4,,.500,.131,.116,.103,.151,.500,,.552,.600,.548,.491,.556,.440,,.682,1.000,,.009,4,,.231,.452,,0,0,bonnema01
52,Josh Boone,C,24,NJN,62,995,.528,3.0,,1.000,.748,.098,.103,.051,.000,,.528,.606,.238,.455,.091,,,.735,,,.159,28,,,,,0,0,boonejo01
53,Calvin Booth,C,32,TOT,8,56,.500,10.6,,1.000,.400,.000,.100,.500,.000,,.500,.500,,1.000,.400,,,.600,,,.000,0,,,,,0,0,boothca01
53,Calvin Booth,C,32,MIN,1,1,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,0,boothca01
53,Calvin Booth,C,32,SAC,7,55,.500,10.6,,1.000,.400,.000,.100,.500,.000,,.500,.500,,1.000,.400,,,.600,,,.000,0,,,,,0,0,boothca01
54,Carlos Boozer,PF,27,UTA,37,1197,.490,7.3,,1.000,.441,.166,.186,.207,.000,,.490,.624,.329,.347,.462,,,.633,,,.047,20,,,,,0,0,boozeca01
55,Chris Bosh*,C,24,TOR,77,2928,.487,10.6,,.961,.314,.135,.181,.331,.039,,.497,.594,.433,.399,.483,.245,,.519,.833,,.073,81,,.041,.000,,2,0,boshch01
56,Bruce Bowen,SF,37,SAS,80,1506,.422,18.0,,.476,.144,.048,.080,.203,.524,,.416,.593,.444,.200,.368,.429,,.784,1.000,,.005,1,,.898,.432,,1,0,bowenbr01
57,Ryan Bowen,SF,33,NOH,21,219,.579,7.0,,1.000,.579,.079,.026,.316,.000,,.579,.773,.333,.000,.333,,,.909,,,.026,1,,,,,0,0,bowenry01
58,Elton Brand,PF,29,PHI,29,920,.447,9.3,,1.000,.271,.203,.367,.159,.000,,.447,.535,.365,.463,.362,,,.607,,,.044,16,,,,,0,0,brandel01
59,Corey Brewer,SF,22,MIN,15,307,.411,11.5,,.867,.389,.067,.067,.344,.133,,.410,.514,.167,.500,.323,.417,,.625,1.000,,.044,4,,.583,.571,,0,0,breweco01
60,Ronnie Brewer,SF,23,UTA,81,2605,.508,9.5,,.897,.517,.037,.047,.296,.103,,.537,.645,.355,.333,.404,.259,,.727,1.000,,.171,128,,.035,.000,,4,0,brewero02
61,Aaron Brooks,PG,24,HOU,80,1998,.404,14.8,,.605,.269,.135,.095,.106,.395,,.428,.469,.358,.378,.458,.366,,.202,.664,,.001,1,,.146,.422,,11,0,brookaa01
62,Andre Brown,PF,27,CHA,4,41,.143,3.4,,1.000,.714,.143,.000,.143,.000,,.143,.200,.000,,.000,,,.000,,,.143,0,,,,,0,0,brownan01
63,Bobby Brown,SG-PG,24,TOT,68,931,.392,16.9,,.639,.197,.075,.058,.308,.361,,.417,.437,.296,.476,.423,.346,,.240,.667,,.019,5,,.185,.458,,5,0,brownbo02
63,Bobby Brown,SG,24,SAC,47,675,.381,17.1,,.619,.202,.077,.053,.287,.381,,.412,.400,.263,.462,.451,.330,,.286,.613,,.016,4,,.170,.563,,5,0,brownbo02
63,Bobby Brown,PG,24,MIN,21,256,.416,16.6,,.681,.186,.071,.071,.354,.319,,.429,.524,.375,.500,.375,.389,,.152,.786,,.027,1,,.222,.250,,0,0,brownbo02
64,Dee Brown,PG,24,TOT,19,261,.367,14.6,,.510,.367,.061,.020,.061,.490,,.440,.611,.000,.000,.000,.292,,.364,.857,,.000,0,,.125,.333,,0,0,brownde03
64,Dee Brown,PG,24,WAS,17,233,.386,13.7,,.545,.409,.045,.023,.068,.455,,.458,.611,.000,.000,.000,.300,,.364,.833,,.000,0,,.150,.333,,0,0,brownde03
64,Dee Brown,PG,24,PHO,2,28,.200,22.2,,.200,.000,.200,.000,.000,.800,,.000,,.000,,,.250,,,1.000,,.000,0,,.000,,,0,0,brownde03
65,Devin Brown,SG,30,NOH,63,869,.355,12.1,,.690,.358,.115,.086,.131,.310,,.384,.473,.417,.185,.244,.289,,.410,.964,,.013,4,,.227,.318,,0,0,brownde02
66,Kwame Brown,C,26,DET,58,999,.533,3.0,,1.000,.680,.189,.112,.018,.000,,.533,.609,.500,.211,.000,,,.711,,,.154,25,,,,,0,0,brownkw01
67,Shannon Brown,SG,23,TOT,48,477,.473,11.2,,.776,.467,.048,.091,.170,.224,,.500,.584,.500,.467,.286,.378,,.547,.929,,.109,18,,.324,.583,,3,0,brownsh01
67,Shannon Brown,SG,23,CHA,30,341,.455,10.8,,.772,.480,.041,.089,.163,.228,,.505,.542,.600,.636,.300,.286,,.479,.875,,.089,11,,.357,.500,,2,0,brownsh01
67,Shannon Brown,SG,23,LAL,18,136,.524,12.2,,.786,.429,.071,.095,.190,.214,,.485,.722,.333,.000,.250,.667,,.750,1.000,,.167,7,,.222,1.000,,1,0,brownsh01
68,Kobe Bryant*,SG,30,LAL,82,2960,.467,14.0,,.804,.203,.120,.181,.299,.196,,.496,.664,.461,.448,.424,.351,,.326,.644,,.036,59,,.086,.414,,1,0,bryanko01
69,Greg Buckner,SF,32,MEM,63,878,.384,12.7,,.679,.352,.094,.075,.157,.321,,.444,.464,.467,.500,.360,.255,,.604,1.000,,.006,1,,.431,.364,,1,0,buckngr01
70,Caron Butler,SG,28,WAS,67,2585,.453,13.5,,.806,.282,.100,.116,.308,.194,,.487,.641,.422,.397,.401,.310,,.408,.431,,.027,29,,.176,.297,,5,0,butleca01
71,Rasual Butler,SF,29,NOH,82,2614,.433,17.5,,.553,.143,.064,.101,.245,.447,,.468,.670,.392,.383,.406,.390,,.678,.929,,.037,29,,.443,.459,,2,0,butlera01
72,Andrew Bynum,C,21,LAL,50,1446,.560,4.2,,1.000,.522,.343,.102,.034,.000,,.560,.687,.442,.431,.176,,,.637,,,.209,100,,,,,0,0,bynuman01
73,Will Bynum,PG,26,DET,57,803,.456,9.9,,.944,.404,.132,.088,.322,.056,,.474,.543,.444,.333,.436,.158,,.222,1.000,,.012,3,,.053,.000,,3,0,bynumwi01
74,José Calderón,PG,27,TOR,68,2333,.497,17.0,,.686,.194,.009,.054,.429,.314,,.538,.752,.167,.457,.460,.406,,.185,.878,,.003,2,,.129,.423,,2,0,caldejo01
75,Marcus Camby,C,34,LAC,62,1925,.512,7.7,,.992,.500,.097,.121,.274,.008,,.514,.677,.354,.300,.368,.250,,.676,1.000,,.075,34,,.000,,,1,0,cambyma01
76,Brian Cardinal,PF,31,MIN,64,909,.385,18.7,,.456,.136,.059,.071,.189,.544,,.455,.565,.200,.333,.500,.326,,.743,1.000,,.000,0,,.250,.348,,0,0,cardibr01
77,Rodney Carney,SG,24,MIN,67,1199,.416,16.1,,.466,.262,.035,.054,.113,.534,,.492,.667,.200,.174,.333,.350,,.639,.987,,.102,39,,.540,.402,,0,0,carnero01
78,Matt Carroll,SG,28,TOT,55,616,.380,17.6,,.690,.129,.058,.088,.415,.310,,.441,.455,.500,.267,.465,.245,,.769,1.000,,.000,0,,.491,.385,,0,0,carroma01
78,Matt Carroll,SG,28,CHA,34,475,.406,17.4,,.674,.152,.043,.072,.406,.326,,.473,.429,.500,.400,.500,.267,,.727,1.000,,.000,0,,.511,.391,,0,0,carroma01
78,Matt Carroll,SG,28,DAL,21,141,.273,18.3,,.758,.030,.121,.152,.455,.242,,.320,1.000,.500,.000,.333,.125,,1.000,1.000,,.000,0,,.375,.333,,0,0,carroma01
79,Anthony Carter,PG,33,DEN,78,1787,.433,14.6,,.772,.272,.085,.057,.358,.228,,.490,.600,.424,.364,.442,.239,,.610,.952,,.003,1,,.216,.158,,4,0,cartean01
80,Vince Carter,SG,32,NJN,80,2946,.437,15.0,,.709,.242,.072,.113,.282,.291,,.459,.563,.433,.408,.396,.385,,.284,.775,,.035,46,,.176,.478,,5,0,cartevi01
81,Mario Chalmers,PG,22,MIA,82,2626,.420,16.1,,.530,.254,.101,.044,.131,.470,,.467,.482,.448,.414,.471,.367,,.201,.895,,.020,10,,.151,.362,,8,0,chalmma01
82,Tyson Chandler,C,26,NOH,45,1445,.565,1.7,,1.000,.802,.173,.021,.004,.000,,.565,.634,.327,.000,.000,,,.719,,,.336,89,,,,,0,0,chandty01
83,Wilson Chandler,SF,21,NYK,82,2735,.432,14.0,,.702,.255,.124,.105,.217,.298,,.476,.595,.443,.405,.389,.328,,.452,.951,,.042,40,,.325,.392,,4,0,chandwi01
84,Speedy Claxton,PG,30,ATL,2,15,.286,11.2,,1.000,.286,.000,.429,.286,.000,,.286,.500,,.333,.000,,,.000,,,.000,0,,,,,0,0,claxtsp01
85,Jarron Collins,C,30,UTA,26,201,.457,7.1,,1.000,.486,.114,.171,.229,.000,,.457,.471,.500,.667,.250,,,.500,,,.000,0,,,,,0,0,collija03
86,Jason Collins,C,30,MIN,31,422,.314,8.3,,1.000,.386,.143,.214,.257,.000,,.314,.556,.200,.133,.167,,,.591,,,.057,3,,,,,0,0,collija04
87,Mardy Collins,PG-SG,24,TOT,48,890,.425,8.1,,.874,.401,.304,.085,.085,.126,,.426,.515,.333,.333,.429,.419,,.326,.846,,.016,4,,.355,.455,,1,0,collima01
87,Mardy Collins,SG,24,NYK,9,75,.348,6.3,,.870,.609,.087,.130,.043,.130,,.400,.429,.000,.333,1.000,.000,,.375,,,.000,0,,.667,.000,,0,0,collima01
87,Mardy Collins,PG,24,LAC,39,815,.433,8.3,,.875,.379,.326,.080,.089,.125,,.429,.529,.342,.333,.400,.464,,.321,.846,,.018,4,,.321,.556,,1,0,collima01
88,Nick Collison,C,28,OKC,71,1831,.568,5.4,,.995,.570,.192,.075,.159,.005,,.570,.730,.354,.406,.338,.000,,.663,,,.166,67,,.000,,,1,0,collini01
89,Mike Conley,PG,21,MEM,82,2508,.442,13.3,,.703,.318,.097,.073,.215,.297,,.458,.522,.338,.358,.452,.406,,.149,.955,,.007,5,,.272,.390,,2,0,conlemi01
90,Brian Cook,PF,28,TOT,30,171,.368,17.2,,.605,.171,.053,.092,.289,.395,,.326,.231,.500,.429,.318,.433,,.400,1.000,,.026,1,,.000,,,0,0,cookbr01
90,Brian Cook,PF,28,ORL,21,146,.383,18.1,,.583,.150,.033,.117,.283,.417,,.343,.222,.500,.429,.353,.440,,.500,1.000,,.000,0,,.000,,,0,0,cookbr01
90,Brian Cook,PF,28,HOU,9,25,.313,14.2,,.688,.250,.125,.000,.313,.313,,.273,.250,.500,,.200,.400,,.000,1.000,,.125,1,,.000,,,0,0,cookbr01
91,Daequan Cook,SF,21,MIA,75,1833,.375,20.8,,.388,.067,.026,.074,.220,.612,,.356,.488,.353,.333,.324,.387,,.596,.954,,.012,8,,.309,.443,,3,0,cookda02
92,Jamal Crawford,PG-SG,28,TOT,65,2479,.410,17.3,,.614,.139,.086,.102,.288,.386,,.441,.585,.341,.375,.425,.360,,.235,.704,,.000,0,,.223,.398,,3,0,crawfja01
92,Jamal Crawford,SG,28,NYK,11,392,.432,17.2,,.544,.172,.071,.112,.189,.456,,.413,.414,.333,.316,.500,.455,,.316,.657,,.000,0,,.260,.350,,0,0,crawfja01
92,Jamal Crawford,PG,28,GSW,54,2087,.406,17.3,,.628,.132,.089,.100,.307,.372,,.446,.628,.342,.388,.416,.338,,.222,.720,,.000,0,,.215,.412,,3,0,crawfja01
93,Joe Crawford,SF,22,NYK,2,23,.300,11.5,,.600,.400,.100,.100,.000,.400,,.333,.500,.000,.000,,.250,,.500,1.000,,.100,1,,.250,.000,,0,0,crawfjo01
94,Javaris Crittenton,PG-SG,21,TOT,63,1174,.460,7.0,,.947,.561,.154,.042,.189,.053,,.478,.644,.182,.167,.296,.133,,.341,.500,,.046,12,,.133,.000,,0,0,crittja01
94,Javaris Crittenton,SG,21,MEM,7,44,.467,5.2,,.933,.667,.133,.000,.133,.067,,.500,.600,.500,,.000,.000,,.571,,,.000,0,,.000,,,0,0,crittja01
94,Javaris Crittenton,PG,21,WAS,56,1130,.459,7.1,,.948,.556,.156,.044,.193,.052,,.477,.647,.167,.167,.308,.143,,.328,.500,,.048,12,,.143,.000,,0,0,crittja01
95,Austin Croshere,PF,33,TOT,14,100,.359,13.0,,.615,.385,.077,.026,.128,.385,,.375,.333,1.000,.000,.200,.333,,.556,1.000,,.077,2,,.133,.500,,0,0,croshau01
95,Austin Croshere,PF,33,MIL,11,77,.400,12.0,,.633,.433,.067,.033,.100,.367,,.368,.308,1.000,.000,.333,.455,,.429,1.000,,.067,1,,.182,.500,,0,0,croshau01
95,Austin Croshere,PF,33,SAS,3,23,.222,16.5,,.556,.222,.111,.000,.222,.444,,.400,.500,1.000,,.000,.000,,1.000,,,.111,1,,.000,,,0,0,croshau01
96,Eddy Curry,C,26,NYK,3,12,1.000,0.0,,1.000,1.000,.000,.000,.000,.000,,1.000,1.000,,,,,,.500,,,.000,0,,,,,0,0,curryed01
97,Samuel Dalembert,C,27,PHI,82,2036,.498,5.8,,.995,.532,.157,.210,.097,.005,,.500,.597,.368,.396,.405,.000,,.671,,,.212,87,,.500,.000,,0,0,dalemsa01
98,Erick Dampier,C,33,DAL,80,1836,.650,1.4,,1.000,.821,.139,.032,.007,.000,,.650,.713,.359,.333,.500,,,.643,,,.261,70,,,,,0,0,dampier01
99,Antonio Daniels,PG,33,TOT,74,1021,.419,13.1,,.746,.284,.089,.161,.212,.254,,.438,.507,.429,.289,.460,.367,,.247,.864,,.017,4,,.183,.364,,0,0,daniean01
99,Antonio Daniels,PG,33,WAS,13,288,.400,12.0,,.756,.356,.111,.089,.200,.244,,.382,.625,.000,.250,.222,.455,,.538,.800,,.022,1,,.273,.333,,0,0,daniean01
99,Antonio Daniels,PG,33,NOH,61,733,.424,13.4,,.743,.267,.084,.178,.215,.257,,.451,.471,.563,.294,.512,.347,,.188,.882,,.016,3,,.163,.375,,0,0,daniean01
100,Marquis Daniels,SF,28,IND,54,1700,.451,9.8,,.869,.389,.180,.126,.174,.131,,.489,.627,.411,.425,.308,.200,,.505,.944,,.029,17,,.289,.192,,2,0,daniema01
101,Jermareo Davidson,SF,24,GSW,14,111,.486,11.1,,1.000,.314,.057,.200,.429,.000,,.486,.636,.000,.571,.400,,,.647,,,.143,5,,,,,0,0,davidje01
102,Baron Davis,PG,29,LAC,65,2248,.370,14.3,,.658,.290,.083,.108,.176,.342,,.406,.493,.350,.308,.349,.302,,.145,.505,,.003,3,,.098,.281,,4,0,davisba01
