,,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,% of FG Ast'd,% of FG Ast'd,,Dunks,Dunks,,Corner 3s,Corner 3s,,Heaves,Heaves,-additional
117,Joey Dorsey,PF,26,TOT,15,106,.450,1.0,,1.000,.800,.200,.000,.000,.000,,.450,.500,.250,,,,,.444,,,.150,3,,,,,0,0,dorsejo01
117,Joey Dorsey,PF,26,HOU,7,54,.455,0.5,,1.000,.909,.091,.000,.000,.000,,.455,.500,.000,,,,,.600,,,.091,1,,,,,0,0,dorsejo01
117,Joey Dorsey,PF,26,SAC,8,52,.444,1.6,,1.000,.667,.333,.000,.000,.000,,.444,.500,.333,,,,,.250,,,.222,2,,,,,0,0,dorsejo01
118,Toney Douglas,PG,23,NYK,56,1087,.458,15.6,,.552,.289,.056,.064,.143,.448,,.514,.575,.500,.440,.429,.389,,.315,.588,,.005,2,,.189,.485,,3,0,douglto01
119,Chris Douglas-Roberts,SF,23,NJN,67,1730,.445,9.1,,.906,.440,.119,.124,.223,.094,,.464,.556,.324,.338,.430,.259,,.539,.786,,.042,23,,.667,.278,,1,0,douglch01
120,Goran Dragić,PG,23,PHO,80,1442,.452,14.6,,.617,.283,.077,.108,.149,.383,,.488,.612,.421,.396,.356,.394,,.264,.662,,.014,6,,.160,.467,,2,0,dragigo01
121,Jared Dudley,SF,24,PHO,82,1991,.459,15.9,,.465,.271,.065,.033,.096,.535,,.461,.511,.281,.375,.468,.458,,.676,.992,,.010,5,,.462,.463,,2,0,dudleja01
122,Chris Duhon,PG,27,NYK,67,2072,.373,17.7,,.428,.224,.062,.024,.118,.572,,.404,.475,.357,.364,.302,.349,,.256,.700,,.000,0,,.101,.385,,1,0,duhonch01
123,Tim Duncan*,C,33,SAS,78,2438,.518,8.3,,.990,.303,.309,.238,.140,.010,,.522,.680,.494,.426,.404,.182,,.551,1.000,,.032,33,,.000,,,1,0,duncati01
124,Mike Dunleavy,SF,29,IND,67,1486,.410,16.9,,.577,.206,.079,.057,.235,.423,,.478,.652,.409,.500,.344,.318,,.714,.987,,.004,2,,.191,.267,,2,0,dunlemi02
125,Kevin Durant,SF,21,OKC,82,3239,.476,13.2,,.790,.245,.107,.203,.235,.210,,.506,.703,.444,.445,.380,.365,,.471,.773,,.082,133,,.048,.235,,1,0,duranke01
126,Wayne Ellington,SG,22,MIN,76,1384,.424,16.4,,.638,.196,.078,.063,.301,.362,,.441,.648,.457,.357,.319,.395,,.484,.797,,.013,6,,.253,.463,,1,0,ellinwa01
127,Monta Ellis,SG,24,GSW,64,2647,.449,12.1,,.838,.330,.129,.095,.284,.162,,.470,.623,.331,.396,.381,.338,,.314,.675,,.017,17,,.171,.487,,4,0,ellismo01
128,Francisco Elson,C,33,TOT,12,66,.333,13.4,,1.000,.200,.067,.200,.533,.000,,.333,.667,.000,.333,.250,,,.400,,,.000,0,,,,,0,0,elsonfr01
128,Francisco Elson,C,33,MIL,11,62,.308,13.9,,1.000,.154,.077,.231,.538,.000,,.308,.500,.000,.333,.286,,,.500,,,.000,0,,,,,0,0,elsonfr01
128,Francisco Elson,C,33,PHI,1,4,.500,9.7,,1.000,.500,.000,.000,.500,.000,,.500,1.000,,,.000,,,.000,,,.000,0,,,,,0,0,elsonfr01
129,Maurice Evans,SF,31,ATL,79,1317,.445,14.5,,.570,.303,.033,.099,.135,.430,,.527,.622,.615,.359,.415,.337,,.576,.912,,.102,38,,.544,.326,,0,0,evansma01
130,Reggie Evans,PF,29,TOR,28,311,.493,2.5,,1.000,.754,.217,.000,.029,.000,,.493,.615,.067,,.500,,,.559,,,.000,0,,,,,0,0,evansre01
131,Tyreke Evans,SG,20,SAC,72,2677,.458,8.4,,.879,.512,.129,.041,.197,.121,,.485,.591,.340,.396,.326,.255,,.201,.361,,.019,22,,.007,.000,,4,0,evansty01
132,Jordan Farmar,PG,23,LAL,82,1474,.435,15.9,,.555,.260,.047,.089,.159,.445,,.483,.590,.458,.304,.415,.376,,.486,.756,,.021,10,,.188,.419,,1,0,farmajo01
133,Raymond Felton,PG,25,CHA,80,2643,.459,11.9,,.816,.364,.100,.076,.275,.184,,.475,.584,.459,.422,.352,.385,,.290,.867,,.008,6,,.250,.333,,4,1,feltora01
134,Rudy Fernández,SG,24,POR,62,1441,.378,19.6,,.371,.106,.059,.085,.121,.629,,.395,.622,.440,.222,.294,.368,,.597,.827,,.009,4,,.252,.313,,1,0,fernaru01
135,Kyrylo Fesenko,C,23,UTA,49,408,.547,2.3,,.989,.653,.316,.021,.000,.011,,.553,.677,.333,.000,,.000,,.692,,,.211,19,,.000,,,0,0,fesenky01
136,Michael Finley,SF,36,TOT,46,709,.440,19.4,,.554,.054,.049,.114,.337,.446,,.480,.700,.333,.238,.548,.390,,.653,.938,,.005,0,,.354,.310,,1,0,finlemi01
136,Michael Finley,SF,36,SAS,25,395,.381,18.8,,.577,.062,.072,.134,.309,.423,,.429,.833,.286,.308,.433,.317,,.667,1.000,,.010,0,,.463,.316,,1,0,finlemi01
136,Michael Finley,SF,36,BOS,21,314,.506,20.1,,.529,.046,.023,.092,.368,.471,,.543,.500,.500,.125,.656,.463,,.640,.895,,.000,0,,.244,.300,,0,0,finlemi01
137,Derek Fisher,PG,35,LAL,82,2227,.380,18.4,,.599,.133,.048,.052,.366,.401,,.401,.378,.333,.448,.412,.348,,.530,.910,,.000,0,,.321,.403,,0,0,fishede01
138,Jonny Flynn,PG,20,MIN,81,2339,.417,12.4,,.774,.296,.145,.106,.227,.226,,.434,.543,.384,.356,.361,.358,,.169,.597,,.015,8,,.191,.390,,0,0,flynnjo01
139,T.J. Ford,PG,26,IND,47,1189,.445,11.6,,.880,.316,.105,.184,.275,.120,,.484,.545,.500,.416,.452,.160,,.197,.625,,.002,1,,.340,.118,,2,0,fordtj01
140,Jeff Foster,C,33,IND,16,255,.478,6.5,,.978,.609,.174,.022,.174,.022,,.489,.607,.250,1.000,.250,.000,,.500,,,.065,3,,.000,,,1,0,fosteje01
141,Randy Foye,PG,26,WAS,70,1667,.414,17.2,,.706,.107,.118,.092,.389,.294,,.442,.636,.260,.439,.444,.346,,.166,.587,,.002,1,,.143,.385,,4,0,foyera01
142,Channing Frye,C,26,PHO,81,2190,.451,19.7,,.442,.102,.077,.033,.230,.558,,.466,.611,.481,.261,.426,.439,,.690,.965,,.034,20,,.105,.634,,1,0,fryech01
143,Dan Gadzuric,C,31,MIL,32,314,.438,5.1,,1.000,.584,.124,.191,.090,.000,,.438,.558,.273,.235,.375,,,.538,,,.112,10,,,,,0,0,gadzuda01
144,Sundiata Gaines,PG,23,UTA,32,217,.463,14.7,,.683,.256,.134,.061,.232,.317,,.554,.619,.636,.400,.474,.269,,.387,.429,,.000,0,,.038,1.000,,2,0,gainesu01
145,Danilo Gallinari,SF,21,NYK,81,2747,.423,18.2,,.474,.182,.040,.056,.195,.526,,.469,.580,.486,.385,.387,.381,,.447,.898,,.032,30,,.180,.341,,2,0,gallida01
146,Francisco García,SG,28,SAC,25,575,.466,17.3,,.665,.159,.028,.097,.381,.335,,.504,.786,.600,.294,.433,.390,,.746,.913,,.011,2,,.305,.389,,2,0,garcifr01
147,Kevin Garnett*,PF,33,BOS,69,2060,.521,11.2,,.994,.278,.177,.141,.396,.006,,.523,.670,.489,.404,.477,.200,,.823,.000,,.074,51,,.200,1.000,,0,0,garneke01
148,Marc Gasol,C,25,MEM,69,2469,.581,4.8,,.998,.516,.312,.114,.057,.002,,.582,.702,.493,.419,.297,.000,,.630,,,.097,60,,.000,,,0,0,gasolma01
149,Pau Gasol*,C,29,LAL,65,2403,.536,5.8,,.994,.434,.326,.160,.076,.006,,.539,.648,.462,.422,.484,.000,,.569,,,.090,70,,.200,.000,,0,0,gasolpa01
150,Rudy Gay,SF,23,MEM,80,3175,.466,11.5,,.843,.312,.158,.157,.217,.157,,.492,.590,.453,.455,.405,.327,,.360,.894,,.104,119,,.188,.368,,4,0,gayru01
151,Alonzo Gee,SG,22,WAS,11,182,.475,7.0,,.847,.576,.136,.068,.068,.153,,.420,.500,.250,.500,.000,.778,,.429,.714,,.186,11,,.444,.750,,0,0,geeal01
152,Devean George,SF,32,GSW,45,761,.432,19.9,,.403,.121,.039,.029,.214,.597,,.494,.520,.625,.333,.477,.390,,.561,.938,,.010,2,,.358,.500,,0,0,georgde01
153,Daniel Gibson,PG,23,CLE,56,1068,.466,19.3,,.444,.116,.063,.049,.216,.556,,.454,.548,.412,.538,.397,.477,,.556,.944,,.000,0,,.322,.417,,0,0,gibsoda01
154,Taj Gibson,PF,24,CHI,82,2204,.494,7.3,,1.000,.475,.130,.191,.203,.000,,.494,.582,.463,.408,.391,,,.656,,,.126,70,,,,,0,0,gibsota01
155,J.R. Giddens,SF,24,TOT,32,239,.467,10.6,,.833,.483,.050,.083,.217,.167,,.560,.793,.333,.400,.154,.000,,.393,,,.050,3,,.400,.000,,1,0,giddejr01
155,J.R. Giddens,SF,24,BOS,21,99,.429,8.8,,.905,.476,.095,.095,.238,.095,,.474,.700,.500,.500,.000,.000,,.667,,,.095,2,,1.000,.000,,0,0,giddejr01
155,J.R. Giddens,SF,24,NYK,11,140,.487,11.6,,.795,.487,.026,.077,.205,.205,,.613,.842,.000,.333,.250,.000,,.263,,,.026,1,,.250,.000,,1,0,giddejr01
156,Trey Gilder,SF,25,MEM,2,5,1.000,17.4,,1.000,.000,.000,.000,1.000,.000,,1.000,,,,1.000,,,1.000,,,.000,0,,,,,0,0,gildetr01
157,Manu Ginóbili*,SG,32,SAS,75,2150,.441,13.9,,.612,.301,.122,.068,.122,.388,,.481,.610,.391,.377,.309,.377,,.331,.727,,.019,16,,.177,.290,,1,0,ginobma01
158,Ryan Gomes,SF,27,MIN,76,2210,.447,15.5,,.728,.169,.094,.149,.316,.272,,.475,.540,.362,.450,.485,.372,,.664,.986,,.003,2,,.241,.417,,3,0,gomesry01
159,Drew Gooden,C-PF,28,TOT,70,1755,.478,7.1,,.987,.467,.214,.115,.191,.013,,.483,.548,.473,.290,.452,.125,,.547,1.000,,.061,36,,.125,.000,,2,0,goodedr01
159,Drew Gooden,C,28,DAL,46,1030,.467,6.7,,.982,.467,.259,.101,.155,.018,,.473,.541,.483,.324,.346,.167,,.551,1.000,,.068,23,,.000,,,2,0,goodedr01
159,Drew Gooden,PF,28,LAC,24,725,.492,7.6,,.992,.466,.158,.132,.237,.008,,.496,.556,.452,.257,.540,.000,,.542,,,.053,13,,.500,.000,,0,0,goodedr01
160,Ben Gordon,SG,26,DET,62,1730,.416,16.3,,.665,.170,.099,.107,.289,.335,,.465,.496,.522,.507,.411,.321,,.352,.787,,.004,2,,.265,.339,,2,0,gordobe01
161,Eric Gordon,SG,21,LAC,62,2229,.449,14.3,,.591,.353,.069,.032,.136,.409,,.503,.596,.444,.200,.364,.371,,.528,.899,,.031,21,,.097,.419,,2,0,gordoer01
162,Marcin Gortat,C,25,ORL,81,1088,.533,4.1,,.987,.604,.238,.115,.031,.013,,.540,.635,.519,.154,.286,.000,,.793,,,.141,31,,.000,,,0,0,gortama01
163,Joey Graham,SF,27,DEN,63,759,.520,8.6,,.936,.426,.153,.119,.238,.064,,.545,.663,.581,.250,.458,.154,,.641,1.000,,.104,21,,.462,.167,,0,0,grahajo01
164,Stephen Graham,SG,27,CHA,70,804,.496,12.5,,.792,.358,.058,.054,.321,.208,,.542,.605,.500,.615,.468,.320,,.612,1.000,,.042,7,,.640,.375,,1,0,grahast01
165,Danny Granger,SF,26,IND,62,2278,.428,15.4,,.615,.237,.097,.097,.184,.385,,.471,.604,.409,.405,.367,.361,,.376,.905,,.014,14,,.100,.432,,1,0,grangda01
166,Aaron Gray,C,25,TOT,32,311,.512,3.5,,1.000,.634,.207,.146,.012,.000,,.512,.577,.471,.250,1.000,,,.333,,,.024,2,,,,,0,0,grayaa01
166,Aaron Gray,C,25,CHI,8,50,.381,4.4,,1.000,.571,.190,.238,.000,.000,,.381,.500,.000,.400,,,,.375,,,.000,0,,,,,0,0,grayaa01
166,Aaron Gray,C,25,NOH,24,261,.557,3.2,,1.000,.656,.213,.115,.016,.000,,.557,.600,.615,.143,1.000,,,.324,,,.033,2,,,,,0,0,grayaa01
167,Danny Green,SG,22,CLE,20,115,.385,17.7,,.436,.231,.077,.051,.077,.564,,.529,.556,.667,.000,.667,.273,,.556,.833,,.000,0,,.455,.400,,1,0,greenda02
168,Jeff Green,PF,23,OKC,82,3043,.453,12.3,,.708,.310,.155,.077,.165,.292,,.503,.648,.470,.354,.333,.333,,.451,1.000,,.058,58,,.372,.345,,2,0,greenje02
169,Willie Green,SG,28,PHI,73,1553,.457,16.1,,.750,.173,.076,.122,.379,.250,,.494,.574,.512,.424,.476,.346,,.463,.915,,.009,5,,.257,.429,,4,1,greenwi01
170,Donté Greene,SF,21,SAC,76,1630,.441,13.1,,.669,.288,.156,.089,.137,.331,,.473,.591,.349,.449,.382,.377,,.543,.986,,.076,40,,.186,.294,,0,0,greendo01
171,Taylor Griffin,SF,23,PHO,8,32,.400,11.6,,.800,.300,.100,.300,.100,.200,,.500,1.000,.000,.333,.000,.000,,.750,,,.100,1,,1.000,.000,,0,0,griffta01
172,Hamed Haddadi,C,24,MEM,36,240,.387,6.2,,.952,.565,.194,.145,.048,.048,,.407,.514,.167,.333,.333,.000,,.417,,,.081,5,,.000,,,2,0,haddaha01
173,Malik Hairston,SG,22,SAS,47,317,.526,9.0,,.855,.566,.039,.013,.237,.145,,.585,.698,.333,1.000,.333,.182,,.658,1.000,,.132,10,,.727,.250,,0,0,hairsma01
174,Marcus Haislip,SF,29,SAS,10,44,.476,14.0,,.762,.286,.048,.048,.381,.238,,.438,.500,1.000,1.000,.250,.600,,.429,1.000,,.000,0,,.400,.500,,0,0,haislma01
175,Richard Hamilton,SG,31,DET,46,1552,.409,15.7,,.808,.103,.068,.280,.356,.192,,.435,.541,.408,.438,.408,.297,,.683,.854,,.003,1,,.449,.339,,1,0,hamilri01
176,Tyler Hansbrough,PF,24,IND,29,511,.360,9.4,,.982,.289,.258,.173,.262,.018,,.367,.492,.293,.308,.339,.000,,.630,,,.053,11,,.250,.000,,0,0,hansbty01
177,James Harden,SG,20,OKC,76,1738,.403,14.7,,.571,.325,.045,.033,.168,.429,,.424,.468,.308,.368,.381,.375,,.379,.925,,.048,25,,.190,.468,,2,0,hardeja01
178,Al Harrington,PF,29,NYK,72,2195,.435,13.7,,.603,.343,.073,.072,.116,.397,,.496,.612,.293,.378,.353,.342,,.380,.943,,.029,27,,.213,.345,,2,1,harrial01
179,Devin Harris,PG,26,NJN,64,2221,.403,12.3,,.755,.337,.110,.124,.183,.245,,.444,.520,.361,.391,.389,.276,,.216,.817,,.003,3,,.078,.294,,2,0,harride01
180,Mike Harris,PF,26,TOT,13,96,.367,6.8,,.967,.433,.267,.100,.167,.033,,.379,.385,.375,.667,.200,.000,,.636,,,.000,0,,.000,,,0,0,harrimi01
180,Mike Harris,PF,26,HOU,8,82,.370,7.3,,.963,.407,.259,.111,.185,.037,,.385,.364,.429,.667,.200,.000,,.600,,,.000,0,,.000,,,0,0,harrimi01
180,Mike Harris,PF,26,WAS,5,14,.333,2.3,,1.000,.667,.333,.000,.000,.000,,.333,.500,.000,,,,,1.000,,,.000,0,,,,,0,0,harrimi01
181,Jason Hart,PG,31,TOT,5,22,.500,17.6,,1.000,.000,.000,.000,1.000,.000,,.500,,,,.500,,,1.000,,,.000,0,,,,,0,0,hartja01
181,Jason Hart,PG,31,MIN,1,5,.000,16.2,,1.000,.000,.000,.000,1.000,.000,,.000,,,,.000,,,,,,.000,0,,,,,0,0,hartja01
181,Jason Hart,PG,31,NOH,4,17,1.000,19.0,,1.000,.000,.000,.000,1.000,.000,,1.000,,,,1.000,,,1.000,,,.000,0,,,,,0,0,hartja01
182,Udonis Haslem,PF,29,MIA,78,2177,.494,11.4,,1.000,.266,.087,.218,.429,.000,,.494,.643,.491,.406,.446,,,.763,,,.036,20,,,,,0,0,hasleud01
183,Trenton Hassell,SF,30,NJN,52,1106,.411,11.4,,.977,.329,.091,.078,.479,.023,,.421,.583,.200,.294,.371,.000,,.578,,,.014,3,,.200,.000,,0,0,hassetr01
184,Spencer Hawes,C,21,SAC,72,1904,.468,9.5,,.869,.371,.231,.072,.195,.131,,.494,.607,.442,.313,.408,.299,,.587,1.000,,.083,46,,.172,.333,,0,0,hawessp01
185,Chuck Hayes,C,26,HOU,82,1773,.489,1.5,,1.000,.796,.185,.018,.000,.000,,.489,.515,.426,.000,,,,.584,,,.009,2,,,,,0,0,hayesch01
186,Jarvis Hayes,SF,28,NJN,45,1033,.421,19.7,,.454,.095,.034,.061,.265,.546,,.523,.774,.273,.450,.483,.335,,.859,.950,,.003,1,,.380,.338,,1,0,hayesja01
187,Brendan Haywood,C,30,TOT,77,2355,.562,2.9,,.998,.705,.216,.043,.035,.002,,.563,.676,.292,.286,.294,.000,,.583,,,.253,121,,.000,,,0,0,haywobr01
187,Brendan Haywood,C,30,WAS,49,1614,.561,3.0,,1.000,.690,.224,.051,.036,.000,,.561,.697,.253,.294,.250,,,.532,,,.257,83,,,,,0,0,haywobr01
187,Brendan Haywood,C,30,DAL,28,741,.564,2.5,,.994,.737,.199,.026,.032,.006,,.568,.635,.387,.250,.400,.000,,.693,,,.244,38,,.000,,,0,0,haywobr01
188,Luther Head,SG,27,IND,47,813,.437,15.5,,.662,.254,.064,.058,.286,.338,,.481,.633,.450,.333,.382,.352,,.404,.784,,.003,1,,.238,.480,,0,0,headlu01
189,Gerald Henderson,SG,22,CHA,43,355,.356,11.8,,.817,.375,.077,.135,.231,.183,,.388,.538,.125,.286,.292,.211,,.636,1.000,,.115,12,,.368,.286,,1,0,hendege02
190,Roy Hibbert,C,23,IND,81,2035,.495,6.9,,.992,.380,.352,.129,.132,.008,,.495,.609,.451,.416,.359,.500,,.503,1.000,,.065,45,,.667,.500,,0,0,hibbero01
191,J.J. Hickson,PF,21,CLE,81,1691,.554,5.1,,.998,.638,.149,.075,.136,.002,,.555,.691,.436,.256,.211,.000,,.775,,,.257,117,,.000,,,1,0,hicksjj01
192,Nenê,C,27,DEN,82,2755,.587,4.5,,.997,.649,.135,.091,.123,.003,,.589,.695,.340,.462,.398,.000,,.753,,,.198,132,,.000,,,0,0,hilarne01
193,George Hill,PG,23,SAS,78,2276,.478,12.7,,.745,.325,.093,.100,.226,.255,,.505,.650,.333,.351,.437,.399,,.406,.960,,.016,12,,.787,.446,,2,0,hillge01
194,Grant Hill*,SF,37,PHO,81,2430,.478,11.1,,.886,.307,.110,.220,.249,.114,,.483,.588,.403,.471,.400,.438,,.555,1.000,,.031,17,,.788,.429,,1,1,hillgr01
195,Jordan Hill,PF,22,TOT,47,624,.493,7.6,,.990,.458,.194,.104,.234,.010,,.497,.630,.487,.143,.404,.000,,.576,,,.129,24,,.000,,,0,0,hilljo01
195,Jordan Hill,PF,22,NYK,24,252,.446,10.1,,.978,.348,.152,.141,.337,.022,,.456,.625,.357,.231,.419,.000,,.659,,,.065,6,,.000,,,0,0,hilljo01
195,Jordan Hill,PF,22,HOU,23,372,.532,5.5,,1.000,.550,.229,.073,.147,.000,,.532,.633,.560,.000,.375,,,.517,,,.183,18,,,,,0,0,hilljo01
196,Kirk Hinrich,SG,29,CHI,74,2481,.409,17.9,,.628,.143,.046,.058,.380,.372,,.431,.481,.486,.273,.430,.371,,.490,.885,,.000,0,,.239,.478,,2,0,hinriki01
197,Jrue Holiday,PG,19,PHI,73,1767,.442,13.7,,.694,.285,.123,.098,.188,.306,,.465,.547,.438,.490,.347,.390,,.292,.661,,.017,7,,.208,.455,,3,0,holidjr01
198,Ryan Hollins,C,25,MIN,73,1223,.558,6.9,,.997,.465,.172,.182,.178,.003,,.560,.716,.423,.473,.370,.000,,.639,,,.208,60,,.000,,,0,0,holliry01
199,Al Horford,C,23,ATL,81,2845,.551,7.3,,.999,.360,.305,.170,.164,.001,,.551,.721,.465,.424,.468,1.000,,.652,1.000,,.105,86,,1.000,1.000,,0,0,horfoal01
200,Eddie House,PG-SG,31,TOT,68,1217,.380,20.7,,.501,.075,.013,.033,.380,.499,,.412,.500,.333,.267,.410,.348,,.681,.873,,.000,0,,.225,.353,,0,0,houseed01
200,Eddie House,PG,31,BOS,50,846,.401,21.2,,.481,.056,.016,.031,.379,.519,,.419,.500,.400,.400,.410,.383,,.800,.922,,.000,0,,.251,.357,,0,0,houseed01
200,Eddie House,SG,31,NYK,18,371,.331,19.5,,.549,.120,.008,.038,.383,.451,,.397,.500,.000,.000,.412,.250,,.414,.667,,.000,0,,.150,.333,,0,0,houseed01
201,Dwight Howard,C,24,ORL,82,2843,.612,3.8,,.992,.553,.396,.040,.004,.008,,.617,.753,.452,.394,.333,.000,,.496,,,.246,197,,.000,,,5,0,howardw01
202,Josh Howard,SF,29,TOT,35,918,.405,14.5,,.778,.188,.129,.170,.291,.222,,.444,.671,.480,.333,.345,.267,,.590,1.000,,.005,2,,.267,.304,,3,0,howarjo01
202,Josh Howard,SF,29,DAL,31,827,.401,14.7,,.781,.181,.126,.170,.304,.219,,.438,.742,.442,.310,.327,.267,,.598,1.000,,.003,1,,.267,.350,,3,0,howarjo01
202,Josh Howard,SF,29,WAS,4,91,.435,13.3,,.761,.239,.152,.174,.196,.239,,.486,.273,.714,.500,.556,.273,,.529,1.000,,.022,1,,.273,.000,,0,0,howarjo01
203,Juwan Howard,C,36,POR,73,1632,.509,10.4,,.997,.243,.208,.235,.312,.003,,.511,.648,.423,.489,.479,.000,,.717,,,.027,7,,1.000,.000,,0,0,howarju01
204,Lester Hudson,PG,25,TOT,25,131,.396,16.2,,.698,.189,.075,.094,.340,.302,,.432,.700,.250,.400,.333,.313,,.500,.800,,.000,0,,.125,.500,,0,0,hudsole01
204,Lester Hudson,PG,25,BOS,16,70,.389,14.0,,.722,.222,.167,.056,.278,.278,,.308,.500,.333,.000,.200,.600,,.500,.667,,.000,0,,.200,1.000,,0,0,hudsole01
204,Lester Hudson,PG,25,MEM,9,61,.400,17.3,,.686,.171,.029,.114,.371,.314,,.500,.833,.000,.500,.385,.182,,.500,1.000,,.000,0,,.091,.000,,0,0,hudsole01
205,Larry Hughes,SG,31,TOT,45,1115,.355,16.1,,.640,.207,.067,.096,.269,.360,,.381,.513,.346,.297,.317,.309,,.404,.977,,.005,2,,.309,.442,,1,0,hughela01
205,Larry Hughes,SG,31,NYK,31,820,.366,15.5,,.652,.229,.068,.100,.254,.348,,.407,.531,.368,.250,.366,.289,,.297,.964,,.004,1,,.268,.385,,0,0,hughela01
205,Larry Hughes,SG,31,CHA,14,295,.327,17.7,,.607,.150,.065,.084,.308,.393,,.308,.438,.286,.444,.212,.357,,.800,1.000,,.009,1,,.405,.529,,1,0,hughela01
206,Kris Humphries,PF,24,TOT,69,1221,.441,8.3,,.998,.424,.118,.199,.257,.002,,.442,.555,.292,.346,.400,.000,,.639,,,.098,38,,.000,,,0,0,humphkr01
206,Kris Humphries,PF,24,DAL,25,315,.461,7.3,,1.000,.522,.070,.139,.270,.000,,.461,.567,.375,.250,.387,,,.679,,,.130,14,,,,,0,0,humphkr01
206,Kris Humphries,PF,24,NJN,44,906,.433,8.8,,.997,.386,.137,.222,.253,.003,,.435,.549,.275,.369,.405,.000,,.622,,,.085,24,,.000,,,0,0,humphkr01
207,Chris Hunter,C,25,GSW,60,783,.502,7.6,,.982,.479,.175,.115,.212,.018,,.512,.654,.342,.360,.413,.000,,.697,,,.134,25,,.000,,,1,0,huntech01
208,Lindsey Hunter,PG,39,CHI,13,122,.167,18.7,,.567,.133,.067,.100,.267,.433,,.235,.250,.500,.000,.250,.077,,.500,1.000,,.000,0,,.077,.000,,0,0,hunteli01
209,Othello Hunter,SF,23,ATL,7,33,.333,3.7,,1.000,.583,.333,.083,.000,.000,,.333,.429,.250,.000,,,,.750,,,.083,1,,,,,0,0,hunteot01
210,Steven Hunter,C,28,MEM,21,158,.395,3.3,,1.000,.674,.209,.070,.047,.000,,.395,.552,.111,.000,.000,,,.647,,,.256,11,,,,,0,0,huntest01
211,Serge Ibaka,PF,20,OKC,73,1323,.543,6.3,,.995,.468,.219,.168,.141,.005,,.543,.624,.531,.452,.404,.500,,.650,1.000,,.159,51,,.500,1.000,,0,0,ibakase01
212,Andre Iguodala,SF,26,PHI,82,3193,.443,14.5,,.729,.276,.054,.116,.284,.271,,.492,.683,.367,.308,.406,.310,,.415,.809,,.112,122,,.165,.300,,7,0,iguodan01
213,Zydrunas Ilgauskas,C,34,CLE,64,1339,.443,12.1,,.947,.313,.100,.066,.468,.053,,.441,.620,.364,.276,.361,.478,,.705,1.000,,.027,11,,.957,.455,,0,0,ilgauzy01
214,D.J. Mbenga,C,29,LAL,49,355,.466,9.0,,1.000,.330,.184,.194,.291,.000,,.466,.647,.421,.450,.300,,,.563,,,.049,4,,,,,0,0,mbengdj01
215,Ersan İlyasova,PF,22,MIL,81,1898,.443,14.3,,.669,.292,.073,.093,.211,.331,,.496,.601,.491,.338,.422,.336,,.690,.988,,.015,9,,.091,.227,,0,0,ilyaser01
216,Allen Iverson*,SG-PG,34,TOT,28,865,.430,13.2,,.921,.199,.114,.199,.408,.079,,.436,.476,.278,.413,.473,.360,,.425,.889,,.000,0,,.040,1.000,,1,0,iversal01
216,Allen Iverson*,PG,34,MEM,3,67,.577,13.9,,.962,.192,.115,.115,.538,.038,,.560,.600,.667,.000,.643,1.000,,.286,1.000,,.000,0,,.000,,,0,0,iversal01
216,Allen Iverson*,SG,34,PHI,25,798,.417,13.2,,.917,.200,.114,.207,.397,.083,,.425,.466,.242,.433,.452,.333,,.442,.875,,.000,0,,.042,1.000,,1,0,iversal01
217,Royal Ivey,SG,28,TOT,44,326,.422,15.1,,.578,.229,.133,.096,.120,.422,,.438,.684,.273,.250,.300,.400,,.524,.929,,.000,0,,.400,.357,,1,0,iveyro01
217,Royal Ivey,SG,28,PHI,26,236,.473,14.6,,.564,.218,.182,.073,.091,.436,,.452,.583,.300,.500,.400,.500,,.429,.917,,.000,0,,.375,.333,,0,0,iveyro01
217,Royal Ivey,SG,28,MIL,18,90,.321,16.3,,.607,.250,.036,.143,.179,.393,,.412,.857,.000,.000,.200,.182,,.714,1.000,,.000,0,,.455,.400,,1,0,iveyro01
218,Jarrett Jack,PG,26,TOR,82,2243,.481,13.6,,.703,.274,.139,.112,.179,.297,,.511,.603,.538,.440,.392,.412,,.187,.683,,.004,2,,.296,.441,,3,0,jackja01
219,Cedric Jackson,PG,23,TOT,12,74,.300,12.1,,.700,.350,.150,.000,.200,.300,,.357,.571,.333,,.000,.167,,.000,.000,,.000,0,,.167,.000,,0,0,jacksce01
219,Cedric Jackson,PG,23,CLE,5,10,.000,21.3,,.500,.000,.000,.000,.500,.500,,.000,,,,.000,.000,,,,,.000,0,,.000,,,0,0,jacksce01
219,Cedric Jackson,PG,23,SAS,3,25,.286,8.5,,.714,.571,.143,.000,.000,.286,,.400,.500,.000,,,.000,,.000,,,.000,0,,.500,.000,,0,0,jacksce01
219,Cedric Jackson,PG,23,WAS,4,39,.364,12.6,,.727,.273,.182,.000,.273,.273,,.375,.667,.500,,.000,.333,,.000,.000,,.000,0,,.000,,,0,0,jacksce01
220,Darnell Jackson,PF,24,TOT,28,123,.300,8.7,,.867,.500,.133,.067,.167,.133,,.308,.400,.250,.500,.000,.250,,.500,1.000,,.100,3,,.000,,,0,0,jacksda01
220,Darnell Jackson,PF,24,CLE,27,114,.320,8.4,,.880,.520,.120,.080,.160,.120,,.318,.385,.333,.500,.000,.333,,.571,1.000,,.120,3,,.000,,,0,0,jacksda01
