,,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,% of FG Ast'd,% of FG Ast'd,,Dunks,Dunks,,Corner 3s,Corner 3s,,Heaves,Heaves,-additional
32,Shane Battier,SF,27,MEM,81,2839,.488,10.6,,.734,.367,.180,.082,.105,.266,,.522,.601,.429,.490,.431,.394,,.584,.969,,.023,11,,.715,.458,,1,0,battish01
33,Lonny Baxter,C-PF,27,TOT,41,400,.433,4.5,,1.000,.625,.163,.106,.106,.000,,.433,.569,.176,.182,.273,,,.556,,,.058,6,,,,,0,0,baxtelo01
33,Lonny Baxter,C,27,HOU,23,281,.458,3.8,,1.000,.667,.167,.083,.083,.000,,.458,.583,.167,.000,.500,,,.515,,,.056,4,,,,,0,0,baxtelo01
33,Lonny Baxter,PF,27,CHA,18,119,.375,6.3,,1.000,.531,.156,.156,.156,.000,,.375,.529,.200,.400,.000,,,.667,,,.063,2,,,,,0,0,baxtelo01
34,Charlie Bell,SG,26,MIL,59,1283,.439,15.7,,.590,.273,.024,.063,.229,.410,,.450,.563,.300,.308,.372,.423,,.495,.915,,.010,3,,.327,.382,,0,0,bellch01
35,Raja Bell,SG,29,PHO,79,2959,.457,19.4,,.520,.082,.040,.069,.330,.480,,.471,.553,.351,.422,.476,.442,,.680,.954,,.005,5,,.361,.466,,1,0,bellra01
36,Jonathan Bender,SF,25,IND,2,21,.800,2.6,,1.000,.600,.400,.000,.000,.000,,.800,1.000,.500,,,,,.750,,,.600,3,,,,,0,0,bendejo01
37,Mike Bibby,PG,27,SAC,82,3167,.432,18.3,,.640,.130,.043,.037,.431,.360,,.458,.615,.350,.412,.425,.386,,.417,.906,,.000,0,,.163,.432,,2,0,bibbymi01
38,Andris Biedriņš,C,19,GSW,68,1000,.638,1.9,,1.000,.762,.211,.022,.005,.000,,.638,.730,.359,.250,.000,,,.729,,,.216,38,,,,,0,0,biedran01
39,Chauncey Billups,PG,29,DET,81,2925,.418,17.0,,.580,.192,.041,.134,.213,.420,,.407,.433,.415,.419,.375,.433,,.268,.484,,.001,1,,.144,.475,,0,0,billuch01
40,Steve Blake,PG,25,POR,68,1781,.438,19.0,,.609,.089,.057,.094,.368,.391,,.455,.595,.333,.545,.416,.413,,.362,.829,,.002,1,,.168,.419,,3,0,blakest01
41,Andray Blatche,PF,19,WAS,29,175,.388,13.2,,.806,.299,.090,.090,.328,.194,,.426,.550,.167,.333,.409,.231,,.435,.667,,.060,4,,.538,.000,,0,0,blatcan01
42,Mark Blount,C,30,TOT,81,2240,.508,9.4,,1.000,.311,.199,.208,.282,.000,,.508,.645,.466,.399,.469,,,.740,,,.069,49,,,,,0,0,blounma01
42,Mark Blount,C,30,BOS,39,1083,.511,8.8,,1.000,.321,.232,.211,.237,.000,,.511,.639,.523,.400,.422,,,.722,,,.066,23,,,,,0,0,blounma01
42,Mark Blount,C,30,MIN,42,1157,.506,10.1,,1.000,.299,.164,.206,.331,.000,,.506,.651,.379,.397,.504,,,.760,,,.073,26,,,,,0,0,blounma01
43,Keith Bogans,SG-SF,25,TOT,72,1912,.395,13.3,,.632,.368,.048,.059,.158,.368,,.436,.550,.154,.281,.314,.325,,.420,.908,,.006,3,,.310,.435,,0,0,boganke01
43,Keith Bogans,SG,25,CHA,39,848,.396,13.5,,.660,.340,.066,.059,.194,.340,,.426,.561,.158,.294,.321,.337,,.395,.909,,.007,2,,.296,.448,,0,0,boganke01
43,Keith Bogans,SF,25,HOU,33,1064,.395,13.1,,.602,.398,.027,.059,.117,.398,,.448,.539,.143,.267,.300,.314,,.449,.906,,.004,1,,.324,.424,,0,0,boganke01
44,Andrew Bogut,PF,21,MIL,82,2348,.533,3.4,,.995,.670,.196,.069,.059,.005,,.536,.616,.387,.405,.278,.000,,.598,,,.109,61,,.000,,,0,0,bogutan01
45,Matt Bonner,PF,25,TOR,78,1710,.448,18.6,,.480,.118,.079,.086,.197,.520,,.478,.600,.405,.375,.478,.420,,.636,1.000,,.013,5,,.202,.327,,1,0,bonnema01
46,Calvin Booth,C,29,WAS,33,250,.426,10.9,,.957,.319,.064,.277,.298,.043,,.422,.667,.000,.385,.286,.500,,.684,1.000,,.085,3,,.000,,,0,0,boothca01
47,Carlos Boozer,PF,24,UTA,33,1025,.549,7.5,,1.000,.439,.158,.183,.221,.000,,.549,.714,.429,.452,.386,,,.694,,,.073,27,,,,,0,0,boozeca01
48,Chris Bosh*,C,21,TOR,70,2751,.505,9.7,,.988,.318,.162,.239,.269,.012,,.511,.647,.398,.427,.493,.000,,.488,,,.074,76,,.154,.000,,0,0,boshch01
49,Bruce Bowen,SF,34,SAS,82,2755,.433,16.9,,.543,.129,.101,.095,.218,.457,,.440,.493,.370,.392,.462,.424,,.734,.990,,.004,2,,.906,.446,,1,0,bowenbr01
50,Ryan Bowen,SF,30,HOU,68,652,.298,13.5,,.823,.298,.032,.097,.395,.177,,.333,.514,.250,.167,.245,.136,,.824,1.000,,.000,0,,.545,.167,,0,0,bowenry01
51,Earl Boykins,PG,29,DEN,60,1542,.410,15.8,,.729,.144,.082,.160,.343,.271,,.434,.568,.500,.396,.379,.346,,.311,.710,,.000,0,,.168,.233,,0,0,boykiea01
52,Michael Bradley,PF,26,PHI,46,367,.405,9.0,,.937,.418,.177,.152,.190,.063,,.419,.545,.500,.333,.133,.200,,.677,1.000,,.013,1,,.200,.000,,2,0,bradlmi01
53,Elton Brand,PF,26,LAC,79,3099,.527,9.4,,.998,.245,.242,.346,.166,.002,,.527,.650,.527,.494,.416,.333,,.595,1.000,,.042,56,,.000,,,0,0,brandel01
54,Primož Brezec,C,26,CHA,79,2165,.517,9.9,,.997,.341,.134,.177,.345,.003,,.518,.656,.509,.457,.418,.000,,.682,,,.030,22,,.000,,,0,0,brezepr01
55,Devin Brown,SG,27,UTA,81,1711,.393,12.6,,.776,.338,.101,.078,.260,.224,,.411,.556,.283,.195,.336,.331,,.619,1.000,,.013,6,,.297,.371,,2,0,brownde02
56,Kwame Brown,C,23,LAL,72,1978,.526,3.4,,.997,.611,.284,.067,.036,.003,,.527,.616,.445,.269,.143,.000,,.676,,,.173,63,,.000,,,0,0,brownkw01
57,P.J. Brown,C,36,NOK,75,2380,.461,10.5,,1.000,.285,.108,.268,.340,.000,,.461,.524,.302,.391,.515,,,.773,,,.055,25,,,,,0,0,brownpj01
58,Rick Brunson,PG,33,TOT,27,246,.389,15.2,,.759,.222,.000,.167,.370,.241,,.390,.500,,.333,.350,.385,,.625,1.000,,.000,0,,.692,.444,,0,0,brunsri01
58,Rick Brunson,PG,33,SEA,4,31,.625,14.3,,.875,.125,.000,.500,.250,.125,,.714,1.000,,.500,1.000,.000,,.200,,,.000,0,,1.000,.000,,0,0,brunsri01
58,Rick Brunson,PG,33,HOU,23,215,.348,15.4,,.739,.239,.000,.109,.391,.261,,.324,.455,,.200,.278,.417,,.818,1.000,,.000,0,,.667,.500,,0,0,brunsri01
59,Kobe Bryant*,SG,27,LAL,80,3277,.450,15.1,,.762,.200,.083,.148,.331,.238,,.482,.598,.494,.455,.421,.347,,.377,.706,,.029,59,,.077,.350,,3,0,bryanko01
60,Greg Buckner,SG,29,DEN,73,1758,.434,16.8,,.417,.240,.050,.026,.101,.583,,.546,.660,.524,.182,.381,.354,,.726,.988,,.007,3,,.374,.286,,0,0,buckngr01
61,Pat Burke,C,32,PHO,42,346,.496,10.5,,.945,.339,.150,.134,.323,.055,,.508,.721,.421,.412,.366,.286,,.754,1.000,,.102,12,,.000,,,0,0,burkepa01
62,Antonio Burks,PG,25,MEM,57,570,.354,12.3,,.958,.326,.069,.083,.479,.042,,.362,.447,.200,.250,.348,.167,,.220,.000,,.000,0,,.167,.000,,1,0,burksan01
63,Kevin Burleson,PG,26,CHA,39,340,.250,20.3,,.386,.159,.023,.068,.136,.614,,.353,.500,.500,.167,.250,.185,,.167,.600,,.011,1,,.074,.250,,3,0,burleke01
64,Caron Butler,SF,25,WAS,75,2708,.455,12.6,,.890,.257,.155,.123,.355,.110,,.469,.659,.351,.381,.413,.342,,.488,.610,,.045,49,,.150,.278,,3,0,butleca01
65,Jackie Butler,C,20,NYK,55,740,.544,4.0,,1.000,.516,.381,.065,.037,.000,,.544,.604,.512,.429,.250,,,.564,,,.037,8,,,,,0,0,butleja01
66,Rasual Butler,SF,26,NOK,79,1875,.406,16.6,,.618,.164,.051,.125,.278,.382,,.422,.615,.250,.443,.330,.380,,.533,.935,,.022,14,,.326,.392,,0,0,butlera01
67,Andrew Bynum,C,18,LAL,46,338,.402,3.4,,1.000,.573,.366,.049,.012,.000,,.402,.468,.333,.250,.000,,,.576,,,.110,8,,,,,0,0,bynuman01
68,Will Bynum,PG,23,GSW,15,162,.404,10.5,,.827,.423,.135,.058,.212,.173,,.442,.636,.143,.333,.273,.222,,.105,1.000,,.058,2,,.111,.000,,1,0,bynumwi01
69,Žarko Čabarkapa,PF,24,GSW,61,505,.385,10.0,,.885,.356,.190,.103,.236,.115,,.403,.548,.394,.222,.268,.250,,.613,1.000,,.075,13,,.200,.250,,0,0,cabarza01
70,José Calderón,SG,24,TOR,64,1487,.423,11.6,,.862,.401,.054,.087,.321,.138,,.465,.536,.353,.185,.470,.163,,.256,.714,,.003,1,,.233,.200,,2,0,caldejo01
71,Marcus Camby,C,31,DEN,56,1857,.465,10.9,,.983,.362,.072,.091,.458,.017,,.472,.647,.340,.322,.384,.091,,.721,1.000,,.108,68,,.000,,,0,0,cambyma01
72,Brian Cardinal,PF,28,MEM,36,402,.414,14.9,,.739,.216,.072,.153,.297,.261,,.402,.583,.250,.353,.333,.448,,.788,1.000,,.000,0,,.310,.778,,1,0,cardibr01
73,Matt Carroll,SG,25,CHA,78,1275,.403,16.9,,.611,.166,.065,.086,.294,.389,,.412,.456,.387,.415,.393,.389,,.600,.972,,.002,1,,.486,.378,,0,0,carroma01
74,Anthony Carter,PG,30,MIN,45,589,.387,13.3,,.891,.350,.044,.029,.467,.109,,.402,.458,.667,.250,.344,.267,,.490,.500,,.007,1,,.133,.000,,3,0,cartean01
75,Vince Carter,SG,29,NJN,79,2906,.430,12.6,,.758,.311,.148,.090,.210,.242,,.459,.559,.375,.353,.414,.341,,.441,.744,,.062,87,,.169,.371,,1,0,cartevi01
76,Sam Cassell,PG,36,LAC,78,2653,.443,16.1,,.829,.078,.083,.284,.384,.171,,.459,.598,.413,.519,.396,.368,,.281,.729,,.000,0,,.095,.333,,4,0,cassesa01
77,Kelvin Cato,C,31,TOT,27,333,.429,6.8,,1.000,.393,.286,.167,.155,.000,,.429,.667,.208,.286,.385,,,.833,,,.143,10,,,,,0,0,catoke01
77,Kelvin Cato,C,31,ORL,23,299,.431,6.2,,1.000,.417,.306,.153,.125,.000,,.431,.633,.227,.364,.333,,,.806,,,.153,9,,,,,0,0,catoke01
77,Kelvin Cato,C,31,DET,4,34,.417,10.6,,1.000,.250,.167,.250,.333,.000,,.417,1.000,.000,.000,.500,,,1.000,,,.083,1,,,,,0,0,catoke01
78,Tyson Chandler,C,23,CHI,79,2121,.565,2.4,,.996,.781,.113,.078,.025,.004,,.567,.629,.406,.364,.000,.000,,.506,,,.240,64,,.000,,,0,0,chandty01
79,Calbert Cheaney,SF,34,GSW,42,448,.389,15.2,,.926,.111,.120,.130,.565,.074,,.420,.333,.385,.286,.475,.000,,.619,,,.009,1,,.375,.000,,1,0,cheanca01
80,Josh Childress,SF,22,ATL,74,2249,.552,6.6,,.871,.615,.107,.034,.115,.129,,.560,.623,.407,.412,.414,.492,,.577,1.000,,.143,71,,.692,.467,,1,0,childjo01
81,Doug Christie,SG,35,DAL,7,185,.346,13.8,,.962,.192,.115,.154,.500,.038,,.360,.400,.000,.250,.462,.000,,1.000,,,.000,0,,1.000,.000,,0,0,chrisdo01
82,Speedy Claxton,PG,27,NOK,71,2019,.413,10.9,,.914,.307,.171,.122,.314,.086,,.426,.540,.405,.411,.333,.270,,.296,.706,,.005,3,,.270,.294,,2,0,claxtsp01
83,Mateen Cleaves,PG,28,SEA,27,230,.352,14.2,,.775,.296,.085,.042,.352,.225,,.382,.429,.167,.000,.440,.250,,.381,1.000,,.000,0,,.063,.000,,2,0,cleavma01
84,Jarron Collins,C,27,UTA,79,1730,.461,8.0,,1.000,.464,.075,.232,.229,.000,,.461,.608,.238,.354,.344,,,.628,,,.004,1,,,,,0,0,collija03
85,Jason Collins,C,27,NJN,71,1895,.397,13.1,,.954,.275,.050,.130,.500,.046,,.404,.444,.077,.382,.420,.250,,.911,1.000,,.031,8,,.333,.500,,2,0,collija04
86,Nick Collison,PF,25,SEA,66,1448,.525,6.7,,.992,.503,.190,.102,.198,.008,,.529,.652,.400,.425,.397,.000,,.628,,,.074,26,,.000,,,1,0,collini01
87,Brian Cook,PF,25,LAL,81,1535,.511,14.1,,.836,.249,.057,.131,.399,.164,,.527,.591,.517,.418,.525,.429,,.764,1.000,,.057,25,,.071,.333,,1,0,cookbr01
88,Jamal Crawford,SG,25,NYK,79,2555,.416,15.2,,.667,.200,.126,.121,.220,.333,,.452,.517,.459,.415,.409,.345,,.223,.861,,.009,7,,.341,.400,,4,0,crawfja01
89,Austin Croshere,PF,30,IND,50,1148,.463,16.7,,.509,.242,.060,.039,.168,.491,,.538,.623,.471,.545,.438,.386,,.692,.981,,.060,17,,.207,.310,,1,0,croshau01
90,Eddy Curry,C,23,NYK,72,1865,.563,2.0,,1.000,.709,.273,.017,.002,.000,,.563,.652,.331,.600,.000,,,.688,,,.246,131,,,,,0,0,curryed01
91,Samuel Dalembert,C,24,PHI,66,1761,.531,5.4,,.997,.515,.228,.192,.062,.003,,.533,.658,.357,.451,.391,.000,,.724,,,.230,81,,.000,,,0,0,dalemsa01
92,Erick Dampier,C,30,DAL,82,1934,.493,1.7,,1.000,.752,.228,.017,.003,.000,,.493,.521,.430,.167,.000,,,.468,,,.176,48,,,,,0,0,dampier01
93,Antonio Daniels,SG,30,WAS,80,2283,.418,11.9,,.816,.295,.191,.093,.238,.184,,.461,.679,.324,.431,.313,.228,,.275,.696,,.035,18,,.188,.263,,0,0,daniean01
94,Marquis Daniels,SG,25,DAL,62,1766,.480,7.0,,.963,.414,.277,.156,.115,.037,,.491,.580,.423,.450,.390,.211,,.368,.750,,.041,19,,.316,.167,,0,0,daniema01
95,Antonio Davis,PF-C,37,TOT,44,940,.432,7.0,,.995,.474,.153,.168,.200,.005,,.434,.522,.310,.406,.342,.000,,.720,,,.105,18,,.000,,,0,0,davisan01
95,Antonio Davis,PF,37,NYK,36,749,.428,7.2,,.994,.465,.157,.151,.220,.006,,.430,.514,.240,.458,.371,.000,,.765,,,.107,15,,.000,,,0,0,davisan01
95,Antonio Davis,C,37,TOR,8,191,.452,6.3,,1.000,.516,.129,.258,.097,.000,,.452,.563,.750,.250,.000,,,.500,,,.097,3,,,,,0,0,davisan01
96,Baron Davis,PG,26,GSW,54,1971,.389,14.9,,.624,.254,.124,.092,.153,.376,,.434,.607,.280,.405,.288,.315,,.133,.451,,.026,20,,.117,.421,,6,0,davisba01
97,Dale Davis,C,36,DET,28,178,.375,7.1,,.958,.542,.042,.292,.083,.042,,.391,.538,.000,.143,.500,.000,,.556,,,.083,2,,1.000,.000,,0,0,davisda01
98,Josh Davis,PF,25,TOT,6,17,.286,12.7,,.714,.286,.143,.143,.143,.286,,.400,.500,1.000,.000,.000,.000,,.500,,,.143,1,,.000,,,0,0,davisjo02
98,Josh Davis,PF,25,MIL,4,12,.250,10.0,,.750,.500,.000,.250,.000,.250,,.333,.500,,.000,,.000,,1.000,,,.250,1,,.000,,,0,0,davisjo02
98,Josh Davis,PF,25,HOU,1,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,0,davisjo02
98,Josh Davis,PF,25,PHO,1,5,.333,16.4,,.667,.000,.333,.000,.333,.333,,.500,,1.000,,.000,.000,,.000,,,.000,0,,.000,,,0,0,davisjo02
99,Ricky Davis,SG-SF,26,TOT,78,3207,.448,14.3,,.814,.245,.061,.150,.360,.186,,.481,.605,.354,.441,.435,.302,,.562,.849,,.040,52,,.215,.269,,6,0,davisri01
99,Ricky Davis,SG,26,BOS,42,1747,.464,13.6,,.824,.272,.062,.164,.326,.176,,.495,.617,.295,.422,.468,.320,,.516,.875,,.044,31,,.288,.278,,2,0,davisri01
99,Ricky Davis,SF,26,MIN,36,1460,.429,15.2,,.803,.212,.059,.133,.400,.197,,.464,.587,.429,.468,.403,.282,,.622,.818,,.035,21,,.137,.250,,4,0,davisri01
100,Carlos Delfino,SG,23,DET,68,726,.403,13.5,,.735,.345,.018,.075,.296,.265,,.428,.526,.250,.235,.373,.333,,.648,1.000,,.066,13,,.483,.414,,1,0,delfica01
101,Tony Delk,PG-SG,32,TOT,24,385,.441,16.2,,.708,.161,.112,.124,.311,.292,,.447,.692,.278,.300,.440,.426,,.392,.700,,.000,0,,.128,.167,,1,0,delkto01
101,Tony Delk,SG,32,ATL,1,7,.000,21.8,,1.000,.000,.000,.000,1.000,.000,,.000,,,,.000,,,,,,.000,0,,,,,0,0,delkto01
101,Tony Delk,PG,32,DET,23,378,.444,16.2,,.706,.163,.113,.125,.306,.294,,.451,.692,.278,.300,.449,.426,,.392,.700,,.000,0,,.128,.167,,1,0,delkto01
102,Luol Deng,SF,20,CHI,78,2604,.463,10.8,,.918,.355,.112,.117,.333,.082,,.481,.628,.402,.384,.384,.269,,.691,1.000,,.044,40,,.705,.327,,2,0,denglu01
103,Boris Diaw,PF,23,PHO,81,2874,.526,8.4,,.965,.438,.154,.117,.256,.035,,.536,.660,.450,.350,.459,.267,,.499,1.000,,.047,40,,.567,.294,,1,0,diawbo01
104,Dan Dickau,PG,27,BOS,19,234,.370,17.0,,.565,.239,.022,.087,.217,.435,,.269,.273,.000,.000,.400,.500,,.286,.600,,.000,0,,.400,.375,,1,0,dickada01
105,Travis Diener,PG,23,ORL,23,246,.420,24.4,,.174,.000,.000,.014,.159,.826,,.333,,,.000,.364,.439,,1.000,.800,,.000,0,,.228,.615,,1,0,dienetr01
106,Ike Diogu,PF,22,GSW,69,1031,.524,5.8,,1.000,.446,.320,.123,.111,.000,,.524,.705,.355,.341,.486,,,.686,,,.135,43,,,,,0,0,dioguik01
