,,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,% of FG Ast'd,% of FG Ast'd,,Dunks,Dunks,,Corner 3s,Corner 3s,,Heaves,Heaves,-additional
106,Jordan Crawford,PG,25,BOS,39,1198,.413,15.5,,.655,.147,.182,.156,.169,.345,,.463,.493,.434,.549,.390,.318,,.087,.480,,.013,5,,.096,.467,,0,0,crawfjo02
106,Jordan Crawford,SG,25,GSW,42,661,.417,16.7,,.616,.117,.177,.147,.174,.384,,.483,.692,.475,.510,.328,.313,,.273,.725,,.015,5,,.164,.381,,2,0,crawfjo02
107,Jae Crowder,SF,23,DAL,78,1254,.439,16.1,,.490,.243,.071,.051,.125,.510,,.552,.722,.381,.400,.378,.331,,.550,.960,,.041,12,,.411,.435,,1,0,crowdja01
108,Dante Cunningham,PF,26,MIN,81,1635,.464,13.9,,.990,.226,.075,.108,.582,.010,,.468,.704,.421,.436,.392,.000,,.847,,,.057,26,,.000,,,2,0,cunnida01
109,Jared Cunningham,SG,22,TOT,13,80,.286,15.8,,.667,.190,.238,.000,.238,.333,,.357,.500,.400,,.200,.143,,.400,1.000,,.000,0,,.143,.000,,0,0,cunnija01
109,Jared Cunningham,SG,22,ATL,5,22,.500,20.9,,.500,.000,.000,.000,.500,.500,,1.000,,,,1.000,.000,,1.000,,,.000,0,,1.000,.000,,0,0,cunnija01
109,Jared Cunningham,SG,22,SAC,8,58,.263,15.3,,.684,.211,.263,.000,.211,.316,,.308,.500,.400,,.000,.167,,.250,1.000,,.000,0,,.000,,,0,0,cunnija01
110,Seth Curry,PG,23,TOT,2,13,.333,8.0,,.667,.000,.667,.000,.000,.333,,.000,,.000,,,1.000,,,1.000,,.000,0,,.000,,,0,0,curryse01
110,Seth Curry,PG,23,MEM,1,4,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,0,curryse01
110,Seth Curry,PG,23,CLE,1,9,.333,8.0,,.667,.000,.667,.000,.000,.333,,.000,,.000,,,1.000,,,1.000,,.000,0,,.000,,,0,0,curryse01
111,Stephen Curry,PG,25,GSW,78,2846,.471,18.1,,.555,.139,.095,.077,.245,.445,,.509,.625,.412,.557,.466,.424,,.197,.456,,.004,4,,.115,.437,,5,0,curryst01
112,Samuel Dalembert,C,32,DAL,80,1614,.568,4.2,,.997,.687,.172,.080,.058,.003,,.569,.641,.431,.267,.545,.000,,.752,,,.236,85,,.000,,,1,0,dalemsa01
113,Troy Daniels,SG,22,HOU,5,75,.484,22.3,,.194,.000,.129,.032,.032,.806,,.500,,.500,1.000,.000,.480,,.333,.750,,.000,0,,.160,.250,,0,0,danietr01
114,Gigi Datome,SF,26,DET,34,238,.351,18.4,,.598,.134,.041,.082,.340,.402,,.466,.769,.250,.500,.364,.179,,.556,1.000,,.010,1,,.205,.125,,0,0,datomlu01
115,Brandon Davies,PF,22,PHI,51,575,.422,7.5,,.922,.461,.227,.094,.141,.078,,.441,.576,.379,.250,.222,.200,,.731,1.000,,.070,8,,.100,.000,,0,0,daviebr01
116,Anthony Davis,PF,20,NOP,67,2358,.519,8.3,,.991,.396,.207,.180,.208,.009,,.522,.704,.409,.431,.368,.222,,.667,1.000,,.159,146,,.667,.333,,0,0,davisan02
117,Ed Davis,PF,24,MEM,63,956,.534,5.3,,1.000,.517,.252,.186,.045,.000,,.534,.680,.342,.444,.308,,,.703,,,.169,42,,,,,0,0,davised01
118,Glen Davis,PF,28,TOT,68,1662,.457,11.1,,.981,.278,.187,.157,.359,.019,,.459,.612,.360,.409,.413,.364,,.682,.750,,.013,7,,.091,1.000,,1,0,davisgl01
118,Glen Davis,PF,28,ORL,45,1354,.453,11.3,,.980,.262,.195,.154,.369,.020,,.454,.597,.370,.367,.434,.400,,.671,.750,,.014,6,,.100,1.000,,1,0,davisgl01
118,Glen Davis,PF,28,LAC,23,308,.481,9.7,,.988,.383,.136,.173,.296,.012,,.488,.677,.273,.643,.250,.000,,.744,,,.012,1,,.000,,,0,0,davisgl01
119,Austin Daye,SF,25,TOT,22,148,.353,18.0,,.456,.118,.147,.088,.103,.544,,.387,.750,.200,.500,.143,.324,,.333,1.000,,.000,0,,.108,.000,,0,0,dayeau01
119,Austin Daye,SF,25,TOR,8,33,.231,17.6,,.385,.231,.077,.000,.077,.615,,.600,1.000,.000,,.000,.000,,.333,,,.000,0,,.125,.000,,0,0,dayeau01
119,Austin Daye,SF,25,SAS,14,115,.382,18.1,,.473,.091,.164,.109,.109,.527,,.346,.600,.222,.500,.167,.414,,.333,1.000,,.000,0,,.103,.000,,0,0,dayeau01
120,Nando De Colo,SF,26,TOT,47,494,.418,14.5,,.654,.294,.078,.078,.203,.346,,.460,.644,.250,.417,.290,.340,,.543,.889,,.000,0,,.302,.500,,1,0,decolna01
120,Nando De Colo,SF,26,SAS,26,301,.452,13.7,,.667,.344,.065,.054,.204,.333,,.516,.625,.333,.400,.421,.323,,.656,.800,,.000,0,,.226,.571,,0,0,decolna01
120,Nando De Colo,SF,26,TOR,21,193,.367,15.7,,.633,.217,.100,.117,.200,.367,,.368,.692,.167,.429,.083,.364,,.286,1.000,,.000,0,,.409,.444,,1,0,decolna01
121,Dewayne Dedmon,C,24,TOT,31,390,.458,5.6,,1.000,.542,.253,.096,.108,.000,,.458,.556,.333,.375,.333,,,.605,,,.181,15,,,,,0,0,dedmode01
121,Dewayne Dedmon,C,24,GSW,4,6,.000,8.0,,1.000,.000,1.000,.000,.000,.000,,.000,,.000,,,,,,,,.000,0,,,,,0,0,dedmode01
121,Dewayne Dedmon,C,24,PHI,11,150,.517,6.5,,1.000,.448,.276,.172,.103,.000,,.517,.692,.375,.400,.333,,,.533,,,.207,6,,,,,0,0,dedmode01
121,Dewayne Dedmon,C,24,ORL,16,234,.434,5.1,,1.000,.604,.226,.057,.113,.000,,.434,.500,.333,.333,.333,,,.652,,,.170,9,,,,,0,0,dedmode01
122,Matthew Dellavedova,SG,23,CLE,72,1271,.412,17.8,,.476,.091,.176,.105,.108,.524,,.461,.667,.404,.355,.469,.368,,.477,.930,,.000,0,,.310,.458,,2,0,dellama01
123,Luol Deng,SF,28,TOT,63,2213,.431,12.8,,.780,.265,.172,.099,.244,.220,,.468,.645,.358,.329,.410,.302,,.580,.930,,.017,15,,.323,.328,,2,1,denglu01
123,Luol Deng,SF,28,CHI,23,860,.452,12.4,,.825,.280,.172,.102,.271,.175,,.490,.707,.361,.389,.385,.274,,.566,.882,,.017,6,,.258,.375,,1,1,denglu01
123,Luol Deng,SF,28,CLE,40,1353,.417,13.1,,.749,.255,.172,.097,.225,.251,,.451,.597,.356,.286,.430,.315,,.591,.950,,.018,9,,.354,.311,,1,0,denglu01
124,DeMar DeRozan,SG,24,TOR,79,3017,.429,14.2,,.851,.153,.154,.182,.362,.149,,.451,.712,.392,.395,.395,.305,,.465,.844,,.028,38,,.433,.385,,0,0,derozde01
125,Boris Diaw,PF,31,SAS,79,1974,.521,10.8,,.807,.324,.267,.066,.150,.193,,.549,.686,.523,.421,.356,.402,,.584,1.000,,.009,4,,.188,.333,,2,0,diawbo01
126,Gorgui Dieng,C,24,MIN,60,818,.498,5.5,,.996,.520,.273,.110,.093,.004,,.496,.619,.290,.520,.381,1.000,,.705,1.000,,.128,27,,.000,,,0,0,dienggo01
127,Toney Douglas,PG,27,TOT,51,675,.384,17.2,,.463,.232,.068,.053,.111,.537,,.477,.591,.154,.600,.381,.304,,.548,.871,,.000,0,,.333,.294,,2,0,douglto01
127,Toney Douglas,PG,27,GSW,24,265,.372,21.6,,.314,.093,.047,.058,.116,.686,,.481,.750,.000,.600,.400,.322,,.769,.842,,.000,0,,.254,.400,,2,0,douglto01
127,Toney Douglas,PG,27,MIA,27,410,.394,13.6,,.587,.346,.087,.048,.106,.413,,.475,.556,.222,.600,.364,.279,,.448,.917,,.000,0,,.442,.211,,0,0,douglto01
128,Chris Douglas-Roberts,SF,27,CHA,49,1016,.440,15.4,,.476,.282,.111,.044,.040,.524,,.500,.634,.357,.091,.400,.386,,.533,.961,,.012,3,,.409,.444,,0,0,douglch01
129,Goran Dragić,SG,27,PHO,76,2668,.505,12.1,,.726,.349,.120,.129,.128,.274,,.542,.696,.351,.411,.429,.408,,.209,.533,,.009,9,,.201,.517,,0,0,dragigo01
130,Andre Drummond,C,20,DET,81,2619,.623,1.9,,.997,.814,.172,.010,.001,.003,,.625,.682,.379,.250,.000,.000,,.574,,,.256,183,,.000,,,1,0,drumman01
131,Jared Dudley,SF,28,LAC,74,1729,.438,19.0,,.497,.098,.065,.065,.268,.503,,.518,.659,.379,.517,.500,.360,,.904,1.000,,.000,0,,.369,.422,,0,0,dudleja01
132,Tim Duncan*,C,37,SAS,74,2158,.490,9.0,,.994,.321,.296,.111,.265,.006,,.493,.670,.451,.386,.371,.000,,.669,,,.046,38,,.000,,,1,0,duncati01
133,Mike Dunleavy,SF,33,CHI,82,2584,.430,17.6,,.581,.176,.065,.056,.286,.419,,.467,.610,.360,.395,.416,.380,,.786,.959,,.008,6,,.173,.357,,2,1,dunlemi02
134,Kevin Durant,SF,25,OKC,81,3122,.503,13.8,,.709,.223,.150,.191,.145,.291,,.549,.798,.417,.441,.445,.391,,.447,.557,,.088,146,,.053,.423,,1,0,duranke01
135,Shane Edwards,SF,26,CLE,2,12,.333,5.7,,1.000,.667,.000,.333,.000,.000,,.333,.500,,.000,,,,1.000,,,.000,0,,,,,0,0,edwarsh01
136,Wayne Ellington,SG,26,DAL,45,393,.437,18.1,,.532,.119,.071,.095,.246,.468,,.448,.933,.111,.333,.355,.424,,.733,.880,,.024,3,,.322,.263,,0,0,ellinwa01
137,Monta Ellis,SG,28,DAL,82,3023,.451,11.8,,.836,.317,.160,.103,.257,.164,,.474,.615,.377,.409,.387,.330,,.268,.841,,.015,18,,.230,.542,,1,0,ellismo01
138,Melvin Ely,C,35,NOP,2,27,.500,6.1,,1.000,.167,.833,.000,.000,.000,,.500,1.000,.400,,,,,1.000,,,.167,1,,,,,0,0,elyme01
139,Jeremy Evans,SF,26,UTA,66,1209,.527,8.2,,.994,.458,.160,.114,.262,.006,,.530,.704,.434,.421,.333,.000,,.714,,,.196,59,,.500,.000,,0,0,evansje01
140,Reggie Evans,PF,33,TOT,54,899,.473,3.5,,1.000,.587,.373,.013,.027,.000,,.473,.591,.339,.000,.000,,,.606,,,.087,12,,,,,0,0,evansre01
140,Reggie Evans,PF,33,BRK,30,399,.390,3.2,,1.000,.661,.305,.017,.017,.000,,.390,.487,.222,.000,.000,,,.739,,,.102,6,,,,,0,0,evansre01
140,Reggie Evans,PF,33,SAC,24,500,.527,3.7,,1.000,.538,.418,.011,.033,.000,,.527,.673,.395,.000,.000,,,.542,,,.077,6,,,,,0,0,evansre01
141,Tyreke Evans,SF,24,NOP,72,2028,.436,7.0,,.894,.565,.211,.037,.081,.106,,.461,.544,.354,.273,.247,.221,,.295,.714,,.004,4,,.221,.238,,6,0,evansty01
142,Kenneth Faried,PF,24,DEN,80,2178,.545,5.0,,.996,.517,.338,.082,.060,.004,,.547,.691,.419,.388,.245,.000,,.667,,,.162,123,,.000,,,0,0,farieke01
143,Jordan Farmar,PG,27,LAL,41,912,.415,16.6,,.560,.212,.091,.082,.176,.440,,.397,.455,.303,.267,.438,.438,,.259,.643,,.005,2,,.188,.500,,0,0,farmajo01
144,Vítor Luiz Faverani,C,25,BOS,37,488,.435,10.6,,.728,.381,.218,.068,.061,.272,,.486,.589,.406,.400,.222,.300,,.673,1.000,,.088,10,,.000,,,0,0,favervi01
145,Derrick Favors,PF,22,UTA,73,2201,.522,6.1,,.999,.479,.262,.181,.076,.001,,.523,.696,.388,.370,.263,.000,,.628,,,.114,77,,.000,,,0,0,favorde01
146,Carrick Felix,SG,23,CLE,7,38,.500,12.7,,.643,.429,.000,.143,.071,.357,,.556,.833,,.000,.000,.400,,1.000,1.000,,.143,2,,.000,,,0,0,felixca01
147,Raymond Felton,PG,29,NYK,65,2017,.395,14.6,,.679,.245,.132,.081,.222,.321,,.431,.550,.300,.429,.378,.318,,.303,.774,,.000,0,,.185,.444,,2,0,feltora01
148,Landry Fields,SF,25,TOR,30,322,.403,6.5,,.925,.448,.343,.090,.045,.075,,.435,.567,.391,.167,.000,.000,,.556,,,.134,7,,.400,.000,,0,0,fieldla01
149,Derek Fisher,SG,39,OKC,81,1428,.391,20.5,,.366,.064,.078,.061,.163,.634,,.402,.478,.250,.409,.441,.384,,.623,.739,,.000,0,,.262,.267,,0,0,fishede01
150,Evan Fournier,SG,21,DEN,76,1503,.419,14.8,,.564,.254,.165,.055,.090,.436,,.453,.601,.333,.300,.347,.376,,.482,.899,,.022,12,,.278,.455,,1,0,fournev01
151,Randy Foye,SG,30,DEN,81,2485,.413,18.8,,.431,.145,.094,.040,.152,.569,,.456,.606,.341,.286,.429,.380,,.267,.757,,.005,4,,.171,.447,,4,0,foyera01
152,Jamaal Franklin,SG,22,MEM,21,161,.410,14.3,,.718,.308,.051,.077,.282,.282,,.393,.583,.000,.000,.364,.455,,.636,1.000,,.026,1,,.182,1.000,,0,0,frankja01
153,Jimmer Fredette,SG,24,TOT,49,519,.471,16.5,,.630,.106,.194,.137,.194,.370,,.469,.750,.386,.516,.364,.476,,.224,.525,,.000,0,,.107,.889,,1,0,fredeji01
153,Jimmer Fredette,SG,24,SAC,41,463,.475,16.5,,.631,.106,.202,.131,.192,.369,,.464,.714,.375,.577,.342,.493,,.207,.500,,.000,0,,.123,.889,,1,0,fredeji01
153,Jimmer Fredette,SG,24,CHI,8,56,.448,16.4,,.621,.103,.138,.172,.207,.379,,.500,1.000,.500,.200,.500,.364,,.333,.750,,.000,0,,.000,,,0,0,fredeji01
154,Enes Freedom,C,21,UTA,80,2138,.491,7.4,,.999,.392,.283,.171,.154,.001,,.492,.638,.415,.390,.374,.000,,.539,,,.050,39,,.000,,,0,0,kanteen01
155,Joel Freeland,C,26,POR,52,727,.475,8.6,,.988,.407,.204,.105,.265,.012,,.481,.591,.364,.294,.488,.000,,.753,,,.043,5,,.000,,,0,0,freeljo01
156,Channing Frye,PF,30,PHO,82,2312,.432,19.0,,.445,.117,.093,.068,.166,.555,,.509,.615,.458,.547,.450,.370,,.477,.981,,.024,17,,.095,.293,,3,0,fryech01
157,Francisco García,SF,32,HOU,55,1083,.401,18.6,,.344,.173,.061,.041,.068,.656,,.485,.667,.389,.250,.250,.358,,.388,.957,,.003,1,,.321,.419,,0,0,garcifr01
158,Kevin Garnett*,C,37,BRK,54,1109,.441,13.1,,.992,.163,.166,.169,.494,.008,,.445,.603,.305,.467,.432,.000,,.803,,,.045,13,,.333,.000,,0,0,garneke01
159,Diante Garrett,PG,25,UTA,71,1048,.381,15.1,,.638,.162,.230,.132,.113,.362,,.385,.535,.410,.314,.200,.375,,.354,.889,,.000,0,,.250,.500,,5,0,garredi02
160,Marc Gasol,C,29,MEM,59,1970,.473,10.6,,.985,.188,.300,.269,.228,.015,,.477,.739,.432,.440,.364,.182,,.695,.500,,.032,22,,.000,,,5,1,gasolma01
161,Pau Gasol*,C,33,LAL,60,1884,.480,9.1,,.984,.251,.341,.182,.210,.016,,.483,.671,.437,.447,.366,.286,,.589,.750,,.049,41,,.071,1.000,,0,0,gasolpa01
162,Rudy Gay,SF,27,TOT,73,2531,.455,11.7,,.833,.248,.228,.166,.191,.167,,.481,.678,.390,.474,.338,.330,,.288,.723,,.074,74,,.213,.286,,0,0,gayru01
162,Rudy Gay,SF,27,TOR,18,639,.388,12.2,,.824,.245,.224,.131,.224,.176,,.391,.585,.213,.477,.307,.373,,.269,.682,,.057,14,,.237,.286,,0,0,gayru01
162,Rudy Gay,SF,27,SAC,55,1892,.482,11.6,,.836,.249,.230,.180,.178,.164,,.516,.714,.459,.474,.353,.312,,.294,.744,,.081,60,,.203,.286,,0,0,gayru01
163,Alonzo Gee,SF,26,CLE,65,1020,.415,11.5,,.754,.394,.106,.114,.140,.246,,.444,.613,.400,.296,.121,.328,,.633,.947,,.157,35,,.707,.366,,1,0,geeal01
164,Paul George,SF,23,IND,80,2898,.424,15.8,,.633,.208,.084,.150,.191,.367,,.458,.597,.360,.402,.392,.364,,.362,.775,,.055,69,,.192,.490,,5,0,georgpa01
165,Taj Gibson,PF,28,CHI,82,2351,.479,8.5,,.992,.383,.194,.221,.194,.008,,.483,.638,.356,.399,.397,.000,,.669,,,.109,89,,.286,.000,,4,0,gibsota01
166,Manu Ginóbili*,SG,36,SAS,68,1550,.469,14.1,,.589,.298,.134,.070,.086,.411,,.553,.717,.476,.386,.241,.349,,.422,.822,,.022,10,,.171,.409,,1,0,ginobma01
167,Rudy Gobert,C,21,UTA,45,434,.486,2.4,,1.000,.784,.203,.014,.000,.000,,.486,.586,.133,.000,,,,.667,,,.216,14,,,,,0,0,goberru01
168,Ryan Gomes,SF,31,OKC,5,34,.375,16.9,,.750,.000,.125,.250,.375,.250,,.500,,1.000,.500,.333,.000,,1.000,,,.000,0,,1.000,.000,,0,0,gomesry01
169,Drew Gooden,C,32,WAS,22,395,.531,12.5,,.881,.301,.112,.105,.357,.119,,.548,.721,.375,.333,.529,.412,,.638,.857,,.021,2,,.235,.500,,0,0,goodedr01
170,Archie Goodwin,SG,19,PHO,52,533,.455,8.5,,.784,.545,.168,.048,.024,.216,,.542,.626,.357,.250,.500,.139,,.380,1.000,,.096,15,,.361,.154,,2,0,goodwar01
171,Ben Gordon,SG,30,CHA,19,279,.343,15.3,,.731,.185,.120,.111,.315,.269,,.367,.600,.308,.250,.294,.276,,.655,1.000,,.000,0,,.207,.167,,0,0,gordobe01
172,Eric Gordon,SG,25,NOP,64,2057,.436,13.3,,.684,.308,.154,.058,.163,.316,,.456,.583,.286,.362,.414,.391,,.373,.871,,.006,5,,.143,.270,,2,0,gordoer01
173,Marcin Gortat,C,29,WAS,81,2655,.542,6.7,,.999,.390,.320,.215,.073,.001,,.541,.753,.405,.425,.344,1.000,,.683,1.000,,.058,46,,.000,,,0,0,gortama01
174,Danny Granger,SF,30,TOT,41,847,.378,15.9,,.583,.205,.114,.094,.169,.417,,.408,.540,.314,.241,.404,.336,,.466,.977,,.010,3,,.336,.395,,0,0,grangda01
174,Danny Granger,SF,30,IND,29,653,.359,15.8,,.578,.220,.112,.094,.152,.422,,.380,.469,.360,.238,.353,.330,,.388,.968,,.004,1,,.298,.429,,0,0,grangda01
174,Danny Granger,SF,30,LAC,12,194,.429,16.2,,.595,.167,.119,.095,.214,.405,,.480,.786,.200,.250,.500,.353,,.625,1.000,,.024,2,,.441,.333,,0,0,grangda01
175,Aaron Gray,C,29,TOT,37,355,.443,5.7,,.984,.377,.492,.098,.016,.016,,.450,.522,.333,.667,1.000,.000,,.667,,,.033,2,,.000,,,0,0,grayaa01
175,Aaron Gray,C,29,TOR,4,20,.667,2.7,,1.000,.667,.333,.000,.000,.000,,.667,.500,1.000,,,,,1.000,,,.000,0,,,,,0,0,grayaa01
175,Aaron Gray,C,29,SAC,33,335,.431,5.9,,.983,.362,.500,.103,.017,.017,,.439,.524,.310,.667,1.000,.000,,.640,,,.034,2,,.000,,,0,0,grayaa01
176,Danny Green,SG,26,SAS,68,1651,.432,19.2,,.370,.125,.079,.063,.103,.630,,.460,.698,.450,.219,.327,.415,,.709,.917,,.008,4,,.333,.358,,1,0,greenda02
177,Draymond Green,SF,23,GSW,82,1797,.407,13.8,,.641,.307,.139,.061,.133,.359,,.449,.596,.250,.214,.426,.333,,.636,.945,,.054,24,,.212,.400,,3,0,greendr01
178,Gerald Green,SG,28,PHO,82,2330,.445,18.0,,.493,.143,.059,.122,.169,.507,,.492,.681,.458,.374,.429,.400,,.377,.838,,.063,57,,.269,.460,,2,0,greenge01
179,Jeff Green,SF,27,BOS,82,2805,.412,14.6,,.662,.244,.148,.088,.182,.338,,.448,.647,.376,.252,.333,.341,,.458,.867,,.044,46,,.270,.393,,5,0,greenje02
180,Willie Green,SG,32,LAC,55,869,.376,17.6,,.554,.125,.114,.052,.262,.446,,.407,.647,.355,.357,.324,.339,,.705,.927,,.022,6,,.446,.407,,0,0,greenwi01
181,Blake Griffin,PF,24,LAC,80,2863,.528,8.8,,.968,.407,.218,.076,.267,.032,,.537,.743,.402,.398,.372,.273,,.649,.833,,.142,176,,.364,.438,,1,0,griffbl01
182,Jorge Gutiérrez,PG,25,BRK,15,244,.463,11.9,,.778,.352,.130,.037,.259,.222,,.524,.737,.143,.500,.429,.250,,.773,1.000,,.000,0,,.667,.125,,0,0,gutiejo01
183,Jordan Hamilton,SF,23,TOT,60,1019,.391,16.7,,.473,.168,.165,.064,.077,.527,,.433,.540,.371,.417,.345,.354,,.519,.871,,.021,7,,.253,.480,,0,0,hamiljo02
183,Jordan Hamilton,SF,23,DEN,39,670,.390,16.5,,.492,.181,.150,.079,.083,.508,,.432,.500,.368,.400,.429,.349,,.463,.844,,.024,5,,.233,.467,,0,0,hamiljo02
183,Jordan Hamilton,SF,23,HOU,21,349,.393,17.2,,.434,.139,.197,.033,.066,.566,,.434,.647,.375,.500,.125,.362,,.652,.920,,.016,2,,.290,.500,,0,0,hamiljo02
184,Justin Hamilton,C,23,TOT,8,72,.450,15.6,,.550,.200,.200,.000,.150,.450,,.545,.750,.750,,.000,.333,,.833,1.000,,.050,1,,.111,.000,,0,0,hamilju01
184,Justin Hamilton,C,23,CHA,1,4,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,0,hamilju01
184,Justin Hamilton,C,23,MIA,7,68,.450,15.6,,.550,.200,.200,.000,.150,.450,,.545,.750,.750,,.000,.333,,.833,1.000,,.050,1,,.111,.000,,0,0,hamilju01
185,Tyler Hansbrough,PF,28,TOR,64,978,.474,4.6,,.990,.531,.357,.031,.071,.010,,.479,.567,.414,.167,.286,.000,,.634,,,.097,18,,.500,.000,,0,0,hansbty01
186,Tim Hardaway Jr.,SG,21,NYK,81,1875,.428,17.5,,.479,.204,.054,.077,.144,.521,,.498,.679,.162,.358,.444,.363,,.537,.869,,.045,29,,.321,.357,,2,0,hardati02
187,James Harden,SG,24,HOU,73,2777,.456,14.8,,.599,.273,.122,.079,.125,.401,,.515,.632,.395,.463,.411,.366,,.223,.588,,.039,45,,.066,.375,,1,0,hardeja01
188,Maurice Harkless,SF,20,ORL,80,1950,.464,11.0,,.681,.474,.112,.017,.079,.319,,.502,.576,.296,.375,.368,.383,,.564,.898,,.128,60,,.526,.383,,3,0,harklma01
189,Josh Harrellson,C,24,DET,32,317,.463,13.1,,.622,.402,.098,.012,.110,.378,,.510,.545,.625,.000,.333,.387,,.500,1.000,,.000,0,,.032,.000,,0,0,harrejo01
190,Al Harrington,PF,33,WAS,34,511,.396,15.1,,.517,.304,.106,.043,.063,.483,,.449,.587,.227,.333,.231,.340,,.646,1.000,,.039,8,,.240,.458,,0,0,harrial01
191,Devin Harris,PG,30,DAL,40,818,.378,14.3,,.602,.276,.161,.071,.094,.398,,.425,.557,.268,.333,.375,.307,,.262,.677,,.000,0,,.079,.125,,2,0,harride01
192,Elias Harris,SF,24,LAL,2,11,.000,1.6,,1.000,1.000,.000,.000,.000,.000,,.000,.000,,,,,,,,,.000,0,,,,,0,0,harriel01
193,Manny Harris,SG,24,LAL,9,180,.400,12.3,,.714,.329,.171,.043,.171,.286,,.420,.652,.083,.333,.333,.350,,.381,.857,,.043,3,,.150,.333,,0,0,harrima01
194,Mike Harris,PF,30,UTA,20,225,.475,12.2,,.967,.213,.164,.148,.443,.033,,.492,.923,.400,.444,.333,.000,,.690,,,.016,1,,.500,.000,,0,0,harrimi01
195,Tobias Harris,PF,21,ORL,61,1850,.464,11.6,,.824,.293,.203,.113,.215,.176,,.508,.705,.379,.420,.409,.254,,.570,.906,,.042,28,,.556,.286,,0,0,harrito02
196,Udonis Haslem,PF,33,MIA,46,653,.507,8.8,,1.000,.507,.041,.089,.363,.000,,.507,.649,.167,.308,.396,,,.838,,,.068,8,,,,,0,0,hasleud01
197,Spencer Hawes,C,25,TOT,80,2470,.456,13.1,,.651,.277,.206,.101,.067,.349,,.478,.616,.341,.416,.424,.416,,.633,.992,,.028,19,,.071,.364,,1,0,hawessp01
197,Spencer Hawes,C,25,PHI,53,1666,.451,12.9,,.654,.292,.200,.101,.061,.346,,.478,.602,.342,.424,.417,.399,,.639,.988,,.038,17,,.054,.455,,0,0,hawessp01
197,Spencer Hawes,C,25,CLE,27,804,.468,13.4,,.646,.249,.219,.101,.077,.354,,.479,.649,.338,.400,.435,.448,,.620,1.000,,.010,2,,.105,.273,,1,0,hawessp01
198,Chuck Hayes,C,30,TOT,61,754,.431,4.8,,.992,.438,.523,.031,.000,.008,,.434,.561,.353,.000,,.000,,.589,,,.000,0,,.000,,,1,0,hayesch01
198,Chuck Hayes,C,30,SAC,16,179,.438,4.6,,1.000,.375,.594,.031,.000,.000,,.438,.583,.368,.000,,,,.571,,,.000,0,,,,,0,0,hayesch01
198,Chuck Hayes,C,30,TOR,45,575,.429,4.8,,.990,.459,.500,.031,.000,.010,,.433,.556,.347,.000,,.000,,.595,,,.000,0,,.000,,,1,0,hayesch01
199,Gordon Hayward,SF,23,UTA,77,2800,.413,15.1,,.729,.209,.131,.093,.296,.271,,.453,.625,.281,.438,.413,.304,,.402,.894,,.038,38,,.246,.275,,0,0,haywago01
200,Gerald Henderson,SG,26,CHA,77,2461,.433,13.6,,.876,.200,.102,.215,.359,.124,,.445,.613,.379,.420,.386,.348,,.551,.900,,.053,46,,.287,.424,,2,0,hendege02
201,Xavier Henry,SF,22,LAL,43,908,.417,12.3,,.765,.322,.183,.052,.209,.235,,.439,.550,.333,.222,.417,.346,,.440,.929,,.058,16,,.210,.471,,1,0,henryxa01
202,John Henson,PF,23,MIL,70,1856,.538,5.1,,.998,.443,.424,.072,.059,.002,,.539,.682,.461,.304,.316,.000,,.654,,,.108,65,,.000,,,0,0,hensojo01
203,Roy Hibbert,C,27,IND,81,2409,.439,8.0,,.993,.245,.442,.155,.151,.007,,.439,.546,.417,.402,.368,.400,,.578,1.000,,.037,27,,.400,.500,,0,0,hibbero01
204,J.J. Hickson,PF,25,DEN,69,1859,.508,6.2,,.988,.480,.278,.128,.101,.012,,.514,.697,.357,.381,.242,.000,,.693,,,.159,98,,.125,.000,,1,0,hicksjj01
205,Nenê,PF,31,WAS,53,1560,.503,8.5,,.992,.375,.190,.224,.202,.008,,.506,.677,.336,.398,.467,.200,,.617,1.000,,.088,49,,.400,.000,,0,0,hilarne01
206,George Hill,PG,27,IND,76,2434,.442,16.2,,.578,.183,.136,.102,.156,.422,,.497,.690,.548,.349,.323,.365,,.362,.842,,.011,7,,.204,.340,,2,0,hillge01
207,Jordan Hill,PF,26,LAL,72,1500,.549,6.4,,.998,.411,.363,.111,.113,.002,,.550,.687,.487,.414,.390,.000,,.584,,,.094,45,,.000,,,1,0,hilljo01
208,Solomon Hill,SF,22,IND,28,226,.425,17.0,,.425,.225,.100,.075,.025,.575,,.588,.556,.500,1.000,.000,.304,,.400,.714,,.000,0,,.522,.250,,0,0,hillso01
209,Kirk Hinrich,PG,33,CHI,73,2116,.393,17.7,,.609,.132,.111,.039,.326,.391,,.419,.549,.319,.250,.421,.351,,.386,.835,,.000,0,,.236,.439,,1,0,hinriki01
210,Jrue Holiday,PG,23,NOP,34,1143,.447,12.2,,.830,.275,.183,.143,.229,.170,,.459,.560,.349,.462,.423,.390,,.162,.467,,.007,3,,.169,.308,,0,0,holidjr01
211,Ryan Hollins,PF,29,LAC,61,482,.736,3.2,,1.000,.653,.306,.028,.014,.000,,.736,.872,.455,.500,1.000,,,.717,,,.417,29,,,,,0,0,holliry01
